,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
385,4,8:01.0,,R. Gay makes free throw 2 of 2,88,99
386,4,7:51.0,W. Barton makes 3-pt jump shot from 24 ft (assist by D. Augustin),,91,99
387,4,7:33.0,,Personal foul by W. Barton,91,99
388,4,7:33.0,,R. Rondo enters the game for W. Cauley-Stein,91,99
389,4,7:33.0,D. Gallinari enters the game for D. Arthur,,91,99
390,4,7:16.0,,D. Collison misses 3-pt jump shot from 22 ft,91,99
391,4,7:14.0,Defensive rebound by J. Lauvergne,,91,99
392,4,7:06.0,,Offensive charge foul by W. Barton (drawn by D. Cousins),91,99
393,4,7:06.0,Turnover by W. Barton (offensive foul),,91,99
394,4,6:47.0,,D. Collison misses 2-pt jump shot from 6 ft,91,99
395,4,6:46.0,Defensive rebound by J. Lauvergne,,91,99
396,4,6:46.0,W. Barton makes 2-pt hook shot from 7 ft (assist by J. Lauvergne),,93,99
397,4,6:46.0,Shooting foul by J. Anderson (drawn by W. Barton),,93,99
398,4,6:46.0,W. Barton misses free throw 1 of 1,,93,99
399,4,6:45.0,,Defensive rebound by D. Cousins,93,99
400,4,6:26.0,,R. Gay misses 2-pt jump shot from 20 ft,93,99
401,4,6:25.0,,Offensive rebound by D. Cousins,93,99
402,4,6:25.0,,D. Cousins makes 2-pt layup from 1 ft,93,101
403,4,6:08.0,J. Lauvergne makes 2-pt hook shot from 5 ft (assist by W. Barton),,95,101
404,4,5:41.0,,D. Collison misses 3-pt jump shot from 23 ft,95,101
405,4,5:40.0,Defensive rebound by G. Harris,,95,101
406,4,5:34.0,Turnover by D. Augustin (bad pass; steal by R. Gay),,95,101
407,4,5:31.0,,R. Gay makes 2-pt dunk at rim,95,103
408,4,5:02.0,J. Lauvergne makes 3-pt jump shot from 24 ft,,98,103
409,4,4:40.0,,D. Cousins misses 2-pt jump shot from 7 ft,98,103
410,4,4:39.0,Defensive rebound by J. Lauvergne,,98,103
411,4,4:30.0,D. Augustin misses 2-pt jump shot from 6 ft,,98,103
412,4,4:29.0,,Defensive rebound by D. Cousins,98,103
413,4,4:26.0,,Turnover by R. Rondo (palming),98,103
414,4,4:26.0,,Sacramento full timeout,98,103
415,4,4:26.0,E. Mudiay enters the game for D. Augustin,,98,103
416,4,4:26.0,,B. McLemore enters the game for J. Anderson,98,103
417,4,4:20.0,D. Gallinari misses 3-pt jump shot from 25 ft,,98,103
418,4,4:19.0,,Defensive rebound by Team,98,103
419,4,4:11.0,,D. Cousins misses 2-pt jump shot from 7 ft,98,103
420,4,4:10.0,Defensive rebound by W. Barton,,98,103
421,4,3:59.0,W. Barton misses 3-pt jump shot from 25 ft,,98,103
422,4,3:59.0,,Defensive rebound by D. Cousins,98,103
423,4,3:36.0,,D. Cousins misses 2-pt jump shot from 19 ft,98,103
424,4,3:35.0,,Offensive rebound by R. Rondo,98,103
425,4,3:35.0,,R. Rondo misses 2-pt layup from 1 ft,98,103
426,4,3:34.0,,Offensive rebound by R. Rondo,98,103
427,4,3:19.0,,D. Cousins misses 2-pt jump shot from 4 ft,98,103
428,4,3:17.0,Defensive rebound by W. Barton,,98,103
429,4,3:06.0,E. Mudiay misses 2-pt jump shot from 18 ft,,98,103
430,4,3:05.0,,Defensive rebound by R. Rondo,98,103
431,4,2:48.0,,D. Collison misses 3-pt jump shot from 25 ft,98,103
432,4,2:47.0,,Offensive rebound by R. Rondo,98,103
433,4,2:45.0,,R. Rondo makes 2-pt layup from 1 ft,98,105
434,4,2:45.0,Denver full timeout,,98,105
435,4,2:30.0,Shooting foul by R. Rondo (drawn by D. Gallinari),,98,105
436,4,2:30.0,D. Gallinari makes free throw 1 of 2,,99,105
437,4,2:30.0,D. Gallinari makes free throw 2 of 2,,100,105
438,4,2:18.0,,R. Rondo makes 2-pt layup from 1 ft,100,107
439,4,1:57.0,Turnover by E. Mudiay (lost ball; steal by D. Collison),,100,107
440,4,1:52.0,,D. Collison makes 2-pt layup from 2 ft (assist by R. Gay),100,109
441,4,1:52.0,Denver full timeout,,100,109
442,4,1:47.0,D. Gallinari misses 2-pt jump shot from 6 ft,,100,109
443,4,1:46.0,,Defensive rebound by D. Cousins,100,109
444,4,1:33.0,,Offensive foul by R. Gay (drawn by D. Gallinari),100,109
445,4,1:33.0,,Turnover by R. Gay (offensive foul),100,109
446,4,1:24.0,E. Mudiay makes 2-pt jump shot from 18 ft,,102,109
447,4,1:20.0,,Personal foul by G. Harris,102,109
448,4,1:20.0,,R. Rondo makes free throw 1 of 2,102,110
449,4,1:20.0,,R. Rondo makes free throw 2 of 2,102,111
450,4,0:59.0,J. Lauvergne makes 2-pt dunk at rim (assist by D. Gallinari),,104,111
451,4,0:36.0,,B. McLemore misses 3-pt jump shot from 36 ft,104,111
452,4,0:36.0,Defensive rebound by W. Barton,,104,111
453,4,0:32.0,Shooting foul by B. McLemore (drawn by W. Barton),,104,111
454,4,0:32.0,W. Barton makes free throw 1 of 2,,105,111
455,4,0:32.0,W. Barton makes free throw 2 of 2,,106,111
456,4,0:32.0,,Personal foul by G. Harris,106,111
457,4,0:32.0,,R. Rondo makes free throw 1 of 2,106,112
458,4,0:32.0,,R. Rondo misses free throw 2 of 2,106,112
459,4,0:29.0,,Offensive rebound by R. Rondo,106,112
460,4,0:27.0,,Personal foul by J. Lauvergne,106,112
461,4,0:27.0,K. Faried enters the game for D. Gallinari,,106,112
462,4,0:27.0,,R. Rondo misses free throw 1 of 2,106,112
463,4,0:27.0,,Offensive rebound by Team,106,112
464,4,0:27.0,,R. Rondo makes free throw 2 of 2,106,113
465,4,0:27.0,Denver full timeout,,106,113
466,4,0:27.0,D. Arthur enters the game for K. Faried,,106,113
467,4,0:22.0,G. Harris makes 2-pt dunk at rim (assist by D. Arthur),,108,113
468,4,0:21.0,,Personal foul by D. Arthur,108,113
469,4,0:21.0,,D. Cousins misses free throw 1 of 2,108,113
470,4,0:21.0,,Offensive rebound by Team,108,113
471,4,0:21.0,,D. Cousins misses free throw 2 of 2,108,113
472,4,0:19.0,Defensive rebound by W. Barton,,108,113
473,4,0:18.0,Denver full timeout,,108,113
474,4,0:15.0,G. Harris misses 3-pt jump shot from 24 ft,,108,113
475,4,0:14.0,,Defensive rebound by R. Rondo,108,113
476,4,0:07.0,,Personal foul by E. Mudiay,108,113
477,4,0:07.0,,R. Gay misses free throw 1 of 2,108,113
478,4,0:07.0,,Offensive rebound by Team,108,113
479,4,0:07.0,,R. Gay makes free throw 2 of 2,108,114
480,4,0:03.0,W. Barton makes 2-pt layup from 1 ft,,110,114
481,4,0:00.0,,B. McLemore makes 2-pt layup from 1 ft,110,116
