,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
184,2,2:55.0,J. Valančiūnas makes 2-pt hook shot from 7 ft,,43,40
185,2,2:43.0,,A. Bradley misses 2-pt jump shot from 20 ft,43,40
186,2,2:43.0,Defensive rebound by Team,,43,40
187,2,2:28.0,T. Ross misses 2-pt layup from 1 ft (block by E. Turner),,43,40
188,2,2:27.0,Offensive rebound by Team,,43,40
189,2,2:27.0,,K. Olynyk enters the game for J. Sullinger,43,40
190,2,2:20.0,C. Joseph misses 3-pt jump shot from 25 ft,,43,40
191,2,2:18.0,,Defensive rebound by E. Turner,43,40
192,2,2:12.0,,A. Bradley makes 2-pt layup from 2 ft (assist by E. Turner),43,42
193,2,2:04.0,C. Joseph misses 2-pt layup from 2 ft,,43,42
194,2,2:03.0,Offensive rebound by C. Joseph,,43,42
195,2,1:57.0,Personal foul by A. Johnson,,43,42
196,2,1:46.0,D. DeRozan misses 2-pt jump shot from 7 ft,,43,42
197,2,1:45.0,,Defensive rebound by A. Johnson,43,42
198,2,1:38.0,,A. Bradley makes 2-pt dunk at rim (assist by E. Turner),43,44
199,2,1:16.0,Turnover by L. Scola (traveling),,43,44
200,2,1:00.0,,I. Thomas makes 2-pt hook shot from 4 ft,43,46
201,2,0:57.0,Toronto full timeout,,43,46
202,2,0:46.0,T. Ross makes 3-pt jump shot from 23 ft,,46,46
203,2,0:35.0,,E. Turner misses 2-pt jump shot from 8 ft,46,46
204,2,0:34.0,Defensive rebound by J. Valančiūnas,,46,46
205,2,0:05.0,D. DeRozan misses 3-pt jump shot from 25 ft,,46,46
206,2,0:05.0,,Defensive rebound by A. Bradley,46,46
207,2,0:00.0,,I. Thomas misses 3-pt jump shot from 25 ft,46,46
208,2,0:00.0,,Offensive rebound by Team,46,46
209,3,11:36.0,J. Valančiūnas misses 2-pt jump shot from 17 ft,,46,46
210,3,11:35.0,,Defensive rebound by A. Johnson,46,46
211,3,11:20.0,,J. Sullinger misses 2-pt jump shot from 19 ft,46,46
212,3,11:19.0,Defensive rebound by N. Powell,,46,46
213,3,11:05.0,N. Powell misses 3-pt jump shot from 24 ft,,46,46
214,3,11:04.0,,Defensive rebound by A. Johnson,46,46
215,3,10:59.0,,E. Turner makes 2-pt layup from 1 ft (assist by A. Johnson),46,48
216,3,10:47.0,L. Scola misses 3-pt jump shot from 25 ft,,46,48
217,3,10:45.0,,Defensive rebound by J. Sullinger,46,48
218,3,10:33.0,,J. Sullinger misses 2-pt jump shot from 19 ft,46,48
219,3,10:32.0,Defensive rebound by L. Scola,,46,48
220,3,10:17.0,C. Joseph misses 2-pt layup from 2 ft,,46,48
221,3,10:16.0,,Defensive rebound by A. Johnson,46,48
222,3,10:10.0,,E. Turner makes 2-pt jump shot from 8 ft (assist by A. Johnson),46,50
223,3,9:53.0,Def 3 sec tech foul by A. Johnson,,46,50
224,3,9:53.0,D. DeRozan makes technical free throw,,47,50
225,3,9:47.0,Personal foul by A. Bradley,,47,50
226,3,9:38.0,C. Joseph misses 2-pt jump shot from 5 ft,,47,50
227,3,9:37.0,,Defensive rebound by A. Bradley,47,50
228,3,9:25.0,,E. Turner misses 2-pt layup from 3 ft (block by N. Powell),47,50
229,3,9:23.0,,Offensive rebound by E. Turner,47,50
230,3,9:18.0,,I. Thomas misses 3-pt jump shot from 23 ft,47,50
231,3,9:18.0,,Offensive rebound by J. Sullinger,47,50
232,3,9:18.0,,Shooting foul by N. Powell (drawn by I. Thomas),47,50
233,3,9:18.0,,I. Thomas makes free throw 1 of 2,47,51
234,3,9:18.0,,I. Thomas makes free throw 2 of 2,47,52
235,3,9:01.0,Turnover by D. DeRozan (lost ball; steal by A. Johnson),,47,52
236,3,8:57.0,Offensive charge foul by A. Johnson (drawn by L. Scola),,47,52
237,3,8:57.0,,Turnover by A. Johnson (offensive foul),47,52
238,3,8:38.0,Turnover by L. Scola (lost ball; steal by I. Thomas),,47,52
239,3,8:31.0,,I. Thomas misses 3-pt jump shot from 25 ft,47,52
240,3,8:30.0,Defensive rebound by N. Powell,,47,52
241,3,8:24.0,C. Joseph makes 2-pt layup from 1 ft (assist by N. Powell),,49,52
242,3,8:15.0,,A. Bradley misses 3-pt jump shot from 26 ft,49,52
243,3,8:14.0,Defensive rebound by C. Joseph,,49,52
244,3,8:04.0,,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),49,54
245,3,8:02.0,Toronto full timeout,,49,54
246,3,8:02.0,T. Ross enters the game for N. Powell,,49,54
247,3,7:53.0,Offensive foul by J. Valančiūnas (drawn by I. Thomas),,49,54
248,3,7:53.0,Turnover by J. Valančiūnas (offensive foul),,49,54
249,3,7:42.0,,Turnover by I. Thomas (traveling),49,54
250,3,7:22.0,J. Valančiūnas misses 2-pt layup at rim (block by A. Johnson),,49,54
251,3,7:21.0,Offensive rebound by J. Valančiūnas,,49,54
252,3,7:17.0,C. Joseph misses 3-pt jump shot from 25 ft,,49,54
253,3,7:16.0,,Defensive rebound by J. Sullinger,49,54
254,3,7:10.0,,Shooting foul by T. Ross (drawn by E. Turner),49,54
255,3,7:10.0,,E. Turner makes free throw 1 of 2,49,55
256,3,7:10.0,,E. Turner makes free throw 2 of 2,49,56
257,3,6:54.0,Personal foul by I. Thomas,,49,56
258,3,6:46.0,Turnover by J. Valančiūnas (3 sec),,49,56
259,3,6:37.0,,J. Sullinger misses 2-pt jump shot from 19 ft,49,56
260,3,6:36.0,Defensive rebound by T. Ross,,49,56
261,3,6:23.0,J. Valančiūnas makes 2-pt layup from 2 ft,,51,56
262,3,6:23.0,Shooting foul by J. Sullinger (drawn by J. Valančiūnas),,51,56
263,3,6:23.0,J. Valančiūnas misses free throw 1 of 1,,51,56
264,3,6:20.0,Offensive rebound by Team,,51,56
265,3,6:06.0,D. DeRozan makes 2-pt jump shot from 7 ft,,53,56
266,3,5:52.0,,E. Turner misses 2-pt jump shot from 13 ft,53,56
267,3,5:51.0,,Offensive rebound by Team,53,56
268,3,5:51.0,,M. Smart enters the game for A. Bradley,53,56
269,3,5:51.0,,K. Olynyk enters the game for J. Sullinger,53,56
270,3,5:51.0,B. Biyombo enters the game for J. Valančiūnas,,53,56
271,3,5:43.0,,A. Johnson makes 2-pt dunk at rim (assist by E. Turner),53,58
272,3,5:27.0,T. Ross misses 3-pt jump shot from 24 ft,,53,58
273,3,5:26.0,,Defensive rebound by A. Johnson,53,58
274,3,5:18.0,,Personal foul by L. Scola,53,58
275,3,5:07.0,,E. Turner makes 2-pt jump shot from 13 ft,53,60
276,3,4:46.0,L. Scola makes 3-pt jump shot from 23 ft (assist by C. Joseph),,56,60
277,3,4:29.0,,E. Turner makes 2-pt jump shot from 13 ft,56,62
278,3,4:08.0,T. Ross misses 2-pt jump shot from 4 ft,,56,62
279,3,4:07.0,,Defensive rebound by K. Olynyk,56,62
280,3,4:01.0,,Shooting foul by B. Biyombo (drawn by I. Thomas),56,62
281,3,4:01.0,,I. Thomas misses free throw 1 of 2,56,62
282,3,4:01.0,,Offensive rebound by Team,56,62
283,3,4:01.0,,I. Thomas misses free throw 2 of 2,56,62
284,3,4:01.0,Defensive rebound by B. Biyombo,,56,62
285,3,3:45.0,Shooting foul by A. Johnson (drawn by D. DeRozan),,56,62
286,3,3:45.0,D. DeRozan makes free throw 1 of 2,,57,62
287,3,3:45.0,,J. Jerebko enters the game for A. Johnson,57,62
288,3,3:45.0,D. DeRozan makes free throw 2 of 2,,58,62
289,3,3:36.0,,I. Thomas makes 2-pt layup from 1 ft,58,64
290,3,3:19.0,Turnover by D. DeRozan (lost ball; steal by I. Thomas),,58,64
291,3,3:12.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by K. Olynyk),58,67
292,3,3:10.0,Toronto full timeout,,58,67
293,3,3:10.0,J. Thompson enters the game for L. Scola,,58,67
294,3,2:58.0,Offensive foul by J. Thompson (drawn by I. Thomas),,58,67
295,3,2:58.0,Turnover by J. Thompson (offensive foul),,58,67
296,3,2:58.0,,Boston full timeout,58,67
297,3,2:37.0,,K. Olynyk misses 2-pt jump shot from 8 ft,58,67
298,3,2:36.0,Defensive rebound by T. Ross,,58,67
299,3,2:28.0,T. Ross misses 3-pt jump shot from 23 ft,,58,67
300,3,2:27.0,,Defensive rebound by M. Smart,58,67
301,3,2:13.0,,J. Jerebko makes 2-pt dunk at rim (assist by E. Turner),58,69
302,3,1:57.0,,T. Rozier enters the game for I. Thomas,58,69
303,3,1:57.0,D. Wright enters the game for C. Joseph,,58,69
304,3,1:50.0,Toronto full timeout,,58,69
305,3,1:43.0,T. Ross misses 2-pt jump shot from 11 ft,,58,69
306,3,1:40.0,Offensive rebound by D. Wright,,58,69
307,3,1:23.0,Turnover by D. Wright (bad pass; steal by E. Turner),,58,69
308,3,1:09.0,,Turnover by J. Jerebko (traveling),58,69
309,3,0:52.0,D. DeRozan makes 2-pt jump shot from 18 ft,,60,69
310,3,0:38.0,,E. Turner misses 2-pt jump shot from 13 ft,60,69
311,3,0:37.0,Defensive rebound by D. Wright,,60,69
312,3,0:27.0,D. DeRozan misses 3-pt jump shot from 24 ft,,60,69
313,3,0:26.0,,Defensive rebound by Team,60,69
314,3,0:05.0,,K. Olynyk misses 3-pt jump shot from 25 ft,60,69
315,3,0:04.0,Defensive rebound by B. Biyombo,,60,69
316,3,0:00.0,Shooting foul by M. Smart (drawn by D. DeRozan),,60,69
317,3,0:00.0,D. DeRozan misses free throw 1 of 3,,60,69
318,3,0:00.0,Offensive rebound by Team,,60,69
319,3,0:00.0,D. DeRozan makes free throw 2 of 3,,61,69
320,3,0:00.0,D. DeRozan makes free throw 3 of 3,,62,69
321,4,11:45.0,,K. Olynyk misses 2-pt jump shot from 10 ft,62,69
322,4,11:45.0,Defensive rebound by T. Ross,,62,69
323,4,11:41.0,Shooting block foul by M. Smart (drawn by T. Ross),,62,69
324,4,11:41.0,T. Ross misses free throw 1 of 2,,62,69
325,4,11:41.0,Offensive rebound by Team,,62,69
326,4,11:41.0,T. Ross makes free throw 2 of 2,,63,69
327,4,11:30.0,,A. Bradley misses 2-pt jump shot from 17 ft,63,69
328,4,11:29.0,Defensive rebound by B. Biyombo,,63,69
329,4,11:08.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Biyombo),,66,69
330,4,10:49.0,,T. Rozier misses 2-pt layup from 1 ft,66,69
331,4,10:48.0,Defensive rebound by J. Thompson,,66,69
332,4,10:39.0,D. Wright misses 2-pt layup from 1 ft,,66,69
333,4,10:38.0,Offensive rebound by B. Biyombo,,66,69
334,4,10:38.0,Shooting foul by M. Smart (drawn by B. Biyombo),,66,69
335,4,10:38.0,B. Biyombo misses free throw 1 of 2,,66,69
336,4,10:38.0,Offensive rebound by Team,,66,69
337,4,10:38.0,,J. Sullinger enters the game for J. Jerebko,66,69
338,4,10:38.0,B. Biyombo misses free throw 2 of 2,,66,69
339,4,10:38.0,,Defensive rebound by A. Bradley,66,69
340,4,10:16.0,,T. Rozier misses 3-pt jump shot from 24 ft,66,69
341,4,10:15.0,Defensive rebound by B. Biyombo,,66,69
342,4,9:54.0,T. Ross misses 2-pt jump shot from 15 ft,,66,69
343,4,9:53.0,,Defensive rebound by A. Bradley,66,69
344,4,9:41.0,,A. Bradley misses 2-pt jump shot from 20 ft,66,69
345,4,9:40.0,Defensive rebound by J. Thompson,,66,69
346,4,9:31.0,D. Wright misses 2-pt layup from 1 ft,,66,69
347,4,9:30.0,Offensive rebound by J. Thompson,,66,69
348,4,9:25.0,T. Ross makes 2-pt jump shot from 7 ft (assist by J. Thompson),,68,69
349,4,9:25.0,,Boston full timeout,68,69
350,4,9:25.0,,I. Thomas enters the game for K. Olynyk,68,69
351,4,9:25.0,,A. Johnson enters the game for T. Rozier,68,69
352,4,9:08.0,,I. Thomas misses 2-pt jump shot from 8 ft,68,69
353,4,9:07.0,Defensive rebound by D. Wright,,68,69
354,4,8:54.0,T. Ross misses 2-pt jump shot from 18 ft,,68,69
355,4,8:53.0,,Defensive rebound by I. Thomas,68,69
356,4,8:33.0,,J. Sullinger misses 2-pt jump shot from 3 ft (block by J. Johnson),68,69
357,4,8:32.0,,Offensive rebound by M. Smart,68,69
358,4,8:30.0,,M. Smart misses 2-pt jump shot from 9 ft,68,69
359,4,8:27.0,Defensive rebound by D. Wright,,68,69
360,4,8:20.0,Personal foul by I. Thomas,,68,69
361,4,8:06.0,Shooting foul by M. Smart (drawn by J. Johnson),,68,69
362,4,8:06.0,J. Johnson misses free throw 1 of 2,,68,69
363,4,8:06.0,Offensive rebound by Team,,68,69
364,4,8:06.0,J. Johnson misses free throw 2 of 2,,68,69
365,4,8:06.0,,Defensive rebound by A. Johnson,68,69
366,4,7:47.0,,M. Smart makes 2-pt layup from 1 ft (assist by A. Johnson),68,71
367,4,7:31.0,D. Wright misses 2-pt layup from 1 ft (block by A. Johnson),,68,71
368,4,7:30.0,,Defensive rebound by J. Sullinger,68,71
369,4,7:25.0,,I. Thomas misses 2-pt layup from 1 ft (block by J. Thompson),68,71
370,4,7:23.0,Defensive rebound by J. Thompson,,68,71
371,4,7:15.0,T. Ross misses 2-pt jump shot from 16 ft,,68,71
372,4,7:15.0,Offensive rebound by J. Thompson,,68,71
373,4,7:12.0,J. Thompson misses 2-pt layup from 1 ft,,68,71
374,4,7:11.0,Offensive rebound by J. Johnson,,68,71
375,4,7:01.0,D. Wright makes 2-pt layup from 2 ft,,70,71
376,4,6:43.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by J. Sullinger),70,74
377,4,6:17.0,J. Johnson misses 2-pt layup from 3 ft,,70,74
378,4,6:17.0,,Defensive rebound by Team,70,74
379,4,6:04.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),70,76
380,4,5:40.0,D. Wright misses 3-pt jump shot from 25 ft,,70,76
381,4,5:38.0,Offensive rebound by B. Biyombo,,70,76
382,4,5:27.0,J. Thompson makes 2-pt layup from 2 ft (assist by J. Johnson),,72,76
383,4,5:12.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Sullinger),72,79
384,4,4:51.0,J. Johnson misses 3-pt jump shot from 23 ft,,72,79
385,4,4:51.0,,Defensive rebound by A. Johnson,72,79
386,4,4:45.0,,I. Thomas misses 3-pt jump shot from 24 ft,72,79
387,4,4:43.0,Defensive rebound by J. Thompson,,72,79
388,4,4:37.0,Toronto full timeout,,72,79
389,4,4:37.0,D. DeRozan enters the game for D. Wright,,72,79
390,4,4:37.0,C. Joseph enters the game for J. Johnson,,72,79
391,4,4:29.0,J. Thompson makes 2-pt layup from 2 ft (assist by C. Joseph),,74,79
