,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PORTLAND_ACTION,CLEVELAND_SCORE,PORTLAND_SCORE
42,1,7:20.0,Defensive rebound by L. James,,4,13
43,1,7:14.0,T. Mozgov misses 2-pt layup from 2 ft,,4,13
44,1,7:13.0,,Defensive rebound by C. McCollum,4,13
45,1,7:02.0,,A. Crabbe misses 2-pt layup from 1 ft,4,13
46,1,7:01.0,,Offensive rebound by N. Vonleh,4,13
47,1,7:00.0,,N. Vonleh misses 2-pt layup from 3 ft,4,13
48,1,6:59.0,Defensive rebound by K. Love,,4,13
49,1,6:50.0,M. Dellavedova makes 2-pt jump shot from 5 ft,,6,13
50,1,6:28.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by N. Vonleh),6,16
51,1,6:09.0,L. James misses 2-pt jump shot from 19 ft,,6,16
52,1,6:08.0,,Defensive rebound by N. Vonleh,6,16
53,1,5:59.0,,C. McCollum misses 3-pt jump shot from 26 ft,6,16
54,1,5:58.0,Defensive rebound by K. Love,,6,16
55,1,5:56.0,Offensive foul by T. Mozgov (drawn by A. Aminu),,6,16
56,1,5:56.0,Turnover by T. Mozgov (offensive foul),,6,16
57,1,5:56.0,T. Thompson enters the game for T. Mozgov,,6,16
58,1,5:43.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by A. Aminu),6,18
59,1,5:43.0,,Shooting foul by L. James (drawn by M. Plumlee),6,18
60,1,5:43.0,,M. Plumlee makes free throw 1 of 1,6,19
61,1,5:22.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,6,19
62,1,5:21.0,,Defensive rebound by M. Plumlee,6,19
63,1,5:16.0,,A. Aminu makes 2-pt layup from 2 ft (assist by M. Plumlee),6,21
64,1,4:59.0,L. James makes 2-pt layup from 1 ft,,8,21
65,1,4:51.0,,C. McCollum misses 2-pt layup from 2 ft,8,21
66,1,4:50.0,Defensive rebound by L. James,,8,21
67,1,4:31.0,Turnover by L. James (bad pass; steal by A. Aminu),,8,21
68,1,4:30.0,,Personal foul by T. Thompson (drawn by A. Aminu),8,21
69,1,4:30.0,M. Williams enters the game for M. Dellavedova,,8,21
70,1,4:16.0,,C. McCollum makes 2-pt jump shot from 3 ft,8,23
71,1,3:59.0,K. Love misses 2-pt hook shot from 2 ft,,8,23
72,1,3:59.0,,Defensive rebound by M. Plumlee,8,23
73,1,3:51.0,,A. Aminu makes 2-pt layup from 1 ft,8,25
74,1,3:35.0,L. James misses 3-pt jump shot from 24 ft,,8,25
75,1,3:33.0,Offensive rebound by M. Williams,,8,25
76,1,3:27.0,T. Thompson makes 2-pt layup from 2 ft (assist by M. Williams),,10,25
77,1,3:11.0,,C. McCollum misses 2-pt jump shot from 17 ft,10,25
78,1,3:10.0,Defensive rebound by M. Williams,,10,25
79,1,3:00.0,K. Love misses 3-pt jump shot from 24 ft,,10,25
80,1,2:59.0,Offensive rebound by T. Thompson,,10,25
81,1,2:57.0,Turnover by T. Thompson (bad pass; steal by N. Vonleh),,10,25
82,1,2:51.0,,C. McCollum makes 2-pt layup from 2 ft,10,27
83,1,2:42.0,Cleveland full timeout,,10,27
84,1,2:42.0,,Portland full timeout,10,27
85,1,2:42.0,R. Jefferson enters the game for L. James,,10,27
86,1,2:42.0,A. Varejão enters the game for K. Love,,10,27
87,1,2:42.0,I. Shumpert enters the game for J. Smith,,10,27
88,1,2:33.0,M. Williams misses 2-pt jump shot from 19 ft,,10,27
89,1,2:32.0,,Defensive rebound by N. Vonleh,10,27
90,1,2:12.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by M. Plumlee),10,29
91,1,2:00.0,Turnover by A. Varejão (bad pass; steal by A. Aminu),,10,29
92,1,1:54.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by A. Aminu),10,32
93,1,1:39.0,A. Varejão makes 2-pt jump shot from 18 ft (assist by M. Williams),,12,32
94,1,1:21.0,,A. Aminu misses 3-pt jump shot from 24 ft,12,32
95,1,1:20.0,Defensive rebound by A. Varejão,,12,32
96,1,1:19.0,,M. Leonard enters the game for A. Aminu,12,32
97,1,1:19.0,,E. Davis enters the game for N. Vonleh,12,32
98,1,1:19.0,,G. Henderson enters the game for M. Plumlee,12,32
99,1,1:06.0,M. Williams misses 2-pt jump shot from 18 ft,,12,32
100,1,1:06.0,,Defensive rebound by C. McCollum,12,32
101,1,1:00.0,,C. McCollum misses 2-pt jump shot from 18 ft,12,32
102,1,1:00.0,Defensive rebound by A. Varejão,,12,32
103,1,0:51.0,I. Shumpert misses 2-pt jump shot from 17 ft,,12,32
104,1,0:49.0,,Defensive rebound by G. Henderson,12,32
105,1,0:32.0,,C. McCollum misses 2-pt jump shot from 8 ft,12,32
106,1,0:32.0,Defensive rebound by T. Thompson,,12,32
107,1,0:26.0,M. Williams misses 2-pt jump shot from 19 ft,,12,32
108,1,0:25.0,,Defensive rebound by G. Henderson,12,32
109,1,0:00.0,,A. Crabbe makes 2-pt jump shot from 10 ft (assist by M. Leonard),12,34
110,2,11:46.0,Turnover by R. Jefferson (bad pass),,12,34
111,2,11:31.0,,A. Crabbe makes 2-pt jump shot from 13 ft (assist by T. Frazier),12,36
112,2,11:09.0,I. Shumpert misses 3-pt jump shot from 23 ft,,12,36
113,2,11:09.0,Offensive rebound by T. Thompson,,12,36
114,2,11:01.0,M. Williams misses 2-pt jump shot from 14 ft,,12,36
115,2,11:00.0,,Defensive rebound by E. Davis,12,36
116,2,10:50.0,,A. Crabbe misses 3-pt jump shot from 25 ft,12,36
117,2,10:50.0,Defensive rebound by I. Shumpert,,12,36
118,2,10:41.0,I. Shumpert makes 2-pt jump shot from 16 ft,,14,36
119,2,10:18.0,,E. Davis makes 2-pt hook shot from 4 ft (assist by T. Frazier),14,38
120,2,9:51.0,I. Shumpert misses 3-pt jump shot from 23 ft,,14,38
121,2,9:51.0,,Defensive rebound by M. Leonard,14,38
122,2,9:40.0,,G. Henderson misses 2-pt jump shot from 18 ft,14,38
123,2,9:37.0,Defensive rebound by T. Thompson,,14,38
124,2,9:34.0,Shooting foul by A. Crabbe (drawn by R. Jefferson),,14,38
125,2,9:34.0,R. Jefferson makes free throw 1 of 2,,15,38
126,2,9:34.0,L. James enters the game for A. Varejão,,15,38
127,2,9:34.0,,M. Harkless enters the game for A. Crabbe,15,38
128,2,9:34.0,R. Jefferson makes free throw 2 of 2,,16,38
129,2,9:15.0,,M. Leonard makes 2-pt jump shot from 16 ft (assist by G. Henderson),16,40
130,2,8:49.0,R. Jefferson misses 3-pt jump shot from 22 ft,,16,40
131,2,8:48.0,,Defensive rebound by E. Davis,16,40
132,2,8:44.0,Violation by M. Williams (kicked ball),,16,40
133,2,8:44.0,Official timeout,,16,40
134,2,8:44.0,M. Dellavedova enters the game for M. Williams,,16,40
135,2,8:27.0,,G. Henderson misses 2-pt layup from 2 ft,16,40
136,2,8:26.0,Defensive rebound by T. Thompson,,16,40
137,2,8:20.0,M. Dellavedova makes 3-pt jump shot from 22 ft (assist by L. James),,19,40
138,2,8:04.0,,Personal foul by R. Jefferson (drawn by G. Henderson),19,40
139,2,7:55.0,,T. Frazier misses 3-pt jump shot from 24 ft,19,40
140,2,7:55.0,Defensive rebound by I. Shumpert,,19,40
141,2,7:49.0,Turnover by I. Shumpert (traveling),,19,40
142,2,7:31.0,,M. Harkless misses 2-pt layup from 1 ft,19,40
143,2,7:30.0,Defensive rebound by T. Thompson,,19,40
144,2,7:22.0,L. James makes 2-pt layup from 2 ft (assist by M. Dellavedova),,21,40
145,2,7:03.0,,G. Henderson misses 2-pt jump shot from 18 ft,21,40
146,2,7:02.0,Defensive rebound by R. Jefferson,,21,40
147,2,6:46.0,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by L. James),,24,40
148,2,6:45.0,,Portland full timeout,24,40
149,2,6:45.0,,C. McCollum enters the game for T. Frazier,24,40
150,2,6:36.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by C. McCollum),24,43
151,2,6:16.0,L. James misses 2-pt jump shot from 19 ft,,24,43
152,2,6:16.0,,Defensive rebound by Team,24,43
153,2,6:16.0,Loose ball foul by T. Thompson (drawn by E. Davis),,24,43
154,2,5:58.0,,M. Harkless makes 2-pt layup from 2 ft,24,45
155,2,5:49.0,Turnover by L. James (lost ball),,24,45
156,2,5:35.0,,G. Henderson makes 2-pt layup at rim (assist by E. Davis),24,47
157,2,5:21.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,24,47
158,2,5:21.0,,Defensive rebound by Team,24,47
159,2,5:21.0,Loose ball foul by L. James (drawn by M. Leonard),,24,47
160,2,5:21.0,J. Smith enters the game for R. Jefferson,,24,47
161,2,5:05.0,,E. Davis makes 2-pt dunk at rim (assist by M. Leonard),24,49
162,2,4:50.0,L. James misses 2-pt layup from 2 ft,,24,49
163,2,4:49.0,Offensive rebound by T. Thompson,,24,49
164,2,4:49.0,T. Thompson misses 2-pt dunk at rim,,24,49
165,2,4:48.0,,Defensive rebound by C. McCollum,24,49
166,2,4:42.0,,M. Leonard misses 2-pt layup from 1 ft,24,49
167,2,4:40.0,,Offensive rebound by E. Davis,24,49
168,2,4:40.0,,E. Davis makes 2-pt layup from 1 ft,24,51
169,2,4:35.0,Cleveland full timeout,,24,51
170,2,4:35.0,K. Love enters the game for I. Shumpert,,24,51
171,2,4:20.0,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,27,51
172,2,4:00.0,,Personal foul by M. Dellavedova (drawn by M. Leonard),27,51
173,2,3:52.0,,M. Leonard misses 2-pt jump shot from 16 ft,27,51
174,2,3:52.0,,Offensive rebound by Team,27,51
175,2,3:52.0,Loose ball foul by J. Smith (drawn by G. Henderson),,27,51
176,2,3:52.0,,G. Henderson misses free throw 1 of 2,27,51
177,2,3:52.0,,Offensive rebound by Team,27,51
178,2,3:52.0,,G. Henderson makes free throw 2 of 2,27,52
179,2,3:30.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,30,52
180,2,3:10.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by E. Davis),30,55
181,2,2:59.0,Personal foul by M. Leonard (drawn by K. Love),,30,55
182,2,2:59.0,,A. Crabbe enters the game for E. Davis,30,55
183,2,2:59.0,,M. Plumlee enters the game for G. Henderson,30,55
184,2,2:59.0,,A. Aminu enters the game for M. Harkless,30,55
185,2,2:43.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,30,55
186,2,2:43.0,,Defensive rebound by M. Plumlee,30,55
187,2,2:20.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by M. Leonard),30,58
188,2,2:08.0,Personal foul by A. Aminu (drawn by L. James),,30,58
189,2,2:08.0,T. Mozgov enters the game for T. Thompson,,30,58
190,2,2:00.0,Shooting foul by M. Leonard (drawn by L. James),,30,58
191,2,2:00.0,,Technical foul by M. Leonard,30,58
192,2,2:00.0,L. James makes technical free throw,,31,58
193,2,2:00.0,L. James makes free throw 1 of 2,,32,58
194,2,2:00.0,L. James misses free throw 2 of 2,,32,58
195,2,1:59.0,,Defensive rebound by M. Leonard,32,58
196,2,1:44.0,,C. McCollum misses 2-pt jump shot from 5 ft,32,58
197,2,1:43.0,Defensive rebound by K. Love,,32,58
198,2,1:33.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,34,58
199,2,1:12.0,,M. Leonard misses 3-pt jump shot from 22 ft,34,58
200,2,1:11.0,Defensive rebound by L. James,,34,58
201,2,1:00.0,T. Mozgov misses 2-pt jump shot from 4 ft (block by M. Plumlee),,34,58
202,2,0:59.0,,Defensive rebound by M. Plumlee,34,58
203,2,0:56.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),34,60
204,2,0:39.0,T. Mozgov misses 2-pt hook shot from 5 ft,,34,60
205,2,0:38.0,,Defensive rebound by M. Leonard,34,60
206,2,0:28.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by A. Aminu),34,63
207,2,0:02.0,L. James misses 2-pt layup from 1 ft,,34,63
208,2,0:02.0,,Defensive rebound by M. Plumlee,34,63
209,2,0:00.0,,A. Crabbe misses 3-pt jump shot from 24 ft,34,63
210,2,0:00.0,,Offensive rebound by Team,34,63
211,3,11:47.0,J. Smith misses 2-pt jump shot from 14 ft,,34,63
212,3,11:45.0,,Defensive rebound by M. Plumlee,34,63
213,3,11:35.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),34,66
214,3,11:17.0,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,37,66
215,3,11:01.0,,C. McCollum misses 3-pt jump shot from 23 ft,37,66
216,3,10:59.0,Defensive rebound by L. James,,37,66
217,3,10:53.0,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,40,66
218,3,10:29.0,,N. Vonleh makes 2-pt jump shot from 18 ft (assist by A. Aminu),40,68
219,3,10:10.0,J. Smith misses 3-pt jump shot from 24 ft,,40,68
220,3,10:09.0,,Defensive rebound by A. Aminu,40,68
221,3,9:45.0,,Turnover by M. Plumlee (lost ball; steal by J. Smith),40,68
222,3,9:41.0,L. James makes 2-pt dunk at rim (assist by J. Smith),,42,68
223,3,9:24.0,,A. Crabbe makes 2-pt jump shot from 14 ft,42,70
224,3,9:09.0,L. James misses 3-pt jump shot from 24 ft,,42,70
225,3,9:08.0,,Defensive rebound by M. Plumlee,42,70
226,3,8:47.0,,C. McCollum makes 2-pt jump shot from 3 ft (assist by M. Plumlee),42,72
227,3,8:37.0,J. Smith misses 3-pt jump shot from 25 ft,,42,72
228,3,8:36.0,,Defensive rebound by N. Vonleh,42,72
229,3,8:23.0,,A. Aminu misses 3-pt jump shot from 24 ft,42,72
230,3,8:21.0,Defensive rebound by M. Dellavedova,,42,72
231,3,8:18.0,Shooting foul by N. Vonleh (drawn by L. James),,42,72
232,3,8:18.0,L. James makes free throw 1 of 2,,43,72
233,3,8:18.0,L. James makes free throw 2 of 2,,44,72
234,3,8:07.0,,Turnover by C. McCollum (step out of bounds),44,72
235,3,7:54.0,K. Love misses 3-pt jump shot from 24 ft,,44,72
236,3,7:53.0,,Defensive rebound by A. Crabbe,44,72
237,3,7:39.0,,M. Plumlee misses 2-pt jump shot from 5 ft,44,72
238,3,7:39.0,Defensive rebound by T. Mozgov,,44,72
239,3,7:39.0,Personal foul by M. Plumlee (drawn by T. Mozgov),,44,72
240,3,7:22.0,L. James makes 2-pt layup at rim,,46,72
241,3,6:58.0,,A. Aminu makes 2-pt jump shot from 16 ft (assist by C. McCollum),46,74
242,3,6:32.0,K. Love misses 2-pt hook shot from 7 ft,,46,74
243,3,6:32.0,Offensive rebound by T. Mozgov,,46,74
244,3,6:32.0,Personal foul by A. Crabbe (drawn by T. Mozgov),,46,74
245,3,6:21.0,J. Smith misses 3-pt jump shot from 23 ft,,46,74
246,3,6:19.0,,Defensive rebound by C. McCollum,46,74
247,3,6:06.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by A. Aminu),46,76
248,3,6:06.0,,Shooting foul by T. Mozgov (drawn by M. Plumlee),46,76
249,3,6:06.0,T. Thompson enters the game for T. Mozgov,,46,76
250,3,6:06.0,J. Jones enters the game for K. Love,,46,76
251,3,6:06.0,,M. Plumlee makes free throw 1 of 1,46,77
252,3,5:46.0,Turnover by L. James (bad pass; steal by N. Vonleh),,46,77
253,3,5:46.0,,Personal foul by M. Dellavedova (drawn by C. McCollum),46,77
254,3,5:46.0,,Portland full timeout,46,77
255,3,5:46.0,I. Shumpert enters the game for J. Smith,,46,77
256,3,5:27.0,,Shooting foul by T. Thompson (drawn by C. McCollum),46,77
257,3,5:27.0,,C. McCollum makes free throw 1 of 2,46,78
258,3,5:27.0,,C. McCollum misses free throw 2 of 2,46,78
259,3,5:25.0,Defensive rebound by J. Jones,,46,78
260,3,5:03.0,I. Shumpert misses 2-pt jump shot from 7 ft,,46,78
261,3,5:02.0,,Defensive rebound by A. Crabbe,46,78
262,3,4:49.0,,A. Aminu misses 3-pt jump shot from 24 ft,46,78
263,3,4:49.0,Defensive rebound by T. Thompson,,46,78
264,3,4:45.0,Turnover by I. Shumpert (lost ball),,46,78
265,3,4:28.0,,Personal foul by I. Shumpert (drawn by M. Plumlee),46,78
266,3,4:25.0,,Shooting foul by J. Jones (drawn by A. Crabbe),46,78
267,3,4:25.0,,A. Crabbe makes free throw 1 of 2,46,79
268,3,4:25.0,R. Jefferson enters the game for L. James,,46,79
269,3,4:25.0,,A. Crabbe makes free throw 2 of 2,46,80
270,3,4:11.0,M. Dellavedova makes 2-pt jump shot from 11 ft,,48,80
271,3,3:56.0,,A. Aminu misses 2-pt jump shot from 4 ft,48,80
272,3,3:56.0,Defensive rebound by T. Thompson,,48,80
273,3,3:50.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,51,80
274,3,3:33.0,,C. McCollum misses 2-pt jump shot from 17 ft,51,80
275,3,3:33.0,,Offensive rebound by Team,51,80
276,3,3:33.0,,Personal foul by J. Jones (drawn by M. Plumlee),51,80
277,3,3:33.0,,M. Leonard enters the game for N. Vonleh,51,80
278,3,3:33.0,,G. Henderson enters the game for A. Aminu,51,80
279,3,3:33.0,,M. Plumlee misses free throw 1 of 2,51,80
280,3,3:33.0,,Offensive rebound by Team,51,80
281,3,3:33.0,,M. Plumlee makes free throw 2 of 2,51,81
282,3,3:16.0,R. Jefferson makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),,54,81
283,3,2:53.0,,A. Crabbe misses 2-pt jump shot from 16 ft,54,81
284,3,2:52.0,Defensive rebound by T. Thompson,,54,81
285,3,2:42.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,54,81
286,3,2:40.0,,Defensive rebound by A. Crabbe,54,81
287,3,2:39.0,,Portland full timeout,54,81
288,3,2:39.0,M. Williams enters the game for M. Dellavedova,,54,81
289,3,2:20.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),54,83
290,3,2:20.0,Technical foul by I. Shumpert,,54,83
291,3,2:20.0,,C. McCollum misses technical free throw,54,83
292,3,2:20.0,Offensive rebound by Team,,54,83
293,3,2:09.0,J. Jones misses 3-pt jump shot from 24 ft,,54,83
294,3,2:09.0,,Defensive rebound by G. Henderson,54,83
295,3,1:48.0,,M. Leonard makes 2-pt hook shot from 7 ft (assist by A. Crabbe),54,85
296,3,1:35.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by T. Thompson),,57,85
297,3,1:35.0,Technical foul by J. Jones,,57,85
298,3,1:35.0,,A. Crabbe makes technical free throw,57,86
299,3,1:12.0,,G. Henderson misses 2-pt jump shot from 19 ft,57,86
300,3,1:11.0,Defensive rebound by J. Jones,,57,86
301,3,1:04.0,M. Williams misses 2-pt layup from 2 ft (block by G. Henderson),,57,86
302,3,1:03.0,,Defensive rebound by M. Plumlee,57,86
303,3,0:50.0,,Shooting foul by M. Williams (drawn by G. Henderson),57,86
304,3,0:50.0,,G. Henderson makes free throw 1 of 2,57,87
305,3,0:50.0,,E. Davis enters the game for M. Plumlee,57,87
306,3,0:50.0,,T. Frazier enters the game for C. McCollum,57,87
307,3,0:50.0,,G. Henderson makes free throw 2 of 2,57,88
308,3,0:34.0,Turnover by M. Williams (traveling),,57,88
309,3,0:15.0,,T. Frazier makes 2-pt layup at rim (assist by M. Leonard),57,90
310,3,0:01.0,M. Williams misses 2-pt jump shot from 18 ft,,57,90
311,3,0:00.0,Offensive rebound by T. Thompson,,57,90
312,3,0:00.0,T. Thompson makes 2-pt layup from 1 ft,,59,90
313,4,11:34.0,,T. Frazier misses 2-pt jump shot from 10 ft,59,90
314,4,11:34.0,,Offensive rebound by E. Davis,59,90
315,4,11:34.0,,E. Davis makes 2-pt layup at rim,59,92
316,4,11:07.0,J. Jones makes 2-pt layup from 1 ft (assist by I. Shumpert),,61,92
317,4,11:07.0,Shooting foul by E. Davis (drawn by J. Jones),,61,92
318,4,11:07.0,J. Jones misses free throw 1 of 1,,61,92
319,4,11:05.0,Offensive rebound by Team,,61,92
320,4,11:00.0,J. Jones makes 2-pt jump shot from 13 ft (assist by J. Cunningham),,63,92
321,4,10:34.0,,A. Crabbe misses 2-pt jump shot from 21 ft,63,92
322,4,10:33.0,Defensive rebound by I. Shumpert,,63,92
323,4,10:24.0,J. Cunningham misses 2-pt jump shot from 16 ft,,63,92
324,4,10:23.0,,Defensive rebound by M. Leonard,63,92
325,4,10:17.0,,Turnover by T. Frazier (lost ball),63,92
326,4,10:17.0,,C. McCollum enters the game for A. Crabbe,63,92
327,4,10:00.0,I. Shumpert misses 2-pt jump shot from 19 ft,,63,92
328,4,10:00.0,,Defensive rebound by Team,63,92
329,4,10:00.0,Loose ball foul by A. Varejão (drawn by T. Frazier),,63,92
330,4,10:00.0,,M. Plumlee enters the game for E. Davis,63,92
331,4,9:46.0,,Shooting foul by R. Jefferson (drawn by M. Leonard),63,92
332,4,9:46.0,,M. Leonard makes free throw 1 of 2,63,93
333,4,9:46.0,,M. Leonard misses free throw 2 of 2,63,93
334,4,9:45.0,Defensive rebound by A. Varejão,,63,93
335,4,9:33.0,Turnover by A. Varejão (traveling),,63,93
336,4,9:08.0,,T. Frazier misses 2-pt layup from 1 ft,63,93
337,4,9:07.0,,Offensive rebound by M. Leonard,63,93
338,4,9:07.0,,M. Leonard makes 2-pt layup at rim,63,95
339,4,8:49.0,J. Jones makes 3-pt jump shot from 24 ft (assist by I. Shumpert),,66,95
340,4,8:30.0,,G. Henderson misses 2-pt jump shot from 18 ft,66,95
341,4,8:29.0,Defensive rebound by I. Shumpert,,66,95
342,4,8:23.0,J. Jones misses 3-pt jump shot from 24 ft,,66,95
343,4,8:22.0,,Defensive rebound by M. Plumlee,66,95
344,4,8:03.0,,Personal foul by R. Jefferson (drawn by G. Henderson),66,95
345,4,8:03.0,Official timeout,,66,95
346,4,7:50.0,,C. McCollum makes 2-pt jump shot from 20 ft,66,97
347,4,7:27.0,A. Varejão makes 2-pt layup from 1 ft (assist by J. Cunningham),,68,97
348,4,7:06.0,,C. McCollum misses 3-pt jump shot from 25 ft,68,97
349,4,7:06.0,,Offensive rebound by M. Plumlee,68,97
350,4,7:02.0,,Turnover by M. Plumlee (bad pass; steal by I. Shumpert),68,97
351,4,6:43.0,J. Jones misses 3-pt jump shot from 24 ft,,68,97
352,4,6:42.0,,Defensive rebound by M. Plumlee,68,97
353,4,6:27.0,,M. Leonard misses 3-pt jump shot from 24 ft,68,97
354,4,6:27.0,,Offensive rebound by Team,68,97
355,4,6:27.0,Loose ball foul by A. Varejão (drawn by M. Plumlee),,68,97
356,4,6:27.0,,N. Vonleh enters the game for M. Plumlee,68,97
357,4,6:11.0,,G. Henderson misses 3-pt jump shot from 24 ft,68,97
358,4,6:10.0,Defensive rebound by A. Varejão,,68,97
359,4,5:58.0,Shooting foul by N. Vonleh (drawn by J. Cunningham),,68,97
360,4,5:58.0,,Portland full timeout,68,97
361,4,5:58.0,S. Kaun enters the game for A. Varejão,,68,97
362,4,5:58.0,,P. Connaughton enters the game for C. McCollum,68,97
363,4,5:58.0,,C. Kaman enters the game for G. Henderson,68,97
364,4,5:58.0,,M. Harkless enters the game for M. Leonard,68,97
365,4,5:58.0,J. Cunningham makes free throw 1 of 2,,69,97
366,4,5:58.0,J. Cunningham misses free throw 2 of 2,,69,97
367,4,5:57.0,,Defensive rebound by P. Connaughton,69,97
368,4,5:43.0,,M. Harkless misses 2-pt jump shot from 19 ft,69,97
369,4,5:43.0,Defensive rebound by R. Jefferson,,69,97
370,4,5:22.0,J. Jones misses 2-pt jump shot from 11 ft,,69,97
371,4,5:21.0,,Defensive rebound by M. Harkless,69,97
372,4,5:05.0,,C. Kaman makes 2-pt jump shot from 18 ft (assist by T. Frazier),69,99
373,4,4:51.0,I. Shumpert misses 3-pt jump shot from 24 ft,,69,99
374,4,4:50.0,,Defensive rebound by T. Frazier,69,99
375,4,4:38.0,,C. Kaman makes 2-pt jump shot from 18 ft (assist by T. Frazier),69,101
376,4,4:21.0,Turnover by S. Kaun (lost ball; steal by N. Vonleh),,69,101
377,4,4:09.0,,L. Montero enters the game for N. Vonleh,69,101
378,4,4:01.0,,Turnover by T. Frazier (bad pass),69,101
379,4,3:50.0,R. Jefferson misses 2-pt jump shot from 14 ft,,69,101
380,4,3:47.0,,Defensive rebound by T. Frazier,69,101
381,4,3:42.0,,L. Montero misses 2-pt jump shot from 8 ft,69,101
382,4,3:41.0,,Offensive rebound by M. Harkless,69,101
383,4,3:41.0,,M. Harkless misses 2-pt layup at rim,69,101
384,4,3:40.0,Defensive rebound by S. Kaun,,69,101
385,4,3:24.0,Turnover by I. Shumpert (bad pass; steal by T. Frazier),,69,101
