,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
81,1,2:46.0,,I. Canaan enters the game for T. McConnell,17,24
82,1,2:46.0,,J. Okafor enters the game for J. Grant,17,24
83,1,2:28.0,L. James misses 2-pt jump shot from 9 ft,,17,24
84,1,2:28.0,Offensive rebound by Team,,17,24
85,1,2:28.0,,Loose ball foul by J. Okafor (drawn by T. Thompson),17,24
86,1,2:17.0,T. Thompson misses 2-pt jump shot from 3 ft,,17,24
87,1,2:14.0,Offensive rebound by M. Dellavedova,,17,24
88,1,2:10.0,Personal foul by J. Okafor (drawn by M. Dellavedova),,17,24
89,1,2:10.0,,R. Holmes enters the game for N. Noel,17,24
90,1,2:10.0,J. Cunningham enters the game for L. James,,17,24
91,1,1:54.0,A. Varejão misses 3-pt jump shot from 25 ft,,17,24
92,1,1:53.0,,Defensive rebound by N. Stauskas,17,24
93,1,1:44.0,,J. Okafor makes 2-pt dunk at rim (assist by H. Thompson),17,26
94,1,1:27.0,Turnover by A. Varejão (lost ball),,17,26
95,1,1:27.0,,R. Covington enters the game for H. Thompson,17,26
96,1,1:11.0,,Personal foul by J. Cunningham (drawn by N. Stauskas),17,26
97,1,1:11.0,,N. Noel enters the game for J. Okafor,17,26
98,1,1:00.0,,I. Canaan misses 2-pt layup from 2 ft,17,26
99,1,0:59.0,,Offensive rebound by N. Noel,17,26
100,1,0:58.0,Violation by T. Thompson (def goaltending),,17,26
101,1,0:58.0,,N. Noel makes 2-pt jump shot from 4 ft,17,28
102,1,0:46.0,Shooting foul by N. Stauskas (drawn by J. Cunningham),,17,28
103,1,0:46.0,J. Cunningham misses free throw 1 of 2,,17,28
104,1,0:46.0,Offensive rebound by Team,,17,28
105,1,0:46.0,J. Cunningham makes free throw 2 of 2,,18,28
106,1,0:31.0,,Shooting foul by R. Jefferson (drawn by R. Holmes),18,28
107,1,0:31.0,,R. Holmes misses free throw 1 of 2,18,28
108,1,0:31.0,,Offensive rebound by Team,18,28
109,1,0:31.0,,R. Holmes makes free throw 2 of 2,18,29
110,1,0:17.0,Turnover by M. Dellavedova (step out of bounds),,18,29
111,1,0:00.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by N. Stauskas),18,32
112,2,11:44.0,Shooting foul by N. Noel (drawn by M. Dellavedova),,18,32
113,2,11:44.0,M. Dellavedova makes free throw 1 of 2,,19,32
114,2,11:44.0,M. Dellavedova misses free throw 2 of 2,,19,32
115,2,11:42.0,,Defensive rebound by N. Noel,19,32
116,2,11:36.0,,I. Canaan misses 2-pt jump shot from 3 ft,19,32
117,2,11:32.0,Defensive rebound by J. Cunningham,,19,32
118,2,11:30.0,J. Cunningham misses 2-pt layup from 1 ft (block by R. Covington),,19,32
119,2,11:28.0,,Defensive rebound by Team,19,32
120,2,11:18.0,,Shooting foul by R. Jefferson (drawn by R. Covington),19,32
121,2,11:18.0,,R. Covington makes free throw 1 of 2,19,33
122,2,11:18.0,,J. Grant enters the game for R. Holmes,19,33
123,2,11:18.0,M. Williams enters the game for J. Cunningham,,19,33
124,2,11:18.0,,R. Covington makes free throw 2 of 2,19,34
125,2,11:01.0,K. Love misses 3-pt jump shot from 26 ft,,19,34
126,2,11:00.0,,Defensive rebound by N. Stauskas,19,34
127,2,10:59.0,,Turnover by N. Stauskas (step out of bounds),19,34
128,2,10:59.0,L. James enters the game for R. Jefferson,,19,34
129,2,10:56.0,M. Dellavedova makes 2-pt layup from 1 ft (assist by L. James),,21,34
130,2,10:45.0,,Shooting foul by K. Love (drawn by J. Grant),21,34
131,2,10:45.0,,J. Grant makes free throw 1 of 2,21,35
132,2,10:45.0,,T. McConnell enters the game for I. Canaan,21,35
133,2,10:45.0,,H. Thompson enters the game for N. Stauskas,21,35
134,2,10:45.0,,J. Grant misses free throw 2 of 2,21,35
135,2,10:43.0,Defensive rebound by L. James,,21,35
136,2,10:24.0,Turnover by K. Love (bad pass; steal by T. McConnell),,21,35
137,2,10:14.0,,T. McConnell misses 2-pt jump shot from 12 ft,21,35
138,2,10:13.0,Defensive rebound by T. Thompson,,21,35
139,2,10:03.0,Personal block foul by J. Grant (drawn by K. Love),,21,35
140,2,9:57.0,M. Williams makes 2-pt layup at rim,,23,35
141,2,9:44.0,,J. Grant misses 2-pt jump shot from 4 ft (block by L. James),23,35
142,2,9:43.0,Defensive rebound by L. James,,23,35
143,2,9:41.0,Shooting foul by R. Covington (drawn by L. James),,23,35
144,2,9:41.0,L. James makes free throw 1 of 2,,24,35
145,2,9:41.0,L. James makes free throw 2 of 2,,25,35
146,2,9:41.0,,Philadelphia full timeout,25,35
147,2,9:41.0,,J. Okafor enters the game for N. Noel,25,35
148,2,9:23.0,,H. Thompson misses 2-pt layup from 1 ft (block by T. Thompson),25,35
149,2,9:21.0,,Offensive rebound by H. Thompson,25,35
150,2,9:21.0,,Turnover by H. Thompson (step out of bounds),25,35
151,2,9:12.0,M. Williams misses 2-pt jump shot from 9 ft,,25,35
152,2,9:09.0,,Defensive rebound by H. Thompson,25,35
153,2,9:05.0,,R. Covington makes 2-pt layup from 2 ft (assist by T. McConnell),25,37
154,2,8:50.0,L. James misses 2-pt layup from 2 ft,,25,37
155,2,8:49.0,Offensive rebound by K. Love,,25,37
156,2,8:47.0,K. Love makes 2-pt hook shot from 5 ft,,27,37
157,2,8:47.0,Shooting foul by J. Grant (drawn by K. Love),,27,37
158,2,8:47.0,T. Mozgov enters the game for T. Thompson,,27,37
159,2,8:47.0,K. Love makes free throw 1 of 1,,28,37
160,2,8:24.0,,J. Okafor misses 2-pt jump shot from 11 ft,28,37
161,2,8:23.0,Defensive rebound by L. James,,28,37
162,2,8:15.0,M. Williams misses 3-pt jump shot from 26 ft,,28,37
163,2,8:14.0,,Defensive rebound by T. McConnell,28,37
164,2,8:06.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by J. Grant),28,40
165,2,7:49.0,M. Dellavedova makes 2-pt layup from 1 ft,,30,40
166,2,7:30.0,,J. Grant misses 3-pt jump shot from 25 ft,30,40
167,2,7:28.0,Defensive rebound by K. Love,,30,40
168,2,7:22.0,M. Williams makes 2-pt layup at rim (assist by K. Love),,32,40
169,2,6:58.0,,J. Grant misses 2-pt jump shot from 5 ft,32,40
170,2,6:56.0,Defensive rebound by T. Mozgov,,32,40
171,2,6:47.0,K. Love makes 2-pt hook shot from 5 ft (assist by L. James),,34,40
172,2,6:46.0,,Philadelphia full timeout,34,40
173,2,6:46.0,,N. Noel enters the game for R. Covington,34,40
174,2,6:46.0,,I. Canaan enters the game for J. Grant,34,40
175,2,6:46.0,,Violation by Team (delay of game),34,40
176,2,6:28.0,,J. Okafor makes 2-pt jump shot from 7 ft,34,42
177,2,6:10.0,L. James misses 2-pt jump shot from 5 ft (block by N. Noel),,34,42
178,2,6:08.0,Offensive rebound by M. Dellavedova,,34,42
179,2,6:07.0,K. Love misses 3-pt jump shot from 27 ft,,34,42
180,2,6:05.0,,Defensive rebound by T. McConnell,34,42
181,2,5:46.0,,J. Okafor misses 2-pt jump shot from 3 ft (block by T. Mozgov),34,42
182,2,5:43.0,,Offensive rebound by T. McConnell,34,42
183,2,5:42.0,,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),34,44
184,2,5:20.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,34,44
185,2,5:18.0,,Defensive rebound by H. Thompson,34,44
186,2,5:05.0,,J. Okafor makes 2-pt layup at rim,34,46
187,2,4:46.0,M. Williams makes 3-pt jump shot from 23 ft (assist by L. James),,37,46
188,2,4:28.0,,J. Okafor makes 2-pt jump shot from 17 ft,37,48
189,2,4:07.0,T. Mozgov misses 2-pt hook shot from 4 ft,,37,48
190,2,4:05.0,,Defensive rebound by T. McConnell,37,48
191,2,3:58.0,,Shooting block foul by T. Mozgov (drawn by J. Okafor),37,48
192,2,3:58.0,Official timeout,,37,48
193,2,3:58.0,J. Cunningham enters the game for M. Dellavedova,,37,48
194,2,3:58.0,T. Thompson enters the game for T. Mozgov,,37,48
195,2,3:58.0,,J. Okafor makes free throw 1 of 2,37,49
196,2,3:58.0,,N. Stauskas enters the game for T. McConnell,37,49
197,2,3:58.0,,J. Sampson enters the game for H. Thompson,37,49
198,2,3:58.0,,J. Okafor makes free throw 2 of 2,37,50
199,2,3:44.0,L. James makes 2-pt layup from 1 ft (assist by M. Williams),,39,50
200,2,3:26.0,,J. Okafor misses 2-pt layup from 1 ft,39,50
201,2,3:25.0,,Offensive rebound by J. Sampson,39,50
202,2,3:22.0,,Turnover by J. Sampson (lost ball; steal by L. James),39,50
203,2,3:15.0,L. James misses 3-pt jump shot from 25 ft,,39,50
204,2,3:15.0,Offensive rebound by Team,,39,50
205,2,3:15.0,,Loose ball foul by J. Okafor (drawn by T. Thompson),39,50
206,2,3:15.0,,R. Holmes enters the game for J. Okafor,39,50
207,2,3:15.0,J. Jones enters the game for K. Love,,39,50
208,2,3:15.0,T. Thompson misses free throw 1 of 2,,39,50
209,2,3:15.0,Offensive rebound by Team,,39,50
210,2,3:15.0,T. Thompson misses free throw 2 of 2,,39,50
211,2,3:09.0,,Defensive rebound by R. Holmes,39,50
212,2,3:01.0,,Shooting foul by J. Cunningham (drawn by N. Stauskas),39,50
213,2,3:01.0,,N. Stauskas makes free throw 1 of 2,39,51
214,2,3:01.0,,N. Stauskas makes free throw 2 of 2,39,52
215,2,2:49.0,L. James misses 2-pt jump shot from 3 ft,,39,52
216,2,2:47.0,,Defensive rebound by N. Noel,39,52
217,2,2:26.0,,N. Noel misses 2-pt jump shot from 16 ft,39,52
218,2,2:25.0,Defensive rebound by J. Cunningham,,39,52
219,2,2:10.0,Def 3 sec tech foul by R. Holmes,,39,52
220,2,2:10.0,Cleveland full timeout,,39,52
221,2,2:10.0,M. Dellavedova enters the game for M. Williams,,39,52
222,2,2:10.0,L. James makes technical free throw,,40,52
223,2,1:58.0,J. Jones makes 3-pt jump shot from 26 ft (assist by L. James),,43,52
224,2,1:33.0,,I. Canaan misses 3-pt jump shot from 28 ft,43,52
225,2,1:32.0,Defensive rebound by M. Dellavedova,,43,52
226,2,1:26.0,T. Thompson makes 2-pt layup from 2 ft (assist by L. James),,45,52
227,2,1:13.0,,Offensive foul by N. Noel (drawn by M. Dellavedova),45,52
228,2,1:13.0,,Turnover by N. Noel (offensive foul),45,52
229,2,1:13.0,,J. Grant enters the game for R. Holmes,45,52
230,2,0:57.0,L. James misses 3-pt jump shot from 25 ft,,45,52
231,2,0:55.0,,Defensive rebound by J. Sampson,45,52
232,2,0:49.0,,J. Grant misses 2-pt layup from 2 ft,45,52
233,2,0:47.0,Defensive rebound by T. Thompson,,45,52
234,2,0:44.0,J. Cunningham makes 2-pt layup from 1 ft (assist by L. James),,47,52
235,2,0:30.0,,J. Sampson makes 2-pt hook shot from 2 ft (assist by N. Noel),47,54
236,2,0:12.0,L. James makes 2-pt layup at rim,,49,54
237,2,0:04.0,,N. Stauskas misses 3-pt jump shot from 25 ft,49,54
238,2,0:03.0,,Offensive rebound by N. Noel,49,54
239,2,0:02.0,,N. Noel misses 2-pt layup from 1 ft,49,54
240,2,0:00.0,Defensive rebound by T. Thompson,,49,54
241,3,11:43.0,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by L. James),,52,54
242,3,11:27.0,,J. Okafor misses 2-pt jump shot from 3 ft,52,54
243,3,11:25.0,Defensive rebound by K. Love,,52,54
244,3,11:12.0,Personal foul by J. Okafor (drawn by T. Mozgov),,52,54
245,3,11:06.0,K. Love misses 2-pt layup at rim (block by N. Noel),,52,54
246,3,11:06.0,Offensive rebound by Team,,52,54
247,3,11:03.0,T. Mozgov misses 2-pt jump shot from 19 ft,,52,54
248,3,11:02.0,,Defensive rebound by I. Canaan,52,54
249,3,10:46.0,,R. Covington misses 2-pt jump shot from 5 ft,52,54
250,3,10:44.0,Defensive rebound by L. James,,52,54
251,3,10:41.0,Turnover by M. Williams (lost ball),,52,54
252,3,10:21.0,,Turnover by R. Covington (lost ball; steal by M. Williams),52,54
253,3,10:17.0,M. Williams makes 2-pt layup from 1 ft,,54,54
254,3,10:17.0,,Philadelphia full timeout,54,54
255,3,10:03.0,,J. Okafor misses 2-pt jump shot from 4 ft,54,54
256,3,10:01.0,Defensive rebound by M. Williams,,54,54
257,3,9:57.0,Shooting foul by R. Covington (drawn by M. Williams),,54,54
258,3,9:57.0,M. Williams makes free throw 1 of 2,,55,54
259,3,9:57.0,M. Williams makes free throw 2 of 2,,56,54
260,3,9:40.0,,I. Canaan misses 2-pt jump shot from 18 ft,56,54
261,3,9:38.0,,Offensive rebound by N. Noel,56,54
262,3,9:37.0,,N. Noel misses 2-pt layup from 2 ft,56,54
263,3,9:36.0,Defensive rebound by L. James,,56,54
264,3,9:32.0,T. Mozgov makes 2-pt layup from 1 ft (assist by L. James),,58,54
265,3,9:00.0,,J. Okafor misses 2-pt layup from 2 ft (block by T. Mozgov),58,54
266,3,9:00.0,Defensive rebound by Team,,58,54
267,3,8:56.0,T. Mozgov misses 2-pt layup from 1 ft,,58,54
268,3,8:54.0,,Defensive rebound by R. Covington,58,54
269,3,8:51.0,,Personal foul by M. Williams (drawn by I. Canaan),58,54
270,3,8:45.0,,J. Okafor makes 2-pt layup from 1 ft,58,56
271,3,8:45.0,,Shooting foul by T. Mozgov (drawn by J. Okafor),58,56
272,3,8:45.0,T. Thompson enters the game for T. Mozgov,,58,56
273,3,8:45.0,,J. Okafor misses free throw 1 of 1,58,56
274,3,8:43.0,Defensive rebound by L. James,,58,56
275,3,8:22.0,L. James makes 2-pt jump shot from 15 ft,,60,56
276,3,8:15.0,,R. Covington misses 3-pt jump shot from 27 ft,60,56
277,3,8:14.0,,Offensive rebound by J. Okafor,60,56
278,3,8:13.0,,Personal foul by L. James (drawn by J. Okafor),60,56
279,3,8:13.0,,J. Grant enters the game for J. Okafor,60,56
280,3,7:59.0,,I. Canaan misses 3-pt jump shot from 25 ft,60,56
281,3,7:58.0,Defensive rebound by T. Thompson,,60,56
282,3,7:48.0,K. Love makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),,62,56
283,3,7:33.0,,R. Covington misses 2-pt jump shot from 5 ft,62,56
284,3,7:31.0,Defensive rebound by T. Thompson,,62,56
285,3,7:24.0,K. Love makes 2-pt layup from 2 ft (assist by M. Dellavedova),,64,56
286,3,7:05.0,,N. Stauskas misses 3-pt jump shot from 27 ft,64,56
287,3,7:04.0,Defensive rebound by T. Thompson,,64,56
288,3,6:44.0,,Offensive charge foul by K. Love (drawn by J. Grant),64,56
289,3,6:44.0,Turnover by K. Love (offensive foul),,64,56
290,3,6:44.0,,T. McConnell enters the game for I. Canaan,64,56
291,3,6:44.0,,H. Thompson enters the game for N. Stauskas,64,56
292,3,6:44.0,R. Jefferson enters the game for L. James,,64,56
293,3,6:44.0,J. Cunningham enters the game for M. Dellavedova,,64,56
294,3,6:30.0,,J. Grant makes 2-pt layup from 2 ft,64,58
295,3,6:30.0,Cleveland full timeout,,64,58
296,3,6:30.0,,I. Canaan enters the game for R. Covington,64,58
297,3,6:18.0,K. Love makes 2-pt dunk at rim (assist by M. Williams),,66,58
298,3,5:57.0,,I. Canaan makes 2-pt layup from 2 ft (assist by T. McConnell),66,60
299,3,5:39.0,M. Williams makes 2-pt jump shot from 18 ft (assist by K. Love),,68,60
300,3,5:24.0,,N. Noel misses 2-pt jump shot from 16 ft,68,60
301,3,5:23.0,Defensive rebound by K. Love,,68,60
302,3,5:13.0,T. Thompson misses 2-pt jump shot from 4 ft (block by N. Noel),,68,60
303,3,5:09.0,,Defensive rebound by T. McConnell,68,60
304,3,4:49.0,,I. Canaan misses 2-pt jump shot from 3 ft (block by T. Thompson),68,60
305,3,4:47.0,Defensive rebound by K. Love,,68,60
306,3,4:39.0,T. Thompson makes 2-pt dunk at rim (assist by M. Williams),,70,60
307,3,4:14.0,,N. Noel makes 2-pt layup from 3 ft,70,62
308,3,3:55.0,Turnover by M. Williams (bad pass),,70,62
309,3,3:55.0,M. Dellavedova enters the game for K. Love,,70,62
310,3,3:55.0,J. Jones enters the game for M. Williams,,70,62
311,3,3:55.0,,J. Okafor enters the game for N. Noel,70,62
312,3,3:55.0,,N. Stauskas enters the game for I. Canaan,70,62
313,3,3:41.0,,J. Okafor makes 2-pt layup from 1 ft (assist by T. McConnell),70,64
314,3,3:28.0,J. Jones makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,73,64
315,3,3:12.0,Offensive charge foul by J. Grant (drawn by M. Dellavedova),,73,64
316,3,3:12.0,,Turnover by J. Grant (offensive foul),73,64
317,3,3:00.0,J. Jones makes 3-pt jump shot from 24 ft (assist by T. Thompson),,76,64
318,3,2:39.0,,N. Stauskas makes 3-pt jump shot from 26 ft,76,67
319,3,2:16.0,J. Cunningham misses 2-pt jump shot from 19 ft,,76,67
320,3,2:15.0,,Defensive rebound by H. Thompson,76,67
321,3,1:58.0,,J. Grant misses 2-pt jump shot from 3 ft (block by T. Thompson),76,67
322,3,1:56.0,,Offensive rebound by J. Grant,76,67
323,3,1:54.0,,H. Thompson misses 3-pt jump shot from 26 ft,76,67
324,3,1:52.0,Defensive rebound by T. Thompson,,76,67
325,3,1:49.0,Turnover by M. Dellavedova (bad pass; steal by H. Thompson),,76,67
326,3,1:42.0,,H. Thompson misses 3-pt jump shot from 26 ft,76,67
327,3,1:40.0,Defensive rebound by T. Thompson,,76,67
328,3,1:36.0,Shooting foul by H. Thompson (drawn by R. Jefferson),,76,67
329,3,1:36.0,R. Jefferson makes free throw 1 of 2,,77,67
330,3,1:36.0,L. James enters the game for J. Cunningham,,77,67
331,3,1:36.0,,R. Holmes enters the game for J. Grant,77,67
332,3,1:36.0,R. Jefferson makes free throw 2 of 2,,78,67
333,3,1:14.0,,Turnover by N. Stauskas (bad pass; steal by L. James),78,67
334,3,1:11.0,L. James makes 2-pt dunk at rim,,80,67
335,3,1:00.0,,J. Okafor makes 2-pt jump shot from 3 ft (assist by T. McConnell),80,69
336,3,0:50.0,J. Jones misses 3-pt jump shot from 25 ft,,80,69
337,3,0:49.0,,Defensive rebound by N. Stauskas,80,69
338,3,0:41.0,,Shooting foul by T. Thompson (drawn by N. Stauskas),80,69
339,3,0:41.0,,N. Stauskas makes free throw 1 of 2,80,70
340,3,0:41.0,,N. Stauskas makes free throw 2 of 2,80,71
341,3,0:32.0,L. James makes 2-pt jump shot from 5 ft (assist by M. Dellavedova),,82,71
342,3,0:22.0,,Personal foul by L. James (drawn by H. Thompson),82,71
343,3,0:22.0,,H. Thompson makes free throw 1 of 2,82,72
344,3,0:22.0,,N. Noel enters the game for J. Okafor,82,72
345,3,0:22.0,,J. Sampson enters the game for R. Holmes,82,72
346,3,0:22.0,,J. Grant enters the game for T. McConnell,82,72
347,3,0:22.0,,H. Thompson misses free throw 2 of 2,82,72
348,3,0:22.0,Defensive rebound by M. Dellavedova,,82,72
349,3,0:00.0,M. Dellavedova misses 2-pt jump shot from 10 ft,,82,72
350,3,0:00.0,Offensive rebound by Team,,82,72
351,4,11:40.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by H. Thompson),82,75
352,4,11:19.0,L. James makes 2-pt jump shot from 7 ft,,84,75
353,4,10:59.0,,N. Stauskas misses 3-pt jump shot from 26 ft,84,75
354,4,10:57.0,Defensive rebound by T. Thompson,,84,75
355,4,10:48.0,R. Jefferson misses 3-pt jump shot from 24 ft,,84,75
356,4,10:46.0,,Defensive rebound by H. Thompson,84,75
357,4,10:25.0,,Shooting foul by L. James (drawn by N. Noel),84,75
358,4,10:25.0,,N. Noel misses free throw 1 of 2,84,75
359,4,10:25.0,,Offensive rebound by Team,84,75
360,4,10:25.0,,N. Noel misses free throw 2 of 2,84,75
361,4,10:24.0,Defensive rebound by J. Jones,,84,75
362,4,10:06.0,L. James misses 2-pt jump shot from 18 ft,,84,75
363,4,10:05.0,,Defensive rebound by J. Okafor,84,75
364,4,9:46.0,,J. Okafor makes 2-pt layup from 1 ft,84,77
365,4,9:23.0,L. James misses 2-pt jump shot from 4 ft,,84,77
366,4,9:21.0,Offensive rebound by M. Dellavedova,,84,77
367,4,9:12.0,T. Thompson makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),,86,77
368,4,8:52.0,,H. Thompson misses 3-pt jump shot from 26 ft,86,77
369,4,8:51.0,Defensive rebound by L. James,,86,77
370,4,8:47.0,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),,88,77
371,4,8:46.0,,Philadelphia full timeout,88,77
372,4,8:46.0,K. Love enters the game for J. Jones,,88,77
373,4,8:46.0,T. Mozgov enters the game for T. Thompson,,88,77
374,4,8:46.0,,R. Covington enters the game for N. Stauskas,88,77
375,4,8:46.0,,T. McConnell enters the game for J. Okafor,88,77
376,4,8:27.0,,R. Covington misses 3-pt jump shot from 26 ft,88,77
377,4,8:25.0,,Offensive rebound by Team,88,77
378,4,8:16.0,,Turnover by N. Noel (lost ball),88,77
379,4,8:07.0,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),,90,77
380,4,7:53.0,,R. Covington misses 3-pt jump shot from 26 ft,90,77
381,4,7:51.0,Defensive rebound by R. Jefferson,,90,77
382,4,7:45.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by L. James),,93,77
383,4,7:45.0,,Philadelphia full timeout,93,77
384,4,7:45.0,M. Williams enters the game for M. Dellavedova,,93,77
385,4,7:45.0,,J. Okafor enters the game for T. McConnell,93,77
386,4,7:23.0,,Turnover by J. Okafor (lost ball; steal by L. James),93,77
387,4,7:18.0,M. Williams makes 2-pt jump shot from 19 ft,,95,77
388,4,7:00.0,,J. Okafor misses 2-pt jump shot from 5 ft (block by L. James),95,77
389,4,7:00.0,,Offensive rebound by Team,95,77
390,4,6:54.0,,R. Covington misses 3-pt jump shot from 24 ft,95,77
391,4,6:53.0,Defensive rebound by L. James,,95,77
