,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
114,2,11:06.0,K. Martin makes 2-pt jump shot from 5 ft (assist by Z. LaVine),,24,31
115,2,10:47.0,,R. Kelly misses 3-pt jump shot from 25 ft,24,31
116,2,10:46.0,Defensive rebound by K. Martin,,24,31
117,2,10:43.0,Shooting foul by N. Young (drawn by K. Martin),,24,31
118,2,10:43.0,K. Martin makes free throw 1 of 2,,25,31
119,2,10:43.0,K. Martin makes free throw 2 of 2,,26,31
120,2,10:32.0,,L. Williams makes 2-pt layup from 2 ft,26,33
121,2,10:17.0,A. Payne misses 2-pt layup from 1 ft,,26,33
122,2,10:14.0,,Defensive rebound by M. Huertas,26,33
123,2,10:12.0,Offensive charge foul by R. Kelly (drawn by G. Dieng),,26,33
124,2,10:12.0,,Turnover by R. Kelly (offensive foul),26,33
125,2,10:12.0,D. Rudež enters the game for A. Payne,,26,33
126,2,10:00.0,K. Martin misses 2-pt jump shot from 11 ft,,26,33
127,2,9:59.0,,Defensive rebound by R. Kelly,26,33
128,2,9:40.0,,L. Williams misses 3-pt jump shot from 24 ft,26,33
129,2,9:39.0,,Offensive rebound by M. Huertas,26,33
130,2,9:21.0,,N. Young makes 3-pt jump shot from 24 ft (assist by M. Huertas),26,36
131,2,9:01.0,Z. LaVine makes 2-pt hook shot from 2 ft,,28,36
132,2,8:50.0,,R. Kelly makes 2-pt jump shot from 4 ft (assist by L. Williams),28,38
133,2,8:50.0,,Shooting foul by D. Rudež (drawn by R. Kelly),28,38
134,2,8:50.0,Official timeout,,28,38
135,2,8:50.0,R. Rubio enters the game for G. Dieng,,28,38
136,2,8:50.0,K. Towns enters the game for Z. LaVine,,28,38
137,2,8:50.0,,R. Kelly makes free throw 1 of 1,28,39
138,2,8:34.0,R. Rubio misses 2-pt jump shot from 10 ft,,28,39
139,2,8:33.0,,Defensive rebound by B. Bass,28,39
140,2,8:25.0,,Offensive foul by M. Huertas (drawn by R. Rubio),28,39
141,2,8:25.0,,Turnover by M. Huertas (offensive foul),28,39
142,2,8:25.0,A. Wiggins enters the game for S. Muhammad,,28,39
143,2,8:16.0,Turnover by K. Towns (bad pass),,28,39
144,2,8:09.0,,Personal foul by A. Wiggins,28,39
145,2,8:09.0,,L. Williams makes free throw 1 of 2,28,40
146,2,8:09.0,,L. Williams makes free throw 2 of 2,28,41
147,2,7:54.0,Def 3 sec tech foul by R. Kelly,,28,41
148,2,7:54.0,K. Martin misses technical free throw,,28,41
149,2,7:54.0,Offensive rebound by Team,,28,41
150,2,7:54.0,,K. Bryant enters the game for N. Young,28,41
151,2,7:54.0,,D. Russell enters the game for L. Williams,28,41
152,2,7:42.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,30,41
153,2,7:18.0,,K. Bryant makes 2-pt jump shot from 19 ft,30,43
154,2,7:06.0,K. Martin makes 2-pt jump shot from 12 ft (assist by R. Rubio),,32,43
155,2,6:55.0,,B. Bass makes 2-pt layup from 1 ft (assist by D. Russell),32,45
156,2,6:41.0,Turnover by K. Towns (bad pass; steal by K. Bryant),,32,45
157,2,6:35.0,,Turnover by D. Russell (bad pass; steal by R. Rubio),32,45
158,2,6:27.0,K. Martin misses 3-pt jump shot from 24 ft,,32,45
159,2,6:27.0,Offensive rebound by Team,,32,45
160,2,6:27.0,,Loose ball foul by R. Kelly (drawn by K. Towns),32,45
161,2,6:27.0,Minnesota full timeout,,32,45
162,2,6:27.0,,J. Randle enters the game for R. Kelly,32,45
163,2,6:19.0,R. Rubio misses 3-pt jump shot from 24 ft,,32,45
164,2,6:18.0,Offensive rebound by D. Rudež,,32,45
165,2,6:16.0,D. Rudež makes 2-pt layup from 2 ft,,34,45
166,2,5:54.0,,K. Bryant makes 3-pt jump shot from 28 ft (assist by M. Huertas),34,48
167,2,5:40.0,Turnover by A. Wiggins (lost ball),,34,48
168,2,5:40.0,,R. Hibbert enters the game for B. Bass,34,48
169,2,5:40.0,T. Prince enters the game for D. Rudež,,34,48
170,2,5:40.0,K. Garnett enters the game for K. Martin,,34,48
171,2,5:31.0,,Personal foul by T. Prince (drawn by K. Bryant),34,48
172,2,5:18.0,,K. Bryant makes 2-pt jump shot from 12 ft,34,50
173,2,5:02.0,R. Rubio makes 2-pt jump shot from 16 ft,,36,50
174,2,4:32.0,,M. Huertas misses 3-pt jump shot from 29 ft,36,50
175,2,4:32.0,Defensive rebound by K. Garnett,,36,50
176,2,4:14.0,R. Rubio misses 3-pt jump shot from 27 ft,,36,50
177,2,4:14.0,Offensive rebound by T. Prince,,36,50
178,2,4:02.0,K. Towns makes 2-pt hook shot from 6 ft (assist by R. Rubio),,38,50
179,2,3:38.0,,K. Bryant misses 3-pt jump shot from 25 ft,38,50
180,2,3:37.0,Defensive rebound by R. Rubio,,38,50
181,2,3:34.0,Shooting foul by K. Bryant (drawn by T. Prince),,38,50
182,2,3:34.0,T. Prince misses free throw 1 of 2,,38,50
183,2,3:34.0,Offensive rebound by Team,,38,50
184,2,3:34.0,S. Muhammad enters the game for A. Wiggins,,38,50
185,2,3:34.0,,J. Clarkson enters the game for M. Huertas,38,50
186,2,3:34.0,T. Prince makes free throw 2 of 2,,39,50
187,2,3:14.0,,J. Randle misses 2-pt layup from 2 ft,39,50
188,2,3:14.0,,Offensive rebound by R. Hibbert,39,50
189,2,3:14.0,,Shooting foul by K. Garnett (drawn by R. Hibbert),39,50
190,2,3:14.0,Technical foul by K. Garnett,,39,50
191,2,3:14.0,,K. Bryant makes technical free throw,39,51
192,2,3:14.0,,R. Hibbert makes free throw 1 of 2,39,52
193,2,3:14.0,,R. Hibbert makes free throw 2 of 2,39,53
194,2,2:58.0,K. Garnett makes 2-pt jump shot from 19 ft (assist by R. Rubio),,41,53
195,2,2:39.0,,LA Lakers full timeout,41,53
196,2,2:29.0,,J. Clarkson misses 3-pt jump shot from 23 ft,41,53
197,2,2:29.0,Defensive rebound by K. Garnett,,41,53
198,2,2:14.0,K. Towns makes 2-pt jump shot from 6 ft (assist by R. Rubio),,43,53
199,2,2:01.0,,D. Russell makes 2-pt jump shot from 22 ft (assist by J. Randle),43,55
200,2,1:44.0,S. Muhammad makes 2-pt layup from 5 ft (assist by R. Rubio),,45,55
201,2,1:40.0,,Personal foul by S. Muhammad (drawn by J. Clarkson),45,55
202,2,1:40.0,,J. Clarkson makes free throw 1 of 2,45,56
203,2,1:40.0,,J. Clarkson makes free throw 2 of 2,45,57
204,2,1:25.0,S. Muhammad misses 3-pt jump shot from 26 ft,,45,57
205,2,1:25.0,Offensive rebound by Team,,45,57
206,2,1:25.0,,Loose ball foul by R. Hibbert (drawn by K. Towns),45,57
207,2,1:25.0,K. Towns makes free throw 1 of 2,,46,57
208,2,1:25.0,K. Towns makes free throw 2 of 2,,47,57
209,2,1:13.0,,K. Bryant makes 3-pt jump shot from 27 ft,47,60
210,2,1:00.0,Personal foul by J. Clarkson (drawn by R. Rubio),,47,60
211,2,1:00.0,R. Rubio makes free throw 1 of 2,,48,60
212,2,1:00.0,R. Rubio makes free throw 2 of 2,,49,60
213,2,0:46.0,,J. Clarkson misses 2-pt layup from 1 ft (block by K. Garnett),49,60
214,2,0:46.0,,Offensive rebound by Team,49,60
215,2,0:46.0,,Offensive foul by R. Hibbert (drawn by T. Prince),49,60
216,2,0:46.0,,Turnover by R. Hibbert (offensive foul),49,60
217,2,0:29.0,K. Garnett makes 2-pt layup from 2 ft (assist by R. Rubio),,51,60
218,2,0:25.0,,Offensive foul by J. Clarkson (drawn by R. Rubio),51,60
219,2,0:25.0,,Turnover by J. Clarkson (offensive foul),51,60
220,2,0:25.0,Minnesota full timeout,,51,60
221,2,0:25.0,K. Martin enters the game for T. Prince,,51,60
222,2,0:02.0,K. Towns misses 3-pt jump shot from 28 ft,,51,60
223,2,0:02.0,,Defensive rebound by R. Hibbert,51,60
224,2,0:00.0,,K. Bryant misses 3-pt jump shot from 57 ft,51,60
225,2,0:00.0,,Offensive rebound by Team,51,60
226,3,11:40.0,,K. Bryant misses 3-pt jump shot from 24 ft,51,60
227,3,11:39.0,Defensive rebound by K. Towns,,51,60
228,3,11:36.0,Shooting foul by J. Clarkson (drawn by T. Prince),,51,60
229,3,11:36.0,T. Prince makes free throw 1 of 2,,52,60
230,3,11:36.0,T. Prince misses free throw 2 of 2,,52,60
231,3,11:36.0,,Defensive rebound by J. Randle,52,60
232,3,11:18.0,,J. Randle misses 2-pt jump shot from 4 ft,52,60
233,3,11:17.0,,Offensive rebound by J. Randle,52,60
234,3,11:16.0,,J. Randle makes 2-pt layup from 2 ft,52,62
235,3,11:16.0,,Shooting foul by K. Garnett (drawn by J. Randle),52,62
236,3,11:16.0,,J. Randle makes free throw 1 of 1,52,63
237,3,11:10.0,Personal foul by J. Randle (drawn by K. Garnett),,52,63
238,3,10:59.0,A. Wiggins misses 2-pt jump shot from 17 ft,,52,63
239,3,10:58.0,,Defensive rebound by K. Bryant,52,63
240,3,10:48.0,,D. Russell misses 3-pt jump shot from 26 ft,52,63
241,3,10:47.0,Defensive rebound by K. Garnett,,52,63
242,3,10:34.0,K. Garnett misses 2-pt jump shot from 16 ft,,52,63
243,3,10:33.0,,Defensive rebound by D. Russell,52,63
244,3,10:31.0,,Turnover by D. Russell (bad pass),52,63
245,3,10:13.0,K. Towns makes 2-pt jump shot from 17 ft (assist by R. Rubio),,54,63
246,3,9:56.0,,R. Hibbert misses 2-pt hook shot from 2 ft,54,63
247,3,9:54.0,Defensive rebound by K. Towns,,54,63
248,3,9:42.0,Shooting foul by R. Hibbert (drawn by A. Wiggins),,54,63
249,3,9:42.0,A. Wiggins makes free throw 1 of 2,,55,63
250,3,9:42.0,G. Dieng enters the game for K. Garnett,,55,63
251,3,9:42.0,A. Wiggins makes free throw 2 of 2,,56,63
252,3,9:29.0,,K. Bryant makes 2-pt jump shot from 19 ft (assist by R. Hibbert),56,65
253,3,9:29.0,,Shooting foul by T. Prince (drawn by K. Bryant),56,65
254,3,9:29.0,,K. Bryant makes free throw 1 of 1,56,66
255,3,9:13.0,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),,58,66
256,3,9:03.0,,Personal foul by R. Rubio (drawn by J. Clarkson),58,66
257,3,8:58.0,,D. Russell misses 2-pt layup from 2 ft,58,66
258,3,8:58.0,,Offensive rebound by R. Hibbert,58,66
259,3,8:58.0,,Personal foul by G. Dieng (drawn by R. Hibbert),58,66
260,3,8:52.0,,K. Bryant makes 3-pt jump shot from 25 ft (assist by R. Hibbert),58,69
261,3,8:32.0,R. Rubio misses 2-pt jump shot from 17 ft,,58,69
262,3,8:31.0,,Defensive rebound by R. Hibbert,58,69
263,3,8:25.0,,Shooting foul by R. Rubio (drawn by R. Hibbert),58,69
264,3,8:25.0,,R. Hibbert makes free throw 1 of 2,58,70
265,3,8:25.0,K. Martin enters the game for T. Prince,,58,70
266,3,8:25.0,,R. Hibbert makes free throw 2 of 2,58,71
267,3,8:06.0,A. Wiggins misses 3-pt jump shot from 26 ft,,58,71
268,3,8:05.0,,Defensive rebound by K. Bryant,58,71
269,3,7:59.0,,K. Bryant misses 3-pt jump shot from 25 ft,58,71
270,3,7:57.0,,Offensive rebound by D. Russell,58,71
271,3,7:54.0,,K. Bryant misses 3-pt jump shot from 24 ft,58,71
272,3,7:54.0,,Offensive rebound by Team,58,71
273,3,7:54.0,Loose ball foul by G. Dieng (drawn by R. Hibbert),,58,71
274,3,7:54.0,,R. Hibbert makes free throw 1 of 2,58,72
275,3,7:54.0,,R. Hibbert makes free throw 2 of 2,58,73
276,3,7:34.0,R. Rubio makes 2-pt jump shot from 13 ft,,60,73
277,3,7:34.0,Shooting foul by D. Russell (drawn by R. Rubio),,60,73
278,3,7:34.0,R. Rubio makes free throw 1 of 1,,61,73
279,3,7:20.0,,J. Clarkson misses 3-pt jump shot from 22 ft,61,73
280,3,7:20.0,Defensive rebound by K. Towns,,61,73
281,3,7:08.0,K. Martin makes 2-pt jump shot from 13 ft (assist by R. Rubio),,63,73
282,3,7:02.0,,Turnover by J. Clarkson (bad pass),63,73
283,3,6:48.0,K. Towns misses 2-pt jump shot from 19 ft,,63,73
284,3,6:48.0,,Defensive rebound by J. Randle,63,73
285,3,6:41.0,,J. Randle makes 2-pt layup from 1 ft,63,75
286,3,6:34.0,Minnesota full timeout,,63,75
287,3,6:23.0,A. Wiggins misses 2-pt jump shot from 20 ft,,63,75
288,3,6:21.0,,Defensive rebound by J. Clarkson,63,75
289,3,6:06.0,,J. Randle makes 2-pt hook shot from 3 ft,63,77
290,3,6:06.0,,Shooting foul by K. Towns (drawn by J. Randle),63,77
291,3,6:06.0,,J. Randle makes free throw 1 of 1,63,78
292,3,5:46.0,Turnover by G. Dieng (3 sec),,63,78
293,3,5:30.0,,K. Bryant misses 3-pt jump shot from 24 ft,63,78
294,3,5:30.0,Defensive rebound by Team,,63,78
295,3,5:30.0,N. Bjelica enters the game for K. Towns,,63,78
296,3,5:17.0,K. Martin makes 2-pt jump shot from 9 ft,,65,78
297,3,5:17.0,Shooting foul by J. Clarkson (drawn by K. Martin),,65,78
298,3,5:17.0,,L. Williams enters the game for J. Clarkson,65,78
299,3,5:17.0,K. Martin makes free throw 1 of 1,,66,78
300,3,5:02.0,,J. Randle misses 2-pt layup from 2 ft,66,78
301,3,5:02.0,,Offensive rebound by Team,66,78
302,3,5:02.0,Loose ball foul by N. Bjelica (drawn by R. Hibbert),,66,78
303,3,5:02.0,,R. Hibbert makes free throw 1 of 2,66,79
304,3,5:02.0,,N. Young enters the game for K. Bryant,66,79
305,3,5:02.0,,R. Hibbert makes free throw 2 of 2,66,80
306,3,4:51.0,R. Rubio makes 2-pt layup from 2 ft,,68,80
307,3,4:44.0,,Personal foul by G. Dieng (drawn by R. Hibbert),68,80
308,3,4:44.0,Technical foul by Team,,68,80
309,3,4:44.0,,L. Williams makes technical free throw,68,81
310,3,4:44.0,,R. Hibbert makes free throw 1 of 2,68,82
311,3,4:44.0,,R. Hibbert makes free throw 2 of 2,68,83
312,3,4:34.0,K. Martin misses 3-pt jump shot from 27 ft,,68,83
313,3,4:33.0,Offensive rebound by G. Dieng,,68,83
314,3,4:24.0,Shooting foul by J. Randle (drawn by K. Martin),,68,83
315,3,4:24.0,K. Martin makes free throw 1 of 2,,69,83
316,3,4:24.0,Z. LaVine enters the game for R. Rubio,,69,83
317,3,4:24.0,K. Martin makes free throw 2 of 2,,70,83
318,3,4:15.0,,D. Russell makes 2-pt jump shot from 17 ft,70,85
319,3,3:55.0,A. Wiggins makes 2-pt jump shot from 17 ft (assist by G. Dieng),,72,85
320,3,3:49.0,,Personal foul by A. Wiggins,72,85
321,3,3:49.0,,L. Williams makes free throw 1 of 2,72,86
322,3,3:49.0,S. Muhammad enters the game for A. Wiggins,,72,86
323,3,3:49.0,,L. Williams makes free throw 2 of 2,72,87
324,3,3:37.0,Shooting block foul by J. Randle (drawn by K. Martin),,72,87
325,3,3:37.0,K. Martin makes free throw 1 of 2,,73,87
326,3,3:37.0,,B. Bass enters the game for J. Randle,73,87
327,3,3:37.0,,R. Kelly enters the game for R. Hibbert,73,87
328,3,3:37.0,K. Martin makes free throw 2 of 2,,74,87
329,3,3:20.0,,Turnover by L. Williams (lost ball; steal by Z. LaVine),74,87
330,3,3:17.0,Shooting foul by N. Young (drawn by S. Muhammad),,74,87
331,3,3:17.0,S. Muhammad makes free throw 1 of 2,,75,87
332,3,3:17.0,S. Muhammad makes free throw 2 of 2,,76,87
333,3,3:01.0,,R. Kelly misses 2-pt jump shot from 12 ft,76,87
334,3,2:59.0,Defensive rebound by S. Muhammad,,76,87
335,3,2:43.0,S. Muhammad makes 2-pt layup from 3 ft (assist by N. Bjelica),,78,87
336,3,2:39.0,,LA Lakers full timeout,78,87
337,3,2:29.0,,L. Williams misses 2-pt layup from 2 ft,78,87
338,3,2:28.0,,Offensive rebound by B. Bass,78,87
339,3,2:26.0,,Turnover by Team (back court),78,87
340,3,2:17.0,Shooting foul by N. Young (drawn by S. Muhammad),,78,87
341,3,2:17.0,S. Muhammad misses free throw 1 of 2,,78,87
342,3,2:17.0,Offensive rebound by Team,,78,87
343,3,2:17.0,S. Muhammad makes free throw 2 of 2,,79,87
344,3,2:04.0,,N. Young makes 3-pt jump shot from 27 ft (assist by D. Russell),79,90
345,3,1:58.0,S. Muhammad misses 2-pt jump shot from 13 ft,,79,90
346,3,1:58.0,Offensive rebound by Team,,79,90
347,3,1:58.0,,Loose ball foul by B. Bass (drawn by G. Dieng),79,90
348,3,1:58.0,G. Dieng makes free throw 1 of 2,,80,90
349,3,1:58.0,G. Dieng makes free throw 2 of 2,,81,90
350,3,1:33.0,,N. Young makes 3-pt jump shot from 25 ft (assist by R. Kelly),81,93
351,3,1:25.0,K. Martin makes 2-pt jump shot from 18 ft (assist by Z. LaVine),,83,93
352,3,1:25.0,Shooting foul by L. Williams (drawn by K. Martin),,83,93
353,3,1:25.0,K. Martin makes free throw 1 of 1,,84,93
354,3,1:08.0,,D. Russell misses 3-pt jump shot from 26 ft,84,93
355,3,1:08.0,Defensive rebound by N. Bjelica,,84,93
356,3,1:03.0,N. Bjelica makes 2-pt jump shot from 3 ft,,86,93
357,3,0:47.0,,L. Williams makes 2-pt jump shot from 6 ft,86,95
358,3,0:36.0,Z. LaVine misses 3-pt jump shot from 27 ft,,86,95
359,3,0:36.0,,Defensive rebound by R. Kelly,86,95
360,3,0:17.0,,Turnover by D. Russell (bad pass; steal by G. Dieng),86,95
361,3,0:02.0,Z. LaVine makes 2-pt jump shot from 4 ft,,88,95
362,3,0:01.0,,D. Russell misses 3-pt jump shot from 55 ft,88,95
363,3,0:00.0,,Offensive rebound by Team,88,95
364,4,11:32.0,N. Bjelica misses 3-pt jump shot from 24 ft,,88,95
365,4,11:31.0,,Defensive rebound by B. Bass,88,95
366,4,11:14.0,,B. Bass misses 2-pt layup at rim (block by G. Dieng),88,95
367,4,11:12.0,Defensive rebound by G. Dieng,,88,95
368,4,11:11.0,Shooting foul by M. Huertas (drawn by K. Martin),,88,95
369,4,11:11.0,K. Martin makes free throw 1 of 3,,89,95
370,4,11:11.0,K. Martin makes free throw 2 of 3,,90,95
371,4,11:11.0,K. Martin makes free throw 3 of 3,,91,95
372,4,10:52.0,,N. Young misses 3-pt jump shot from 25 ft,91,95
373,4,10:52.0,Defensive rebound by Z. LaVine,,91,95
374,4,10:47.0,Personal foul by R. Kelly (drawn by Z. LaVine),,91,95
375,4,10:40.0,K. Martin misses 2-pt jump shot from 3 ft,,91,95
376,4,10:38.0,,Defensive rebound by B. Bass,91,95
377,4,10:23.0,,B. Bass misses 2-pt jump shot from 10 ft,91,95
378,4,10:22.0,Defensive rebound by N. Bjelica,,91,95
379,4,10:09.0,N. Bjelica misses 3-pt jump shot from 25 ft,,91,95
380,4,10:08.0,,Defensive rebound by B. Bass,91,95
381,4,10:05.0,,Turnover by B. Bass (bad pass),91,95
382,4,9:49.0,K. Martin misses 3-pt jump shot from 25 ft,,91,95
383,4,9:48.0,,Defensive rebound by R. Kelly,91,95
384,4,9:35.0,,L. Williams misses 3-pt jump shot from 26 ft,91,95
385,4,9:35.0,Defensive rebound by G. Dieng,,91,95
386,4,9:23.0,Z. LaVine misses 2-pt jump shot from 15 ft,,91,95
387,4,9:22.0,,Defensive rebound by R. Kelly,91,95
388,4,9:13.0,,M. Huertas makes 2-pt layup from 3 ft (assist by R. Kelly),91,97
389,4,9:07.0,Minnesota full timeout,,91,97
