,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
31,1,7:26.0,,Defensive rebound by A. Drummond,2,4
32,1,7:18.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,2,4
33,1,7:17.0,Defensive rebound by J. Johnson,,2,4
34,1,7:06.0,G. Dragić makes 2-pt jump shot from 17 ft,,4,4
35,1,6:42.0,,M. Morris misses 2-pt jump shot from 16 ft,4,4
36,1,6:42.0,Defensive rebound by L. Deng,,4,4
37,1,6:33.0,L. Deng makes 3-pt jump shot from 27 ft (assist by D. Wade),,7,4
38,1,6:12.0,,S. Blake makes 2-pt jump shot from 9 ft,7,6
39,1,5:57.0,Turnover by H. Whiteside (3 sec),,7,6
40,1,5:57.0,,Detroit full timeout,7,6
41,1,5:57.0,J. Richardson enters the game for G. Dragić,,7,6
42,1,5:43.0,G. Green enters the game for L. Deng,,7,6
43,1,5:37.0,,S. Blake makes 2-pt jump shot from 21 ft (assist by M. Morris),7,8
44,1,5:20.0,Turnover by D. Wade (bad pass; steal by K. Caldwell-Pope),,7,8
45,1,5:11.0,,S. Blake misses 3-pt jump shot from 26 ft,7,8
46,1,5:10.0,,Offensive rebound by A. Drummond,7,8
47,1,5:02.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,7,8
48,1,5:02.0,Defensive rebound by G. Green,,7,8
49,1,4:48.0,,S. Johnson enters the game for M. Morris,7,8
50,1,4:37.0,Turnover by Team (shot clock),,7,8
51,1,4:13.0,,T. Harris misses 2-pt jump shot from 6 ft,7,8
52,1,4:11.0,Defensive rebound by H. Whiteside,,7,8
53,1,4:04.0,J. Richardson misses 2-pt layup from 2 ft (block by T. Harris),,7,8
54,1,4:03.0,Offensive rebound by Team,,7,8
55,1,3:59.0,H. Whiteside makes 2-pt jump shot from 16 ft (assist by D. Wade),,9,8
56,1,3:47.0,,S. Blake misses 2-pt jump shot from 6 ft (block by H. Whiteside),9,8
57,1,3:47.0,,Offensive rebound by Team,9,8
58,1,3:47.0,G. Dragić enters the game for D. Wade,,9,8
59,1,3:35.0,,T. Harris misses 2-pt jump shot from 5 ft (block by H. Whiteside),9,8
60,1,3:34.0,Defensive rebound by G. Dragić,,9,8
61,1,3:17.0,J. Johnson makes 2-pt jump shot from 16 ft,,11,8
62,1,3:02.0,,A. Drummond misses 2-pt layup at rim,11,8
63,1,3:00.0,Defensive rebound by H. Whiteside,,11,8
64,1,2:54.0,G. Dragić misses 2-pt jump shot from 5 ft,,11,8
65,1,2:54.0,Offensive rebound by G. Dragić,,11,8
66,1,2:51.0,G. Dragić makes 2-pt layup at rim,,13,8
67,1,2:41.0,,T. Harris misses 3-pt jump shot from 26 ft,13,8
68,1,2:38.0,,Offensive rebound by A. Drummond,13,8
69,1,2:36.0,,A. Drummond misses 2-pt layup at rim,13,8
70,1,2:35.0,,Offensive rebound by A. Drummond,13,8
71,1,2:31.0,,A. Drummond makes 2-pt layup at rim,13,10
72,1,2:22.0,Miami full timeout,,13,10
73,1,2:04.0,J. Johnson makes 2-pt jump shot from 15 ft,,15,10
74,1,1:45.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,15,10
75,1,1:45.0,Defensive rebound by J. Richardson,,15,10
76,1,1:40.0,Turnover by G. Dragić (bad pass; steal by S. Johnson),,15,10
77,1,1:35.0,,S. Johnson makes 2-pt layup at rim,15,12
78,1,1:20.0,Turnover by J. Johnson (bad pass; steal by K. Caldwell-Pope),,15,12
79,1,1:15.0,,K. Caldwell-Pope makes 2-pt layup at rim,15,14
80,1,0:57.0,G. Dragić makes 2-pt jump shot from 12 ft,,17,14
81,1,0:37.0,,K. Caldwell-Pope misses 2-pt layup at rim,17,14
82,1,0:35.0,,Offensive rebound by A. Drummond,17,14
83,1,0:34.0,,A. Drummond misses 2-pt layup at rim,17,14
84,1,0:34.0,,Offensive rebound by A. Drummond,17,14
85,1,0:34.0,,Shooting foul by G. Dragić (drawn by A. Drummond),17,14
86,1,0:34.0,,A. Drummond makes free throw 1 of 2,17,15
87,1,0:34.0,,S. Dinwiddie enters the game for S. Blake,17,15
88,1,0:34.0,L. Deng enters the game for H. Whiteside,,17,15
89,1,0:34.0,A. Stoudemire enters the game for J. Johnson,,17,15
90,1,0:34.0,,A. Drummond misses free throw 2 of 2,17,15
91,1,0:33.0,,Offensive rebound by S. Johnson,17,15
92,1,0:32.0,,S. Johnson makes 2-pt layup at rim,17,17
93,1,0:19.0,A. Stoudemire makes 2-pt dunk at rim (assist by G. Dragić),,19,17
94,1,0:01.0,,T. Harris misses 3-pt jump shot from 25 ft,19,17
95,1,0:00.0,,Offensive rebound by Team,19,17
96,2,11:45.0,A. Stoudemire misses 2-pt layup at rim (block by A. Baynes),,19,17
97,2,11:44.0,,Defensive rebound by S. Johnson,19,17
98,2,11:33.0,,A. Baynes makes 2-pt layup at rim (assist by S. Dinwiddie),19,19
99,2,11:20.0,Turnover by G. Dragić (bad pass; steal by K. Caldwell-Pope),,19,19
100,2,11:16.0,,Turnover by K. Caldwell-Pope (bad pass; steal by G. Dragić),19,19
101,2,11:12.0,Shooting foul by S. Johnson (drawn by G. Green),,19,19
102,2,11:12.0,G. Green makes free throw 1 of 2,,20,19
103,2,11:12.0,G. Green makes free throw 2 of 2,,21,19
104,2,10:57.0,,S. Johnson misses 2-pt jump shot from 6 ft,21,19
105,2,10:56.0,Defensive rebound by A. Stoudemire,,21,19
106,2,10:44.0,G. Dragić makes 2-pt layup at rim,,23,19
107,2,10:36.0,,Shooting foul by A. Stoudemire (drawn by S. Dinwiddie),23,19
108,2,10:36.0,,S. Dinwiddie misses free throw 1 of 2,23,19
109,2,10:36.0,,Offensive rebound by Team,23,19
110,2,10:36.0,,M. Morris enters the game for S. Johnson,23,19
111,2,10:36.0,,R. Bullock enters the game for K. Caldwell-Pope,23,19
112,2,10:36.0,,S. Dinwiddie makes free throw 2 of 2,23,20
113,2,10:19.0,A. Stoudemire makes 2-pt layup at rim,,25,20
114,2,10:07.0,,S. Dinwiddie makes 2-pt jump shot from 9 ft,25,22
115,2,9:53.0,G. Dragić misses 3-pt jump shot from 26 ft,,25,22
116,2,9:52.0,,Defensive rebound by A. Tolliver,25,22
117,2,9:41.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),25,25
118,2,9:30.0,G. Green misses 3-pt jump shot from 27 ft,,25,25
119,2,9:29.0,,Defensive rebound by R. Bullock,25,25
120,2,9:20.0,,R. Bullock makes 2-pt layup at rim (assist by S. Dinwiddie),25,27
121,2,9:02.0,L. Deng makes 2-pt jump shot from 14 ft,,27,27
122,2,8:47.0,,R. Bullock misses 2-pt layup at rim (block by J. Richardson),27,27
123,2,8:45.0,Defensive rebound by J. Richardson,,27,27
124,2,8:41.0,Shooting foul by A. Baynes (drawn by L. Deng),,27,27
125,2,8:41.0,Official timeout,,27,27
126,2,8:41.0,D. Wade enters the game for G. Dragić,,27,27
127,2,8:41.0,L. Deng makes free throw 1 of 2,,28,27
128,2,8:41.0,L. Deng makes free throw 2 of 2,,29,27
129,2,8:24.0,,M. Morris misses 2-pt jump shot from 14 ft,29,27
130,2,8:23.0,,Offensive rebound by M. Morris,29,27
131,2,8:18.0,,Shooting foul by J. Richardson (drawn by M. Morris),29,27
132,2,8:18.0,,M. Morris misses free throw 1 of 2,29,27
133,2,8:18.0,,Offensive rebound by Team,29,27
134,2,8:18.0,,M. Morris makes free throw 2 of 2,29,28
135,2,7:57.0,D. Wade misses 2-pt jump shot from 16 ft,,29,28
136,2,7:56.0,Offensive rebound by L. Deng,,29,28
137,2,7:52.0,L. Deng makes 2-pt dunk at rim,,31,28
138,2,7:35.0,,M. Morris misses 2-pt jump shot from 16 ft,31,28
139,2,7:34.0,,Offensive rebound by A. Baynes,31,28
140,2,7:34.0,,Turnover by A. Baynes (bad pass),31,28
141,2,7:17.0,Turnover by L. Deng (bad pass; steal by R. Bullock),,31,28
142,2,7:09.0,,A. Tolliver misses 3-pt jump shot from 25 ft,31,28
143,2,7:08.0,,Offensive rebound by Team,31,28
144,2,7:03.0,,Personal foul by A. Stoudemire,31,28
145,2,6:52.0,,R. Bullock misses 2-pt jump shot from 19 ft,31,28
146,2,6:52.0,,Offensive rebound by M. Morris,31,28
147,2,6:51.0,,M. Morris misses 2-pt layup from 1 ft,31,28
148,2,6:50.0,Defensive rebound by D. Wade,,31,28
149,2,6:44.0,D. Wade misses 2-pt jump shot from 4 ft,,31,28
150,2,6:42.0,,Defensive rebound by A. Baynes,31,28
151,2,6:36.0,,Shooting foul by A. Stoudemire (drawn by S. Dinwiddie),31,28
152,2,6:36.0,,S. Dinwiddie misses free throw 1 of 2,31,28
153,2,6:36.0,,Offensive rebound by Team,31,28
154,2,6:36.0,H. Whiteside enters the game for A. Stoudemire,,31,28
155,2,6:36.0,,S. Dinwiddie makes free throw 2 of 2,31,29
156,2,6:23.0,G. Green makes 3-pt jump shot from 23 ft (assist by L. Deng),,34,29
157,2,6:07.0,,A. Tolliver makes 2-pt layup from 1 ft (assist by R. Bullock),34,31
158,2,5:56.0,Shooting foul by S. Dinwiddie (drawn by H. Whiteside),,34,31
159,2,5:56.0,,Detroit full timeout,34,31
160,2,5:56.0,,S. Blake enters the game for S. Dinwiddie,34,31
161,2,5:56.0,,T. Harris enters the game for A. Baynes,34,31
162,2,5:56.0,,A. Drummond enters the game for A. Tolliver,34,31
163,2,5:56.0,J. Johnson enters the game for L. Deng,,34,31
164,2,5:56.0,H. Whiteside makes free throw 1 of 2,,35,31
165,2,5:56.0,H. Whiteside misses free throw 2 of 2,,35,31
166,2,5:55.0,,Offensive rebound by Team,35,31
167,2,5:29.0,,S. Blake makes 2-pt jump shot from 15 ft,35,33
168,2,5:07.0,Shooting foul by A. Drummond (drawn by H. Whiteside),,35,33
169,2,5:07.0,H. Whiteside makes free throw 1 of 2,,36,33
170,2,5:07.0,H. Whiteside misses free throw 2 of 2,,36,33
171,2,5:07.0,,Defensive rebound by T. Harris,36,33
172,2,4:50.0,,T. Harris makes 2-pt jump shot from 7 ft,36,35
173,2,4:50.0,,Shooting foul by G. Green (drawn by T. Harris),36,35
174,2,4:50.0,,K. Caldwell-Pope enters the game for R. Bullock,36,35
175,2,4:50.0,,T. Harris makes free throw 1 of 1,36,36
176,2,4:27.0,G. Green misses 3-pt jump shot from 26 ft,,36,36
177,2,4:27.0,,Defensive rebound by M. Morris,36,36
178,2,4:27.0,,Personal foul by H. Whiteside,36,36
179,2,4:27.0,L. Deng enters the game for G. Green,,36,36
180,2,4:27.0,,M. Morris makes free throw 1 of 2,36,37
181,2,4:27.0,,M. Morris makes free throw 2 of 2,36,38
182,2,4:14.0,D. Wade makes 2-pt jump shot from 6 ft,,38,38
183,2,4:14.0,Shooting foul by K. Caldwell-Pope (drawn by D. Wade),,38,38
184,2,4:14.0,G. Dragić enters the game for J. Richardson,,38,38
185,2,4:14.0,D. Wade makes free throw 1 of 1,,39,38
186,2,4:07.0,,Personal foul by G. Dragić,39,38
187,2,4:07.0,,S. Blake makes free throw 1 of 2,39,39
188,2,4:07.0,J. Richardson enters the game for G. Dragić,,39,39
189,2,4:07.0,,S. Blake makes free throw 2 of 2,39,40
190,2,3:55.0,D. Wade makes 2-pt jump shot from 13 ft,,41,40
191,2,3:37.0,,Turnover by A. Drummond (lost ball; steal by J. Johnson),41,40
192,2,3:24.0,D. Wade makes 2-pt layup at rim,,43,40
193,2,3:09.0,,Turnover by M. Morris (traveling),43,40
194,2,2:58.0,Shooting foul by A. Drummond (drawn by H. Whiteside),,43,40
195,2,2:58.0,Miami full timeout,,43,40
196,2,2:58.0,H. Whiteside makes free throw 1 of 2,,44,40
197,2,2:58.0,H. Whiteside makes free throw 2 of 2,,45,40
198,2,2:49.0,,Turnover by S. Blake (bad pass; steal by H. Whiteside),45,40
199,2,2:46.0,Turnover by H. Whiteside (bad pass; steal by A. Drummond),,45,40
200,2,2:37.0,,K. Caldwell-Pope misses 2-pt layup at rim,45,40
201,2,2:36.0,,Offensive rebound by K. Caldwell-Pope,45,40
202,2,2:34.0,,K. Caldwell-Pope makes 2-pt layup at rim,45,42
203,2,2:20.0,Turnover by J. Johnson (3 sec),,45,42
204,2,2:20.0,,A. Baynes enters the game for A. Drummond,45,42
205,2,2:00.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by S. Blake),45,44
206,2,1:39.0,Turnover by J. Richardson (lost ball; steal by S. Blake),,45,44
207,2,1:31.0,,T. Harris misses 2-pt jump shot from 3 ft (block by J. Richardson),45,44
208,2,1:30.0,Defensive rebound by L. Deng,,45,44
209,2,1:25.0,J. Johnson misses 3-pt jump shot from 27 ft,,45,44
210,2,1:25.0,,Defensive rebound by K. Caldwell-Pope,45,44
211,2,1:17.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by S. Blake),45,47
212,2,0:57.0,L. Deng makes 2-pt jump shot from 5 ft (assist by J. Johnson),,47,47
213,2,0:41.0,,S. Blake makes 2-pt layup at rim,47,49
214,2,0:28.0,L. Deng makes 3-pt jump shot from 26 ft (assist by J. Johnson),,50,49
215,2,0:06.0,,M. Morris misses 2-pt jump shot from 9 ft,50,49
216,2,0:05.0,,Offensive rebound by M. Morris,50,49
217,2,0:05.0,,Shooting foul by L. Deng (drawn by M. Morris),50,49
218,2,0:05.0,,M. Morris makes free throw 1 of 2,50,50
219,2,0:05.0,,M. Morris misses free throw 2 of 2,50,50
220,2,0:04.0,Defensive rebound by D. Wade,,50,50
221,2,0:01.0,D. Wade misses 3-pt jump shot from 30 ft,,50,50
222,2,0:00.0,Offensive rebound by Team,,50,50
223,3,11:38.0,D. Wade makes 2-pt layup at rim (assist by G. Dragić),,52,50
224,3,11:24.0,,M. Morris misses 3-pt jump shot from 24 ft,52,50
225,3,11:24.0,Defensive rebound by G. Dragić,,52,50
226,3,11:03.0,G. Dragić misses 2-pt jump shot from 16 ft,,52,50
227,3,11:03.0,,Defensive rebound by T. Harris,52,50
228,3,10:55.0,,T. Harris misses 2-pt jump shot from 4 ft,52,50
229,3,10:55.0,,Offensive rebound by A. Drummond,52,50
230,3,10:52.0,,A. Drummond makes 2-pt layup at rim,52,52
231,3,10:30.0,D. Wade misses 2-pt jump shot from 6 ft,,52,52
232,3,10:30.0,Offensive rebound by Team,,52,52
233,3,10:27.0,L. Deng misses 3-pt jump shot from 26 ft,,52,52
234,3,10:26.0,,Defensive rebound by A. Drummond,52,52
235,3,10:09.0,,T. Harris misses 2-pt jump shot from 8 ft (block by H. Whiteside),52,52
236,3,10:07.0,Defensive rebound by D. Wade,,52,52
237,3,10:03.0,J. Johnson misses 3-pt jump shot from 23 ft,,52,52
238,3,10:02.0,Offensive rebound by G. Dragić,,52,52
239,3,9:56.0,H. Whiteside misses 2-pt jump shot from 4 ft (block by T. Harris),,52,52
240,3,9:54.0,,Defensive rebound by T. Harris,52,52
241,3,9:49.0,,M. Morris makes 2-pt dunk at rim (assist by T. Harris),52,54
242,3,9:25.0,G. Dragić makes 2-pt jump shot from 17 ft,,54,54
243,3,9:03.0,,Shooting foul by G. Dragić (drawn by T. Harris),54,54
244,3,9:03.0,,T. Harris makes free throw 1 of 2,54,55
245,3,9:03.0,J. Richardson enters the game for G. Dragić,,54,55
246,3,9:03.0,,T. Harris makes free throw 2 of 2,54,56
247,3,8:47.0,H. Whiteside makes 2-pt jump shot from 18 ft (assist by J. Johnson),,56,56
248,3,8:36.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by S. Blake),56,59
249,3,8:19.0,Turnover by L. Deng (traveling),,56,59
250,3,8:07.0,,Turnover by M. Morris (lost ball),56,59
251,3,7:52.0,Shooting foul by T. Harris (drawn by H. Whiteside),,56,59
252,3,7:52.0,H. Whiteside makes free throw 1 of 2,,57,59
253,3,7:52.0,H. Whiteside makes free throw 2 of 2,,58,59
254,3,7:43.0,,Personal foul by J. Richardson,58,59
255,3,7:27.0,,Turnover by Team (shot clock),58,59
256,3,7:14.0,Offensive foul by J. Johnson (drawn by S. Blake),,58,59
257,3,7:14.0,Turnover by J. Johnson (offensive foul),,58,59
258,3,6:55.0,Violation by H. Whiteside (def goaltending),,58,59
259,3,6:55.0,,T. Harris makes 2-pt jump shot from 6 ft,58,61
260,3,6:43.0,J. Johnson makes 2-pt jump shot from 8 ft,,60,61
261,3,6:25.0,,Turnover by A. Drummond (offensive foul),60,61
262,3,6:25.0,,Offensive foul by A. Drummond (drawn by J. Richardson),60,61
263,3,6:04.0,H. Whiteside misses 2-pt dunk at rim,,60,61
264,3,6:01.0,,Defensive rebound by A. Drummond,60,61
265,3,5:48.0,,S. Blake misses 3-pt jump shot from 26 ft,60,61
266,3,5:48.0,,Offensive rebound by A. Drummond,60,61
267,3,5:44.0,,A. Drummond makes 2-pt layup at rim,60,63
268,3,5:23.0,H. Whiteside makes 2-pt jump shot from 14 ft (assist by L. Deng),,62,63
269,3,5:15.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by S. Blake),62,65
270,3,4:59.0,Personal foul by M. Morris,,62,65
271,3,4:59.0,G. Green enters the game for D. Wade,,62,65
272,3,4:59.0,,Detroit full timeout,62,65
273,3,4:59.0,,S. Johnson enters the game for M. Morris,62,65
274,3,4:42.0,J. Johnson misses 2-pt jump shot from 11 ft,,62,65
275,3,4:42.0,Offensive rebound by H. Whiteside,,62,65
276,3,4:36.0,G. Green misses 3-pt jump shot from 24 ft,,62,65
277,3,4:34.0,,Defensive rebound by A. Drummond,62,65
278,3,4:22.0,,A. Drummond misses 2-pt jump shot from 3 ft,62,65
279,3,4:21.0,,Offensive rebound by A. Drummond,62,65
280,3,4:20.0,,A. Drummond makes 2-pt layup at rim,62,67
281,3,4:04.0,Personal foul by S. Johnson,,62,67
282,3,4:04.0,U. Haslem enters the game for H. Whiteside,,62,67
283,3,3:54.0,Shooting foul by S. Johnson (drawn by J. Johnson),,62,67
284,3,3:54.0,J. Johnson makes free throw 1 of 2,,63,67
285,3,3:54.0,J. Johnson misses free throw 2 of 2,,63,67
286,3,3:53.0,,Defensive rebound by S. Johnson,63,67
287,3,3:38.0,,Shooting foul by U. Haslem (drawn by A. Drummond),63,67
288,3,3:38.0,,A. Drummond misses free throw 1 of 2,63,67
289,3,3:38.0,,Offensive rebound by Team,63,67
290,3,3:38.0,,A. Drummond misses free throw 2 of 2,63,67
291,3,3:38.0,Defensive rebound by L. Deng,,63,67
292,3,3:19.0,J. Richardson makes 2-pt jump shot from 12 ft (assist by J. Johnson),,65,67
293,3,3:05.0,,T. Harris misses 2-pt jump shot from 15 ft,65,67
294,3,3:04.0,Defensive rebound by L. Deng,,65,67
295,3,2:57.0,J. Johnson makes 2-pt hook shot from 7 ft,,67,67
296,3,2:57.0,Shooting foul by A. Drummond (drawn by J. Johnson),,67,67
297,3,2:57.0,Miami full timeout,,67,67
298,3,2:57.0,,A. Baynes enters the game for A. Drummond,67,67
299,3,2:57.0,J. Johnson makes free throw 1 of 1,,68,67
300,3,2:31.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,68,67
301,3,2:31.0,Defensive rebound by U. Haslem,,68,67
302,3,2:22.0,Turnover by J. Johnson (bad pass),,68,67
303,3,2:22.0,,S. Dinwiddie enters the game for S. Blake,68,67
304,3,2:03.0,,Shooting foul by U. Haslem (drawn by K. Caldwell-Pope),68,67
305,3,2:03.0,,K. Caldwell-Pope misses free throw 1 of 2,68,67
306,3,2:03.0,,Offensive rebound by Team,68,67
307,3,2:03.0,,K. Caldwell-Pope makes free throw 2 of 2,68,68
308,3,1:46.0,J. Johnson misses 2-pt jump shot from 7 ft,,68,68
309,3,1:46.0,,Defensive rebound by A. Baynes,68,68
310,3,1:35.0,,A. Baynes misses 2-pt hook shot from 5 ft,68,68
311,3,1:35.0,Defensive rebound by J. Richardson,,68,68
312,3,1:35.0,Personal foul by S. Dinwiddie,,68,68
313,3,1:35.0,J. Richardson misses free throw 1 of 2,,68,68
314,3,1:35.0,Offensive rebound by Team,,68,68
315,3,1:35.0,D. Wade enters the game for J. Johnson,,68,68
316,3,1:35.0,J. Richardson makes free throw 2 of 2,,69,68
317,3,1:23.0,,Turnover by S. Johnson (bad pass),69,68
318,3,1:06.0,D. Wade misses 2-pt jump shot from 15 ft,,69,68
319,3,1:03.0,,Defensive rebound by T. Harris,69,68
320,3,0:59.0,,Turnover by A. Baynes (bad pass; steal by G. Green),69,68
321,3,0:48.0,D. Wade misses 2-pt layup at rim,,69,68
322,3,0:48.0,,Defensive rebound by Team,69,68
323,3,0:48.0,Loose ball foul by D. Wade,,69,68
324,3,0:48.0,,A. Baynes misses free throw 1 of 2,69,68
325,3,0:48.0,,Offensive rebound by Team,69,68
326,3,0:48.0,,A. Baynes makes free throw 2 of 2,69,69
327,3,0:32.0,L. Deng misses 2-pt jump shot from 18 ft,,69,69
328,3,0:31.0,,Defensive rebound by S. Dinwiddie,69,69
329,3,0:20.0,,S. Johnson misses 3-pt jump shot from 25 ft,69,69
330,3,0:19.0,Defensive rebound by J. Richardson,,69,69
331,3,0:03.0,D. Wade makes 2-pt jump shot from 5 ft,,71,69
332,3,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 46 ft,71,69
333,3,0:00.0,,Offensive rebound by Team,71,69
334,4,11:46.0,,S. Johnson misses 2-pt jump shot from 17 ft,71,69
335,4,11:46.0,,Offensive rebound by Team,71,69
336,4,11:36.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),71,71
337,4,11:10.0,U. Haslem misses 2-pt jump shot from 18 ft,,71,71
338,4,11:10.0,Offensive rebound by Team,,71,71
339,4,11:01.0,D. Wade misses 2-pt jump shot from 18 ft,,71,71
340,4,11:01.0,,Defensive rebound by A. Tolliver,71,71
341,4,10:47.0,,Shooting foul by G. Green (drawn by S. Johnson),71,71
342,4,10:47.0,,S. Johnson makes free throw 1 of 2,71,72
343,4,10:47.0,G. Dragić enters the game for G. Green,,71,72
344,4,10:47.0,,S. Johnson misses free throw 2 of 2,71,72
345,4,10:46.0,Defensive rebound by L. Deng,,71,72
346,4,10:23.0,Shooting foul by S. Dinwiddie (drawn by U. Haslem),,71,72
347,4,10:23.0,U. Haslem makes free throw 1 of 2,,72,72
348,4,10:23.0,U. Haslem misses free throw 2 of 2,,72,72
349,4,10:23.0,,Defensive rebound by S. Johnson,72,72
350,4,10:10.0,,S. Dinwiddie misses 2-pt layup at rim,72,72
351,4,10:09.0,,Offensive rebound by S. Dinwiddie,72,72
352,4,10:08.0,,S. Dinwiddie misses 2-pt layup from 1 ft,72,72
353,4,10:07.0,Defensive rebound by L. Deng,,72,72
354,4,9:58.0,Shooting foul by R. Bullock (drawn by D. Wade),,72,72
355,4,9:58.0,D. Wade makes free throw 1 of 2,,73,72
356,4,9:58.0,D. Wade misses free throw 2 of 2,,73,72
357,4,9:57.0,,Defensive rebound by S. Johnson,73,72
358,4,9:40.0,,Turnover by S. Johnson (traveling),73,72
359,4,9:22.0,D. Wade makes 2-pt jump shot from 14 ft,,75,72
360,4,9:22.0,,Detroit full timeout,75,72
361,4,9:22.0,,M. Morris enters the game for S. Johnson,75,72
362,4,9:12.0,Violation by G. Dragić (kicked ball),,75,72
363,4,9:03.0,,S. Dinwiddie makes 2-pt layup at rim,75,74
364,4,8:41.0,G. Dragić makes 2-pt jump shot from 12 ft,,77,74
365,4,8:23.0,,A. Baynes misses 2-pt jump shot from 15 ft,77,74
366,4,8:23.0,Defensive rebound by D. Wade,,77,74
367,4,8:15.0,,A. Drummond enters the game for A. Baynes,77,74
368,4,8:09.0,,Violation by A. Drummond (kicked ball),77,74
369,4,8:09.0,H. Whiteside enters the game for U. Haslem,,77,74
370,4,8:00.0,G. Dragić makes 2-pt jump shot from 17 ft,,79,74
371,4,7:33.0,,M. Morris misses 3-pt jump shot from 25 ft,79,74
372,4,7:32.0,Defensive rebound by J. Richardson,,79,74
373,4,7:26.0,D. Wade misses 2-pt jump shot from 17 ft,,79,74
374,4,7:26.0,Offensive rebound by H. Whiteside,,79,74
375,4,7:25.0,H. Whiteside misses 2-pt layup at rim,,79,74
376,4,7:24.0,,Defensive rebound by A. Drummond,79,74
377,4,7:15.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,79,74
378,4,7:14.0,Defensive rebound by J. Richardson,,79,74
379,4,7:05.0,G. Dragić misses 2-pt jump shot from 7 ft (block by A. Drummond),,79,74
380,4,7:05.0,,Defensive rebound by Team,79,74
381,4,6:34.0,,M. Morris makes 2-pt layup at rim,79,76
382,4,6:24.0,G. Dragić misses 2-pt jump shot from 11 ft,,79,76
383,4,6:23.0,,Defensive rebound by A. Drummond,79,76
384,4,6:14.0,,Shooting foul by D. Wade (drawn by A. Tolliver),79,76
385,4,6:14.0,,A. Tolliver makes free throw 1 of 2,79,77
386,4,6:14.0,J. Johnson enters the game for D. Wade,,79,77
387,4,6:14.0,,A. Tolliver makes free throw 2 of 2,79,78
388,4,6:04.0,Personal foul by R. Bullock,,79,78
389,4,6:04.0,,T. Harris enters the game for A. Tolliver,79,78
390,4,5:48.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),,82,78
391,4,5:34.0,,T. Harris misses 2-pt jump shot from 20 ft,82,78
392,4,5:33.0,Defensive rebound by G. Dragić,,82,78
393,4,5:26.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,85,78
394,4,5:26.0,,Detroit full timeout,85,78
395,4,5:26.0,Official timeout,,85,78
