,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
64,1,4:05.0,J. Teague misses 3-pt jump shot from 25 ft,,11,9
65,1,4:04.0,,Defensive rebound by K. Olynyk,11,9
66,1,4:01.0,,Turnover by K. Olynyk (lost ball; steal by P. Millsap),11,9
67,1,4:00.0,Personal foul by K. Olynyk,,11,9
68,1,4:00.0,D. Schröder enters the game for J. Teague,,11,9
69,1,4:00.0,T. Hardaway enters the game for K. Korver,,11,9
70,1,3:51.0,P. Millsap makes 2-pt jump shot from 7 ft (assist by D. Schröder),,13,9
71,1,3:51.0,,Boston full timeout,13,9
72,1,3:34.0,,M. Smart misses 3-pt jump shot from 24 ft,13,9
73,1,3:33.0,Defensive rebound by P. Millsap,,13,9
74,1,3:17.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,13,9
75,1,3:16.0,,Defensive rebound by J. Crowder,13,9
76,1,3:08.0,,Turnover by M. Smart (bad pass; steal by T. Sefolosha),13,9
77,1,3:03.0,Personal foul by J. Crowder,,13,9
78,1,2:50.0,T. Hardaway misses 3-pt jump shot from 25 ft,,13,9
79,1,2:49.0,,Defensive rebound by E. Turner,13,9
80,1,2:42.0,,K. Olynyk misses 3-pt jump shot from 25 ft,13,9
81,1,2:41.0,Defensive rebound by T. Hardaway,,13,9
82,1,2:32.0,D. Schröder misses 3-pt jump shot from 25 ft,,13,9
83,1,2:31.0,,Defensive rebound by M. Smart,13,9
84,1,2:25.0,,I. Thomas makes 2-pt layup from 2 ft,13,11
85,1,2:11.0,T. Sefolosha misses 2-pt layup from 2 ft,,13,11
86,1,2:10.0,,Defensive rebound by M. Smart,13,11
87,1,2:09.0,,Personal foul by T. Sefolosha,13,11
88,1,2:09.0,A. Horford enters the game for P. Millsap,,13,11
89,1,2:09.0,,J. Jerebko enters the game for K. Olynyk,13,11
90,1,2:09.0,,J. Sullinger enters the game for J. Crowder,13,11
91,1,1:55.0,,I. Thomas misses 3-pt jump shot from 24 ft,13,11
92,1,1:54.0,Defensive rebound by Team,,13,11
93,1,1:40.0,D. Schröder makes 2-pt layup from 2 ft (assist by T. Hardaway),,15,11
94,1,1:23.0,,J. Sullinger misses 2-pt jump shot from 22 ft,15,11
95,1,1:22.0,Defensive rebound by M. Scott,,15,11
96,1,1:03.0,T. Hardaway makes 2-pt jump shot from 6 ft (assist by D. Schröder),,17,11
97,1,0:55.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by I. Thomas),17,14
98,1,0:39.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Schröder),,20,14
99,1,0:32.0,,I. Thomas makes 3-pt jump shot from 26 ft,20,17
100,1,0:10.0,Personal foul by E. Turner,,20,17
101,1,0:10.0,K. Korver enters the game for T. Sefolosha,,20,17
102,1,0:10.0,,J. Crowder enters the game for J. Sullinger,20,17
103,1,0:05.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Jerebko),,20,17
104,1,0:04.0,Offensive rebound by Team,,20,17
105,1,0:01.0,M. Scott misses 2-pt layup from 2 ft,,20,17
106,1,0:00.0,,Defensive rebound by E. Turner,20,17
107,2,11:35.0,,M. Smart misses 3-pt jump shot from 28 ft (block by K. Korver),20,17
108,2,11:34.0,,Offensive rebound by J. Sullinger,20,17
109,2,11:33.0,,J. Sullinger misses 2-pt layup from 1 ft,20,17
110,2,11:32.0,,Offensive rebound by J. Sullinger,20,17
111,2,11:29.0,,R. Hunter misses 3-pt jump shot from 26 ft,20,17
112,2,11:28.0,Defensive rebound by M. Muscala,,20,17
113,2,11:06.0,A. Horford makes 2-pt hook shot from 6 ft,,22,17
114,2,10:56.0,,Offensive foul by J. Jerebko (drawn by D. Schröder),22,17
115,2,10:56.0,,Turnover by J. Jerebko (offensive foul),22,17
116,2,10:45.0,M. Muscala makes 2-pt jump shot from 16 ft (assist by K. Korver),,24,17
117,2,10:24.0,,J. Sullinger misses 2-pt layup from 2 ft (block by A. Horford),24,17
118,2,10:23.0,,Offensive rebound by J. Sullinger,24,17
119,2,10:17.0,,M. Smart misses 2-pt layup from 2 ft,24,17
120,2,10:16.0,,Offensive rebound by R. Hunter,24,17
121,2,10:11.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by R. Hunter),24,19
122,2,10:01.0,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Korver),,26,19
123,2,9:50.0,,J. Sullinger misses 3-pt jump shot from 24 ft,26,19
124,2,9:49.0,Defensive rebound by M. Muscala,,26,19
125,2,9:35.0,Shooting foul by T. Rozier (drawn by D. Schröder),,26,19
126,2,9:35.0,D. Schröder misses free throw 1 of 2,,26,19
127,2,9:35.0,Offensive rebound by Team,,26,19
128,2,9:35.0,,A. Johnson enters the game for J. Sullinger,26,19
129,2,9:35.0,,J. Crowder enters the game for T. Rozier,26,19
130,2,9:35.0,D. Schröder makes free throw 2 of 2,,27,19
131,2,9:08.0,,M. Smart makes 2-pt layup from 2 ft,27,21
132,2,9:00.0,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),,30,21
133,2,8:43.0,,J. Jerebko misses 3-pt jump shot from 26 ft,30,21
134,2,8:42.0,Defensive rebound by T. Hardaway,,30,21
135,2,8:28.0,D. Schröder misses 2-pt jump shot from 20 ft,,30,21
136,2,8:27.0,,Defensive rebound by J. Crowder,30,21
137,2,8:19.0,,J. Crowder misses 3-pt jump shot from 24 ft,30,21
138,2,8:18.0,Defensive rebound by D. Schröder,,30,21
139,2,8:12.0,M. Muscala makes 2-pt layup from 3 ft (assist by T. Hardaway),,32,21
140,2,7:55.0,,Personal foul by D. Schröder,32,21
141,2,7:55.0,Official timeout,,32,21
142,2,7:55.0,,E. Turner enters the game for J. Jerebko,32,21
143,2,7:55.0,P. Millsap enters the game for T. Hardaway,,32,21
144,2,7:55.0,K. Bazemore enters the game for M. Muscala,,32,21
145,2,7:50.0,,R. Hunter misses 2-pt jump shot from 12 ft,32,21
146,2,7:49.0,Defensive rebound by Team,,32,21
147,2,7:28.0,K. Bazemore misses 2-pt layup from 3 ft,,32,21
148,2,7:28.0,,Defensive rebound by E. Turner,32,21
149,2,7:24.0,,I. Thomas enters the game for R. Hunter,32,21
150,2,7:24.0,J. Teague enters the game for D. Schröder,,32,21
151,2,7:24.0,M. Scott enters the game for A. Horford,,32,21
152,2,7:13.0,,I. Thomas misses 3-pt jump shot from 24 ft,32,21
153,2,7:12.0,Defensive rebound by P. Millsap,,32,21
154,2,6:56.0,P. Millsap makes 2-pt layup from 2 ft (assist by J. Teague),,34,21
155,2,6:37.0,,J. Crowder misses 2-pt jump shot from 21 ft,34,21
156,2,6:36.0,Defensive rebound by M. Scott,,34,21
157,2,6:26.0,P. Millsap misses 2-pt jump shot from 8 ft,,34,21
158,2,6:25.0,,Defensive rebound by A. Johnson,34,21
159,2,6:21.0,,Personal foul by J. Teague,34,21
160,2,6:17.0,,Turnover by I. Thomas (traveling),34,21
161,2,6:00.0,P. Millsap misses 3-pt jump shot from 24 ft,,34,21
162,2,5:59.0,,Defensive rebound by E. Turner,34,21
163,2,5:51.0,,E. Turner makes 2-pt jump shot from 12 ft,34,23
164,2,5:32.0,K. Bazemore misses 2-pt jump shot from 18 ft,,34,23
165,2,5:31.0,,Defensive rebound by A. Johnson,34,23
166,2,5:25.0,,I. Thomas misses 2-pt jump shot from 23 ft,34,23
167,2,5:23.0,Defensive rebound by Team,,34,23
168,2,5:23.0,,Boston full timeout,34,23
169,2,5:23.0,,J. Jerebko enters the game for A. Johnson,34,23
170,2,5:23.0,T. Hardaway enters the game for K. Korver,,34,23
171,2,5:13.0,Personal foul by M. Smart,,34,23
172,2,5:05.0,Turnover by J. Teague (bad pass),,34,23
173,2,4:51.0,,E. Turner misses 2-pt jump shot from 7 ft,34,23
174,2,4:50.0,Defensive rebound by M. Scott,,34,23
175,2,4:33.0,J. Teague misses 2-pt layup from 1 ft (block by J. Jerebko),,34,23
176,2,4:32.0,,Defensive rebound by I. Thomas,34,23
177,2,4:26.0,,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),34,25
178,2,3:59.0,Turnover by J. Teague (bad pass; steal by M. Smart),,34,25
179,2,3:58.0,,Personal foul by M. Scott,34,25
180,2,3:58.0,,T. Rozier enters the game for M. Smart,34,25
181,2,3:58.0,D. Schröder enters the game for J. Teague,,34,25
182,2,3:41.0,,Shooting block foul by P. Millsap (drawn by J. Crowder),34,25
183,2,3:41.0,,J. Crowder makes free throw 1 of 2,34,26
184,2,3:41.0,,J. Crowder makes free throw 2 of 2,34,27
185,2,3:31.0,K. Bazemore makes 2-pt dunk at rim (assist by D. Schröder),,36,27
186,2,3:08.0,,J. Crowder misses 3-pt jump shot from 23 ft,36,27
187,2,3:06.0,Defensive rebound by Team,,36,27
188,2,3:06.0,Personal foul by J. Jerebko,,36,27
189,2,2:57.0,Personal foul by J. Crowder,,36,27
190,2,2:57.0,Atlanta full timeout,,36,27
191,2,2:57.0,,M. Smart enters the game for T. Rozier,36,27
192,2,2:41.0,T. Hardaway misses 2-pt jump shot from 20 ft,,36,27
193,2,2:40.0,,Defensive rebound by I. Thomas,36,27
194,2,2:21.0,,E. Turner misses 3-pt jump shot from 25 ft,36,27
195,2,2:20.0,Defensive rebound by D. Schröder,,36,27
196,2,2:07.0,M. Scott misses 3-pt jump shot from 25 ft,,36,27
197,2,2:06.0,,Defensive rebound by J. Crowder,36,27
198,2,1:51.0,,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),36,29
199,2,1:36.0,Personal foul by J. Crowder,,36,29
200,2,1:36.0,P. Millsap makes free throw 1 of 2,,37,29
201,2,1:36.0,A. Horford enters the game for M. Scott,,37,29
202,2,1:36.0,K. Korver enters the game for T. Hardaway,,37,29
203,2,1:36.0,P. Millsap makes free throw 2 of 2,,38,29
204,2,1:21.0,,Turnover by E. Turner (bad pass; steal by A. Horford),38,29
205,2,1:15.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by A. Horford),,41,29
206,2,1:05.0,,Shooting foul by D. Schröder (drawn by I. Thomas),41,29
207,2,1:05.0,,I. Thomas makes free throw 1 of 2,41,30
208,2,1:05.0,,A. Johnson enters the game for J. Crowder,41,30
209,2,1:05.0,,I. Thomas makes free throw 2 of 2,41,31
210,2,0:54.0,Turnover by A. Horford (traveling),,41,31
211,2,0:40.0,,I. Thomas makes 2-pt layup from 1 ft,41,33
212,2,0:31.0,Turnover by P. Millsap (traveling),,41,33
213,2,0:31.0,K. Hinrich enters the game for D. Schröder,,41,33
214,2,0:23.0,,I. Thomas misses 2-pt jump shot from 16 ft,41,33
215,2,0:22.0,Defensive rebound by P. Millsap,,41,33
216,2,0:14.0,Atlanta full timeout,,41,33
217,2,0:14.0,D. Schröder enters the game for K. Hinrich,,41,33
218,2,0:14.0,M. Scott enters the game for A. Horford,,41,33
219,2,0:04.0,D. Schröder misses 2-pt layup from 3 ft,,41,33
220,2,0:03.0,,Defensive rebound by M. Smart,41,33
221,2,0:03.0,,Boston full timeout,41,33
222,2,0:03.0,K. Hinrich enters the game for K. Korver,,41,33
223,2,0:03.0,A. Horford enters the game for D. Schröder,,41,33
224,2,0:03.0,T. Sefolosha enters the game for M. Scott,,41,33
225,2,0:03.0,,J. Sullinger enters the game for J. Jerebko,41,33
226,2,0:03.0,,T. Rozier enters the game for A. Johnson,41,33
227,2,0:03.0,,K. Olynyk enters the game for E. Turner,41,33
228,2,0:00.0,,I. Thomas misses 3-pt jump shot from 34 ft,41,33
229,2,0:00.0,,Offensive rebound by Team,41,33
230,3,11:44.0,,J. Crowder misses 3-pt jump shot from 23 ft,41,33
231,3,11:42.0,Defensive rebound by K. Bazemore,,41,33
232,3,11:34.0,K. Bazemore makes 2-pt jump shot from 17 ft,,43,33
233,3,11:22.0,,E. Turner misses 3-pt jump shot from 23 ft,43,33
234,3,11:21.0,Defensive rebound by K. Korver,,43,33
235,3,11:21.0,Personal foul by J. Crowder,,43,33
236,3,11:21.0,,K. Olynyk enters the game for J. Crowder,43,33
237,3,11:09.0,J. Teague makes 2-pt jump shot from 6 ft,,45,33
238,3,11:00.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by I. Thomas),45,35
239,3,11:00.0,,Shooting foul by A. Horford (drawn by J. Jerebko),45,35
240,3,11:00.0,,J. Jerebko makes free throw 1 of 1,45,36
241,3,10:49.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),,48,36
242,3,10:35.0,,E. Turner misses 2-pt layup from 2 ft (block by A. Horford),48,36
243,3,10:34.0,Defensive rebound by P. Millsap,,48,36
244,3,10:25.0,Shooting foul by A. Johnson (drawn by P. Millsap),,48,36
245,3,10:25.0,P. Millsap makes free throw 1 of 2,,49,36
246,3,10:25.0,P. Millsap makes free throw 2 of 2,,50,36
247,3,10:10.0,,Personal foul by J. Teague,50,36
248,3,9:57.0,,E. Turner misses 2-pt jump shot from 16 ft,50,36
249,3,9:56.0,Defensive rebound by A. Horford,,50,36
250,3,9:39.0,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Teague),,53,36
251,3,9:39.0,,Boston full timeout,53,36
252,3,9:39.0,,J. Crowder enters the game for K. Olynyk,53,36
253,3,9:39.0,,M. Smart enters the game for A. Johnson,53,36
254,3,9:19.0,,J. Crowder misses 2-pt layup from 3 ft,53,36
255,3,9:18.0,Defensive rebound by K. Korver,,53,36
256,3,9:10.0,K. Bazemore misses 3-pt jump shot from 23 ft,,53,36
257,3,9:08.0,Offensive rebound by K. Bazemore,,53,36
258,3,8:51.0,A. Horford makes 2-pt jump shot from 14 ft (assist by P. Millsap),,55,36
259,3,8:29.0,,I. Thomas makes 2-pt layup from 2 ft,55,38
260,3,8:13.0,Shooting foul by J. Crowder (drawn by P. Millsap),,55,38
261,3,8:13.0,P. Millsap misses free throw 1 of 2,,55,38
262,3,8:13.0,Offensive rebound by Team,,55,38
263,3,8:13.0,,A. Johnson enters the game for J. Crowder,55,38
264,3,8:13.0,P. Millsap makes free throw 2 of 2,,56,38
265,3,8:03.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),56,40
266,3,8:03.0,,Shooting foul by K. Korver (drawn by A. Johnson),56,40
267,3,8:03.0,,A. Johnson makes free throw 1 of 1,56,41
268,3,7:49.0,J. Teague makes 2-pt layup from 2 ft,,58,41
269,3,7:42.0,,I. Thomas misses 2-pt layup from 1 ft (block by K. Korver),58,41
270,3,7:41.0,,Offensive rebound by Team,58,41
271,3,7:41.0,,Technical foul by I. Thomas,58,41
272,3,7:41.0,K. Korver makes technical free throw,,59,41
273,3,7:34.0,,E. Turner misses 2-pt jump shot from 11 ft,59,41
274,3,7:33.0,Defensive rebound by K. Korver,,59,41
275,3,7:17.0,Offensive foul by A. Horford (drawn by M. Smart),,59,41
276,3,7:17.0,Turnover by A. Horford (offensive foul),,59,41
277,3,7:02.0,,Turnover by A. Johnson (lost ball; steal by A. Horford),59,41
278,3,6:38.0,K. Bazemore makes 2-pt layup from 3 ft,,61,41
279,3,6:23.0,,E. Turner makes 2-pt jump shot from 11 ft (assist by I. Thomas),61,43
280,3,6:12.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),,63,43
281,3,6:04.0,,E. Turner misses 3-pt jump shot from 23 ft,63,43
282,3,6:03.0,Defensive rebound by Team,,63,43
283,3,6:03.0,,Loose ball foul by M. Smart,63,43
284,3,6:03.0,M. Scott enters the game for A. Horford,,63,43
285,3,5:54.0,Turnover by M. Scott (bad pass; steal by M. Smart),,63,43
286,3,5:50.0,,M. Smart makes 2-pt dunk at rim,63,45
287,3,5:27.0,J. Teague makes 2-pt layup from 1 ft,,65,45
288,3,5:18.0,,Boston full timeout,65,45
289,3,5:18.0,T. Sefolosha enters the game for K. Bazemore,,65,45
290,3,5:18.0,,T. Rozier enters the game for J. Jerebko,65,45
291,3,5:12.0,,M. Smart makes 2-pt layup from 1 ft,65,47
292,3,4:48.0,J. Teague misses 3-pt jump shot from 24 ft,,65,47
293,3,4:47.0,,Defensive rebound by M. Smart,65,47
294,3,4:41.0,,I. Thomas makes 2-pt jump shot from 22 ft,65,49
295,3,4:31.0,Atlanta full timeout,,65,49
296,3,4:31.0,D. Schröder enters the game for J. Teague,,65,49
297,3,4:19.0,Shooting foul by A. Johnson (drawn by P. Millsap),,65,49
298,3,4:19.0,P. Millsap makes free throw 1 of 2,,66,49
299,3,4:19.0,P. Millsap makes free throw 2 of 2,,67,49
300,3,4:03.0,,E. Turner misses 2-pt jump shot from 13 ft,67,49
301,3,4:03.0,Defensive rebound by T. Sefolosha,,67,49
302,3,3:53.0,Turnover by M. Scott (traveling),,67,49
303,3,3:53.0,,J. Jerebko enters the game for A. Johnson,67,49
304,3,3:49.0,,Shooting foul by K. Korver (drawn by I. Thomas),67,49
305,3,3:49.0,,I. Thomas makes free throw 1 of 2,67,50
306,3,3:49.0,T. Hardaway enters the game for K. Korver,,67,50
307,3,3:49.0,,I. Thomas makes free throw 2 of 2,67,51
308,3,3:33.0,D. Schröder makes 2-pt jump shot from 21 ft,,69,51
309,3,3:14.0,,M. Smart misses 3-pt jump shot from 25 ft,69,51
310,3,3:13.0,Defensive rebound by Team,,69,51
311,3,2:59.0,P. Millsap misses 2-pt layup from 2 ft,,69,51
312,3,2:58.0,Offensive rebound by T. Sefolosha,,69,51
313,3,2:58.0,T. Sefolosha makes 2-pt dunk at rim,,71,51
314,3,2:42.0,,J. Jerebko misses 3-pt jump shot from 25 ft,71,51
315,3,2:40.0,Defensive rebound by P. Millsap,,71,51
316,3,2:24.0,Shooting foul by I. Thomas (drawn by M. Scott),,71,51
317,3,2:24.0,M. Scott makes free throw 1 of 2,,72,51
318,3,2:24.0,,J. Sullinger enters the game for E. Turner,72,51
319,3,2:24.0,M. Scott makes free throw 2 of 2,,73,51
320,3,2:13.0,,Shooting block foul by M. Scott (drawn by M. Smart),73,51
321,3,2:13.0,,M. Smart makes free throw 1 of 2,73,52
322,3,2:13.0,,M. Smart makes free throw 2 of 2,73,53
323,3,2:13.0,,Violation by Team (jump ball),73,53
324,3,1:58.0,P. Millsap misses 3-pt jump shot from 26 ft,,73,53
325,3,1:57.0,,Defensive rebound by T. Rozier,73,53
326,3,1:46.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by I. Thomas),73,56
327,3,1:20.0,T. Hardaway misses 3-pt jump shot from 25 ft,,73,56
328,3,1:19.0,,Defensive rebound by J. Sullinger,73,56
329,3,1:09.0,,M. Smart makes 2-pt layup from 1 ft,73,58
330,3,1:09.0,,Shooting foul by T. Sefolosha (drawn by M. Smart),73,58
331,3,1:09.0,A. Horford enters the game for P. Millsap,,73,58
332,3,1:09.0,K. Korver enters the game for T. Hardaway,,73,58
333,3,1:09.0,,M. Smart makes free throw 1 of 1,73,59
334,3,0:53.0,A. Horford makes 2-pt layup from 2 ft (assist by D. Schröder),,75,59
335,3,0:45.0,,I. Thomas misses 2-pt layup from 3 ft (block by M. Scott),75,59
336,3,0:44.0,Defensive rebound by Team,,75,59
337,3,0:30.0,Turnover by D. Schröder (lost ball; steal by I. Thomas),,75,59
338,3,0:27.0,,Turnover by M. Smart (bad pass; steal by M. Scott),75,59
339,3,0:06.0,M. Scott makes 3-pt jump shot from 24 ft (assist by A. Horford),,78,59
340,3,0:04.0,,Offensive foul by J. Sullinger (drawn by D. Schröder),78,59
341,3,0:04.0,,Turnover by J. Sullinger (offensive foul),78,59
342,3,0:04.0,T. Hardaway enters the game for T. Sefolosha,,78,59
343,3,0:04.0,,E. Turner enters the game for J. Sullinger,78,59
344,3,0:00.0,A. Horford makes 2-pt jump shot from 15 ft (assist by K. Korver),,80,59
345,4,11:47.0,Turnover by K. Korver (bad pass; steal by M. Smart),,80,59
346,4,11:40.0,,I. Thomas misses 2-pt jump shot from 13 ft,80,59
347,4,11:38.0,Defensive rebound by Team,,80,59
348,4,11:32.0,Personal foul by M. Smart,,80,59
349,4,11:17.0,D. Schröder makes 2-pt layup from 3 ft,,82,59
350,4,10:57.0,,T. Zeller makes 2-pt hook shot from 5 ft (assist by I. Thomas),82,61
351,4,10:43.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),,85,61
352,4,10:32.0,,M. Smart misses 2-pt layup from 2 ft,85,61
353,4,10:30.0,Defensive rebound by A. Horford,,85,61
354,4,10:27.0,A. Horford makes 2-pt layup from 3 ft (assist by D. Schröder),,87,61
355,4,10:27.0,,Boston full timeout,87,61
356,4,10:27.0,,J. Crowder enters the game for J. Jerebko,87,61
357,4,10:09.0,,M. Smart misses 2-pt jump shot from 23 ft,87,61
358,4,10:09.0,Defensive rebound by D. Schröder,,87,61
359,4,9:51.0,D. Schröder makes 2-pt layup from 1 ft (assist by M. Muscala),,89,61
360,4,9:31.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),89,64
361,4,9:12.0,Turnover by D. Schröder (bad pass; steal by M. Smart),,89,64
362,4,9:06.0,,I. Thomas makes 2-pt layup from 1 ft,89,66
363,4,8:42.0,K. Bazemore misses 3-pt jump shot from 28 ft,,89,66
364,4,8:41.0,,Defensive rebound by J. Crowder,89,66
365,4,8:26.0,,T. Rozier misses 3-pt jump shot from 25 ft,89,66
366,4,8:25.0,Defensive rebound by A. Horford,,89,66
367,4,8:15.0,Turnover by K. Bazemore (bad pass),,89,66
368,4,8:06.0,,Offensive foul by I. Thomas (drawn by D. Schröder),89,66
369,4,8:06.0,,Turnover by I. Thomas (offensive foul),89,66
370,4,8:06.0,P. Millsap enters the game for A. Horford,,89,66
371,4,8:06.0,,E. Turner enters the game for M. Smart,89,66
372,4,7:53.0,D. Schröder misses 2-pt layup from 2 ft,,89,66
373,4,7:52.0,,Defensive rebound by T. Zeller,89,66
374,4,7:45.0,,E. Turner misses 3-pt jump shot from 23 ft,89,66
375,4,7:43.0,,Offensive rebound by T. Rozier,89,66
376,4,7:42.0,,Shooting foul by M. Muscala (drawn by T. Rozier),89,66
377,4,7:42.0,,T. Rozier makes free throw 1 of 2,89,67
378,4,7:42.0,J. Teague enters the game for D. Schröder,,89,67
379,4,7:42.0,,T. Rozier makes free throw 2 of 2,89,68
380,4,7:33.0,K. Korver makes 2-pt jump shot from 21 ft (assist by K. Bazemore),,91,68
381,4,7:15.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by E. Turner),91,71
382,4,7:02.0,K. Korver makes 2-pt layup from 1 ft (assist by K. Bazemore),,93,71
383,4,7:02.0,Shooting foul by E. Turner (drawn by K. Korver),,93,71
384,4,7:02.0,M. Scott enters the game for M. Muscala,,93,71
385,4,7:02.0,K. Korver makes free throw 1 of 1,,94,71
386,4,6:44.0,,I. Thomas makes 2-pt layup at rim,94,73
387,4,6:25.0,Offensive foul by M. Scott (drawn by I. Thomas),,94,73
388,4,6:25.0,Turnover by M. Scott (offensive foul),,94,73
389,4,6:25.0,T. Hardaway enters the game for K. Korver,,94,73
390,4,6:08.0,,J. Crowder makes 3-pt jump shot from 25 ft,94,76
391,4,5:46.0,J. Teague misses 2-pt layup from 1 ft,,94,76
