,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
123,2,9:33.0,,Defensive rebound by K. Martin,48,32
124,2,9:28.0,,K. Martin misses 2-pt layup from 1 ft,48,32
125,2,9:27.0,,Offensive rebound by K. Martin,48,32
126,2,9:26.0,,Shooting foul by A. Iguodala (drawn by K. Martin),48,32
127,2,9:26.0,,K. Martin makes free throw 1 of 2,48,33
128,2,9:26.0,,K. Martin makes free throw 2 of 2,48,34
129,2,9:15.0,Turnover by A. Bogut (bad pass; steal by G. Dieng),,48,34
130,2,9:03.0,,S. Muhammad makes 2-pt jump shot from 20 ft (assist by A. Miller),48,36
131,2,8:48.0,S. Livingston misses 2-pt jump shot from 12 ft,,48,36
132,2,8:47.0,,Defensive rebound by N. Bjelica,48,36
133,2,8:30.0,,K. Martin misses 2-pt jump shot from 14 ft,48,36
134,2,8:28.0,,Offensive rebound by N. Bjelica,48,36
135,2,8:28.0,,N. Bjelica misses 2-pt jump shot from 1 ft,48,36
136,2,8:27.0,,Offensive rebound by S. Muhammad,48,36
137,2,8:27.0,,S. Muhammad makes 2-pt jump shot at rim,48,38
138,2,8:20.0,Golden State full timeout,,48,38
139,2,8:20.0,J. McAdoo enters the game for A. Bogut,,48,38
140,2,8:20.0,K. Thompson enters the game for I. Clark,,48,38
141,2,8:07.0,Turnover by H. Barnes (traveling),,48,38
142,2,7:55.0,,Shooting foul by A. Iguodala (drawn by S. Muhammad),48,38
143,2,7:55.0,,S. Muhammad makes free throw 1 of 2,48,39
144,2,7:55.0,,S. Muhammad makes free throw 2 of 2,48,40
145,2,7:43.0,K. Thompson misses 2-pt jump shot from 5 ft,,48,40
146,2,7:41.0,,Defensive rebound by G. Dieng,48,40
147,2,7:38.0,,S. Muhammad makes 2-pt dunk at rim (assist by A. Miller),48,42
148,2,7:17.0,S. Livingston makes 2-pt jump shot from 12 ft,,50,42
149,2,7:07.0,,Personal foul by H. Barnes (drawn by S. Muhammad),50,42
150,2,7:07.0,,S. Muhammad misses free throw 1 of 2,50,42
151,2,7:07.0,,Offensive rebound by Team,50,42
152,2,7:07.0,D. Green enters the game for H. Barnes,,50,42
153,2,7:07.0,S. Curry enters the game for A. Iguodala,,50,42
154,2,7:07.0,,Z. LaVine enters the game for A. Miller,50,42
155,2,7:07.0,,S. Muhammad makes free throw 2 of 2,50,43
156,2,6:56.0,D. Green makes 2-pt jump shot from 18 ft,,52,43
157,2,6:31.0,,G. Dieng misses 2-pt layup at rim,52,43
158,2,6:30.0,Defensive rebound by S. Curry,,52,43
159,2,6:22.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,54,43
160,2,6:13.0,,S. Muhammad makes 2-pt jump shot from 21 ft,54,45
161,2,6:04.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,57,45
162,2,5:55.0,,Minnesota full timeout,57,45
163,2,5:55.0,A. Iguodala enters the game for J. McAdoo,,57,45
164,2,5:55.0,F. Ezeli enters the game for S. Livingston,,57,45
165,2,5:55.0,,K. Towns enters the game for G. Dieng,57,45
166,2,5:55.0,,A. Wiggins enters the game for S. Muhammad,57,45
167,2,5:46.0,,K. Towns misses 2-pt jump shot from 7 ft,57,45
168,2,5:45.0,Defensive rebound by D. Green,,57,45
169,2,5:40.0,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),,59,45
170,2,5:18.0,,Z. LaVine misses 3-pt jump shot from 24 ft,59,45
171,2,5:17.0,Defensive rebound by K. Thompson,,59,45
172,2,5:00.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,62,45
173,2,4:46.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by Z. LaVine),62,48
174,2,4:29.0,K. Thompson misses 3-pt jump shot from 26 ft,,62,48
175,2,4:28.0,,Defensive rebound by K. Towns,62,48
176,2,4:22.0,,Shooting block foul by S. Curry (drawn by Z. LaVine),62,48
177,2,4:22.0,,Z. LaVine makes free throw 1 of 2,62,49
178,2,4:22.0,,S. Muhammad enters the game for K. Martin,62,49
179,2,4:22.0,,Z. LaVine makes free throw 2 of 2,62,50
180,2,4:13.0,S. Curry misses 3-pt jump shot from 27 ft,,62,50
181,2,4:12.0,,Defensive rebound by S. Muhammad,62,50
182,2,4:08.0,,S. Muhammad makes 2-pt layup from 1 ft,62,52
183,2,3:51.0,F. Ezeli makes 2-pt dunk at rim (assist by S. Curry),,64,52
184,2,3:30.0,,N. Bjelica misses 3-pt jump shot from 25 ft,64,52
185,2,3:29.0,Defensive rebound by A. Iguodala,,64,52
186,2,3:25.0,S. Curry makes 2-pt jump shot from 11 ft (assist by D. Green),,66,52
187,2,3:12.0,,Shooting foul by F. Ezeli (drawn by A. Wiggins),66,52
188,2,3:12.0,,A. Wiggins makes free throw 1 of 2,66,53
189,2,3:12.0,,A. Wiggins misses free throw 2 of 2,66,53
190,2,3:11.0,Defensive rebound by A. Iguodala,,66,53
191,2,3:03.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,69,53
192,2,2:43.0,,Z. LaVine misses 2-pt layup from 2 ft (block by K. Thompson),69,53
193,2,2:42.0,Defensive rebound by S. Curry,,69,53
194,2,2:36.0,Turnover by D. Green (lost ball; steal by K. Towns),,69,53
195,2,2:33.0,,Turnover by K. Towns (bad pass),69,53
196,2,2:33.0,Golden State full timeout,,69,53
197,2,2:23.0,D. Green makes 2-pt layup at rim (assist by K. Thompson),,71,53
198,2,2:09.0,,Shooting foul by F. Ezeli (drawn by A. Wiggins),71,53
199,2,2:09.0,,A. Wiggins makes free throw 1 of 2,71,54
200,2,2:09.0,A. Bogut enters the game for F. Ezeli,,71,54
201,2,2:09.0,,A. Wiggins makes free throw 2 of 2,71,55
202,2,1:58.0,Turnover by D. Green (traveling),,71,55
203,2,1:44.0,,A. Wiggins makes 2-pt jump shot from 18 ft,71,57
204,2,1:28.0,Turnover by K. Thompson (bad pass),,71,57
205,2,1:09.0,,S. Muhammad misses 3-pt jump shot from 25 ft,71,57
206,2,1:07.0,,Offensive rebound by Z. LaVine,71,57
207,2,1:07.0,,Z. LaVine makes 2-pt jump shot at rim,71,59
208,2,0:53.0,Offensive foul by K. Thompson (drawn by A. Wiggins),,71,59
209,2,0:53.0,Turnover by K. Thompson (offensive foul),,71,59
210,2,0:44.0,,A. Wiggins makes 2-pt layup at rim,71,61
211,2,0:34.0,A. Bogut makes 2-pt dunk at rim (assist by D. Green),,73,61
212,2,0:21.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),73,63
213,2,0:21.0,,Violation by Team (delay of game),73,63
214,2,0:07.0,Personal take foul by Z. LaVine (drawn by S. Curry),,73,63
215,2,0:00.0,S. Curry makes 2-pt layup from 2 ft,,75,63
216,3,11:36.0,,K. Towns makes 2-pt hook shot from 6 ft (assist by A. Wiggins),75,65
217,3,11:26.0,Personal foul by K. Garnett (drawn by D. Green),,75,65
218,3,11:15.0,H. Barnes misses 2-pt jump shot from 22 ft,,75,65
219,3,11:14.0,,Defensive rebound by K. Garnett,75,65
220,3,11:07.0,,Z. LaVine misses 2-pt layup from 2 ft,75,65
221,3,11:06.0,Defensive rebound by D. Green,,75,65
222,3,11:01.0,Personal foul by T. Prince (drawn by F. Ezeli),,75,65
223,3,10:42.0,F. Ezeli misses 2-pt jump shot from 14 ft,,75,65
224,3,10:40.0,,Defensive rebound by K. Garnett,75,65
225,3,10:25.0,,A. Wiggins misses 2-pt jump shot from 20 ft,75,65
226,3,10:23.0,Defensive rebound by Team,,75,65
227,3,10:18.0,H. Barnes misses 3-pt jump shot from 23 ft,,75,65
228,3,10:16.0,,Defensive rebound by K. Towns,75,65
229,3,10:10.0,,Shooting foul by F. Ezeli (drawn by Z. LaVine),75,65
230,3,10:10.0,,Z. LaVine makes free throw 1 of 2,75,66
231,3,10:10.0,A. Bogut enters the game for F. Ezeli,,75,66
232,3,10:10.0,,Z. LaVine makes free throw 2 of 2,75,67
233,3,9:54.0,,Violation by K. Towns (def goaltending),75,67
234,3,9:54.0,H. Barnes makes 2-pt jump shot from 5 ft (assist by D. Green),,77,67
235,3,9:37.0,,A. Wiggins misses 2-pt jump shot from 5 ft,77,67
236,3,9:36.0,Defensive rebound by A. Bogut,,77,67
237,3,9:29.0,K. Thompson misses 2-pt jump shot from 23 ft,,77,67
238,3,9:27.0,,Defensive rebound by T. Prince,77,67
239,3,9:23.0,,Turnover by T. Prince (bad pass),77,67
240,3,9:13.0,A. Bogut misses 2-pt jump shot from 6 ft,,77,67
241,3,9:12.0,,Defensive rebound by K. Towns,77,67
242,3,8:59.0,,Z. LaVine misses 2-pt jump shot from 6 ft (block by A. Bogut),77,67
243,3,8:58.0,,Offensive rebound by Team,77,67
244,3,8:55.0,Offensive charge foul by K. Towns (drawn by D. Green),,77,67
245,3,8:55.0,,Turnover by K. Towns (offensive foul),77,67
246,3,8:37.0,Personal foul by Z. LaVine (drawn by S. Curry),,77,67
247,3,8:33.0,S. Curry misses 2-pt jump shot from 21 ft,,77,67
248,3,8:32.0,,Defensive rebound by K. Towns,77,67
249,3,8:30.0,,Turnover by K. Towns (bad pass; steal by H. Barnes),77,67
250,3,8:20.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by A. Bogut),,80,67
251,3,8:19.0,,Minnesota full timeout,80,67
252,3,7:59.0,,Shooting foul by H. Barnes (drawn by A. Wiggins),80,67
253,3,7:59.0,,A. Wiggins misses free throw 1 of 2,80,67
254,3,7:59.0,,Offensive rebound by Team,80,67
255,3,7:59.0,,A. Wiggins makes free throw 2 of 2,80,68
256,3,7:38.0,K. Thompson misses 3-pt jump shot from 24 ft,,80,68
257,3,7:37.0,Offensive rebound by A. Bogut,,80,68
258,3,7:37.0,A. Bogut makes 2-pt jump shot at rim,,82,68
259,3,7:22.0,,A. Wiggins misses 2-pt jump shot from 11 ft,82,68
260,3,7:20.0,Defensive rebound by Team,,82,68
261,3,7:06.0,Turnover by K. Thompson (bad pass),,82,68
262,3,6:47.0,,K. Towns misses 2-pt jump shot from 4 ft,82,68
263,3,6:46.0,Defensive rebound by A. Bogut,,82,68
264,3,6:30.0,D. Green misses 2-pt jump shot from 4 ft,,82,68
265,3,6:29.0,,Defensive rebound by K. Towns,82,68
266,3,6:21.0,,Z. LaVine misses 2-pt jump shot from 15 ft,82,68
267,3,6:20.0,Defensive rebound by A. Bogut,,82,68
268,3,6:00.0,S. Curry misses 2-pt layup at rim,,82,68
269,3,5:59.0,,Defensive rebound by K. Garnett,82,68
270,3,5:43.0,,Personal foul by D. Green (drawn by K. Garnett),82,68
271,3,5:43.0,,A. Miller enters the game for Z. LaVine,82,68
272,3,5:43.0,,N. Bjelica enters the game for K. Garnett,82,68
273,3,5:43.0,A. Iguodala enters the game for H. Barnes,,82,68
274,3,5:31.0,,A. Miller misses 2-pt jump shot from 6 ft,82,68
275,3,5:29.0,,Offensive rebound by K. Towns,82,68
276,3,5:27.0,,K. Towns makes 2-pt layup at rim,82,70
277,3,5:17.0,S. Curry makes 2-pt jump shot from 16 ft,,84,70
278,3,5:17.0,Away from play foul by A. Miller (drawn by D. Green),,84,70
279,3,5:17.0,D. Green makes free throw 1 of 1,,85,70
280,3,5:06.0,,A. Wiggins makes 2-pt dunk at rim,85,72
281,3,4:51.0,K. Thompson misses 3-pt jump shot from 22 ft,,85,72
282,3,4:51.0,Offensive rebound by Team,,85,72
283,3,4:51.0,,Loose ball foul by N. Bjelica (drawn by D. Green),85,72
284,3,4:51.0,D. Green makes free throw 1 of 2,,86,72
285,3,4:51.0,,K. Martin enters the game for T. Prince,86,72
286,3,4:51.0,D. Green makes free throw 2 of 2,,87,72
287,3,4:39.0,,A. Wiggins misses 2-pt jump shot from 21 ft,87,72
288,3,4:37.0,Defensive rebound by D. Green,,87,72
289,3,4:29.0,D. Green makes 2-pt jump shot from 5 ft,,89,72
290,3,4:10.0,,K. Towns misses 2-pt layup from 1 ft,89,72
291,3,4:09.0,Defensive rebound by S. Curry,,89,72
292,3,4:00.0,Shooting foul by A. Miller (drawn by S. Curry),,89,72
293,3,4:00.0,S. Curry makes free throw 1 of 2,,90,72
294,3,4:00.0,,G. Dieng enters the game for K. Towns,90,72
295,3,4:00.0,S. Livingston enters the game for K. Thompson,,90,72
296,3,4:00.0,S. Curry makes free throw 2 of 2,,91,72
297,3,3:41.0,,A. Miller makes 2-pt layup at rim (assist by N. Bjelica),91,74
298,3,3:29.0,A. Iguodala misses 3-pt jump shot from 23 ft,,91,74
299,3,3:27.0,,Defensive rebound by N. Bjelica,91,74
300,3,3:23.0,,Shooting foul by A. Iguodala (drawn by G. Dieng),91,74
301,3,3:23.0,,G. Dieng makes free throw 1 of 2,91,75
302,3,3:23.0,,G. Dieng makes free throw 2 of 2,91,76
303,3,3:06.0,S. Curry makes 3-pt jump shot from 25 ft,,94,76
304,3,2:45.0,,Turnover by G. Dieng (lost ball; steal by D. Green),94,76
305,3,2:39.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,97,76
306,3,2:14.0,,A. Miller makes 2-pt jump shot from 5 ft,97,78
307,3,2:01.0,S. Curry misses 3-pt jump shot from 25 ft,,97,78
308,3,2:00.0,,Defensive rebound by N. Bjelica,97,78
309,3,1:48.0,,N. Bjelica makes 2-pt dunk at rim (assist by A. Wiggins),97,80
310,3,1:40.0,Golden State full timeout,,97,80
311,3,1:40.0,,S. Muhammad enters the game for A. Wiggins,97,80
312,3,1:40.0,H. Barnes enters the game for D. Green,,97,80
313,3,1:27.0,A. Iguodala misses 2-pt jump shot from 15 ft,,97,80
314,3,1:26.0,,Defensive rebound by N. Bjelica,97,80
315,3,1:06.0,,S. Muhammad makes 2-pt jump shot from 10 ft,97,82
316,3,1:06.0,,Shooting foul by S. Livingston (drawn by S. Muhammad),97,82
317,3,1:06.0,,S. Muhammad makes free throw 1 of 1,97,83
318,3,0:45.0,A. Iguodala misses 2-pt hook shot from 3 ft,,97,83
319,3,0:43.0,,Defensive rebound by G. Dieng,97,83
320,3,0:35.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by A. Miller),97,85
321,3,0:26.0,S. Curry misses 2-pt jump shot from 9 ft,,97,85
322,3,0:25.0,,Defensive rebound by N. Bjelica,97,85
323,3,0:02.0,,K. Martin makes 2-pt jump shot from 15 ft,97,87
324,3,0:01.0,A. Iguodala misses 3-pt jump shot from 57 ft,,97,87
325,3,0:00.0,Offensive rebound by Team,,97,87
326,4,11:46.0,H. Barnes misses 2-pt jump shot from 19 ft,,97,87
327,4,11:45.0,,Defensive rebound by K. Martin,97,87
328,4,11:31.0,,K. Martin makes 3-pt jump shot from 25 ft (assist by A. Miller),97,90
329,4,11:12.0,H. Barnes misses 2-pt jump shot from 8 ft,,97,90
330,4,11:11.0,,Defensive rebound by G. Dieng,97,90
331,4,11:00.0,,K. Martin misses 2-pt layup from 1 ft,97,90
332,4,10:59.0,Defensive rebound by A. Iguodala,,97,90
333,4,10:53.0,Shooting foul by S. Muhammad (drawn by S. Livingston),,97,90
334,4,10:53.0,S. Livingston makes free throw 1 of 2,,98,90
335,4,10:53.0,S. Livingston makes free throw 2 of 2,,99,90
336,4,10:40.0,,Personal foul by S. Livingston (drawn by K. Martin),99,90
337,4,10:35.0,,K. Martin misses 2-pt jump shot from 11 ft,99,90
338,4,10:33.0,,Offensive rebound by A. Miller,99,90
339,4,10:33.0,,A. Miller makes 2-pt jump shot from 2 ft,99,92
340,4,10:05.0,K. Thompson misses 2-pt jump shot from 10 ft,,99,92
341,4,10:03.0,,Defensive rebound by S. Muhammad,99,92
342,4,9:47.0,,K. Martin makes 2-pt layup from 1 ft,99,94
343,4,9:30.0,Personal foul by A. Miller (drawn by S. Livingston),,99,94
344,4,9:21.0,Turnover by K. Thompson (bad pass; steal by N. Bjelica),,99,94
345,4,9:19.0,,Personal foul by S. Livingston (drawn by N. Bjelica),99,94
346,4,9:02.0,,Turnover by A. Miller (bad pass),99,94
347,4,8:51.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by F. Ezeli),,102,94
348,4,8:33.0,,K. Martin misses 2-pt jump shot from 21 ft,102,94
349,4,8:32.0,,Offensive rebound by G. Dieng,102,94
350,4,8:31.0,,G. Dieng makes 2-pt layup from 1 ft,102,96
351,4,8:31.0,,Shooting foul by H. Barnes (drawn by G. Dieng),102,96
352,4,8:31.0,,Minnesota full timeout,102,96
353,4,8:31.0,D. Green enters the game for F. Ezeli,,102,96
354,4,8:31.0,,A. Wiggins enters the game for N. Bjelica,102,96
355,4,8:31.0,,G. Dieng makes free throw 1 of 1,102,97
356,4,8:13.0,S. Livingston misses 2-pt layup from 2 ft,,102,97
357,4,8:12.0,,Defensive rebound by A. Miller,102,97
358,4,8:08.0,,K. Martin misses 2-pt layup from 2 ft,102,97
359,4,8:06.0,,Offensive rebound by S. Muhammad,102,97
360,4,8:06.0,,S. Muhammad misses 2-pt layup from 1 ft,102,97
361,4,8:05.0,Defensive rebound by D. Green,,102,97
362,4,7:57.0,S. Livingston makes 2-pt jump shot from 9 ft (assist by D. Green),,104,97
363,4,7:36.0,,A. Miller makes 2-pt jump shot from 14 ft,104,99
364,4,7:21.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Livingston),,107,99
365,4,6:54.0,,K. Martin makes 2-pt jump shot from 5 ft,107,101
366,4,6:36.0,K. Thompson misses 3-pt jump shot from 24 ft,,107,101
367,4,6:35.0,Offensive rebound by H. Barnes,,107,101
368,4,6:35.0,H. Barnes makes 2-pt layup from 1 ft,,109,101
369,4,6:35.0,Shooting foul by S. Muhammad (drawn by H. Barnes),,109,101
370,4,6:35.0,S. Curry enters the game for A. Iguodala,,109,101
371,4,6:35.0,,N. Bjelica enters the game for S. Muhammad,109,101
372,4,6:35.0,H. Barnes misses free throw 1 of 1,,109,101
373,4,6:35.0,,Defensive rebound by N. Bjelica,109,101
374,4,6:21.0,,Personal foul by D. Green (drawn by G. Dieng),109,101
375,4,6:21.0,,K. Towns enters the game for G. Dieng,109,101
376,4,6:08.0,,A. Miller misses 2-pt jump shot from 19 ft,109,101
377,4,6:07.0,,Offensive rebound by N. Bjelica,109,101
378,4,6:05.0,,N. Bjelica makes 2-pt layup at rim,109,103
379,4,5:56.0,Personal foul by A. Miller (drawn by D. Green),,109,103
380,4,5:56.0,,Minnesota full timeout,109,103
381,4,5:51.0,S. Curry makes 3-pt jump shot from 26 ft,,112,103
382,4,5:34.0,,A. Wiggins makes 2-pt jump shot from 20 ft (assist by K. Martin),112,105
