,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
164,2,7:31.0,Defensive rebound by J. Young,,33,28
165,2,7:19.0,Shooting foul by T. Johnson (drawn by R. Stuckey),,33,28
166,2,7:19.0,R. Stuckey makes free throw 1 of 2,,34,28
167,2,7:19.0,M. Ellis enters the game for J. Young,,34,28
168,2,7:19.0,R. Stuckey makes free throw 2 of 2,,35,28
169,2,7:10.0,,B. Udrih misses 2-pt jump shot from 15 ft,35,28
170,2,7:09.0,Defensive rebound by C. Budinger,,35,28
171,2,7:03.0,R. Stuckey misses 3-pt jump shot from 24 ft,,35,28
172,2,7:02.0,Offensive rebound by Team,,35,28
173,2,7:02.0,,D. Wade enters the game for J. Winslow,35,28
174,2,7:02.0,,G. Dragić enters the game for B. Udrih,35,28
175,2,7:02.0,,A. Stoudemire enters the game for C. Bosh,35,28
176,2,6:40.0,M. Ellis misses 2-pt jump shot from 11 ft,,35,28
177,2,6:39.0,Offensive rebound by M. Ellis,,35,28
178,2,6:28.0,S. Hill misses 2-pt layup from 3 ft (block by G. Green),,35,28
179,2,6:27.0,,Defensive rebound by G. Green,35,28
180,2,6:17.0,,G. Green makes 2-pt jump shot from 10 ft,35,30
181,2,6:16.0,Indiana full timeout,,35,30
182,2,6:16.0,,L. Deng enters the game for G. Green,35,30
183,2,5:55.0,Shooting foul by T. Johnson (drawn by R. Stuckey),,35,30
184,2,5:55.0,,Technical foul by T. Johnson,35,30
185,2,5:55.0,R. Stuckey makes technical free throw,,36,30
186,2,5:55.0,R. Stuckey makes free throw 1 of 2,,37,30
187,2,5:55.0,R. Stuckey makes free throw 2 of 2,,38,30
188,2,5:33.0,,T. Johnson misses 3-pt jump shot from 25 ft,38,30
189,2,5:32.0,Defensive rebound by C. Budinger,,38,30
190,2,5:26.0,Turnover by M. Ellis (bad pass),,38,30
191,2,5:07.0,,A. Stoudemire makes 2-pt dunk at rim (assist by D. Wade),38,32
192,2,4:41.0,C. Budinger misses 3-pt jump shot from 22 ft,,38,32
193,2,4:40.0,,Defensive rebound by G. Dragić,38,32
194,2,4:24.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by T. Johnson),38,35
195,2,4:22.0,Indiana full timeout,,38,35
196,2,4:22.0,P. George enters the game for C. Budinger,,38,35
197,2,4:22.0,L. Allen enters the game for S. Hill,,38,35
198,2,4:05.0,Turnover by I. Mahinmi (3 sec),,38,35
199,2,3:43.0,,D. Wade misses 2-pt jump shot from 20 ft,38,35
200,2,3:42.0,Defensive rebound by R. Stuckey,,38,35
201,2,3:35.0,M. Ellis makes 2-pt layup from 1 ft,,40,35
202,2,3:17.0,,G. Dragić misses 2-pt jump shot from 14 ft,40,35
203,2,3:16.0,Defensive rebound by I. Mahinmi,,40,35
204,2,3:10.0,R. Stuckey misses 2-pt layup from 1 ft,,40,35
205,2,3:09.0,Offensive rebound by Team,,40,35
206,2,3:09.0,,G. Green enters the game for T. Johnson,40,35
207,2,3:09.0,,C. Bosh enters the game for A. Stoudemire,40,35
208,2,2:59.0,R. Stuckey misses 2-pt jump shot from 20 ft,,40,35
209,2,2:58.0,,Defensive rebound by L. Deng,40,35
210,2,2:48.0,,Shooting foul by I. Mahinmi (drawn by L. Deng),40,35
211,2,2:48.0,,Miami full timeout,40,35
212,2,2:48.0,G. Robinson enters the game for R. Stuckey,,40,35
213,2,2:48.0,,L. Deng makes free throw 1 of 2,40,36
214,2,2:48.0,,L. Deng makes free throw 2 of 2,40,37
215,2,2:36.0,P. George makes 2-pt jump shot from 18 ft (assist by M. Ellis),,42,37
216,2,2:13.0,,D. Wade misses 2-pt jump shot from 16 ft,42,37
217,2,2:12.0,Defensive rebound by I. Mahinmi,,42,37
218,2,1:51.0,M. Ellis makes 3-pt jump shot from 24 ft,,45,37
219,2,1:27.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by C. Bosh),45,40
220,2,0:59.0,M. Ellis misses 3-pt jump shot from 26 ft,,45,40
221,2,0:58.0,,Defensive rebound by C. Bosh,45,40
222,2,0:51.0,,Shooting foul by I. Mahinmi (drawn by C. Bosh),45,40
223,2,0:51.0,,C. Bosh makes free throw 1 of 2,45,41
224,2,0:51.0,J. Hill enters the game for I. Mahinmi,,45,41
225,2,0:51.0,,B. Udrih enters the game for G. Dragić,45,41
226,2,0:51.0,C. Budinger enters the game for L. Allen,,45,41
227,2,0:51.0,,J. Winslow enters the game for D. Wade,45,41
228,2,0:51.0,,C. Bosh makes free throw 2 of 2,45,42
229,2,0:33.0,J. Hill makes 2-pt jump shot from 13 ft,,47,42
230,2,0:29.0,,Miami full timeout,47,42
231,2,0:29.0,,D. Wade enters the game for J. Winslow,47,42
232,2,0:17.0,,Personal foul by J. Hill (drawn by C. Bosh),47,42
233,2,0:17.0,,C. Bosh makes free throw 1 of 2,47,43
234,2,0:17.0,,J. Winslow enters the game for D. Wade,47,43
235,2,0:17.0,,C. Bosh makes free throw 2 of 2,47,44
236,2,0:04.0,Personal foul by B. Udrih (drawn by M. Ellis),,47,44
237,2,0:01.0,P. George misses 3-pt jump shot from 26 ft,,47,44
238,2,0:00.0,Offensive rebound by Team,,47,44
239,3,11:45.0,,C. Bosh misses 2-pt jump shot from 18 ft,47,44
240,3,11:44.0,Defensive rebound by P. George,,47,44
241,3,11:28.0,M. Ellis makes 2-pt jump shot from 14 ft,,49,44
242,3,11:10.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by G. Dragić),49,46
243,3,10:52.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,52,46
244,3,10:32.0,,L. Deng misses 3-pt jump shot from 25 ft,52,46
245,3,10:31.0,Defensive rebound by M. Ellis,,52,46
246,3,10:17.0,M. Ellis makes 2-pt jump shot from 17 ft,,54,46
247,3,9:58.0,,G. Dragić misses 2-pt jump shot from 18 ft,54,46
248,3,9:57.0,Defensive rebound by I. Mahinmi,,54,46
249,3,9:42.0,L. Allen makes 2-pt layup from 2 ft (assist by M. Ellis),,56,46
250,3,9:42.0,,Miami full timeout,56,46
251,3,9:19.0,,Shooting foul by P. George (drawn by L. Deng),56,46
252,3,9:19.0,,L. Deng makes free throw 1 of 2,56,47
253,3,9:19.0,,L. Deng misses free throw 2 of 2,56,47
254,3,9:18.0,Defensive rebound by P. George,,56,47
255,3,9:01.0,I. Mahinmi misses 2-pt layup at rim (block by C. Andersen),,56,47
256,3,9:00.0,,Defensive rebound by C. Bosh,56,47
257,3,8:55.0,,Turnover by G. Dragić (bad pass; steal by P. George),56,47
258,3,8:49.0,P. George makes 3-pt jump shot from 25 ft,,59,47
259,3,8:22.0,,G. Dragić misses 3-pt jump shot from 23 ft,59,47
260,3,8:21.0,Defensive rebound by M. Ellis,,59,47
261,3,8:15.0,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),,62,47
262,3,7:56.0,,D. Wade misses 2-pt jump shot from 12 ft,62,47
263,3,7:55.0,Defensive rebound by I. Mahinmi,,62,47
264,3,7:47.0,M. Ellis misses 2-pt jump shot from 13 ft,,62,47
265,3,7:46.0,,Defensive rebound by C. Bosh,62,47
266,3,7:41.0,,D. Wade makes 2-pt dunk at rim (assist by C. Andersen),62,49
267,3,7:19.0,P. George misses 2-pt jump shot from 11 ft,,62,49
268,3,7:18.0,Offensive rebound by P. George,,62,49
269,3,7:16.0,P. George makes 2-pt layup from 1 ft,,64,49
270,3,6:53.0,,D. Wade misses 2-pt jump shot from 18 ft,64,49
271,3,6:52.0,Defensive rebound by G. Robinson,,64,49
272,3,6:45.0,Shooting foul by C. Bosh (drawn by I. Mahinmi),,64,49
273,3,6:45.0,I. Mahinmi makes free throw 1 of 2,,65,49
274,3,6:45.0,,T. Johnson enters the game for G. Dragić,65,49
275,3,6:45.0,,J. Winslow enters the game for C. Andersen,65,49
276,3,6:45.0,I. Mahinmi makes free throw 2 of 2,,66,49
277,3,6:24.0,,D. Wade makes 2-pt jump shot from 3 ft,66,51
278,3,6:24.0,,Shooting foul by I. Mahinmi (drawn by D. Wade),66,51
279,3,6:24.0,,D. Wade makes free throw 1 of 1,66,52
280,3,6:02.0,I. Mahinmi makes 2-pt dunk at rim (assist by M. Ellis),,68,52
281,3,5:38.0,,C. Bosh misses 2-pt jump shot from 19 ft,68,52
282,3,5:37.0,Defensive rebound by P. George,,68,52
283,3,5:27.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),,70,52
284,3,5:17.0,,Miami full timeout,70,52
285,3,5:00.0,,J. Winslow misses 2-pt jump shot from 16 ft,70,52
286,3,4:59.0,,Offensive rebound by D. Wade,70,52
287,3,4:58.0,,D. Wade makes 2-pt layup from 1 ft,70,54
288,3,4:45.0,Personal foul by C. Bosh (drawn by M. Ellis),,70,54
289,3,4:35.0,G. Robinson misses 3-pt jump shot from 25 ft,,70,54
290,3,4:34.0,Offensive rebound by L. Allen,,70,54
291,3,4:25.0,P. George misses 3-pt jump shot from 25 ft,,70,54
292,3,4:24.0,,Defensive rebound by C. Bosh,70,54
293,3,4:16.0,,D. Wade makes 2-pt layup from 1 ft,70,56
294,3,4:04.0,P. George misses 2-pt jump shot from 12 ft,,70,56
295,3,4:03.0,,Defensive rebound by C. Bosh,70,56
296,3,3:58.0,,Shooting foul by L. Allen (drawn by J. Winslow),70,56
297,3,3:58.0,,J. Winslow makes free throw 1 of 2,70,57
298,3,3:58.0,Indiana full timeout,,70,57
299,3,3:58.0,R. Stuckey enters the game for G. Robinson,,70,57
300,3,3:58.0,,J. Winslow makes free throw 2 of 2,70,58
301,3,3:45.0,Personal foul by J. Winslow (drawn by P. George),,70,58
302,3,3:35.0,M. Ellis misses 2-pt layup from 1 ft,,70,58
303,3,3:34.0,Offensive rebound by R. Stuckey,,70,58
304,3,3:29.0,Personal foul by T. Johnson (drawn by I. Mahinmi),,70,58
305,3,3:29.0,C. Budinger enters the game for L. Allen,,70,58
306,3,3:29.0,J. Hill enters the game for I. Mahinmi,,70,58
307,3,3:08.0,C. Budinger misses 3-pt jump shot from 25 ft,,70,58
308,3,3:07.0,,Defensive rebound by L. Deng,70,58
309,3,2:52.0,,D. Wade misses 2-pt jump shot from 4 ft,70,58
310,3,2:51.0,Defensive rebound by R. Stuckey,,70,58
311,3,2:29.0,M. Ellis misses 2-pt jump shot from 6 ft (block by C. Bosh),,70,58
312,3,2:28.0,,Defensive rebound by T. Johnson,70,58
313,3,2:10.0,,T. Johnson makes 2-pt layup from 1 ft,70,60
314,3,1:56.0,M. Ellis misses 3-pt jump shot from 24 ft,,70,60
315,3,1:55.0,,Defensive rebound by D. Wade,70,60
316,3,1:49.0,,Shooting foul by J. Hill (drawn by D. Wade),70,60
317,3,1:49.0,,D. Wade makes free throw 1 of 2,70,61
318,3,1:49.0,J. Young enters the game for M. Ellis,,70,61
319,3,1:49.0,,D. Wade makes free throw 2 of 2,70,62
320,3,1:33.0,P. George makes 2-pt dunk at rim,,72,62
321,3,1:11.0,,T. Johnson misses 2-pt jump shot from 2 ft (block by C. Budinger),72,62
322,3,1:10.0,,Offensive rebound by T. Johnson,72,62
323,3,1:09.0,,T. Johnson misses 2-pt jump shot from 1 ft,72,62
324,3,1:08.0,,Offensive rebound by T. Johnson,72,62
325,3,1:07.0,,T. Johnson makes 2-pt jump shot from 1 ft,72,64
326,3,0:56.0,J. Hill makes 2-pt jump shot from 17 ft (assist by J. Young),,74,64
327,3,0:41.0,,C. Bosh misses 2-pt layup from 1 ft,74,64
328,3,0:40.0,Defensive rebound by J. Hill,,74,64
329,3,0:34.0,R. Stuckey misses 2-pt jump shot from 7 ft,,74,64
330,3,0:33.0,,Defensive rebound by J. Winslow,74,64
331,3,0:13.0,,Shooting foul by R. Stuckey (drawn by D. Wade),74,64
332,3,0:13.0,,D. Wade makes free throw 1 of 2,74,65
333,3,0:13.0,,G. Green enters the game for L. Deng,74,65
334,3,0:13.0,,D. Wade makes free throw 2 of 2,74,66
335,3,0:01.0,P. George misses 3-pt jump shot from 25 ft,,74,66
336,3,0:00.0,Offensive rebound by Team,,74,66
337,4,11:50.0,Shooting foul by G. Dragić (drawn by J. Young),,74,66
338,4,11:50.0,J. Young misses free throw 1 of 2,,74,66
339,4,11:50.0,Offensive rebound by Team,,74,66
340,4,11:50.0,J. Young makes free throw 2 of 2,,75,66
341,4,11:28.0,,T. Johnson makes 2-pt layup from 2 ft,75,68
342,4,11:28.0,,Shooting foul by R. Stuckey (drawn by T. Johnson),75,68
343,4,11:28.0,,T. Johnson misses free throw 1 of 1,75,68
344,4,11:27.0,Defensive rebound by J. Hill,,75,68
345,4,11:04.0,J. Young misses 2-pt jump shot from 19 ft,,75,68
346,4,11:03.0,,Defensive rebound by G. Green,75,68
347,4,10:40.0,,G. Dragić misses 2-pt jump shot from 12 ft,75,68
348,4,10:39.0,,Offensive rebound by G. Dragić,75,68
349,4,10:38.0,,G. Dragić makes 2-pt layup from 1 ft,75,70
350,4,10:22.0,R. Stuckey misses 2-pt jump shot from 16 ft,,75,70
351,4,10:21.0,,Defensive rebound by A. Stoudemire,75,70
352,4,10:12.0,,G. Green misses 3-pt jump shot from 24 ft,75,70
353,4,10:11.0,Defensive rebound by J. Hill,,75,70
354,4,9:55.0,S. Hill misses 2-pt jump shot from 12 ft (block by A. Stoudemire),,75,70
355,4,9:54.0,Offensive rebound by J. Hill,,75,70
356,4,9:53.0,Turnover by J. Hill (lost ball),,75,70
357,4,9:39.0,,G. Dragić makes 2-pt layup from 1 ft,75,72
358,4,9:39.0,Indiana full timeout,,75,72
359,4,9:39.0,P. George enters the game for C. Budinger,,75,72
360,4,9:23.0,Personal foul by J. Winslow (drawn by P. George),,75,72
361,4,9:16.0,P. George misses 2-pt jump shot from 14 ft,,75,72
362,4,9:15.0,,Defensive rebound by G. Dragić,75,72
363,4,9:09.0,,Shooting foul by R. Stuckey (drawn by A. Stoudemire),75,72
364,4,9:09.0,,A. Stoudemire misses free throw 1 of 2,75,72
365,4,9:09.0,,Offensive rebound by Team,75,72
366,4,9:09.0,M. Ellis enters the game for J. Young,,75,72
367,4,9:09.0,,A. Stoudemire misses free throw 2 of 2,75,72
368,4,9:08.0,Defensive rebound by J. Hill,,75,72
369,4,8:49.0,R. Stuckey makes 2-pt jump shot from 11 ft (assist by J. Hill),,77,72
370,4,8:30.0,,Turnover by G. Dragić (lost ball; steal by J. Hill),77,72
371,4,8:28.0,Personal foul by G. Dragić (drawn by J. Hill),,77,72
372,4,8:14.0,P. George makes 2-pt layup from 2 ft,,79,72
373,4,8:12.0,,Miami full timeout,79,72
374,4,8:12.0,,C. Bosh enters the game for A. Stoudemire,79,72
375,4,8:12.0,I. Mahinmi enters the game for J. Hill,,79,72
376,4,8:02.0,,Personal foul by I. Mahinmi (drawn by C. Bosh),79,72
377,4,8:02.0,,C. Bosh makes free throw 1 of 2,79,73
378,4,8:02.0,,C. Bosh makes free throw 2 of 2,79,74
379,4,7:49.0,P. George misses 3-pt jump shot from 24 ft,,79,74
380,4,7:48.0,Offensive rebound by Team,,79,74
381,4,7:22.0,R. Stuckey misses 3-pt jump shot from 26 ft,,79,74
382,4,7:21.0,Offensive rebound by I. Mahinmi,,79,74
383,4,7:14.0,P. George makes 2-pt jump shot from 1 ft,,81,74
384,4,6:51.0,,J. Winslow makes 2-pt layup from 2 ft (assist by T. Johnson),81,76
385,4,6:24.0,P. George misses 2-pt jump shot from 4 ft,,81,76
386,4,6:23.0,,Defensive rebound by J. Winslow,81,76
387,4,6:08.0,,C. Bosh makes 3-pt jump shot from 25 ft (assist by G. Dragić),81,79
388,4,5:50.0,P. George makes 2-pt layup from 2 ft,,83,79
389,4,5:33.0,,C. Bosh makes 2-pt jump shot from 9 ft,83,81
390,4,5:25.0,P. George misses 3-pt jump shot from 24 ft,,83,81
391,4,5:24.0,Offensive rebound by S. Hill,,83,81
392,4,5:23.0,Shooting foul by C. Bosh (drawn by S. Hill),,83,81
393,4,5:23.0,S. Hill makes free throw 1 of 2,,84,81
394,4,5:23.0,,D. Wade enters the game for G. Green,84,81
395,4,5:23.0,C. Budinger enters the game for P. George,,84,81
396,4,5:23.0,S. Hill makes free throw 2 of 2,,85,81
