,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
185,2,4:29.0,H. Thompson misses 3-pt jump shot from 25 ft,,42,44
186,2,4:27.0,Offensive rebound by R. Covington,,42,44
187,2,4:25.0,N. Stauskas misses 3-pt jump shot from 24 ft,,42,44
188,2,4:22.0,Offensive rebound by R. Holmes,,42,44
189,2,4:08.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by R. Holmes),,45,44
190,2,3:53.0,,Shooting foul by N. Stauskas (drawn by T. Snell),45,44
191,2,3:53.0,,T. Snell misses free throw 1 of 2,45,44
192,2,3:53.0,,Offensive rebound by Team,45,44
193,2,3:53.0,,T. Gibson enters the game for N. Mirotić,45,44
194,2,3:53.0,T. McConnell enters the game for N. Stauskas,,45,44
195,2,3:53.0,,T. Snell makes free throw 2 of 2,45,45
196,2,3:39.0,R. Covington makes 2-pt jump shot from 19 ft,,47,45
197,2,3:24.0,,T. Gibson misses 2-pt layup from 1 ft,47,45
198,2,3:23.0,Defensive rebound by T. McConnell,,47,45
199,2,3:15.0,R. Covington misses 3-pt jump shot from 25 ft,,47,45
200,2,3:14.0,,Defensive rebound by J. Butler,47,45
201,2,3:03.0,,P. Gasol makes 2-pt layup from 1 ft (assist by T. Gibson),47,47
202,2,2:43.0,T. McConnell makes 2-pt jump shot from 15 ft (assist by H. Thompson),,49,47
203,2,2:17.0,,T. Gibson makes 2-pt jump shot from 6 ft (assist by J. Butler),49,49
204,2,1:57.0,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),,52,49
205,2,1:39.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by D. Rose),52,51
206,2,1:18.0,T. McConnell makes 2-pt layup from 2 ft,,54,51
207,2,1:07.0,,Turnover by T. Gibson (traveling),54,51
208,2,1:07.0,Philadelphia full timeout,,54,51
209,2,1:07.0,J. Okafor enters the game for R. Holmes,,54,51
210,2,0:52.0,J. Okafor makes 2-pt layup from 1 ft (assist by R. Covington),,56,51
211,2,0:27.0,,Turnover by Team (shot clock),56,51
212,2,0:04.0,T. McConnell misses 2-pt jump shot from 14 ft,,56,51
213,2,0:03.0,,Defensive rebound by T. Snell,56,51
214,2,0:00.0,,T. Snell misses 3-pt jump shot from 40 ft,56,51
215,2,0:00.0,,Offensive rebound by Team,56,51
216,3,11:38.0,T. Wroten misses 2-pt layup from 1 ft (block by P. Gasol),,56,51
217,3,11:38.0,Offensive rebound by Team,,56,51
218,3,11:34.0,R. Covington misses 3-pt jump shot from 23 ft,,56,51
219,3,11:33.0,,Defensive rebound by J. Butler,56,51
220,3,11:20.0,,Turnover by D. Rose (bad pass; steal by J. Okafor),56,51
221,3,11:13.0,J. Grant misses 2-pt layup from 2 ft (block by T. Gibson),,56,51
222,3,11:13.0,Offensive rebound by Team,,56,51
223,3,11:05.0,Turnover by R. Covington (bad pass; steal by T. Gibson),,56,51
224,3,10:58.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by D. Rose),56,54
225,3,10:30.0,T. Wroten misses 3-pt jump shot from 27 ft,,56,54
226,3,10:29.0,,Defensive rebound by T. Snell,56,54
227,3,10:20.0,,D. Rose makes 2-pt jump shot from 11 ft,56,56
228,3,10:19.0,Philadelphia full timeout,,56,56
229,3,10:00.0,R. Covington misses 3-pt jump shot from 25 ft,,56,56
230,3,9:58.0,,Defensive rebound by T. Snell,56,56
231,3,9:51.0,,Turnover by T. Gibson (3 sec),56,56
232,3,9:28.0,J. Okafor makes 2-pt jump shot from 22 ft,,58,56
233,3,9:09.0,,P. Gasol makes 2-pt layup from 2 ft (assist by J. Butler),58,58
234,3,8:54.0,J. Okafor misses 2-pt jump shot from 17 ft,,58,58
235,3,8:53.0,,Defensive rebound by T. Snell,58,58
236,3,8:32.0,,Shooting foul by I. Canaan (drawn by T. Gibson),58,58
237,3,8:32.0,,T. Gibson misses free throw 1 of 2,58,58
238,3,8:32.0,,Offensive rebound by Team,58,58
239,3,8:32.0,,T. Gibson misses free throw 2 of 2,58,58
240,3,8:29.0,,Offensive rebound by T. Snell,58,58
241,3,8:26.0,,T. Gibson misses 2-pt jump shot from 5 ft (block by R. Covington),58,58
242,3,8:25.0,Defensive rebound by T. Wroten,,58,58
243,3,8:21.0,T. Wroten misses 2-pt jump shot from 3 ft,,58,58
244,3,8:20.0,Offensive rebound by J. Grant,,58,58
245,3,8:20.0,J. Grant makes 2-pt dunk at rim,,60,58
246,3,8:08.0,,J. Butler misses 2-pt layup from 1 ft,60,58
247,3,8:07.0,Defensive rebound by J. Okafor,,60,58
248,3,8:01.0,Turnover by I. Canaan (bad pass; steal by J. Butler),,60,58
249,3,7:48.0,,Shooting foul by I. Canaan (drawn by J. Butler),60,58
250,3,7:48.0,,J. Butler makes free throw 1 of 2,60,59
251,3,7:48.0,N. Stauskas enters the game for I. Canaan,,60,59
252,3,7:48.0,,J. Butler makes free throw 2 of 2,60,60
253,3,7:36.0,Turnover by R. Covington (lost ball; steal by J. Butler),,60,60
254,3,7:34.0,,Shooting foul by N. Stauskas (drawn by T. Snell),60,60
255,3,7:34.0,,T. Snell makes free throw 1 of 2,60,61
256,3,7:34.0,,T. Snell makes free throw 2 of 2,60,62
257,3,7:22.0,T. Wroten misses 2-pt layup from 3 ft (block by P. Gasol),,60,62
258,3,7:21.0,,Defensive rebound by P. Gasol,60,62
259,3,7:12.0,,J. Butler misses 3-pt jump shot from 23 ft,60,62
260,3,7:10.0,Defensive rebound by J. Okafor,,60,62
261,3,6:49.0,Turnover by J. Okafor (bad pass; steal by T. Snell),,60,62
262,3,6:46.0,,T. Snell makes 2-pt dunk at rim,60,64
263,3,6:45.0,Philadelphia full timeout,,60,64
264,3,6:45.0,T. McConnell enters the game for T. Wroten,,60,64
265,3,6:31.0,Personal foul by D. Rose (drawn by T. McConnell),,60,64
266,3,6:31.0,H. Thompson enters the game for J. Grant,,60,64
267,3,6:17.0,R. Covington makes 2-pt jump shot from 11 ft,,62,64
268,3,5:57.0,,Shooting foul by T. McConnell (drawn by D. Rose),62,64
269,3,5:57.0,,D. Rose makes free throw 1 of 2,62,65
270,3,5:57.0,,D. Rose makes free throw 2 of 2,62,66
271,3,5:48.0,Turnover by T. McConnell (bad pass; steal by T. Snell),,62,66
272,3,5:44.0,,T. Snell makes 2-pt layup from 1 ft,62,68
273,3,5:44.0,,Shooting foul by H. Thompson (drawn by T. Snell),62,68
274,3,5:44.0,,T. Snell makes free throw 1 of 1,62,69
275,3,5:26.0,Turnover by J. Okafor (lost ball),,62,69
276,3,5:06.0,,J. Butler misses 2-pt layup from 2 ft (block by R. Covington),62,69
277,3,5:04.0,Defensive rebound by T. McConnell,,62,69
278,3,4:59.0,Turnover by N. Stauskas (lost ball),,62,69
279,3,4:40.0,,J. Butler misses 2-pt jump shot from 21 ft,62,69
280,3,4:39.0,Defensive rebound by T. McConnell,,62,69
281,3,4:30.0,R. Covington makes 3-pt jump shot from 25 ft (assist by H. Thompson),,65,69
282,3,4:16.0,,D. Rose makes 2-pt jump shot from 8 ft,65,71
283,3,4:04.0,R. Covington makes 3-pt jump shot from 22 ft (assist by H. Thompson),,68,71
284,3,3:48.0,,P. Gasol makes 2-pt jump shot from 6 ft (assist by J. Butler),68,73
285,3,3:27.0,R. Covington misses 3-pt jump shot from 26 ft,,68,73
286,3,3:26.0,,Defensive rebound by P. Gasol,68,73
287,3,3:19.0,,Shooting foul by H. Thompson (drawn by J. Butler),68,73
288,3,3:19.0,,J. Butler makes free throw 1 of 2,68,74
289,3,3:19.0,R. Holmes enters the game for J. Okafor,,68,74
290,3,3:19.0,,K. Hinrich enters the game for D. Rose,68,74
291,3,3:19.0,,J. Noah enters the game for P. Gasol,68,74
292,3,3:19.0,,J. Butler makes free throw 2 of 2,68,75
293,3,3:09.0,T. McConnell misses 3-pt jump shot from 24 ft,,68,75
294,3,3:08.0,,Defensive rebound by T. Snell,68,75
295,3,3:05.0,,Turnover by J. Noah (bad pass; steal by T. McConnell),68,75
296,3,2:40.0,R. Holmes misses 2-pt layup from 1 ft,,68,75
297,3,2:38.0,,Defensive rebound by J. Noah,68,75
298,3,2:24.0,,J. Butler misses 2-pt jump shot from 5 ft,68,75
299,3,2:23.0,,Offensive rebound by T. Gibson,68,75
300,3,2:23.0,,T. Gibson makes 2-pt dunk at rim,68,77
301,3,2:03.0,R. Covington misses 3-pt jump shot from 25 ft,,68,77
302,3,2:02.0,,Defensive rebound by J. Noah,68,77
303,3,1:55.0,,T. Snell makes 2-pt layup from 1 ft,68,79
304,3,1:55.0,,Shooting foul by R. Holmes (drawn by T. Snell),68,79
305,3,1:55.0,,Chicago full timeout,68,79
306,3,1:55.0,,D. McDermott enters the game for J. Butler,68,79
307,3,1:55.0,J. Sampson enters the game for R. Covington,,68,79
308,3,1:55.0,J. Okafor enters the game for H. Thompson,,68,79
309,3,1:55.0,J. Grant enters the game for T. McConnell,,68,79
310,3,1:55.0,I. Canaan enters the game for R. Holmes,,68,79
311,3,1:55.0,,T. Snell makes free throw 1 of 1,68,80
312,3,1:34.0,J. Okafor misses 2-pt jump shot from 12 ft,,68,80
313,3,1:33.0,,Defensive rebound by J. Noah,68,80
314,3,1:12.0,,K. Hinrich makes 3-pt jump shot from 24 ft (assist by T. Gibson),68,83
315,3,0:54.0,I. Canaan misses 2-pt jump shot from 16 ft,,68,83
316,3,0:53.0,,Defensive rebound by J. Noah,68,83
317,3,0:46.0,,T. Snell misses 2-pt layup from 2 ft (block by J. Grant),68,83
318,3,0:44.0,Defensive rebound by J. Okafor,,68,83
319,3,0:27.0,N. Stauskas misses 3-pt jump shot from 26 ft,,68,83
320,3,0:26.0,,Defensive rebound by T. Gibson,68,83
321,3,0:10.0,,D. McDermott makes 2-pt jump shot from 13 ft (assist by J. Noah),68,85
322,3,0:05.0,Personal foul by K. Hinrich (drawn by I. Canaan),,68,85
323,3,0:05.0,R. Covington enters the game for J. Sampson,,68,85
324,3,0:00.0,J. Okafor misses 3-pt jump shot from 25 ft,,68,85
325,3,0:00.0,Offensive rebound by Team,,68,85
326,4,11:44.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. McDermott),68,88
327,4,11:28.0,Shooting foul by N. Mirotić (drawn by J. Grant),,68,88
328,4,11:28.0,J. Grant misses free throw 1 of 2,,68,88
329,4,11:28.0,Offensive rebound by Team,,68,88
330,4,11:28.0,J. Grant makes free throw 2 of 2,,69,88
331,4,11:15.0,,D. McDermott misses 3-pt jump shot from 23 ft (block by J. Grant),69,88
332,4,11:15.0,,Offensive rebound by Team,69,88
333,4,11:14.0,,Turnover by K. Hinrich (bad pass; steal by N. Stauskas),69,88
334,4,11:03.0,R. Covington misses 3-pt jump shot from 24 ft,,69,88
335,4,11:01.0,,Defensive rebound by T. Snell,69,88
336,4,10:49.0,,D. McDermott makes 2-pt jump shot from 10 ft (assist by J. Noah),69,90
337,4,10:32.0,Turnover by N. Stauskas (bad pass),,69,90
338,4,10:32.0,T. Wroten enters the game for I. Canaan,,69,90
339,4,10:23.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Noah),69,93
340,4,10:22.0,Philadelphia full timeout,,69,93
341,4,10:22.0,J. Sampson enters the game for R. Covington,,69,93
342,4,10:22.0,H. Thompson enters the game for N. Stauskas,,69,93
343,4,9:58.0,T. Wroten misses 3-pt jump shot from 24 ft,,69,93
344,4,9:57.0,,Defensive rebound by N. Mirotić,69,93
345,4,9:49.0,,T. Snell misses 3-pt jump shot from 25 ft,69,93
346,4,9:49.0,,Offensive rebound by T. Snell,69,93
347,4,9:49.0,,Personal foul by J. Grant (drawn by T. Snell),69,93
348,4,9:41.0,,Turnover by N. Mirotić (bad pass; steal by J. Grant),69,93
349,4,9:37.0,T. Wroten misses 2-pt layup from 2 ft (block by J. Noah),,69,93
350,4,9:35.0,,Defensive rebound by J. Noah,69,93
351,4,9:30.0,,N. Mirotić misses 2-pt jump shot from 15 ft,69,93
352,4,9:28.0,,Offensive rebound by D. McDermott,69,93
353,4,9:28.0,,D. McDermott misses 2-pt layup from 1 ft,69,93
354,4,9:27.0,,Offensive rebound by D. McDermott,69,93
355,4,9:27.0,,D. McDermott misses 2-pt layup from 1 ft,69,93
356,4,9:26.0,,Offensive rebound by D. McDermott,69,93
357,4,9:26.0,,D. McDermott makes 2-pt layup from 1 ft,69,95
358,4,9:06.0,J. Sampson misses 2-pt jump shot from 7 ft,,69,95
359,4,9:05.0,,Defensive rebound by J. Noah,69,95
360,4,8:53.0,,D. McDermott misses 2-pt jump shot from 6 ft,69,95
361,4,8:51.0,Defensive rebound by J. Grant,,69,95
362,4,8:32.0,Turnover by T. Wroten (lost ball; steal by K. Hinrich),,69,95
363,4,8:16.0,,K. Hinrich misses 2-pt layup from 2 ft,69,95
364,4,8:15.0,,Offensive rebound by J. Noah,69,95
365,4,8:15.0,,J. Noah makes 2-pt layup at rim,69,97
366,4,8:09.0,Philadelphia full timeout,,69,97
367,4,8:09.0,,E. Moore enters the game for K. Hinrich,69,97
368,4,8:09.0,I. Canaan enters the game for J. Grant,,69,97
369,4,8:09.0,T. McConnell enters the game for T. Wroten,,69,97
370,4,8:09.0,C. Wood enters the game for J. Sampson,,69,97
371,4,7:55.0,C. Wood makes 2-pt dunk at rim (assist by J. Okafor),,71,97
372,4,7:32.0,,D. McDermott misses 3-pt jump shot from 25 ft,71,97
373,4,7:30.0,,Offensive rebound by J. Noah,71,97
374,4,7:30.0,,J. Noah misses 2-pt layup from 1 ft,71,97
375,4,7:29.0,Defensive rebound by T. McConnell,,71,97
376,4,7:24.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by T. McConnell),,74,97
377,4,7:01.0,,Turnover by N. Mirotić (bad pass; steal by C. Wood),74,97
378,4,6:44.0,C. Wood makes 3-pt jump shot from 22 ft (assist by I. Canaan),,77,97
379,4,6:43.0,,Chicago full timeout,77,97
380,4,6:39.0,,Offensive foul by E. Moore (drawn by T. McConnell),77,97
381,4,6:39.0,,Turnover by E. Moore (offensive foul),77,97
382,4,6:26.0,T. McConnell misses 2-pt jump shot from 7 ft,,77,97
383,4,6:24.0,Offensive rebound by J. Okafor,,77,97
384,4,6:24.0,J. Okafor makes 2-pt layup from 1 ft,,79,97
385,4,6:11.0,,E. Moore misses 2-pt jump shot from 5 ft,79,97
386,4,6:10.0,Defensive rebound by C. Wood,,79,97
387,4,6:00.0,C. Wood misses 2-pt jump shot from 4 ft (block by N. Mirotić),,79,97
388,4,5:58.0,,Defensive rebound by N. Mirotić,79,97
