,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
32,1,7:28.0,,Defensive rebound by R. Vaughn,8,6
33,1,7:18.0,,G. Monroe misses 2-pt hook shot from 6 ft,8,6
34,1,7:16.0,Defensive rebound by K. Love,,8,6
35,1,7:08.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,11,6
36,1,6:47.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by G. Antetokounmpo),11,8
37,1,6:39.0,Personal foul by J. O'Bryant,,11,8
38,1,6:39.0,,J. Henson enters the game for J. O'Bryant,11,8
39,1,6:39.0,,Violation by Team (delay of game),11,8
40,1,6:33.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Irving),,14,8
41,1,6:26.0,,Shooting foul by J. Smith (drawn by J. Parker),14,8
42,1,6:26.0,,J. Parker makes free throw 1 of 2,14,9
43,1,6:26.0,,J. Parker misses free throw 2 of 2,14,9
44,1,6:25.0,Defensive rebound by K. Love,,14,9
45,1,6:09.0,K. Love misses 3-pt jump shot from 27 ft,,14,9
46,1,6:07.0,,Defensive rebound by G. Antetokounmpo,14,9
47,1,5:50.0,,G. Monroe misses 2-pt jump shot from 2 ft (block by T. Mozgov),14,9
48,1,5:48.0,,Offensive rebound by G. Monroe,14,9
49,1,5:46.0,,G. Monroe misses 2-pt layup at rim,14,9
50,1,5:44.0,,Offensive rebound by J. Parker,14,9
51,1,5:44.0,,J. Parker makes 2-pt dunk at rim,14,11
52,1,5:31.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),,17,11
53,1,5:13.0,,J. Parker makes 2-pt layup at rim (assist by G. Monroe),17,13
54,1,4:55.0,K. Love makes 3-pt jump shot from 27 ft,,20,13
55,1,4:54.0,,Milwaukee full timeout,20,13
56,1,4:36.0,,G. Antetokounmpo misses 2-pt hook shot from 3 ft,20,13
57,1,4:34.0,Defensive rebound by L. James,,20,13
58,1,4:19.0,K. Love makes 3-pt jump shot from 27 ft (assist by L. James),,23,13
59,1,4:06.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by L. James),23,13
60,1,4:04.0,Defensive rebound by L. James,,23,13
61,1,4:01.0,Personal foul by G. Antetokounmpo,,23,13
62,1,4:01.0,T. Thompson enters the game for T. Mozgov,,23,13
63,1,4:01.0,M. Dellavedova enters the game for K. Irving,,23,13
64,1,3:53.0,Shooting foul by J. Henson (drawn by K. Love),,23,13
65,1,3:53.0,K. Love makes free throw 1 of 2,,24,13
66,1,3:53.0,K. Love makes free throw 2 of 2,,25,13
67,1,3:35.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,25,13
68,1,3:34.0,Defensive rebound by K. Love,,25,13
69,1,3:31.0,Turnover by K. Love (bad pass),,25,13
70,1,3:31.0,,T. Ennis enters the game for G. Monroe,25,13
71,1,3:13.0,,J. Parker misses 2-pt jump shot from 15 ft,25,13
72,1,3:12.0,Defensive rebound by K. Love,,25,13
73,1,3:08.0,Personal foul by J. Parker,,25,13
74,1,2:58.0,Turnover by M. Dellavedova (traveling),,25,13
75,1,2:58.0,Cleveland full timeout,,25,13
76,1,2:39.0,,Turnover by T. Ennis (bad pass; steal by M. Dellavedova),25,13
77,1,2:29.0,J. Smith misses 3-pt jump shot from 23 ft,,25,13
78,1,2:27.0,Offensive rebound by T. Thompson,,25,13
79,1,2:20.0,Turnover by J. Smith (traveling),,25,13
80,1,2:04.0,,J. Henson misses 2-pt hook shot from 6 ft,25,13
81,1,2:02.0,Defensive rebound by J. Smith,,25,13
82,1,1:46.0,K. Love makes 2-pt jump shot from 13 ft,,27,13
83,1,1:35.0,,J. Parker misses 3-pt jump shot from 27 ft,27,13
84,1,1:33.0,Defensive rebound by J. Smith,,27,13
85,1,1:20.0,K. Love makes 2-pt jump shot from 12 ft,,29,13
86,1,1:03.0,,J. Parker misses 2-pt layup from 1 ft,29,13
87,1,1:01.0,,Offensive rebound by G. Antetokounmpo,29,13
88,1,1:00.0,,G. Antetokounmpo makes 2-pt dunk at rim,29,15
89,1,0:47.0,L. James makes 2-pt layup from 1 ft,,31,15
90,1,0:33.0,,T. Ennis makes 2-pt layup at rim,31,17
91,1,0:16.0,Personal foul by T. Ennis,,31,17
92,1,0:16.0,M. Dellavedova makes free throw 1 of 2,,32,17
93,1,0:16.0,C. Frye enters the game for K. Love,,32,17
94,1,0:16.0,I. Shumpert enters the game for L. James,,32,17
95,1,0:16.0,R. Jefferson enters the game for J. Smith,,32,17
96,1,0:16.0,M. Dellavedova makes free throw 2 of 2,,33,17
97,1,0:05.0,,Personal foul by M. Dellavedova,33,17
98,1,0:03.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),33,19
99,2,11:46.0,Shooting foul by M. Plumlee (drawn by T. Thompson),,33,19
100,2,11:46.0,T. Thompson makes 2-pt layup from 1 ft (assist by M. Dellavedova),,35,19
101,2,11:46.0,T. Thompson makes free throw 1 of 1,,36,19
102,2,11:36.0,,Personal foul by M. Dellavedova,36,19
103,2,11:29.0,,J. Parker misses 2-pt layup at rim (block by R. Jefferson),36,19
104,2,11:26.0,Defensive rebound by C. Frye,,36,19
105,2,11:14.0,C. Frye misses 2-pt hook shot from 2 ft,,36,19
106,2,11:13.0,,Defensive rebound by G. Antetokounmpo,36,19
107,2,11:05.0,,J. O'Bryant makes 2-pt dunk at rim (assist by G. Antetokounmpo),36,21
108,2,10:50.0,T. Thompson misses 2-pt dunk at rim,,36,21
109,2,10:48.0,,Defensive rebound by M. Plumlee,36,21
110,2,10:37.0,,T. Ennis misses 2-pt jump shot from 17 ft,36,21
111,2,10:36.0,Defensive rebound by T. Thompson,,36,21
112,2,10:28.0,C. Frye makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,39,21
113,2,10:11.0,,J. Parker misses 2-pt hook shot from 3 ft,39,21
114,2,10:07.0,Defensive rebound by T. Thompson,,39,21
115,2,9:51.0,R. Jefferson misses 3-pt jump shot from 28 ft,,39,21
116,2,9:50.0,,Defensive rebound by T. Ennis,39,21
117,2,9:46.0,,Shooting foul by C. Frye (drawn by J. Parker),39,21
118,2,9:46.0,,J. Parker misses free throw 1 of 2,39,21
119,2,9:46.0,,Offensive rebound by Team,39,21
120,2,9:46.0,,J. Parker misses free throw 2 of 2,39,21
121,2,9:45.0,Defensive rebound by C. Frye,,39,21
122,2,9:33.0,Personal foul by M. Plumlee,,39,21
123,2,9:26.0,Turnover by I. Shumpert (traveling),,39,21
124,2,9:09.0,,J. O'Bryant makes 2-pt dunk at rim (assist by J. Parker),39,23
125,2,8:55.0,M. Dellavedova misses 2-pt layup from 1 ft,,39,23
126,2,8:53.0,Offensive rebound by T. Thompson,,39,23
127,2,8:53.0,T. Thompson makes 2-pt layup at rim,,41,23
128,2,8:36.0,,G. Antetokounmpo makes 2-pt hook shot from 8 ft,41,25
129,2,8:32.0,Cleveland full timeout,,41,25
130,2,8:32.0,K. Irving enters the game for M. Dellavedova,,41,25
131,2,8:32.0,,R. Vaughn enters the game for J. Parker,41,25
132,2,8:23.0,K. Irving misses 2-pt jump shot from 17 ft,,41,25
133,2,8:21.0,,Defensive rebound by J. O'Bryant,41,25
134,2,8:05.0,,R. Vaughn misses 2-pt jump shot from 15 ft,41,25
135,2,8:04.0,Defensive rebound by T. Thompson,,41,25
136,2,7:49.0,C. Frye makes 2-pt jump shot from 14 ft (assist by K. Irving),,43,25
137,2,7:33.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by J. O'Bryant),43,28
138,2,7:17.0,C. Frye misses 3-pt jump shot from 26 ft,,43,28
139,2,7:16.0,,Defensive rebound by G. Antetokounmpo,43,28
140,2,7:07.0,,R. Vaughn misses 2-pt layup at rim (block by T. Thompson),43,28
141,2,7:04.0,Defensive rebound by K. Irving,,43,28
142,2,6:49.0,I. Shumpert makes 2-pt jump shot from 17 ft,,45,28
143,2,6:31.0,,T. Ennis misses 2-pt jump shot from 15 ft,45,28
144,2,6:30.0,Defensive rebound by I. Shumpert,,45,28
145,2,6:15.0,K. Irving makes 3-pt jump shot from 23 ft (assist by R. Jefferson),,48,28
146,2,5:55.0,,Turnover by G. Antetokounmpo (bad pass),48,28
147,2,5:55.0,Official timeout,,48,28
148,2,5:55.0,,G. Monroe enters the game for G. Antetokounmpo,48,28
149,2,5:55.0,,J. Parker enters the game for M. Plumlee,48,28
150,2,5:41.0,K. Irving makes 2-pt jump shot from 18 ft,,50,28
151,2,5:25.0,,J. Parker misses 2-pt jump shot from 9 ft,50,28
152,2,5:24.0,Defensive rebound by R. Jefferson,,50,28
153,2,5:16.0,Turnover by I. Shumpert (traveling),,50,28
154,2,5:00.0,,T. Ennis makes 2-pt layup at rim,50,30
155,2,4:53.0,K. Irving makes 2-pt layup from 1 ft,,52,30
156,2,4:44.0,,R. Vaughn misses 3-pt jump shot from 24 ft,52,30
157,2,4:43.0,Defensive rebound by K. Irving,,52,30
158,2,4:38.0,Turnover by K. Irving (lost ball; steal by T. Ennis),,52,30
159,2,4:34.0,,J. Parker makes 2-pt dunk at rim (assist by T. Ennis),52,32
160,2,4:20.0,K. Love enters the game for T. Thompson,,52,32
161,2,4:20.0,T. Mozgov enters the game for C. Frye,,52,32
162,2,4:20.0,J. Smith enters the game for I. Shumpert,,52,32
163,2,4:20.0,L. James enters the game for R. Jefferson,,52,32
164,2,4:11.0,K. Love misses 3-pt jump shot from 25 ft,,52,32
165,2,4:09.0,,Defensive rebound by J. Parker,52,32
166,2,4:06.0,,J. O'Bryant makes 2-pt dunk at rim (assist by J. Parker),52,34
167,2,3:47.0,Def 3 sec tech foul by J. O'Bryant,,52,34
168,2,3:47.0,K. Irving misses technical free throw,,52,34
169,2,3:47.0,Offensive rebound by Team,,52,34
170,2,3:37.0,Cleveland full timeout,,52,34
171,2,3:35.0,L. James makes 2-pt dunk at rim (assist by K. Love),,54,34
172,2,3:16.0,,G. Monroe misses 2-pt hook shot from 4 ft,54,34
173,2,3:15.0,Defensive rebound by K. Love,,54,34
174,2,3:07.0,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Irving),,57,34
175,2,2:55.0,,J. Parker misses 3-pt jump shot from 25 ft,57,34
176,2,2:54.0,Defensive rebound by T. Mozgov,,57,34
177,2,2:53.0,,Milwaukee full timeout,57,34
178,2,2:53.0,,G. Antetokounmpo enters the game for J. O'Bryant,57,34
179,2,2:47.0,Personal foul by G. Antetokounmpo,,57,34
180,2,2:36.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,60,34
181,2,2:12.0,,G. Monroe makes 2-pt layup at rim,60,36
182,2,1:55.0,Turnover by L. James (traveling),,60,36
183,2,1:31.0,,J. Parker misses 2-pt jump shot from 8 ft,60,36
184,2,1:31.0,,Offensive rebound by Team,60,36
185,2,1:27.0,,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),60,38
186,2,1:16.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Irving),,63,38
187,2,1:01.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,63,38
188,2,1:00.0,Defensive rebound by K. Love,,63,38
189,2,0:50.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,65,38
190,2,0:33.0,,R. Vaughn makes 3-pt jump shot from 23 ft (assist by J. Parker),65,41
191,2,0:15.0,L. James makes 2-pt jump shot from 17 ft (assist by K. Irving),,67,41
192,2,0:03.0,,Personal foul by K. Love,67,41
193,2,0:00.0,,G. Monroe makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),67,43
194,3,11:43.0,Turnover by L. James (bad pass; steal by G. Antetokounmpo),,67,43
195,3,11:33.0,,J. Parker misses 2-pt jump shot from 19 ft,67,43
196,3,11:32.0,Defensive rebound by T. Mozgov,,67,43
197,3,11:22.0,K. Love misses 3-pt jump shot from 24 ft,,67,43
198,3,11:21.0,,Defensive rebound by G. Monroe,67,43
199,3,11:16.0,,G. Antetokounmpo makes 2-pt layup at rim,67,45
200,3,10:59.0,K. Love makes 2-pt hook shot from 5 ft,,69,45
201,3,10:40.0,,R. Vaughn makes 3-pt jump shot from 27 ft (assist by J. Parker),69,48
202,3,10:23.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,71,48
203,3,10:08.0,,Personal foul by T. Mozgov,71,48
204,3,10:01.0,,J. Parker makes 2-pt layup at rim,71,50
205,3,9:42.0,K. Love misses 2-pt jump shot from 6 ft,,71,50
206,3,9:41.0,,Defensive rebound by G. Antetokounmpo,71,50
207,3,9:36.0,,R. Vaughn misses 3-pt jump shot from 28 ft,71,50
208,3,9:36.0,Defensive rebound by Team,,71,50
209,3,9:26.0,Shooting foul by G. Monroe (drawn by L. James),,71,50
210,3,9:26.0,L. James makes free throw 1 of 2,,72,50
211,3,9:26.0,L. James makes free throw 2 of 2,,73,50
212,3,9:10.0,,R. Vaughn misses 2-pt jump shot from 7 ft (block by T. Mozgov),73,50
213,3,9:08.0,Defensive rebound by T. Mozgov,,73,50
214,3,9:03.0,Turnover by L. James (bad pass; steal by R. Vaughn),,73,50
215,3,8:57.0,,J. O'Bryant makes 2-pt dunk at rim (assist by G. Antetokounmpo),73,52
216,3,8:31.0,K. Irving makes 3-pt jump shot from 29 ft (assist by J. Smith),,76,52
217,3,8:09.0,,Turnover by G. Antetokounmpo (bad pass; steal by J. Smith),76,52
218,3,8:04.0,L. James makes 2-pt layup at rim (assist by K. Irving),,78,52
219,3,7:41.0,,G. Monroe makes 2-pt dunk at rim (assist by G. Antetokounmpo),78,54
220,3,7:14.0,Turnover by K. Love (bad pass; steal by G. Monroe),,78,54
221,3,7:11.0,,Turnover by G. Antetokounmpo (traveling),78,54
222,3,6:58.0,Turnover by K. Irving (lost ball),,78,54
223,3,6:42.0,,Turnover by G. Monroe (bad pass),78,54
224,3,6:34.0,J. Smith misses 3-pt jump shot from 27 ft,,78,54
225,3,6:33.0,,Defensive rebound by G. Monroe,78,54
226,3,6:25.0,,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),78,56
227,3,6:07.0,K. Irving misses 2-pt jump shot from 12 ft,,78,56
228,3,6:06.0,,Defensive rebound by G. Monroe,78,56
229,3,5:59.0,,Personal foul by K. Irving,78,56
230,3,5:59.0,,Milwaukee full timeout,78,56
231,3,5:54.0,,G. Monroe misses 2-pt layup from 2 ft,78,56
232,3,5:52.0,Defensive rebound by K. Love,,78,56
233,3,5:45.0,L. James misses 2-pt jump shot from 12 ft,,78,56
234,3,5:44.0,,Defensive rebound by G. Antetokounmpo,78,56
235,3,5:28.0,,G. Antetokounmpo makes 2-pt jump shot from 7 ft (assist by G. Monroe),78,58
236,3,5:08.0,J. Smith misses 3-pt jump shot from 26 ft,,78,58
237,3,5:07.0,,Defensive rebound by G. Monroe,78,58
238,3,4:56.0,,Turnover by J. Parker (lost ball),78,58
239,3,4:49.0,Shooting foul by R. Vaughn (drawn by K. Irving),,78,58
240,3,4:49.0,K. Irving makes free throw 1 of 2,,79,58
241,3,4:49.0,K. Irving makes free throw 2 of 2,,80,58
242,3,4:32.0,,G. Monroe misses 2-pt hook shot from 4 ft,80,58
243,3,4:31.0,Defensive rebound by K. Love,,80,58
244,3,4:26.0,K. Irving misses 2-pt layup at rim (block by R. Vaughn),,80,58
245,3,4:26.0,Offensive rebound by Team,,80,58
246,3,4:13.0,K. Irving makes 3-pt jump shot from 24 ft (assist by L. James),,83,58
247,3,3:50.0,,J. O'Bryant misses 2-pt hook shot from 1 ft,83,58
248,3,3:48.0,,Offensive rebound by G. Antetokounmpo,83,58
249,3,3:48.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,83,60
250,3,3:24.0,K. Irving misses 3-pt jump shot from 27 ft,,83,60
251,3,3:22.0,,Defensive rebound by G. Antetokounmpo,83,60
252,3,3:04.0,,G. Antetokounmpo makes 2-pt layup at rim,83,62
253,3,2:37.0,T. Mozgov misses 2-pt jump shot from 14 ft,,83,62
254,3,2:36.0,Offensive rebound by Team,,83,62
255,3,2:36.0,,Loose ball foul by G. Antetokounmpo,83,62
256,3,2:36.0,Cleveland full timeout,,83,62
257,3,2:36.0,T. Thompson enters the game for K. Love,,83,62
258,3,2:36.0,C. Frye enters the game for T. Mozgov,,83,62
259,3,2:20.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,86,62
260,3,2:00.0,,J. O'Bryant misses 2-pt jump shot from 16 ft,86,62
261,3,1:58.0,Defensive rebound by L. James,,86,62
262,3,1:51.0,C. Frye misses 3-pt jump shot from 26 ft,,86,62
263,3,1:49.0,,Defensive rebound by J. O'Bryant,86,62
264,3,1:37.0,,Shooting foul by J. Smith (drawn by J. Parker),86,62
265,3,1:37.0,,J. Parker makes free throw 1 of 2,86,63
266,3,1:37.0,,M. Plumlee enters the game for G. Monroe,86,63
267,3,1:37.0,I. Shumpert enters the game for J. Smith,,86,63
268,3,1:37.0,M. Dellavedova enters the game for K. Irving,,86,63
269,3,1:37.0,,J. Parker makes free throw 2 of 2,86,64
270,3,1:25.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by L. James),,88,64
271,3,1:05.0,,R. Vaughn misses 2-pt jump shot from 15 ft,88,64
272,3,1:05.0,Defensive rebound by Team,,88,64
273,3,0:56.0,L. James makes 3-pt jump shot from 26 ft (assist by T. Thompson),,91,64
274,3,0:47.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft,91,67
275,3,0:28.0,L. James misses 3-pt jump shot from 27 ft,,91,67
276,3,0:25.0,,Defensive rebound by G. Antetokounmpo,91,67
277,3,0:08.0,,J. Parker misses 2-pt jump shot from 15 ft,91,67
278,3,0:06.0,Defensive rebound by C. Frye,,91,67
279,3,0:01.0,L. James makes 2-pt jump shot from 19 ft,,93,67
280,4,11:49.0,,J. Parker misses 2-pt layup from 1 ft (block by T. Thompson),93,67
281,4,11:46.0,,Offensive rebound by G. Antetokounmpo,93,67
282,4,11:40.0,,R. Vaughn misses 3-pt jump shot from 24 ft,93,67
283,4,11:39.0,,Offensive rebound by M. Plumlee,93,67
284,4,11:39.0,,M. Plumlee misses 2-pt layup at rim,93,67
285,4,11:36.0,Defensive rebound by T. Thompson,,93,67
286,4,11:29.0,T. Thompson makes 2-pt layup from 1 ft (assist by C. Frye),,95,67
287,4,11:13.0,,Shooting block foul by T. Thompson (drawn by J. Parker),95,67
288,4,11:13.0,,J. Parker makes free throw 1 of 2,95,68
289,4,11:13.0,,J. Parker misses free throw 2 of 2,95,68
290,4,11:12.0,,Offensive rebound by M. Plumlee,95,68
291,4,10:57.0,,M. Plumlee misses 2-pt hook shot from 4 ft,95,68
292,4,10:56.0,Defensive rebound by C. Frye,,95,68
293,4,10:48.0,C. Frye makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),,97,68
294,4,10:34.0,,R. Vaughn misses 3-pt jump shot from 23 ft,97,68
295,4,10:33.0,Defensive rebound by I. Shumpert,,97,68
296,4,10:11.0,C. Frye misses 3-pt jump shot from 23 ft,,97,68
297,4,10:11.0,,Defensive rebound by Team,97,68
298,4,9:59.0,,Turnover by J. Parker (bad pass),97,68
299,4,9:55.0,Personal foul by T. Ennis,,97,68
300,4,9:55.0,M. Williams enters the game for M. Dellavedova,,97,68
301,4,9:46.0,C. Frye misses 2-pt jump shot from 17 ft,,97,68
302,4,9:45.0,,Defensive rebound by G. Antetokounmpo,97,68
303,4,9:29.0,,G. Antetokounmpo misses 2-pt hook shot from 6 ft,97,68
304,4,9:28.0,Defensive rebound by T. Thompson,,97,68
305,4,9:09.0,T. Thompson makes 2-pt hook shot from 2 ft,,99,68
306,4,8:50.0,,R. Vaughn makes 2-pt jump shot from 18 ft (assist by T. Ennis),99,70
307,4,8:34.0,Turnover by I. Shumpert (lost ball),,99,70
308,4,8:34.0,Official timeout,,99,70
309,4,8:34.0,J. Jones enters the game for T. Thompson,,99,70
310,4,8:19.0,,R. Vaughn misses 3-pt jump shot from 28 ft,99,70
311,4,8:19.0,Defensive rebound by Team,,99,70
312,4,7:56.0,R. Jefferson misses 3-pt jump shot from 23 ft,,99,70
313,4,7:55.0,,Defensive rebound by G. Antetokounmpo,99,70
314,4,7:47.0,,Personal foul by I. Shumpert,99,70
315,4,7:37.0,,Turnover by T. Ennis (bad pass; steal by C. Frye),99,70
316,4,7:30.0,Turnover by C. Frye (bad pass; steal by R. Vaughn),,99,70
317,4,7:11.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,99,70
318,4,7:10.0,Defensive rebound by C. Frye,,99,70
319,4,7:01.0,Turnover by M. Williams (bad pass; steal by T. Ennis),,99,70
320,4,7:01.0,,Personal take foul by C. Frye,99,70
321,4,6:36.0,,M. Plumlee misses 2-pt hook shot from 5 ft,99,70
322,4,6:34.0,Defensive rebound by I. Shumpert,,99,70
323,4,6:27.0,Personal foul by T. Ennis,,99,70
324,4,6:20.0,J. Jones misses 3-pt jump shot from 24 ft,,99,70
325,4,6:18.0,,Defensive rebound by T. Ennis,99,70
326,4,6:10.0,,M. Plumlee makes 2-pt hook shot at rim (assist by R. Vaughn),99,72
327,4,5:54.0,J. Jones makes 2-pt dunk at rim (assist by I. Shumpert),,101,72
328,4,5:41.0,,Shooting foul by R. Jefferson (drawn by J. Parker),101,72
329,4,5:41.0,,Milwaukee full timeout,101,72
330,4,5:41.0,,D. Inglis enters the game for G. Antetokounmpo,101,72
331,4,5:41.0,J. McRae enters the game for I. Shumpert,,101,72
332,4,5:41.0,,J. Parker misses free throw 1 of 2,101,72
333,4,5:41.0,,Offensive rebound by Team,101,72
334,4,5:41.0,,J. Parker makes free throw 2 of 2,101,73
335,4,5:23.0,M. Williams misses 2-pt jump shot from 19 ft,,101,73
336,4,5:21.0,,Defensive rebound by T. Ennis,101,73
337,4,5:12.0,,R. Vaughn misses 3-pt jump shot from 28 ft,101,73
338,4,5:11.0,Defensive rebound by M. Williams,,101,73
339,4,4:57.0,C. Frye misses 2-pt layup from 1 ft,,101,73
340,4,4:55.0,,Defensive rebound by M. Plumlee,101,73
341,4,4:40.0,,D. Inglis misses 2-pt jump shot from 15 ft,101,73
342,4,4:38.0,Defensive rebound by C. Frye,,101,73
343,4,4:23.0,C. Frye misses 3-pt jump shot from 24 ft,,101,73
344,4,4:22.0,,Defensive rebound by T. Ennis,101,73
345,4,4:07.0,,Shooting foul by M. Williams (drawn by M. Plumlee),101,73
346,4,4:07.0,,M. Plumlee misses free throw 1 of 2,101,73
347,4,4:07.0,,Offensive rebound by Team,101,73
348,4,4:07.0,,J. O'Bryant enters the game for J. Parker,101,73
349,4,4:07.0,,M. Plumlee makes free throw 2 of 2,101,74
350,4,3:46.0,M. Williams misses 2-pt jump shot from 10 ft,,101,74
351,4,3:44.0,,Defensive rebound by M. Plumlee,101,74
352,4,3:23.0,,M. Plumlee misses 2-pt layup from 1 ft (block by C. Frye),101,74
353,4,3:20.0,,Offensive rebound by M. Plumlee,101,74
354,4,3:17.0,,M. Plumlee makes 2-pt layup from 1 ft,101,76
355,4,2:56.0,J. Jones misses 3-pt jump shot from 28 ft,,101,76
356,4,2:55.0,,Defensive rebound by R. Vaughn,101,76
357,4,2:35.0,,D. Inglis misses 2-pt layup from 1 ft,101,76
358,4,2:32.0,,Offensive rebound by J. O'Bryant,101,76
359,4,2:32.0,,J. O'Bryant misses 2-pt layup from 1 ft,101,76
360,4,2:31.0,,Offensive rebound by J. O'Bryant,101,76
361,4,2:23.0,,J. O'Bryant makes 2-pt jump shot from 16 ft,101,78
362,4,2:04.0,J. Jones makes 3-pt jump shot from 26 ft (assist by R. Jefferson),,104,78
363,4,1:46.0,,R. Vaughn misses 3-pt jump shot from 24 ft,104,78
364,4,1:46.0,Defensive rebound by Team,,104,78
365,4,1:46.0,Cleveland full timeout,,104,78
366,4,1:33.0,J. McRae makes 2-pt jump shot from 10 ft (assist by M. Williams),,106,78
367,4,1:16.0,,Turnover by D. Inglis (bad pass; steal by M. Williams),106,78
368,4,0:57.0,R. Jefferson misses 3-pt jump shot from 24 ft,,106,78
369,4,0:56.0,,Defensive rebound by M. Plumlee,106,78
370,4,0:33.0,,R. Vaughn makes 2-pt jump shot from 18 ft (assist by D. Inglis),106,80
371,4,0:15.0,J. Jones makes 3-pt jump shot from 23 ft (assist by J. McRae),,109,80
