,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
93,1,3:05.0,I. Thomas makes 2-pt layup from 2 ft (assist by K. Olynyk),,17,23
94,1,2:51.0,,Turnover by T. Sefolosha (lost ball; steal by E. Turner),17,23
95,1,2:45.0,I. Thomas misses 3-pt jump shot from 26 ft,,17,23
96,1,2:44.0,,Defensive rebound by M. Muscala,17,23
97,1,2:31.0,Offensive charge foul by D. Schröder (drawn by J. Crowder),,17,23
98,1,2:31.0,,Turnover by D. Schröder (offensive foul),17,23
99,1,2:31.0,,M. Scott enters the game for P. Millsap,17,23
100,1,2:31.0,,A. Horford enters the game for M. Muscala,17,23
101,1,2:21.0,J. Crowder misses 3-pt jump shot from 25 ft,,17,23
102,1,2:20.0,,Defensive rebound by T. Sefolosha,17,23
103,1,2:00.0,,D. Schröder misses 2-pt jump shot from 5 ft,17,23
104,1,1:59.0,Defensive rebound by M. Smart,,17,23
105,1,1:55.0,,Offensive charge foul by J. Crowder (drawn by T. Hardaway),17,23
106,1,1:55.0,Turnover by J. Crowder (offensive foul),,17,23
107,1,1:55.0,J. Jerebko enters the game for J. Crowder,,17,23
108,1,1:34.0,,T. Hardaway misses 2-pt jump shot from 17 ft,17,23
109,1,1:29.0,,Offensive rebound by M. Scott,17,23
110,1,1:24.0,,T. Hardaway misses 3-pt jump shot from 24 ft,17,23
111,1,1:22.0,Defensive rebound by J. Jerebko,,17,23
112,1,1:08.0,K. Olynyk misses 2-pt layup from 1 ft (block by T. Sefolosha),,17,23
113,1,1:06.0,,Defensive rebound by T. Sefolosha,17,23
114,1,1:02.0,,M. Scott makes 2-pt dunk at rim (assist by T. Sefolosha),17,25
115,1,0:41.0,J. Jerebko misses 3-pt jump shot from 25 ft,,17,25
116,1,0:40.0,,Defensive rebound by T. Sefolosha,17,25
117,1,0:30.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by D. Schröder),17,28
118,1,0:09.0,I. Thomas makes 2-pt layup from 1 ft,,19,28
119,1,0:02.0,,Personal foul by M. Smart,19,28
120,1,0:02.0,,A. Horford makes free throw 1 of 2,19,29
121,1,0:02.0,,K. Hinrich enters the game for D. Schröder,19,29
122,1,0:02.0,J. Sullinger enters the game for K. Olynyk,,19,29
123,1,0:02.0,,A. Horford makes free throw 2 of 2,19,30
124,1,0:00.0,J. Sullinger misses 2-pt jump shot from 18 ft,,19,30
125,1,0:00.0,Offensive rebound by Team,,19,30
126,2,11:38.0,E. Turner makes 2-pt jump shot from 16 ft,,21,30
127,2,11:20.0,,D. Schröder misses 3-pt jump shot from 25 ft,21,30
128,2,11:19.0,Defensive rebound by J. Jerebko,,21,30
129,2,11:03.0,M. Smart misses 2-pt jump shot from 18 ft (block by T. Hardaway),,21,30
130,2,11:02.0,Offensive rebound by M. Smart,,21,30
131,2,11:00.0,,Offensive charge foul by M. Smart (drawn by T. Hardaway),21,30
132,2,11:00.0,Turnover by M. Smart (offensive foul),,21,30
133,2,11:00.0,,K. Korver enters the game for T. Sefolosha,21,30
134,2,10:49.0,,Turnover by K. Korver (bad pass),21,30
135,2,10:49.0,,T. Sefolosha enters the game for T. Hardaway,21,30
136,2,10:35.0,M. Smart misses 3-pt jump shot from 25 ft,,21,30
137,2,10:33.0,,Defensive rebound by K. Korver,21,30
138,2,10:25.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by D. Schröder),21,33
139,2,10:07.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by J. Jerebko),,23,33
140,2,10:07.0,Shooting foul by D. Schröder (drawn by A. Bradley),,23,33
141,2,10:07.0,A. Bradley makes free throw 1 of 1,,24,33
142,2,9:56.0,,Turnover by T. Sefolosha (lost ball),24,33
143,2,9:43.0,K. Olynyk misses 2-pt jump shot from 4 ft,,24,33
144,2,9:43.0,,Defensive rebound by M. Scott,24,33
145,2,9:43.0,,Personal foul by K. Olynyk,24,33
146,2,9:22.0,,D. Schröder misses 2-pt layup from 2 ft,24,33
147,2,9:21.0,Defensive rebound by E. Turner,,24,33
148,2,9:17.0,,Violation by K. Korver (kicked ball),24,33
149,2,9:17.0,,J. Teague enters the game for D. Schröder,24,33
150,2,9:17.0,Flagrant foul type 1 by M. Scott,,24,33
151,2,9:17.0,M. Smart misses flagrant free throw 1 of 2,,24,33
152,2,9:17.0,Offensive rebound by Team,,24,33
153,2,9:17.0,M. Smart makes flagrant free throw 2 of 2,,25,33
154,2,9:08.0,A. Bradley misses 2-pt layup from 2 ft,,25,33
155,2,9:05.0,Offensive rebound by E. Turner,,25,33
156,2,9:00.0,Offensive foul by K. Olynyk (drawn by J. Teague),,25,33
157,2,9:00.0,Turnover by K. Olynyk (offensive foul),,25,33
158,2,9:00.0,Violation by Team (jump ball),,25,33
159,2,8:49.0,,J. Teague makes 2-pt layup from 1 ft,25,35
160,2,8:33.0,M. Smart misses 2-pt jump shot from 5 ft,,25,35
161,2,8:31.0,,Defensive rebound by A. Horford,25,35
162,2,8:18.0,,A. Horford makes 2-pt jump shot from 20 ft (assist by J. Teague),25,37
163,2,8:18.0,Boston full timeout,,25,37
164,2,8:18.0,A. Johnson enters the game for K. Olynyk,,25,37
165,2,8:18.0,,K. Bazemore enters the game for T. Sefolosha,25,37
166,2,8:18.0,,P. Millsap enters the game for M. Scott,25,37
167,2,7:52.0,E. Turner misses 2-pt jump shot from 8 ft,,25,37
168,2,7:51.0,,Defensive rebound by P. Millsap,25,37
169,2,7:42.0,,K. Bazemore misses 2-pt layup from 1 ft,25,37
170,2,7:40.0,Defensive rebound by A. Bradley,,25,37
171,2,7:35.0,Turnover by A. Bradley (bad pass),,25,37
172,2,7:23.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),25,39
173,2,7:03.0,J. Jerebko misses 2-pt jump shot from 5 ft (block by A. Horford),,25,39
174,2,7:01.0,Offensive rebound by E. Turner,,25,39
175,2,6:58.0,M. Smart makes 3-pt jump shot from 23 ft (assist by E. Turner),,28,39
176,2,6:36.0,,K. Bazemore misses 3-pt jump shot from 25 ft,28,39
177,2,6:34.0,Defensive rebound by J. Jerebko,,28,39
178,2,6:26.0,J. Jerebko misses 3-pt jump shot from 25 ft,,28,39
179,2,6:24.0,,Defensive rebound by A. Horford,28,39
180,2,6:17.0,,Personal foul by J. Jerebko,28,39
181,2,6:17.0,I. Thomas enters the game for E. Turner,,28,39
182,2,6:17.0,J. Crowder enters the game for J. Jerebko,,28,39
183,2,6:15.0,,M. Scott enters the game for A. Horford,28,39
184,2,6:06.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),28,41
185,2,5:56.0,A. Bradley misses 3-pt jump shot from 25 ft,,28,41
186,2,5:54.0,,Defensive rebound by P. Millsap,28,41
187,2,5:37.0,,K. Bazemore misses 3-pt jump shot from 24 ft,28,41
188,2,5:35.0,,Offensive rebound by M. Scott,28,41
189,2,5:34.0,,M. Scott makes 2-pt layup at rim,28,43
190,2,5:17.0,A. Bradley misses 3-pt jump shot from 24 ft (block by K. Bazemore),,28,43
191,2,5:15.0,Offensive rebound by M. Smart,,28,43
192,2,5:12.0,J. Crowder misses 2-pt jump shot from 22 ft,,28,43
193,2,5:11.0,Offensive rebound by J. Crowder,,28,43
194,2,5:08.0,J. Crowder misses 3-pt jump shot from 26 ft,,28,43
195,2,5:07.0,,Defensive rebound by J. Teague,28,43
196,2,4:49.0,,J. Teague misses 2-pt jump shot from 9 ft (block by A. Bradley),28,43
197,2,4:47.0,,Offensive rebound by J. Teague,28,43
198,2,4:43.0,,K. Bazemore misses 3-pt jump shot from 25 ft,28,43
199,2,4:42.0,Defensive rebound by J. Crowder,,28,43
200,2,4:33.0,J. Crowder makes 2-pt layup from 2 ft (assist by I. Thomas),,30,43
201,2,4:33.0,,Atlanta full timeout,30,43
202,2,4:33.0,R. Hunter enters the game for M. Smart,,30,43
203,2,4:12.0,,J. Teague misses 3-pt jump shot from 24 ft,30,43
204,2,4:10.0,,Offensive rebound by K. Korver,30,43
205,2,4:06.0,,K. Korver misses 2-pt jump shot from 16 ft,30,43
206,2,4:05.0,Defensive rebound by A. Johnson,,30,43
207,2,3:49.0,I. Thomas misses 2-pt jump shot from 20 ft,,30,43
208,2,3:48.0,,Defensive rebound by P. Millsap,30,43
209,2,3:36.0,,M. Scott makes 2-pt jump shot from 9 ft,30,45
210,2,3:25.0,I. Thomas misses 3-pt jump shot from 24 ft,,30,45
211,2,3:23.0,,Defensive rebound by K. Korver,30,45
212,2,3:16.0,,K. Korver misses 3-pt jump shot from 25 ft,30,45
213,2,3:13.0,Defensive rebound by A. Johnson,,30,45
214,2,3:02.0,J. Crowder misses 2-pt jump shot from 9 ft,,30,45
215,2,3:00.0,,Defensive rebound by K. Bazemore,30,45
216,2,2:59.0,Offensive charge foul by M. Scott (drawn by I. Thomas),,30,45
217,2,2:59.0,,Turnover by M. Scott (offensive foul),30,45
218,2,2:59.0,Official timeout,,30,45
219,2,2:59.0,J. Sullinger enters the game for A. Johnson,,30,45
220,2,2:59.0,,A. Horford enters the game for K. Korver,30,45
221,2,2:59.0,,T. Sefolosha enters the game for M. Scott,30,45
222,2,2:44.0,J. Sullinger misses 2-pt hook shot from 9 ft,,30,45
223,2,2:43.0,,Defensive rebound by A. Horford,30,45
224,2,2:33.0,,A. Horford misses 2-pt jump shot from 20 ft,30,45
225,2,2:31.0,Defensive rebound by R. Hunter,,30,45
226,2,2:25.0,I. Thomas misses 2-pt layup from 1 ft,,30,45
227,2,2:24.0,,Defensive rebound by T. Sefolosha,30,45
228,2,2:18.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),30,47
229,2,1:55.0,J. Crowder misses 2-pt layup from 2 ft,,30,47
230,2,1:53.0,,Defensive rebound by A. Horford,30,47
231,2,1:50.0,,Shooting foul by I. Thomas (drawn by T. Sefolosha),30,47
232,2,1:50.0,,T. Sefolosha misses free throw 1 of 2,30,47
233,2,1:50.0,,Offensive rebound by Team,30,47
234,2,1:50.0,E. Turner enters the game for R. Hunter,,30,47
235,2,1:50.0,K. Olynyk enters the game for J. Crowder,,30,47
236,2,1:50.0,,T. Sefolosha makes free throw 2 of 2,30,48
237,2,1:37.0,J. Sullinger misses 2-pt layup from 1 ft (block by K. Bazemore),,30,48
238,2,1:36.0,Offensive rebound by Team,,30,48
239,2,1:31.0,J. Sullinger makes 2-pt jump shot from 8 ft (assist by E. Turner),,32,48
240,2,1:05.0,,P. Millsap misses 3-pt jump shot from 24 ft,32,48
241,2,1:04.0,Defensive rebound by E. Turner,,32,48
242,2,0:57.0,J. Sullinger misses 2-pt hook shot from 1 ft,,32,48
243,2,0:55.0,,Defensive rebound by K. Bazemore,32,48
244,2,0:53.0,,K. Korver enters the game for T. Sefolosha,32,48
245,2,0:43.0,,Turnover by J. Teague (bad pass; steal by J. Sullinger),32,48
246,2,0:36.0,Turnover by I. Thomas (lost ball; steal by K. Bazemore),,32,48
247,2,0:32.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by K. Korver),32,51
248,2,0:07.0,I. Thomas misses 2-pt jump shot from 10 ft,,32,51
249,2,0:05.0,,Defensive rebound by K. Korver,32,51
250,2,0:04.0,,Turnover by K. Korver (bad pass; steal by A. Bradley),32,51
251,2,0:04.0,Shooting foul by K. Korver (drawn by A. Bradley),,32,51
252,2,0:04.0,A. Bradley makes free throw 1 of 2,,33,51
253,2,0:04.0,M. Smart enters the game for J. Sullinger,,33,51
254,2,0:04.0,J. Crowder enters the game for K. Olynyk,,33,51
255,2,0:04.0,A. Bradley makes free throw 2 of 2,,34,51
256,2,0:04.0,,Atlanta full timeout,34,51
257,3,11:36.0,I. Thomas misses 3-pt jump shot from 26 ft,,34,51
258,3,11:34.0,,Defensive rebound by K. Bazemore,34,51
259,3,11:30.0,,Shooting foul by I. Thomas (drawn by J. Teague),34,51
260,3,11:30.0,,J. Teague makes free throw 1 of 2,34,52
261,3,11:30.0,,J. Teague misses free throw 2 of 2,34,52
262,3,11:28.0,Defensive rebound by J. Crowder,,34,52
263,3,11:19.0,A. Bradley misses 3-pt jump shot from 24 ft,,34,52
264,3,11:17.0,Offensive rebound by A. Bradley,,34,52
265,3,11:14.0,J. Sullinger makes 2-pt layup from 1 ft (assist by A. Bradley),,36,52
266,3,11:13.0,,Personal foul by J. Crowder,36,52
267,3,11:08.0,,Personal foul by E. Turner,36,52
268,3,11:00.0,,A. Horford misses 2-pt hook shot from 6 ft,36,52
269,3,10:57.0,Defensive rebound by J. Crowder,,36,52
270,3,10:52.0,Shooting foul by A. Horford (drawn by E. Turner),,36,52
271,3,10:52.0,E. Turner makes free throw 1 of 2,,37,52
272,3,10:52.0,E. Turner makes free throw 2 of 2,,38,52
273,3,10:42.0,,K. Bazemore misses 3-pt jump shot from 25 ft,38,52
274,3,10:39.0,,Offensive rebound by A. Horford,38,52
275,3,10:26.0,,A. Horford misses 3-pt jump shot from 25 ft,38,52
276,3,10:25.0,Defensive rebound by J. Crowder,,38,52
277,3,10:22.0,Personal foul by J. Teague,,38,52
278,3,10:14.0,J. Sullinger misses 2-pt jump shot from 20 ft,,38,52
279,3,10:11.0,,Defensive rebound by K. Korver,38,52
280,3,10:11.0,,Personal foul by J. Sullinger,38,52
281,3,10:05.0,,Personal foul by E. Turner,38,52
282,3,10:05.0,,J. Teague makes free throw 1 of 2,38,53
283,3,10:05.0,,J. Teague makes free throw 2 of 2,38,54
284,3,9:52.0,J. Crowder misses 2-pt jump shot from 17 ft,,38,54
285,3,9:50.0,,Defensive rebound by K. Bazemore,38,54
286,3,9:45.0,,Turnover by A. Horford (bad pass; steal by I. Thomas),38,54
287,3,9:41.0,A. Bradley makes 2-pt layup at rim (assist by I. Thomas),,40,54
288,3,9:23.0,,K. Korver misses 3-pt jump shot from 24 ft,40,54
289,3,9:22.0,Defensive rebound by J. Crowder,,40,54
290,3,9:09.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Crowder),,43,54
291,3,8:57.0,,P. Millsap misses 2-pt jump shot from 10 ft,43,54
292,3,8:55.0,Defensive rebound by J. Crowder,,43,54
293,3,8:51.0,E. Turner makes 2-pt layup from 1 ft (assist by I. Thomas),,45,54
294,3,8:50.0,,Atlanta full timeout,45,54
295,3,8:35.0,,K. Korver misses 3-pt jump shot from 25 ft,45,54
296,3,8:33.0,,Offensive rebound by P. Millsap,45,54
297,3,8:26.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),45,56
298,3,8:08.0,E. Turner makes 2-pt layup from 1 ft (assist by J. Sullinger),,47,56
299,3,7:52.0,,J. Teague makes 2-pt layup at rim,47,58
300,3,7:29.0,Turnover by J. Crowder (bad pass),,47,58
301,3,7:12.0,,K. Korver misses 3-pt jump shot from 24 ft,47,58
302,3,7:10.0,Defensive rebound by J. Crowder,,47,58
303,3,7:02.0,I. Thomas makes 2-pt layup from 1 ft,,49,58
304,3,6:43.0,,Personal foul by J. Crowder,49,58
305,3,6:43.0,,K. Bazemore makes free throw 1 of 2,49,59
306,3,6:43.0,A. Johnson enters the game for J. Sullinger,,49,59
307,3,6:43.0,,K. Bazemore makes free throw 2 of 2,49,60
308,3,6:29.0,E. Turner makes 2-pt jump shot from 15 ft,,51,60
309,3,6:16.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),51,62
310,3,6:05.0,J. Crowder makes 2-pt layup from 2 ft (assist by I. Thomas),,53,62
311,3,5:54.0,,J. Teague misses 2-pt jump shot from 18 ft,53,62
312,3,5:52.0,Defensive rebound by I. Thomas,,53,62
313,3,5:47.0,I. Thomas makes 3-pt jump shot from 24 ft,,56,62
314,3,5:28.0,,P. Millsap misses 2-pt layup at rim (block by E. Turner),56,62
315,3,5:26.0,,Offensive rebound by A. Horford,56,62
316,3,5:23.0,,Personal foul by I. Thomas,56,62
317,3,5:23.0,,K. Bazemore misses free throw 1 of 2,56,62
318,3,5:23.0,,Offensive rebound by Team,56,62
319,3,5:23.0,,M. Scott enters the game for A. Horford,56,62
320,3,5:23.0,,T. Sefolosha enters the game for K. Korver,56,62
321,3,5:23.0,K. Olynyk enters the game for J. Crowder,,56,62
322,3,5:23.0,,K. Bazemore makes free throw 2 of 2,56,63
323,3,5:11.0,A. Bradley misses 3-pt jump shot from 24 ft,,56,63
324,3,5:10.0,,Defensive rebound by P. Millsap,56,63
325,3,5:02.0,,J. Teague misses 2-pt layup at rim (block by A. Johnson),56,63
326,3,4:59.0,Defensive rebound by E. Turner,,56,63
327,3,4:54.0,A. Bradley makes 2-pt layup at rim (assist by E. Turner),,58,63
328,3,4:31.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),58,66
329,3,4:14.0,I. Thomas misses 3-pt jump shot from 24 ft,,58,66
330,3,4:13.0,,Defensive rebound by M. Scott,58,66
331,3,4:05.0,,P. Millsap makes 2-pt layup from 2 ft,58,68
332,3,4:05.0,,Shooting foul by A. Johnson (drawn by P. Millsap),58,68
333,3,4:05.0,J. Jerebko enters the game for A. Bradley,,58,68
334,3,4:05.0,M. Smart enters the game for K. Olynyk,,58,68
335,3,4:05.0,,T. Hardaway enters the game for K. Bazemore,58,68
336,3,4:05.0,,D. Schröder enters the game for J. Teague,58,68
337,3,4:05.0,,P. Millsap makes free throw 1 of 1,58,69
338,3,3:42.0,E. Turner misses 2-pt jump shot from 16 ft (block by P. Millsap),,58,69
339,3,3:40.0,Offensive rebound by E. Turner,,58,69
340,3,3:38.0,E. Turner misses 2-pt jump shot from 17 ft,,58,69
341,3,3:37.0,Offensive rebound by A. Johnson,,58,69
342,3,3:36.0,A. Johnson makes 2-pt layup from 1 ft,,60,69
343,3,3:11.0,,D. Schröder misses 3-pt jump shot from 25 ft,60,69
344,3,3:09.0,Defensive rebound by A. Johnson,,60,69
345,3,2:52.0,I. Thomas misses 2-pt layup from 1 ft (block by P. Millsap),,60,69
346,3,2:52.0,Offensive rebound by Team,,60,69
347,3,2:52.0,Boston full timeout,,60,69
348,3,2:52.0,Technical foul by Team,,60,69
349,3,2:52.0,,T. Hardaway misses technical free throw,60,69
350,3,2:52.0,Offensive rebound by Team,,60,69
351,3,2:48.0,Personal foul by M. Scott,,60,69
352,3,2:38.0,E. Turner misses 2-pt jump shot from 19 ft,,60,69
353,3,2:34.0,,Defensive rebound by T. Sefolosha,60,69
354,3,2:09.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,60,69
355,3,2:09.0,,Offensive rebound by Team,60,69
356,3,2:09.0,,Turnover by Team (shot clock),60,69
357,3,1:54.0,J. Jerebko makes 2-pt layup from 1 ft (assist by M. Smart),,62,69
358,3,1:41.0,,D. Schröder misses 2-pt layup from 1 ft (block by A. Johnson),62,69
359,3,1:40.0,,Offensive rebound by Team,62,69
360,3,1:40.0,,A. Horford enters the game for P. Millsap,62,69
361,3,1:40.0,,K. Korver enters the game for T. Hardaway,62,69
362,3,1:30.0,,K. Korver misses 3-pt jump shot from 24 ft,62,69
363,3,1:27.0,Defensive rebound by Team,,62,69
364,3,1:10.0,I. Thomas misses 2-pt jump shot from 20 ft,,62,69
365,3,1:09.0,,Defensive rebound by Team,62,69
366,3,1:09.0,Loose ball foul by A. Johnson,,62,69
367,3,1:09.0,,A. Horford makes free throw 1 of 2,62,70
368,3,1:09.0,A. Bradley enters the game for I. Thomas,,62,70
369,3,1:09.0,,A. Horford misses free throw 2 of 2,62,70
370,3,1:08.0,Defensive rebound by J. Jerebko,,62,70
371,3,0:46.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,65,70
372,3,0:31.0,,J. Teague enters the game for D. Schröder,65,70
373,3,0:31.0,,K. Bazemore enters the game for T. Sefolosha,65,70
374,3,0:23.0,,J. Teague makes 2-pt jump shot from 14 ft (assist by A. Horford),65,72
375,3,0:05.0,Personal foul by J. Teague,,65,72
376,3,0:05.0,,T. Sefolosha enters the game for J. Teague,65,72
377,3,0:05.0,J. Sullinger enters the game for A. Johnson,,65,72
378,3,0:01.0,J. Sullinger misses 2-pt layup from 2 ft,,65,72
379,3,0:00.0,Offensive rebound by Team,,65,72
380,4,11:39.0,,A. Horford misses 2-pt jump shot from 13 ft,65,72
381,4,11:36.0,,Offensive rebound by M. Scott,65,72
382,4,11:36.0,,M. Scott makes 2-pt layup at rim,65,74
383,4,11:13.0,A. Johnson makes 2-pt jump shot from 6 ft (assist by J. Crowder),,67,74
384,4,10:50.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,67,74
385,4,10:48.0,Defensive rebound by A. Johnson,,67,74
386,4,10:44.0,M. Smart makes 2-pt layup from 2 ft (assist by A. Johnson),,69,74
387,4,10:33.0,,M. Scott misses 3-pt jump shot from 24 ft,69,74
388,4,10:32.0,Defensive rebound by J. Jerebko,,69,74
389,4,10:23.0,A. Bradley misses 3-pt jump shot from 25 ft,,69,74
390,4,10:22.0,,Defensive rebound by T. Sefolosha,69,74
391,4,10:07.0,,Personal foul by J. Jerebko,69,74
392,4,10:07.0,,K. Bazemore enters the game for T. Sefolosha,69,74
