,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
108,2,11:30.0,,Defensive rebound by K. Bazemore,17,26
109,2,11:19.0,,A. Horford makes 2-pt layup from 1 ft (assist by D. Schröder),17,28
110,2,11:04.0,,Offensive charge foul by A. Nicholson (drawn by K. Bazemore),17,28
111,2,11:04.0,Turnover by A. Nicholson (offensive foul),,17,28
112,2,10:47.0,,K. Bazemore misses 2-pt layup from 1 ft,17,28
113,2,10:47.0,,Offensive rebound by Team,17,28
114,2,10:47.0,Loose ball foul by A. Nicholson (drawn by K. Bazemore),,17,28
115,2,10:32.0,,Turnover by M. Scott (traveling),17,28
116,2,10:20.0,J. Smith misses 2-pt jump shot from 18 ft,,17,28
117,2,10:19.0,,Defensive rebound by A. Horford,17,28
118,2,10:09.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by D. Schröder),17,31
119,2,9:44.0,S. Napier makes 2-pt jump shot from 21 ft (assist by A. Nicholson),,19,31
120,2,9:30.0,,Turnover by D. Schröder (lost ball),19,31
121,2,9:30.0,,T. Sefolosha enters the game for K. Bazemore,19,31
122,2,9:30.0,T. Harris enters the game for M. Hezonja,,19,31
123,2,9:30.0,E. Fournier enters the game for A. Nicholson,,19,31
124,2,9:09.0,S. Napier makes 3-pt jump shot from 24 ft (assist by E. Fournier),,22,31
125,2,8:57.0,,Turnover by M. Scott (bad pass; steal by J. Smith),22,31
126,2,8:53.0,Shooting foul by M. Scott (drawn by A. Gordon),,22,31
127,2,8:53.0,Official timeout,,22,31
128,2,8:53.0,A. Gordon makes free throw 1 of 2,,23,31
129,2,8:53.0,A. Gordon makes free throw 2 of 2,,24,31
130,2,8:38.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by D. Schröder),24,34
131,2,8:25.0,E. Fournier misses 2-pt jump shot from 21 ft,,24,34
132,2,8:24.0,,Defensive rebound by A. Horford,24,34
133,2,8:04.0,,M. Scott misses 2-pt jump shot from 18 ft,24,34
134,2,8:02.0,Defensive rebound by A. Gordon,,24,34
135,2,7:53.0,A. Gordon misses 3-pt jump shot from 24 ft,,24,34
136,2,7:52.0,,Defensive rebound by A. Horford,24,34
137,2,7:39.0,,A. Horford misses 2-pt jump shot from 18 ft,24,34
138,2,7:37.0,Defensive rebound by A. Gordon,,24,34
139,2,7:32.0,Personal foul by D. Schröder (drawn by S. Napier),,24,34
140,2,7:32.0,,J. Teague enters the game for D. Schröder,24,34
141,2,7:23.0,Shooting foul by M. Scott (drawn by T. Harris),,24,34
142,2,7:23.0,T. Harris makes free throw 1 of 2,,25,34
143,2,7:23.0,T. Harris makes free throw 2 of 2,,26,34
144,2,7:10.0,,Shooting foul by J. Smith (drawn by T. Sefolosha),26,34
145,2,7:10.0,,T. Sefolosha makes free throw 1 of 2,26,35
146,2,7:10.0,,T. Splitter enters the game for M. Scott,26,35
147,2,7:10.0,,T. Sefolosha makes free throw 2 of 2,26,36
148,2,6:56.0,T. Harris makes 2-pt layup from 3 ft (assist by S. Napier),,28,36
149,2,6:46.0,,Personal foul by T. Harris (drawn by J. Teague),28,36
150,2,6:35.0,,T. Splitter makes 2-pt layup at rim (assist by A. Horford),28,38
151,2,6:13.0,Shooting foul by T. Splitter (drawn by A. Gordon),,28,38
152,2,6:13.0,A. Gordon misses free throw 1 of 2,,28,38
153,2,6:13.0,Offensive rebound by Team,,28,38
154,2,6:13.0,E. Payton enters the game for S. Napier,,28,38
155,2,6:13.0,N. Vučević enters the game for J. Smith,,28,38
156,2,6:13.0,A. Gordon makes free throw 2 of 2,,29,38
157,2,5:54.0,,T. Splitter makes 2-pt layup from 2 ft (assist by T. Sefolosha),29,40
158,2,5:27.0,E. Fournier misses 3-pt jump shot from 23 ft,,29,40
159,2,5:26.0,,Defensive rebound by J. Teague,29,40
160,2,5:16.0,,T. Splitter makes 2-pt layup at rim (assist by A. Horford),29,42
161,2,4:49.0,E. Fournier misses 2-pt jump shot from 14 ft,,29,42
162,2,4:48.0,,Defensive rebound by T. Splitter,29,42
163,2,4:42.0,,J. Teague misses 2-pt jump shot from 9 ft,29,42
164,2,4:38.0,Defensive rebound by A. Gordon,,29,42
165,2,4:38.0,,Atlanta full timeout,29,42
166,2,4:38.0,,K. Korver enters the game for A. Horford,29,42
167,2,4:38.0,,P. Millsap enters the game for T. Hardaway,29,42
168,2,4:31.0,,Violation by P. Millsap (kicked ball),29,42
169,2,4:21.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,31,42
170,2,4:08.0,,J. Teague misses 2-pt jump shot from 5 ft,31,42
171,2,4:05.0,,Offensive rebound by T. Splitter,31,42
172,2,4:05.0,,T. Splitter misses 2-pt layup at rim,31,42
173,2,4:04.0,Defensive rebound by N. Vučević,,31,42
174,2,3:51.0,T. Harris makes 2-pt layup at rim (assist by E. Payton),,33,42
175,2,3:31.0,,K. Korver makes 2-pt jump shot from 14 ft (assist by T. Splitter),33,44
176,2,3:12.0,T. Harris misses 3-pt jump shot from 24 ft,,33,44
177,2,3:11.0,,Defensive rebound by Team,33,44
178,2,3:11.0,,A. Horford enters the game for T. Splitter,33,44
179,2,3:11.0,,K. Bazemore enters the game for T. Sefolosha,33,44
180,2,2:55.0,,A. Horford misses 2-pt jump shot from 17 ft,33,44
181,2,2:54.0,Defensive rebound by A. Gordon,,33,44
182,2,2:48.0,A. Gordon misses 2-pt layup from 1 ft,,33,44
183,2,2:47.0,,Defensive rebound by P. Millsap,33,44
184,2,2:39.0,,K. Bazemore misses 2-pt jump shot from 20 ft,33,44
185,2,2:36.0,Defensive rebound by A. Gordon,,33,44
186,2,2:25.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,35,44
187,2,2:02.0,,J. Teague makes 3-pt jump shot from 22 ft,35,47
188,2,1:49.0,E. Payton misses 2-pt layup at rim,,35,47
189,2,1:47.0,,Defensive rebound by P. Millsap,35,47
190,2,1:40.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by K. Korver),35,49
191,2,1:31.0,Orlando full timeout,,35,49
192,2,1:31.0,C. Frye enters the game for A. Gordon,,35,49
193,2,1:18.0,N. Vučević misses 2-pt layup from 2 ft (block by A. Horford),,35,49
194,2,1:18.0,Offensive rebound by Team,,35,49
195,2,1:14.0,E. Fournier misses 2-pt jump shot from 14 ft,,35,49
196,2,1:13.0,,Defensive rebound by K. Korver,35,49
197,2,0:59.0,,K. Bazemore makes 2-pt jump shot from 18 ft,35,51
198,2,0:44.0,E. Fournier misses 2-pt jump shot from 6 ft,,35,51
199,2,0:44.0,Offensive rebound by N. Vučević,,35,51
200,2,0:44.0,N. Vučević makes 2-pt layup at rim,,37,51
201,2,0:44.0,Shooting foul by A. Horford (drawn by N. Vučević),,37,51
202,2,0:44.0,N. Vučević makes free throw 1 of 1,,38,51
203,2,0:26.0,,J. Teague misses 2-pt jump shot from 14 ft,38,51
204,2,0:25.0,,Offensive rebound by A. Horford,38,51
205,2,0:08.0,,Turnover by K. Korver (step out of bounds),38,51
206,2,0:08.0,,T. Sefolosha enters the game for K. Korver,38,51
207,2,0:01.0,N. Vučević misses 2-pt jump shot from 14 ft,,38,51
208,2,0:01.0,,Defensive rebound by K. Bazemore,38,51
209,3,11:47.0,,K. Bazemore misses 2-pt jump shot from 8 ft,38,51
210,3,11:45.0,Defensive rebound by C. Frye,,38,51
211,3,11:40.0,Shooting foul by K. Korver (drawn by N. Vučević),,38,51
212,3,11:40.0,N. Vučević misses free throw 1 of 2,,38,51
213,3,11:40.0,Offensive rebound by Team,,38,51
214,3,11:40.0,N. Vučević makes free throw 2 of 2,,39,51
215,3,11:33.0,,Turnover by K. Bazemore (bad pass),39,51
216,3,11:16.0,N. Vučević misses 2-pt jump shot from 20 ft,,39,51
217,3,11:14.0,,Defensive rebound by J. Teague,39,51
218,3,10:54.0,,P. Millsap misses 2-pt jump shot from 10 ft,39,51
219,3,10:52.0,Defensive rebound by N. Vučević,,39,51
220,3,10:44.0,E. Payton misses 2-pt jump shot from 7 ft (block by A. Horford),,39,51
221,3,10:42.0,Offensive rebound by N. Vučević,,39,51
222,3,10:37.0,E. Payton misses 2-pt layup at rim (block by P. Millsap),,39,51
223,3,10:36.0,,Defensive rebound by J. Teague,39,51
224,3,10:31.0,,Turnover by K. Bazemore (bad pass; steal by E. Fournier),39,51
225,3,10:20.0,Turnover by E. Payton (lost ball),,39,51
226,3,10:07.0,,J. Teague misses 2-pt layup from 2 ft,39,51
227,3,10:04.0,Defensive rebound by N. Vučević,,39,51
228,3,9:55.0,Personal foul by J. Teague (drawn by C. Frye),,39,51
229,3,9:49.0,Personal foul by J. Teague (drawn by E. Payton),,39,51
230,3,9:35.0,E. Payton makes 3-pt jump shot from 24 ft (assist by T. Harris),,42,51
231,3,9:16.0,,K. Korver misses 2-pt jump shot from 15 ft,42,51
232,3,9:14.0,,Offensive rebound by P. Millsap,42,51
233,3,9:06.0,,P. Millsap misses 2-pt layup from 1 ft (block by C. Frye),42,51
234,3,9:04.0,,Offensive rebound by P. Millsap,42,51
235,3,9:01.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by P. Millsap),42,54
236,3,8:44.0,E. Payton makes 3-pt jump shot from 24 ft (assist by C. Frye),,45,54
237,3,8:25.0,,K. Korver misses 3-pt jump shot from 25 ft,45,54
238,3,8:24.0,Defensive rebound by N. Vučević,,45,54
239,3,7:59.0,E. Payton misses 2-pt jump shot from 19 ft,,45,54
240,3,7:58.0,Offensive rebound by N. Vučević,,45,54
241,3,7:55.0,C. Frye misses 3-pt jump shot from 24 ft,,45,54
242,3,7:54.0,,Defensive rebound by P. Millsap,45,54
243,3,7:45.0,,J. Teague misses 2-pt jump shot from 10 ft,45,54
244,3,7:44.0,Defensive rebound by E. Payton,,45,54
245,3,7:37.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by T. Harris),,48,54
246,3,7:37.0,,Atlanta full timeout,48,54
247,3,7:37.0,,T. Sefolosha enters the game for K. Bazemore,48,54
248,3,7:26.0,,J. Teague makes 2-pt layup from 1 ft,48,56
249,3,7:05.0,E. Fournier misses 2-pt jump shot from 19 ft,,48,56
250,3,7:04.0,,Defensive rebound by P. Millsap,48,56
251,3,6:52.0,,Personal foul by E. Fournier (drawn by J. Teague),48,56
252,3,6:41.0,,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),48,58
253,3,6:10.0,T. Harris misses 2-pt jump shot from 16 ft,,48,58
254,3,6:08.0,,Defensive rebound by P. Millsap,48,58
255,3,6:03.0,,T. Sefolosha misses 2-pt jump shot from 15 ft,48,58
256,3,6:01.0,Defensive rebound by T. Harris,,48,58
257,3,5:53.0,E. Payton makes 2-pt layup at rim,,50,58
258,3,5:53.0,Shooting foul by K. Korver (drawn by E. Payton),,50,58
259,3,5:53.0,,T. Splitter enters the game for A. Horford,50,58
260,3,5:53.0,E. Payton misses free throw 1 of 1,,50,58
261,3,5:51.0,Offensive rebound by C. Frye,,50,58
262,3,5:47.0,Shooting foul by P. Millsap (drawn by E. Payton),,50,58
263,3,5:47.0,E. Payton misses free throw 1 of 2,,50,58
264,3,5:47.0,Offensive rebound by Team,,50,58
265,3,5:47.0,E. Payton misses free throw 2 of 2,,50,58
266,3,5:45.0,,Defensive rebound by P. Millsap,50,58
267,3,5:27.0,,Turnover by J. Teague (bad pass; steal by T. Harris),50,58
268,3,5:18.0,N. Vučević misses 2-pt layup from 1 ft (block by P. Millsap),,50,58
269,3,5:16.0,Offensive rebound by T. Harris,,50,58
270,3,5:10.0,T. Harris misses 2-pt jump shot from 14 ft,,50,58
271,3,5:08.0,,Defensive rebound by K. Korver,50,58
272,3,5:02.0,Offensive charge foul by J. Teague (drawn by E. Payton),,50,58
273,3,5:02.0,,Turnover by J. Teague (offensive foul),50,58
274,3,4:47.0,E. Fournier misses 3-pt jump shot from 22 ft,,50,58
275,3,4:45.0,,Defensive rebound by T. Splitter,50,58
276,3,4:28.0,,J. Teague makes 3-pt jump shot from 23 ft (assist by P. Millsap),50,61
277,3,4:10.0,E. Payton makes 2-pt jump shot from 19 ft (assist by T. Harris),,52,61
278,3,3:55.0,,T. Sefolosha misses 2-pt layup from 1 ft (block by T. Harris),52,61
279,3,3:53.0,Defensive rebound by N. Vučević,,52,61
280,3,3:50.0,Turnover by E. Payton (lost ball; steal by J. Teague),,52,61
281,3,3:43.0,,J. Teague makes 3-pt jump shot from 25 ft,52,64
282,3,3:17.0,Turnover by T. Harris (lost ball; steal by T. Sefolosha),,52,64
283,3,3:13.0,,P. Millsap makes 2-pt dunk at rim (assist by T. Sefolosha),52,66
284,3,3:13.0,Orlando full timeout,,52,66
285,3,3:13.0,,K. Bazemore enters the game for K. Korver,52,66
286,3,3:13.0,,D. Schröder enters the game for J. Teague,52,66
287,3,3:13.0,S. Napier enters the game for C. Frye,,52,66
288,3,3:13.0,M. Hezonja enters the game for N. Vučević,,52,66
289,3,3:13.0,A. Gordon enters the game for E. Fournier,,52,66
290,3,3:13.0,J. Smith enters the game for E. Payton,,52,66
291,3,2:57.0,A. Gordon misses 2-pt jump shot from 9 ft,,52,66
292,3,2:54.0,,Defensive rebound by P. Millsap,52,66
293,3,2:38.0,,D. Schröder makes 2-pt jump shot from 17 ft (assist by P. Millsap),52,68
294,3,2:22.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by S. Napier),,55,68
295,3,2:04.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),55,70
296,3,1:48.0,S. Napier misses 3-pt jump shot from 25 ft,,55,70
297,3,1:47.0,,Defensive rebound by K. Bazemore,55,70
298,3,1:37.0,,Turnover by K. Bazemore (lost ball; steal by T. Harris),55,70
299,3,1:32.0,M. Hezonja makes 2-pt dunk at rim (assist by A. Gordon),,57,70
300,3,1:13.0,,Turnover by T. Splitter (offensive foul),57,70
301,3,1:13.0,Offensive charge foul by T. Splitter (drawn by A. Gordon),,57,70
302,3,1:13.0,,M. Scott enters the game for P. Millsap,57,70
303,3,0:57.0,M. Hezonja misses 2-pt layup at rim (block by T. Splitter),,57,70
304,3,0:55.0,,Defensive rebound by T. Splitter,57,70
305,3,0:51.0,,T. Splitter makes 2-pt layup from 2 ft (assist by D. Schröder),57,72
306,3,0:36.0,,Violation by M. Scott (kicked ball),57,72
307,3,0:22.0,A. Gordon makes 2-pt jump shot from 17 ft (assist by T. Harris),,59,72
308,3,0:03.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,59,72
309,3,0:01.0,Defensive rebound by J. Smith,,59,72
310,3,0:00.0,M. Hezonja misses 3-pt jump shot from 34 ft,,59,72
311,3,0:00.0,Offensive rebound by Team,,59,72
312,4,11:40.0,J. Smith misses 2-pt jump shot from 8 ft,,59,72
313,4,11:38.0,,Defensive rebound by D. Schröder,59,72
314,4,11:27.0,,D. Schröder misses 2-pt jump shot from 17 ft,59,72
315,4,11:25.0,Defensive rebound by J. Smith,,59,72
316,4,11:09.0,M. Hezonja misses 2-pt hook shot from 5 ft,,59,72
317,4,11:08.0,,Defensive rebound by T. Hardaway,59,72
318,4,11:01.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),59,75
319,4,10:36.0,Shooting foul by A. Horford (drawn by A. Gordon),,59,75
320,4,10:36.0,A. Gordon makes free throw 1 of 2,,60,75
321,4,10:36.0,D. Dedmon enters the game for T. Harris,,60,75
322,4,10:36.0,A. Gordon makes free throw 2 of 2,,61,75
323,4,10:18.0,,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),61,77
324,4,9:50.0,S. Napier misses 3-pt jump shot from 24 ft,,61,77
325,4,9:49.0,,Defensive rebound by T. Sefolosha,61,77
326,4,9:36.0,,D. Schröder misses 2-pt layup from 2 ft (block by A. Gordon),61,77
327,4,9:36.0,,Offensive rebound by Team,61,77
328,4,9:33.0,,T. Hardaway misses 2-pt jump shot from 16 ft,61,77
329,4,9:32.0,,Offensive rebound by Team,61,77
330,4,9:30.0,,M. Scott makes 2-pt layup from 1 ft (assist by D. Schröder),61,79
331,4,9:12.0,J. Smith misses 2-pt jump shot from 17 ft,,61,79
332,4,9:10.0,,Defensive rebound by T. Sefolosha,61,79
333,4,9:01.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,61,79
334,4,9:00.0,Defensive rebound by A. Gordon,,61,79
335,4,8:54.0,Personal foul by T. Sefolosha (drawn by A. Gordon),,61,79
336,4,8:54.0,Official timeout,,61,79
337,4,8:54.0,K. Appling enters the game for S. Napier,,61,79
338,4,8:48.0,Turnover by D. Dedmon (bad pass; steal by T. Hardaway),,61,79
339,4,8:45.0,,Shooting foul by D. Dedmon (drawn by T. Hardaway),61,79
340,4,8:45.0,,T. Hardaway makes free throw 1 of 2,61,80
341,4,8:45.0,,T. Hardaway makes free throw 2 of 2,61,81
342,4,8:34.0,K. Appling misses 3-pt jump shot from 23 ft,,61,81
343,4,8:29.0,,Defensive rebound by T. Sefolosha,61,81
344,4,8:22.0,,Turnover by D. Schröder (bad pass; steal by D. Dedmon),61,81
345,4,8:18.0,Turnover by K. Appling (lost ball; steal by T. Sefolosha),,61,81
346,4,8:13.0,,T. Sefolosha makes 2-pt jump shot from 13 ft (assist by T. Hardaway),61,83
347,4,7:59.0,M. Hezonja misses 3-pt jump shot from 24 ft,,61,83
348,4,7:57.0,,Defensive rebound by M. Scott,61,83
349,4,7:48.0,,Turnover by D. Schröder (lost ball; steal by K. Appling),61,83
350,4,7:41.0,K. Appling makes 2-pt layup from 1 ft,,63,83
351,4,7:18.0,,M. Scott makes 2-pt layup from 2 ft (assist by D. Schröder),63,85
352,4,6:56.0,Turnover by M. Hezonja (bad pass; steal by M. Scott),,63,85
353,4,6:46.0,,A. Horford makes 2-pt layup from 1 ft (assist by M. Scott),63,87
354,4,6:30.0,J. Smith makes 2-pt jump shot from 18 ft (assist by A. Gordon),,65,87
355,4,6:21.0,,Atlanta full timeout,65,87
356,4,6:21.0,,J. Holiday enters the game for A. Horford,65,87
357,4,6:21.0,,M. Muscala enters the game for T. Sefolosha,65,87
358,4,6:21.0,,S. Mack enters the game for D. Schröder,65,87
359,4,6:14.0,,T. Hardaway misses 2-pt jump shot from 6 ft,65,87
360,4,6:11.0,Defensive rebound by D. Dedmon,,65,87
361,4,6:03.0,A. Gordon misses 2-pt layup from 1 ft,,65,87
362,4,5:57.0,,Defensive rebound by S. Mack,65,87
363,4,5:50.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by M. Muscala),65,90
364,4,5:35.0,M. Hezonja misses 3-pt jump shot from 25 ft,,65,90
365,4,5:34.0,,Defensive rebound by M. Muscala,65,90
366,4,5:11.0,,M. Muscala misses 2-pt jump shot from 10 ft,65,90
367,4,5:08.0,Defensive rebound by D. Dedmon,,65,90
368,4,5:00.0,Shooting foul by J. Holiday (drawn by M. Hezonja),,65,90
369,4,5:00.0,M. Hezonja makes free throw 1 of 2,,66,90
370,4,5:00.0,M. Hezonja makes free throw 2 of 2,,67,90
371,4,4:48.0,,M. Scott makes 2-pt layup from 1 ft (assist by T. Hardaway),67,92
372,4,4:29.0,A. Gordon makes 2-pt jump shot from 21 ft,,69,92
373,4,4:17.0,,J. Holiday misses 3-pt jump shot from 24 ft,69,92
374,4,4:15.0,Defensive rebound by J. Smith,,69,92
375,4,4:02.0,D. Dedmon makes 2-pt layup from 3 ft (assist by M. Hezonja),,71,92
376,4,3:45.0,,J. Holiday misses 2-pt layup at rim,71,92
377,4,3:43.0,Defensive rebound by D. Dedmon,,71,92
378,4,3:40.0,Shooting foul by M. Scott (drawn by A. Gordon),,71,92
379,4,3:40.0,A. Gordon makes free throw 1 of 2,,72,92
380,4,3:40.0,A. Gordon makes free throw 2 of 2,,73,92
381,4,3:32.0,,Personal foul by M. Hezonja (drawn by J. Holiday),73,92
