,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ORLANDO_ACTION,PHOENIX_SCORE,ORLANDO_SCORE
88,1,1:28.0,Personal foul by M. Hezonja (drawn by P. Tucker),,25,25
89,1,1:28.0,,Personal foul by P. Tucker,25,25
90,1,1:05.0,D. Booker misses 2-pt jump shot from 3 ft,,25,25
91,1,1:03.0,,Defensive rebound by M. Hezonja,25,25
92,1,0:54.0,,J. Smith misses 2-pt jump shot from 20 ft,25,25
93,1,0:53.0,Defensive rebound by P. Tucker,,25,25
94,1,0:50.0,Turnover by P. Tucker (bad pass; steal by E. Payton),,25,25
95,1,0:45.0,,E. Payton misses 2-pt layup from 1 ft,25,25
96,1,0:44.0,,Offensive rebound by E. İlyasova,25,25
97,1,0:44.0,,E. İlyasova misses 2-pt layup at rim,25,25
98,1,0:44.0,,Offensive rebound by E. İlyasova,25,25
99,1,0:44.0,,E. İlyasova makes 2-pt layup at rim,25,27
100,1,0:28.0,Shooting foul by J. Smith (drawn by D. Booker),,25,27
101,1,0:28.0,D. Booker misses free throw 1 of 2,,25,27
102,1,0:28.0,Offensive rebound by Team,,25,27
103,1,0:28.0,D. Booker misses free throw 2 of 2,,25,27
104,1,0:28.0,Offensive rebound by A. Len,,25,27
105,1,0:28.0,A. Len makes 2-pt layup from 1 ft,,27,27
106,1,0:12.0,,E. İlyasova misses 2-pt jump shot from 5 ft,27,27
107,1,0:11.0,Defensive rebound by A. Len,,27,27
108,1,0:06.0,D. Booker makes 2-pt layup from 1 ft,,29,27
109,1,0:01.0,,E. Payton makes 2-pt layup from 1 ft,29,29
110,1,0:00.0,M. Teletović misses 3-pt jump shot from 56 ft,,29,29
111,1,0:00.0,Offensive rebound by Team,,29,29
112,2,11:46.0,,E. Fournier misses 3-pt jump shot from 22 ft,29,29
113,2,11:45.0,,Offensive rebound by E. İlyasova,29,29
114,2,11:44.0,,E. İlyasova misses 2-pt jump shot from 1 ft,29,29
115,2,11:43.0,,Offensive rebound by E. İlyasova,29,29
116,2,11:43.0,,E. İlyasova misses 2-pt layup from 1 ft,29,29
117,2,11:41.0,,Offensive rebound by E. İlyasova,29,29
118,2,11:41.0,,E. İlyasova misses 2-pt layup from 2 ft,29,29
119,2,11:39.0,,Offensive rebound by Team,29,29
120,2,11:24.0,,J. Smith makes 2-pt jump shot from 12 ft,29,31
121,2,11:10.0,Shooting foul by J. Smith (drawn by J. Leuer),,29,31
122,2,11:10.0,J. Leuer makes free throw 1 of 2,,30,31
123,2,11:10.0,J. Leuer makes free throw 2 of 2,,31,31
124,2,10:57.0,,J. Smith misses 2-pt jump shot from 9 ft,31,31
125,2,10:56.0,Defensive rebound by J. Leuer,,31,31
126,2,10:46.0,Turnover by A. Goodwin (lost ball),,31,31
127,2,10:35.0,,C. Watson makes 3-pt jump shot from 24 ft (assist by J. Smith),31,34
128,2,10:18.0,J. Leuer makes 2-pt jump shot from 6 ft,,33,34
129,2,9:56.0,,E. İlyasova misses 2-pt jump shot from 17 ft,33,34
130,2,9:56.0,Defensive rebound by Team,,33,34
131,2,9:47.0,M. Teletović misses 3-pt jump shot from 29 ft,,33,34
132,2,9:45.0,,Defensive rebound by E. İlyasova,33,34
133,2,9:37.0,,E. Fournier makes 2-pt layup from 1 ft,33,36
134,2,9:23.0,A. Goodwin makes 2-pt layup from 1 ft,,35,36
135,2,9:23.0,Shooting foul by J. Smith (drawn by A. Goodwin),,35,36
136,2,9:23.0,,N. Vučević enters the game for J. Smith,35,36
137,2,9:23.0,,A. Gordon enters the game for E. İlyasova,35,36
138,2,9:23.0,A. Goodwin makes free throw 1 of 1,,36,36
139,2,9:07.0,,N. Vučević misses 2-pt jump shot from 18 ft,36,36
140,2,9:06.0,Defensive rebound by A. Goodwin,,36,36
141,2,9:00.0,A. Goodwin makes 2-pt layup at rim,,38,36
142,2,8:59.0,,Orlando full timeout,38,36
143,2,8:37.0,,N. Vučević misses 2-pt hook shot from 5 ft,38,36
144,2,8:35.0,Defensive rebound by J. Leuer,,38,36
145,2,8:23.0,A. Goodwin makes 2-pt layup from 1 ft (assist by R. Price),,40,36
146,2,8:23.0,Shooting foul by E. Fournier (drawn by A. Goodwin),,40,36
147,2,8:23.0,,D. Marble enters the game for E. Fournier,40,36
148,2,8:23.0,A. Goodwin misses free throw 1 of 1,,40,36
149,2,8:22.0,,Defensive rebound by N. Vučević,40,36
150,2,8:09.0,,C. Watson makes 2-pt jump shot from 18 ft,40,38
151,2,7:56.0,Turnover by J. Jenkins (lost ball; steal by N. Vučević),,40,38
152,2,7:52.0,,Shooting foul by J. Leuer (drawn by A. Gordon),40,38
153,2,7:52.0,,A. Gordon makes free throw 1 of 2,40,39
154,2,7:52.0,,A. Gordon makes free throw 2 of 2,40,40
155,2,7:39.0,M. Teletović misses 2-pt jump shot from 17 ft,,40,40
156,2,7:38.0,,Defensive rebound by N. Vučević,40,40
157,2,7:30.0,,B. Jennings misses 2-pt jump shot from 15 ft,40,40
158,2,7:28.0,,Offensive rebound by D. Marble,40,40
159,2,7:26.0,,D. Marble misses 2-pt jump shot from 4 ft,40,40
160,2,7:23.0,Defensive rebound by M. Teletović,,40,40
161,2,7:11.0,M. Teletović misses 2-pt jump shot from 9 ft,,40,40
162,2,7:09.0,,Defensive rebound by N. Vučević,40,40
163,2,6:59.0,,Turnover by A. Gordon (bad pass),40,40
164,2,6:41.0,J. Leuer makes 2-pt layup from 1 ft (assist by M. Teletović),,42,40
165,2,6:29.0,,N. Vučević makes 2-pt layup from 1 ft (assist by B. Jennings),42,42
166,2,6:13.0,A. Goodwin misses 2-pt jump shot from 5 ft (block by D. Marble),,42,42
167,2,6:11.0,,Defensive rebound by D. Marble,42,42
168,2,6:08.0,,B. Jennings misses 3-pt jump shot from 27 ft,42,42
169,2,6:07.0,Defensive rebound by J. Leuer,,42,42
170,2,6:00.0,J. Jenkins makes 2-pt jump shot from 16 ft (assist by R. Price),,44,42
171,2,5:42.0,,D. Marble misses 2-pt jump shot from 20 ft,44,42
172,2,5:41.0,Defensive rebound by J. Jenkins,,44,42
173,2,5:29.0,J. Leuer misses 2-pt jump shot from 13 ft,,44,42
174,2,5:28.0,,Defensive rebound by D. Marble,44,42
175,2,5:14.0,,B. Jennings misses 2-pt jump shot from 17 ft,44,42
176,2,5:12.0,Defensive rebound by A. Goodwin,,44,42
177,2,5:05.0,J. Leuer misses 3-pt jump shot from 25 ft,,44,42
178,2,5:03.0,,Defensive rebound by N. Vučević,44,42
179,2,4:59.0,,Turnover by D. Marble (traveling),44,42
180,2,4:59.0,Official timeout,,44,42
181,2,4:59.0,,E. Payton enters the game for C. Watson,44,42
182,2,4:59.0,,M. Hezonja enters the game for B. Jennings,44,42
183,2,4:59.0,A. Len enters the game for J. Leuer,,44,42
184,2,4:46.0,R. Price misses 3-pt jump shot from 22 ft,,44,42
185,2,4:44.0,Offensive rebound by A. Len,,44,42
186,2,4:41.0,A. Goodwin misses 2-pt layup from 1 ft,,44,42
187,2,4:39.0,,Defensive rebound by D. Marble,44,42
188,2,4:24.0,,N. Vučević makes 2-pt dunk at rim (assist by M. Hezonja),44,44
189,2,4:10.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by J. Jenkins),,47,44
190,2,3:50.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),47,46
191,2,3:40.0,A. Len misses 2-pt hook shot from 7 ft,,47,46
192,2,3:39.0,,Defensive rebound by N. Vučević,47,46
193,2,3:30.0,,N. Vučević misses 2-pt jump shot from 5 ft,47,46
194,2,3:29.0,,Offensive rebound by D. Marble,47,46
195,2,3:24.0,,A. Gordon misses 3-pt jump shot from 23 ft,47,46
196,2,3:21.0,Defensive rebound by J. Jenkins,,47,46
197,2,3:20.0,Turnover by J. Jenkins (lost ball; steal by D. Marble),,47,46
198,2,3:20.0,P. Tucker enters the game for J. Jenkins,,47,46
199,2,3:20.0,D. Booker enters the game for M. Teletović,,47,46
200,2,3:20.0,T. Chandler enters the game for A. Goodwin,,47,46
201,2,3:13.0,,Shooting foul by P. Tucker (drawn by N. Vučević),47,46
202,2,3:13.0,,N. Vučević makes free throw 1 of 2,47,47
203,2,3:13.0,,D. Dedmon enters the game for A. Gordon,47,47
204,2,3:13.0,,N. Vučević misses free throw 2 of 2,47,47
205,2,3:12.0,Defensive rebound by T. Chandler,,47,47
206,2,3:06.0,Personal foul by D. Marble (drawn by D. Booker),,47,47
207,2,2:54.0,A. Len makes 2-pt jump shot from 14 ft,,49,47
208,2,2:42.0,,N. Vučević misses 2-pt jump shot from 17 ft,49,47
209,2,2:41.0,Defensive rebound by D. Booker,,49,47
210,2,2:28.0,A. Len misses 2-pt jump shot from 8 ft,,49,47
211,2,2:26.0,Offensive rebound by T. Chandler,,49,47
212,2,2:26.0,T. Chandler makes 2-pt layup from 1 ft,,51,47
213,2,2:26.0,Shooting foul by D. Dedmon (drawn by T. Chandler),,51,47
214,2,2:26.0,Phoenix full timeout,,51,47
215,2,2:26.0,T. Chandler misses free throw 1 of 1,,51,47
216,2,2:25.0,,Defensive rebound by D. Dedmon,51,47
217,2,2:12.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),51,49
218,2,1:48.0,T. Chandler makes 2-pt layup from 1 ft (assist by D. Booker),,53,49
219,2,1:25.0,,E. Payton misses 2-pt jump shot from 19 ft,53,49
220,2,1:24.0,Defensive rebound by D. Booker,,53,49
221,2,1:19.0,Personal foul by N. Vučević (drawn by A. Len),,53,49
222,2,1:19.0,A. Len makes free throw 1 of 2,,54,49
223,2,1:19.0,A. Len makes free throw 2 of 2,,55,49
224,2,0:57.0,,D. Marble misses 3-pt jump shot from 22 ft,55,49
225,2,0:56.0,,Offensive rebound by D. Dedmon,55,49
226,2,0:55.0,,Shooting foul by A. Len (drawn by D. Dedmon),55,49
227,2,0:55.0,,D. Dedmon makes free throw 1 of 2,55,50
228,2,0:55.0,M. Teletović enters the game for T. Chandler,,55,50
229,2,0:55.0,,D. Dedmon misses free throw 2 of 2,55,50
230,2,0:54.0,Defensive rebound by P. Tucker,,55,50
231,2,0:37.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by D. Booker),,58,50
232,2,0:30.0,,Personal foul by M. Teletović (drawn by E. Payton),58,50
233,2,0:30.0,,E. Payton misses free throw 1 of 2,58,50
234,2,0:30.0,,Offensive rebound by Team,58,50
235,2,0:30.0,,E. Payton misses free throw 2 of 2,58,50
236,2,0:29.0,Defensive rebound by R. Price,,58,50
237,2,0:09.0,,Violation by M. Hezonja (kicked ball),58,50
238,2,0:09.0,,E. İlyasova enters the game for D. Dedmon,58,50
239,2,0:01.0,P. Tucker misses 2-pt layup from 1 ft,,58,50
240,2,0:01.0,Offensive rebound by A. Len,,58,50
241,2,0:01.0,A. Len misses 2-pt layup from 2 ft,,58,50
242,2,0:00.0,Offensive rebound by Team,,58,50
243,3,11:36.0,,N. Vučević misses 2-pt jump shot from 13 ft (block by A. Len),58,50
244,3,11:34.0,Defensive rebound by T. Chandler,,58,50
245,3,11:22.0,Shooting foul by M. Hezonja (drawn by T. Chandler),,58,50
246,3,11:22.0,T. Chandler makes free throw 1 of 2,,59,50
247,3,11:22.0,T. Chandler makes free throw 2 of 2,,60,50
248,3,10:59.0,,E. Payton misses 3-pt jump shot from 25 ft,60,50
249,3,10:58.0,Defensive rebound by T. Chandler,,60,50
250,3,10:55.0,Turnover by T. Chandler (bad pass; steal by E. Payton),,60,50
251,3,10:52.0,,E. Payton misses 2-pt layup from 1 ft,60,50
252,3,10:50.0,Defensive rebound by T. Chandler,,60,50
253,3,10:37.0,P. Tucker makes 3-pt jump shot from 26 ft (assist by D. Booker),,63,50
254,3,10:25.0,,Personal foul by R. Price (drawn by E. Fournier),63,50
255,3,10:19.0,,Turnover by E. Payton (traveling),63,50
256,3,10:09.0,D. Booker makes 2-pt jump shot from 17 ft,,65,50
257,3,10:02.0,,Turnover by E. Payton (bad pass; steal by R. Price),65,50
258,3,9:59.0,R. Price makes 2-pt dunk at rim,,67,50
259,3,9:59.0,,Orlando full timeout,67,50
260,3,9:59.0,,B. Jennings enters the game for E. Fournier,67,50
261,3,9:59.0,,C. Watson enters the game for A. Gordon,67,50
262,3,9:59.0,,D. Dedmon enters the game for N. Vučević,67,50
263,3,9:59.0,,E. İlyasova enters the game for M. Hezonja,67,50
264,3,9:59.0,,D. Marble enters the game for E. Payton,67,50
265,3,9:43.0,,D. Marble misses 2-pt layup from 1 ft,67,50
266,3,9:41.0,Defensive rebound by A. Len,,67,50
267,3,9:27.0,T. Chandler misses 2-pt layup from 1 ft,,67,50
268,3,9:26.0,,Defensive rebound by E. İlyasova,67,50
269,3,9:19.0,,B. Jennings misses 2-pt jump shot from 18 ft,67,50
270,3,9:18.0,Defensive rebound by T. Chandler,,67,50
271,3,9:05.0,A. Len makes 2-pt dunk at rim (assist by P. Tucker),,69,50
272,3,8:38.0,,C. Watson misses 2-pt jump shot from 17 ft,69,50
273,3,8:37.0,Defensive rebound by Team,,69,50
274,3,8:21.0,A. Len misses 3-pt jump shot from 23 ft,,69,50
275,3,8:20.0,,Defensive rebound by B. Jennings,69,50
276,3,8:13.0,,Personal foul by D. Booker (drawn by E. İlyasova),69,50
277,3,8:05.0,,E. İlyasova misses 3-pt jump shot from 25 ft,69,50
278,3,8:04.0,Defensive rebound by R. Price,,69,50
279,3,7:46.0,D. Booker misses 2-pt jump shot from 16 ft,,69,50
280,3,7:44.0,,Defensive rebound by C. Watson,69,50
281,3,7:36.0,,B. Jennings misses 3-pt jump shot from 24 ft,69,50
282,3,7:34.0,Defensive rebound by T. Chandler,,69,50
283,3,7:20.0,Personal foul by C. Watson (drawn by D. Booker),,69,50
284,3,7:18.0,Personal foul by D. Marble (drawn by D. Booker),,69,50
285,3,7:10.0,Turnover by D. Booker (lost ball; steal by E. İlyasova),,69,50
286,3,7:06.0,,C. Watson misses 2-pt layup from 1 ft (block by R. Price),69,50
287,3,7:03.0,,Offensive rebound by D. Dedmon,69,50
288,3,7:00.0,,Turnover by D. Dedmon (bad pass; steal by R. Price),69,50
289,3,6:57.0,R. Price makes 2-pt layup from 1 ft,,71,50
290,3,6:43.0,,D. Dedmon misses 2-pt jump shot from 14 ft,71,50
291,3,6:42.0,Defensive rebound by A. Len,,71,50
292,3,6:30.0,Shooting foul by D. Dedmon (drawn by A. Len),,71,50
293,3,6:30.0,A. Len makes free throw 1 of 2,,72,50
294,3,6:30.0,,A. Gordon enters the game for E. İlyasova,72,50
295,3,6:30.0,,N. Vučević enters the game for B. Jennings,72,50
296,3,6:30.0,,E. Payton enters the game for D. Dedmon,72,50
297,3,6:30.0,A. Len misses free throw 2 of 2,,72,50
298,3,6:29.0,,Defensive rebound by D. Marble,72,50
299,3,6:18.0,,D. Marble misses 3-pt jump shot from 26 ft,72,50
300,3,6:16.0,Defensive rebound by T. Chandler,,72,50
301,3,6:05.0,P. Tucker misses 2-pt jump shot from 7 ft,,72,50
302,3,6:04.0,,Defensive rebound by N. Vučević,72,50
303,3,5:52.0,,C. Watson misses 3-pt jump shot from 24 ft,72,50
304,3,5:51.0,Defensive rebound by T. Chandler,,72,50
305,3,5:37.0,Shooting foul by N. Vučević (drawn by A. Len),,72,50
306,3,5:37.0,A. Len makes free throw 1 of 2,,73,50
307,3,5:37.0,,M. Hezonja enters the game for D. Marble,73,50
308,3,5:37.0,A. Len makes free throw 2 of 2,,74,50
309,3,5:24.0,,E. Payton makes 2-pt layup from 1 ft (assist by C. Watson),74,52
310,3,5:06.0,R. Price misses 3-pt jump shot from 25 ft,,74,52
311,3,5:06.0,,Defensive rebound by Team,74,52
312,3,4:59.0,,E. Payton misses 3-pt jump shot from 26 ft,74,52
313,3,4:58.0,Defensive rebound by A. Len,,74,52
314,3,4:43.0,A. Len misses 2-pt jump shot from 15 ft,,74,52
315,3,4:42.0,,Defensive rebound by A. Gordon,74,52
316,3,4:29.0,,E. Payton misses 2-pt jump shot from 3 ft (block by D. Booker),74,52
317,3,4:28.0,Defensive rebound by R. Price,,74,52
318,3,4:26.0,Shooting foul by M. Hezonja (drawn by P. Tucker),,74,52
319,3,4:26.0,P. Tucker misses free throw 1 of 2,,74,52
320,3,4:26.0,Offensive rebound by Team,,74,52
321,3,4:26.0,M. Teletović enters the game for A. Len,,74,52
322,3,4:26.0,P. Tucker makes free throw 2 of 2,,75,52
323,3,4:09.0,,M. Hezonja makes 2-pt hook shot from 4 ft (assist by E. Payton),75,54
324,3,3:49.0,Personal foul by C. Watson (drawn by D. Booker),,75,54
325,3,3:49.0,D. Booker makes free throw 1 of 2,,76,54
326,3,3:49.0,D. Booker makes free throw 2 of 2,,77,54
327,3,3:34.0,,Personal foul by P. Tucker (drawn by N. Vučević),77,54
328,3,3:27.0,,M. Hezonja makes 2-pt jump shot from 22 ft (assist by E. Payton),77,56
329,3,3:10.0,D. Booker misses 2-pt jump shot from 17 ft,,77,56
330,3,3:08.0,,Defensive rebound by N. Vučević,77,56
331,3,2:53.0,,Turnover by M. Hezonja (lost ball; steal by T. Chandler),77,56
332,3,2:50.0,Shooting foul by C. Watson (drawn by P. Tucker),,77,56
333,3,2:50.0,Phoenix full timeout,,77,56
334,3,2:50.0,,E. Fournier enters the game for A. Gordon,77,56
335,3,2:50.0,P. Tucker makes free throw 1 of 2,,78,56
336,3,2:50.0,P. Tucker misses free throw 2 of 2,,78,56
337,3,2:49.0,,Defensive rebound by N. Vučević,78,56
338,3,2:39.0,,M. Hezonja makes 3-pt jump shot from 22 ft (assist by E. Payton),78,59
339,3,2:21.0,Shooting foul by E. Fournier (drawn by M. Teletović),,78,59
340,3,2:21.0,M. Teletović makes free throw 1 of 2,,79,59
341,3,2:21.0,M. Teletović makes free throw 2 of 2,,80,59
342,3,2:05.0,,Turnover by N. Vučević (bad pass; steal by R. Price),80,59
343,3,2:00.0,Turnover by P. Tucker (bad pass; steal by E. Fournier),,80,59
344,3,1:55.0,,M. Hezonja makes 3-pt jump shot from 27 ft (assist by E. Payton),80,62
345,3,1:33.0,M. Teletović misses 3-pt jump shot from 24 ft,,80,62
346,3,1:31.0,Offensive rebound by P. Tucker,,80,62
347,3,1:31.0,P. Tucker misses 2-pt layup from 2 ft,,80,62
348,3,1:29.0,,Defensive rebound by E. Fournier,80,62
349,3,1:27.0,,Shooting foul by T. Chandler (drawn by E. Fournier),80,62
350,3,1:27.0,,E. Fournier makes free throw 1 of 2,80,63
351,3,1:27.0,A. Len enters the game for T. Chandler,,80,63
352,3,1:27.0,J. Jenkins enters the game for R. Price,,80,63
353,3,1:27.0,,J. Smith enters the game for N. Vučević,80,63
354,3,1:27.0,,E. Fournier makes free throw 2 of 2,80,64
355,3,1:07.0,Shooting foul by J. Smith (drawn by A. Len),,80,64
356,3,1:07.0,A. Len makes free throw 1 of 2,,81,64
357,3,1:07.0,A. Len makes free throw 2 of 2,,82,64
358,3,0:51.0,,J. Smith misses 2-pt jump shot from 17 ft,82,64
359,3,0:50.0,Defensive rebound by M. Teletović,,82,64
360,3,0:31.0,A. Len misses 2-pt jump shot from 17 ft,,82,64
361,3,0:30.0,,Defensive rebound by C. Watson,82,64
362,3,0:23.0,,J. Smith makes 2-pt jump shot from 14 ft (assist by C. Watson),82,66
363,3,0:16.0,Personal foul by E. Payton (drawn by D. Booker),,82,66
364,3,0:16.0,D. Booker makes free throw 1 of 2,,83,66
365,3,0:16.0,R. Price enters the game for M. Teletović,,83,66
366,3,0:16.0,D. Booker makes free throw 2 of 2,,84,66
367,3,0:01.0,,E. Fournier misses 3-pt jump shot from 31 ft (block by A. Len),84,66
368,3,0:00.0,,Offensive rebound by Team,84,66
369,4,11:46.0,Turnover by M. Teletović (bad pass; steal by M. Hezonja),,84,66
370,4,11:41.0,,J. Smith makes 2-pt layup from 1 ft (assist by M. Hezonja),84,68
371,4,11:23.0,Personal foul by E. Fournier (drawn by M. Teletović),,84,68
372,4,11:08.0,Turnover by Team (shot clock),,84,68
373,4,11:00.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by C. Watson),84,71
374,4,10:58.0,Phoenix full timeout,,84,71
375,4,10:58.0,A. Len enters the game for J. Leuer,,84,71
376,4,10:46.0,A. Len makes 2-pt layup from 1 ft (assist by J. Jenkins),,86,71
377,4,10:26.0,,M. Hezonja misses 2-pt jump shot from 16 ft,86,71
378,4,10:25.0,Defensive rebound by A. Len,,86,71
379,4,10:03.0,M. Teletović misses 2-pt jump shot from 15 ft,,86,71
380,4,10:02.0,,Defensive rebound by E. Fournier,86,71
381,4,9:53.0,,Turnover by E. Fournier (bad pass; steal by A. Len),86,71
382,4,9:33.0,Turnover by A. Len (offensive foul),,86,71
383,4,9:33.0,,Offensive charge foul by A. Len (drawn by J. Smith),86,71
384,4,9:26.0,,C. Watson misses 2-pt jump shot from 17 ft,86,71
385,4,9:24.0,Defensive rebound by A. Goodwin,,86,71
386,4,9:19.0,A. Goodwin makes 2-pt layup at rim,,88,71
387,4,9:03.0,,E. Payton misses 2-pt layup from 1 ft,88,71
388,4,9:01.0,Defensive rebound by A. Len,,88,71
389,4,8:56.0,Turnover by R. Price (lost ball; steal by E. Payton),,88,71
390,4,8:52.0,,E. Payton makes 2-pt dunk at rim,88,73
391,4,8:41.0,Personal foul by E. Payton (drawn by R. Price),,88,73
