,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
462,4,0:30.0,R. Westbrook misses 3-pt jump shot from 26 ft,,109,116
463,4,0:29.0,,Defensive rebound by J. Green,109,116
464,4,0:27.0,,Personal take foul by S. Adams (drawn by J. Green),109,116
465,4,0:27.0,,J. Green makes free throw 1 of 2,109,117
466,4,0:27.0,,J. Green makes free throw 2 of 2,109,118
467,4,0:22.0,S. Ibaka makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,112,118
468,4,0:19.0,,Personal foul by S. Adams (drawn by M. Chalmers),112,118
469,4,0:19.0,N. Collison enters the game for S. Adams,,112,118
470,4,0:19.0,,M. Chalmers makes free throw 1 of 2,112,119
471,4,0:19.0,,M. Chalmers makes free throw 2 of 2,112,120
472,4,0:14.0,A. Morrow makes 2-pt jump shot from 1 ft (assist by R. Westbrook),,114,120
473,4,0:08.0,,T. Allen makes 2-pt dunk at rim (assist by M. Conley),114,122
474,4,0:02.0,D. Waiters misses 2-pt layup at rim,,114,122
475,4,0:01.0,Offensive rebound by N. Collison,,114,122
476,4,0:01.0,N. Collison misses 2-pt jump shot at rim,,114,122
477,4,0:00.0,Offensive rebound by Team,,114,122
