,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
62,1,5:12.0,,Cleveland full timeout,14,14
63,1,5:12.0,H. Whiteside makes free throw 1 of 1,,15,14
64,1,5:04.0,,Offensive foul by L. James (drawn by G. Dragić),15,14
65,1,5:04.0,,Turnover by L. James (offensive foul),15,14
66,1,4:55.0,G. Dragić misses 3-pt jump shot from 25 ft,,15,14
67,1,4:54.0,,Defensive rebound by K. Love,15,14
68,1,4:39.0,,L. James makes 2-pt jump shot from 7 ft,15,16
69,1,4:25.0,Turnover by D. Wade (bad pass),,15,16
70,1,4:25.0,,M. Dellavedova enters the game for M. Williams,15,16
71,1,4:25.0,M. Chalmers enters the game for G. Dragić,,15,16
72,1,4:01.0,,L. James makes 2-pt jump shot from 12 ft,15,18
73,1,3:55.0,Miami full timeout,,15,18
74,1,3:55.0,,R. Jefferson enters the game for L. James,15,18
75,1,3:55.0,,T. Thompson enters the game for T. Mozgov,15,18
76,1,3:55.0,G. Green enters the game for C. Bosh,,15,18
77,1,3:55.0,J. McRoberts enters the game for D. Wade,,15,18
78,1,3:40.0,H. Whiteside misses 2-pt jump shot from 6 ft,,15,18
79,1,3:39.0,,Defensive rebound by T. Thompson,15,18
80,1,3:17.0,,J. Smith makes 2-pt jump shot from 16 ft,15,20
81,1,3:02.0,J. Winslow makes 2-pt layup from 3 ft (assist by M. Chalmers),,17,20
82,1,2:46.0,,J. Smith misses 2-pt jump shot from 6 ft,17,20
83,1,2:45.0,Defensive rebound by J. Winslow,,17,20
84,1,2:34.0,H. Whiteside makes 2-pt jump shot from 5 ft (assist by J. McRoberts),,19,20
85,1,2:23.0,,Shooting foul by J. McRoberts (drawn by K. Love),19,20
86,1,2:23.0,,K. Love makes free throw 1 of 2,19,21
87,1,2:23.0,A. Stoudemire enters the game for H. Whiteside,,19,21
88,1,2:23.0,,K. Love makes free throw 2 of 2,19,22
89,1,2:06.0,J. McRoberts misses 3-pt jump shot from 25 ft,,19,22
90,1,2:06.0,,Defensive rebound by K. Love,19,22
91,1,1:52.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),19,24
92,1,1:33.0,J. McRoberts makes 2-pt dunk from 1 ft (assist by M. Chalmers),,21,24
93,1,1:10.0,,J. Smith misses 2-pt jump shot from 16 ft,21,24
94,1,1:09.0,,Offensive rebound by M. Dellavedova,21,24
95,1,1:06.0,,K. Love makes 2-pt layup from 1 ft (assist by T. Thompson),21,26
96,1,1:06.0,,Shooting foul by G. Green (drawn by K. Love),21,26
97,1,1:06.0,,J. Cunningham enters the game for J. Smith,21,26
98,1,1:06.0,,K. Love makes free throw 1 of 1,21,27
99,1,0:44.0,A. Stoudemire misses 2-pt jump shot from 4 ft,,21,27
100,1,0:43.0,,Defensive rebound by T. Thompson,21,27
101,1,0:36.0,,T. Thompson makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),21,29
102,1,0:23.0,M. Chalmers makes 2-pt layup at rim,,23,29
103,1,0:01.0,,Turnover by R. Jefferson (step out of bounds),23,29
104,1,0:00.0,M. Chalmers misses 3-pt jump shot from 58 ft,,23,29
105,1,0:00.0,Offensive rebound by Team,,23,29
106,2,11:48.0,G. Green misses 2-pt jump shot from 15 ft,,23,29
107,2,11:48.0,,Defensive rebound by Team,23,29
108,2,11:48.0,,Personal foul by A. Stoudemire (drawn by A. Varejão),23,29
109,2,11:28.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,23,29
110,2,11:27.0,Defensive rebound by A. Stoudemire,,23,29
111,2,11:12.0,Offensive foul by J. McRoberts (drawn by A. Varejão),,23,29
112,2,11:12.0,Turnover by J. McRoberts (offensive foul),,23,29
113,2,10:57.0,,R. Jefferson misses 3-pt jump shot from 25 ft,23,29
114,2,10:56.0,Defensive rebound by J. McRoberts,,23,29
115,2,10:38.0,M. Chalmers misses 3-pt jump shot from 23 ft,,23,29
116,2,10:37.0,Offensive rebound by J. McRoberts,,23,29
117,2,10:28.0,Shooting foul by R. Jefferson (drawn by G. Green),,23,29
118,2,10:28.0,G. Green makes free throw 1 of 2,,24,29
119,2,10:28.0,,L. James enters the game for J. Cunningham,24,29
120,2,10:28.0,G. Green makes free throw 2 of 2,,25,29
121,2,10:08.0,,L. James makes 2-pt jump shot from 13 ft,25,31
122,2,9:56.0,G. Green misses 2-pt jump shot from 10 ft,,25,31
123,2,9:55.0,,Defensive rebound by T. Thompson,25,31
124,2,9:47.0,,L. James makes 2-pt jump shot from 9 ft,25,33
125,2,9:29.0,G. Green misses 3-pt jump shot from 23 ft,,25,33
126,2,9:29.0,,Defensive rebound by T. Thompson,25,33
127,2,9:18.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. James),25,36
128,2,9:18.0,Miami full timeout,,25,36
129,2,9:18.0,C. Bosh enters the game for J. Winslow,,25,36
130,2,9:18.0,G. Dragić enters the game for M. Chalmers,,25,36
131,2,9:18.0,L. Deng enters the game for J. McRoberts,,25,36
132,2,8:54.0,C. Bosh misses 2-pt jump shot from 12 ft,,25,36
133,2,8:53.0,,Defensive rebound by A. Varejão,25,36
134,2,8:40.0,,R. Jefferson misses 2-pt jump shot from 12 ft,25,36
135,2,8:40.0,,Offensive rebound by T. Thompson,25,36
136,2,8:35.0,,L. James misses 3-pt jump shot from 26 ft,25,36
137,2,8:35.0,Defensive rebound by G. Dragić,,25,36
138,2,8:15.0,G. Green misses 2-pt jump shot from 12 ft,,25,36
139,2,8:15.0,Offensive rebound by A. Stoudemire,,25,36
140,2,8:13.0,L. Deng misses 3-pt jump shot from 25 ft,,25,36
141,2,8:11.0,,Defensive rebound by M. Dellavedova,25,36
142,2,7:54.0,,M. Dellavedova misses 2-pt jump shot from 6 ft,25,36
143,2,7:52.0,,Offensive rebound by A. Varejão,25,36
144,2,7:40.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,25,36
145,2,7:39.0,Defensive rebound by L. Deng,,25,36
146,2,7:27.0,A. Stoudemire makes 2-pt jump shot from 9 ft,,27,36
147,2,7:09.0,,T. Thompson makes 2-pt layup from 1 ft (assist by M. Dellavedova),27,38
148,2,6:59.0,Personal foul by A. Varejão (drawn by A. Stoudemire),,27,38
149,2,6:59.0,D. Wade enters the game for G. Green,,27,38
150,2,6:59.0,H. Whiteside enters the game for A. Stoudemire,,27,38
151,2,6:59.0,,J. Smith enters the game for R. Jefferson,27,38
152,2,6:44.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by D. Wade),,30,38
153,2,6:30.0,,J. Smith misses 3-pt jump shot from 27 ft,30,38
154,2,6:29.0,Defensive rebound by L. Deng,,30,38
155,2,6:16.0,C. Bosh misses 2-pt layup from 1 ft,,30,38
156,2,6:15.0,,Defensive rebound by L. James,30,38
157,2,6:09.0,,Offensive foul by L. James (drawn by L. Deng),30,38
158,2,6:09.0,,Turnover by L. James (offensive foul),30,38
159,2,5:53.0,G. Dragić misses 3-pt jump shot from 22 ft,,30,38
160,2,5:53.0,,Defensive rebound by L. James,30,38
161,2,5:52.0,Official timeout,,30,38
162,2,5:52.0,,K. Love enters the game for T. Thompson,30,38
163,2,5:38.0,,J. Smith misses 3-pt jump shot from 25 ft,30,38
164,2,5:37.0,,Offensive rebound by L. James,30,38
165,2,5:37.0,,L. James misses 2-pt layup from 1 ft,30,38
166,2,5:35.0,Defensive rebound by C. Bosh,,30,38
167,2,5:25.0,D. Wade misses 2-pt hook shot from 4 ft,,30,38
168,2,5:22.0,,Defensive rebound by A. Varejão,30,38
169,2,5:17.0,,M. Williams enters the game for M. Dellavedova,30,38
170,2,5:02.0,,Turnover by J. Smith (bad pass; steal by L. Deng),30,38
171,2,4:57.0,L. Deng makes 2-pt dunk at rim,,32,38
172,2,4:40.0,,Turnover by J. Smith (lost ball; steal by D. Wade),32,38
173,2,4:34.0,C. Bosh makes 2-pt layup from 1 ft (assist by L. Deng),,34,38
174,2,4:10.0,,L. James makes 2-pt jump shot from 18 ft,34,40
175,2,3:55.0,Turnover by D. Wade (bad pass; steal by L. James),,34,40
176,2,3:48.0,,L. James makes 2-pt jump shot from 5 ft,34,42
177,2,3:27.0,,T. Mozgov enters the game for A. Varejão,34,42
178,2,3:23.0,C. Bosh makes 2-pt jump shot from 15 ft (assist by D. Wade),,36,42
179,2,2:59.0,,T. Mozgov misses 2-pt jump shot from 6 ft (block by H. Whiteside),36,42
180,2,2:57.0,Defensive rebound by L. Deng,,36,42
181,2,2:46.0,H. Whiteside misses 2-pt jump shot from 18 ft,,36,42
182,2,2:46.0,,Defensive rebound by K. Love,36,42
183,2,2:37.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),36,45
184,2,2:27.0,Personal foul by M. Williams (drawn by G. Dragić),,36,45
185,2,2:27.0,,Cleveland full timeout,36,45
186,2,2:17.0,D. Wade misses 2-pt jump shot from 17 ft,,36,45
187,2,2:16.0,Offensive rebound by Team,,36,45
188,2,2:04.0,D. Wade makes 2-pt jump shot from 13 ft (assist by L. Deng),,38,45
189,2,1:40.0,,L. James misses 2-pt hook shot from 5 ft,38,45
190,2,1:39.0,Defensive rebound by G. Dragić,,38,45
191,2,1:31.0,C. Bosh misses 3-pt jump shot from 25 ft,,38,45
192,2,1:30.0,,Defensive rebound by K. Love,38,45
193,2,1:24.0,,Turnover by M. Williams (step out of bounds),38,45
194,2,1:24.0,J. Winslow enters the game for L. Deng,,38,45
195,2,1:24.0,,R. Jefferson enters the game for L. James,38,45
196,2,1:14.0,Shooting foul by J. Smith (drawn by D. Wade),,38,45
197,2,1:14.0,D. Wade makes free throw 1 of 2,,39,45
198,2,1:14.0,D. Wade makes free throw 2 of 2,,40,45
199,2,1:01.0,,K. Love misses 3-pt jump shot from 23 ft,40,45
200,2,1:00.0,Defensive rebound by H. Whiteside,,40,45
201,2,0:52.0,Shooting foul by J. Smith (drawn by D. Wade),,40,45
202,2,0:52.0,D. Wade makes free throw 1 of 2,,41,45
203,2,0:52.0,,M. Dellavedova enters the game for J. Smith,41,45
204,2,0:52.0,D. Wade makes free throw 2 of 2,,42,45
205,2,0:39.0,,M. Williams makes 2-pt jump shot from 17 ft,42,47
206,2,0:17.0,D. Wade misses 2-pt jump shot from 6 ft,,42,47
207,2,0:15.0,,Defensive rebound by K. Love,42,47
208,2,0:03.0,,M. Williams misses 3-pt jump shot from 24 ft,42,47
209,2,0:02.0,Defensive rebound by C. Bosh,,42,47
210,3,11:35.0,C. Bosh makes 2-pt layup from 1 ft (assist by H. Whiteside),,44,47
211,3,11:14.0,,M. Williams misses 2-pt jump shot from 5 ft,44,47
212,3,11:14.0,Defensive rebound by H. Whiteside,,44,47
213,3,11:04.0,G. Dragić misses 2-pt jump shot from 4 ft,,44,47
214,3,11:02.0,,Defensive rebound by T. Mozgov,44,47
215,3,10:52.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by M. Williams),44,49
216,3,10:27.0,G. Dragić misses 2-pt jump shot from 8 ft,,44,49
217,3,10:25.0,,Defensive rebound by K. Love,44,49
218,3,10:02.0,,J. Smith misses 2-pt jump shot from 16 ft,44,49
219,3,10:02.0,,Offensive rebound by K. Love,44,49
220,3,9:43.0,,K. Love makes 2-pt jump shot from 5 ft (assist by M. Williams),44,51
221,3,9:32.0,L. Deng misses 2-pt jump shot from 19 ft,,44,51
222,3,9:31.0,,Defensive rebound by K. Love,44,51
223,3,9:25.0,,L. James makes 2-pt dunk at rim (assist by K. Love),44,53
224,3,9:03.0,Shooting foul by J. Smith (drawn by D. Wade),,44,53
225,3,9:03.0,D. Wade makes free throw 1 of 2,,45,53
226,3,9:03.0,D. Wade makes free throw 2 of 2,,46,53
227,3,8:50.0,,M. Williams misses 2-pt jump shot from 20 ft (block by H. Whiteside),46,53
228,3,8:49.0,,Offensive rebound by T. Mozgov,46,53
229,3,8:49.0,,Shooting foul by L. Deng (drawn by K. Love),46,53
230,3,8:49.0,,K. Love makes free throw 1 of 2,46,54
231,3,8:49.0,,K. Love makes free throw 2 of 2,46,55
232,3,8:33.0,L. Deng misses 2-pt jump shot from 5 ft (block by T. Mozgov),,46,55
233,3,8:31.0,Offensive rebound by L. Deng,,46,55
234,3,8:28.0,C. Bosh misses 3-pt jump shot from 25 ft,,46,55
235,3,8:27.0,,Defensive rebound by L. James,46,55
236,3,8:09.0,,L. James misses 3-pt jump shot from 24 ft,46,55
237,3,8:09.0,Defensive rebound by C. Bosh,,46,55
238,3,7:58.0,D. Wade makes 2-pt jump shot from 15 ft,,48,55
239,3,7:41.0,,J. Smith misses 3-pt jump shot from 25 ft,48,55
240,3,7:40.0,Defensive rebound by H. Whiteside,,48,55
241,3,7:19.0,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),,51,55
242,3,7:00.0,,T. Mozgov makes 2-pt layup at rim (assist by K. Love),51,57
243,3,6:46.0,Shooting foul by J. Smith (drawn by D. Wade),,51,57
244,3,6:46.0,D. Wade makes free throw 1 of 2,,52,57
245,3,6:46.0,,M. Dellavedova enters the game for J. Smith,52,57
246,3,6:46.0,D. Wade makes free throw 2 of 2,,53,57
247,3,6:27.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by K. Love),53,59
248,3,6:27.0,,Shooting foul by H. Whiteside (drawn by T. Mozgov),53,59
249,3,6:27.0,,T. Mozgov makes free throw 1 of 1,53,60
250,3,6:15.0,Turnover by H. Whiteside (traveling),,53,60
251,3,6:00.0,,M. Williams misses 2-pt jump shot from 10 ft,53,60
252,3,5:59.0,Defensive rebound by G. Dragić,,53,60
253,3,5:50.0,L. Deng makes 2-pt layup from 1 ft (assist by G. Dragić),,55,60
254,3,5:28.0,,Offensive foul by T. Mozgov (drawn by H. Whiteside),55,60
255,3,5:28.0,,Turnover by T. Mozgov (offensive foul),55,60
256,3,5:28.0,,Cleveland full timeout,55,60
257,3,5:28.0,,T. Thompson enters the game for T. Mozgov,55,60
258,3,5:15.0,D. Wade makes 2-pt dunk at rim (assist by C. Bosh),,57,60
259,3,5:00.0,,Turnover by L. James (lost ball),57,60
260,3,4:47.0,D. Wade misses 2-pt jump shot from 15 ft,,57,60
261,3,4:47.0,,Defensive rebound by M. Dellavedova,57,60
262,3,4:47.0,,Personal foul by H. Whiteside (drawn by M. Dellavedova),57,60
263,3,4:47.0,G. Green enters the game for D. Wade,,57,60
264,3,4:35.0,,K. Love makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),57,63
265,3,4:20.0,G. Dragić makes 2-pt layup at rim,,59,63
266,3,4:05.0,,K. Love makes 3-pt jump shot from 26 ft (assist by M. Williams),59,66
267,3,3:48.0,Turnover by G. Dragić (lost ball; steal by M. Williams),,59,66
268,3,3:43.0,,Turnover by L. James (bad pass; steal by C. Bosh),59,66
269,3,3:36.0,G. Green misses 3-pt jump shot from 23 ft,,59,66
270,3,3:35.0,Offensive rebound by L. Deng,,59,66
271,3,3:35.0,Shooting foul by T. Thompson (drawn by L. Deng),,59,66
272,3,3:35.0,L. Deng makes free throw 1 of 2,,60,66
273,3,3:35.0,M. Chalmers enters the game for G. Dragić,,60,66
274,3,3:35.0,J. McRoberts enters the game for C. Bosh,,60,66
275,3,3:35.0,,A. Varejão enters the game for K. Love,60,66
276,3,3:35.0,L. Deng misses free throw 2 of 2,,60,66
277,3,3:34.0,,Defensive rebound by T. Thompson,60,66
278,3,3:17.0,,M. Williams misses 2-pt jump shot from 15 ft,60,66
279,3,3:17.0,,Offensive rebound by A. Varejão,60,66
280,3,3:12.0,,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),60,68
281,3,2:46.0,G. Green makes 3-pt jump shot from 23 ft (assist by H. Whiteside),,63,68
282,3,2:15.0,,A. Varejão makes 2-pt jump shot from 17 ft (assist by L. James),63,70
283,3,2:03.0,Miami full timeout,,63,70
284,3,2:03.0,,R. Jefferson enters the game for L. James,63,70
285,3,1:50.0,G. Green misses 3-pt jump shot from 26 ft,,63,70
286,3,1:49.0,,Defensive rebound by T. Thompson,63,70
287,3,1:36.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),63,72
288,3,1:24.0,Shooting foul by M. Williams (drawn by M. Chalmers),,63,72
289,3,1:24.0,M. Chalmers makes free throw 1 of 2,,64,72
290,3,1:24.0,A. Stoudemire enters the game for H. Whiteside,,64,72
291,3,1:24.0,J. Winslow enters the game for L. Deng,,64,72
292,3,1:24.0,,J. Cunningham enters the game for M. Williams,64,72
293,3,1:24.0,M. Chalmers makes free throw 2 of 2,,65,72
294,3,1:07.0,,T. Thompson makes 2-pt jump shot from 6 ft (assist by J. Cunningham),65,74
295,3,0:52.0,M. Chalmers makes 2-pt jump shot from 12 ft (assist by J. Winslow),,67,74
296,3,0:43.0,,J. Cunningham makes 2-pt layup at rim (assist by M. Dellavedova),67,76
297,3,0:25.0,G. Green misses 2-pt layup from 1 ft,,67,76
298,3,0:24.0,,Defensive rebound by A. Varejão,67,76
299,3,0:01.0,,J. Cunningham misses 3-pt jump shot from 25 ft,67,76
300,3,0:00.0,,Offensive rebound by Team,67,76
301,4,11:44.0,,J. Cunningham makes 2-pt layup from 1 ft,67,78
302,4,11:27.0,Turnover by G. Green (traveling),,67,78
303,4,11:09.0,,R. Jefferson misses 2-pt jump shot from 5 ft,67,78
304,4,11:09.0,,Offensive rebound by Team,67,78
305,4,11:09.0,Loose ball foul by A. Stoudemire (drawn by T. Thompson),,67,78
306,4,11:01.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,67,78
307,4,10:58.0,Defensive rebound by G. Green,,67,78
308,4,10:52.0,M. Chalmers misses 2-pt jump shot from 5 ft,,67,78
309,4,10:50.0,,Defensive rebound by T. Thompson,67,78
310,4,10:43.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),67,81
311,4,10:35.0,Personal foul by J. Cunningham (drawn by G. Green),,67,81
312,4,10:31.0,G. Green misses 2-pt jump shot from 15 ft,,67,81
313,4,10:30.0,,Defensive rebound by A. Varejão,67,81
314,4,10:20.0,,A. Varejão misses 2-pt jump shot from 15 ft,67,81
315,4,10:19.0,Defensive rebound by J. Winslow,,67,81
316,4,9:59.0,J. Winslow misses 2-pt jump shot from 4 ft,,67,81
317,4,9:57.0,Offensive rebound by A. Stoudemire,,67,81
318,4,9:46.0,M. Chalmers makes 2-pt layup from 1 ft,,69,81
319,4,9:36.0,,Shooting foul by J. Winslow (drawn by T. Thompson),69,81
320,4,9:36.0,,T. Thompson makes free throw 1 of 2,69,82
321,4,9:36.0,D. Wade enters the game for G. Green,,69,82
322,4,9:36.0,,T. Thompson misses free throw 2 of 2,69,82
323,4,9:35.0,Defensive rebound by Team,,69,82
324,4,9:24.0,,Offensive charge foul by D. Wade (drawn by A. Varejão),69,82
325,4,9:24.0,Turnover by D. Wade (offensive foul),,69,82
326,4,9:07.0,,R. Jefferson misses 2-pt jump shot from 18 ft,69,82
327,4,9:06.0,Defensive rebound by M. Chalmers,,69,82
328,4,8:59.0,J. Winslow misses 3-pt jump shot from 26 ft,,69,82
329,4,8:58.0,,Defensive rebound by A. Varejão,69,82
330,4,8:50.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),69,84
331,4,8:50.0,Miami full timeout,,69,84
332,4,8:50.0,C. Bosh enters the game for J. McRoberts,,69,84
333,4,8:50.0,H. Whiteside enters the game for A. Stoudemire,,69,84
334,4,8:31.0,D. Wade misses 2-pt jump shot from 15 ft,,69,84
335,4,8:30.0,,Defensive rebound by A. Varejão,69,84
336,4,8:18.0,,Personal foul by M. Chalmers (drawn by T. Thompson),69,84
337,4,8:18.0,,K. Love enters the game for J. Cunningham,69,84
338,4,8:18.0,,L. James enters the game for A. Varejão,69,84
339,4,8:18.0,G. Dragić enters the game for M. Chalmers,,69,84
340,4,8:07.0,,K. Love misses 2-pt layup at rim (block by H. Whiteside),69,84
341,4,8:01.0,Defensive rebound by J. Winslow,,69,84
342,4,7:56.0,J. Winslow misses 3-pt jump shot from 25 ft,,69,84
343,4,7:55.0,,Defensive rebound by K. Love,69,84
344,4,7:43.0,,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),69,86
345,4,7:28.0,C. Bosh misses 2-pt dunk at rim (block by T. Thompson),,69,86
346,4,7:28.0,Offensive rebound by Team,,69,86
347,4,7:28.0,L. Deng enters the game for J. Winslow,,69,86
348,4,7:27.0,Personal foul by K. Love (drawn by C. Bosh),,69,86
349,4,7:14.0,D. Wade misses 3-pt jump shot from 24 ft,,69,86
350,4,7:13.0,,Defensive rebound by M. Dellavedova,69,86
351,4,6:59.0,,Shooting foul by G. Dragić (drawn by K. Love),69,86
352,4,6:59.0,,K. Love makes free throw 1 of 2,69,87
353,4,6:59.0,,K. Love makes free throw 2 of 2,69,88
354,4,6:46.0,D. Wade makes 2-pt jump shot from 7 ft,,71,88
355,4,6:23.0,,K. Love misses 2-pt jump shot from 16 ft,71,88
356,4,6:22.0,Defensive rebound by H. Whiteside,,71,88
357,4,6:06.0,C. Bosh misses 2-pt jump shot from 19 ft,,71,88
358,4,6:05.0,,Defensive rebound by M. Dellavedova,71,88
359,4,5:47.0,,T. Thompson misses 2-pt jump shot from 3 ft (block by H. Whiteside),71,88
360,4,5:46.0,Defensive rebound by L. Deng,,71,88
361,4,5:38.0,L. Deng makes 2-pt layup at rim (assist by C. Bosh),,73,88
362,4,5:38.0,,Cleveland full timeout,73,88
363,4,5:25.0,,R. Jefferson misses 3-pt jump shot from 25 ft,73,88
364,4,5:24.0,,Offensive rebound by K. Love,73,88
365,4,5:19.0,,R. Jefferson makes 2-pt dunk at rim (assist by K. Love),73,90
366,4,5:06.0,Turnover by D. Wade (lost ball; steal by M. Dellavedova),,73,90
367,4,5:03.0,,Shooting foul by D. Wade (drawn by L. James),73,90
368,4,5:03.0,,L. James misses free throw 1 of 2,73,90
369,4,5:03.0,,Offensive rebound by Team,73,90
370,4,5:03.0,,L. James makes free throw 2 of 2,73,91
371,4,4:48.0,C. Bosh misses 2-pt jump shot from 6 ft (block by K. Love),,73,91
372,4,4:48.0,Offensive rebound by Team,,73,91
373,4,4:43.0,C. Bosh makes 2-pt jump shot from 14 ft (assist by D. Wade),,75,91
374,4,4:23.0,,L. James makes 2-pt jump shot from 7 ft,75,93
375,4,4:10.0,H. Whiteside makes 2-pt hook shot from 6 ft (assist by C. Bosh),,77,93
376,4,4:02.0,,Personal foul by G. Dragić (drawn by M. Dellavedova),77,93
377,4,4:02.0,,M. Dellavedova makes free throw 1 of 2,77,94
378,4,4:02.0,,M. Dellavedova makes free throw 2 of 2,77,95
379,4,3:51.0,Turnover by H. Whiteside (lost ball; steal by R. Jefferson),,77,95
380,4,3:48.0,,M. Williams enters the game for M. Dellavedova,77,95
381,4,3:39.0,,Shooting foul by G. Dragić (drawn by M. Williams),77,95
382,4,3:39.0,,M. Williams makes free throw 1 of 2,77,96
383,4,3:39.0,,M. Williams makes free throw 2 of 2,77,97
384,4,3:32.0,Offensive foul by D. Wade (drawn by R. Jefferson),,77,97
385,4,3:32.0,Turnover by D. Wade (offensive foul),,77,97
386,4,3:12.0,,T. Thompson misses 2-pt dunk at rim (block by H. Whiteside),77,97
387,4,3:09.0,,Offensive rebound by L. James,77,97
388,4,3:07.0,,Turnover by R. Jefferson (lost ball; steal by D. Wade),77,97
