,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
87,1,0:51.0,,G. Dragić makes free throw 1 of 1,23,29
88,1,0:37.0,A. Nicholson makes 2-pt hook shot from 8 ft,,25,29
89,1,0:27.0,,Shooting foul by J. Smith (drawn by L. Deng),25,29
90,1,0:27.0,,L. Deng makes free throw 1 of 2,25,30
91,1,0:27.0,,L. Deng makes free throw 2 of 2,25,31
92,1,0:05.0,M. Hezonja makes 3-pt jump shot from 24 ft,,28,31
93,1,0:01.0,,Turnover by J. Winslow (lost ball; steal by M. Hezonja),28,31
94,2,11:38.0,,J. McRoberts misses 2-pt jump shot from 5 ft,28,31
95,2,11:37.0,Defensive rebound by C. Watson,,28,31
96,2,11:15.0,M. Hezonja misses 2-pt jump shot from 16 ft,,28,31
97,2,11:14.0,,Defensive rebound by J. Winslow,28,31
98,2,11:05.0,,J. Richardson makes 3-pt jump shot from 22 ft (assist by L. Deng),28,34
99,2,10:47.0,A. Nicholson makes 2-pt hook shot from 8 ft,,30,34
100,2,10:29.0,,J. McRoberts makes 3-pt jump shot from 26 ft (assist by L. Deng),30,37
101,2,10:06.0,Shooting foul by L. Deng (drawn by A. Nicholson),,30,37
102,2,10:06.0,A. Nicholson makes free throw 1 of 2,,31,37
103,2,10:06.0,E. Fournier enters the game for M. Hezonja,,31,37
104,2,10:06.0,A. Nicholson makes free throw 2 of 2,,32,37
105,2,9:52.0,,J. McRoberts misses 2-pt jump shot from 7 ft,32,37
106,2,9:51.0,Defensive rebound by J. Smith,,32,37
107,2,9:47.0,D. Marble makes 2-pt layup from 1 ft (assist by J. Smith),,34,37
108,2,9:29.0,,L. Deng misses 2-pt jump shot from 13 ft,34,37
109,2,9:28.0,,Offensive rebound by J. McRoberts,34,37
110,2,9:28.0,,Shooting foul by J. Smith (drawn by J. McRoberts),34,37
111,2,9:28.0,,J. McRoberts misses free throw 1 of 2,34,37
112,2,9:28.0,,Offensive rebound by Team,34,37
113,2,9:28.0,,G. Green enters the game for L. Deng,34,37
114,2,9:28.0,,J. McRoberts makes free throw 2 of 2,34,38
115,2,9:11.0,E. Fournier makes 2-pt layup from 2 ft,,36,38
116,2,8:55.0,,G. Green misses 2-pt jump shot from 8 ft,36,38
117,2,8:54.0,,Offensive rebound by Team,36,38
118,2,8:54.0,Official timeout,,36,38
119,2,8:39.0,,G. Dragić misses 2-pt jump shot from 17 ft,36,38
120,2,8:38.0,Defensive rebound by J. Smith,,36,38
121,2,8:22.0,Turnover by A. Nicholson (bad pass; steal by J. Winslow),,36,38
122,2,8:19.0,,Shooting foul by C. Watson (drawn by J. Winslow),36,38
123,2,8:19.0,,J. Winslow makes free throw 1 of 2,36,39
124,2,8:19.0,N. Vučević enters the game for J. Smith,,36,39
125,2,8:19.0,,J. Winslow makes free throw 2 of 2,36,40
126,2,8:04.0,Turnover by D. Marble (traveling),,36,40
127,2,7:44.0,,Turnover by J. McRoberts (lost ball; steal by C. Watson),36,40
128,2,7:38.0,C. Watson makes 3-pt jump shot from 23 ft (assist by E. Fournier),,39,40
129,2,7:19.0,,G. Green makes 2-pt dunk at rim (assist by J. Winslow),39,42
130,2,6:56.0,Turnover by N. Vučević (lost ball),,39,42
131,2,6:56.0,,D. Wade enters the game for G. Dragić,39,42
132,2,6:56.0,,H. Whiteside enters the game for J. McRoberts,39,42
133,2,6:56.0,E. Payton enters the game for C. Watson,,39,42
134,2,6:37.0,,J. Winslow misses 2-pt jump shot from 18 ft,39,42
135,2,6:36.0,Defensive rebound by D. Marble,,39,42
136,2,6:17.0,E. Fournier misses 3-pt jump shot from 23 ft,,39,42
137,2,6:16.0,,Defensive rebound by J. Winslow,39,42
138,2,6:13.0,,Turnover by J. Winslow (lost ball),39,42
139,2,5:55.0,Turnover by E. Payton (bad pass; steal by G. Green),,39,42
140,2,5:54.0,,Personal foul by E. Fournier,39,42
141,2,5:54.0,,Miami full timeout,39,42
142,2,5:54.0,M. Hezonja enters the game for A. Nicholson,,39,42
143,2,5:54.0,,J. Johnson enters the game for J. Winslow,39,42
144,2,5:47.0,,D. Wade misses 2-pt jump shot from 14 ft,39,42
145,2,5:46.0,Defensive rebound by M. Hezonja,,39,42
146,2,5:29.0,E. Fournier misses 2-pt jump shot from 20 ft,,39,42
147,2,5:28.0,,Defensive rebound by D. Wade,39,42
148,2,5:23.0,,J. Richardson makes 2-pt layup from 1 ft (assist by D. Wade),39,44
149,2,5:12.0,Turnover by D. Marble (lost ball),,39,44
150,2,4:58.0,,Shooting foul by E. Payton (drawn by J. Richardson),39,44
151,2,4:58.0,,J. Richardson makes free throw 1 of 2,39,45
152,2,4:58.0,,L. Deng enters the game for G. Green,39,45
153,2,4:58.0,,J. Richardson makes free throw 2 of 2,39,46
154,2,4:45.0,N. Vučević misses 2-pt jump shot from 16 ft,,39,46
155,2,4:44.0,,Defensive rebound by H. Whiteside,39,46
156,2,4:35.0,,Turnover by J. Richardson (step out of bounds),39,46
157,2,4:26.0,D. Marble misses 2-pt jump shot from 15 ft,,39,46
158,2,4:25.0,,Defensive rebound by D. Wade,39,46
159,2,4:24.0,,Personal foul by E. Payton,39,46
160,2,4:24.0,,L. Deng makes free throw 1 of 2,39,47
161,2,4:24.0,,L. Deng misses free throw 2 of 2,39,47
162,2,4:23.0,Defensive rebound by N. Vučević,,39,47
163,2,4:11.0,E. Fournier misses 2-pt jump shot from 18 ft,,39,47
164,2,4:10.0,,Defensive rebound by H. Whiteside,39,47
165,2,3:56.0,,Shooting foul by N. Vučević (drawn by H. Whiteside),39,47
166,2,3:56.0,,H. Whiteside makes free throw 1 of 2,39,48
167,2,3:56.0,,H. Whiteside makes free throw 2 of 2,39,49
168,2,3:51.0,Shooting foul by D. Wade (drawn by E. Payton),,39,49
169,2,3:51.0,E. Payton makes free throw 1 of 2,,40,49
170,2,3:51.0,E. Payton misses free throw 2 of 2,,40,49
171,2,3:50.0,,Defensive rebound by H. Whiteside,40,49
172,2,3:39.0,,D. Wade misses 2-pt jump shot from 16 ft,40,49
173,2,3:38.0,,Offensive rebound by H. Whiteside,40,49
174,2,3:36.0,,H. Whiteside makes 2-pt hook shot from 3 ft,40,51
175,2,3:22.0,N. Vučević makes 2-pt layup at rim (assist by E. Payton),,42,51
176,2,3:08.0,,D. Wade makes 2-pt dunk at rim (assist by J. Richardson),42,53
177,2,2:54.0,E. Payton makes 3-pt jump shot from 24 ft (assist by N. Vučević),,45,53
178,2,2:38.0,,Turnover by L. Deng (lost ball; steal by D. Marble),45,53
179,2,2:33.0,E. Fournier makes 2-pt dunk at rim (assist by D. Marble),,47,53
180,2,2:26.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Richardson),47,55
181,2,2:26.0,,Shooting foul by D. Marble (drawn by D. Wade),47,55
182,2,2:26.0,Orlando full timeout,,47,55
183,2,2:26.0,,G. Dragić enters the game for J. Richardson,47,55
184,2,2:26.0,,D. Wade makes free throw 1 of 1,47,56
185,2,2:15.0,Turnover by N. Vučević (traveling),,47,56
186,2,1:56.0,,J. Johnson misses 2-pt jump shot from 6 ft,47,56
187,2,1:55.0,Defensive rebound by N. Vučević,,47,56
188,2,1:49.0,E. Payton misses 2-pt jump shot from 8 ft,,47,56
189,2,1:48.0,,Defensive rebound by H. Whiteside,47,56
190,2,1:35.0,,G. Dragić misses 3-pt jump shot from 24 ft,47,56
191,2,1:34.0,Defensive rebound by E. Fournier,,47,56
192,2,1:27.0,N. Vučević misses 2-pt layup from 1 ft,,47,56
193,2,1:26.0,Offensive rebound by N. Vučević,,47,56
194,2,1:25.0,N. Vučević makes 2-pt layup from 2 ft,,49,56
195,2,1:00.0,,J. Johnson misses 3-pt jump shot from 23 ft,49,56
196,2,1:00.0,Defensive rebound by E. Fournier,,49,56
197,2,0:53.0,Turnover by E. Fournier (lost ball; steal by D. Wade),,49,56
198,2,0:40.0,,L. Deng misses 3-pt jump shot from 23 ft,49,56
199,2,0:40.0,Defensive rebound by Team,,49,56
200,2,0:40.0,Personal foul by H. Whiteside,,49,56
201,2,0:40.0,,J. Winslow enters the game for L. Deng,49,56
202,2,0:33.0,E. Payton misses 2-pt jump shot from 17 ft,,49,56
203,2,0:31.0,,Defensive rebound by H. Whiteside,49,56
204,2,0:26.0,,Miami full timeout,49,56
205,2,0:26.0,,J. Richardson enters the game for J. Winslow,49,56
206,2,0:08.0,,J. Johnson misses 2-pt jump shot from 7 ft,49,56
207,2,0:07.0,Defensive rebound by N. Vučević,,49,56
208,2,0:00.0,N. Vučević misses 2-pt jump shot from 19 ft,,49,56
209,2,0:00.0,,Defensive rebound by Team,49,56
210,3,11:45.0,,Shooting foul by N. Vučević (drawn by H. Whiteside),49,56
211,3,11:45.0,,H. Whiteside makes free throw 1 of 2,49,57
212,3,11:45.0,,H. Whiteside makes free throw 2 of 2,49,58
213,3,11:31.0,M. Hezonja misses 2-pt jump shot from 15 ft,,49,58
214,3,11:30.0,,Defensive rebound by H. Whiteside,49,58
215,3,11:18.0,,L. Deng makes 2-pt jump shot from 7 ft (assist by G. Dragić),49,60
216,3,11:03.0,Turnover by E. Payton (lost ball; steal by D. Wade),,49,60
217,3,10:54.0,,Shooting foul by M. Hezonja (drawn by D. Wade),49,60
218,3,10:54.0,,D. Wade makes free throw 1 of 2,49,61
219,3,10:54.0,,D. Wade makes free throw 2 of 2,49,62
220,3,10:34.0,N. Vučević makes 2-pt jump shot from 13 ft,,51,62
221,3,10:23.0,,D. Wade makes 2-pt jump shot from 20 ft,51,64
222,3,10:08.0,N. Vučević misses 2-pt hook shot from 5 ft,,51,64
223,3,10:07.0,Offensive rebound by Team,,51,64
224,3,10:00.0,E. Fournier makes 3-pt jump shot from 25 ft,,54,64
225,3,9:35.0,,H. Whiteside makes 2-pt jump shot from 11 ft (assist by J. Johnson),54,66
226,3,9:18.0,Turnover by M. Hezonja (lost ball; steal by J. Johnson),,54,66
227,3,8:59.0,,J. Johnson misses 3-pt jump shot from 23 ft,54,66
228,3,8:58.0,Defensive rebound by E. Payton,,54,66
229,3,8:46.0,Turnover by E. İlyasova (bad pass; steal by G. Dragić),,54,66
230,3,8:40.0,,L. Deng makes 2-pt layup from 1 ft (assist by D. Wade),54,68
231,3,8:24.0,N. Vučević misses 2-pt jump shot from 17 ft,,54,68
232,3,8:22.0,Offensive rebound by E. İlyasova,,54,68
233,3,8:05.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),,56,68
234,3,7:44.0,,G. Dragić misses 2-pt jump shot from 12 ft,56,68
235,3,7:43.0,,Offensive rebound by H. Whiteside,56,68
236,3,7:39.0,,H. Whiteside makes 2-pt hook shot from 4 ft,56,70
237,3,7:15.0,E. Fournier makes 2-pt hook shot from 4 ft,,58,70
238,3,7:04.0,,Turnover by G. Dragić (lost ball; steal by E. Fournier),58,70
239,3,7:01.0,E. Fournier makes 2-pt layup at rim,,60,70
240,3,7:01.0,Shooting foul by L. Deng (drawn by E. Fournier),,60,70
241,3,7:01.0,E. Fournier makes free throw 1 of 1,,61,70
242,3,6:39.0,,D. Wade makes 2-pt jump shot from 2 ft (assist by L. Deng),61,72
243,3,6:23.0,E. Payton misses 2-pt jump shot from 5 ft,,61,72
244,3,6:22.0,,Defensive rebound by H. Whiteside,61,72
245,3,6:16.0,,L. Deng makes 2-pt layup from 1 ft (assist by G. Dragić),61,74
246,3,6:16.0,Orlando full timeout,,61,74
247,3,6:16.0,A. Nicholson enters the game for E. İlyasova,,61,74
248,3,6:16.0,,J. Richardson enters the game for L. Deng,61,74
249,3,6:16.0,,J. Winslow enters the game for G. Dragić,61,74
250,3,6:05.0,Turnover by N. Vučević (bad pass; steal by D. Wade),,61,74
251,3,5:55.0,,D. Wade makes 2-pt jump shot from 19 ft,61,76
252,3,5:32.0,A. Nicholson misses 2-pt jump shot from 17 ft,,61,76
253,3,5:31.0,,Defensive rebound by J. Richardson,61,76
254,3,5:16.0,,J. Richardson misses 3-pt jump shot from 24 ft,61,76
255,3,5:15.0,Defensive rebound by N. Vučević,,61,76
256,3,5:02.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by M. Hezonja),,63,76
257,3,4:39.0,,J. Winslow misses 2-pt jump shot from 6 ft,63,76
258,3,4:38.0,Defensive rebound by N. Vučević,,63,76
259,3,4:30.0,E. Fournier makes 3-pt jump shot from 22 ft (assist by A. Nicholson),,66,76
260,3,4:26.0,,Miami full timeout,66,76
261,3,4:26.0,,G. Dragić enters the game for D. Wade,66,76
262,3,4:26.0,,L. Deng enters the game for J. Winslow,66,76
263,3,4:01.0,,J. Johnson misses 3-pt jump shot from 23 ft,66,76
264,3,4:00.0,,Offensive rebound by Team,66,76
265,3,3:51.0,,Shooting foul by N. Vučević (drawn by H. Whiteside),66,76
266,3,3:51.0,,H. Whiteside makes free throw 1 of 2,66,77
267,3,3:51.0,,H. Whiteside makes free throw 2 of 2,66,78
268,3,3:32.0,N. Vučević misses 2-pt jump shot from 15 ft,,66,78
269,3,3:31.0,,Defensive rebound by J. Richardson,66,78
270,3,3:22.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),66,80
271,3,3:00.0,E. Fournier misses 3-pt jump shot from 25 ft,,66,80
272,3,2:59.0,,Defensive rebound by H. Whiteside,66,80
273,3,2:49.0,,H. Whiteside misses 2-pt jump shot from 3 ft,66,80
274,3,2:48.0,Defensive rebound by N. Vučević,,66,80
275,3,2:33.0,Shooting foul by H. Whiteside (drawn by N. Vučević),,66,80
276,3,2:33.0,N. Vučević makes free throw 1 of 2,,67,80
277,3,2:33.0,C. Watson enters the game for E. Payton,,67,80
278,3,2:33.0,N. Vučević misses free throw 2 of 2,,67,80
279,3,2:32.0,,Defensive rebound by H. Whiteside,67,80
280,3,2:21.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),67,82
281,3,2:04.0,N. Vučević misses 2-pt jump shot from 16 ft,,67,82
282,3,2:03.0,,Defensive rebound by L. Deng,67,82
283,3,1:52.0,,H. Whiteside misses 2-pt jump shot from 17 ft,67,82
284,3,1:51.0,Defensive rebound by M. Hezonja,,67,82
285,3,1:44.0,Turnover by M. Hezonja (bad pass; steal by H. Whiteside),,67,82
286,3,1:38.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by L. Deng),67,85
287,3,1:17.0,E. Fournier makes 2-pt jump shot from 3 ft (assist by N. Vučević),,69,85
288,3,1:00.0,,L. Deng makes 2-pt layup from 2 ft (assist by G. Dragić),69,87
289,3,0:47.0,M. Hezonja misses 2-pt hook shot from 4 ft,,69,87
290,3,0:45.0,,Defensive rebound by J. Johnson,69,87
291,3,0:37.0,,J. Johnson makes 2-pt jump shot from 16 ft,69,89
292,3,0:28.0,A. Nicholson misses 3-pt jump shot from 24 ft,,69,89
293,3,0:27.0,,Defensive rebound by H. Whiteside,69,89
294,3,0:04.0,,L. Deng misses 3-pt jump shot from 23 ft,69,89
295,3,0:03.0,Defensive rebound by M. Hezonja,,69,89
296,3,0:01.0,M. Hezonja misses 3-pt jump shot from 55 ft,,69,89
297,3,0:00.0,Offensive rebound by Team,,69,89
298,4,11:41.0,J. Smith makes 2-pt jump shot from 16 ft (assist by C. Watson),,71,89
299,4,11:21.0,,J. McRoberts misses 3-pt jump shot from 24 ft,71,89
300,4,11:20.0,Defensive rebound by C. Watson,,71,89
301,4,11:08.0,S. Napier misses 3-pt jump shot from 24 ft,,71,89
302,4,11:07.0,,Defensive rebound by G. Green,71,89
303,4,10:48.0,,G. Green makes 3-pt jump shot from 23 ft (assist by G. Dragić),71,92
304,4,10:26.0,J. Smith misses 2-pt jump shot from 11 ft,,71,92
305,4,10:25.0,,Defensive rebound by L. Deng,71,92
306,4,10:09.0,,Turnover by L. Deng (step out of bounds),71,92
307,4,9:58.0,Personal foul by J. Richardson,,71,92
308,4,9:53.0,Personal foul by L. Deng,,71,92
309,4,9:50.0,,Offensive charge foul by C. Watson (drawn by G. Dragić),71,92
310,4,9:50.0,Turnover by C. Watson (offensive foul),,71,92
311,4,9:37.0,Violation by J. Smith (kicked ball),,71,92
312,4,9:28.0,,J. Richardson misses 3-pt jump shot from 24 ft,71,92
313,4,9:26.0,Defensive rebound by A. Nicholson,,71,92
314,4,9:22.0,C. Watson misses 3-pt jump shot from 24 ft,,71,92
315,4,9:21.0,Offensive rebound by J. Smith,,71,92
316,4,9:19.0,J. Smith makes 2-pt jump shot from 4 ft,,73,92
317,4,9:19.0,Shooting foul by G. Green (drawn by J. Smith),,73,92
318,4,9:19.0,J. Smith makes free throw 1 of 1,,74,92
319,4,9:10.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. McRoberts),74,94
320,4,9:01.0,D. Marble makes 3-pt jump shot from 24 ft (assist by S. Napier),,77,94
321,4,8:39.0,,G. Green misses 2-pt jump shot from 18 ft,77,94
322,4,8:38.0,Defensive rebound by J. Smith,,77,94
323,4,8:21.0,S. Napier misses 2-pt jump shot from 21 ft,,77,94
324,4,8:20.0,,Defensive rebound by G. Dragić,77,94
325,4,8:13.0,,G. Dragić makes 2-pt layup at rim,77,96
326,4,8:02.0,A. Nicholson misses 3-pt jump shot from 25 ft,,77,96
327,4,8:01.0,,Defensive rebound by G. Green,77,96
328,4,7:56.0,,G. Green makes 2-pt dunk at rim,77,98
329,4,7:56.0,Orlando full timeout,,77,98
330,4,7:56.0,D. Dedmon enters the game for A. Nicholson,,77,98
331,4,7:46.0,C. Watson makes 2-pt jump shot from 5 ft,,79,98
332,4,7:46.0,Shooting foul by G. Dragić (drawn by C. Watson),,79,98
333,4,7:46.0,C. Watson makes free throw 1 of 1,,80,98
334,4,7:33.0,,G. Green makes 2-pt jump shot from 15 ft (assist by L. Deng),80,100
335,4,7:16.0,J. Smith misses 2-pt jump shot from 12 ft,,80,100
336,4,7:15.0,,Defensive rebound by J. McRoberts,80,100
337,4,6:56.0,,Shooting foul by C. Watson (drawn by L. Deng),80,100
338,4,6:56.0,,L. Deng makes free throw 1 of 2,80,101
339,4,6:56.0,,L. Deng makes free throw 2 of 2,80,102
340,4,6:42.0,D. Dedmon makes 2-pt jump shot from 11 ft,,82,102
341,4,6:25.0,,Turnover by L. Deng (bad pass),82,102
342,4,6:14.0,C. Watson misses 2-pt jump shot from 11 ft,,82,102
343,4,6:12.0,,Defensive rebound by J. McRoberts,82,102
344,4,6:04.0,,G. Green misses 2-pt dunk from 1 ft (block by J. Smith),82,102
345,4,6:03.0,Defensive rebound by C. Watson,,82,102
346,4,6:01.0,Shooting foul by J. McRoberts (drawn by D. Marble),,82,102
347,4,6:01.0,D. Marble misses free throw 1 of 2,,82,102
348,4,6:01.0,Offensive rebound by Team,,82,102
349,4,6:01.0,D. Marble makes free throw 2 of 2,,83,102
350,4,5:50.0,,G. Green misses 3-pt jump shot from 24 ft,83,102
351,4,5:49.0,,Offensive rebound by J. Richardson,83,102
352,4,5:43.0,,Shooting foul by D. Dedmon (drawn by G. Dragić),83,102
353,4,5:43.0,Official timeout,,83,102
354,4,5:43.0,,G. Dragić makes free throw 1 of 2,83,103
355,4,5:43.0,,G. Dragić makes free throw 2 of 2,83,104
356,4,5:35.0,Personal foul by G. Green,,83,104
357,4,5:35.0,D. Marble makes free throw 1 of 2,,84,104
358,4,5:35.0,A. Nicholson enters the game for J. Smith,,84,104
359,4,5:35.0,D. Marble makes free throw 2 of 2,,85,104
360,4,5:14.0,,J. McRoberts misses 2-pt jump shot from 13 ft,85,104
361,4,5:13.0,Defensive rebound by D. Dedmon,,85,104
362,4,5:01.0,D. Marble misses 3-pt jump shot from 25 ft,,85,104
363,4,5:00.0,,Defensive rebound by Team,85,104
364,4,4:44.0,,Shooting foul by A. Nicholson (drawn by J. McRoberts),85,104
365,4,4:44.0,,J. McRoberts makes free throw 1 of 2,85,105
366,4,4:44.0,,J. McRoberts makes free throw 2 of 2,85,106
367,4,4:30.0,D. Dedmon makes 2-pt jump shot from 17 ft (assist by C. Watson),,87,106
368,4,4:15.0,,G. Dragić misses 2-pt layup from 1 ft,87,106
369,4,4:14.0,Defensive rebound by D. Dedmon,,87,106
370,4,4:07.0,S. Napier makes 2-pt layup at rim,,89,106
371,4,3:48.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. McRoberts),89,108
372,4,3:30.0,C. Watson makes 2-pt jump shot from 13 ft,,91,108
373,4,3:09.0,,J. McRoberts misses 3-pt jump shot from 23 ft,91,108
374,4,3:08.0,Defensive rebound by D. Dedmon,,91,108
375,4,3:00.0,D. Marble misses 3-pt jump shot from 23 ft,,91,108
376,4,2:59.0,,Defensive rebound by G. Green,91,108
377,4,2:50.0,,G. Green makes 2-pt jump shot from 5 ft,91,110
378,4,2:43.0,Personal foul by L. Deng,,91,110
379,4,2:43.0,,Miami full timeout,91,110
380,4,2:43.0,,B. Weber enters the game for L. Deng,91,110
381,4,2:43.0,,U. Haslem enters the game for G. Dragić,91,110
382,4,2:43.0,S. Napier makes free throw 1 of 2,,92,110
383,4,2:43.0,S. Napier makes free throw 2 of 2,,93,110
384,4,2:32.0,,G. Green makes 2-pt dunk at rim (assist by J. McRoberts),93,112
385,4,2:07.0,A. Nicholson misses 2-pt hook shot from 13 ft,,93,112
386,4,2:06.0,,Defensive rebound by U. Haslem,93,112
