,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
37,1,7:26.0,A. Afflalo makes 2-pt jump shot from 8 ft,,10,7
38,1,7:18.0,,I. Thomas makes 2-pt jump shot from 16 ft,10,9
39,1,6:56.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,10,9
40,1,6:55.0,,Defensive rebound by J. Crowder,10,9
41,1,6:47.0,,A. Bradley misses 2-pt jump shot from 19 ft,10,9
42,1,6:46.0,Defensive rebound by Team,,10,9
43,1,6:29.0,A. Afflalo misses 2-pt jump shot from 12 ft,,10,9
44,1,6:28.0,Offensive rebound by K. Porziņģis,,10,9
45,1,6:18.0,New York full timeout,,10,9
46,1,6:18.0,J. Calderón enters the game for L. Galloway,,10,9
47,1,6:01.0,C. Anthony misses 2-pt layup from 2 ft,,10,9
48,1,5:59.0,,Defensive rebound by Team,10,9
49,1,5:45.0,,J. Sullinger misses 2-pt layup from 1 ft (block by K. Porziņģis),10,9
50,1,5:44.0,,Offensive rebound by J. Sullinger,10,9
51,1,5:37.0,,K. Olynyk makes 2-pt layup from 2 ft,10,11
52,1,5:23.0,R. Lopez misses 2-pt hook shot from 4 ft,,10,11
53,1,5:22.0,,Defensive rebound by J. Crowder,10,11
54,1,5:16.0,,Shooting foul by K. Porziņģis (drawn by I. Thomas),10,11
55,1,5:16.0,,I. Thomas misses free throw 1 of 2,10,11
56,1,5:16.0,,Offensive rebound by Team,10,11
57,1,5:16.0,,I. Thomas makes free throw 2 of 2,10,12
58,1,5:02.0,A. Afflalo misses 2-pt jump shot from 6 ft (block by A. Bradley),,10,12
59,1,5:01.0,,Defensive rebound by K. Olynyk,10,12
60,1,4:49.0,,A. Bradley makes 2-pt layup from 1 ft (assist by K. Olynyk),10,14
61,1,4:32.0,Shooting foul by K. Olynyk (drawn by K. Porziņģis),,10,14
62,1,4:32.0,K. Porziņģis makes free throw 1 of 2,,11,14
63,1,4:32.0,K. Porziņģis makes free throw 2 of 2,,12,14
64,1,4:23.0,,A. Bradley misses 2-pt jump shot from 14 ft,12,14
65,1,4:22.0,Defensive rebound by J. Calderón,,12,14
66,1,4:17.0,C. Anthony misses 2-pt layup at rim,,12,14
67,1,4:16.0,Offensive rebound by C. Anthony,,12,14
68,1,4:15.0,C. Anthony makes 2-pt layup at rim,,14,14
69,1,4:15.0,Shooting foul by J. Crowder (drawn by C. Anthony),,14,14
70,1,4:15.0,K. O'Quinn enters the game for R. Lopez,,14,14
71,1,4:15.0,L. Galloway enters the game for J. Calderón,,14,14
72,1,4:15.0,,E. Turner enters the game for I. Thomas,14,14
73,1,4:15.0,C. Anthony misses free throw 1 of 1,,14,14
74,1,4:15.0,,Defensive rebound by J. Crowder,14,14
75,1,4:00.0,,J. Crowder misses 2-pt jump shot from 6 ft,14,14
76,1,3:59.0,Defensive rebound by K. O'Quinn,,14,14
77,1,3:46.0,C. Anthony misses 2-pt jump shot from 16 ft,,14,14
78,1,3:45.0,Offensive rebound by C. Anthony,,14,14
79,1,3:42.0,C. Anthony makes 2-pt layup at rim,,16,14
80,1,3:28.0,,Offensive foul by J. Sullinger (drawn by K. Porziņģis),16,14
81,1,3:28.0,,Turnover by J. Sullinger (offensive foul),16,14
82,1,3:28.0,D. Williams enters the game for K. Porziņģis,,16,14
83,1,3:03.0,C. Anthony misses 2-pt jump shot from 13 ft,,16,14
84,1,3:02.0,,Defensive rebound by K. Olynyk,16,14
85,1,2:52.0,,Shooting foul by D. Williams (drawn by K. Olynyk),16,14
86,1,2:52.0,,Boston full timeout,16,14
87,1,2:52.0,,M. Smart enters the game for J. Sullinger,16,14
88,1,2:52.0,,T. Zeller enters the game for A. Bradley,16,14
89,1,2:52.0,,K. Olynyk makes free throw 1 of 2,16,15
90,1,2:52.0,,K. Olynyk makes free throw 2 of 2,16,16
91,1,2:31.0,K. O'Quinn misses 3-pt jump shot from 24 ft,,16,16
92,1,2:30.0,,Defensive rebound by K. Olynyk,16,16
93,1,2:16.0,,E. Turner misses 2-pt jump shot from 17 ft,16,16
94,1,2:15.0,Defensive rebound by Team,,16,16
95,1,2:15.0,L. Thomas enters the game for C. Anthony,,16,16
96,1,1:59.0,L. Galloway makes 2-pt layup at rim (assist by K. O'Quinn),,18,16
97,1,1:53.0,,M. Smart makes 2-pt jump shot from 6 ft,18,18
98,1,1:53.0,,Shooting foul by L. Galloway (drawn by M. Smart),18,18
99,1,1:53.0,S. Vujačić enters the game for A. Afflalo,,18,18
100,1,1:53.0,,R. Hunter enters the game for J. Crowder,18,18
101,1,1:53.0,,M. Smart makes free throw 1 of 1,18,19
102,1,1:33.0,K. O'Quinn misses 2-pt hook shot from 7 ft,,18,19
103,1,1:32.0,,Defensive rebound by R. Hunter,18,19
104,1,1:26.0,,K. Olynyk misses 2-pt layup from 2 ft,18,19
105,1,1:25.0,Defensive rebound by S. Vujačić,,18,19
106,1,1:18.0,Turnover by K. O'Quinn (lost ball; steal by K. Olynyk),,18,19
107,1,1:12.0,,M. Smart misses 3-pt jump shot from 23 ft,18,19
108,1,1:10.0,,Offensive rebound by K. Olynyk,18,19
109,1,1:07.0,,R. Hunter misses 3-pt jump shot from 25 ft,18,19
110,1,1:06.0,Defensive rebound by Team,,18,19
111,1,0:50.0,Turnover by S. Vujačić (bad pass; steal by K. Olynyk),,18,19
112,1,0:43.0,,M. Smart misses 2-pt jump shot from 15 ft,18,19
113,1,0:42.0,,Offensive rebound by T. Zeller,18,19
114,1,0:39.0,,T. Zeller misses 2-pt jump shot from 6 ft,18,19
115,1,0:38.0,,Offensive rebound by M. Smart,18,19
116,1,0:38.0,,M. Smart misses 2-pt dunk at rim,18,19
117,1,0:37.0,,Offensive rebound by R. Hunter,18,19
118,1,0:35.0,,R. Hunter misses 2-pt layup from 2 ft,18,19
119,1,0:33.0,Defensive rebound by D. Williams,,18,19
120,1,0:21.0,D. Williams misses 3-pt jump shot from 23 ft,,18,19
121,1,0:20.0,,Defensive rebound by M. Smart,18,19
122,1,0:15.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),18,22
123,1,0:00.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,18,22
124,1,0:00.0,Offensive rebound by Team,,18,22
125,2,11:42.0,,K. Olynyk misses 2-pt layup from 1 ft (block by K. Porziņģis),18,22
126,2,11:41.0,Defensive rebound by S. Vujačić,,18,22
127,2,11:36.0,Personal block foul by M. Smart (drawn by D. Williams),,18,22
128,2,11:23.0,L. Galloway misses 2-pt layup from 2 ft,,18,22
129,2,11:23.0,,Defensive rebound by K. Olynyk,18,22
130,2,11:13.0,,Turnover by E. Turner (bad pass; steal by D. Williams),18,22
131,2,11:13.0,,Loose ball foul by K. Olynyk (drawn by D. Williams),18,22
132,2,10:54.0,D. Williams makes 2-pt layup from 1 ft,,20,22
133,2,10:41.0,,T. Zeller misses 2-pt jump shot from 18 ft,20,22
134,2,10:40.0,Defensive rebound by L. Galloway,,20,22
135,2,10:21.0,L. Thomas misses 3-pt jump shot from 25 ft,,20,22
136,2,10:20.0,,Defensive rebound by K. Olynyk,20,22
137,2,10:15.0,,Personal foul by K. Porziņģis (drawn by T. Zeller),20,22
138,2,10:15.0,,J. Jerebko enters the game for T. Zeller,20,22
139,2,10:15.0,R. Lopez enters the game for K. Porziņģis,,20,22
140,2,9:59.0,,K. Olynyk misses 2-pt jump shot from 20 ft,20,22
141,2,9:58.0,Defensive rebound by L. Galloway,,20,22
142,2,9:44.0,L. Thomas makes 2-pt layup from 1 ft (assist by L. Galloway),,22,22
143,2,9:27.0,,Shooting foul by D. Williams (drawn by R. Hunter),22,22
144,2,9:27.0,,R. Hunter misses free throw 1 of 2,22,22
145,2,9:27.0,,Offensive rebound by Team,22,22
146,2,9:27.0,,I. Thomas enters the game for M. Smart,22,22
147,2,9:27.0,,R. Hunter makes free throw 2 of 2,22,23
148,2,9:19.0,L. Thomas misses 2-pt layup from 4 ft (block by K. Olynyk),,22,23
149,2,9:18.0,,Defensive rebound by J. Jerebko,22,23
150,2,9:10.0,,E. Turner makes 2-pt jump shot from 14 ft,22,25
151,2,8:54.0,D. Williams misses 2-pt jump shot from 19 ft,,22,25
152,2,8:53.0,Offensive rebound by D. Williams,,22,25
153,2,8:51.0,D. Williams makes 2-pt dunk at rim,,24,25
154,2,8:30.0,,E. Turner makes 2-pt layup from 1 ft (assist by J. Jerebko),24,27
155,2,8:12.0,Turnover by D. Williams (traveling),,24,27
156,2,8:12.0,Official timeout,,24,27
157,2,8:12.0,,A. Johnson enters the game for K. Olynyk,24,27
158,2,8:12.0,A. Afflalo enters the game for L. Galloway,,24,27
159,2,8:12.0,J. Calderón enters the game for L. Thomas,,24,27
160,2,8:12.0,C. Anthony enters the game for S. Vujačić,,24,27
161,2,7:58.0,,A. Johnson misses 2-pt hook shot from 3 ft,24,27
162,2,7:57.0,Defensive rebound by R. Lopez,,24,27
163,2,7:48.0,Personal foul by A. Johnson (drawn by R. Lopez),,24,27
164,2,7:34.0,A. Afflalo misses 2-pt jump shot from 21 ft,,24,27
165,2,7:33.0,,Defensive rebound by I. Thomas,24,27
166,2,7:18.0,,E. Turner makes 2-pt layup at rim,24,29
167,2,7:02.0,C. Anthony makes 2-pt layup from 1 ft,,26,29
168,2,6:50.0,,A. Johnson misses 2-pt layup from 2 ft (block by R. Lopez),26,29
169,2,6:49.0,Defensive rebound by A. Afflalo,,26,29
170,2,6:45.0,Shooting foul by J. Jerebko (drawn by D. Williams),,26,29
171,2,6:45.0,D. Williams makes free throw 1 of 2,,27,29
172,2,6:45.0,,J. Crowder enters the game for R. Hunter,27,29
173,2,6:45.0,D. Williams misses free throw 2 of 2,,27,29
174,2,6:45.0,,Defensive rebound by E. Turner,27,29
175,2,6:29.0,,I. Thomas misses 2-pt jump shot from 4 ft,27,29
176,2,6:28.0,,Offensive rebound by A. Johnson,27,29
177,2,6:27.0,,A. Johnson makes 2-pt layup at rim,27,31
178,2,6:11.0,A. Afflalo misses 2-pt jump shot from 12 ft,,27,31
179,2,6:10.0,,Defensive rebound by I. Thomas,27,31
180,2,6:01.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Crowder),27,34
181,2,5:51.0,New York full timeout,,27,34
182,2,5:51.0,K. Porziņģis enters the game for D. Williams,,27,34
183,2,5:38.0,C. Anthony misses 2-pt dunk at rim (block by A. Johnson),,27,34
184,2,5:37.0,,Defensive rebound by J. Jerebko,27,34
185,2,5:25.0,,Turnover by J. Crowder (bad pass; steal by K. Porziņģis),27,34
186,2,5:16.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,27,34
187,2,5:15.0,,Defensive rebound by E. Turner,27,34
188,2,5:02.0,,I. Thomas misses 3-pt jump shot from 24 ft,27,34
189,2,5:01.0,,Offensive rebound by J. Crowder,27,34
190,2,5:00.0,,J. Jerebko makes 2-pt layup at rim (assist by J. Crowder),27,36
191,2,5:00.0,,Shooting foul by C. Anthony (drawn by J. Jerebko),27,36
192,2,5:00.0,,J. Jerebko misses free throw 1 of 1,27,36
193,2,5:00.0,Defensive rebound by K. Porziņģis,,27,36
194,2,4:45.0,C. Anthony misses 2-pt jump shot from 14 ft,,27,36
195,2,4:44.0,Offensive rebound by K. Porziņģis,,27,36
196,2,4:44.0,Turnover by K. Porziņģis (lost ball; steal by A. Johnson),,27,36
197,2,4:27.0,,E. Turner makes 2-pt jump shot from 17 ft,27,38
198,2,4:13.0,Personal block foul by J. Jerebko (drawn by K. Porziņģis),,27,38
199,2,4:13.0,K. Porziņģis makes free throw 1 of 2,,28,38
200,2,4:13.0,,A. Bradley enters the game for E. Turner,28,38
201,2,4:13.0,K. Porziņģis makes free throw 2 of 2,,29,38
202,2,3:59.0,,I. Thomas makes 2-pt jump shot from 7 ft (assist by J. Jerebko),29,40
203,2,3:44.0,J. Calderón misses 2-pt jump shot from 20 ft,,29,40
204,2,3:43.0,,Defensive rebound by I. Thomas,29,40
205,2,3:30.0,,J. Jerebko misses 2-pt jump shot from 22 ft,29,40
206,2,3:29.0,Defensive rebound by K. Porziņģis,,29,40
207,2,3:18.0,R. Lopez makes 2-pt layup at rim (assist by C. Anthony),,31,40
208,2,3:05.0,,I. Thomas makes 2-pt layup from 1 ft,31,42
209,2,2:45.0,C. Anthony misses 2-pt jump shot from 19 ft,,31,42
210,2,2:44.0,,Defensive rebound by A. Johnson,31,42
211,2,2:38.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),31,44
212,2,2:14.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,31,44
213,2,2:13.0,Offensive rebound by R. Lopez,,31,44
214,2,2:13.0,R. Lopez misses 2-pt layup from 1 ft,,31,44
215,2,2:12.0,Offensive rebound by R. Lopez,,31,44
216,2,2:12.0,R. Lopez makes 2-pt layup from 1 ft,,33,44
217,2,1:58.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by I. Thomas),33,47
218,2,1:56.0,New York full timeout,,33,47
219,2,1:56.0,,Boston full timeout,33,47
220,2,1:56.0,L. Thomas enters the game for K. Porziņģis,,33,47
221,2,1:31.0,A. Afflalo makes 2-pt jump shot from 20 ft,,35,47
222,2,1:14.0,,I. Thomas misses 2-pt jump shot from 6 ft,35,47
223,2,1:13.0,Defensive rebound by R. Lopez,,35,47
224,2,1:09.0,C. Anthony makes 2-pt layup from 1 ft,,37,47
225,2,1:09.0,Shooting foul by J. Jerebko (drawn by C. Anthony),,37,47
226,2,1:09.0,,J. Sullinger enters the game for J. Jerebko,37,47
227,2,1:09.0,,K. Olynyk enters the game for A. Johnson,37,47
228,2,1:09.0,C. Anthony makes free throw 1 of 1,,38,47
229,2,0:56.0,,Shooting foul by R. Lopez (drawn by J. Crowder),38,47
230,2,0:56.0,,J. Crowder makes free throw 1 of 2,38,48
231,2,0:56.0,,J. Crowder makes free throw 2 of 2,38,49
232,2,0:37.0,A. Afflalo misses 3-pt jump shot from 24 ft,,38,49
233,2,0:36.0,,Defensive rebound by J. Sullinger,38,49
234,2,0:31.0,,Personal foul by R. Lopez (drawn by I. Thomas),38,49
235,2,0:31.0,,I. Thomas makes free throw 1 of 2,38,50
236,2,0:31.0,,I. Thomas makes free throw 2 of 2,38,51
237,2,0:23.0,Def 3 sec tech foul by K. Olynyk,,38,51
238,2,0:23.0,C. Anthony makes technical free throw,,39,51
239,2,0:23.0,,M. Smart enters the game for I. Thomas,39,51
240,2,0:06.0,C. Anthony makes 2-pt jump shot from 13 ft (assist by L. Thomas),,41,51
241,2,0:06.0,,Boston full timeout,41,51
242,2,0:06.0,C. Early enters the game for R. Lopez,,41,51
243,2,0:06.0,L. Galloway enters the game for J. Calderón,,41,51
244,2,0:06.0,,E. Turner enters the game for J. Sullinger,41,51
245,2,0:06.0,,I. Thomas enters the game for M. Smart,41,51
246,2,0:02.0,,I. Thomas misses 2-pt jump shot from 5 ft,41,51
247,2,0:00.0,Defensive rebound by L. Thomas,,41,51
248,3,11:43.0,,I. Thomas misses 2-pt jump shot from 13 ft,41,51
249,3,11:42.0,,Offensive rebound by A. Johnson,41,51
250,3,11:35.0,,J. Crowder misses 3-pt jump shot from 25 ft,41,51
251,3,11:34.0,Defensive rebound by K. Porziņģis,,41,51
252,3,11:24.0,J. Calderón makes 2-pt jump shot from 14 ft,,43,51
253,3,11:07.0,,Shooting foul by K. Porziņģis (drawn by J. Crowder),43,51
254,3,11:07.0,,J. Crowder makes 2-pt jump shot from 17 ft (assist by A. Johnson),43,53
255,3,11:07.0,,J. Crowder makes free throw 1 of 1,43,54
256,3,10:51.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,43,54
257,3,10:50.0,,Defensive rebound by Team,43,54
258,3,10:50.0,Loose ball foul by C. Anthony (drawn by J. Crowder),,43,54
259,3,10:40.0,,A. Bradley misses 3-pt jump shot from 24 ft,43,54
260,3,10:39.0,Defensive rebound by K. Porziņģis,,43,54
261,3,10:28.0,Turnover by K. Porziņģis (bad pass),,43,54
262,3,10:15.0,,J. Sullinger misses 2-pt jump shot from 13 ft,43,54
263,3,10:14.0,Defensive rebound by J. Calderón,,43,54
264,3,10:02.0,Shooting foul by J. Crowder (drawn by C. Anthony),,43,54
265,3,10:02.0,C. Anthony makes free throw 1 of 2,,44,54
266,3,10:02.0,C. Anthony misses free throw 2 of 2,,44,54
267,3,10:02.0,Offensive rebound by C. Anthony,,44,54
268,3,10:00.0,C. Anthony misses 2-pt layup at rim (block by A. Johnson),,44,54
269,3,9:59.0,,Defensive rebound by I. Thomas,44,54
270,3,9:48.0,,Shooting foul by A. Afflalo (drawn by J. Crowder),44,54
271,3,9:48.0,,J. Crowder misses free throw 1 of 2,44,54
272,3,9:48.0,,Offensive rebound by Team,44,54
273,3,9:48.0,,J. Crowder misses free throw 2 of 2,44,54
274,3,9:48.0,Defensive rebound by A. Afflalo,,44,54
275,3,9:36.0,Turnover by C. Anthony (bad pass),,44,54
276,3,9:31.0,,Offensive foul by J. Sullinger (drawn by J. Calderón),44,54
277,3,9:31.0,,Turnover by J. Sullinger (offensive foul),44,54
278,3,9:15.0,A. Afflalo misses 2-pt jump shot from 14 ft,,44,54
279,3,9:14.0,,Defensive rebound by A. Johnson,44,54
280,3,9:08.0,,A. Bradley misses 2-pt jump shot from 14 ft,44,54
281,3,9:07.0,Defensive rebound by K. Porziņģis,,44,54
282,3,8:55.0,Offensive foul by C. Anthony (drawn by J. Crowder),,44,54
283,3,8:55.0,Turnover by C. Anthony (offensive foul),,44,54
284,3,8:50.0,,Turnover by I. Thomas (lost ball; steal by J. Calderón),44,54
285,3,8:35.0,Turnover by R. Lopez (lost ball; steal by A. Bradley),,44,54
286,3,8:29.0,,J. Crowder makes 2-pt layup from 2 ft (assist by I. Thomas),44,56
287,3,8:29.0,New York full timeout,,44,56
288,3,8:07.0,Turnover by R. Lopez (3 sec),,44,56
289,3,7:49.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Bradley),44,59
290,3,7:44.0,Turnover by J. Calderón (bad pass),,44,59
291,3,7:28.0,,J. Sullinger misses 3-pt jump shot from 25 ft,44,59
292,3,7:27.0,Defensive rebound by A. Afflalo,,44,59
293,3,7:17.0,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by C. Anthony),,46,59
294,3,7:00.0,,I. Thomas misses 3-pt jump shot from 25 ft,46,59
295,3,6:55.0,Defensive rebound by C. Anthony,,46,59
296,3,6:47.0,C. Anthony makes 3-pt jump shot from 25 ft,,49,59
297,3,6:37.0,,J. Sullinger misses 2-pt jump shot from 19 ft,49,59
298,3,6:36.0,Defensive rebound by Team,,49,59
299,3,6:36.0,L. Galloway enters the game for J. Calderón,,49,59
300,3,6:36.0,,K. Olynyk enters the game for A. Johnson,49,59
301,3,6:21.0,Shooting foul by K. Olynyk (drawn by K. Porziņģis),,49,59
302,3,6:21.0,K. Porziņģis makes free throw 1 of 2,,50,59
303,3,6:21.0,,E. Turner enters the game for I. Thomas,50,59
304,3,6:21.0,K. Porziņģis makes free throw 2 of 2,,51,59
305,3,6:08.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),51,61
306,3,5:52.0,C. Anthony makes 2-pt jump shot from 20 ft (assist by R. Lopez),,53,61
307,3,5:34.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by K. Olynyk),53,64
308,3,5:15.0,A. Afflalo misses 3-pt jump shot from 23 ft,,53,64
309,3,5:14.0,,Defensive rebound by E. Turner,53,64
310,3,5:04.0,,E. Turner makes 2-pt layup from 1 ft,53,66
311,3,4:46.0,C. Anthony misses 2-pt jump shot from 18 ft,,53,66
312,3,4:45.0,,Defensive rebound by E. Turner,53,66
313,3,4:43.0,,Turnover by E. Turner (bad pass),53,66
314,3,4:21.0,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by L. Galloway),,55,66
315,3,4:01.0,,Shooting foul by L. Galloway (drawn by J. Sullinger),55,66
316,3,4:01.0,,J. Sullinger misses free throw 1 of 2,55,66
317,3,4:01.0,,Offensive rebound by Team,55,66
318,3,4:01.0,L. Thomas enters the game for K. Porziņģis,,55,66
319,3,4:01.0,,J. Sullinger makes free throw 2 of 2,55,67
320,3,3:48.0,L. Thomas makes 3-pt jump shot from 23 ft (assist by A. Afflalo),,58,67
321,3,3:33.0,,K. Olynyk misses 2-pt jump shot from 5 ft,58,67
322,3,3:32.0,,Offensive rebound by J. Sullinger,58,67
323,3,3:32.0,,J. Sullinger misses 2-pt layup at rim,58,67
324,3,3:31.0,Defensive rebound by C. Anthony,,58,67
325,3,3:25.0,L. Galloway misses 2-pt layup at rim,,58,67
326,3,3:24.0,,Defensive rebound by J. Sullinger,58,67
327,3,3:10.0,,K. Olynyk makes 2-pt jump shot from 17 ft (assist by E. Turner),58,69
328,3,2:53.0,C. Anthony makes 2-pt dunk at rim (assist by L. Galloway),,60,69
329,3,2:53.0,,Boston full timeout,60,69
330,3,2:53.0,,J. Jerebko enters the game for J. Sullinger,60,69
331,3,2:53.0,K. O'Quinn enters the game for R. Lopez,,60,69
332,3,2:53.0,S. Vujačić enters the game for A. Afflalo,,60,69
333,3,2:43.0,,Offensive foul by K. Olynyk (drawn by L. Thomas),60,69
334,3,2:43.0,,Turnover by K. Olynyk (offensive foul),60,69
335,3,2:26.0,Turnover by K. O'Quinn (bad pass; steal by J. Crowder),,60,69
336,3,2:22.0,,J. Crowder makes 2-pt layup from 1 ft,60,71
337,3,2:01.0,L. Galloway misses 3-pt jump shot from 25 ft,,60,71
338,3,2:00.0,Offensive rebound by Team,,60,71
339,3,2:00.0,,Loose ball foul by K. Olynyk (drawn by K. O'Quinn),60,71
340,3,2:00.0,,A. Johnson enters the game for K. Olynyk,60,71
341,3,1:38.0,K. O'Quinn misses 2-pt jump shot from 6 ft,,60,71
342,3,1:37.0,,Defensive rebound by A. Johnson,60,71
343,3,1:26.0,,E. Turner misses 2-pt layup from 1 ft,60,71
344,3,1:26.0,Defensive rebound by K. O'Quinn,,60,71
345,3,1:24.0,Loose ball foul by S. Vujačić (drawn by J. Jerebko),,60,71
346,3,1:24.0,Turnover by S. Vujačić (offensive foul),,60,71
347,3,1:24.0,,J. Jerebko makes free throw 1 of 2,60,72
348,3,1:24.0,D. Williams enters the game for C. Anthony,,60,72
349,3,1:24.0,,M. Smart enters the game for J. Crowder,60,72
350,3,1:24.0,,J. Jerebko makes free throw 2 of 2,60,73
351,3,1:05.0,S. Vujačić misses 3-pt jump shot from 27 ft,,60,73
352,3,1:03.0,,Defensive rebound by J. Jerebko,60,73
353,3,0:57.0,,E. Turner misses 2-pt jump shot from 15 ft,60,73
354,3,0:56.0,Defensive rebound by D. Williams,,60,73
355,3,0:49.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by D. Williams),,63,73
356,3,0:34.0,,E. Turner makes 2-pt jump shot from 4 ft,63,75
357,3,0:24.0,Personal foul by A. Bradley (drawn by S. Vujačić),,63,75
358,3,0:24.0,S. Vujačić makes free throw 1 of 2,,64,75
359,3,0:24.0,S. Vujačić makes free throw 2 of 2,,65,75
360,3,0:01.0,,M. Smart misses 2-pt layup from 1 ft,65,75
361,3,0:00.0,,Offensive rebound by A. Johnson,65,75
362,3,0:00.0,,A. Johnson makes 2-pt layup at rim,65,77
363,4,11:44.0,S. Vujačić misses 2-pt jump shot from 17 ft,,65,77
364,4,11:43.0,Offensive rebound by Team,,65,77
365,4,11:43.0,,Loose ball foul by E. Turner (drawn by L. Thomas),65,77
366,4,11:38.0,L. Galloway misses 2-pt jump shot from 17 ft,,65,77
367,4,11:37.0,,Defensive rebound by E. Turner,65,77
368,4,11:23.0,,I. Thomas misses 3-pt jump shot from 25 ft,65,77
369,4,11:22.0,Defensive rebound by D. Williams,,65,77
370,4,11:07.0,S. Vujačić makes 2-pt layup at rim (assist by K. O'Quinn),,67,77
371,4,11:04.0,,Turnover by A. Johnson (bad pass; steal by L. Thomas),67,77
372,4,10:56.0,Personal foul by J. Jerebko (drawn by K. O'Quinn),,67,77
373,4,10:54.0,Offensive foul by K. O'Quinn (drawn by I. Thomas),,67,77
374,4,10:54.0,Turnover by K. O'Quinn (offensive foul),,67,77
375,4,10:35.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by I. Thomas),67,80
376,4,10:14.0,Shooting foul by A. Johnson (drawn by L. Thomas),,67,80
377,4,10:14.0,L. Thomas makes free throw 1 of 2,,68,80
378,4,10:14.0,L. Thomas makes free throw 2 of 2,,69,80
379,4,10:01.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by I. Thomas),69,83
380,4,9:38.0,L. Thomas misses 2-pt jump shot from 5 ft,,69,83
381,4,9:37.0,Offensive rebound by K. O'Quinn,,69,83
382,4,9:37.0,K. O'Quinn makes 2-pt layup at rim,,71,83
383,4,9:22.0,,Personal foul by L. Galloway (drawn by I. Thomas),71,83
384,4,9:12.0,,Turnover by I. Thomas (lost ball; steal by L. Thomas),71,83
