,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
127,2,10:43.0,,N. Cole misses 2-pt jump shot from 21 ft,24,26
128,2,10:43.0,,Offensive rebound by A. Davis,24,26
129,2,10:43.0,Loose ball foul by D. Powell (drawn by A. Davis),,24,26
130,2,10:35.0,,J. Holiday misses 2-pt jump shot from 9 ft,24,26
131,2,10:34.0,Defensive rebound by J. Barea,,24,26
132,2,10:29.0,D. Harris misses 3-pt jump shot from 24 ft,,24,26
133,2,10:28.0,,Defensive rebound by D. Cunningham,24,26
134,2,10:13.0,,D. Cunningham misses 2-pt jump shot from 19 ft,24,26
135,2,10:12.0,,Offensive rebound by J. Holiday,24,26
136,2,10:12.0,,J. Holiday makes 2-pt layup from 1 ft,24,28
137,2,9:58.0,J. Barea misses 3-pt jump shot from 24 ft,,24,28
138,2,9:57.0,,Defensive rebound by D. Cunningham,24,28
139,2,9:39.0,,N. Cole misses 2-pt jump shot from 20 ft,24,28
140,2,9:38.0,Defensive rebound by J. Barea,,24,28
141,2,9:32.0,Turnover by J. Evans (bad pass; steal by R. Anderson),,24,28
142,2,9:28.0,,Shooting block foul by D. Harris (drawn by N. Cole),24,28
143,2,9:28.0,,N. Cole makes free throw 1 of 2,24,29
144,2,9:28.0,C. Villanueva enters the game for D. Powell,,24,29
145,2,9:28.0,C. Parsons enters the game for J. Anderson,,24,29
146,2,9:28.0,J. McGee enters the game for J. Evans,,24,29
147,2,9:28.0,J. Anderson enters the game for D. Harris,,24,29
148,2,9:28.0,,A. Gee enters the game for A. Davis,24,29
149,2,9:28.0,,N. Cole makes free throw 2 of 2,24,30
150,2,9:07.0,J. Anderson misses 2-pt jump shot from 6 ft,,24,30
151,2,9:06.0,Offensive rebound by J. McGee,,24,30
152,2,9:06.0,J. McGee makes 2-pt layup from 1 ft,,26,30
153,2,8:56.0,,Def 3 sec tech foul by J. McGee,26,30
154,2,8:56.0,Official timeout,,26,30
155,2,8:56.0,R. Felton enters the game for J. Barea,,26,30
156,2,8:56.0,J. Jenkins enters the game for J. Anderson,,26,30
157,2,8:56.0,,A. Ajinça enters the game for A. Gee,26,30
158,2,8:56.0,,R. Anderson makes technical free throw,26,31
159,2,8:47.0,,R. Anderson misses 3-pt jump shot from 24 ft,26,31
160,2,8:45.0,Defensive rebound by C. Villanueva,,26,31
161,2,8:24.0,C. Parsons makes 2-pt layup from 2 ft (assist by R. Felton),,28,31
162,2,8:13.0,,R. Anderson misses 2-pt layup from 2 ft,28,31
163,2,8:12.0,Defensive rebound by J. McGee,,28,31
164,2,8:01.0,C. Parsons makes 2-pt jump shot from 16 ft,,30,31
165,2,7:47.0,,D. Cunningham misses 3-pt jump shot from 24 ft,30,31
166,2,7:46.0,Defensive rebound by J. Jenkins,,30,31
167,2,7:35.0,J. Jenkins misses 2-pt jump shot from 18 ft,,30,31
168,2,7:33.0,,Defensive rebound by D. Cunningham,30,31
169,2,7:27.0,,Shooting foul by C. Villanueva (drawn by D. Cunningham),30,31
170,2,7:27.0,,D. Cunningham misses free throw 1 of 2,30,31
171,2,7:27.0,,Offensive rebound by Team,30,31
172,2,7:27.0,,T. Evans enters the game for N. Cole,30,31
173,2,7:27.0,,D. Cunningham makes free throw 2 of 2,30,32
174,2,7:05.0,C. Parsons makes 2-pt layup from 2 ft,,32,32
175,2,7:05.0,Shooting foul by A. Ajinça (drawn by C. Parsons),,32,32
176,2,7:05.0,C. Parsons makes free throw 1 of 1,,33,32
177,2,6:55.0,,J. Holiday makes 2-pt layup from 1 ft,33,34
178,2,6:31.0,Shooting foul by J. Holiday (drawn by R. Felton),,33,34
179,2,6:31.0,R. Felton makes free throw 1 of 2,,34,34
180,2,6:31.0,R. Felton makes free throw 2 of 2,,35,34
181,2,6:20.0,,Shooting foul by J. McGee (drawn by R. Anderson),35,34
182,2,6:20.0,,R. Anderson makes free throw 1 of 2,35,35
183,2,6:20.0,,R. Anderson misses free throw 2 of 2,35,35
184,2,6:16.0,Defensive rebound by J. McGee,,35,35
185,2,6:15.0,Turnover by J. McGee (bad pass; steal by D. Cunningham),,35,35
186,2,6:02.0,,R. Anderson makes 2-pt jump shot from 7 ft (assist by T. Evans),35,37
187,2,5:54.0,Dallas full timeout,,35,37
188,2,5:54.0,,A. Davis enters the game for A. Ajinça,35,37
189,2,5:41.0,R. Felton makes 3-pt jump shot from 26 ft,,38,37
190,2,5:26.0,,R. Anderson makes 2-pt layup from 2 ft (assist by J. Holiday),38,39
191,2,5:10.0,C. Villanueva misses 3-pt jump shot from 25 ft,,38,39
192,2,5:10.0,,Defensive rebound by T. Evans,38,39
193,2,4:58.0,,J. Holiday misses 2-pt layup from 1 ft (block by J. McGee),38,39
194,2,4:58.0,,Offensive rebound by Team,38,39
195,2,4:58.0,D. Powell enters the game for J. McGee,,38,39
196,2,4:58.0,,N. Cole enters the game for T. Evans,38,39
197,2,4:58.0,D. Harris enters the game for J. Jenkins,,38,39
198,2,4:46.0,,J. Holiday misses 2-pt jump shot from 15 ft,38,39
199,2,4:46.0,Defensive rebound by C. Villanueva,,38,39
200,2,4:37.0,Personal foul by J. Holiday (drawn by D. Harris),,38,39
201,2,4:27.0,C. Villanueva makes 2-pt layup from 2 ft (assist by C. Parsons),,40,39
202,2,4:10.0,,D. Cunningham misses 3-pt jump shot from 23 ft,40,39
203,2,4:09.0,Defensive rebound by D. Harris,,40,39
204,2,3:46.0,C. Villanueva misses 2-pt jump shot from 13 ft,,40,39
205,2,3:45.0,,Defensive rebound by R. Anderson,40,39
206,2,3:34.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),40,41
207,2,3:33.0,Dallas full timeout,,40,41
208,2,3:33.0,,T. Evans enters the game for D. Cunningham,40,41
209,2,3:33.0,,E. Gordon enters the game for J. Holiday,40,41
210,2,3:24.0,R. Felton misses 3-pt jump shot from 24 ft,,40,41
211,2,3:23.0,,Defensive rebound by T. Evans,40,41
212,2,3:09.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by E. Gordon),40,43
213,2,2:52.0,D. Harris makes 3-pt jump shot from 25 ft (assist by R. Felton),,43,43
214,2,2:37.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by A. Davis),43,46
215,2,2:15.0,R. Felton misses 2-pt layup from 1 ft,,43,46
216,2,2:14.0,,Defensive rebound by R. Anderson,43,46
217,2,2:04.0,,R. Anderson misses 2-pt jump shot from 6 ft,43,46
218,2,2:03.0,Defensive rebound by D. Powell,,43,46
219,2,1:48.0,C. Parsons makes 2-pt layup from 2 ft (assist by D. Powell),,45,46
220,2,1:25.0,,A. Davis misses 2-pt jump shot from 3 ft,45,46
221,2,1:24.0,Defensive rebound by C. Parsons,,45,46
222,2,1:19.0,C. Parsons misses 3-pt jump shot from 25 ft,,45,46
223,2,1:17.0,,Defensive rebound by T. Evans,45,46
224,2,1:14.0,,Shooting block foul by C. Parsons (drawn by T. Evans),45,46
225,2,1:14.0,,New Orleans full timeout,45,46
226,2,1:14.0,J. McGee enters the game for C. Villanueva,,45,46
227,2,1:14.0,J. Barea enters the game for R. Felton,,45,46
228,2,1:14.0,,D. Cunningham enters the game for N. Cole,45,46
229,2,1:14.0,,T. Evans misses free throw 1 of 2,45,46
230,2,1:14.0,,Offensive rebound by Team,45,46
231,2,1:14.0,,T. Evans makes free throw 2 of 2,45,47
232,2,0:58.0,C. Parsons makes 2-pt layup from 2 ft (assist by D. Harris),,47,47
233,2,0:46.0,,Turnover by E. Gordon (bad pass; steal by D. Harris),47,47
234,2,0:43.0,C. Parsons misses 2-pt layup from 1 ft,,47,47
235,2,0:42.0,,Defensive rebound by D. Cunningham,47,47
236,2,0:30.0,,D. Cunningham makes 3-pt jump shot from 25 ft (assist by T. Evans),47,50
237,2,0:13.0,Personal foul by D. Cunningham (drawn by C. Parsons),,47,50
238,2,0:13.0,C. Parsons makes free throw 1 of 2,,48,50
239,2,0:13.0,R. Felton enters the game for J. Barea,,48,50
240,2,0:13.0,C. Parsons makes free throw 2 of 2,,49,50
241,2,0:02.0,,A. Davis misses 2-pt layup from 2 ft,49,50
242,2,0:02.0,Defensive rebound by D. Powell,,49,50
243,2,0:00.0,D. Harris misses 3-pt jump shot from 52 ft,,49,50
244,2,0:00.0,Offensive rebound by Team,,49,50
245,3,11:44.0,J. McGee makes 2-pt dunk at rim (assist by C. Parsons),,51,50
246,3,11:39.0,,New Orleans full timeout,51,50
247,3,11:22.0,,E. Gordon misses 2-pt jump shot from 5 ft,51,50
248,3,11:20.0,,Offensive rebound by E. Gordon,51,50
249,3,11:10.0,,T. Evans makes 2-pt layup from 2 ft (assist by E. Gordon),51,52
250,3,10:53.0,Turnover by C. Parsons (lost ball; steal by T. Evans),,51,52
251,3,10:46.0,,T. Evans makes 2-pt layup from 1 ft,51,54
252,3,10:29.0,C. Parsons misses 3-pt jump shot from 25 ft,,51,54
253,3,10:28.0,,Defensive rebound by T. Evans,51,54
254,3,10:18.0,,T. Evans misses 3-pt jump shot from 24 ft,51,54
255,3,10:18.0,Defensive rebound by C. Villanueva,,51,54
256,3,10:03.0,R. Felton misses 2-pt jump shot from 21 ft,,51,54
257,3,10:02.0,,Defensive rebound by A. Gee,51,54
258,3,9:43.0,,A. Gee misses 2-pt jump shot from 10 ft,51,54
259,3,9:42.0,,Offensive rebound by Ö. Aşık,51,54
260,3,9:41.0,,Ö. Aşık makes 2-pt dunk at rim,51,56
261,3,9:27.0,C. Parsons misses 2-pt jump shot from 4 ft (block by Ö. Aşık),,51,56
262,3,9:26.0,Offensive rebound by J. McGee,,51,56
263,3,9:26.0,Personal foul by T. Evans (drawn by J. McGee),,51,56
264,3,9:14.0,C. Villanueva misses 3-pt jump shot from 25 ft,,51,56
265,3,9:14.0,,Defensive rebound by T. Evans,51,56
266,3,9:00.0,,E. Gordon makes 2-pt jump shot from 9 ft,51,58
267,3,8:49.0,Personal foul by A. Gee,,51,58
268,3,8:41.0,J. McGee makes 2-pt dunk at rim (assist by C. Parsons),,53,58
269,3,8:28.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by A. Davis),53,61
270,3,8:13.0,Turnover by J. Barea (traveling),,53,61
271,3,8:13.0,Violation by Team (delay of game),,53,61
272,3,7:58.0,,A. Davis misses 2-pt jump shot from 4 ft,53,61
273,3,7:57.0,Defensive rebound by C. Villanueva,,53,61
274,3,7:40.0,J. McGee misses 2-pt jump shot from 3 ft (block by A. Davis),,53,61
275,3,7:39.0,Offensive rebound by J. McGee,,53,61
276,3,7:38.0,J. McGee makes 2-pt dunk at rim,,55,61
277,3,7:19.0,,A. Gee misses 3-pt jump shot from 23 ft,55,61
278,3,7:19.0,,Offensive rebound by Ö. Aşık,55,61
279,3,7:17.0,,Turnover by Ö. Aşık (step out of bounds),55,61
280,3,7:06.0,J. Barea misses 2-pt jump shot from 16 ft,,55,61
281,3,7:06.0,Offensive rebound by Team,,55,61
282,3,6:42.0,C. Parsons misses 3-pt jump shot from 26 ft,,55,61
283,3,6:40.0,,Defensive rebound by A. Gee,55,61
284,3,6:33.0,,Turnover by T. Evans (lost ball),55,61
285,3,6:17.0,C. Villanueva misses 3-pt jump shot from 24 ft,,55,61
286,3,6:17.0,,Defensive rebound by A. Gee,55,61
287,3,6:02.0,,Ö. Aşık misses 2-pt jump shot from 3 ft (block by J. McGee),55,61
288,3,6:00.0,Defensive rebound by R. Felton,,55,61
289,3,5:47.0,J. McGee misses 2-pt jump shot from 16 ft,,55,61
290,3,5:46.0,,Defensive rebound by A. Gee,55,61
291,3,5:42.0,,Turnover by A. Davis (traveling),55,61
292,3,5:42.0,J. Evans enters the game for J. Barea,,55,61
293,3,5:42.0,D. Harris enters the game for C. Villanueva,,55,61
294,3,5:42.0,,N. Cole enters the game for T. Evans,55,61
295,3,5:42.0,,J. Holiday enters the game for E. Gordon,55,61
296,3,5:23.0,C. Parsons makes 2-pt layup from 2 ft,,57,61
297,3,5:18.0,,Turnover by Ö. Aşık (bad pass; steal by D. Harris),57,61
298,3,5:15.0,Personal foul by J. Holiday (drawn by R. Felton),,57,61
299,3,5:15.0,,T. Evans enters the game for A. Gee,57,61
300,3,5:15.0,,R. Anderson enters the game for Ö. Aşık,57,61
301,3,5:15.0,D. Powell enters the game for J. McGee,,57,61
302,3,5:05.0,R. Felton makes 2-pt jump shot from 20 ft,,59,61
303,3,4:51.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Davis),59,64
304,3,4:28.0,C. Parsons misses 3-pt jump shot from 23 ft,,59,64
305,3,4:28.0,,Defensive rebound by J. Holiday,59,64
306,3,4:18.0,,Turnover by T. Evans (bad pass; steal by J. Evans),59,64
307,3,4:14.0,D. Harris makes 2-pt layup from 2 ft (assist by C. Parsons),,61,64
308,3,4:05.0,,Turnover by J. Holiday (lost ball; steal by D. Powell),61,64
309,3,3:59.0,Shooting foul by A. Davis (drawn by J. Evans),,61,64
310,3,3:59.0,,Technical foul by J. Holiday,61,64
311,3,3:59.0,R. Felton makes technical free throw,,62,64
312,3,3:59.0,J. Evans makes free throw 1 of 2,,63,64
313,3,3:59.0,J. Anderson enters the game for C. Parsons,,63,64
314,3,3:59.0,,D. Cunningham enters the game for R. Anderson,63,64
315,3,3:59.0,J. Evans makes free throw 2 of 2,,64,64
316,3,3:47.0,,J. Holiday misses 2-pt layup from 1 ft,64,64
317,3,3:46.0,,Offensive rebound by A. Davis,64,64
318,3,3:46.0,,A. Davis misses 2-pt dunk at rim,64,64
319,3,3:44.0,Defensive rebound by D. Harris,,64,64
320,3,3:43.0,Turnover by D. Harris (lost ball),,64,64
321,3,3:35.0,,Personal foul by R. Felton (drawn by T. Evans),64,64
322,3,3:26.0,,N. Cole makes 2-pt layup from 1 ft (assist by A. Davis),64,66
323,3,3:26.0,Dallas full timeout,,64,66
324,3,3:26.0,,R. Anderson enters the game for D. Cunningham,64,66
325,3,3:03.0,D. Harris misses 2-pt jump shot from 21 ft,,64,66
326,3,3:03.0,Offensive rebound by J. Evans,,64,66
327,3,2:42.0,R. Felton misses 3-pt jump shot from 24 ft,,64,66
328,3,2:40.0,Offensive rebound by D. Powell,,64,66
329,3,2:34.0,J. Evans misses 2-pt layup from 2 ft (block by A. Davis),,64,66
330,3,2:32.0,,Defensive rebound by A. Davis,64,66
331,3,2:22.0,,R. Anderson misses 3-pt jump shot from 24 ft,64,66
332,3,2:22.0,Defensive rebound by J. Anderson,,64,66
333,3,2:09.0,J. Evans makes 2-pt dunk at rim (assist by J. Anderson),,66,66
334,3,1:59.0,,Personal foul by D. Harris (drawn by A. Davis),66,66
335,3,1:51.0,,A. Davis misses 2-pt layup from 2 ft,66,66
336,3,1:51.0,,Offensive rebound by Team,66,66
337,3,1:34.0,,T. Evans misses 2-pt layup from 2 ft,66,66
338,3,1:33.0,Defensive rebound by D. Powell,,66,66
339,3,1:24.0,D. Powell misses 2-pt jump shot from 21 ft,,66,66
340,3,1:23.0,,Defensive rebound by T. Evans,66,66
341,3,1:13.0,,Turnover by A. Davis (bad pass; steal by R. Felton),66,66
342,3,1:03.0,J. Anderson makes 3-pt jump shot from 23 ft (assist by R. Felton),,69,66
343,3,0:49.0,,A. Davis misses 2-pt jump shot from 10 ft (block by D. Powell),69,66
344,3,0:47.0,Defensive rebound by Team,,69,66
345,3,0:35.0,R. Felton makes 2-pt layup from 2 ft (assist by J. Evans),,71,66
346,3,0:24.0,,Personal foul by R. Felton (drawn by R. Anderson),71,66
347,3,0:24.0,,R. Anderson makes free throw 1 of 2,71,67
348,3,0:24.0,,R. Anderson makes free throw 2 of 2,71,68
349,3,0:00.0,R. Felton misses 3-pt jump shot from 24 ft,,71,68
350,3,0:00.0,Offensive rebound by Team,,71,68
351,4,11:46.0,,R. Anderson misses 2-pt jump shot from 8 ft (block by D. Powell),71,68
352,4,11:44.0,Defensive rebound by J. Anderson,,71,68
353,4,11:28.0,J. Anderson makes 2-pt jump shot from 20 ft,,73,68
354,4,11:10.0,,E. Gordon misses 3-pt jump shot from 24 ft,73,68
355,4,11:09.0,Defensive rebound by J. Evans,,73,68
356,4,10:46.0,J. Barea misses 3-pt jump shot from 25 ft,,73,68
357,4,10:45.0,Offensive rebound by D. Powell,,73,68
358,4,10:29.0,Personal foul by N. Cole (drawn by J. Evans),,73,68
359,4,10:29.0,,D. Cunningham enters the game for J. Holiday,73,68
360,4,10:19.0,Personal foul by N. Cole (drawn by J. Evans),,73,68
361,4,10:12.0,D. Powell makes 2-pt dunk at rim (assist by D. Harris),,75,68
362,4,9:58.0,,Shooting foul by D. Harris (drawn by R. Anderson),75,68
363,4,9:58.0,,R. Anderson makes free throw 1 of 2,75,69
364,4,9:58.0,,A. Davis enters the game for T. Evans,75,69
365,4,9:58.0,,R. Anderson makes free throw 2 of 2,75,70
366,4,9:35.0,D. Powell misses 2-pt jump shot from 14 ft (block by A. Davis),,75,70
367,4,9:33.0,,Defensive rebound by N. Cole,75,70
368,4,9:26.0,,R. Anderson misses 3-pt jump shot from 25 ft,75,70
369,4,9:25.0,Defensive rebound by D. Harris,,75,70
370,4,9:07.0,D. Powell makes 2-pt jump shot from 16 ft (assist by D. Harris),,77,70
371,4,8:56.0,,N. Cole misses 2-pt jump shot from 19 ft,77,70
372,4,8:56.0,Defensive rebound by D. Powell,,77,70
373,4,8:36.0,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Powell),,80,70
374,4,8:35.0,,New Orleans full timeout,80,70
375,4,8:35.0,,A. Gee enters the game for E. Gordon,80,70
376,4,8:35.0,,J. Holiday enters the game for N. Cole,80,70
377,4,8:35.0,,T. Evans enters the game for R. Anderson,80,70
378,4,8:35.0,,Ö. Aşık enters the game for D. Cunningham,80,70
379,4,8:18.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by A. Gee),80,72
380,4,7:52.0,J. Barea makes 3-pt jump shot from 27 ft (assist by J. Anderson),,83,72
381,4,7:36.0,,A. Davis misses 3-pt jump shot from 25 ft,83,72
382,4,7:36.0,Defensive rebound by J. Barea,,83,72
383,4,7:18.0,J. Barea misses 3-pt jump shot from 24 ft,,83,72
384,4,7:16.0,Offensive rebound by D. Powell,,83,72
385,4,7:01.0,D. Powell misses 2-pt jump shot from 19 ft,,83,72
386,4,7:01.0,,Defensive rebound by A. Davis,83,72
387,4,6:48.0,,Personal foul by J. Barea,83,72
388,4,6:48.0,R. Felton enters the game for D. Harris,,83,72
389,4,6:48.0,C. Parsons enters the game for J. Anderson,,83,72
390,4,6:32.0,,T. Evans misses 2-pt layup from 2 ft,83,72
391,4,6:31.0,Defensive rebound by D. Powell,,83,72
392,4,6:10.0,J. Evans misses 3-pt jump shot from 23 ft,,83,72
