,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW ORLEANS_ACTION,WASHINGTON_SCORE,NEW ORLEANS_SCORE
159,2,3:42.0,O. Porter enters the game for R. Sessions,,44,48
160,2,3:42.0,,A. Davis enters the game for A. Ajinça,44,48
161,2,3:42.0,,N. Cole enters the game for J. Holiday,44,48
162,2,3:34.0,,Personal foul by J. Dudley (drawn by N. Cole),44,48
163,2,3:26.0,,T. Evans makes 2-pt jump shot from 19 ft,44,50
164,2,3:13.0,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Wall),,47,50
165,2,2:59.0,,New Orleans full timeout,47,50
166,2,2:59.0,Washington full timeout,,47,50
167,2,2:46.0,,D. Cunningham misses 2-pt jump shot from 14 ft,47,50
168,2,2:45.0,Defensive rebound by M. Gortat,,47,50
169,2,2:35.0,Personal foul by N. Cole (drawn by M. Gortat),,47,50
170,2,2:24.0,O. Porter makes 2-pt jump shot from 17 ft (assist by J. Wall),,49,50
171,2,2:04.0,,E. Gordon misses 3-pt jump shot from 25 ft,49,50
172,2,2:03.0,,Offensive rebound by A. Davis,49,50
173,2,2:00.0,,Turnover by A. Davis (lost ball; steal by G. Temple),49,50
174,2,1:55.0,Shooting foul by D. Cunningham (drawn by J. Wall),,49,50
175,2,1:55.0,J. Wall makes free throw 1 of 2,,50,50
176,2,1:55.0,R. Sessions enters the game for G. Temple,,50,50
177,2,1:55.0,G. Neal enters the game for J. Dudley,,50,50
178,2,1:55.0,,A. Ajinça enters the game for D. Cunningham,50,50
179,2,1:55.0,J. Wall misses free throw 2 of 2,,50,50
180,2,1:54.0,,Defensive rebound by A. Ajinça,50,50
181,2,1:44.0,,Shooting block foul by O. Porter (drawn by N. Cole),50,50
182,2,1:44.0,,N. Cole makes free throw 1 of 2,50,51
183,2,1:44.0,,N. Cole misses free throw 2 of 2,50,51
184,2,1:43.0,Defensive rebound by O. Porter,,50,51
185,2,1:20.0,J. Wall makes 3-pt jump shot from 25 ft,,53,51
186,2,1:00.0,,A. Davis makes 2-pt layup at rim (assist by T. Evans),53,53
187,2,0:44.0,O. Porter misses 2-pt jump shot from 21 ft,,53,53
188,2,0:42.0,,Defensive rebound by T. Evans,53,53
189,2,0:29.0,Violation by M. Gortat (kicked ball),,53,53
190,2,0:19.0,,A. Ajinça makes 2-pt jump shot from 5 ft (assist by T. Evans),53,55
191,2,0:13.0,Washington full timeout,,53,55
192,2,0:13.0,,D. Cunningham enters the game for A. Ajinça,53,55
193,2,0:05.0,Shooting block foul by T. Evans (drawn by J. Wall),,53,55
194,2,0:05.0,J. Wall makes free throw 1 of 2,,54,55
195,2,0:05.0,,I. Smith enters the game for D. Cunningham,54,55
196,2,0:05.0,J. Wall misses free throw 2 of 2,,54,55
197,2,0:04.0,,Defensive rebound by T. Evans,54,55
198,2,0:00.0,,T. Evans misses 3-pt jump shot from 33 ft,54,55
199,2,0:00.0,,Offensive rebound by Team,54,55
200,3,11:40.0,,A. Ajinça misses 2-pt jump shot from 11 ft,54,55
201,3,11:39.0,Defensive rebound by J. Wall,,54,55
202,3,11:17.0,M. Gortat misses 2-pt jump shot from 11 ft,,54,55
203,3,11:16.0,,Defensive rebound by A. Ajinça,54,55
204,3,11:11.0,,T. Evans misses 2-pt layup from 2 ft,54,55
205,3,11:10.0,Defensive rebound by M. Gortat,,54,55
206,3,10:58.0,M. Gortat misses 2-pt jump shot from 8 ft,,54,55
207,3,10:57.0,,Defensive rebound by A. Gee,54,55
208,3,10:34.0,,Turnover by A. Gee (lost ball; steal by J. Wall),54,55
209,3,10:29.0,O. Porter makes 2-pt dunk at rim (assist by J. Wall),,56,55
210,3,10:03.0,,E. Gordon misses 2-pt jump shot from 20 ft,56,55
211,3,10:02.0,Defensive rebound by J. Wall,,56,55
212,3,9:52.0,G. Temple misses 3-pt jump shot from 25 ft,,56,55
213,3,9:51.0,Offensive rebound by M. Gortat,,56,55
214,3,9:50.0,Shooting foul by A. Ajinça (drawn by M. Gortat),,56,55
215,3,9:50.0,M. Gortat misses free throw 1 of 2,,56,55
216,3,9:50.0,Offensive rebound by Team,,56,55
217,3,9:50.0,M. Gortat misses free throw 2 of 2,,56,55
218,3,9:49.0,,Defensive rebound by A. Ajinça,56,55
219,3,9:36.0,,A. Gee misses 2-pt jump shot from 5 ft,56,55
220,3,9:35.0,Defensive rebound by Team,,56,55
221,3,9:26.0,J. Wall misses 2-pt jump shot from 18 ft,,56,55
222,3,9:25.0,,Defensive rebound by E. Gordon,56,55
223,3,9:15.0,,T. Evans misses 2-pt jump shot from 21 ft,56,55
224,3,9:13.0,Defensive rebound by J. Dudley,,56,55
225,3,8:53.0,G. Temple misses 3-pt jump shot from 24 ft,,56,55
226,3,8:51.0,Offensive rebound by Team,,56,55
227,3,8:36.0,J. Wall misses 2-pt jump shot from 17 ft,,56,55
228,3,8:35.0,,Defensive rebound by A. Ajinça,56,55
229,3,8:20.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Gee),56,58
230,3,7:59.0,J. Wall makes 2-pt jump shot from 8 ft,,58,58
231,3,7:59.0,Shooting foul by A. Gee (drawn by J. Wall),,58,58
232,3,7:59.0,J. Wall makes free throw 1 of 1,,59,58
233,3,7:37.0,,Turnover by E. Gordon (traveling),59,58
234,3,7:26.0,G. Temple misses 3-pt jump shot from 24 ft,,59,58
235,3,7:25.0,,Defensive rebound by A. Davis,59,58
236,3,7:09.0,,A. Davis misses 2-pt jump shot from 17 ft,59,58
237,3,7:08.0,Defensive rebound by M. Gortat,,59,58
238,3,6:59.0,J. Dudley misses 3-pt jump shot from 24 ft,,59,58
239,3,6:58.0,,Defensive rebound by E. Gordon,59,58
240,3,6:32.0,,T. Evans makes 2-pt jump shot from 21 ft,59,60
241,3,6:11.0,J. Wall misses 3-pt jump shot from 25 ft,,59,60
242,3,6:10.0,Offensive rebound by O. Porter,,59,60
243,3,6:07.0,O. Porter makes 2-pt jump shot from 14 ft,,61,60
244,3,5:51.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Gordon),61,62
245,3,5:33.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by O. Porter),,64,62
246,3,5:32.0,,New Orleans full timeout,64,62
247,3,5:32.0,,D. Cunningham enters the game for A. Gee,64,62
248,3,5:32.0,,J. Holiday enters the game for A. Ajinça,64,62
249,3,5:14.0,,Shooting foul by M. Gortat (drawn by D. Cunningham),64,62
250,3,5:14.0,,D. Cunningham makes free throw 1 of 2,64,63
251,3,5:14.0,,D. Cunningham makes free throw 2 of 2,64,64
252,3,5:02.0,Personal foul by D. Cunningham (drawn by J. Dudley),,64,64
253,3,4:51.0,Turnover by J. Wall (bad pass; steal by J. Holiday),,64,64
254,3,4:45.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Holiday),64,67
255,3,4:28.0,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),,66,67
256,3,4:13.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Holiday),66,70
257,3,3:58.0,Turnover by O. Porter (bad pass; steal by A. Davis),,66,70
258,3,3:50.0,,Turnover by J. Holiday (bad pass),66,70
259,3,3:38.0,Turnover by G. Temple (lost ball),,66,70
260,3,3:23.0,,T. Evans misses 2-pt layup from 3 ft,66,70
261,3,3:23.0,,Offensive rebound by Team,66,70
262,3,3:23.0,,N. Cole enters the game for T. Evans,66,70
263,3,3:23.0,G. Neal enters the game for J. Dudley,,66,70
264,3,3:20.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by J. Holiday),66,72
265,3,3:08.0,M. Gortat misses 2-pt jump shot from 9 ft,,66,72
266,3,3:07.0,,Defensive rebound by A. Davis,66,72
267,3,2:58.0,,Turnover by J. Holiday (bad pass; steal by G. Temple),66,72
268,3,2:48.0,J. Wall makes 3-pt jump shot from 25 ft (assist by G. Neal),,69,72
269,3,2:31.0,,N. Cole misses 3-pt jump shot from 23 ft,69,72
270,3,2:30.0,Defensive rebound by J. Wall,,69,72
271,3,2:19.0,M. Gortat makes 2-pt jump shot from 11 ft (assist by G. Temple),,71,72
272,3,2:09.0,,Shooting foul by J. Wall (drawn by J. Holiday),71,72
273,3,2:09.0,Washington full timeout,,71,72
274,3,2:09.0,R. Sessions enters the game for J. Wall,,71,72
275,3,2:09.0,,A. Ajinça enters the game for A. Davis,71,72
276,3,2:09.0,,J. Holiday makes free throw 1 of 2,71,73
277,3,2:09.0,,J. Holiday makes free throw 2 of 2,71,74
278,3,1:50.0,G. Neal makes 2-pt jump shot from 21 ft,,73,74
279,3,1:30.0,,E. Gordon misses 2-pt layup from 1 ft,73,74
280,3,1:29.0,Defensive rebound by O. Porter,,73,74
281,3,1:14.0,M. Gortat misses 2-pt jump shot from 10 ft,,73,74
282,3,1:13.0,,Defensive rebound by A. Ajinça,73,74
283,3,0:54.0,,J. Holiday makes 3-pt jump shot from 23 ft,73,77
284,3,0:40.0,M. Gortat makes 2-pt dunk at rim (assist by G. Temple),,75,77
285,3,0:29.0,,J. Holiday misses 2-pt layup from 2 ft (block by M. Gortat),75,77
286,3,0:28.0,Defensive rebound by M. Gortat,,75,77
287,3,0:09.0,R. Sessions makes 2-pt layup from 3 ft,,77,77
288,3,0:03.0,,Personal take foul by R. Sessions (drawn by N. Cole),77,77
289,3,0:03.0,D. Blair enters the game for M. Gortat,,77,77
290,3,0:01.0,,Turnover by N. Cole (bad pass; steal by G. Temple),77,77
291,4,11:39.0,D. Blair misses 2-pt jump shot from 9 ft,,77,77
292,4,11:38.0,Offensive rebound by G. Neal,,77,77
293,4,11:34.0,G. Temple makes 2-pt jump shot from 20 ft (assist by O. Porter),,79,77
294,4,11:19.0,,Turnover by A. Ajinça (lost ball; steal by O. Porter),79,77
295,4,11:17.0,Shooting foul by E. Gordon (drawn by O. Porter),,79,77
296,4,11:17.0,O. Porter misses free throw 1 of 2,,79,77
297,4,11:17.0,Offensive rebound by Team,,79,77
298,4,11:17.0,,A. Davis enters the game for A. Ajinça,79,77
299,4,11:17.0,,I. Smith enters the game for E. Gordon,79,77
300,4,11:17.0,O. Porter makes free throw 2 of 2,,80,77
301,4,10:58.0,,J. Holiday misses 3-pt jump shot from 25 ft,80,77
302,4,10:57.0,Defensive rebound by O. Porter,,80,77
303,4,10:50.0,Shooting foul by N. Cole (drawn by R. Sessions),,80,77
304,4,10:50.0,R. Sessions makes free throw 1 of 2,,81,77
305,4,10:50.0,J. Dudley enters the game for O. Porter,,81,77
306,4,10:50.0,R. Sessions makes free throw 2 of 2,,82,77
307,4,10:36.0,,Turnover by I. Smith (bad pass; steal by J. Dudley),82,77
308,4,10:27.0,Shooting foul by N. Cole (drawn by R. Sessions),,82,77
309,4,10:27.0,R. Sessions makes free throw 1 of 2,,83,77
310,4,10:27.0,R. Sessions misses free throw 2 of 2,,83,77
311,4,10:26.0,,Defensive rebound by A. Davis,83,77
312,4,10:15.0,,A. Davis misses 2-pt jump shot from 19 ft,83,77
313,4,10:14.0,Defensive rebound by D. Blair,,83,77
314,4,10:04.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by R. Sessions),,86,77
315,4,9:54.0,,I. Smith makes 2-pt jump shot from 13 ft,86,79
316,4,9:32.0,D. Blair misses 2-pt jump shot from 3 ft,,86,79
317,4,9:31.0,Offensive rebound by D. Blair,,86,79
318,4,9:31.0,Shooting foul by J. Holiday (drawn by D. Blair),,86,79
319,4,9:31.0,D. Blair misses free throw 1 of 2,,86,79
320,4,9:31.0,Offensive rebound by Team,,86,79
321,4,9:31.0,,T. Evans enters the game for J. Holiday,86,79
322,4,9:31.0,D. Blair makes free throw 2 of 2,,87,79
323,4,9:21.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by I. Smith),87,82
324,4,9:02.0,J. Dudley misses 3-pt jump shot from 24 ft,,87,82
325,4,9:01.0,,Defensive rebound by Team,87,82
326,4,8:56.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by I. Smith),87,85
327,4,8:56.0,Washington full timeout,,87,85
328,4,8:56.0,J. Wall enters the game for G. Temple,,87,85
329,4,8:42.0,D. Blair misses 2-pt jump shot from 5 ft,,87,85
330,4,8:41.0,,Defensive rebound by A. Davis,87,85
331,4,8:34.0,Offensive charge foul by T. Evans (drawn by D. Blair),,87,85
332,4,8:34.0,,Turnover by T. Evans (offensive foul),87,85
333,4,8:19.0,G. Neal makes 3-pt jump shot from 25 ft (assist by J. Dudley),,90,85
334,4,8:03.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by I. Smith),90,88
335,4,7:43.0,D. Blair makes 2-pt jump shot from 8 ft (assist by J. Wall),,92,88
336,4,7:20.0,,I. Smith makes 2-pt layup from 2 ft,92,90
337,4,6:52.0,J. Wall makes 3-pt jump shot from 26 ft (assist by G. Neal),,95,90
338,4,6:43.0,,Personal foul by G. Neal (drawn by T. Evans),95,90
339,4,6:37.0,,I. Smith misses 2-pt layup from 1 ft,95,90
340,4,6:36.0,Defensive rebound by R. Sessions,,95,90
341,4,6:26.0,D. Blair makes 2-pt layup at rim (assist by J. Wall),,97,90
342,4,6:24.0,,New Orleans full timeout,97,90
343,4,6:24.0,,E. Gordon enters the game for N. Cole,97,90
344,4,6:24.0,,J. Holiday enters the game for D. Cunningham,97,90
345,4,6:02.0,,I. Smith makes 2-pt jump shot from 14 ft (assist by A. Davis),97,92
346,4,5:39.0,J. Wall misses 3-pt jump shot from 24 ft,,97,92
347,4,5:38.0,Offensive rebound by D. Blair,,97,92
348,4,5:36.0,Turnover by D. Blair (bad pass; steal by J. Holiday),,97,92
349,4,5:29.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by I. Smith),97,95
350,4,5:11.0,G. Neal misses 2-pt jump shot from 21 ft,,97,95
351,4,5:10.0,,Defensive rebound by A. Davis,97,95
352,4,5:03.0,,I. Smith misses 2-pt layup from 1 ft,97,95
353,4,5:02.0,Defensive rebound by G. Neal,,97,95
354,4,4:58.0,Personal block foul by J. Holiday (drawn by R. Sessions),,97,95
355,4,4:58.0,R. Sessions misses free throw 1 of 2,,97,95
356,4,4:58.0,Offensive rebound by Team,,97,95
357,4,4:58.0,O. Porter enters the game for D. Blair,,97,95
358,4,4:58.0,R. Sessions makes free throw 2 of 2,,98,95
359,4,4:44.0,,Personal foul by J. Dudley (drawn by T. Evans),98,95
360,4,4:38.0,,J. Holiday misses 3-pt jump shot from 25 ft,98,95
361,4,4:37.0,Defensive rebound by J. Wall,,98,95
362,4,4:30.0,O. Porter misses 3-pt jump shot from 25 ft,,98,95
363,4,4:29.0,,Defensive rebound by I. Smith,98,95
364,4,4:13.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by J. Holiday),98,98
365,4,3:55.0,J. Dudley makes 2-pt layup from 2 ft (assist by J. Wall),,100,98
366,4,3:42.0,,Personal foul by J. Wall (drawn by I. Smith),100,98
367,4,3:27.0,,A. Davis misses 3-pt jump shot from 24 ft,100,98
368,4,3:27.0,Defensive rebound by Team,,100,98
369,4,3:16.0,Turnover by J. Wall (bad pass; steal by T. Evans),,100,98
370,4,3:12.0,,Shooting foul by G. Neal (drawn by I. Smith),100,98
371,4,3:12.0,,I. Smith makes free throw 1 of 2,100,99
372,4,3:12.0,,I. Smith makes free throw 2 of 2,100,100
373,4,2:57.0,G. Neal makes 3-pt jump shot from 25 ft,,103,100
374,4,2:35.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by T. Evans),103,103
375,4,2:23.0,J. Dudley misses 2-pt jump shot from 19 ft,,103,103
376,4,2:22.0,,Defensive rebound by T. Evans,103,103
377,4,2:08.0,,A. Davis misses 3-pt jump shot from 24 ft,103,103
378,4,2:07.0,Defensive rebound by J. Dudley,,103,103
379,4,1:56.0,J. Wall misses 2-pt jump shot from 9 ft,,103,103
380,4,1:55.0,,Defensive rebound by T. Evans,103,103
381,4,1:47.0,,Shooting foul by J. Dudley (drawn by A. Davis),103,103
382,4,1:47.0,,New Orleans full timeout,103,103
383,4,1:47.0,,A. Davis makes free throw 1 of 2,103,104
384,4,1:47.0,,A. Davis misses free throw 2 of 2,103,104
385,4,1:46.0,Defensive rebound by G. Neal,,103,104
386,4,1:25.0,G. Neal misses 2-pt jump shot from 16 ft,,103,104
