,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
106,2,9:33.0,Shooting foul by R. Anderson (drawn by K. Anderson),,27,26
107,2,9:33.0,K. Anderson makes free throw 1 of 2,,28,26
108,2,9:33.0,K. Anderson makes free throw 2 of 2,,29,26
109,2,9:21.0,,R. Anderson misses 2-pt layup from 3 ft,29,26
110,2,9:20.0,,Offensive rebound by A. Gee,29,26
111,2,9:20.0,,A. Gee misses 2-pt layup at rim,29,26
112,2,9:19.0,Defensive rebound by A. Miller,,29,26
113,2,9:01.0,K. Anderson misses 2-pt jump shot from 18 ft,,29,26
114,2,9:00.0,,Defensive rebound by A. Gee,29,26
115,2,8:41.0,,L. Babbitt misses 3-pt jump shot from 23 ft,29,26
116,2,8:40.0,Defensive rebound by K. Anderson,,29,26
117,2,8:18.0,R. Butler misses 3-pt jump shot from 25 ft,,29,26
118,2,8:16.0,Offensive rebound by R. Butler,,29,26
119,2,8:11.0,San Antonio full timeout,,29,26
120,2,8:11.0,K. Leonard enters the game for K. Anderson,,29,26
121,2,7:57.0,D. West misses 2-pt jump shot from 10 ft (block by L. Babbitt),,29,26
122,2,7:55.0,Offensive rebound by Team,,29,26
123,2,7:53.0,R. Butler makes 2-pt jump shot from 20 ft (assist by T. Parker),,31,26
124,2,7:36.0,,Def 3 sec tech foul by D. West,31,26
125,2,7:36.0,,R. Anderson makes technical free throw,31,27
126,2,7:27.0,,J. Holiday misses 3-pt jump shot from 24 ft,31,27
127,2,7:24.0,Defensive rebound by T. Parker,,31,27
128,2,7:01.0,A. Miller misses 2-pt layup from 2 ft (block by A. Gee),,31,27
129,2,7:01.0,Offensive rebound by Team,,31,27
130,2,7:00.0,Turnover by Team (shot clock),,31,27
131,2,6:51.0,,R. Anderson misses 2-pt jump shot from 5 ft (block by D. West),31,27
132,2,6:50.0,Defensive rebound by K. Leonard,,31,27
133,2,6:46.0,K. Leonard makes 3-pt jump shot from 25 ft,,34,27
134,2,6:39.0,,New Orleans full timeout,34,27
135,2,6:39.0,,N. Cole enters the game for R. Anderson,34,27
136,2,6:39.0,,A. Davis enters the game for A. Gee,34,27
137,2,6:39.0,,D. Cunningham enters the game for T. Douglas,34,27
138,2,6:39.0,P. Mills enters the game for T. Parker,,34,27
139,2,6:39.0,L. Aldridge enters the game for D. West,,34,27
140,2,6:28.0,,Turnover by L. Babbitt (bad pass; steal by P. Mills),34,27
141,2,6:12.0,Shooting foul by N. Cole (drawn by P. Mills),,34,27
142,2,6:12.0,P. Mills makes free throw 1 of 2,,35,27
143,2,6:12.0,D. Green enters the game for A. Miller,,35,27
144,2,6:12.0,P. Mills makes free throw 2 of 2,,36,27
145,2,6:00.0,,J. Holiday misses 2-pt jump shot from 5 ft,36,27
146,2,5:58.0,,Offensive rebound by J. Holiday,36,27
147,2,5:58.0,,J. Holiday misses 2-pt layup at rim,36,27
148,2,5:57.0,Defensive rebound by K. Leonard,,36,27
149,2,5:48.0,L. Aldridge misses 2-pt jump shot from 14 ft,,36,27
150,2,5:47.0,,Defensive rebound by L. Babbitt,36,27
151,2,5:31.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Cunningham),36,30
152,2,5:14.0,K. Leonard misses 2-pt layup from 3 ft,,36,30
153,2,5:11.0,,Defensive rebound by A. Davis,36,30
154,2,5:01.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by L. Babbitt),36,33
155,2,4:47.0,D. Green makes 2-pt layup at rim (assist by P. Mills),,38,33
156,2,4:33.0,,Turnover by N. Cole (bad pass; steal by P. Mills),38,33
157,2,4:26.0,,E. Gordon enters the game for L. Babbitt,38,33
158,2,4:11.0,P. Mills misses 3-pt jump shot from 27 ft,,38,33
159,2,4:10.0,,Defensive rebound by A. Davis,38,33
160,2,4:05.0,,E. Gordon makes 2-pt jump shot from 5 ft (assist by J. Holiday),38,35
161,2,4:05.0,,Shooting foul by D. Green (drawn by E. Gordon),38,35
162,2,4:05.0,,E. Gordon makes free throw 1 of 1,38,36
163,2,3:48.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by R. Butler),,41,36
164,2,3:33.0,,J. Holiday makes 2-pt layup from 2 ft,41,38
165,2,3:10.0,D. Green misses 3-pt jump shot from 23 ft,,41,38
166,2,3:08.0,,Defensive rebound by E. Gordon,41,38
167,2,3:00.0,,N. Cole makes 3-pt jump shot from 24 ft (assist by E. Gordon),41,41
168,2,2:43.0,P. Mills makes 2-pt jump shot from 9 ft (assist by L. Aldridge),,43,41
169,2,2:32.0,,N. Cole misses 2-pt jump shot from 21 ft,43,41
170,2,2:31.0,Defensive rebound by D. Green,,43,41
171,2,2:18.0,Turnover by K. Leonard (3 sec),,43,41
172,2,2:18.0,Official timeout,,43,41
173,2,2:07.0,,E. Gordon misses 2-pt layup from 1 ft,43,41
174,2,2:06.0,Defensive rebound by P. Mills,,43,41
175,2,1:45.0,K. Leonard misses 3-pt jump shot from 26 ft,,43,41
176,2,1:44.0,,Defensive rebound by J. Holiday,43,41
177,2,1:37.0,,J. Holiday misses 2-pt layup from 2 ft,43,41
178,2,1:34.0,Defensive rebound by L. Aldridge,,43,41
179,2,1:17.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by K. Leonard),,45,41
180,2,0:52.0,,D. Cunningham misses 3-pt jump shot from 24 ft,45,41
181,2,0:51.0,Defensive rebound by L. Aldridge,,45,41
182,2,0:33.0,L. Aldridge misses 2-pt jump shot from 17 ft,,45,41
183,2,0:31.0,,Defensive rebound by E. Gordon,45,41
184,2,0:26.0,,E. Gordon makes 3-pt jump shot from 25 ft,45,44
185,2,0:07.0,Turnover by P. Mills (lost ball; steal by N. Cole),,45,44
186,2,0:04.0,,E. Gordon misses 2-pt layup from 1 ft,45,44
187,2,0:03.0,,Offensive rebound by A. Davis,45,44
188,2,0:03.0,,A. Davis makes 2-pt dunk at rim,45,46
189,2,0:00.0,D. Green misses 3-pt jump shot from 38 ft,,45,46
190,2,0:00.0,Offensive rebound by Team,,45,46
191,3,11:46.0,K. Leonard misses 2-pt jump shot from 18 ft,,45,46
192,3,11:45.0,,Defensive rebound by N. Cole,45,46
193,3,11:25.0,,N. Cole misses 2-pt jump shot from 19 ft,45,46
194,3,11:24.0,Defensive rebound by L. Aldridge,,45,46
195,3,11:12.0,K. Leonard misses 2-pt jump shot from 13 ft,,45,46
196,3,11:11.0,,Defensive rebound by A. Davis,45,46
197,3,11:01.0,,A. Davis misses 2-pt jump shot from 18 ft,45,46
198,3,11:00.0,Defensive rebound by K. Leonard,,45,46
199,3,10:53.0,L. Aldridge misses 2-pt jump shot from 18 ft,,45,46
200,3,10:50.0,Offensive rebound by T. Duncan,,45,46
201,3,10:34.0,D. Green makes 2-pt jump shot from 16 ft (assist by T. Parker),,47,46
202,3,10:16.0,,Turnover by D. Cunningham (bad pass; steal by T. Parker),47,46
203,3,10:09.0,T. Duncan makes 2-pt dunk at rim (assist by D. Green),,49,46
204,3,9:46.0,,E. Gordon makes 2-pt jump shot from 18 ft (assist by K. Perkins),49,48
205,3,9:19.0,T. Duncan misses 2-pt jump shot from 6 ft (block by A. Davis),,49,48
206,3,9:18.0,Offensive rebound by Team,,49,48
207,3,9:18.0,Turnover by Team (shot clock),,49,48
208,3,9:03.0,,E. Gordon misses 3-pt jump shot from 26 ft,49,48
209,3,9:02.0,Defensive rebound by L. Aldridge,,49,48
210,3,8:52.0,Shooting foul by A. Davis (drawn by T. Duncan),,49,48
211,3,8:52.0,,R. Anderson enters the game for A. Davis,49,48
212,3,8:52.0,T. Duncan misses free throw 1 of 2,,49,48
213,3,8:52.0,Offensive rebound by Team,,49,48
214,3,8:52.0,T. Duncan makes free throw 2 of 2,,50,48
215,3,8:36.0,,Personal foul by D. Green (drawn by E. Gordon),50,48
216,3,8:23.0,,K. Perkins misses 2-pt jump shot from 5 ft,50,48
217,3,8:21.0,,Offensive rebound by R. Anderson,50,48
218,3,8:21.0,,R. Anderson makes 2-pt layup at rim,50,50
219,3,8:07.0,Shooting foul by D. Cunningham (drawn by L. Aldridge),,50,50
220,3,8:07.0,L. Aldridge makes free throw 1 of 2,,51,50
221,3,8:07.0,L. Aldridge makes free throw 2 of 2,,52,50
222,3,8:00.0,,E. Gordon misses 2-pt jump shot from 17 ft,52,50
223,3,7:58.0,Defensive rebound by T. Duncan,,52,50
224,3,7:51.0,K. Leonard misses 3-pt jump shot from 24 ft,,52,50
225,3,7:50.0,,Defensive rebound by D. Cunningham,52,50
226,3,7:33.0,,N. Cole misses 2-pt jump shot from 18 ft,52,50
227,3,7:30.0,Defensive rebound by K. Leonard,,52,50
228,3,7:22.0,Shooting foul by D. Cunningham (drawn by T. Duncan),,52,50
229,3,7:22.0,T. Duncan makes free throw 1 of 2,,53,50
230,3,7:22.0,T. Duncan makes free throw 2 of 2,,54,50
231,3,7:07.0,,R. Anderson misses 2-pt jump shot from 14 ft,54,50
232,3,7:06.0,Defensive rebound by L. Aldridge,,54,50
233,3,7:00.0,Turnover by T. Parker (bad pass),,54,50
234,3,7:00.0,,L. Babbitt enters the game for R. Anderson,54,50
235,3,6:50.0,,E. Gordon misses 2-pt layup from 1 ft,54,50
236,3,6:49.0,Defensive rebound by D. Green,,54,50
237,3,6:45.0,San Antonio full timeout,,54,50
238,3,6:45.0,,A. Gee enters the game for D. Cunningham,54,50
239,3,6:34.0,T. Duncan misses 2-pt jump shot from 18 ft,,54,50
240,3,6:33.0,,Defensive rebound by A. Gee,54,50
241,3,6:12.0,,A. Gee makes 2-pt layup at rim (assist by L. Babbitt),54,52
242,3,5:57.0,T. Parker makes 2-pt jump shot from 21 ft (assist by D. Green),,56,52
243,3,5:38.0,,K. Perkins makes 2-pt jump shot from 9 ft (assist by N. Cole),56,54
244,3,5:18.0,K. Leonard misses 2-pt jump shot from 16 ft,,56,54
245,3,5:18.0,,Defensive rebound by K. Perkins,56,54
246,3,5:09.0,,N. Cole makes 2-pt jump shot from 14 ft,56,56
247,3,4:45.0,T. Parker misses 3-pt jump shot from 25 ft,,56,56
248,3,4:44.0,,Defensive rebound by Team,56,56
249,3,4:44.0,K. Anderson enters the game for T. Duncan,,56,56
250,3,4:44.0,R. Butler enters the game for D. Green,,56,56
251,3,4:24.0,,E. Gordon makes 2-pt jump shot from 20 ft,56,58
252,3,4:08.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by T. Parker),,58,58
253,3,3:57.0,,N. Cole makes 2-pt jump shot from 19 ft,58,60
254,3,3:43.0,L. Aldridge misses 2-pt jump shot from 19 ft,,58,60
255,3,3:42.0,,Defensive rebound by L. Babbitt,58,60
256,3,3:33.0,,N. Cole makes 2-pt jump shot from 17 ft,58,62
257,3,3:17.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),,61,62
258,3,3:02.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by N. Cole),61,65
259,3,2:42.0,L. Aldridge misses 2-pt layup from 4 ft,,61,65
260,3,2:41.0,,Defensive rebound by L. Babbitt,61,65
261,3,2:36.0,,New Orleans full timeout,61,65
262,3,2:36.0,D. West enters the game for L. Aldridge,,61,65
263,3,2:36.0,P. Mills enters the game for T. Parker,,61,65
264,3,2:24.0,,N. Cole misses 2-pt jump shot from 13 ft (block by K. Leonard),61,65
265,3,2:22.0,,Offensive rebound by K. Perkins,61,65
266,3,2:17.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by K. Perkins),61,68
267,3,2:00.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by R. Butler),,64,68
268,3,1:41.0,,N. Cole misses 3-pt jump shot from 25 ft,64,68
269,3,1:39.0,Defensive rebound by D. West,,64,68
270,3,1:32.0,D. West misses 2-pt jump shot from 16 ft,,64,68
271,3,1:31.0,,Defensive rebound by N. Cole,64,68
272,3,1:20.0,,Turnover by N. Cole (bad pass; steal by K. Leonard),64,68
273,3,1:20.0,Personal foul by K. Perkins (drawn by K. Leonard),,64,68
274,3,1:20.0,,A. Davis enters the game for K. Perkins,64,68
275,3,1:20.0,,J. Holiday enters the game for N. Cole,64,68
276,3,1:06.0,P. Mills misses 3-pt jump shot from 25 ft,,64,68
277,3,1:05.0,,Defensive rebound by E. Gordon,64,68
278,3,0:54.0,,A. Davis misses 2-pt jump shot from 20 ft,64,68
279,3,0:53.0,Defensive rebound by K. Anderson,,64,68
280,3,0:46.0,D. West makes 2-pt layup at rim (assist by P. Mills),,66,68
281,3,0:31.0,,A. Davis misses 2-pt layup at rim,66,68
282,3,0:30.0,Defensive rebound by R. Butler,,66,68
283,3,0:27.0,K. Leonard makes 2-pt layup from 1 ft (assist by K. Anderson),,68,68
284,3,0:10.0,,Personal foul by P. Mills (drawn by J. Holiday),68,68
285,3,0:03.0,,L. Babbitt misses 2-pt layup at rim (block by R. Butler),68,68
286,3,0:00.0,Defensive rebound by K. Anderson,,68,68
287,3,0:00.0,K. Anderson misses 3-pt jump shot from 28 ft,,68,68
288,3,0:00.0,Offensive rebound by Team,,68,68
289,4,11:38.0,,T. Douglas misses 3-pt jump shot from 26 ft,68,68
290,4,11:37.0,Defensive rebound by D. West,,68,68
291,4,11:22.0,P. Mills misses 2-pt layup at rim,,68,68
292,4,11:21.0,,Defensive rebound by A. Davis,68,68
293,4,11:07.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by A. Davis),68,70
294,4,10:40.0,R. Butler misses 2-pt jump shot from 14 ft,,68,70
295,4,10:39.0,,Defensive rebound by A. Davis,68,70
296,4,10:34.0,,Personal foul by K. Anderson (drawn by A. Davis),68,70
297,4,10:22.0,,L. Babbitt misses 2-pt jump shot from 16 ft,68,70
298,4,10:21.0,Defensive rebound by D. West,,68,70
299,4,10:13.0,Personal foul by T. Douglas (drawn by P. Mills),,68,70
300,4,10:13.0,T. Parker enters the game for R. Butler,,68,70
301,4,10:06.0,D. West misses 2-pt jump shot from 17 ft,,68,70
302,4,10:05.0,,Defensive rebound by J. Holiday,68,70
303,4,9:56.0,,A. Davis misses 2-pt jump shot from 19 ft,68,70
304,4,9:55.0,Defensive rebound by K. Anderson,,68,70
305,4,9:43.0,Turnover by D. West (lost ball; steal by A. Davis),,68,70
306,4,9:40.0,,T. Douglas misses 2-pt layup at rim (block by P. Mills),68,70
307,4,9:40.0,,Offensive rebound by Team,68,70
308,4,9:31.0,,Personal block foul by T. Parker (drawn by A. Gee),68,70
309,4,9:22.0,,T. Douglas makes 2-pt layup from 1 ft (assist by J. Holiday),68,72
310,4,9:20.0,San Antonio full timeout,,68,72
311,4,9:20.0,L. Aldridge enters the game for D. Green,,68,72
312,4,9:20.0,K. Leonard enters the game for K. Anderson,,68,72
313,4,9:01.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by P. Mills),,70,72
314,4,8:46.0,,Turnover by J. Holiday (bad pass; steal by K. Leonard),70,72
315,4,8:45.0,Turnover by K. Leonard (bad pass; steal by J. Holiday),,70,72
316,4,8:37.0,,J. Holiday misses 2-pt layup from 2 ft (block by K. Leonard),70,72
317,4,8:36.0,,Offensive rebound by A. Gee,70,72
318,4,8:23.0,,J. Holiday misses 2-pt layup from 1 ft,70,72
319,4,8:21.0,,Offensive rebound by A. Gee,70,72
320,4,8:21.0,,A. Gee misses 2-pt layup at rim,70,72
321,4,8:21.0,Defensive rebound by K. Leonard,,70,72
322,4,8:11.0,Turnover by D. West (3 sec),,70,72
323,4,8:11.0,,D. Cunningham enters the game for A. Gee,70,72
324,4,8:11.0,T. Duncan enters the game for D. West,,70,72
325,4,8:11.0,,K. Perkins enters the game for L. Babbitt,70,72
326,4,8:02.0,,J. Holiday misses 3-pt jump shot from 24 ft,70,72
327,4,8:02.0,Defensive rebound by P. Mills,,70,72
328,4,7:51.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by P. Mills),,72,72
329,4,7:38.0,,Shooting foul by L. Aldridge (drawn by A. Davis),72,72
330,4,7:38.0,,A. Davis makes free throw 1 of 2,72,73
331,4,7:38.0,D. Green enters the game for P. Mills,,72,73
332,4,7:38.0,,E. Gordon enters the game for T. Douglas,72,73
333,4,7:38.0,,A. Davis makes free throw 2 of 2,72,74
334,4,7:18.0,Turnover by L. Aldridge (lost ball),,72,74
335,4,7:08.0,,Personal foul by T. Parker (drawn by A. Davis),72,74
336,4,6:55.0,,J. Holiday makes 2-pt jump shot from 16 ft,72,76
337,4,6:41.0,T. Parker misses 2-pt jump shot from 18 ft,,72,76
338,4,6:40.0,,Defensive rebound by A. Davis,72,76
339,4,6:28.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),72,78
340,4,6:28.0,,Shooting foul by K. Leonard (drawn by A. Davis),72,78
341,4,6:28.0,,A. Davis makes free throw 1 of 1,72,79
342,4,6:10.0,L. Aldridge makes 2-pt hook shot from 8 ft,,74,79
343,4,6:01.0,,Shooting foul by T. Duncan (drawn by J. Holiday),74,79
344,4,6:01.0,,J. Holiday makes free throw 1 of 2,74,80
345,4,6:01.0,,J. Holiday makes free throw 2 of 2,74,81
346,4,5:50.0,Personal foul by K. Perkins (drawn by L. Aldridge),,74,81
347,4,5:50.0,Official timeout,,74,81
348,4,5:37.0,K. Leonard makes 2-pt jump shot from 12 ft,,76,81
349,4,5:22.0,,J. Holiday misses 2-pt jump shot from 20 ft,76,81
350,4,5:21.0,Defensive rebound by T. Parker,,76,81
351,4,5:16.0,K. Leonard misses 3-pt jump shot from 26 ft,,76,81
352,4,5:15.0,,Defensive rebound by A. Davis,76,81
353,4,4:54.0,,D. Cunningham misses 3-pt jump shot from 25 ft,76,81
354,4,4:53.0,Defensive rebound by K. Leonard,,76,81
355,4,4:40.0,Shooting foul by K. Perkins (drawn by L. Aldridge),,76,81
356,4,4:40.0,L. Aldridge makes free throw 1 of 2,,77,81
357,4,4:40.0,P. Mills enters the game for T. Parker,,77,81
358,4,4:40.0,L. Aldridge makes free throw 2 of 2,,78,81
359,4,4:29.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by J. Holiday),78,84
360,4,4:18.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by K. Leonard),,80,84
361,4,4:03.0,,Turnover by K. Perkins (traveling),80,84
362,4,3:53.0,P. Mills makes 2-pt jump shot from 18 ft,,82,84
363,4,3:36.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by J. Holiday),82,86
364,4,3:21.0,L. Aldridge misses 2-pt jump shot from 16 ft,,82,86
365,4,3:20.0,Offensive rebound by P. Mills,,82,86
366,4,3:10.0,L. Aldridge makes 2-pt jump shot from 10 ft,,84,86
367,4,2:53.0,,J. Holiday misses 2-pt layup from 2 ft,84,86
368,4,2:52.0,Defensive rebound by K. Leonard,,84,86
369,4,2:42.0,K. Leonard makes 2-pt jump shot from 13 ft,,86,86
370,4,2:36.0,,New Orleans full timeout,86,86
371,4,2:26.0,,E. Gordon misses 2-pt jump shot from 10 ft (block by T. Duncan),86,86
372,4,2:25.0,Defensive rebound by T. Duncan,,86,86
373,4,2:06.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Duncan),,88,86
374,4,1:42.0,,E. Gordon misses 2-pt layup at rim (block by T. Duncan),88,86
375,4,1:41.0,Defensive rebound by L. Aldridge,,88,86
376,4,1:21.0,P. Mills makes 3-pt jump shot from 26 ft (assist by K. Leonard),,91,86
377,4,1:21.0,,New Orleans full timeout,91,86
378,4,1:14.0,,E. Gordon misses 3-pt jump shot from 25 ft,91,86
379,4,1:13.0,Defensive rebound by K. Leonard,,91,86
380,4,0:54.0,D. Green misses 3-pt jump shot from 24 ft,,91,86
381,4,0:53.0,Offensive rebound by K. Leonard,,91,86
382,4,0:35.0,K. Leonard makes 3-pt jump shot from 24 ft,,94,86
383,4,0:30.0,,J. Holiday misses 2-pt layup from 1 ft,94,86
384,4,0:29.0,Defensive rebound by T. Duncan,,94,86
