,QUARTER,TIME_REMAINING,PORTLAND_ACTION,WASHINGTON_ACTION,PORTLAND_SCORE,WASHINGTON_SCORE
154,2,4:56.0,Defensive rebound by M. Plumlee,,51,39
155,2,4:50.0,A. Aminu misses 2-pt layup at rim,,51,39
156,2,4:49.0,Offensive rebound by M. Plumlee,,51,39
157,2,4:45.0,Turnover by M. Plumlee (lost ball; steal by J. Wall),,51,39
158,2,4:42.0,,J. Wall makes 2-pt layup from 1 ft,51,41
159,2,4:36.0,A. Aminu misses 3-pt jump shot from 24 ft,,51,41
160,2,4:34.0,,Defensive rebound by M. Gortat,51,41
161,2,4:27.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Dudley),51,43
162,2,4:27.0,,Shooting foul by A. Aminu (drawn by M. Gortat),51,43
163,2,4:27.0,Portland full timeout,,51,43
164,2,4:27.0,,M. Gortat makes free throw 1 of 1,51,44
165,2,4:08.0,A. Crabbe makes 2-pt jump shot from 15 ft (assist by M. Plumlee),,53,44
166,2,3:51.0,,Turnover by G. Neal (bad pass),53,44
167,2,3:30.0,M. Plumlee misses 2-pt jump shot from 10 ft,,53,44
168,2,3:29.0,,Defensive rebound by G. Neal,53,44
169,2,3:23.0,,Personal foul by M. Harkless (drawn by M. Gortat),53,44
170,2,3:11.0,,M. Gortat makes 2-pt layup at rim (assist by G. Neal),53,46
171,2,2:58.0,D. Lillard makes 2-pt jump shot from 7 ft,,55,46
172,2,2:48.0,,J. Wall misses 2-pt jump shot from 15 ft,55,46
173,2,2:47.0,,Offensive rebound by M. Gortat,55,46
174,2,2:41.0,,M. Gortat makes 2-pt jump shot from 4 ft (assist by J. Dudley),55,48
175,2,2:27.0,A. Aminu makes 2-pt layup from 1 ft (assist by M. Plumlee),,57,48
176,2,2:11.0,,M. Gortat makes 2-pt jump shot from 3 ft (assist by J. Dudley),57,50
177,2,1:59.0,D. Lillard misses 2-pt jump shot from 16 ft,,57,50
178,2,1:58.0,Offensive rebound by Team,,57,50
179,2,1:58.0,,Loose ball foul by G. Temple (drawn by M. Plumlee),57,50
180,2,1:58.0,C. McCollum enters the game for A. Crabbe,,57,50
181,2,1:55.0,,Violation by M. Gortat (kicked ball),57,50
182,2,1:48.0,A. Aminu misses 2-pt jump shot from 15 ft,,57,50
183,2,1:47.0,,Defensive rebound by M. Gortat,57,50
184,2,1:37.0,,G. Neal makes 2-pt jump shot from 16 ft,57,52
185,2,1:12.0,M. Plumlee misses 2-pt jump shot from 11 ft,,57,52
186,2,1:11.0,Offensive rebound by M. Plumlee,,57,52
187,2,1:09.0,M. Plumlee misses 2-pt layup at rim (block by M. Gortat),,57,52
188,2,1:07.0,Offensive rebound by M. Harkless,,57,52
189,2,1:05.0,M. Harkless makes 2-pt layup at rim,,59,52
190,2,0:45.0,,G. Temple makes 2-pt jump shot from 6 ft (assist by J. Wall),59,54
191,2,0:40.0,Portland full timeout,,59,54
192,2,0:40.0,A. Crabbe enters the game for A. Aminu,,59,54
193,2,0:40.0,M. Leonard enters the game for M. Harkless,,59,54
194,2,0:34.0,C. McCollum misses 3-pt jump shot from 27 ft,,59,54
195,2,0:32.0,,Defensive rebound by G. Neal,59,54
196,2,0:24.0,,Washington full timeout,59,54
197,2,0:24.0,M. Harkless enters the game for M. Leonard,,59,54
198,2,0:24.0,,B. Beal enters the game for G. Temple,59,54
199,2,0:15.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),59,57
200,2,0:01.0,C. McCollum misses 2-pt jump shot from 5 ft,,59,57
201,2,0:00.0,Offensive rebound by Team,,59,57
202,3,11:42.0,Turnover by N. Vonleh (traveling),,59,57
203,3,11:25.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Wall),59,60
204,3,11:06.0,C. McCollum makes 2-pt jump shot from 14 ft,,61,60
205,3,11:06.0,Shooting foul by J. Wall (drawn by C. McCollum),,61,60
206,3,11:06.0,C. McCollum makes free throw 1 of 1,,62,60
207,3,10:51.0,,Shooting foul by M. Plumlee (drawn by M. Gortat),62,60
208,3,10:51.0,,M. Gortat makes free throw 1 of 2,62,61
209,3,10:51.0,,M. Gortat misses free throw 2 of 2,62,61
210,3,10:50.0,Defensive rebound by N. Vonleh,,62,61
211,3,10:40.0,D. Lillard makes 3-pt jump shot from 27 ft,,65,61
212,3,10:31.0,,J. Dudley misses 3-pt jump shot from 26 ft,65,61
213,3,10:30.0,Defensive rebound by C. McCollum,,65,61
214,3,10:16.0,Personal foul by J. Dudley (drawn by N. Vonleh),,65,61
215,3,10:07.0,C. McCollum misses 2-pt jump shot from 4 ft,,65,61
216,3,10:05.0,,Defensive rebound by K. Oubre,65,61
217,3,10:05.0,,Personal foul by C. McCollum (drawn by K. Oubre),65,61
218,3,9:54.0,,J. Wall misses 2-pt jump shot from 14 ft,65,61
219,3,9:53.0,Defensive rebound by M. Plumlee,,65,61
220,3,9:44.0,D. Lillard makes 3-pt jump shot from 24 ft,,68,61
221,3,9:31.0,,K. Oubre misses 3-pt jump shot from 24 ft,68,61
222,3,9:30.0,Defensive rebound by M. Plumlee,,68,61
223,3,9:21.0,Turnover by A. Aminu (offensive goaltending),,68,61
224,3,9:03.0,,J. Wall misses 2-pt jump shot from 18 ft,68,61
225,3,9:02.0,Defensive rebound by N. Vonleh,,68,61
226,3,8:43.0,N. Vonleh misses 2-pt jump shot from 17 ft,,68,61
227,3,8:41.0,,Defensive rebound by K. Oubre,68,61
228,3,8:21.0,,J. Wall misses 2-pt jump shot from 18 ft,68,61
229,3,8:20.0,Defensive rebound by N. Vonleh,,68,61
230,3,8:08.0,D. Lillard misses 3-pt jump shot from 27 ft,,68,61
231,3,8:07.0,,Defensive rebound by J. Wall,68,61
232,3,7:55.0,,Personal foul by N. Vonleh (drawn by M. Gortat),68,61
233,3,7:55.0,,N. Hilário enters the game for J. Dudley,68,61
234,3,7:45.0,,J. Wall misses 2-pt jump shot from 14 ft,68,61
235,3,7:44.0,Defensive rebound by M. Plumlee,,68,61
236,3,7:32.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,71,61
237,3,7:31.0,,Washington full timeout,71,61
238,3,7:17.0,,Turnover by N. Hilário (bad pass; steal by A. Aminu),71,61
239,3,7:17.0,Personal foul by M. Gortat (drawn by A. Aminu),,71,61
240,3,7:17.0,,G. Neal enters the game for K. Oubre,71,61
241,3,7:00.0,M. Plumlee makes 2-pt layup at rim (assist by D. Lillard),,73,61
242,3,6:44.0,,G. Neal misses 2-pt jump shot from 19 ft,73,61
243,3,6:43.0,Defensive rebound by N. Vonleh,,73,61
244,3,6:29.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,76,61
245,3,6:11.0,,G. Temple misses 2-pt jump shot from 20 ft,76,61
246,3,6:10.0,Defensive rebound by A. Aminu,,76,61
247,3,5:56.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,79,61
248,3,5:55.0,,Washington full timeout,79,61
249,3,5:55.0,,B. Beal enters the game for G. Temple,79,61
250,3,5:39.0,,B. Beal misses 2-pt jump shot from 11 ft,79,61
251,3,5:38.0,Defensive rebound by M. Plumlee,,79,61
252,3,5:28.0,D. Lillard misses 2-pt jump shot from 17 ft,,79,61
253,3,5:27.0,,Defensive rebound by J. Wall,79,61
254,3,5:18.0,,Personal block foul by A. Aminu (drawn by J. Wall),79,61
255,3,5:18.0,A. Crabbe enters the game for A. Aminu,,79,61
256,3,5:15.0,,Turnover by J. Wall (step out of bounds),79,61
257,3,4:58.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,82,61
258,3,4:42.0,,G. Neal makes 2-pt jump shot from 14 ft,82,63
259,3,4:26.0,C. McCollum misses 3-pt jump shot from 25 ft,,82,63
260,3,4:25.0,,Defensive rebound by N. Hilário,82,63
261,3,4:17.0,,G. Neal makes 2-pt jump shot from 6 ft,82,65
262,3,3:59.0,M. Plumlee makes 2-pt jump shot from 4 ft (assist by D. Lillard),,84,65
263,3,3:59.0,Shooting foul by N. Hilário (drawn by M. Plumlee),,84,65
264,3,3:59.0,M. Leonard enters the game for N. Vonleh,,84,65
265,3,3:59.0,,J. Dudley enters the game for M. Gortat,84,65
266,3,3:59.0,G. Henderson enters the game for C. McCollum,,84,65
267,3,3:59.0,M. Plumlee misses free throw 1 of 1,,84,65
268,3,3:57.0,,Defensive rebound by N. Hilário,84,65
269,3,3:45.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),84,68
270,3,3:21.0,M. Plumlee misses 2-pt layup from 1 ft,,84,68
271,3,3:20.0,Offensive rebound by M. Plumlee,,84,68
272,3,3:19.0,M. Plumlee misses 2-pt layup at rim,,84,68
273,3,3:18.0,Offensive rebound by M. Plumlee,,84,68
274,3,3:16.0,M. Plumlee makes 2-pt layup from 1 ft,,86,68
275,3,3:07.0,,Personal foul by A. Crabbe (drawn by B. Beal),86,68
276,3,3:07.0,,B. Beal makes free throw 1 of 2,86,69
277,3,3:07.0,E. Davis enters the game for M. Plumlee,,86,69
278,3,3:07.0,,B. Beal makes free throw 2 of 2,86,70
279,3,2:43.0,D. Lillard misses 2-pt jump shot from 13 ft,,86,70
280,3,2:41.0,,Defensive rebound by Team,86,70
281,3,2:30.0,,Personal foul by A. Crabbe (drawn by B. Beal),86,70
282,3,2:30.0,,B. Beal makes free throw 1 of 2,86,71
283,3,2:30.0,,B. Beal misses free throw 2 of 2,86,71
284,3,2:29.0,Defensive rebound by M. Leonard,,86,71
285,3,2:15.0,Offensive foul by M. Leonard (drawn by B. Beal),,86,71
286,3,2:15.0,Turnover by M. Leonard (offensive foul),,86,71
287,3,1:59.0,,G. Neal misses 2-pt jump shot from 15 ft,86,71
288,3,1:58.0,Defensive rebound by A. Crabbe,,86,71
289,3,1:53.0,A. Crabbe misses 2-pt layup from 1 ft,,86,71
290,3,1:52.0,Offensive rebound by D. Lillard,,86,71
291,3,1:52.0,D. Lillard makes 2-pt layup from 2 ft,,88,71
292,3,1:44.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),88,74
293,3,1:21.0,M. Leonard makes 3-pt jump shot from 27 ft (assist by E. Davis),,91,74
294,3,1:07.0,,J. Wall misses 3-pt jump shot from 27 ft,91,74
295,3,1:06.0,Defensive rebound by E. Davis,,91,74
296,3,0:47.0,M. Leonard makes 3-pt jump shot from 27 ft (assist by A. Crabbe),,94,74
297,3,0:38.0,,Personal foul by A. Crabbe (drawn by B. Beal),94,74
298,3,0:38.0,,B. Beal makes free throw 1 of 2,94,75
299,3,0:38.0,,R. Sessions enters the game for J. Wall,94,75
300,3,0:38.0,,B. Beal makes free throw 2 of 2,94,76
301,3,0:24.0,Turnover by D. Lillard (bad pass),,94,76
302,3,0:02.0,,B. Beal misses 2-pt jump shot from 21 ft,94,76
303,3,0:01.0,Defensive rebound by A. Crabbe,,94,76
304,4,11:47.0,,J. Dudley misses 2-pt jump shot from 19 ft,94,76
305,4,11:46.0,Defensive rebound by E. Davis,,94,76
306,4,11:25.0,Shooting foul by M. Gortat (drawn by E. Davis),,94,76
307,4,11:25.0,E. Davis makes free throw 1 of 2,,95,76
308,4,11:25.0,E. Davis makes free throw 2 of 2,,96,76
309,4,11:08.0,,G. Neal misses 2-pt jump shot from 7 ft,96,76
310,4,11:07.0,Defensive rebound by A. Crabbe,,96,76
311,4,10:50.0,G. Henderson misses 2-pt jump shot from 15 ft,,96,76
312,4,10:49.0,,Defensive rebound by M. Gortat,96,76
313,4,10:42.0,,Shooting foul by M. Leonard (drawn by R. Sessions),96,76
314,4,10:42.0,,R. Sessions makes free throw 1 of 2,96,77
315,4,10:42.0,,R. Sessions makes free throw 2 of 2,96,78
316,4,10:23.0,M. Leonard makes 2-pt layup from 2 ft (assist by E. Davis),,98,78
317,4,10:02.0,,B. Beal makes 2-pt layup from 2 ft,98,80
318,4,9:43.0,Shooting foul by J. Dudley (drawn by E. Davis),,98,80
319,4,9:43.0,E. Davis makes free throw 1 of 2,,99,80
320,4,9:43.0,E. Davis misses free throw 2 of 2,,99,80
321,4,9:42.0,,Defensive rebound by B. Beal,99,80
322,4,9:23.0,,B. Beal misses 3-pt jump shot from 25 ft,99,80
323,4,9:22.0,Defensive rebound by E. Davis,,99,80
324,4,9:10.0,Personal foul by G. Neal (drawn by C. McCollum),,99,80
325,4,9:10.0,,J. Wall enters the game for G. Neal,99,80
326,4,9:05.0,Personal foul by J. Wall (drawn by C. McCollum),,99,80
327,4,8:54.0,C. McCollum makes 2-pt jump shot from 13 ft (assist by M. Leonard),,101,80
328,4,8:46.0,,Turnover by R. Sessions (lost ball; steal by A. Crabbe),101,80
329,4,8:42.0,A. Crabbe makes 2-pt layup from 2 ft (assist by C. McCollum),,103,80
330,4,8:41.0,,Washington full timeout,103,80
331,4,8:26.0,,M. Gortat makes 2-pt hook shot from 11 ft,103,82
332,4,8:04.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by E. Davis),,106,82
333,4,7:55.0,,Personal foul by G. Henderson (drawn by J. Dudley),106,82
334,4,7:41.0,,J. Wall makes 2-pt jump shot from 15 ft,106,84
335,4,7:28.0,Offensive foul by E. Davis (drawn by R. Sessions),,106,84
336,4,7:28.0,Turnover by E. Davis (offensive foul),,106,84
337,4,7:08.0,,Offensive foul by M. Gortat (drawn by G. Henderson),106,84
338,4,7:08.0,,Turnover by M. Gortat (offensive foul),106,84
339,4,6:50.0,G. Henderson misses 3-pt jump shot from 28 ft,,106,84
340,4,6:49.0,,Defensive rebound by Team,106,84
341,4,6:30.0,,R. Sessions makes 2-pt jump shot from 3 ft,106,86
342,4,6:02.0,Turnover by G. Henderson (lost ball; steal by B. Beal),,106,86
343,4,5:56.0,Official timeout,,106,86
344,4,5:56.0,,G. Temple enters the game for B. Beal,106,86
345,4,5:56.0,D. Lillard enters the game for G. Henderson,,106,86
346,4,5:42.0,,J. Wall misses 2-pt jump shot from 18 ft,106,86
347,4,5:41.0,Defensive rebound by A. Crabbe,,106,86
348,4,5:21.0,E. Davis misses 2-pt layup from 1 ft,,106,86
349,4,5:20.0,,Defensive rebound by G. Temple,106,86
350,4,5:19.0,,Personal foul by A. Crabbe (drawn by J. Wall),106,86
351,4,5:01.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by J. Wall),106,88
352,4,4:42.0,D. Lillard misses 3-pt jump shot from 29 ft,,106,88
353,4,4:41.0,,Defensive rebound by M. Gortat,106,88
354,4,4:29.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Wall),106,91
355,4,4:03.0,M. Leonard misses 3-pt jump shot from 27 ft,,106,91
356,4,4:02.0,,Defensive rebound by M. Gortat,106,91
357,4,3:50.0,,M. Gortat misses 2-pt jump shot from 13 ft,106,91
358,4,3:49.0,Defensive rebound by E. Davis,,106,91
359,4,3:25.0,Turnover by C. McCollum (lost ball),,106,91
360,4,3:15.0,,J. Wall misses 2-pt jump shot from 12 ft,106,91
361,4,3:13.0,,Offensive rebound by M. Gortat,106,91
362,4,3:11.0,,Turnover by M. Gortat (bad pass; steal by E. Davis),106,91
363,4,3:07.0,Portland full timeout,,106,91
364,4,3:07.0,,K. Oubre enters the game for J. Dudley,106,91
365,4,3:07.0,M. Plumlee enters the game for E. Davis,,106,91
366,4,3:07.0,A. Aminu enters the game for M. Leonard,,106,91
367,4,3:07.0,,Technical foul by J. Wall,106,91
368,4,3:07.0,D. Lillard misses technical free throw,,106,91
369,4,3:07.0,Offensive rebound by Team,,106,91
370,4,2:53.0,C. McCollum misses 3-pt jump shot from 26 ft,,106,91
371,4,2:52.0,,Defensive rebound by J. Wall,106,91
372,4,2:47.0,,R. Sessions misses 3-pt jump shot from 26 ft,106,91
373,4,2:45.0,Defensive rebound by M. Plumlee,,106,91
374,4,2:27.0,M. Plumlee makes 2-pt layup from 1 ft (assist by A. Aminu),,108,91
375,4,2:17.0,,Personal foul by A. Crabbe (drawn by G. Temple),108,91
376,4,2:17.0,,J. Eddie enters the game for J. Wall,108,91
377,4,2:12.0,,Shooting foul by M. Plumlee (drawn by R. Sessions),108,91
378,4,2:12.0,,R. Sessions makes free throw 1 of 2,108,92
379,4,2:12.0,,R. Sessions makes free throw 2 of 2,108,93
380,4,1:52.0,A. Aminu misses 2-pt jump shot from 12 ft,,108,93
381,4,1:50.0,,Defensive rebound by R. Sessions,108,93
382,4,1:44.0,,J. Eddie misses 3-pt jump shot from 25 ft,108,93
