,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
107,2,11:01.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,17,25
108,2,11:00.0,Defensive rebound by T. Robinson,,17,25
109,2,10:45.0,S. Larkin makes 2-pt jump shot from 20 ft (assist by B. Bogdanović),,19,25
110,2,10:25.0,,Turnover by S. Mack (bad pass; steal by W. Ellington),19,25
111,2,10:21.0,W. Ellington makes 2-pt layup from 1 ft (assist by S. Larkin),,21,25
112,2,10:05.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),21,27
113,2,9:49.0,Turnover by A. Bargnani (lost ball; steal by T. Sefolosha),,21,27
114,2,9:44.0,,Turnover by S. Mack (discontinued dribble),21,27
115,2,9:27.0,Shooting foul by J. Teague (drawn by S. Larkin),,21,27
116,2,9:27.0,S. Larkin makes free throw 1 of 2,,22,27
117,2,9:27.0,S. Larkin makes free throw 2 of 2,,23,27
118,2,9:05.0,,T. Sefolosha misses 2-pt layup from 1 ft (block by T. Robinson),23,27
119,2,9:01.0,Defensive rebound by B. Bogdanović,,23,27
120,2,8:57.0,Personal foul by S. Mack (drawn by B. Bogdanović),,23,27
121,2,8:57.0,Official timeout,,23,27
122,2,8:57.0,,J. Holiday enters the game for S. Mack,23,27
123,2,8:42.0,W. Ellington misses 3-pt jump shot from 24 ft,,23,27
124,2,8:41.0,,Defensive rebound by T. Sefolosha,23,27
125,2,8:33.0,,J. Teague makes 2-pt layup from 1 ft,23,29
126,2,8:25.0,Turnover by S. Larkin (bad pass; steal by J. Teague),,23,29
127,2,8:20.0,,Shooting foul by A. Bargnani (drawn by A. Horford),23,29
128,2,8:20.0,,A. Horford makes free throw 1 of 2,23,30
129,2,8:20.0,B. Lopez enters the game for W. Ellington,,23,30
130,2,8:20.0,J. Jack enters the game for S. Larkin,,23,30
131,2,8:20.0,J. Johnson enters the game for A. Bargnani,,23,30
132,2,8:20.0,R. Hollis-Jefferson enters the game for T. Robinson,,23,30
133,2,8:20.0,,A. Horford makes free throw 2 of 2,23,31
134,2,7:58.0,B. Bogdanović makes 2-pt layup at rim (assist by R. Hollis-Jefferson),,25,31
135,2,7:49.0,,Personal foul by J. Jack (drawn by J. Teague),25,31
136,2,7:49.0,,D. Schröder enters the game for J. Teague,25,31
137,2,7:42.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by D. Schröder),25,33
138,2,7:18.0,B. Lopez misses 2-pt jump shot from 15 ft,,25,33
139,2,7:15.0,,Defensive rebound by D. Schröder,25,33
140,2,7:00.0,,D. Schröder misses 2-pt jump shot from 19 ft,25,33
141,2,6:59.0,Defensive rebound by J. Johnson,,25,33
142,2,6:47.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Johnson),,28,33
143,2,6:33.0,,Turnover by D. Schröder (bad pass; steal by R. Hollis-Jefferson),28,33
144,2,6:27.0,Turnover by J. Jack (bad pass; steal by D. Schröder),,28,33
145,2,6:18.0,,D. Schröder misses 2-pt layup from 1 ft,28,33
146,2,6:16.0,,Offensive rebound by A. Horford,28,33
147,2,6:06.0,,Shooting foul by B. Lopez (drawn by T. Sefolosha),28,33
148,2,6:06.0,,T. Sefolosha makes free throw 1 of 2,28,34
149,2,6:06.0,,T. Splitter enters the game for A. Horford,28,34
150,2,6:06.0,,P. Millsap enters the game for M. Scott,28,34
151,2,6:06.0,T. Young enters the game for B. Bogdanović,,28,34
152,2,6:06.0,,T. Sefolosha misses free throw 2 of 2,28,34
153,2,6:05.0,Defensive rebound by B. Lopez,,28,34
154,2,5:49.0,J. Jack misses 3-pt jump shot from 23 ft,,28,34
155,2,5:48.0,Offensive rebound by B. Lopez,,28,34
156,2,5:45.0,B. Lopez misses 2-pt hook shot from 8 ft,,28,34
157,2,5:44.0,,Defensive rebound by P. Millsap,28,34
158,2,5:35.0,,Turnover by D. Schröder (bad pass; steal by R. Hollis-Jefferson),28,34
159,2,5:29.0,R. Hollis-Jefferson misses 2-pt layup at rim (block by T. Sefolosha),,28,34
160,2,5:27.0,Offensive rebound by T. Young,,28,34
161,2,5:17.0,J. Jack misses 2-pt jump shot from 20 ft,,28,34
162,2,5:16.0,,Defensive rebound by P. Millsap,28,34
163,2,5:12.0,,Atlanta full timeout,28,34
164,2,5:12.0,,K. Bazemore enters the game for T. Sefolosha,28,34
165,2,5:03.0,,J. Holiday misses 2-pt jump shot from 16 ft,28,34
166,2,5:02.0,Defensive rebound by T. Young,,28,34
167,2,4:48.0,B. Lopez makes 2-pt jump shot from 19 ft (assist by T. Young),,30,34
168,2,4:22.0,,T. Splitter misses 2-pt hook shot from 4 ft,30,34
169,2,4:21.0,,Offensive rebound by Team,30,34
170,2,4:21.0,,Turnover by Team (shot clock),30,34
171,2,4:11.0,Personal foul by T. Splitter (drawn by B. Lopez),,30,34
172,2,4:11.0,,J. Teague enters the game for D. Schröder,30,34
173,2,4:02.0,Shooting foul by K. Bazemore (drawn by J. Johnson),,30,34
174,2,4:02.0,J. Johnson makes free throw 1 of 2,,31,34
175,2,4:02.0,J. Johnson makes free throw 2 of 2,,32,34
176,2,3:51.0,,Personal foul by T. Young (drawn by J. Teague),32,34
177,2,3:45.0,,Turnover by J. Holiday (lost ball; steal by R. Hollis-Jefferson),32,34
178,2,3:41.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by J. Holiday),,32,34
179,2,3:39.0,Offensive rebound by T. Young,,32,34
180,2,3:39.0,J. Jack makes 2-pt layup from 1 ft,,34,34
181,2,3:35.0,,Personal foul by J. Jack (drawn by J. Teague),34,34
182,2,3:35.0,,J. Teague misses free throw 1 of 2,34,34
183,2,3:35.0,,Offensive rebound by Team,34,34
184,2,3:35.0,,A. Horford enters the game for T. Splitter,34,34
185,2,3:35.0,,J. Teague makes free throw 2 of 2,34,35
186,2,3:18.0,J. Johnson misses 2-pt jump shot from 15 ft,,34,35
187,2,3:16.0,,Defensive rebound by P. Millsap,34,35
188,2,3:06.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by A. Horford),34,37
189,2,2:55.0,Shooting foul by K. Bazemore (drawn by B. Lopez),,34,37
190,2,2:55.0,Brooklyn full timeout,,34,37
191,2,2:55.0,B. Lopez misses free throw 1 of 2,,34,37
192,2,2:55.0,Offensive rebound by Team,,34,37
193,2,2:55.0,B. Lopez makes free throw 2 of 2,,35,37
194,2,2:38.0,,J. Teague misses 2-pt jump shot from 7 ft,35,37
195,2,2:35.0,Defensive rebound by B. Lopez,,35,37
196,2,2:16.0,J. Johnson makes 2-pt jump shot from 9 ft (assist by B. Lopez),,37,37
197,2,1:56.0,,Shooting foul by J. Jack (drawn by J. Teague),37,37
198,2,1:56.0,,J. Teague makes free throw 1 of 2,37,38
199,2,1:56.0,S. Larkin enters the game for J. Jack,,37,38
200,2,1:56.0,,T. Sefolosha enters the game for K. Bazemore,37,38
201,2,1:56.0,,J. Teague makes free throw 2 of 2,37,39
202,2,1:37.0,J. Johnson misses 3-pt jump shot from 25 ft,,37,39
203,2,1:35.0,Offensive rebound by B. Lopez,,37,39
204,2,1:32.0,B. Lopez misses 2-pt layup from 1 ft,,37,39
205,2,1:31.0,,Defensive rebound by A. Horford,37,39
206,2,1:27.0,,J. Holiday misses 2-pt layup from 2 ft (block by B. Lopez),37,39
207,2,1:24.0,,Offensive rebound by A. Horford,37,39
208,2,1:24.0,,A. Horford misses 2-pt layup at rim,37,39
209,2,1:22.0,Defensive rebound by R. Hollis-Jefferson,,37,39
210,2,1:09.0,T. Young makes 2-pt jump shot from 17 ft,,39,39
211,2,1:00.0,,A. Horford makes 2-pt jump shot from 15 ft (assist by J. Teague),39,41
212,2,0:42.0,B. Lopez makes 2-pt jump shot from 21 ft (assist by T. Young),,41,41
213,2,0:35.0,,J. Holiday misses 3-pt jump shot from 22 ft,41,41
214,2,0:33.0,Defensive rebound by S. Larkin,,41,41
215,2,0:20.0,T. Young makes 2-pt jump shot from 17 ft (assist by B. Lopez),,43,41
216,2,0:00.0,,J. Teague misses 3-pt jump shot from 25 ft,43,41
217,2,0:00.0,,Offensive rebound by Team,43,41
218,3,11:35.0,J. Johnson misses 2-pt jump shot from 20 ft,,43,41
219,3,11:34.0,,Defensive rebound by K. Bazemore,43,41
220,3,11:28.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by D. Schröder),43,43
221,3,11:18.0,Turnover by M. Brown (bad pass; steal by P. Millsap),,43,43
222,3,10:59.0,,K. Bazemore misses 3-pt jump shot from 24 ft,43,43
223,3,10:58.0,Defensive rebound by J. Jack,,43,43
224,3,10:49.0,J. Jack makes 2-pt layup from 1 ft,,45,43
225,3,10:25.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by A. Horford),45,46
226,3,10:02.0,B. Lopez makes 2-pt dunk at rim (assist by J. Johnson),,47,46
227,3,9:47.0,,D. Schröder makes 3-pt jump shot from 22 ft (assist by K. Bazemore),47,49
228,3,9:27.0,T. Young misses 2-pt layup from 2 ft (block by A. Horford),,47,49
229,3,9:27.0,Offensive rebound by B. Lopez,,47,49
230,3,9:27.0,Shooting foul by D. Schröder (drawn by B. Lopez),,47,49
231,3,9:27.0,B. Lopez makes 2-pt layup from 1 ft,,49,49
232,3,9:27.0,B. Lopez makes free throw 1 of 1,,50,49
233,3,9:11.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by D. Schröder),50,52
234,3,9:02.0,Personal foul by J. Teague (drawn by M. Brown),,50,52
235,3,8:52.0,Turnover by B. Lopez (lost ball; steal by J. Teague),,50,52
236,3,8:36.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Schröder),50,54
237,3,8:15.0,B. Lopez misses 2-pt layup from 1 ft,,50,54
238,3,8:14.0,,Defensive rebound by P. Millsap,50,54
239,3,8:02.0,,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),50,56
240,3,8:02.0,Brooklyn full timeout,,50,56
241,3,7:53.0,Personal foul by P. Millsap (drawn by J. Jack),,50,56
242,3,7:46.0,T. Young misses 2-pt jump shot from 18 ft,,50,56
243,3,7:45.0,Offensive rebound by J. Johnson,,50,56
244,3,7:40.0,J. Johnson misses 2-pt jump shot from 6 ft,,50,56
245,3,7:39.0,Offensive rebound by B. Lopez,,50,56
246,3,7:37.0,Turnover by B. Lopez (lost ball; steal by P. Millsap),,50,56
247,3,7:34.0,,Turnover by K. Bazemore (lost ball; steal by M. Brown),50,56
248,3,7:29.0,B. Lopez makes 2-pt dunk at rim (assist by J. Johnson),,52,56
249,3,7:10.0,,J. Teague misses 2-pt jump shot from 10 ft,52,56
250,3,7:09.0,,Offensive rebound by A. Horford,52,56
251,3,6:57.0,,P. Millsap misses 3-pt jump shot from 22 ft,52,56
252,3,6:56.0,Defensive rebound by M. Brown,,52,56
253,3,6:42.0,T. Young makes 2-pt jump shot from 19 ft,,54,56
254,3,6:19.0,,P. Millsap misses 2-pt jump shot from 16 ft,54,56
255,3,6:17.0,Defensive rebound by J. Johnson,,54,56
256,3,6:08.0,M. Brown makes 3-pt jump shot from 22 ft (assist by J. Johnson),,57,56
257,3,5:47.0,,D. Schröder misses 2-pt jump shot from 9 ft (block by J. Jack),57,56
258,3,5:45.0,Defensive rebound by J. Johnson,,57,56
259,3,5:40.0,B. Lopez makes 2-pt dunk at rim (assist by T. Young),,59,56
260,3,5:40.0,,Atlanta full timeout,59,56
261,3,5:40.0,,J. Holiday enters the game for A. Horford,59,56
262,3,5:40.0,,T. Splitter enters the game for J. Teague,59,56
263,3,5:28.0,,K. Bazemore misses 2-pt jump shot from 20 ft,59,56
264,3,5:27.0,Defensive rebound by T. Young,,59,56
265,3,5:14.0,Turnover by J. Johnson (bad pass; steal by K. Bazemore),,59,56
266,3,5:09.0,,D. Schröder makes 2-pt layup at rim,59,58
267,3,4:56.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Jack),,61,58
268,3,4:42.0,,T. Splitter misses 2-pt layup from 2 ft,61,58
269,3,4:41.0,Defensive rebound by T. Young,,61,58
270,3,4:36.0,Shooting foul by K. Bazemore (drawn by B. Lopez),,61,58
271,3,4:36.0,B. Lopez misses free throw 1 of 2,,61,58
272,3,4:36.0,Offensive rebound by Team,,61,58
273,3,4:36.0,,T. Sefolosha enters the game for K. Bazemore,61,58
274,3,4:36.0,B. Lopez makes free throw 2 of 2,,62,58
275,3,4:25.0,,J. Holiday makes 2-pt jump shot from 19 ft,62,60
276,3,4:03.0,M. Brown misses 3-pt jump shot from 23 ft,,62,60
277,3,4:02.0,Offensive rebound by T. Young,,62,60
278,3,3:51.0,T. Young makes 2-pt hook shot from 3 ft (assist by J. Johnson),,64,60
279,3,3:39.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by P. Millsap),64,63
280,3,3:25.0,J. Jack misses 2-pt jump shot from 4 ft,,64,63
281,3,3:24.0,,Defensive rebound by P. Millsap,64,63
282,3,3:20.0,,Turnover by P. Millsap (offensive foul),64,63
283,3,3:20.0,Offensive charge foul by P. Millsap (drawn by T. Young),,64,63
284,3,3:20.0,S. Larkin enters the game for J. Jack,,64,63
285,3,3:20.0,B. Bogdanović enters the game for M. Brown,,64,63
286,3,3:07.0,Turnover by S. Larkin (lost ball; steal by P. Millsap),,64,63
287,3,2:45.0,,T. Splitter misses 2-pt layup from 1 ft,64,63
288,3,2:44.0,Defensive rebound by B. Lopez,,64,63
289,3,2:29.0,J. Johnson misses 3-pt jump shot from 24 ft,,64,63
290,3,2:28.0,,Defensive rebound by Team,64,63
291,3,2:10.0,,P. Millsap makes 2-pt jump shot from 8 ft,64,65
292,3,1:53.0,Turnover by T. Young (bad pass; steal by T. Splitter),,64,65
293,3,1:47.0,,D. Schröder makes 2-pt layup at rim,64,67
294,3,1:35.0,B. Lopez makes 2-pt jump shot from 13 ft,,66,67
295,3,1:27.0,,Personal foul by T. Young (drawn by P. Millsap),66,67
296,3,1:27.0,W. Ellington enters the game for J. Johnson,,66,67
297,3,1:27.0,,J. Teague enters the game for D. Schröder,66,67
298,3,1:27.0,,A. Horford enters the game for P. Millsap,66,67
299,3,1:19.0,,J. Holiday misses 2-pt layup from 2 ft,66,67
300,3,1:18.0,Defensive rebound by B. Lopez,,66,67
301,3,1:12.0,,Violation by J. Teague (kicked ball),66,67
302,3,1:06.0,Shooting foul by T. Splitter (drawn by B. Lopez),,66,67
303,3,1:06.0,B. Lopez makes free throw 1 of 2,,67,67
304,3,1:06.0,T. Robinson enters the game for T. Young,,67,67
305,3,1:06.0,B. Lopez makes free throw 2 of 2,,68,67
306,3,0:54.0,,Turnover by T. Splitter (lost ball; steal by T. Robinson),68,67
307,3,0:49.0,W. Ellington makes 2-pt layup from 1 ft,,70,67
308,3,0:31.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by A. Horford),70,70
309,3,0:21.0,B. Bogdanović misses 2-pt layup from 1 ft,,70,70
310,3,0:19.0,,Defensive rebound by T. Splitter,70,70
311,3,0:02.0,,T. Splitter makes 2-pt dunk at rim (assist by A. Horford),70,72
312,4,12:00.0,Violation by Team (delay of game),,70,72
313,4,11:47.0,,Shooting foul by S. Larkin (drawn by J. Teague),70,72
314,4,11:47.0,,J. Teague makes free throw 1 of 2,70,73
315,4,11:47.0,,J. Teague makes free throw 2 of 2,70,74
316,4,11:37.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by S. Larkin),,73,74
317,4,11:29.0,,Shooting foul by S. Larkin (drawn by J. Teague),73,74
318,4,11:29.0,,J. Teague makes free throw 1 of 2,73,75
319,4,11:29.0,,J. Teague makes free throw 2 of 2,73,76
320,4,11:18.0,Turnover by S. Larkin (bad pass; steal by J. Teague),,73,76
321,4,11:14.0,,M. Scott makes 2-pt dunk at rim (assist by T. Sefolosha),73,78
322,4,10:56.0,Offensive foul by A. Bargnani (drawn by J. Holiday),,73,78
323,4,10:56.0,Turnover by A. Bargnani (offensive foul),,73,78
324,4,10:44.0,,Turnover by J. Teague (bad pass; steal by W. Ellington),73,78
325,4,10:38.0,W. Ellington makes 2-pt jump shot from 19 ft (assist by B. Bogdanović),,75,78
326,4,10:27.0,,Turnover by J. Teague (lost ball),75,78
327,4,10:18.0,W. Ellington misses 2-pt jump shot from 20 ft (block by J. Holiday),,75,78
328,4,10:16.0,,Defensive rebound by T. Sefolosha,75,78
329,4,10:09.0,,J. Teague makes 2-pt layup from 1 ft,75,80
330,4,9:54.0,W. Ellington misses 3-pt jump shot from 25 ft,,75,80
331,4,9:53.0,,Defensive rebound by A. Horford,75,80
332,4,9:44.0,,Personal foul by A. Bargnani (drawn by J. Teague),75,80
333,4,9:44.0,J. Jack enters the game for S. Larkin,,75,80
334,4,9:29.0,,Turnover by Team (shot clock),75,80
335,4,9:29.0,R. Hollis-Jefferson enters the game for T. Robinson,,75,80
336,4,9:29.0,,K. Bazemore enters the game for J. Holiday,75,80
337,4,9:20.0,A. Bargnani makes 2-pt jump shot from 11 ft (assist by J. Jack),,77,80
338,4,9:06.0,,Personal foul by J. Jack (drawn by J. Teague),77,80
339,4,8:58.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),77,82
340,4,8:38.0,A. Bargnani makes 2-pt jump shot from 17 ft (assist by W. Ellington),,79,82
341,4,8:14.0,,T. Sefolosha makes 2-pt jump shot from 12 ft (assist by J. Teague),79,84
342,4,8:01.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Jack),,82,84
343,4,8:01.0,,Atlanta full timeout,82,84
344,4,8:01.0,,P. Millsap enters the game for A. Horford,82,84
345,4,8:01.0,,T. Splitter enters the game for M. Scott,82,84
346,4,8:01.0,T. Young enters the game for R. Hollis-Jefferson,,82,84
347,4,7:42.0,,P. Millsap makes 2-pt jump shot from 5 ft (assist by K. Bazemore),82,86
348,4,7:23.0,T. Young misses 2-pt layup from 1 ft,,82,86
349,4,7:21.0,,Defensive rebound by J. Teague,82,86
350,4,7:13.0,,J. Teague makes 2-pt layup from 2 ft,82,88
351,4,6:55.0,J. Jack misses 2-pt jump shot from 16 ft (block by J. Teague),,82,88
352,4,6:53.0,Offensive rebound by J. Jack,,82,88
353,4,6:50.0,Turnover by B. Bogdanović (bad pass; steal by K. Bazemore),,82,88
354,4,6:46.0,,P. Millsap makes 2-pt dunk at rim (assist by K. Bazemore),82,90
355,4,6:45.0,Brooklyn full timeout,,82,90
356,4,6:45.0,,D. Schröder enters the game for J. Teague,82,90
357,4,6:45.0,,J. Holiday enters the game for T. Sefolosha,82,90
358,4,6:45.0,B. Lopez enters the game for A. Bargnani,,82,90
359,4,6:27.0,Personal foul by J. Holiday (drawn by W. Ellington),,82,90
360,4,6:20.0,B. Lopez makes 2-pt hook shot from 7 ft (assist by J. Jack),,84,90
361,4,5:57.0,,K. Bazemore misses 2-pt jump shot from 3 ft,84,90
362,4,5:57.0,,Offensive rebound by Team,84,90
363,4,5:57.0,J. Johnson enters the game for W. Ellington,,84,90
364,4,5:53.0,,Turnover by T. Splitter (offensive goaltending),84,90
365,4,5:35.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,84,90
366,4,5:34.0,,Defensive rebound by T. Splitter,84,90
367,4,5:14.0,,D. Schröder makes 2-pt jump shot from 8 ft,84,92
368,4,5:06.0,Turnover by T. Young (lost ball),,84,92
369,4,4:57.0,,Shooting foul by T. Young (drawn by P. Millsap),84,92
370,4,4:57.0,,P. Millsap makes free throw 1 of 2,84,93
371,4,4:57.0,,P. Millsap misses free throw 2 of 2,84,93
372,4,4:53.0,Defensive rebound by T. Young,,84,93
373,4,4:36.0,J. Jack misses 3-pt jump shot from 22 ft,,84,93
374,4,4:35.0,,Defensive rebound by P. Millsap,84,93
375,4,4:21.0,,Shooting foul by J. Jack (drawn by D. Schröder),84,93
376,4,4:21.0,,D. Schröder makes free throw 1 of 2,84,94
377,4,4:21.0,M. Brown enters the game for J. Jack,,84,94
378,4,4:21.0,,D. Schröder makes free throw 2 of 2,84,95
