,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
181,2,1:49.0,,A. Davis makes free throw 1 of 2,42,43
182,2,1:49.0,,A. Davis misses free throw 2 of 2,42,43
183,2,1:48.0,Defensive rebound by T. Booker,,42,43
184,2,1:26.0,D. Favors makes 2-pt layup from 2 ft (assist by T. Booker),,44,43
185,2,1:05.0,,T. Douglas makes 2-pt jump shot from 18 ft,44,45
186,2,0:56.0,D. Favors misses 2-pt jump shot from 16 ft,,44,45
187,2,0:55.0,Offensive rebound by R. Hood,,44,45
188,2,0:49.0,Personal foul by A. Ajinça (drawn by D. Favors),,44,45
189,2,0:49.0,D. Favors makes free throw 1 of 2,,45,45
190,2,0:49.0,,R. Anderson enters the game for A. Davis,45,45
191,2,0:49.0,D. Favors misses free throw 2 of 2,,45,45
192,2,0:49.0,,Defensive rebound by A. Ajinça,45,45
193,2,0:27.0,,R. Anderson makes 2-pt jump shot from 17 ft,45,47
194,2,0:03.0,D. Favors misses 2-pt jump shot from 10 ft,,45,47
195,2,0:02.0,,Defensive rebound by A. Gee,45,47
196,2,0:00.0,,R. Anderson misses 3-pt jump shot from 47 ft,45,47
197,2,0:00.0,,Offensive rebound by Team,45,47
198,3,11:47.0,Shooting foul by A. Davis (drawn by R. Gobert),,45,47
199,3,11:47.0,R. Gobert makes free throw 1 of 2,,46,47
200,3,11:47.0,R. Gobert makes free throw 2 of 2,,47,47
201,3,11:29.0,,A. Davis misses 2-pt jump shot from 8 ft,47,47
202,3,11:29.0,Defensive rebound by R. Gobert,,47,47
203,3,11:13.0,R. Neto misses 2-pt jump shot from 16 ft,,47,47
204,3,11:11.0,,Defensive rebound by N. Cole,47,47
205,3,10:57.0,,B. Dejean-Jones makes 2-pt jump shot from 16 ft,47,49
206,3,10:41.0,G. Hayward makes 2-pt jump shot from 3 ft,,49,49
207,3,10:41.0,Shooting foul by D. Cunningham (drawn by G. Hayward),,49,49
208,3,10:41.0,C. Johnson enters the game for R. Hood,,49,49
209,3,10:41.0,G. Hayward makes free throw 1 of 1,,50,49
210,3,10:21.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by B. Dejean-Jones),50,52
211,3,10:04.0,G. Hayward misses 3-pt jump shot from 26 ft,,50,52
212,3,10:03.0,,Defensive rebound by Ö. Aşık,50,52
213,3,9:47.0,,B. Dejean-Jones misses 2-pt layup from 2 ft (block by R. Gobert),50,52
214,3,9:45.0,Defensive rebound by R. Gobert,,50,52
215,3,9:26.0,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hayward),,52,52
216,3,9:10.0,,N. Cole makes 2-pt jump shot from 21 ft (assist by A. Davis),52,54
217,3,8:47.0,R. Neto makes 3-pt jump shot from 23 ft (assist by D. Favors),,55,54
218,3,8:32.0,,N. Cole misses 2-pt jump shot from 15 ft,55,54
219,3,8:31.0,Defensive rebound by C. Johnson,,55,54
220,3,8:21.0,Shooting foul by Ö. Aşık (drawn by R. Gobert),,55,54
221,3,8:21.0,R. Gobert makes free throw 1 of 2,,56,54
222,3,8:21.0,R. Hood enters the game for C. Johnson,,56,54
223,3,8:21.0,R. Gobert misses free throw 2 of 2,,56,54
224,3,8:20.0,,Defensive rebound by Ö. Aşık,56,54
225,3,8:03.0,,A. Davis misses 2-pt jump shot from 7 ft,56,54
226,3,8:02.0,Defensive rebound by R. Gobert,,56,54
227,3,7:36.0,G. Hayward misses 3-pt jump shot from 25 ft,,56,54
228,3,7:36.0,,Defensive rebound by Ö. Aşık,56,54
229,3,7:36.0,Loose ball foul by D. Favors (drawn by Ö. Aşık),,56,54
230,3,7:22.0,,A. Davis misses 2-pt jump shot from 7 ft,56,54
231,3,7:21.0,Defensive rebound by R. Gobert,,56,54
232,3,7:02.0,D. Favors makes 2-pt jump shot from 13 ft (assist by R. Neto),,58,54
233,3,6:47.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by N. Cole),58,56
234,3,6:29.0,R. Hood makes 2-pt layup from 1 ft (assist by D. Favors),,60,56
235,3,6:20.0,,Turnover by N. Cole (bad pass; steal by D. Favors),60,56
236,3,6:16.0,Turnover by D. Favors (bad pass; steal by N. Cole),,60,56
237,3,6:10.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by B. Dejean-Jones),60,58
238,3,5:49.0,R. Neto makes 2-pt layup from 1 ft,,62,58
239,3,5:40.0,,N. Cole misses 2-pt layup from 1 ft,62,58
240,3,5:39.0,Defensive rebound by R. Gobert,,62,58
241,3,5:23.0,D. Favors makes 2-pt layup from 2 ft,,64,58
242,3,5:07.0,,N. Cole makes 2-pt jump shot from 6 ft (assist by A. Davis),64,60
243,3,4:49.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,66,60
244,3,4:37.0,,N. Cole makes 3-pt jump shot from 23 ft (assist by A. Davis),66,63
245,3,4:15.0,Turnover by D. Favors (lost ball; steal by Ö. Aşık),,66,63
246,3,4:13.0,,Personal foul by R. Neto (drawn by A. Davis),66,63
247,3,4:13.0,,New Orleans full timeout,66,63
248,3,4:13.0,,R. Anderson enters the game for Ö. Aşık,66,63
249,3,4:13.0,,J. Holiday enters the game for B. Dejean-Jones,66,63
250,3,4:13.0,C. Johnson enters the game for D. Favors,,66,63
251,3,4:13.0,T. Booker enters the game for R. Neto,,66,63
252,3,3:58.0,,A. Davis makes 2-pt dunk at rim (assist by N. Cole),66,65
253,3,3:39.0,Turnover by T. Booker (traveling),,66,65
254,3,3:26.0,,J. Holiday misses 2-pt layup at rim (block by R. Gobert),66,65
255,3,3:25.0,Defensive rebound by T. Booker,,66,65
256,3,3:20.0,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),,68,65
257,3,3:07.0,,Turnover by J. Holiday (bad pass),68,65
258,3,2:56.0,Shooting foul by J. Holiday (drawn by R. Gobert),,68,65
259,3,2:56.0,Utah full timeout,,68,65
260,3,2:56.0,R. Gobert makes free throw 1 of 2,,69,65
261,3,2:56.0,R. Gobert makes free throw 2 of 2,,70,65
262,3,2:34.0,,R. Anderson misses 2-pt jump shot from 20 ft,70,65
263,3,2:33.0,,Offensive rebound by A. Davis,70,65
264,3,2:30.0,,J. Holiday makes 2-pt jump shot from 17 ft,70,67
265,3,2:09.0,G. Hayward makes 2-pt dunk at rim (assist by C. Johnson),,72,67
266,3,1:58.0,,A. Davis misses 2-pt jump shot from 5 ft,72,67
267,3,1:57.0,Defensive rebound by R. Hood,,72,67
268,3,1:46.0,Turnover by R. Gobert (bad pass; steal by N. Cole),,72,67
269,3,1:32.0,,N. Cole misses 2-pt jump shot from 6 ft,72,67
270,3,1:30.0,Defensive rebound by C. Johnson,,72,67
271,3,1:08.0,T. Booker makes 2-pt dunk at rim,,74,67
272,3,1:00.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),74,69
273,3,0:46.0,Turnover by R. Hood (bad pass; steal by J. Holiday),,74,69
274,3,0:42.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),74,71
275,3,0:34.0,G. Hayward makes 3-pt jump shot from 24 ft,,77,71
276,3,0:28.0,,D. Cunningham misses 3-pt jump shot from 22 ft,77,71
277,3,0:27.0,Defensive rebound by C. Johnson,,77,71
278,3,0:04.0,Turnover by G. Hayward (lost ball),,77,71
279,3,0:00.0,,J. Holiday misses 2-pt jump shot from 18 ft,77,71
280,3,0:00.0,,Offensive rebound by Team,77,71
281,4,11:49.0,,Turnover by J. Holiday (bad pass; steal by G. Hayward),77,71
282,4,11:45.0,R. Neto misses 2-pt layup from 2 ft (block by J. Holiday),,77,71
283,4,11:45.0,,Defensive rebound by Team,77,71
284,4,11:35.0,,Personal foul by T. Booker (drawn by T. Douglas),77,71
285,4,11:27.0,,R. Anderson misses 3-pt jump shot from 24 ft,77,71
286,4,11:27.0,Defensive rebound by G. Hayward,,77,71
287,4,11:09.0,R. Neto misses 2-pt jump shot from 8 ft,,77,71
288,4,11:09.0,,Defensive rebound by A. Ajinça,77,71
289,4,10:54.0,,A. Ajinça misses 2-pt jump shot from 6 ft,77,71
290,4,10:52.0,Defensive rebound by R. Neto,,77,71
291,4,10:40.0,G. Hayward makes 2-pt jump shot from 6 ft,,79,71
292,4,10:29.0,,A. Ajinça makes 2-pt jump shot from 18 ft (assist by J. Holiday),79,73
293,4,10:07.0,G. Hayward misses 3-pt jump shot from 25 ft,,79,73
294,4,10:05.0,Offensive rebound by D. Favors,,79,73
295,4,10:00.0,R. Neto misses 3-pt jump shot from 25 ft,,79,73
296,4,9:59.0,Offensive rebound by T. Booker,,79,73
297,4,9:56.0,T. Booker misses 2-pt jump shot from 7 ft,,79,73
298,4,9:55.0,,Defensive rebound by J. Holiday,79,73
299,4,9:33.0,,J. Holiday makes 2-pt layup from 1 ft,79,75
300,4,9:26.0,Utah full timeout,,79,75
301,4,9:26.0,R. Gobert enters the game for G. Hayward,,79,75
302,4,9:26.0,R. Hood enters the game for R. Neto,,79,75
303,4,9:26.0,C. Johnson enters the game for T. Booker,,79,75
304,4,9:17.0,Turnover by D. Favors (traveling),,79,75
305,4,9:07.0,,J. Holiday misses 2-pt jump shot from 16 ft,79,75
306,4,9:07.0,,Offensive rebound by A. Ajinça,79,75
307,4,9:07.0,Loose ball foul by C. Johnson (drawn by A. Ajinça),,79,75
308,4,8:50.0,,R. Anderson misses 2-pt jump shot from 15 ft,79,75
309,4,8:48.0,,Offensive rebound by A. Ajinça,79,75
310,4,8:44.0,,Shooting foul by J. Ingles (drawn by A. Ajinça),79,75
311,4,8:44.0,,A. Ajinça misses free throw 1 of 2,79,75
312,4,8:44.0,,Offensive rebound by Team,79,75
313,4,8:44.0,,A. Ajinça makes free throw 2 of 2,79,76
314,4,8:34.0,Personal foul by A. Gee (drawn by R. Hood),,79,76
315,4,8:28.0,Turnover by J. Ingles (bad pass; steal by T. Douglas),,79,76
316,4,8:24.0,,T. Douglas misses 2-pt layup from 1 ft (block by C. Johnson),79,76
317,4,8:23.0,,Offensive rebound by J. Holiday,79,76
318,4,8:16.0,,J. Holiday makes 2-pt layup from 2 ft,79,78
319,4,8:16.0,Loose ball foul by J. Ingles (drawn by A. Ajinça),,79,78
320,4,8:16.0,G. Hayward enters the game for J. Ingles,,79,78
321,4,8:16.0,,A. Ajinça makes free throw 1 of 1,79,79
322,4,8:07.0,Personal foul by A. Ajinça (drawn by R. Gobert),,79,79
323,4,8:00.0,Personal foul by J. Holiday (drawn by R. Hood),,79,79
324,4,7:54.0,Shooting foul by A. Ajinça (drawn by G. Hayward),,79,79
325,4,7:54.0,G. Hayward makes free throw 1 of 2,,80,79
326,4,7:54.0,R. Neto enters the game for C. Johnson,,80,79
327,4,7:54.0,G. Hayward makes free throw 2 of 2,,81,79
328,4,7:49.0,,Personal foul by R. Neto (drawn by J. Holiday),81,79
329,4,7:49.0,,J. Holiday makes free throw 1 of 2,81,80
330,4,7:49.0,,A. Davis enters the game for R. Anderson,81,80
331,4,7:49.0,,J. Holiday makes free throw 2 of 2,81,81
332,4,7:31.0,R. Hood misses 3-pt jump shot from 24 ft,,81,81
333,4,7:29.0,Offensive rebound by R. Gobert,,81,81
334,4,7:27.0,G. Hayward misses 2-pt layup from 1 ft,,81,81
335,4,7:23.0,,Defensive rebound by A. Ajinça,81,81
336,4,7:09.0,,A. Ajinça misses 2-pt jump shot from 6 ft,81,81
337,4,7:09.0,Defensive rebound by R. Gobert,,81,81
338,4,6:52.0,Turnover by G. Hayward (bad pass; steal by A. Gee),,81,81
339,4,6:42.0,,Turnover by J. Holiday (bad pass; steal by R. Neto),81,81
340,4,6:37.0,G. Hayward makes 2-pt jump shot from 14 ft,,83,81
341,4,6:25.0,,J. Holiday misses 2-pt jump shot from 17 ft,83,81
342,4,6:25.0,Defensive rebound by R. Gobert,,83,81
343,4,6:02.0,R. Hood misses 2-pt jump shot from 5 ft,,83,81
344,4,6:01.0,,Defensive rebound by T. Douglas,83,81
345,4,5:41.0,,J. Holiday makes 2-pt jump shot from 14 ft,83,83
346,4,5:24.0,G. Hayward makes 2-pt jump shot from 18 ft,,85,83
347,4,5:07.0,,A. Ajinça makes 2-pt layup from 2 ft (assist by J. Holiday),85,85
348,4,4:51.0,Shooting foul by A. Davis (drawn by G. Hayward),,85,85
349,4,4:51.0,Official timeout,,85,85
350,4,4:51.0,,R. Anderson enters the game for A. Ajinça,85,85
351,4,4:51.0,,D. Cunningham enters the game for A. Gee,85,85
352,4,4:51.0,C. Johnson enters the game for R. Hood,,85,85
353,4,4:51.0,G. Hayward makes free throw 1 of 2,,86,85
354,4,4:51.0,G. Hayward misses free throw 2 of 2,,86,85
355,4,4:48.0,,Defensive rebound by R. Anderson,86,85
356,4,4:28.0,,R. Anderson misses 2-pt jump shot from 4 ft,86,85
357,4,4:27.0,,Offensive rebound by A. Davis,86,85
358,4,4:27.0,,A. Davis makes 2-pt layup from 1 ft,86,87
359,4,4:11.0,Turnover by D. Favors (bad pass; steal by J. Holiday),,86,87
360,4,4:06.0,,Turnover by J. Holiday (bad pass),86,87
361,4,3:51.0,C. Johnson misses 3-pt jump shot from 23 ft,,86,87
362,4,3:50.0,,Defensive rebound by R. Anderson,86,87
363,4,3:37.0,,J. Holiday misses 3-pt jump shot from 24 ft,86,87
364,4,3:36.0,Defensive rebound by G. Hayward,,86,87
365,4,3:26.0,G. Hayward misses 2-pt layup from 2 ft (block by D. Cunningham),,86,87
366,4,3:25.0,,Defensive rebound by J. Holiday,86,87
367,4,3:20.0,,T. Douglas misses 3-pt jump shot from 24 ft,86,87
368,4,3:18.0,Defensive rebound by R. Gobert,,86,87
369,4,3:01.0,R. Neto makes 2-pt jump shot from 6 ft,,88,87
370,4,2:44.0,,J. Holiday makes 2-pt layup from 1 ft,88,89
371,4,2:23.0,Shooting block foul by A. Davis (drawn by D. Favors),,88,89
372,4,2:23.0,,New Orleans full timeout,88,89
373,4,2:23.0,,N. Cole enters the game for T. Douglas,88,89
374,4,2:23.0,R. Hood enters the game for R. Neto,,88,89
375,4,2:23.0,D. Favors makes free throw 1 of 2,,89,89
376,4,2:23.0,D. Favors makes free throw 2 of 2,,90,89
377,4,2:14.0,,Personal foul by R. Gobert (drawn by A. Davis),90,89
378,4,2:14.0,,A. Davis makes free throw 1 of 2,90,90
379,4,2:14.0,,A. Davis misses free throw 2 of 2,90,90
380,4,2:13.0,Defensive rebound by G. Hayward,,90,90
381,4,1:57.0,R. Hood misses 2-pt jump shot from 4 ft,,90,90
382,4,1:55.0,,Defensive rebound by D. Cunningham,90,90
383,4,1:45.0,,Personal foul by R. Hood (drawn by A. Davis),90,90
384,4,1:45.0,,A. Davis makes free throw 1 of 2,90,91
385,4,1:45.0,,A. Davis makes free throw 2 of 2,90,92
