,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,WASHINGTON_ACTION,LA CLIPPERS_SCORE,WASHINGTON_SCORE
389,4,6:41.0,Defensive rebound by C. Aldrich,,98,78
390,4,6:26.0,Turnover by A. Rivers (lost ball),,98,78
391,4,6:12.0,,M. Gortat misses 2-pt jump shot from 5 ft,98,78
392,4,6:11.0,Defensive rebound by C. Aldrich,,98,78
393,4,6:04.0,J. Crawford makes 2-pt jump shot from 14 ft,,100,78
394,4,5:57.0,,O. Porter makes 2-pt layup from 1 ft (assist by J. Wall),100,80
395,4,5:50.0,LA Clippers full timeout,,100,80
396,4,5:50.0,,J. Eddie enters the game for R. Sessions,100,80
397,4,5:40.0,W. Johnson makes 2-pt jump shot from 20 ft (assist by C. Aldrich),,102,80
398,4,5:23.0,,Turnover by J. Wall (bad pass; steal by C. Aldrich),102,80
399,4,5:05.0,P. Prigioni makes 2-pt layup at rim,,104,80
400,4,4:59.0,,G. Temple misses 2-pt layup at rim,104,80
401,4,4:56.0,Defensive rebound by W. Johnson,,104,80
402,4,4:42.0,W. Johnson misses 3-pt jump shot from 24 ft,,104,80
403,4,4:40.0,,Defensive rebound by M. Gortat,104,80
404,4,4:33.0,,Turnover by G. Temple (bad pass; steal by P. Prigioni),104,80
405,4,4:15.0,J. Crawford makes 2-pt jump shot from 16 ft (assist by A. Rivers),,106,80
406,4,4:03.0,,J. Eddie misses 3-pt jump shot from 27 ft,106,80
407,4,4:02.0,Defensive rebound by P. Prigioni,,106,80
408,4,3:56.0,Personal foul by G. Temple (drawn by P. Prigioni),,106,80
409,4,3:56.0,,K. Oubre enters the game for M. Gortat,106,80
410,4,3:56.0,,R. Sessions enters the game for J. Wall,106,80
411,4,3:56.0,,D. Blair enters the game for O. Porter,106,80
412,4,3:56.0,L. Stephenson enters the game for A. Rivers,,106,80
413,4,3:46.0,C. Aldrich misses 2-pt layup at rim (block by D. Blair),,106,80
414,4,3:43.0,,Defensive rebound by K. Oubre,106,80
415,4,3:41.0,,R. Sessions makes 2-pt layup at rim,106,82
416,4,3:41.0,,Shooting foul by W. Johnson (drawn by R. Sessions),106,82
417,4,3:41.0,,R. Sessions makes free throw 1 of 1,106,83
418,4,3:25.0,W. Johnson makes 2-pt layup at rim (assist by L. Stephenson),,108,83
419,4,3:12.0,,Offensive foul by D. Blair (drawn by J. Crawford),108,83
420,4,3:12.0,,Turnover by D. Blair (offensive foul),108,83
421,4,3:12.0,B. Dawson enters the game for J. Crawford,,108,83
422,4,3:00.0,Turnover by W. Johnson (bad pass),,108,83
423,4,2:45.0,,R. Sessions misses 2-pt jump shot from 3 ft,108,83
424,4,2:44.0,Defensive rebound by C. Aldrich,,108,83
425,4,2:31.0,Turnover by P. Prigioni (bad pass; steal by R. Sessions),,108,83
426,4,2:27.0,,Shooting foul by W. Johnson (drawn by G. Temple),108,83
427,4,2:27.0,,Washington full timeout,108,83
428,4,2:27.0,,G. Temple misses free throw 1 of 2,108,83
429,4,2:27.0,,Offensive rebound by Team,108,83
430,4,2:27.0,,G. Temple makes free throw 2 of 2,108,84
431,4,2:14.0,L. Stephenson misses 2-pt jump shot from 20 ft,,108,84
432,4,2:13.0,,Defensive rebound by K. Oubre,108,84
433,4,1:57.0,,Shooting foul by B. Dawson (drawn by J. Eddie),108,84
434,4,1:57.0,,J. Eddie makes free throw 1 of 2,108,85
435,4,1:57.0,,J. Eddie makes free throw 2 of 2,108,86
436,4,1:45.0,B. Dawson misses 2-pt layup from 1 ft (block by J. Eddie),,108,86
437,4,1:43.0,,Defensive rebound by D. Blair,108,86
438,4,1:37.0,,G. Temple makes 2-pt layup from 1 ft (assist by R. Sessions),108,88
439,4,1:16.0,C. Aldrich misses 2-pt jump shot from 3 ft,,108,88
440,4,1:15.0,,Defensive rebound by D. Blair,108,88
441,4,1:00.0,,Shooting foul by B. Dawson (drawn by G. Temple),108,88
442,4,1:00.0,,G. Temple misses free throw 1 of 2,108,88
443,4,1:00.0,,Offensive rebound by Team,108,88
444,4,1:00.0,,G. Temple makes free throw 2 of 2,108,89
445,4,0:42.0,C. Aldrich misses 2-pt jump shot from 3 ft,,108,89
446,4,0:41.0,,Defensive rebound by G. Temple,108,89
447,4,0:36.0,,K. Oubre misses 2-pt layup at rim (block by B. Dawson),108,89
448,4,0:35.0,,Offensive rebound by K. Oubre,108,89
449,4,0:35.0,,K. Oubre makes 2-pt layup at rim,108,91
450,4,0:15.0,Turnover by C. Aldrich (lost ball; steal by J. Eddie),,108,91
