,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
72,1,3:34.0,,L. Galloway enters the game for R. Lopez,18,20
73,1,3:34.0,,K. Porziņģis enters the game for A. Afflalo,18,20
74,1,3:18.0,M. Carter-Williams misses 2-pt jump shot from 7 ft,,18,20
75,1,3:16.0,Offensive rebound by M. Carter-Williams,,18,20
76,1,3:16.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,18,20
77,1,3:14.0,,Defensive rebound by L. Galloway,18,20
78,1,3:08.0,,C. Anthony misses 3-pt jump shot from 24 ft,18,20
79,1,3:08.0,,Offensive rebound by Team,18,20
80,1,3:08.0,Loose ball foul by M. Carter-Williams (drawn by K. Porziņģis),,18,20
81,1,3:08.0,,K. Porziņģis makes free throw 1 of 2,18,21
82,1,3:08.0,T. Ennis enters the game for M. Carter-Williams,,18,21
83,1,3:08.0,,J. Grant enters the game for J. Calderón,18,21
84,1,3:08.0,,K. Porziņģis makes free throw 2 of 2,18,22
85,1,2:59.0,Def 3 sec tech foul by K. Porziņģis,,18,22
86,1,2:59.0,K. Middleton misses technical free throw,,18,22
87,1,2:59.0,Offensive rebound by Team,,18,22
88,1,2:59.0,G. Antetokounmpo enters the game for J. Parker,,18,22
89,1,2:49.0,K. Middleton misses 2-pt jump shot from 7 ft,,18,22
90,1,2:47.0,,Defensive rebound by L. Thomas,18,22
91,1,2:41.0,,Turnover by K. Porziņģis (traveling),18,22
92,1,2:25.0,K. Middleton misses 3-pt jump shot from 25 ft,,18,22
93,1,2:23.0,,Defensive rebound by C. Anthony,18,22
94,1,2:11.0,,J. Grant misses 2-pt layup from 1 ft,18,22
95,1,2:10.0,Defensive rebound by J. Henson,,18,22
96,1,2:03.0,Personal foul by K. Porziņģis (drawn by J. Henson),,18,22
97,1,2:03.0,G. Monroe enters the game for J. Henson,,18,22
98,1,1:54.0,G. Monroe makes 2-pt hook shot from 4 ft,,20,22
99,1,1:37.0,,C. Anthony misses 2-pt layup from 2 ft,20,22
100,1,1:35.0,Defensive rebound by G. Monroe,,20,22
101,1,1:21.0,G. Antetokounmpo misses 2-pt jump shot from 16 ft,,20,22
102,1,1:19.0,,Defensive rebound by K. Porziņģis,20,22
103,1,1:02.0,,K. Porziņģis misses 2-pt hook shot from 6 ft,20,22
104,1,1:00.0,Defensive rebound by G. Antetokounmpo,,20,22
105,1,0:45.0,G. Monroe makes 2-pt dunk at rim (assist by G. Antetokounmpo),,22,22
106,1,0:36.0,,L. Thomas makes 2-pt jump shot from 17 ft (assist by K. Porziņģis),22,24
107,1,0:20.0,Shooting foul by L. Thomas (drawn by K. Middleton),,22,24
108,1,0:20.0,K. Middleton makes free throw 1 of 2,,23,24
109,1,0:20.0,K. Middleton makes free throw 2 of 2,,24,24
110,1,0:02.0,,Turnover by C. Anthony (bad pass),24,24
111,1,0:00.0,T. Ennis misses 3-pt jump shot from 78 ft,,24,24
112,1,0:00.0,Offensive rebound by Team,,24,24
113,2,11:44.0,G. Monroe misses 2-pt jump shot from 14 ft,,24,24
114,2,11:43.0,,Defensive rebound by D. Williams,24,24
115,2,11:29.0,,L. Galloway makes 2-pt layup from 2 ft (assist by R. Lopez),24,26
116,2,11:09.0,R. Vaughn misses 2-pt jump shot from 5 ft,,24,26
117,2,11:07.0,,Defensive rebound by D. Williams,24,26
118,2,11:02.0,,L. Thomas makes 2-pt layup from 1 ft (assist by L. Galloway),24,28
119,2,10:43.0,T. Ennis misses 3-pt jump shot from 25 ft,,24,28
120,2,10:40.0,,Defensive rebound by D. Williams,24,28
121,2,10:23.0,,D. Williams misses 2-pt jump shot from 17 ft,24,28
122,2,10:21.0,Defensive rebound by G. Antetokounmpo,,24,28
123,2,10:12.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,24,28
124,2,10:10.0,,Defensive rebound by D. Williams,24,28
125,2,10:07.0,,Offensive foul by R. Lopez (drawn by G. Antetokounmpo),24,28
126,2,10:07.0,,Turnover by R. Lopez (offensive foul),24,28
127,2,9:52.0,G. Monroe makes 2-pt layup from 1 ft,,26,28
128,2,9:36.0,,L. Thomas makes 2-pt jump shot from 19 ft,26,30
129,2,9:16.0,G. Monroe makes 2-pt hook shot from 3 ft (assist by G. Antetokounmpo),,28,30
130,2,8:57.0,,L. Galloway misses 3-pt jump shot from 25 ft,28,30
131,2,8:55.0,Defensive rebound by G. Monroe,,28,30
132,2,8:38.0,R. Vaughn makes 2-pt jump shot from 19 ft,,30,30
133,2,8:25.0,Official timeout,,30,30
134,2,8:25.0,,A. Afflalo enters the game for L. Thomas,30,30
135,2,8:25.0,,C. Anthony enters the game for L. Galloway,30,30
136,2,8:10.0,,R. Lopez makes 2-pt hook shot from 4 ft (assist by C. Anthony),30,32
137,2,7:51.0,G. Monroe makes 2-pt jump shot from 12 ft (assist by R. Vaughn),,32,32
138,2,7:34.0,,A. Afflalo makes 2-pt jump shot from 8 ft (assist by C. Anthony),32,34
139,2,7:14.0,J. O'Bryant makes 2-pt jump shot from 12 ft (assist by G. Monroe),,34,34
140,2,6:54.0,,D. Williams misses 2-pt jump shot from 11 ft,34,34
141,2,6:53.0,,Offensive rebound by J. Grant,34,34
142,2,6:45.0,,D. Williams misses 2-pt jump shot from 3 ft,34,34
143,2,6:43.0,Defensive rebound by G. Antetokounmpo,,34,34
144,2,6:35.0,Shooting foul by R. Lopez (drawn by G. Monroe),,34,34
145,2,6:35.0,G. Monroe makes free throw 1 of 2,,35,34
146,2,6:35.0,,J. Calderón enters the game for J. Grant,35,34
147,2,6:35.0,G. Monroe makes free throw 2 of 2,,36,34
148,2,6:07.0,,J. Calderón misses 2-pt jump shot from 20 ft,36,34
149,2,6:05.0,Defensive rebound by J. O'Bryant,,36,34
150,2,5:55.0,T. Ennis misses 2-pt jump shot from 18 ft,,36,34
151,2,5:53.0,,Defensive rebound by C. Anthony,36,34
152,2,5:39.0,,D. Williams makes 2-pt dunk at rim (assist by J. Calderón),36,36
153,2,5:11.0,T. Ennis misses 2-pt jump shot from 11 ft,,36,36
154,2,5:10.0,Offensive rebound by Team,,36,36
155,2,5:10.0,Turnover by Team (shot clock),,36,36
156,2,5:10.0,,New York full timeout,36,36
157,2,5:10.0,J. Parker enters the game for G. Antetokounmpo,,36,36
158,2,5:10.0,M. Carter-Williams enters the game for G. Monroe,,36,36
159,2,5:10.0,J. Henson enters the game for T. Ennis,,36,36
160,2,5:10.0,,K. Porziņģis enters the game for R. Lopez,36,36
161,2,4:56.0,,Shooting foul by M. Carter-Williams (drawn by J. Calderón),36,36
162,2,4:56.0,,J. Calderón misses free throw 1 of 2,36,36
163,2,4:56.0,,Offensive rebound by Team,36,36
164,2,4:56.0,K. Middleton enters the game for R. Vaughn,,36,36
165,2,4:56.0,,J. Calderón makes free throw 2 of 2,36,37
166,2,4:44.0,Shooting foul by J. Calderón (drawn by M. Carter-Williams),,36,37
167,2,4:44.0,M. Carter-Williams misses free throw 1 of 2,,36,37
168,2,4:44.0,Offensive rebound by Team,,36,37
169,2,4:44.0,M. Carter-Williams makes free throw 2 of 2,,37,37
170,2,4:24.0,,C. Anthony makes 2-pt layup from 1 ft,37,39
171,2,4:10.0,Turnover by M. Carter-Williams (lost ball; steal by J. Calderón),,37,39
172,2,4:07.0,,C. Anthony makes 2-pt layup from 1 ft,37,41
173,2,3:48.0,K. Middleton misses 2-pt jump shot from 3 ft (block by K. Porziņģis),,37,41
174,2,3:46.0,,Defensive rebound by D. Williams,37,41
175,2,3:40.0,,J. Calderón misses 3-pt jump shot from 25 ft,37,41
176,2,3:38.0,,Offensive rebound by K. Porziņģis,37,41
177,2,3:36.0,,D. Williams makes 2-pt dunk at rim (assist by J. Calderón),37,43
178,2,3:35.0,Milwaukee full timeout,,37,43
179,2,3:35.0,T. Ennis enters the game for M. Carter-Williams,,37,43
180,2,3:35.0,G. Antetokounmpo enters the game for J. O'Bryant,,37,43
181,2,3:15.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,37,43
182,2,3:13.0,,Defensive rebound by Team,37,43
183,2,2:53.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),37,45
184,2,2:39.0,Personal foul by A. Afflalo (drawn by K. Middleton),,37,45
185,2,2:39.0,G. Monroe enters the game for J. Henson,,37,45
186,2,2:25.0,K. Middleton misses 2-pt jump shot from 4 ft (block by K. Porziņģis),,37,45
187,2,2:24.0,Offensive rebound by J. Parker,,37,45
188,2,2:23.0,J. Parker makes 2-pt hook shot from 6 ft,,39,45
189,2,2:12.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by C. Anthony),39,48
190,2,1:52.0,K. Middleton misses 2-pt jump shot from 6 ft,,39,48
191,2,1:50.0,,Defensive rebound by J. Calderón,39,48
192,2,1:47.0,,Personal foul by T. Ennis (drawn by D. Williams),39,48
193,2,1:40.0,Violation by J. Parker (kicked ball),,39,48
194,2,1:23.0,,D. Williams makes 2-pt dunk at rim (assist by A. Afflalo),39,50
195,2,1:17.0,Milwaukee full timeout,,39,50
196,2,1:17.0,,L. Galloway enters the game for A. Afflalo,39,50
197,2,1:08.0,J. Parker makes 2-pt jump shot from 18 ft (assist by T. Ennis),,41,50
198,2,0:55.0,,Def 3 sec tech foul by G. Monroe,41,50
199,2,0:55.0,,C. Anthony makes technical free throw,41,51
200,2,0:42.0,,Turnover by L. Galloway (bad pass),41,51
201,2,0:34.0,Turnover by K. Middleton (bad pass; steal by K. Porziņģis),,41,51
202,2,0:22.0,,C. Anthony misses 3-pt jump shot from 24 ft,41,51
203,2,0:20.0,Defensive rebound by J. Parker,,41,51
204,2,0:06.0,Personal foul by L. Galloway (drawn by K. Middleton),,41,51
205,2,0:06.0,,L. Thomas enters the game for J. Calderón,41,51
206,2,0:03.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,41,51
207,2,0:01.0,,Defensive rebound by C. Anthony,41,51
208,3,11:36.0,M. Carter-Williams misses 2-pt jump shot from 7 ft,,41,51
209,3,11:34.0,,Defensive rebound by R. Lopez,41,51
210,3,11:26.0,,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by C. Anthony),41,53
211,3,11:07.0,G. Monroe misses 2-pt jump shot from 13 ft,,41,53
212,3,11:06.0,,Defensive rebound by R. Lopez,41,53
213,3,10:49.0,,Shooting foul by G. Monroe (drawn by R. Lopez),41,53
214,3,10:49.0,,R. Lopez makes free throw 1 of 2,41,54
215,3,10:49.0,,R. Lopez makes free throw 2 of 2,41,55
216,3,10:38.0,M. Carter-Williams misses 2-pt layup from 2 ft,,41,55
217,3,10:36.0,,Defensive rebound by C. Anthony,41,55
218,3,10:34.0,,Personal foul by J. Parker (drawn by K. Porziņģis),41,55
219,3,10:23.0,,A. Afflalo misses 3-pt jump shot from 23 ft,41,55
220,3,10:21.0,Defensive rebound by G. Antetokounmpo,,41,55
221,3,10:06.0,G. Monroe makes 2-pt jump shot from 16 ft (assist by K. Middleton),,43,55
222,3,9:40.0,,C. Anthony misses 3-pt jump shot from 26 ft,43,55
223,3,9:38.0,Defensive rebound by M. Carter-Williams,,43,55
224,3,9:29.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Parker),,45,55
225,3,9:17.0,,A. Afflalo misses 3-pt jump shot from 23 ft,45,55
226,3,9:15.0,Defensive rebound by G. Monroe,,45,55
227,3,9:09.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Afflalo),,45,55
228,3,9:00.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by A. Afflalo),45,58
229,3,8:43.0,Shooting foul by R. Lopez (drawn by M. Carter-Williams),,45,58
230,3,8:43.0,M. Carter-Williams misses free throw 1 of 2,,45,58
231,3,8:43.0,Offensive rebound by Team,,45,58
232,3,8:43.0,M. Carter-Williams makes free throw 2 of 2,,46,58
233,3,8:34.0,,Personal foul by G. Antetokounmpo (drawn by R. Lopez),46,58
234,3,8:20.0,,Turnover by K. Porziņģis (lost ball; steal by M. Carter-Williams),46,58
235,3,8:16.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,48,58
236,3,8:16.0,Shooting foul by J. Calderón (drawn by G. Antetokounmpo),,48,58
237,3,8:16.0,G. Antetokounmpo makes free throw 1 of 1,,49,58
238,3,7:54.0,,R. Lopez misses 2-pt jump shot from 5 ft,49,58
239,3,7:52.0,,Offensive rebound by K. Porziņģis,49,58
240,3,7:52.0,,K. Porziņģis makes 2-pt dunk at rim,49,60
241,3,7:40.0,J. Parker misses 2-pt layup from 2 ft (block by K. Porziņģis),,49,60
242,3,7:38.0,,Defensive rebound by K. Porziņģis,49,60
243,3,7:32.0,,C. Anthony makes 2-pt jump shot from 9 ft (assist by J. Calderón),49,62
244,3,7:31.0,Milwaukee full timeout,,49,62
245,3,7:08.0,G. Monroe misses 2-pt jump shot from 10 ft,,49,62
246,3,7:06.0,,Defensive rebound by J. Calderón,49,62
247,3,6:58.0,,C. Anthony makes 2-pt jump shot from 10 ft (assist by K. Porziņģis),49,64
248,3,6:37.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,49,64
249,3,6:36.0,,Defensive rebound by R. Lopez,49,64
250,3,6:32.0,,Turnover by J. Calderón (bad pass; steal by J. Parker),49,64
251,3,6:19.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by G. Monroe),,51,64
252,3,6:02.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,51,64
253,3,6:00.0,,Offensive rebound by R. Lopez,51,64
254,3,6:00.0,,R. Lopez makes 2-pt dunk at rim,51,66
255,3,5:38.0,K. Middleton misses 3-pt jump shot from 25 ft,,51,66
256,3,5:36.0,Offensive rebound by G. Monroe,,51,66
257,3,5:36.0,G. Monroe makes 2-pt layup from 1 ft,,53,66
258,3,5:17.0,,C. Anthony misses 2-pt layup from 2 ft (block by G. Monroe),53,66
259,3,5:15.0,,Offensive rebound by Team,53,66
260,3,5:15.0,R. Vaughn enters the game for G. Antetokounmpo,,53,66
261,3,5:12.0,,A. Afflalo misses 2-pt jump shot from 17 ft,53,66
262,3,5:12.0,Defensive rebound by Team,,53,66
263,3,5:12.0,Personal foul by C. Anthony (drawn by K. Middleton),,53,66
264,3,4:59.0,J. Parker misses 2-pt jump shot from 15 ft,,53,66
265,3,4:57.0,,Defensive rebound by C. Anthony,53,66
266,3,4:52.0,,Personal foul by K. Middleton (drawn by C. Anthony),53,66
267,3,4:52.0,J. Henson enters the game for G. Monroe,,53,66
268,3,4:52.0,,L. Thomas enters the game for R. Lopez,53,66
269,3,4:42.0,,A. Afflalo misses 2-pt jump shot from 7 ft,53,66
270,3,4:40.0,Defensive rebound by M. Carter-Williams,,53,66
271,3,4:34.0,R. Vaughn makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,56,66
272,3,4:21.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,56,66
273,3,4:20.0,Defensive rebound by Team,,56,66
274,3,4:02.0,J. Henson misses 2-pt layup from 2 ft (block by K. Porziņģis),,56,66
275,3,4:00.0,,Defensive rebound by A. Afflalo,56,66
276,3,3:56.0,,A. Afflalo makes 2-pt layup from 2 ft,56,68
277,3,3:56.0,,Shooting foul by K. Middleton (drawn by A. Afflalo),56,68
278,3,3:56.0,,A. Afflalo makes free throw 1 of 1,56,69
279,3,3:42.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,56,69
280,3,3:40.0,,Defensive rebound by J. Calderón,56,69
281,3,3:25.0,,L. Thomas makes 2-pt dunk at rim (assist by J. Calderón),56,71
282,3,3:08.0,Personal foul by A. Afflalo (drawn by K. Middleton),,56,71
283,3,3:08.0,M. Plumlee enters the game for J. Henson,,56,71
284,3,3:08.0,,L. Galloway enters the game for A. Afflalo,56,71
285,3,3:03.0,M. Plumlee misses 2-pt layup from 1 ft (block by C. Anthony),,56,71
286,3,3:02.0,Offensive rebound by M. Plumlee,,56,71
287,3,2:59.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),,58,71
288,3,2:37.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by C. Anthony),58,74
289,3,2:28.0,Personal foul by L. Thomas (drawn by K. Middleton),,58,74
290,3,2:28.0,,New York full timeout,58,74
291,3,2:28.0,K. Middleton makes free throw 1 of 2,,59,74
292,3,2:28.0,K. Middleton makes free throw 2 of 2,,60,74
293,3,2:12.0,,Turnover by K. Porziņģis (bad pass; steal by K. Middleton),60,74
294,3,2:08.0,K. Middleton misses 2-pt layup from 2 ft (block by K. Porziņģis),,60,74
295,3,2:06.0,Offensive rebound by M. Plumlee,,60,74
296,3,2:00.0,R. Vaughn misses 2-pt jump shot from 3 ft,,60,74
297,3,1:59.0,,Defensive rebound by Team,60,74
298,3,1:38.0,,C. Anthony makes 2-pt jump shot from 11 ft,60,76
299,3,1:20.0,K. Middleton misses 2-pt jump shot from 7 ft,,60,76
300,3,1:19.0,,Defensive rebound by J. Calderón,60,76
301,3,1:10.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),60,79
302,3,0:53.0,R. Vaughn misses 3-pt jump shot from 25 ft,,60,79
303,3,0:52.0,,Defensive rebound by K. Porziņģis,60,79
304,3,0:45.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by C. Anthony),60,82
305,3,0:40.0,Milwaukee full timeout,,60,82
306,3,0:40.0,J. O'Bryant enters the game for R. Vaughn,,60,82
307,3,0:40.0,,J. Grant enters the game for J. Calderón,60,82
308,3,0:34.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,60,82
309,3,0:32.0,,Defensive rebound by C. Anthony,60,82
310,3,0:17.0,,L. Galloway misses 3-pt jump shot from 23 ft,60,82
311,3,0:15.0,Defensive rebound by J. O'Bryant,,60,82
312,3,0:03.0,Turnover by K. Middleton (bad pass),,60,82
313,3,0:00.0,,K. Porziņģis misses 3-pt jump shot from 42 ft,60,82
314,3,0:00.0,,Offensive rebound by Team,60,82
315,4,11:38.0,,D. Williams misses 3-pt jump shot from 25 ft,60,82
316,4,11:36.0,,Offensive rebound by R. Lopez,60,82
317,4,11:20.0,,J. Grant misses 2-pt jump shot from 20 ft,60,82
318,4,11:18.0,,Offensive rebound by L. Thomas,60,82
319,4,11:14.0,,L. Thomas misses 3-pt jump shot from 26 ft,60,82
320,4,11:13.0,Defensive rebound by G. Antetokounmpo,,60,82
321,4,10:53.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,,62,82
322,4,10:53.0,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),,62,82
323,4,10:53.0,G. Antetokounmpo makes free throw 1 of 1,,63,82
324,4,10:28.0,,D. Williams makes 2-pt jump shot from 11 ft,63,84
325,4,10:13.0,Turnover by J. O'Bryant (lost ball),,63,84
326,4,10:01.0,,L. Galloway misses 2-pt jump shot from 6 ft,63,84
327,4,10:00.0,Defensive rebound by G. Antetokounmpo,,63,84
328,4,9:44.0,Shooting foul by R. Lopez (drawn by G. Monroe),,63,84
329,4,9:44.0,G. Monroe makes free throw 1 of 2,,64,84
330,4,9:44.0,G. Monroe makes free throw 2 of 2,,65,84
331,4,9:21.0,,L. Thomas misses 2-pt jump shot from 4 ft,65,84
332,4,9:20.0,Defensive rebound by J. O'Bryant,,65,84
333,4,9:12.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by R. Vaughn),,68,84
334,4,8:53.0,,R. Lopez makes 2-pt jump shot from 4 ft,68,86
335,4,8:41.0,K. Middleton misses 2-pt jump shot from 8 ft,,68,86
336,4,8:39.0,,Defensive rebound by J. Grant,68,86
337,4,8:34.0,,Shooting foul by G. Antetokounmpo (drawn by J. Grant),68,86
338,4,8:34.0,Official timeout,,68,86
339,4,8:34.0,,A. Afflalo enters the game for L. Thomas,68,86
340,4,8:34.0,J. Parker enters the game for J. O'Bryant,,68,86
341,4,8:34.0,,J. Grant makes free throw 1 of 2,68,87
342,4,8:34.0,,J. Grant makes free throw 2 of 2,68,88
343,4,8:24.0,G. Monroe makes 2-pt layup from 2 ft,,70,88
344,4,8:24.0,Shooting foul by R. Lopez (drawn by G. Monroe),,70,88
345,4,8:24.0,G. Monroe misses free throw 1 of 1,,70,88
346,4,8:24.0,,Defensive rebound by R. Lopez,70,88
347,4,8:00.0,,Turnover by Team (shot clock),70,88
348,4,7:46.0,G. Monroe makes 2-pt hook shot from 4 ft,,72,88
349,4,7:30.0,,A. Afflalo misses 2-pt layup from 1 ft,72,88
350,4,7:28.0,Defensive rebound by K. Middleton,,72,88
351,4,7:08.0,G. Monroe misses 2-pt layup from 1 ft,,72,88
352,4,7:07.0,Offensive rebound by J. Parker,,72,88
353,4,7:05.0,J. Parker misses 2-pt layup from 1 ft,,72,88
354,4,7:04.0,Offensive rebound by G. Monroe,,72,88
355,4,7:04.0,Shooting foul by R. Lopez (drawn by G. Monroe),,72,88
356,4,7:04.0,,K. Porziņģis enters the game for R. Lopez,72,88
357,4,7:04.0,G. Monroe makes free throw 1 of 2,,73,88
358,4,7:04.0,,C. Anthony enters the game for J. Grant,73,88
359,4,7:04.0,G. Monroe makes free throw 2 of 2,,74,88
360,4,6:40.0,,A. Afflalo misses 2-pt jump shot from 21 ft,74,88
361,4,6:38.0,Defensive rebound by G. Monroe,,74,88
362,4,6:26.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,76,88
363,4,6:25.0,,New York full timeout,76,88
364,4,6:08.0,,K. Porziņģis misses 2-pt jump shot from 7 ft,76,88
365,4,6:06.0,,Offensive rebound by C. Anthony,76,88
366,4,5:51.0,,D. Williams misses 2-pt jump shot from 22 ft,76,88
367,4,5:49.0,Defensive rebound by G. Monroe,,76,88
368,4,5:32.0,G. Monroe makes 2-pt layup from 2 ft,,78,88
369,4,5:10.0,,Shooting foul by G. Antetokounmpo (drawn by C. Anthony),78,88
370,4,5:10.0,,C. Anthony makes free throw 1 of 2,78,89
371,4,5:10.0,,J. Calderón enters the game for L. Galloway,78,89
372,4,5:10.0,,C. Anthony misses free throw 2 of 2,78,89
373,4,5:09.0,Defensive rebound by J. Parker,,78,89
374,4,4:57.0,G. Monroe misses 2-pt jump shot from 3 ft,,78,89
375,4,4:55.0,Offensive rebound by G. Antetokounmpo,,78,89
