,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
109,1,0:38.0,J. Grant makes 2-pt layup from 2 ft (assist by C. Anthony),,18,9
110,1,0:30.0,,Shooting foul by C. Anthony (drawn by B. Bass),18,9
111,1,0:30.0,,B. Bass makes free throw 1 of 2,18,10
112,1,0:30.0,D. Williams enters the game for C. Anthony,,18,10
113,1,0:30.0,,B. Bass makes free throw 2 of 2,18,11
114,1,0:05.0,J. Grant misses 2-pt jump shot from 12 ft,,18,11
115,1,0:01.0,,Defensive rebound by M. Huertas,18,11
116,1,0:00.0,,M. Huertas misses 3-pt jump shot from 48 ft,18,11
117,1,0:00.0,,Offensive rebound by Team,18,11
118,2,11:40.0,,L. Williams misses 2-pt layup from 1 ft,18,11
119,2,11:39.0,Defensive rebound by A. Afflalo,,18,11
120,2,11:19.0,Turnover by A. Afflalo (step out of bounds),,18,11
121,2,11:05.0,,L. Nance misses 2-pt jump shot from 18 ft,18,11
122,2,11:03.0,Defensive rebound by L. Galloway,,18,11
123,2,10:56.0,L. Galloway makes 2-pt layup at rim,,20,11
124,2,10:38.0,,M. World Peace misses 2-pt jump shot from 4 ft,20,11
125,2,10:36.0,,Offensive rebound by M. World Peace,20,11
126,2,10:35.0,,M. World Peace misses 2-pt layup from 1 ft,20,11
127,2,10:34.0,Defensive rebound by K. O'Quinn,,20,11
128,2,10:15.0,L. Galloway misses 3-pt jump shot from 24 ft,,20,11
129,2,10:14.0,,Defensive rebound by M. World Peace,20,11
130,2,10:09.0,,L. Williams makes 2-pt layup from 1 ft (assist by M. World Peace),20,13
131,2,9:56.0,New York full timeout,,20,13
132,2,9:56.0,,J. Clarkson enters the game for M. Huertas,20,13
133,2,9:56.0,S. Vujačić enters the game for A. Afflalo,,20,13
134,2,9:56.0,J. Calderón enters the game for J. Grant,,20,13
135,2,9:48.0,D. Williams misses 2-pt jump shot from 4 ft (block by B. Bass),,20,13
136,2,9:46.0,,Defensive rebound by L. Williams,20,13
137,2,9:42.0,,B. Bass makes 2-pt dunk at rim (assist by L. Williams),20,15
138,2,9:26.0,K. O'Quinn misses 2-pt jump shot from 18 ft,,20,15
139,2,9:23.0,,Defensive rebound by M. World Peace,20,15
140,2,9:19.0,,Personal foul by S. Vujačić,20,15
141,2,9:02.0,,J. Clarkson misses 3-pt jump shot from 24 ft,20,15
142,2,9:01.0,Defensive rebound by Team,,20,15
143,2,8:39.0,K. O'Quinn makes 2-pt jump shot from 14 ft (assist by D. Williams),,22,15
144,2,8:18.0,,M. World Peace makes 2-pt jump shot from 7 ft,22,17
145,2,7:53.0,S. Vujačić misses 3-pt jump shot from 24 ft,,22,17
146,2,7:52.0,,Defensive rebound by L. Nance,22,17
147,2,7:40.0,,J. Clarkson makes 2-pt jump shot from 4 ft,22,19
148,2,7:19.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by L. Galloway),,25,19
149,2,7:06.0,,J. Clarkson makes 2-pt jump shot from 6 ft,25,21
150,2,6:47.0,S. Vujačić misses 2-pt jump shot from 20 ft,,25,21
151,2,6:46.0,,Defensive rebound by J. Clarkson,25,21
152,2,6:38.0,,M. World Peace misses 3-pt jump shot from 24 ft,25,21
153,2,6:37.0,Defensive rebound by D. Williams,,25,21
154,2,6:32.0,Shooting foul by J. Clarkson (drawn by D. Williams),,25,21
155,2,6:32.0,D. Williams misses free throw 1 of 2,,25,21
156,2,6:32.0,Offensive rebound by Team,,25,21
157,2,6:32.0,C. Anthony enters the game for S. Vujačić,,25,21
158,2,6:32.0,R. Lopez enters the game for K. O'Quinn,,25,21
159,2,6:32.0,,R. Hibbert enters the game for L. Williams,25,21
160,2,6:32.0,,K. Bryant enters the game for B. Bass,25,21
161,2,6:32.0,,D. Russell enters the game for M. World Peace,25,21
162,2,6:32.0,D. Williams makes free throw 2 of 2,,26,21
163,2,6:10.0,,K. Bryant misses 3-pt jump shot from 27 ft,26,21
164,2,6:08.0,Defensive rebound by J. Calderón,,26,21
165,2,6:03.0,Shooting foul by R. Hibbert (drawn by L. Galloway),,26,21
166,2,6:03.0,L. Galloway makes free throw 1 of 2,,27,21
167,2,6:03.0,,J. Randle enters the game for L. Nance,27,21
168,2,6:03.0,L. Galloway misses free throw 2 of 2,,27,21
169,2,6:02.0,Offensive rebound by C. Anthony,,27,21
170,2,5:59.0,C. Anthony misses 2-pt layup from 1 ft,,27,21
171,2,5:57.0,Offensive rebound by C. Anthony,,27,21
172,2,5:57.0,C. Anthony misses 2-pt layup at rim,,27,21
173,2,5:55.0,,Defensive rebound by J. Randle,27,21
174,2,5:43.0,,Turnover by J. Randle (bad pass; steal by L. Galloway),27,21
175,2,5:38.0,Turnover by L. Galloway (bad pass; steal by J. Clarkson),,27,21
176,2,5:34.0,,J. Clarkson makes 2-pt dunk at rim,27,23
177,2,5:17.0,R. Lopez makes 2-pt dunk at rim (assist by C. Anthony),,29,23
178,2,4:56.0,,J. Clarkson makes 2-pt jump shot from 9 ft,29,25
179,2,4:36.0,L. Galloway makes 2-pt jump shot from 18 ft,,31,25
180,2,4:15.0,,J. Clarkson misses 2-pt jump shot from 12 ft,31,25
181,2,4:14.0,Defensive rebound by C. Anthony,,31,25
182,2,3:52.0,C. Anthony makes 2-pt jump shot from 10 ft,,33,25
183,2,3:31.0,,D. Russell makes 3-pt jump shot from 23 ft (assist by J. Clarkson),33,28
184,2,3:16.0,Personal foul by K. Bryant,,33,28
185,2,3:16.0,Official timeout,,33,28
186,2,3:08.0,Shooting foul by K. Bryant (drawn by C. Anthony),,33,28
187,2,3:08.0,C. Anthony makes free throw 1 of 2,,34,28
188,2,3:08.0,C. Anthony makes free throw 2 of 2,,35,28
189,2,2:56.0,,J. Clarkson misses 2-pt jump shot from 17 ft,35,28
190,2,2:53.0,Defensive rebound by D. Williams,,35,28
191,2,2:44.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by J. Calderón),,37,28
192,2,2:21.0,,K. Bryant makes 2-pt jump shot from 10 ft,37,30
193,2,2:13.0,D. Williams makes 2-pt layup at rim,,39,30
194,2,1:57.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by D. Russell),39,33
195,2,1:42.0,Turnover by R. Lopez (bad pass; steal by J. Clarkson),,39,33
196,2,1:31.0,,J. Randle misses 2-pt layup from 1 ft (block by D. Williams),39,33
197,2,1:30.0,,Offensive rebound by J. Clarkson,39,33
198,2,1:22.0,,J. Clarkson misses 3-pt jump shot from 23 ft,39,33
199,2,1:20.0,,Offensive rebound by J. Randle,39,33
200,2,1:16.0,,J. Randle misses 2-pt layup at rim,39,33
201,2,1:15.0,,Offensive rebound by R. Hibbert,39,33
202,2,1:13.0,,R. Hibbert makes 2-pt dunk at rim,39,35
203,2,0:59.0,J. Calderón makes 2-pt jump shot from 8 ft,,41,35
204,2,0:44.0,,K. Bryant misses 2-pt jump shot from 22 ft,41,35
205,2,0:43.0,Defensive rebound by L. Galloway,,41,35
206,2,0:26.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Calderón),,44,35
207,2,0:09.0,,D. Russell misses 3-pt jump shot from 24 ft,44,35
208,2,0:08.0,Defensive rebound by R. Lopez,,44,35
209,2,0:01.0,D. Williams makes 2-pt dunk at rim (assist by R. Lopez),,46,35
210,3,11:46.0,,J. Clarkson misses 2-pt layup from 1 ft,46,35
211,3,11:45.0,Defensive rebound by C. Anthony,,46,35
212,3,11:26.0,S. Vujačić misses 3-pt jump shot from 25 ft,,46,35
213,3,11:25.0,,Defensive rebound by K. Bryant,46,35
214,3,11:20.0,,Shooting foul by C. Anthony (drawn by K. Bryant),46,35
215,3,11:20.0,,K. Bryant makes free throw 1 of 2,46,36
216,3,11:20.0,,K. Bryant makes free throw 2 of 2,46,37
217,3,11:04.0,D. Williams misses 3-pt jump shot from 22 ft,,46,37
218,3,11:02.0,Offensive rebound by R. Lopez,,46,37
219,3,11:02.0,Personal foul by R. Hibbert,,46,37
220,3,10:51.0,D. Williams misses 2-pt jump shot from 12 ft,,46,37
221,3,10:49.0,,Defensive rebound by J. Randle,46,37
222,3,10:45.0,,Turnover by J. Randle (bad pass; steal by S. Vujačić),46,37
223,3,10:44.0,Shooting foul by J. Randle (drawn by S. Vujačić),,46,37
224,3,10:44.0,S. Vujačić makes free throw 1 of 2,,47,37
225,3,10:44.0,S. Vujačić makes free throw 2 of 2,,48,37
226,3,10:25.0,,J. Clarkson misses 2-pt jump shot from 5 ft (block by R. Lopez),48,37
227,3,10:23.0,Defensive rebound by S. Vujačić,,48,37
228,3,10:12.0,R. Lopez misses 2-pt hook shot from 3 ft,,48,37
229,3,10:10.0,,Defensive rebound by R. Hibbert,48,37
230,3,10:03.0,,J. Clarkson misses 2-pt jump shot from 3 ft,48,37
231,3,10:03.0,,Offensive rebound by Team,48,37
232,3,10:03.0,Loose ball foul by D. Williams,,48,37
233,3,9:48.0,,D. Russell misses 2-pt jump shot from 12 ft,48,37
234,3,9:47.0,Defensive rebound by D. Williams,,48,37
235,3,9:40.0,Shooting foul by R. Hibbert (drawn by C. Anthony),,48,37
236,3,9:40.0,C. Anthony makes free throw 1 of 2,,49,37
237,3,9:40.0,C. Anthony makes free throw 2 of 2,,50,37
238,3,9:19.0,Offensive charge foul by J. Randle (drawn by C. Anthony),,50,37
239,3,9:19.0,,Turnover by J. Randle (offensive foul),50,37
240,3,9:03.0,Shooting foul by R. Hibbert (drawn by R. Lopez),,50,37
241,3,9:03.0,R. Lopez makes 2-pt layup at rim (assist by J. Calderón),,52,37
242,3,9:03.0,R. Lopez makes free throw 1 of 1,,53,37
243,3,9:03.0,,LA Lakers full timeout,53,37
244,3,8:52.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Randle),53,39
245,3,8:37.0,Turnover by R. Lopez (bad pass; steal by K. Bryant),,53,39
246,3,8:30.0,,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),53,41
247,3,8:11.0,C. Anthony misses 3-pt jump shot from 24 ft,,53,41
248,3,8:11.0,,Defensive rebound by Team,53,41
249,3,8:01.0,,Shooting foul by J. Calderón (drawn by J. Randle),53,41
250,3,8:01.0,,J. Randle makes free throw 1 of 2,53,42
251,3,8:01.0,,J. Randle makes free throw 2 of 2,53,43
252,3,7:39.0,J. Calderón makes 2-pt jump shot from 20 ft (assist by R. Lopez),,55,43
253,3,7:25.0,,R. Hibbert makes 2-pt hook shot from 8 ft,55,45
254,3,7:25.0,,Shooting foul by R. Lopez (drawn by R. Hibbert),55,45
255,3,7:25.0,A. Afflalo enters the game for D. Williams,,55,45
256,3,7:25.0,,R. Hibbert makes free throw 1 of 1,55,46
257,3,7:12.0,Turnover by J. Calderón (bad pass; steal by J. Clarkson),,55,46
258,3,7:06.0,,D. Russell misses 2-pt layup from 1 ft,55,46
259,3,7:05.0,Defensive rebound by J. Calderón,,55,46
260,3,6:58.0,S. Vujačić misses 3-pt jump shot from 22 ft,,55,46
261,3,6:56.0,,Defensive rebound by J. Randle,55,46
262,3,6:48.0,,J. Clarkson misses 3-pt jump shot from 25 ft,55,46
263,3,6:46.0,Defensive rebound by A. Afflalo,,55,46
264,3,6:46.0,Personal foul by J. Clarkson,,55,46
265,3,6:46.0,A. Afflalo makes free throw 1 of 2,,56,46
266,3,6:46.0,A. Afflalo makes free throw 2 of 2,,57,46
267,3,6:34.0,Violation by J. Calderón (kicked ball),,57,46
268,3,6:34.0,L. Galloway enters the game for S. Vujačić,,57,46
269,3,6:27.0,,J. Clarkson misses 2-pt jump shot from 9 ft (block by L. Galloway),57,46
270,3,6:25.0,,Offensive rebound by J. Clarkson,57,46
271,3,6:20.0,,R. Hibbert makes 2-pt jump shot from 18 ft,57,48
272,3,6:00.0,C. Anthony makes 2-pt jump shot from 16 ft,,59,48
273,3,5:49.0,,Turnover by D. Russell (discontinued dribble),59,48
274,3,5:49.0,,M. Huertas enters the game for J. Clarkson,59,48
275,3,5:33.0,A. Afflalo misses 3-pt jump shot from 23 ft,,59,48
276,3,5:32.0,,Defensive rebound by R. Hibbert,59,48
277,3,5:19.0,,K. Bryant misses 2-pt jump shot from 15 ft,59,48
278,3,5:17.0,Defensive rebound by J. Calderón,,59,48
279,3,5:10.0,C. Anthony misses 3-pt jump shot from 24 ft,,59,48
280,3,5:09.0,,Defensive rebound by K. Bryant,59,48
281,3,4:56.0,,Shooting foul by C. Anthony (drawn by J. Randle),59,48
282,3,4:56.0,,J. Randle makes free throw 1 of 2,59,49
283,3,4:56.0,,B. Bass enters the game for R. Hibbert,59,49
284,3,4:56.0,,M. World Peace enters the game for K. Bryant,59,49
285,3,4:56.0,,J. Randle misses free throw 2 of 2,59,49
286,3,4:55.0,Defensive rebound by R. Lopez,,59,49
287,3,4:38.0,J. Calderón misses 2-pt jump shot from 6 ft,,59,49
288,3,4:37.0,,Defensive rebound by B. Bass,59,49
289,3,4:28.0,,Def 3 sec tech foul by R. Lopez,59,49
290,3,4:28.0,,M. Huertas makes technical free throw,59,50
291,3,4:28.0,,L. Nance enters the game for J. Randle,59,50
292,3,4:23.0,,Turnover by M. Huertas (bad pass),59,50
293,3,4:07.0,C. Anthony makes 2-pt jump shot from 14 ft,,61,50
294,3,3:55.0,,D. Russell misses 2-pt layup from 2 ft (block by R. Lopez),61,50
295,3,3:53.0,Defensive rebound by C. Anthony,,61,50
296,3,3:38.0,J. Calderón misses 3-pt jump shot from 24 ft,,61,50
297,3,3:37.0,,Defensive rebound by M. World Peace,61,50
298,3,3:26.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by D. Russell),61,52
299,3,3:02.0,A. Afflalo misses 2-pt jump shot from 16 ft,,61,52
300,3,3:01.0,,Defensive rebound by M. World Peace,61,52
301,3,2:54.0,New York full timeout,,61,52
302,3,2:54.0,,L. Williams enters the game for D. Russell,61,52
303,3,2:54.0,K. O'Quinn enters the game for R. Lopez,,61,52
304,3,2:54.0,J. Grant enters the game for J. Calderón,,61,52
305,3,2:39.0,,L. Williams makes 2-pt layup from 1 ft (assist by M. Huertas),61,54
306,3,2:18.0,J. Grant misses 3-pt jump shot from 24 ft,,61,54
307,3,2:17.0,,Defensive rebound by B. Bass,61,54
308,3,2:09.0,,L. Williams misses 2-pt jump shot from 13 ft,61,54
309,3,2:05.0,,Offensive rebound by L. Nance,61,54
310,3,2:05.0,,L. Nance makes 2-pt layup from 1 ft,61,56
311,3,1:45.0,J. Grant makes 2-pt jump shot from 18 ft (assist by A. Afflalo),,63,56
312,3,1:32.0,,Shooting foul by A. Afflalo (drawn by M. World Peace),63,56
313,3,1:32.0,,M. World Peace makes free throw 1 of 2,63,57
314,3,1:32.0,D. Williams enters the game for C. Anthony,,63,57
315,3,1:32.0,,M. World Peace makes free throw 2 of 2,63,58
316,3,1:12.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,63,58
317,3,1:11.0,,Defensive rebound by L. Nance,63,58
318,3,0:59.0,,B. Bass misses 2-pt layup from 1 ft (block by K. O'Quinn),63,58
319,3,0:57.0,Defensive rebound by J. Grant,,63,58
320,3,0:49.0,A. Afflalo misses 3-pt jump shot from 24 ft,,63,58
321,3,0:48.0,Offensive rebound by J. Grant,,63,58
322,3,0:35.0,A. Afflalo makes 2-pt jump shot from 7 ft (assist by J. Grant),,65,58
323,3,0:26.0,,M. Huertas makes 2-pt jump shot from 17 ft,65,60
324,3,0:00.0,A. Afflalo misses 2-pt jump shot from 20 ft,,65,60
325,3,0:00.0,Offensive rebound by Team,,65,60
326,4,11:49.0,Personal foul by L. Williams,,65,60
327,4,11:38.0,Shooting foul by M. Huertas (drawn by J. Grant),,65,60
328,4,11:38.0,J. Grant makes free throw 1 of 2,,66,60
329,4,11:38.0,J. Grant makes free throw 2 of 2,,67,60
330,4,11:23.0,,Violation by L. Williams (kicked ball),67,60
331,4,11:15.0,,L. Nance misses 2-pt jump shot from 8 ft,67,60
332,4,11:14.0,,Offensive rebound by L. Nance,67,60
333,4,11:12.0,,L. Nance misses 2-pt layup at rim,67,60
334,4,11:10.0,Defensive rebound by D. Williams,,67,60
335,4,11:08.0,D. Williams misses 2-pt layup at rim (block by L. Nance),,67,60
336,4,11:08.0,Offensive rebound by Team,,67,60
337,4,11:06.0,New York full timeout,,67,60
338,4,10:56.0,J. Grant misses 2-pt layup from 2 ft,,67,60
339,4,10:55.0,,Defensive rebound by M. World Peace,67,60
340,4,10:44.0,,L. Williams misses 3-pt jump shot from 25 ft,67,60
341,4,10:43.0,Defensive rebound by K. O'Quinn,,67,60
342,4,10:26.0,L. Galloway misses 3-pt jump shot from 25 ft,,67,60
343,4,10:25.0,,Defensive rebound by L. Nance,67,60
344,4,10:03.0,,M. Huertas makes 2-pt jump shot from 7 ft,67,62
345,4,9:38.0,A. Afflalo misses 2-pt jump shot from 21 ft,,67,62
346,4,9:38.0,,Defensive rebound by Team,67,62
347,4,9:38.0,Loose ball foul by K. O'Quinn,,67,62
348,4,9:22.0,,Turnover by M. Huertas (bad pass; steal by D. Williams),67,62
349,4,9:00.0,Offensive foul by K. O'Quinn (drawn by M. Huertas),,67,62
350,4,9:00.0,Turnover by K. O'Quinn (offensive foul),,67,62
351,4,9:00.0,R. Lopez enters the game for D. Williams,,67,62
352,4,9:00.0,J. Calderón enters the game for J. Grant,,67,62
353,4,9:00.0,C. Anthony enters the game for K. O'Quinn,,67,62
354,4,8:47.0,,M. Huertas misses 2-pt jump shot from 17 ft,67,62
355,4,8:45.0,Defensive rebound by L. Galloway,,67,62
356,4,8:37.0,Shooting foul by B. Bass (drawn by L. Galloway),,67,62
357,4,8:37.0,Official timeout,,67,62
358,4,8:37.0,,R. Kelly enters the game for M. World Peace,67,62
359,4,8:37.0,L. Galloway misses free throw 1 of 2,,67,62
360,4,8:37.0,Offensive rebound by Team,,67,62
361,4,8:37.0,L. Galloway makes free throw 2 of 2,,68,62
362,4,8:21.0,,L. Williams makes 2-pt jump shot from 15 ft,68,64
363,4,8:07.0,Turnover by L. Galloway (bad pass),,68,64
364,4,8:03.0,,B. Bass makes 2-pt dunk at rim (assist by L. Williams),68,66
365,4,7:29.0,,Violation by M. Huertas (kicked ball),68,66
366,4,7:25.0,Personal foul by R. Kelly,,68,66
367,4,7:17.0,A. Afflalo makes 2-pt jump shot from 19 ft (assist by J. Calderón),,70,66
368,4,6:58.0,,L. Williams makes 2-pt jump shot from 3 ft (assist by B. Bass),70,68
369,4,6:58.0,,Away from play foul by C. Anthony,70,68
370,4,6:58.0,,B. Bass makes free throw 1 of 1,70,69
371,4,6:41.0,C. Anthony makes 2-pt layup from 1 ft (assist by L. Galloway),,72,69
372,4,6:32.0,,B. Bass misses 2-pt layup from 1 ft,72,69
373,4,6:30.0,Defensive rebound by C. Anthony,,72,69
374,4,6:19.0,Turnover by R. Lopez (lost ball; steal by L. Williams),,72,69
375,4,6:14.0,,B. Bass makes 2-pt layup at rim (assist by L. Williams),72,71
376,4,6:14.0,New York full timeout,,72,71
377,4,5:53.0,C. Anthony makes 2-pt jump shot from 12 ft,,74,71
378,4,5:37.0,,R. Kelly misses 3-pt jump shot from 23 ft,74,71
379,4,5:35.0,,Offensive rebound by M. Huertas,74,71
380,4,5:23.0,,M. Huertas makes 2-pt jump shot from 16 ft,74,73
381,4,5:23.0,,Shooting foul by J. Calderón (drawn by M. Huertas),74,73
382,4,5:23.0,,M. Huertas makes free throw 1 of 1,74,74
383,4,5:02.0,A. Afflalo makes 2-pt jump shot from 8 ft,,76,74
384,4,4:49.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Huertas),76,77
385,4,4:24.0,A. Afflalo misses 2-pt layup from 1 ft,,76,77
386,4,4:23.0,,Defensive rebound by B. Bass,76,77
387,4,4:10.0,,M. Huertas misses 2-pt layup from 2 ft,76,77
388,4,4:09.0,Defensive rebound by R. Lopez,,76,77
389,4,3:50.0,C. Anthony misses 2-pt jump shot from 15 ft,,76,77
390,4,3:49.0,,Defensive rebound by M. Huertas,76,77
391,4,3:32.0,,L. Nance makes 2-pt layup at rim (assist by L. Williams),76,79
392,4,3:32.0,,Shooting foul by C. Anthony (drawn by L. Nance),76,79
393,4,3:32.0,,K. Bryant enters the game for R. Kelly,76,79
394,4,3:32.0,S. Vujačić enters the game for L. Galloway,,76,79
