,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
59,1,3:48.0,L. Galloway misses 2-pt jump shot from 18 ft,,27,20
60,1,3:48.0,,Defensive rebound by I. Mahinmi,27,20
61,1,3:32.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),27,22
62,1,3:14.0,R. Lopez misses 2-pt jump shot from 11 ft,,27,22
63,1,3:13.0,,Defensive rebound by S. Hill,27,22
64,1,3:05.0,,Shooting foul by D. Williams (drawn by M. Ellis),27,22
65,1,3:05.0,,M. Ellis misses free throw 1 of 2,27,22
66,1,3:05.0,,Offensive rebound by Team,27,22
67,1,3:05.0,K. O'Quinn enters the game for R. Lopez,,27,22
68,1,3:05.0,,M. Ellis makes free throw 2 of 2,27,23
69,1,2:52.0,J. Grant makes 2-pt jump shot from 12 ft,,29,23
70,1,2:46.0,,Turnover by M. Ellis (lost ball; steal by J. Grant),29,23
71,1,2:41.0,D. Williams makes 2-pt layup at rim (assist by L. Galloway),,31,23
72,1,2:26.0,,S. Hill makes 2-pt jump shot from 12 ft,31,25
73,1,2:00.0,L. Galloway misses 2-pt jump shot from 15 ft,,31,25
74,1,2:00.0,,Defensive rebound by S. Hill,31,25
75,1,1:44.0,,P. George misses 2-pt jump shot from 19 ft,31,25
76,1,1:43.0,,Offensive rebound by I. Mahinmi,31,25
77,1,1:41.0,,Shooting block foul by A. Afflalo (drawn by P. George),31,25
78,1,1:41.0,New York full timeout,,31,25
79,1,1:41.0,,T. Lawson enters the game for M. Ellis,31,25
80,1,1:41.0,,M. Turner enters the game for I. Mahinmi,31,25
81,1,1:41.0,L. Amundson enters the game for D. Williams,,31,25
82,1,1:41.0,,P. George makes free throw 1 of 2,31,26
83,1,1:41.0,,P. George makes free throw 2 of 2,31,27
84,1,1:23.0,J. Grant makes 2-pt layup at rim (assist by K. O'Quinn),,33,27
85,1,1:02.0,,T. Lawson misses 2-pt jump shot from 13 ft (block by J. Grant),33,27
86,1,1:00.0,Defensive rebound by J. Grant,,33,27
87,1,0:50.0,L. Galloway misses 3-pt jump shot from 23 ft,,33,27
88,1,0:49.0,Offensive rebound by K. O'Quinn,,33,27
89,1,0:46.0,L. Galloway misses 2-pt layup at rim,,33,27
90,1,0:45.0,,Defensive rebound by S. Hill,33,27
91,1,0:40.0,,Turnover by M. Turner (bad pass; steal by A. Afflalo),33,27
92,1,0:28.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,33,27
93,1,0:28.0,,Defensive rebound by M. Turner,33,27
94,1,0:04.0,,R. Stuckey makes 2-pt layup from 2 ft (assist by S. Hill),33,29
95,1,0:00.0,A. Afflalo makes 3-pt jump shot from 28 ft (assist by J. Grant),,36,29
96,2,11:43.0,Turnover by A. Afflalo (bad pass),,36,29
97,2,11:30.0,,R. Stuckey misses 2-pt layup from 1 ft (block by L. Galloway),36,29
98,2,11:30.0,,Offensive rebound by Team,36,29
99,2,11:20.0,,S. Hill misses 3-pt jump shot from 24 ft,36,29
100,2,11:20.0,Defensive rebound by K. O'Quinn,,36,29
101,2,11:07.0,A. Afflalo misses 3-pt jump shot from 25 ft,,36,29
102,2,11:06.0,Offensive rebound by L. Amundson,,36,29
103,2,11:04.0,Turnover by J. Grant (bad pass),,36,29
104,2,10:57.0,,M. Turner misses 2-pt layup from 2 ft (block by K. O'Quinn),36,29
105,2,10:56.0,Defensive rebound by A. Afflalo,,36,29
106,2,10:49.0,Shooting foul by M. Turner (drawn by L. Amundson),,36,29
107,2,10:49.0,L. Amundson makes free throw 1 of 2,,37,29
108,2,10:49.0,L. Amundson makes free throw 2 of 2,,38,29
109,2,10:35.0,,M. Turner misses 2-pt jump shot from 20 ft,38,29
110,2,10:35.0,Defensive rebound by J. Grant,,38,29
111,2,10:21.0,Turnover by K. O'Quinn (bad pass),,38,29
112,2,10:00.0,,L. Allen makes 2-pt dunk at rim (assist by T. Lawson),38,31
113,2,9:34.0,K. O'Quinn misses 2-pt layup at rim (block by L. Allen),,38,31
114,2,9:33.0,,Defensive rebound by M. Turner,38,31
115,2,9:25.0,,Personal foul by L. Amundson,38,31
116,2,9:14.0,,L. Allen makes 2-pt hook shot from 6 ft (assist by T. Lawson),38,33
117,2,8:53.0,L. Amundson misses 2-pt jump shot from 15 ft,,38,33
118,2,8:53.0,,Defensive rebound by S. Hill,38,33
119,2,8:43.0,,Shooting foul by L. Amundson (drawn by M. Turner),38,33
120,2,8:43.0,Official timeout,,38,33
121,2,8:43.0,R. Lopez enters the game for L. Galloway,,38,33
122,2,8:43.0,S. Vujačić enters the game for K. O'Quinn,,38,33
123,2,8:43.0,D. Williams enters the game for L. Amundson,,38,33
124,2,8:43.0,,M. Turner misses free throw 1 of 2,38,33
125,2,8:43.0,,Offensive rebound by Team,38,33
126,2,8:43.0,,M. Turner makes free throw 2 of 2,38,34
127,2,8:21.0,R. Lopez misses 2-pt hook shot from 3 ft,,38,34
128,2,8:21.0,,Defensive rebound by L. Allen,38,34
129,2,8:08.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by T. Lawson),38,36
130,2,7:46.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by J. Grant),,40,36
131,2,7:36.0,,T. Lawson makes 2-pt layup from 1 ft,40,38
132,2,7:28.0,New York full timeout,,40,38
133,2,7:20.0,A. Afflalo makes 2-pt jump shot from 20 ft (assist by S. Vujačić),,42,38
134,2,7:05.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by T. Lawson),42,40
135,2,6:50.0,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Lopez),,45,40
136,2,6:36.0,,Turnover by M. Turner (offensive foul),45,40
137,2,6:36.0,,Offensive foul by M. Turner (drawn by A. Afflalo),45,40
138,2,6:36.0,,G. Hill enters the game for L. Allen,45,40
139,2,6:36.0,,I. Mahinmi enters the game for M. Turner,45,40
140,2,6:24.0,A. Afflalo misses 2-pt jump shot from 7 ft,,45,40
141,2,6:24.0,,Defensive rebound by I. Mahinmi,45,40
142,2,6:10.0,,Turnover by G. Hill (bad pass; steal by D. Williams),45,40
143,2,6:02.0,S. Vujačić misses 2-pt jump shot from 21 ft,,45,40
144,2,6:01.0,Offensive rebound by R. Lopez,,45,40
145,2,5:57.0,D. Williams makes 3-pt jump shot from 26 ft (assist by J. Grant),,48,40
146,2,5:37.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by R. Stuckey),48,43
147,2,5:06.0,A. Afflalo misses 3-pt jump shot from 30 ft,,48,43
148,2,5:06.0,,Defensive rebound by S. Hill,48,43
149,2,5:00.0,,R. Stuckey makes 2-pt jump shot from 8 ft (assist by T. Lawson),48,45
150,2,4:44.0,S. Vujačić misses 2-pt layup at rim (block by G. Hill),,48,45
151,2,4:43.0,,Defensive rebound by I. Mahinmi,48,45
152,2,4:40.0,,Shooting foul by D. Williams (drawn by R. Stuckey),48,45
153,2,4:40.0,,R. Stuckey misses free throw 1 of 2,48,45
154,2,4:40.0,,Offensive rebound by Team,48,45
155,2,4:40.0,,M. Ellis enters the game for T. Lawson,48,45
156,2,4:40.0,,P. George enters the game for S. Hill,48,45
157,2,4:40.0,L. Galloway enters the game for R. Lopez,,48,45
158,2,4:40.0,K. Séraphin enters the game for S. Vujačić,,48,45
159,2,4:40.0,C. Early enters the game for A. Afflalo,,48,45
160,2,4:40.0,,R. Stuckey misses free throw 2 of 2,48,45
161,2,4:40.0,Defensive rebound by K. Séraphin,,48,45
162,2,4:25.0,Turnover by J. Grant (bad pass),,48,45
163,2,4:05.0,,P. George misses 3-pt jump shot from 23 ft,48,45
164,2,4:05.0,Defensive rebound by J. Grant,,48,45
165,2,3:55.0,L. Galloway misses 3-pt jump shot from 23 ft,,48,45
166,2,3:54.0,,Defensive rebound by I. Mahinmi,48,45
167,2,3:43.0,,Turnover by G. Hill (lost ball; steal by J. Grant),48,45
168,2,3:39.0,L. Galloway makes 2-pt layup at rim (assist by D. Williams),,50,45
169,2,3:32.0,,Indiana full timeout,50,45
170,2,3:32.0,,S. Hill enters the game for R. Stuckey,50,45
171,2,3:24.0,,Personal foul by K. Séraphin,50,45
172,2,3:14.0,,Turnover by I. Mahinmi (lost ball),50,45
173,2,2:59.0,D. Williams misses 3-pt jump shot from 26 ft,,50,45
174,2,2:58.0,,Defensive rebound by P. George,50,45
175,2,2:52.0,,M. Ellis makes 2-pt layup from 1 ft (assist by P. George),50,47
176,2,2:43.0,Turnover by J. Grant (bad pass; steal by P. George),,50,47
177,2,2:38.0,,G. Hill makes 2-pt layup at rim (assist by S. Hill),50,49
178,2,2:16.0,K. Séraphin makes 2-pt hook shot from 6 ft,,52,49
179,2,1:59.0,,G. Hill misses 3-pt jump shot from 24 ft,52,49
180,2,1:58.0,Defensive rebound by K. Séraphin,,52,49
181,2,1:49.0,J. Grant makes 2-pt layup from 1 ft,,54,49
182,2,1:49.0,Shooting foul by S. Hill (drawn by J. Grant),,54,49
183,2,1:49.0,J. Grant misses free throw 1 of 1,,54,49
184,2,1:49.0,,Defensive rebound by S. Hill,54,49
185,2,1:34.0,,S. Hill misses 2-pt jump shot from 11 ft,54,49
186,2,1:34.0,Defensive rebound by C. Early,,54,49
187,2,1:12.0,K. Séraphin misses 2-pt jump shot from 12 ft,,54,49
188,2,1:12.0,,Defensive rebound by P. George,54,49
189,2,1:02.0,,Shooting foul by K. Séraphin (drawn by P. George),54,49
190,2,1:02.0,,P. George makes free throw 1 of 2,54,50
191,2,1:02.0,,P. George makes free throw 2 of 2,54,51
192,2,0:51.0,Turnover by J. Grant (bad pass; steal by S. Hill),,54,51
193,2,0:45.0,,M. Ellis makes 2-pt layup at rim (assist by G. Hill),54,53
194,2,0:30.0,Turnover by D. Williams (bad pass; steal by P. George),,54,53
195,2,0:07.0,,M. Ellis misses 3-pt jump shot from 26 ft,54,53
196,2,0:06.0,Defensive rebound by K. Séraphin,,54,53
197,2,0:00.0,D. Williams misses 3-pt jump shot from 27 ft,,54,53
198,2,0:00.0,Offensive rebound by Team,,54,53
199,3,11:48.0,Turnover by S. Vujačić (lost ball; steal by G. Hill),,54,53
200,3,11:45.0,,G. Hill makes 2-pt dunk at rim,54,55
201,3,11:26.0,S. Vujačić makes 2-pt jump shot from 17 ft (assist by R. Lopez),,56,55
202,3,11:08.0,,P. George makes 2-pt jump shot from 15 ft (assist by L. Allen),56,57
203,3,10:54.0,C. Early makes 3-pt jump shot from 26 ft (assist by S. Vujačić),,59,57
204,3,10:35.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by P. George),59,60
205,3,10:08.0,R. Lopez misses 2-pt layup from 1 ft,,59,60
206,3,10:08.0,,Defensive rebound by L. Allen,59,60
207,3,9:57.0,,M. Ellis misses 2-pt layup from 2 ft,59,60
208,3,9:56.0,Defensive rebound by R. Lopez,,59,60
209,3,9:41.0,C. Early misses 3-pt jump shot from 24 ft,,59,60
210,3,9:40.0,,Defensive rebound by G. Hill,59,60
211,3,9:25.0,,Offensive foul by I. Mahinmi (drawn by S. Vujačić),59,60
212,3,9:25.0,,Turnover by I. Mahinmi (offensive foul),59,60
213,3,9:09.0,J. Grant misses 3-pt jump shot from 29 ft,,59,60
214,3,9:08.0,,Defensive rebound by G. Hill,59,60
215,3,9:07.0,,Personal foul by S. Vujačić,59,60
216,3,8:50.0,,L. Allen misses 2-pt jump shot from 19 ft,59,60
217,3,8:49.0,Defensive rebound by Team,,59,60
218,3,8:27.0,Turnover by C. Early (bad pass; steal by M. Ellis),,59,60
219,3,8:22.0,,G. Hill makes 2-pt layup at rim,59,62
220,3,8:22.0,New York full timeout,,59,62
221,3,8:22.0,L. Galloway enters the game for S. Vujačić,,59,62
222,3,7:57.0,L. Galloway makes 2-pt jump shot from 14 ft (assist by R. Lopez),,61,62
223,3,7:34.0,,M. Ellis misses 3-pt jump shot from 23 ft,61,62
224,3,7:33.0,Defensive rebound by R. Lopez,,61,62
225,3,7:26.0,D. Williams makes 2-pt layup from 2 ft,,63,62
226,3,7:26.0,Shooting foul by L. Allen (drawn by D. Williams),,63,62
227,3,7:26.0,D. Williams makes free throw 1 of 1,,64,62
228,3,7:10.0,,Turnover by P. George (bad pass; steal by L. Galloway),64,62
229,3,6:54.0,R. Lopez misses 2-pt hook shot from 10 ft,,64,62
230,3,6:54.0,,Defensive rebound by G. Hill,64,62
231,3,6:41.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),64,65
232,3,6:12.0,C. Early misses 3-pt jump shot from 23 ft,,64,65
233,3,6:11.0,,Defensive rebound by I. Mahinmi,64,65
234,3,5:51.0,,Turnover by P. George (step out of bounds),64,65
235,3,5:37.0,D. Williams misses 3-pt jump shot from 24 ft,,64,65
236,3,5:36.0,,Defensive rebound by Team,64,65
237,3,5:18.0,,P. George makes 2-pt layup from 1 ft (assist by M. Ellis),64,67
238,3,5:03.0,J. Grant misses 2-pt layup at rim,,64,67
239,3,5:01.0,,Defensive rebound by P. George,64,67
240,3,4:58.0,,G. Hill makes 2-pt jump shot from 10 ft,64,69
241,3,4:58.0,,Shooting foul by L. Galloway (drawn by G. Hill),64,69
242,3,4:58.0,A. Afflalo enters the game for C. Early,,64,69
243,3,4:58.0,,S. Hill enters the game for L. Allen,64,69
244,3,4:58.0,,G. Hill misses free throw 1 of 1,64,69
245,3,4:58.0,Defensive rebound by R. Lopez,,64,69
246,3,4:42.0,Turnover by J. Grant (lost ball; steal by G. Hill),,64,69
247,3,4:34.0,,Turnover by G. Hill (bad pass),64,69
248,3,4:13.0,A. Afflalo misses 2-pt jump shot from 17 ft,,64,69
249,3,4:13.0,,Defensive rebound by S. Hill,64,69
250,3,3:50.0,,S. Hill misses 2-pt jump shot from 14 ft,64,69
251,3,3:49.0,Defensive rebound by R. Lopez,,64,69
252,3,3:35.0,Turnover by D. Williams (bad pass; steal by M. Ellis),,64,69
253,3,3:28.0,,I. Mahinmi misses 2-pt hook shot from 6 ft,64,69
254,3,3:27.0,Defensive rebound by L. Galloway,,64,69
255,3,3:21.0,L. Galloway misses 2-pt jump shot from 19 ft,,64,69
256,3,3:20.0,,Defensive rebound by P. George,64,69
257,3,3:11.0,,P. George makes 2-pt jump shot from 14 ft,64,71
258,3,2:43.0,Turnover by Team (shot clock),,64,71
259,3,2:43.0,,Indiana full timeout,64,71
260,3,2:43.0,K. O'Quinn enters the game for D. Williams,,64,71
261,3,2:43.0,C. Early enters the game for R. Lopez,,64,71
262,3,2:43.0,S. Vujačić enters the game for J. Grant,,64,71
263,3,2:43.0,,T. Lawson enters the game for M. Ellis,64,71
264,3,2:29.0,,P. George misses 3-pt jump shot from 25 ft,64,71
265,3,2:28.0,,Offensive rebound by Team,64,71
266,3,2:21.0,,I. Mahinmi makes 2-pt dunk at rim (assist by P. George),64,73
267,3,2:03.0,S. Vujačić misses 3-pt jump shot from 25 ft,,64,73
268,3,2:02.0,,Defensive rebound by I. Mahinmi,64,73
269,3,1:54.0,,S. Hill makes 2-pt layup from 1 ft (assist by T. Lawson),64,75
270,3,1:25.0,K. O'Quinn makes 2-pt jump shot from 16 ft (assist by L. Galloway),,66,75
271,3,1:19.0,,P. George makes 2-pt jump shot from 4 ft,66,77
272,3,1:19.0,,Shooting foul by K. O'Quinn (drawn by P. George),66,77
273,3,1:19.0,,R. Stuckey enters the game for G. Hill,66,77
274,3,1:19.0,,M. Turner enters the game for I. Mahinmi,66,77
275,3,1:19.0,,P. George misses free throw 1 of 1,66,77
276,3,1:19.0,Defensive rebound by K. O'Quinn,,66,77
277,3,1:01.0,S. Vujačić misses 3-pt jump shot from 25 ft,,66,77
278,3,1:00.0,,Defensive rebound by T. Lawson,66,77
279,3,0:52.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by T. Lawson),66,79
280,3,0:52.0,New York full timeout,,66,79
281,3,0:33.0,Shooting foul by S. Hill (drawn by L. Galloway),,66,79
282,3,0:33.0,L. Galloway makes free throw 1 of 2,,67,79
283,3,0:33.0,L. Galloway makes free throw 2 of 2,,68,79
284,3,0:17.0,,P. George misses 3-pt jump shot from 23 ft,68,79
285,3,0:16.0,Defensive rebound by K. O'Quinn,,68,79
286,3,0:01.0,A. Afflalo makes 2-pt jump shot from 19 ft (assist by S. Vujačić),,70,79
287,3,0:00.0,,R. Stuckey misses 3-pt jump shot from 82 ft,70,79
288,3,0:00.0,,Offensive rebound by Team,70,79
289,4,11:43.0,,T. Lawson makes 2-pt jump shot from 19 ft,70,81
290,4,11:20.0,L. Galloway misses 3-pt jump shot from 26 ft,,70,81
291,4,11:19.0,,Defensive rebound by S. Hill,70,81
292,4,11:00.0,,M. Turner misses 2-pt jump shot from 20 ft,70,81
293,4,10:59.0,,Offensive rebound by S. Hill,70,81
294,4,10:50.0,,M. Turner makes 2-pt dunk at rim (assist by R. Stuckey),70,83
295,4,10:30.0,K. O'Quinn makes 2-pt jump shot from 7 ft (assist by A. Afflalo),,72,83
296,4,10:14.0,,Shooting foul by K. O'Quinn (drawn by M. Turner),72,83
297,4,10:14.0,,M. Turner makes free throw 1 of 2,72,84
298,4,10:14.0,,M. Turner makes free throw 2 of 2,72,85
299,4,9:55.0,S. Vujačić misses 3-pt jump shot from 26 ft,,72,85
300,4,9:55.0,,Defensive rebound by Team,72,85
301,4,9:35.0,,S. Hill misses 3-pt jump shot from 23 ft,72,85
302,4,9:34.0,Defensive rebound by S. Vujačić,,72,85
303,4,9:18.0,Personal foul by G. Hill,,72,85
304,4,9:14.0,L. Galloway misses 2-pt jump shot from 12 ft,,72,85
305,4,9:13.0,Offensive rebound by K. O'Quinn,,72,85
306,4,9:11.0,K. O'Quinn misses 2-pt hook shot from 6 ft,,72,85
307,4,9:11.0,Offensive rebound by L. Galloway,,72,85
308,4,9:07.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by L. Galloway),,75,85
309,4,8:49.0,,T. Lawson misses 3-pt jump shot from 22 ft,75,85
310,4,8:48.0,,Offensive rebound by T. Lawson,75,85
311,4,8:47.0,,Turnover by T. Lawson (step out of bounds),75,85
312,4,8:47.0,Official timeout,,75,85
313,4,8:26.0,S. Vujačić makes 2-pt jump shot from 17 ft (assist by K. O'Quinn),,77,85
314,4,8:11.0,,M. Turner misses 2-pt jump shot from 14 ft (block by K. O'Quinn),77,85
315,4,8:11.0,,Offensive rebound by Team,77,85
316,4,8:11.0,J. Grant enters the game for S. Vujačić,,77,85
317,4,8:00.0,,G. Hill makes 2-pt jump shot from 19 ft,77,87
318,4,7:39.0,Turnover by K. O'Quinn (bad pass; steal by R. Stuckey),,77,87
319,4,7:34.0,,R. Stuckey makes 2-pt jump shot from 17 ft,77,89
320,4,7:17.0,Turnover by C. Early (bad pass),,77,89
321,4,7:01.0,,R. Stuckey misses 3-pt jump shot from 24 ft,77,89
322,4,6:59.0,Defensive rebound by K. O'Quinn,,77,89
323,4,6:52.0,A. Afflalo misses 2-pt jump shot from 17 ft,,77,89
324,4,6:51.0,,Defensive rebound by M. Turner,77,89
325,4,6:31.0,,R. Stuckey misses 2-pt layup from 1 ft,77,89
326,4,6:30.0,,Offensive rebound by R. Stuckey,77,89
327,4,6:30.0,,R. Stuckey misses 2-pt layup from 1 ft (block by K. O'Quinn),77,89
328,4,6:28.0,Defensive rebound by K. O'Quinn,,77,89
329,4,6:18.0,K. O'Quinn misses 3-pt jump shot from 26 ft,,77,89
330,4,6:18.0,,Defensive rebound by M. Turner,77,89
331,4,6:10.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by T. Lawson),77,91
332,4,6:10.0,New York full timeout,,77,91
333,4,6:10.0,D. Williams enters the game for K. O'Quinn,,77,91
334,4,6:10.0,K. Séraphin enters the game for C. Early,,77,91
335,4,5:58.0,Turnover by D. Williams (bad pass; steal by R. Stuckey),,77,91
336,4,5:58.0,,Personal foul by J. Grant,77,91
337,4,5:45.0,,S. Hill misses 2-pt layup from 1 ft,77,91
338,4,5:45.0,Defensive rebound by K. Séraphin,,77,91
339,4,5:38.0,Shooting foul by G. Hill (drawn by L. Galloway),,77,91
340,4,5:38.0,L. Galloway makes 2-pt layup at rim (assist by J. Grant),,79,91
341,4,5:38.0,L. Galloway makes free throw 1 of 1,,80,91
342,4,5:20.0,,G. Hill misses 3-pt jump shot from 23 ft,80,91
343,4,5:18.0,Defensive rebound by J. Grant,,80,91
344,4,5:10.0,Personal foul by G. Hill,,80,91
345,4,5:00.0,A. Afflalo misses 2-pt jump shot from 16 ft,,80,91
346,4,4:59.0,,Defensive rebound by M. Turner,80,91
347,4,4:52.0,,T. Lawson misses 2-pt layup from 1 ft (block by K. Séraphin),80,91
348,4,4:50.0,Defensive rebound by K. Séraphin,,80,91
349,4,4:29.0,D. Williams makes 3-pt jump shot from 26 ft (assist by A. Afflalo),,83,91
350,4,4:10.0,,Turnover by T. Lawson (bad pass; steal by L. Galloway),83,91
351,4,4:05.0,J. Grant misses 2-pt layup at rim (block by M. Turner),,83,91
352,4,4:05.0,,Defensive rebound by Team,83,91
353,4,3:52.0,,M. Turner makes 2-pt jump shot from 17 ft,83,93
354,4,3:39.0,K. Séraphin makes 2-pt jump shot from 15 ft (assist by D. Williams),,85,93
355,4,3:20.0,,T. Lawson makes 2-pt layup at rim,85,95
356,4,3:01.0,J. Grant makes 3-pt jump shot from 26 ft (assist by K. Séraphin),,88,95
357,4,2:43.0,,Shooting foul by K. Séraphin (drawn by R. Stuckey),88,95
358,4,2:43.0,,Indiana full timeout,88,95
359,4,2:43.0,C. Early enters the game for D. Williams,,88,95
360,4,2:43.0,L. Amundson enters the game for A. Afflalo,,88,95
361,4,2:43.0,,I. Mahinmi enters the game for M. Turner,88,95
362,4,2:43.0,,R. Stuckey makes free throw 1 of 2,88,96
363,4,2:43.0,,R. Stuckey makes free throw 2 of 2,88,97
364,4,2:31.0,J. Grant makes 2-pt layup at rim,,90,97
365,4,2:09.0,,Personal foul by J. Grant,90,97
366,4,1:58.0,,S. Hill makes 2-pt layup from 1 ft (assist by R. Stuckey),90,99
367,4,1:42.0,L. Galloway misses 3-pt jump shot from 25 ft,,90,99
368,4,1:41.0,,Defensive rebound by R. Stuckey,90,99
369,4,1:27.0,,T. Lawson makes 3-pt jump shot from 23 ft (assist by R. Stuckey),90,102
370,4,1:16.0,K. Séraphin misses 2-pt jump shot from 19 ft,,90,102
371,4,1:15.0,,Defensive rebound by R. Stuckey,90,102
372,4,1:09.0,,R. Stuckey misses 2-pt layup from 1 ft (block by K. Séraphin),90,102
373,4,1:08.0,Defensive rebound by C. Early,,90,102
374,4,1:00.0,C. Early misses 2-pt jump shot from 10 ft,,90,102
375,4,1:00.0,Offensive rebound by L. Amundson,,90,102
376,4,1:00.0,L. Amundson misses 2-pt layup from 1 ft,,90,102
377,4,0:59.0,,Defensive rebound by S. Hill,90,102
378,4,0:35.0,,T. Lawson misses 2-pt jump shot from 20 ft,90,102
379,4,0:33.0,Defensive rebound by J. Grant,,90,102
380,4,0:26.0,J. Grant misses 3-pt jump shot from 25 ft,,90,102
381,4,0:25.0,,Defensive rebound by S. Hill,90,102
382,4,0:01.0,,Turnover by Team (shot clock),90,102
