,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,GOLDEN STATE_ACTION,MILWAUKEE_SCORE,GOLDEN STATE_SCORE
100,1,1:55.0,,S. Curry makes free throw 1 of 2,28,30
101,1,1:55.0,,S. Curry makes free throw 2 of 2,28,31
102,1,1:34.0,M. Plumlee makes 2-pt hook shot from 7 ft,,30,31
103,1,1:27.0,,Turnover by D. Green (bad pass; steal by K. Middleton),30,31
104,1,1:22.0,K. Middleton makes 2-pt layup from 3 ft,,32,31
105,1,1:22.0,Shooting block foul by S. Curry (drawn by K. Middleton),,32,31
106,1,1:22.0,K. Middleton makes free throw 1 of 1,,33,31
107,1,1:08.0,,S. Livingston misses 2-pt jump shot from 15 ft,33,31
108,1,1:08.0,Defensive rebound by J. O'Bryant,,33,31
109,1,0:52.0,M. Carter-Williams misses 2-pt jump shot from 8 ft,,33,31
110,1,0:52.0,Offensive rebound by M. Plumlee,,33,31
111,1,0:37.0,Shooting foul by S. Curry (drawn by M. Carter-Williams),,33,31
112,1,0:37.0,M. Carter-Williams misses free throw 1 of 2,,33,31
113,1,0:37.0,Offensive rebound by Team,,33,31
114,1,0:37.0,M. Carter-Williams makes free throw 2 of 2,,34,31
115,1,0:31.0,,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),34,33
116,1,0:06.0,M. Plumlee makes 2-pt layup from 2 ft (assist by K. Middleton),,36,33
117,1,0:02.0,,S. Curry misses 3-pt jump shot from 27 ft,36,33
118,1,0:00.0,,Offensive rebound by Team,36,33
119,2,11:48.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft (assist by O. Mayo),,38,33
120,2,11:42.0,,Offensive foul by L. Barbosa (drawn by O. Mayo),38,33
121,2,11:42.0,,Turnover by L. Barbosa (offensive foul),38,33
122,2,11:30.0,G. Antetokounmpo makes 2-pt hook shot from 3 ft,,40,33
123,2,11:30.0,Shooting foul by A. Iguodala (drawn by G. Antetokounmpo),,40,33
124,2,11:30.0,G. Antetokounmpo makes free throw 1 of 1,,41,33
125,2,11:23.0,,Personal foul by O. Mayo (drawn by S. Livingston),41,33
126,2,11:15.0,,M. Speights misses 2-pt jump shot from 4 ft,41,33
127,2,11:14.0,,Offensive rebound by F. Ezeli,41,33
128,2,10:58.0,,M. Speights misses 2-pt hook shot from 7 ft,41,33
129,2,10:58.0,Defensive rebound by M. Plumlee,,41,33
130,2,10:42.0,G. Antetokounmpo misses 2-pt hook shot from 8 ft,,41,33
131,2,10:41.0,,Defensive rebound by M. Speights,41,33
132,2,10:34.0,,L. Barbosa misses 2-pt layup from 1 ft,41,33
133,2,10:33.0,,Offensive rebound by F. Ezeli,41,33
134,2,10:33.0,,F. Ezeli makes 2-pt dunk at rim,41,35
135,2,10:15.0,Shooting foul by F. Ezeli (drawn by M. Plumlee),,41,35
136,2,10:15.0,M. Plumlee misses free throw 1 of 2,,41,35
137,2,10:15.0,Offensive rebound by Team,,41,35
138,2,10:15.0,M. Plumlee makes free throw 2 of 2,,42,35
139,2,9:57.0,,M. Speights misses 2-pt dunk at rim,42,35
140,2,9:56.0,,Offensive rebound by Team,42,35
141,2,9:52.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),42,37
142,2,9:34.0,Offensive foul by G. Antetokounmpo (drawn by M. Speights),,42,37
143,2,9:34.0,Turnover by G. Antetokounmpo (offensive foul),,42,37
144,2,9:19.0,,S. Livingston makes 2-pt jump shot from 12 ft,42,39
145,2,9:06.0,O. Mayo misses 2-pt jump shot from 8 ft,,42,39
146,2,9:04.0,Offensive rebound by O. Mayo,,42,39
147,2,9:00.0,O. Mayo makes 2-pt jump shot from 14 ft,,44,39
148,2,8:40.0,,S. Livingston misses 3-pt jump shot from 24 ft,44,39
149,2,8:39.0,Defensive rebound by O. Mayo,,44,39
150,2,8:36.0,Personal foul by M. Speights (drawn by O. Mayo),,44,39
151,2,8:36.0,Official timeout,,44,39
152,2,8:29.0,Personal foul by F. Ezeli (drawn by M. Plumlee),,44,39
153,2,8:29.0,M. Plumlee makes free throw 1 of 2,,45,39
154,2,8:29.0,,K. Thompson enters the game for F. Ezeli,45,39
155,2,8:29.0,M. Plumlee makes free throw 2 of 2,,46,39
156,2,8:20.0,,Personal foul by O. Mayo (drawn by K. Thompson),46,39
157,2,8:20.0,G. Monroe enters the game for M. Plumlee,,46,39
158,2,8:20.0,M. Carter-Williams enters the game for O. Mayo,,46,39
159,2,8:18.0,Violation by G. Antetokounmpo (kicked ball),,46,39
160,2,8:11.0,,M. Speights makes 2-pt jump shot from 8 ft (assist by S. Livingston),46,41
161,2,7:57.0,Turnover by J. O'Bryant (3 sec),,46,41
162,2,7:45.0,,A. Iguodala misses 3-pt jump shot from 24 ft,46,41
163,2,7:45.0,Defensive rebound by G. Monroe,,46,41
164,2,7:33.0,R. Vaughn makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,49,41
165,2,7:23.0,,Shooting foul by J. O'Bryant (drawn by L. Barbosa),49,41
166,2,7:23.0,,L. Barbosa makes free throw 1 of 2,49,42
167,2,7:23.0,,D. Green enters the game for A. Iguodala,49,42
168,2,7:23.0,,L. Barbosa makes free throw 2 of 2,49,43
169,2,7:14.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,49,43
170,2,7:13.0,,Defensive rebound by D. Green,49,43
171,2,7:05.0,,L. Barbosa misses 2-pt jump shot from 12 ft,49,43
172,2,7:04.0,Defensive rebound by G. Antetokounmpo,,49,43
173,2,6:49.0,Turnover by R. Vaughn (step out of bounds),,49,43
174,2,6:35.0,,Turnover by L. Barbosa (lost ball; steal by J. O'Bryant),49,43
175,2,6:31.0,Turnover by G. Monroe (lost ball; steal by K. Thompson),,49,43
176,2,6:26.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),49,45
177,2,6:26.0,Milwaukee full timeout,,49,45
178,2,6:26.0,,S. Curry enters the game for L. Barbosa,49,45
179,2,6:26.0,K. Middleton enters the game for J. O'Bryant,,49,45
180,2,6:26.0,J. Parker enters the game for R. Vaughn,,49,45
181,2,6:08.0,J. Parker makes 2-pt jump shot from 18 ft (assist by G. Monroe),,51,45
182,2,5:52.0,,K. Thompson misses 3-pt jump shot from 26 ft,51,45
183,2,5:52.0,Defensive rebound by G. Monroe,,51,45
184,2,5:38.0,G. Antetokounmpo makes 2-pt hook shot from 8 ft,,53,45
185,2,5:26.0,,S. Livingston misses 2-pt jump shot from 8 ft,53,45
186,2,5:25.0,Defensive rebound by G. Monroe,,53,45
187,2,5:12.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,53,45
188,2,5:10.0,Offensive rebound by G. Monroe,,53,45
189,2,5:10.0,G. Monroe makes 2-pt layup from 1 ft,,55,45
190,2,4:57.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by D. Green),55,47
191,2,4:33.0,J. Parker makes 2-pt jump shot from 10 ft (assist by M. Carter-Williams),,57,47
192,2,4:25.0,,B. Rush enters the game for S. Livingston,57,47
193,2,4:17.0,,S. Curry misses 2-pt jump shot from 9 ft,57,47
194,2,4:16.0,Defensive rebound by G. Monroe,,57,47
195,2,4:10.0,J. Parker misses 2-pt layup from 2 ft,,57,47
196,2,4:07.0,Offensive rebound by G. Antetokounmpo,,57,47
197,2,4:07.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,57,47
198,2,4:04.0,,Defensive rebound by M. Speights,57,47
199,2,4:04.0,,Shooting foul by G. Monroe (drawn by K. Thompson),57,47
200,2,4:04.0,,K. Thompson makes free throw 1 of 2,57,48
201,2,4:04.0,,J. Thompson enters the game for M. Speights,57,48
202,2,4:04.0,,K. Thompson makes free throw 2 of 2,57,49
203,2,3:44.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,59,49
204,2,3:33.0,,D. Green misses 2-pt jump shot from 6 ft,59,49
205,2,3:31.0,,Offensive rebound by D. Green,59,49
206,2,3:31.0,,D. Green misses 2-pt layup from 1 ft,59,49
207,2,3:29.0,Defensive rebound by G. Monroe,,59,49
208,2,3:13.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Monroe),,62,49
209,2,2:56.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),62,52
210,2,2:34.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,64,52
211,2,2:19.0,,Shooting foul by G. Monroe (drawn by K. Thompson),64,52
212,2,2:19.0,,Golden State full timeout,64,52
213,2,2:19.0,M. Plumlee enters the game for G. Monroe,,64,52
214,2,2:19.0,,K. Thompson makes free throw 1 of 2,64,53
215,2,2:19.0,,K. Thompson makes free throw 2 of 2,64,54
216,2,2:01.0,Shooting foul by J. Thompson (drawn by J. Parker),,64,54
217,2,2:01.0,J. Parker makes free throw 1 of 2,,65,54
218,2,2:01.0,J. Parker makes free throw 2 of 2,,66,54
219,2,1:52.0,,K. Thompson makes 2-pt dunk at rim (assist by D. Green),66,56
220,2,1:29.0,J. Parker makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),,68,56
221,2,1:17.0,,J. Thompson makes 2-pt layup at rim (assist by S. Curry),68,58
222,2,1:00.0,Turnover by G. Antetokounmpo (bad pass; steal by D. Green),,68,58
223,2,0:52.0,,K. Thompson misses 3-pt jump shot from 25 ft,68,58
224,2,0:51.0,Defensive rebound by K. Middleton,,68,58
225,2,0:32.0,J. Parker misses 2-pt jump shot from 14 ft,,68,58
226,2,0:31.0,,Defensive rebound by S. Curry,68,58
227,2,0:27.0,,S. Curry misses 3-pt jump shot from 25 ft,68,58
228,2,0:26.0,Defensive rebound by Team,,68,58
229,2,0:25.0,,Loose ball foul by J. Thompson (drawn by M. Plumlee),68,58
230,2,0:25.0,M. Plumlee makes free throw 1 of 2,,69,58
231,2,0:25.0,,A. Iguodala enters the game for J. Thompson,69,58
232,2,0:25.0,M. Plumlee makes free throw 2 of 2,,70,58
233,2,0:06.0,,S. Curry misses 3-pt jump shot from 25 ft,70,58
234,2,0:04.0,,Offensive rebound by B. Rush,70,58
235,2,0:04.0,,B. Rush misses 2-pt layup from 1 ft,70,58
236,2,0:02.0,Defensive rebound by J. Parker,,70,58
237,2,0:00.0,J. Parker misses 3-pt jump shot from 28 ft,,70,58
238,2,0:00.0,Offensive rebound by Team,,70,58
239,3,11:46.0,M. Carter-Williams makes 2-pt layup from 1 ft,,72,58
240,3,11:34.0,,Personal foul by G. Antetokounmpo (drawn by D. Green),72,58
241,3,11:30.0,,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),72,60
242,3,11:09.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,75,60
243,3,10:53.0,,Shooting foul by G. Antetokounmpo (drawn by F. Ezeli),75,60
244,3,10:53.0,,F. Ezeli misses free throw 1 of 2,75,60
245,3,10:53.0,,Offensive rebound by Team,75,60
246,3,10:53.0,,F. Ezeli misses free throw 2 of 2,75,60
247,3,10:52.0,Defensive rebound by G. Monroe,,75,60
248,3,10:37.0,Turnover by J. Parker (bad pass; steal by F. Ezeli),,75,60
249,3,10:27.0,,Turnover by D. Green (bad pass),75,60
250,3,10:05.0,G. Monroe misses 2-pt jump shot from 14 ft,,75,60
251,3,10:05.0,,Defensive rebound by D. Green,75,60
252,3,9:58.0,,F. Ezeli makes 2-pt hook shot at rim (assist by D. Green),75,62
253,3,9:36.0,G. Monroe makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,77,62
254,3,9:23.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by F. Ezeli),77,65
255,3,8:55.0,K. Middleton misses 3-pt jump shot from 22 ft,,77,65
256,3,8:55.0,,Defensive rebound by D. Green,77,65
257,3,8:49.0,,B. Rush makes 2-pt jump shot from 21 ft (assist by F. Ezeli),77,67
258,3,8:23.0,K. Middleton misses 3-pt jump shot from 25 ft,,77,67
259,3,8:23.0,,Defensive rebound by D. Green,77,67
260,3,8:17.0,,D. Green misses 2-pt layup from 2 ft (block by G. Monroe),77,67
261,3,8:16.0,,Offensive rebound by F. Ezeli,77,67
262,3,8:15.0,,Turnover by F. Ezeli (lost ball; steal by M. Carter-Williams),77,67
263,3,8:09.0,M. Carter-Williams makes 2-pt layup from 2 ft (assist by G. Monroe),,79,67
264,3,8:01.0,,Shooting foul by G. Antetokounmpo (drawn by D. Green),79,67
265,3,8:01.0,,D. Green makes free throw 1 of 2,79,68
266,3,8:01.0,O. Mayo enters the game for G. Antetokounmpo,,79,68
267,3,8:01.0,,D. Green makes free throw 2 of 2,79,69
268,3,7:48.0,Turnover by O. Mayo (lost ball; steal by F. Ezeli),,79,69
269,3,7:41.0,,B. Rush misses 2-pt layup from 1 ft,79,69
270,3,7:39.0,,Offensive rebound by D. Green,79,69
271,3,7:39.0,,D. Green makes 2-pt layup from 1 ft,79,71
272,3,7:39.0,Milwaukee full timeout,,79,71
273,3,7:24.0,Turnover by O. Mayo (bad pass; steal by S. Curry),,79,71
274,3,7:18.0,,Turnover by S. Curry (bad pass; steal by G. Monroe),79,71
275,3,7:12.0,G. Monroe misses 2-pt jump shot from 4 ft,,79,71
276,3,7:12.0,Offensive rebound by G. Monroe,,79,71
277,3,7:08.0,G. Monroe misses 2-pt jump shot from 5 ft,,79,71
278,3,7:06.0,,Defensive rebound by F. Ezeli,79,71
279,3,6:48.0,,K. Thompson makes 2-pt jump shot from 4 ft (assist by D. Green),79,73
280,3,6:28.0,G. Monroe makes 2-pt jump shot from 3 ft (assist by K. Middleton),,81,73
281,3,6:11.0,,Turnover by S. Curry (traveling),81,73
282,3,5:46.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,81,73
283,3,5:45.0,Offensive rebound by G. Monroe,,81,73
284,3,5:41.0,Offensive foul by G. Monroe (drawn by D. Green),,81,73
285,3,5:41.0,Turnover by G. Monroe (offensive foul),,81,73
286,3,5:28.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),81,76
287,3,5:06.0,O. Mayo misses 3-pt jump shot from 26 ft,,81,76
288,3,5:05.0,,Defensive rebound by K. Thompson,81,76
289,3,4:57.0,,K. Thompson misses 3-pt jump shot from 26 ft,81,76
290,3,4:57.0,Defensive rebound by Team,,81,76
291,3,4:57.0,M. Plumlee enters the game for G. Monroe,,81,76
292,3,4:41.0,K. Middleton misses 2-pt jump shot from 9 ft,,81,76
293,3,4:40.0,,Defensive rebound by S. Curry,81,76
294,3,4:33.0,,S. Curry makes 2-pt jump shot from 21 ft,81,78
295,3,4:24.0,Personal foul by K. Thompson (drawn by O. Mayo),,81,78
296,3,4:24.0,O. Mayo makes free throw 1 of 2,,82,78
297,3,4:24.0,,A. Iguodala enters the game for B. Rush,82,78
298,3,4:24.0,O. Mayo makes free throw 2 of 2,,83,78
299,3,4:11.0,,K. Thompson misses 3-pt jump shot from 24 ft,83,78
300,3,4:11.0,Defensive rebound by Team,,83,78
301,3,4:11.0,,J. McAdoo enters the game for F. Ezeli,83,78
302,3,3:59.0,M. Carter-Williams misses 2-pt jump shot from 9 ft,,83,78
303,3,3:58.0,,Defensive rebound by J. McAdoo,83,78
304,3,3:52.0,,Offensive foul by J. McAdoo (drawn by M. Carter-Williams),83,78
305,3,3:52.0,,Turnover by J. McAdoo (offensive foul),83,78
306,3,3:34.0,J. Parker misses 2-pt jump shot from 16 ft,,83,78
307,3,3:32.0,,Defensive rebound by S. Curry,83,78
308,3,3:27.0,,J. McAdoo makes 2-pt dunk at rim (assist by S. Curry),83,80
309,3,3:26.0,Milwaukee full timeout,,83,80
310,3,3:07.0,M. Carter-Williams makes 3-pt jump shot from 25 ft,,86,80
311,3,2:50.0,,S. Curry misses 2-pt layup from 1 ft (block by J. Parker),86,80
312,3,2:47.0,Defensive rebound by M. Plumlee,,86,80
313,3,2:39.0,K. Middleton misses 2-pt jump shot from 16 ft,,86,80
314,3,2:38.0,,Defensive rebound by S. Curry,86,80
315,3,2:32.0,,K. Thompson misses 3-pt jump shot from 25 ft,86,80
316,3,2:31.0,,Offensive rebound by Team,86,80
317,3,2:30.0,,S. Livingston enters the game for K. Thompson,86,80
318,3,2:15.0,,Turnover by A. Iguodala (traveling),86,80
319,3,2:06.0,Shooting foul by S. Livingston (drawn by O. Mayo),,86,80
320,3,2:06.0,O. Mayo makes free throw 1 of 3,,87,80
321,3,2:06.0,O. Mayo makes free throw 2 of 3,,88,80
322,3,2:06.0,O. Mayo makes free throw 3 of 3,,89,80
323,3,1:54.0,,D. Green makes 3-pt jump shot from 24 ft (assist by A. Iguodala),89,83
324,3,1:32.0,M. Carter-Williams misses 2-pt layup from 2 ft (block by J. McAdoo),,89,83
325,3,1:30.0,,Defensive rebound by S. Livingston,89,83
326,3,1:27.0,,Shooting foul by O. Mayo (drawn by D. Green),89,83
327,3,1:27.0,,D. Green misses free throw 1 of 2,89,83
328,3,1:27.0,,Offensive rebound by Team,89,83
329,3,1:27.0,,D. Green misses free throw 2 of 2,89,83
330,3,1:26.0,Defensive rebound by J. Parker,,89,83
331,3,1:02.0,Turnover by J. Parker (bad pass; steal by J. McAdoo),,89,83
332,3,0:48.0,,A. Iguodala misses 2-pt layup from 2 ft,89,83
333,3,0:47.0,Defensive rebound by M. Plumlee,,89,83
334,3,0:43.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,91,83
335,3,0:43.0,Shooting foul by J. McAdoo (drawn by J. Parker),,91,83
336,3,0:43.0,J. Parker misses free throw 1 of 1,,91,83
337,3,0:41.0,,Defensive rebound by D. Green,91,83
338,3,0:33.0,,D. Green misses 2-pt jump shot from 3 ft (block by M. Plumlee),91,83
339,3,0:31.0,Defensive rebound by M. Carter-Williams,,91,83
340,3,0:11.0,M. Carter-Williams makes 2-pt jump shot from 3 ft,,93,83
341,3,0:04.0,,Shooting foul by M. Carter-Williams (drawn by S. Curry),93,83
342,3,0:04.0,,S. Curry makes free throw 1 of 2,93,84
343,3,0:04.0,,S. Curry makes free throw 2 of 2,93,85
344,3,0:00.0,K. Middleton misses 3-pt jump shot from 26 ft,,93,85
345,3,0:00.0,Offensive rebound by Team,,93,85
346,4,11:42.0,,L. Barbosa misses 3-pt jump shot from 26 ft,93,85
347,4,11:39.0,,Offensive rebound by M. Speights,93,85
348,4,11:39.0,,M. Speights misses 2-pt layup at rim,93,85
349,4,11:38.0,,Offensive rebound by J. McAdoo,93,85
350,4,11:21.0,,S. Livingston misses 2-pt layup from 2 ft (block by M. Plumlee),93,85
351,4,11:20.0,Defensive rebound by M. Plumlee,,93,85
352,4,11:10.0,M. Plumlee makes 2-pt dunk at rim (assist by O. Mayo),,95,85
353,4,11:08.0,,Technical foul by M. Speights,95,85
354,4,11:08.0,O. Mayo makes technical free throw,,96,85
355,4,10:53.0,,L. Barbosa misses 2-pt jump shot from 9 ft,96,85
356,4,10:52.0,,Offensive rebound by Team,96,85
357,4,10:46.0,,J. McAdoo makes 2-pt hook shot from 10 ft (assist by S. Livingston),96,87
358,4,10:29.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft (assist by R. Vaughn),,98,87
359,4,10:17.0,,A. Iguodala misses 2-pt layup from 2 ft (block by M. Plumlee),98,87
360,4,10:15.0,,Offensive rebound by J. McAdoo,98,87
361,4,10:12.0,,Personal foul by M. Plumlee (drawn by M. Speights),98,87
362,4,10:03.0,,M. Speights makes 2-pt jump shot from 5 ft,98,89
363,4,9:42.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,98,89
364,4,9:40.0,Offensive rebound by O. Mayo,,98,89
365,4,9:34.0,O. Mayo misses 3-pt jump shot from 25 ft,,98,89
366,4,9:33.0,Offensive rebound by M. Plumlee,,98,89
367,4,9:19.0,O. Mayo makes 2-pt jump shot from 11 ft,,100,89
368,4,9:07.0,,M. Speights misses 2-pt jump shot from 17 ft,100,89
369,4,9:06.0,Defensive rebound by G. Antetokounmpo,,100,89
370,4,8:54.0,Personal foul by L. Barbosa (drawn by G. Antetokounmpo),,100,89
371,4,8:54.0,Official timeout,,100,89
372,4,8:54.0,,S. Curry enters the game for A. Iguodala,100,89
373,4,8:54.0,,D. Green enters the game for L. Barbosa,100,89
374,4,8:54.0,,K. Thompson enters the game for M. Speights,100,89
375,4,8:54.0,,F. Ezeli enters the game for J. McAdoo,100,89
