,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
390,4,4:07.0,Turnover by N. Batum (lost ball; steal by H. Thompson),,88,76
391,4,4:05.0,,Shooting foul by N. Batum (drawn by H. Thompson),88,76
392,4,4:05.0,Official timeout,,88,76
393,4,4:05.0,,C. Landry enters the game for E. Brand,88,76
394,4,4:05.0,,H. Thompson makes free throw 1 of 2,88,77
395,4,4:05.0,,H. Thompson makes free throw 2 of 2,88,78
396,4,3:51.0,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),,91,78
397,4,3:27.0,,I. Smith misses 3-pt jump shot from 24 ft,91,78
398,4,3:25.0,Defensive rebound by C. Zeller,,91,78
399,4,3:06.0,N. Batum misses 2-pt jump shot from 16 ft (block by H. Thompson),,91,78
400,4,3:05.0,Offensive rebound by Team,,91,78
401,4,3:03.0,Shooting foul by H. Thompson (drawn by N. Batum),,91,78
402,4,3:03.0,N. Batum makes free throw 1 of 2,,92,78
403,4,3:03.0,N. Batum makes free throw 2 of 2,,93,78
404,4,2:46.0,,C. Landry misses 2-pt jump shot from 16 ft,93,78
405,4,2:45.0,Defensive rebound by N. Batum,,93,78
406,4,2:28.0,C. Lee makes 3-pt jump shot from 24 ft (assist by K. Walker),,96,78
407,4,2:28.0,,Philadelphia full timeout,96,78
408,4,2:28.0,,C. Wood enters the game for H. Thompson,96,78
409,4,2:28.0,,K. Marshall enters the game for I. Smith,96,78
410,4,2:28.0,,T. McConnell enters the game for C. Landry,96,78
411,4,2:13.0,,C. Wood misses 2-pt dunk at rim,96,78
412,4,2:10.0,Defensive rebound by K. Walker,,96,78
413,4,2:03.0,Turnover by C. Lee (bad pass; steal by R. Covington),,96,78
414,4,2:00.0,,N. Stauskas makes 2-pt dunk at rim (assist by K. Marshall),96,80
415,4,1:45.0,C. Zeller misses 2-pt layup from 2 ft,,96,80
416,4,1:43.0,,Defensive rebound by K. Marshall,96,80
417,4,1:40.0,,Turnover by K. Marshall (bad pass; steal by N. Batum),96,80
418,4,1:24.0,C. Lee makes 2-pt layup at rim (assist by N. Batum),,98,80
419,4,1:16.0,,Personal foul by C. Lee,98,80
420,4,1:16.0,J. Gutiérrez enters the game for N. Batum,,98,80
421,4,1:16.0,T. Daniels enters the game for M. Williams,,98,80
422,4,1:16.0,F. Kaminsky enters the game for C. Zeller,,98,80
423,4,1:16.0,T. Hansbrough enters the game for K. Walker,,98,80
424,4,1:10.0,,C. Wood makes 2-pt layup at rim (assist by R. Covington),98,82
425,4,0:57.0,T. Daniels makes 2-pt jump shot from 12 ft (assist by J. Gutiérrez),,100,82
426,4,0:49.0,,T. McConnell misses 2-pt layup from 1 ft,100,82
427,4,0:48.0,Defensive rebound by T. Hansbrough,,100,82
428,4,0:36.0,T. Hansbrough misses 2-pt jump shot from 14 ft,,100,82
429,4,0:34.0,,Defensive rebound by C. Wood,100,82
430,4,0:27.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by T. McConnell),100,85
431,4,0:03.0,Turnover by Team (shot clock),,100,85
432,4,0:01.0,,R. Covington misses 3-pt jump shot from 36 ft,100,85
433,4,0:00.0,,Offensive rebound by Team,100,85
