,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
45,1,5:29.0,,A. Wiggins makes 2-pt jump shot from 22 ft,12,14
46,1,5:06.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,14,14
47,1,4:51.0,,A. Wiggins makes 2-pt jump shot from 11 ft,14,16
48,1,4:35.0,S. Curry makes 3-pt jump shot from 24 ft,,17,16
49,1,4:15.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by K. Towns),17,19
50,1,3:55.0,H. Barnes makes 2-pt layup from 1 ft (assist by S. Curry),,19,19
51,1,3:45.0,,G. Dieng misses 2-pt jump shot from 21 ft,19,19
52,1,3:44.0,Defensive rebound by K. Thompson,,19,19
53,1,3:34.0,J. McAdoo misses 2-pt jump shot from 5 ft,,19,19
54,1,3:34.0,,Defensive rebound by K. Towns,19,19
55,1,3:29.0,,Shooting foul by K. Thompson (drawn by R. Rubio),19,19
56,1,3:29.0,,R. Rubio makes free throw 1 of 2,19,20
57,1,3:29.0,Golden State full timeout,,19,20
58,1,3:29.0,M. Speights enters the game for J. McAdoo,,19,20
59,1,3:29.0,S. Livingston enters the game for H. Barnes,,19,20
60,1,3:29.0,L. Barbosa enters the game for K. Thompson,,19,20
61,1,3:29.0,,R. Rubio makes free throw 2 of 2,19,21
62,1,3:17.0,M. Speights makes 2-pt jump shot from 20 ft (assist by D. Green),,21,21
63,1,2:56.0,,A. Wiggins makes 2-pt jump shot from 14 ft,21,23
64,1,2:41.0,S. Curry misses 2-pt jump shot from 4 ft,,21,23
65,1,2:41.0,,Defensive rebound by K. Towns,21,23
66,1,2:39.0,Technical foul by Team,,21,23
67,1,2:39.0,,R. Rubio makes technical free throw,21,24
68,1,2:25.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by A. Wiggins),21,27
69,1,2:17.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,23,27
70,1,2:03.0,,K. Towns makes 2-pt hook shot from 5 ft (assist by R. Rubio),23,29
71,1,1:45.0,Shooting foul by G. Dieng (drawn by S. Curry),,23,29
72,1,1:45.0,S. Curry makes free throw 1 of 2,,24,29
73,1,1:45.0,,S. Muhammad enters the game for G. Dieng,24,29
74,1,1:45.0,S. Curry misses free throw 2 of 2,,24,29
75,1,1:39.0,,Defensive rebound by K. Towns,24,29
76,1,1:20.0,,S. Muhammad misses 3-pt jump shot from 25 ft (block by S. Livingston),24,29
77,1,1:20.0,,Offensive rebound by Team,24,29
78,1,1:20.0,,Turnover by Team (shot clock),24,29
79,1,1:20.0,,T. Jones enters the game for R. Rubio,24,29
80,1,1:06.0,Personal foul by T. Jones,,24,29
81,1,1:06.0,D. Green misses free throw 1 of 2,,24,29
82,1,1:06.0,Offensive rebound by Team,,24,29
83,1,1:06.0,D. Green makes free throw 2 of 2,,25,29
84,1,0:56.0,,Z. LaVine misses 3-pt jump shot from 25 ft,25,29
85,1,0:54.0,Defensive rebound by D. Green,,25,29
86,1,0:47.0,S. Livingston makes 2-pt jump shot from 10 ft,,27,29
87,1,0:29.0,,A. Wiggins misses 2-pt jump shot from 18 ft,27,29
88,1,0:29.0,Defensive rebound by D. Green,,27,29
89,1,0:08.0,S. Curry misses 2-pt jump shot from 19 ft,,27,29
90,1,0:07.0,Offensive rebound by D. Green,,27,29
91,1,0:06.0,D. Green misses 2-pt layup from 2 ft,,27,29
92,1,0:04.0,Offensive rebound by S. Curry,,27,29
93,1,0:01.0,S. Curry misses 3-pt jump shot from 25 ft,,27,29
94,1,0:00.0,,Defensive rebound by Team,27,29
95,2,11:45.0,M. Speights makes 2-pt layup at rim (assist by S. Livingston),,29,29
96,2,11:27.0,,Shooting foul by S. Livingston (drawn by A. Wiggins),29,29
97,2,11:27.0,,A. Wiggins makes free throw 1 of 2,29,30
98,2,11:27.0,,T. Prince enters the game for Z. LaVine,29,30
99,2,11:27.0,,A. Wiggins makes free throw 2 of 2,29,31
100,2,11:08.0,M. Speights makes 2-pt jump shot from 11 ft (assist by S. Livingston),,31,31
101,2,10:53.0,,Shooting foul by B. Rush (drawn by A. Wiggins),31,31
102,2,10:53.0,,A. Wiggins makes free throw 1 of 2,31,32
103,2,10:53.0,,A. Wiggins makes free throw 2 of 2,31,33
104,2,10:39.0,S. Livingston misses 2-pt jump shot from 13 ft,,31,33
105,2,10:37.0,,Defensive rebound by T. Prince,31,33
106,2,10:28.0,,K. Towns misses 2-pt jump shot from 19 ft,31,33
107,2,10:28.0,,Offensive rebound by K. Towns,31,33
108,2,10:26.0,,K. Towns misses 2-pt jump shot from 6 ft (block by M. Speights),31,33
109,2,10:25.0,,Offensive rebound by Team,31,33
110,2,10:20.0,,K. Towns misses 2-pt jump shot from 22 ft,31,33
111,2,10:19.0,,Offensive rebound by K. Towns,31,33
112,2,10:16.0,,K. Towns makes 2-pt layup from 1 ft,31,35
113,2,10:02.0,B. Rush makes 3-pt jump shot from 26 ft (assist by M. Speights),,34,35
114,2,9:42.0,,K. Towns makes 2-pt jump shot from 19 ft,34,37
115,2,9:36.0,Golden State full timeout,,34,37
116,2,9:28.0,M. Speights misses 2-pt jump shot from 17 ft,,34,37
117,2,9:27.0,Offensive rebound by H. Barnes,,34,37
118,2,9:20.0,B. Rush misses 3-pt jump shot from 24 ft,,34,37
119,2,9:19.0,Offensive rebound by M. Speights,,34,37
120,2,9:19.0,M. Speights makes 2-pt dunk at rim,,36,37
121,2,8:55.0,,Turnover by K. Towns (bad pass; steal by H. Barnes),36,37
122,2,8:44.0,Shooting foul by T. Jones (drawn by L. Barbosa),,36,37
123,2,8:44.0,L. Barbosa makes free throw 1 of 2,,37,37
124,2,8:44.0,A. Varejão enters the game for M. Speights,,37,37
125,2,8:44.0,,G. Dieng enters the game for A. Wiggins,37,37
126,2,8:44.0,,Z. LaVine enters the game for K. Towns,37,37
127,2,8:44.0,L. Barbosa misses free throw 2 of 2,,37,37
128,2,8:43.0,,Defensive rebound by Team,37,37
129,2,8:32.0,,S. Muhammad makes 2-pt jump shot from 7 ft (assist by T. Prince),37,39
130,2,8:13.0,L. Barbosa makes 2-pt layup from 1 ft,,39,39
131,2,7:53.0,,Z. LaVine makes 2-pt jump shot from 22 ft (assist by T. Prince),39,41
132,2,7:40.0,S. Livingston makes 2-pt jump shot from 14 ft (assist by A. Varejão),,41,41
133,2,7:21.0,,S. Muhammad makes 2-pt jump shot from 6 ft,41,43
134,2,7:04.0,L. Barbosa misses 2-pt jump shot from 16 ft,,41,43
135,2,7:04.0,Offensive rebound by Team,,41,43
136,2,7:04.0,Personal foul by G. Dieng,,41,43
137,2,7:04.0,I. Clark enters the game for S. Livingston,,41,43
138,2,7:04.0,,G. Smith enters the game for G. Dieng,41,43
139,2,6:58.0,L. Barbosa makes 2-pt layup from 3 ft (assist by I. Clark),,43,43
140,2,6:52.0,,Minnesota full timeout,43,43
141,2,6:52.0,K. Thompson enters the game for L. Barbosa,,43,43
142,2,6:42.0,,Z. LaVine misses 2-pt jump shot from 20 ft,43,43
143,2,6:41.0,Defensive rebound by B. Rush,,43,43
144,2,6:25.0,H. Barnes misses 2-pt jump shot from 12 ft,,43,43
145,2,6:23.0,,Defensive rebound by S. Muhammad,43,43
146,2,6:17.0,,S. Muhammad misses 2-pt layup from 2 ft,43,43
147,2,6:16.0,,Offensive rebound by G. Smith,43,43
148,2,6:02.0,,T. Jones misses 3-pt jump shot from 25 ft,43,43
149,2,6:01.0,,Offensive rebound by T. Prince,43,43
150,2,5:55.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by T. Prince),43,46
151,2,5:29.0,A. Varejão makes 2-pt jump shot from 10 ft,,45,46
152,2,5:07.0,,Shooting foul by B. Rush (drawn by T. Prince),45,46
153,2,5:07.0,,T. Prince makes free throw 1 of 2,45,47
154,2,5:07.0,,R. Rubio enters the game for T. Jones,45,47
155,2,5:07.0,S. Curry enters the game for I. Clark,,45,47
156,2,5:07.0,D. Green enters the game for B. Rush,,45,47
157,2,5:07.0,,T. Prince makes free throw 2 of 2,45,48
158,2,4:48.0,Turnover by D. Green (traveling),,45,48
159,2,4:37.0,,G. Smith misses 2-pt jump shot from 4 ft (block by S. Curry),45,48
160,2,4:36.0,,Offensive rebound by Team,45,48
161,2,4:28.0,,Z. LaVine makes 2-pt jump shot from 15 ft (assist by R. Rubio),45,50
162,2,4:16.0,H. Barnes misses 3-pt jump shot from 23 ft,,45,50
163,2,4:14.0,Offensive rebound by S. Curry,,45,50
164,2,4:12.0,Turnover by S. Curry (bad pass; steal by R. Rubio),,45,50
165,2,4:07.0,,T. Prince makes 2-pt dunk at rim (assist by R. Rubio),45,52
166,2,4:07.0,Golden State full timeout,,45,52
167,2,4:07.0,J. McAdoo enters the game for A. Varejão,,45,52
168,2,4:07.0,B. Rush enters the game for H. Barnes,,45,52
169,2,3:58.0,Personal foul by T. Prince,,45,52
170,2,3:50.0,Personal foul by G. Smith,,45,52
171,2,3:42.0,D. Green misses 2-pt layup from 2 ft,,45,52
172,2,3:41.0,Offensive rebound by J. McAdoo,,45,52
173,2,3:41.0,J. McAdoo makes 2-pt dunk at rim,,47,52
174,2,3:24.0,,S. Muhammad misses 2-pt jump shot from 21 ft,47,52
175,2,3:23.0,Defensive rebound by B. Rush,,47,52
176,2,3:15.0,Shooting foul by S. Muhammad (drawn by D. Green),,47,52
177,2,3:15.0,D. Green misses free throw 1 of 2,,47,52
178,2,3:15.0,Offensive rebound by Team,,47,52
179,2,3:15.0,,A. Wiggins enters the game for S. Muhammad,47,52
180,2,3:15.0,,K. Towns enters the game for G. Smith,47,52
181,2,3:15.0,D. Green makes free throw 2 of 2,,48,52
182,2,3:05.0,,Shooting foul by S. Curry (drawn by R. Rubio),48,52
183,2,3:05.0,,R. Rubio makes free throw 1 of 2,48,53
184,2,3:05.0,,R. Rubio makes free throw 2 of 2,48,54
185,2,2:53.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,51,54
186,2,2:36.0,,Turnover by K. Towns (bad pass; steal by S. Curry),51,54
187,2,2:27.0,S. Curry makes 2-pt layup from 1 ft,,53,54
188,2,2:19.0,,Shooting foul by S. Curry (drawn by A. Wiggins),53,54
189,2,2:19.0,,Minnesota full timeout,53,54
190,2,2:19.0,Violation by Team (jump ball),,53,54
191,2,2:19.0,,A. Wiggins makes free throw 1 of 2,53,55
192,2,2:19.0,,A. Wiggins misses free throw 2 of 2,53,55
193,2,2:18.0,Defensive rebound by J. McAdoo,,53,55
194,2,2:05.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,55,55
195,2,1:49.0,,R. Rubio misses 3-pt jump shot from 25 ft,55,55
196,2,1:48.0,Defensive rebound by J. McAdoo,,55,55
197,2,1:26.0,B. Rush misses 2-pt jump shot from 21 ft,,55,55
198,2,1:25.0,Offensive rebound by J. McAdoo,,55,55
199,2,1:10.0,S. Curry makes 2-pt layup from 1 ft,,57,55
200,2,0:59.0,,Turnover by R. Rubio (bad pass; steal by S. Curry),57,55
201,2,0:53.0,B. Rush makes 2-pt layup from 1 ft (assist by K. Thompson),,59,55
202,2,0:36.0,,Shooting foul by D. Green (drawn by K. Towns),59,55
203,2,0:36.0,,K. Towns misses free throw 1 of 2,59,55
204,2,0:36.0,,Offensive rebound by Team,59,55
205,2,0:36.0,,K. Towns makes free throw 2 of 2,59,56
206,2,0:20.0,J. McAdoo misses 2-pt jump shot from 5 ft (block by K. Towns),,59,56
207,2,0:19.0,,Defensive rebound by A. Wiggins,59,56
208,2,0:17.0,,Z. LaVine makes 2-pt dunk at rim (assist by A. Wiggins),59,58
209,2,0:01.0,S. Curry misses 3-pt jump shot from 29 ft,,59,58
210,2,0:01.0,Offensive rebound by D. Green,,59,58
211,2,0:01.0,D. Green makes 2-pt layup from 1 ft,,61,58
212,3,11:53.0,Turnover by S. Curry (bad pass; steal by R. Rubio),,61,58
213,3,11:49.0,,Shooting foul by J. McAdoo (drawn by Z. LaVine),61,58
214,3,11:49.0,,Z. LaVine misses free throw 1 of 2,61,58
215,3,11:49.0,,Offensive rebound by Team,61,58
216,3,11:49.0,,Z. LaVine makes free throw 2 of 2,61,59
217,3,11:36.0,Turnover by D. Green (bad pass; steal by G. Dieng),,61,59
218,3,11:23.0,,Turnover by G. Dieng (bad pass; steal by D. Green),61,59
219,3,11:18.0,,Offensive charge foul by D. Green (drawn by G. Dieng),61,59
220,3,11:18.0,Turnover by D. Green (offensive foul),,61,59
221,3,11:03.0,,A. Wiggins misses 2-pt jump shot from 10 ft,61,59
222,3,11:02.0,Defensive rebound by H. Barnes,,61,59
223,3,10:56.0,Turnover by S. Curry (lost ball; steal by G. Dieng),,61,59
224,3,10:53.0,,K. Towns makes 2-pt dunk at rim (assist by Z. LaVine),61,61
225,3,10:53.0,Golden State full timeout,,61,61
226,3,10:31.0,S. Curry misses 2-pt jump shot from 18 ft,,61,61
227,3,10:30.0,Offensive rebound by J. McAdoo,,61,61
228,3,10:30.0,J. McAdoo misses 2-pt layup from 1 ft,,61,61
229,3,10:27.0,,Defensive rebound by G. Dieng,61,61
230,3,10:19.0,,R. Rubio misses 3-pt jump shot from 25 ft,61,61
231,3,10:18.0,Defensive rebound by H. Barnes,,61,61
232,3,10:12.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by H. Barnes),,64,61
233,3,9:52.0,,A. Wiggins makes 2-pt layup from 2 ft,64,63
234,3,9:41.0,J. McAdoo misses 2-pt jump shot from 15 ft,,64,63
235,3,9:40.0,,Defensive rebound by G. Dieng,64,63
236,3,9:30.0,,K. Towns misses 2-pt jump shot from 4 ft (block by D. Green),64,63
237,3,9:28.0,Defensive rebound by H. Barnes,,64,63
238,3,9:24.0,H. Barnes misses 2-pt layup from 2 ft,,64,63
239,3,9:23.0,,Defensive rebound by R. Rubio,64,63
240,3,9:19.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Rubio),64,65
241,3,9:08.0,K. Thompson misses 2-pt jump shot from 9 ft,,64,65
242,3,9:07.0,,Defensive rebound by K. Towns,64,65
243,3,9:01.0,,Shooting foul by J. McAdoo (drawn by G. Dieng),64,65
244,3,9:01.0,,G. Dieng makes free throw 1 of 2,64,66
245,3,9:01.0,,G. Dieng makes free throw 2 of 2,64,67
246,3,8:41.0,K. Thompson misses 2-pt jump shot from 10 ft,,64,67
247,3,8:40.0,,Defensive rebound by R. Rubio,64,67
248,3,8:33.0,,A. Wiggins misses 3-pt jump shot from 25 ft,64,67
249,3,8:32.0,Defensive rebound by S. Curry,,64,67
250,3,8:31.0,Personal foul by R. Rubio,,64,67
251,3,8:27.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,67,67
252,3,8:01.0,,K. Towns misses 2-pt hook shot from 9 ft,67,67
253,3,8:00.0,Defensive rebound by S. Curry,,67,67
254,3,7:50.0,K. Thompson misses 2-pt jump shot from 12 ft,,67,67
255,3,7:49.0,,Defensive rebound by R. Rubio,67,67
256,3,7:44.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by R. Rubio),67,70
257,3,7:24.0,K. Thompson misses 2-pt jump shot from 10 ft,,67,70
258,3,7:22.0,Offensive rebound by J. McAdoo,,67,70
259,3,7:16.0,J. McAdoo misses 2-pt layup from 1 ft (block by G. Dieng),,67,70
260,3,7:15.0,,Defensive rebound by R. Rubio,67,70
261,3,7:12.0,,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),67,72
262,3,7:05.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,70,72
263,3,7:04.0,,Minnesota full timeout,70,72
264,3,7:04.0,B. Rush enters the game for J. McAdoo,,70,72
265,3,6:52.0,,A. Wiggins misses 2-pt jump shot from 14 ft (block by D. Green),70,72
266,3,6:50.0,Defensive rebound by B. Rush,,70,72
267,3,6:43.0,S. Curry makes 3-pt jump shot from 26 ft,,73,72
268,3,6:24.0,,R. Rubio misses 3-pt jump shot from 25 ft,73,72
269,3,6:23.0,Defensive rebound by K. Thompson,,73,72
270,3,6:19.0,H. Barnes makes 2-pt dunk at rim (assist by K. Thompson),,75,72
271,3,6:00.0,,Turnover by Z. LaVine (bad pass; steal by K. Thompson),75,72
272,3,5:58.0,Turnover by K. Thompson (traveling),,75,72
273,3,5:41.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by A. Wiggins),75,75
274,3,5:19.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,77,75
275,3,5:10.0,,Shooting foul by K. Thompson (drawn by R. Rubio),77,75
276,3,5:10.0,,R. Rubio makes free throw 1 of 2,77,76
277,3,5:10.0,L. Barbosa enters the game for K. Thompson,,77,76
278,3,5:10.0,,R. Rubio makes free throw 2 of 2,77,77
279,3,4:56.0,D. Green makes 2-pt layup at rim (assist by H. Barnes),,79,77
280,3,4:35.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by Z. LaVine),79,79
281,3,4:14.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,81,79
282,3,3:58.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),81,81
283,3,3:46.0,Turnover by S. Curry (lost ball; steal by Z. LaVine),,81,81
284,3,3:46.0,,Personal foul by D. Green,81,81
285,3,3:46.0,S. Livingston enters the game for H. Barnes,,81,81
286,3,3:36.0,,G. Dieng misses 2-pt layup from 2 ft,81,81
287,3,3:35.0,,Offensive rebound by G. Dieng,81,81
288,3,3:34.0,,Shooting foul by S. Livingston (drawn by G. Dieng),81,81
289,3,3:34.0,,G. Dieng makes free throw 1 of 2,81,82
290,3,3:34.0,,G. Dieng makes free throw 2 of 2,81,83
291,3,3:19.0,B. Rush misses 3-pt jump shot from 24 ft,,81,83
292,3,3:18.0,Offensive rebound by Team,,81,83
293,3,3:10.0,B. Rush misses 3-pt jump shot from 24 ft,,81,83
294,3,3:09.0,Offensive rebound by D. Green,,81,83
295,3,3:05.0,L. Barbosa misses 3-pt jump shot from 25 ft,,81,83
296,3,3:04.0,,Defensive rebound by G. Dieng,81,83
297,3,2:50.0,,G. Dieng makes 2-pt layup from 1 ft (assist by Z. LaVine),81,85
298,3,2:45.0,Turnover by B. Rush (lost ball),,81,85
299,3,2:45.0,,T. Jones enters the game for R. Rubio,81,85
300,3,2:36.0,,Turnover by Z. LaVine (bad pass; steal by B. Rush),81,85
301,3,2:29.0,Turnover by S. Curry (traveling),,81,85
302,3,2:29.0,M. Speights enters the game for B. Rush,,81,85
303,3,2:14.0,,A. Wiggins makes 2-pt jump shot from 19 ft (assist by G. Dieng),81,87
304,3,1:56.0,S. Curry misses 3-pt jump shot from 27 ft,,81,87
305,3,1:55.0,,Defensive rebound by G. Dieng,81,87
306,3,1:44.0,,Shooting foul by M. Speights (drawn by Z. LaVine),81,87
307,3,1:44.0,,Z. LaVine makes free throw 1 of 2,81,88
308,3,1:44.0,,T. Prince enters the game for A. Wiggins,81,88
309,3,1:44.0,I. Clark enters the game for S. Curry,,81,88
310,3,1:44.0,,Z. LaVine makes free throw 2 of 2,81,89
311,3,1:28.0,S. Livingston makes 2-pt dunk at rim (assist by M. Speights),,83,89
312,3,1:13.0,,G. Dieng misses 2-pt layup at rim (block by M. Speights),83,89
313,3,1:12.0,Defensive rebound by L. Barbosa,,83,89
314,3,1:09.0,Shooting foul by Z. LaVine (drawn by D. Green),,83,89
315,3,1:09.0,D. Green makes free throw 1 of 2,,84,89
316,3,1:09.0,,S. Muhammad enters the game for Z. LaVine,84,89
317,3,1:09.0,D. Green misses free throw 2 of 2,,84,89
318,3,1:09.0,,Defensive rebound by K. Towns,84,89
319,3,0:53.0,,G. Dieng misses 2-pt jump shot from 18 ft,84,89
320,3,0:51.0,Defensive rebound by Team,,84,89
321,3,0:51.0,,Loose ball foul by K. Towns,84,89
322,3,0:51.0,I. Clark misses free throw 1 of 2,,84,89
323,3,0:51.0,Offensive rebound by Team,,84,89
324,3,0:51.0,,G. Smith enters the game for G. Dieng,84,89
325,3,0:51.0,I. Clark makes free throw 2 of 2,,85,89
326,3,0:40.0,,T. Jones misses 2-pt jump shot from 11 ft (block by I. Clark),85,89
327,3,0:39.0,Defensive rebound by I. Clark,,85,89
328,3,0:33.0,S. Livingston makes 2-pt layup from 1 ft (assist by L. Barbosa),,87,89
329,3,0:32.0,,Turnover by G. Smith (bad pass; steal by S. Livingston),87,89
330,3,0:24.0,D. Green makes 2-pt layup from 1 ft,,89,89
331,3,0:02.0,,K. Towns misses 2-pt jump shot from 6 ft,89,89
332,3,0:02.0,Defensive rebound by D. Green,,89,89
333,3,0:00.0,L. Barbosa misses 3-pt jump shot from 38 ft,,89,89
334,3,0:00.0,Offensive rebound by Team,,89,89
335,4,11:46.0,,A. Wiggins misses 2-pt layup from 2 ft,89,89
336,4,11:45.0,Defensive rebound by H. Barnes,,89,89
337,4,11:21.0,S. Livingston misses 2-pt jump shot from 6 ft (block by A. Wiggins),,89,89
338,4,11:20.0,Offensive rebound by Team,,89,89
339,4,11:20.0,Turnover by Team (shot clock),,89,89
340,4,11:08.0,,A. Wiggins misses 2-pt jump shot from 19 ft,89,89
341,4,11:06.0,,Offensive rebound by S. Muhammad,89,89
342,4,10:54.0,,G. Smith misses 2-pt layup from 3 ft,89,89
343,4,10:53.0,Defensive rebound by M. Speights,,89,89
344,4,10:50.0,Turnover by L. Barbosa (lost ball; steal by A. Wiggins),,89,89
345,4,10:42.0,,A. Wiggins makes 2-pt jump shot from 15 ft (assist by S. Muhammad),89,91
346,4,10:28.0,Turnover by I. Clark (traveling),,89,91
347,4,10:15.0,,A. Wiggins misses 2-pt jump shot from 15 ft,89,91
348,4,10:15.0,,Offensive rebound by G. Smith,89,91
349,4,10:09.0,,S. Muhammad misses 2-pt jump shot from 11 ft,89,91
350,4,10:08.0,,Offensive rebound by G. Smith,89,91
351,4,9:57.0,,Turnover by T. Jones (lost ball; steal by S. Livingston),89,91
352,4,9:51.0,L. Barbosa makes 2-pt layup from 1 ft (assist by I. Clark),,91,91
353,4,9:36.0,,G. Smith misses 2-pt layup from 2 ft (block by S. Livingston),91,91
354,4,9:35.0,,Offensive rebound by Team,91,91
355,4,9:29.0,,Shooting foul by M. Speights (drawn by A. Wiggins),91,91
356,4,9:29.0,,A. Wiggins makes free throw 1 of 2,91,92
357,4,9:29.0,Golden State full timeout,,91,92
358,4,9:29.0,,A. Wiggins makes free throw 2 of 2,91,93
359,4,9:10.0,M. Speights misses 2-pt jump shot from 20 ft,,91,93
360,4,9:08.0,,Defensive rebound by T. Prince,91,93
361,4,8:57.0,,A. Wiggins misses 2-pt jump shot from 4 ft,91,93
362,4,8:56.0,Defensive rebound by I. Clark,,91,93
363,4,8:41.0,I. Clark misses 3-pt jump shot from 25 ft,,91,93
364,4,8:40.0,,Defensive rebound by A. Wiggins,91,93
365,4,8:26.0,,Turnover by A. Wiggins (lost ball; steal by S. Livingston),91,93
366,4,8:21.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),,93,93
367,4,8:01.0,,G. Smith misses 2-pt jump shot from 3 ft (block by M. Speights),93,93
368,4,7:59.0,Defensive rebound by H. Barnes,,93,93
369,4,7:49.0,Turnover by I. Clark (traveling),,93,93
370,4,7:49.0,,R. Rubio enters the game for T. Jones,93,93
371,4,7:49.0,,K. Towns enters the game for G. Smith,93,93
372,4,7:49.0,A. Varejão enters the game for M. Speights,,93,93
373,4,7:49.0,K. Thompson enters the game for I. Clark,,93,93
374,4,7:38.0,,K. Towns makes 2-pt jump shot from 17 ft (assist by R. Rubio),93,95
375,4,7:27.0,Offensive foul by A. Varejão (drawn by K. Towns),,93,95
376,4,7:27.0,Turnover by A. Varejão (offensive foul),,93,95
377,4,7:27.0,,Z. LaVine enters the game for S. Muhammad,93,95
378,4,7:27.0,S. Curry enters the game for L. Barbosa,,93,95
379,4,7:27.0,D. Green enters the game for H. Barnes,,93,95
380,4,7:15.0,,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),93,97
381,4,6:57.0,Shooting foul by K. Towns (drawn by A. Varejão),,93,97
382,4,6:57.0,A. Varejão misses free throw 1 of 2,,93,97
383,4,6:57.0,Offensive rebound by Team,,93,97
384,4,6:57.0,B. Rush enters the game for S. Livingston,,93,97
385,4,6:57.0,A. Varejão makes free throw 2 of 2,,94,97
