,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
147,2,8:09.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by C. Parsons),35,32
148,2,7:54.0,Offensive foul by Z. Randolph (drawn by J. McGee),,35,32
149,2,7:54.0,Turnover by Z. Randolph (offensive foul),,35,32
150,2,7:39.0,,R. Felton makes 3-pt jump shot from 22 ft (assist by C. Parsons),35,35
151,2,7:24.0,Z. Randolph misses 2-pt hook shot from 6 ft,,35,35
152,2,7:23.0,,Defensive rebound by J. Barea,35,35
153,2,7:16.0,,Turnover by J. Barea (bad pass),35,35
154,2,7:16.0,,D. Powell enters the game for D. Nowitzki,35,35
155,2,7:16.0,,D. Williams enters the game for R. Felton,35,35
156,2,7:16.0,,W. Matthews enters the game for C. Parsons,35,35
157,2,6:56.0,M. Conley misses 2-pt layup from 1 ft,,35,35
158,2,6:55.0,,Defensive rebound by J. McGee,35,35
159,2,6:55.0,C. Lee enters the game for M. Chalmers,,35,35
160,2,6:31.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Barea),35,38
161,2,6:12.0,J. Ennis misses 2-pt jump shot from 18 ft,,35,38
162,2,6:11.0,,Defensive rebound by J. McGee,35,38
163,2,6:04.0,,J. Barea makes 2-pt layup from 1 ft (assist by D. Williams),35,40
164,2,5:55.0,Memphis full timeout,,35,40
165,2,5:55.0,,Z. Pachulia enters the game for J. McGee,35,40
166,2,5:55.0,J. Green enters the game for J. Ennis,,35,40
167,2,5:43.0,Personal foul by D. Powell (drawn by M. Gasol),,35,40
168,2,5:37.0,Shooting foul by D. Powell (drawn by M. Gasol),,35,40
169,2,5:37.0,M. Gasol makes free throw 1 of 2,,36,40
170,2,5:37.0,M. Gasol makes free throw 2 of 2,,37,40
171,2,5:23.0,,Turnover by D. Williams (bad pass),37,40
172,2,5:07.0,M. Gasol misses 2-pt jump shot from 14 ft,,37,40
173,2,5:06.0,,Defensive rebound by Z. Pachulia,37,40
174,2,4:57.0,,Turnover by D. Williams (bad pass),37,40
175,2,4:47.0,M. Conley makes 2-pt jump shot from 19 ft,,39,40
176,2,4:36.0,,Def 3 sec tech foul by M. Gasol,39,40
177,2,4:36.0,,D. Williams makes technical free throw,39,41
178,2,4:25.0,,D. Powell misses 2-pt jump shot from 19 ft,39,41
179,2,4:24.0,Defensive rebound by Z. Randolph,,39,41
180,2,4:13.0,Turnover by M. Gasol (3 sec),,39,41
181,2,3:59.0,,Personal foul by C. Lee (drawn by D. Powell),39,41
182,2,3:47.0,,D. Williams misses 3-pt jump shot from 23 ft,39,41
183,2,3:47.0,,Offensive rebound by D. Powell,39,41
184,2,3:47.0,,Personal foul by Z. Randolph (drawn by D. Powell),39,41
185,2,3:47.0,M. Barnes enters the game for Z. Randolph,,39,41
186,2,3:47.0,,D. Nowitzki enters the game for D. Powell,39,41
187,2,3:47.0,,C. Parsons enters the game for J. Barea,39,41
188,2,3:39.0,,Shooting foul by J. Green (drawn by D. Nowitzki),39,41
189,2,3:39.0,,D. Nowitzki makes free throw 1 of 2,39,42
190,2,3:39.0,,D. Nowitzki makes free throw 2 of 2,39,43
191,2,3:24.0,M. Conley makes 2-pt layup from 1 ft,,41,43
192,2,3:18.0,,Turnover by D. Williams (lost ball),41,43
193,2,2:57.0,M. Conley makes 2-pt jump shot from 10 ft (assist by M. Gasol),,43,43
194,2,2:38.0,,W. Matthews misses 3-pt jump shot from 24 ft,43,43
195,2,2:36.0,,Offensive rebound by D. Nowitzki,43,43
196,2,2:36.0,,D. Nowitzki misses 2-pt layup from 1 ft,43,43
197,2,2:34.0,Defensive rebound by M. Gasol,,43,43
198,2,2:23.0,Turnover by M. Conley (bad pass; steal by W. Matthews),,43,43
199,2,2:18.0,,D. Nowitzki makes 2-pt dunk at rim (assist by W. Matthews),43,45
200,2,2:04.0,M. Barnes makes 2-pt jump shot from 15 ft (assist by C. Lee),,45,45
201,2,1:40.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),45,48
202,2,1:17.0,Personal foul by Z. Pachulia (drawn by M. Gasol),,45,48
203,2,1:17.0,Official timeout,,45,48
204,2,1:17.0,M. Chalmers enters the game for M. Conley,,45,48
205,2,1:17.0,M. Gasol makes free throw 1 of 2,,46,48
206,2,1:17.0,M. Gasol makes free throw 2 of 2,,47,48
207,2,1:07.0,,Personal foul by M. Chalmers (drawn by D. Williams),47,48
208,2,1:07.0,,D. Williams misses free throw 1 of 2,47,48
209,2,1:07.0,,Offensive rebound by Team,47,48
210,2,1:07.0,,J. McGee enters the game for Z. Pachulia,47,48
211,2,1:07.0,,D. Williams makes free throw 2 of 2,47,49
212,2,0:50.0,Turnover by M. Barnes (bad pass),,47,49
213,2,0:35.0,,D. Williams makes 2-pt jump shot from 7 ft,47,51
214,2,0:30.0,M. Chalmers misses 3-pt jump shot from 24 ft,,47,51
215,2,0:29.0,,Defensive rebound by C. Parsons,47,51
216,2,0:08.0,,Shooting foul by M. Barnes (drawn by C. Parsons),47,51
217,2,0:08.0,,C. Parsons misses free throw 1 of 2,47,51
218,2,0:08.0,,Offensive rebound by Team,47,51
219,2,0:08.0,,J. Evans enters the game for D. Nowitzki,47,51
220,2,0:08.0,,D. Powell enters the game for J. McGee,47,51
221,2,0:08.0,,C. Parsons makes free throw 2 of 2,47,52
222,2,0:01.0,M. Chalmers makes 2-pt layup at rim,,49,52
223,2,0:00.0,,Shooting foul by M. Barnes (drawn by D. Williams),49,52
224,2,0:00.0,,D. Williams makes free throw 1 of 3,49,53
225,2,0:00.0,,D. Williams makes free throw 2 of 3,49,54
226,2,0:00.0,,D. Williams makes free throw 3 of 3,49,55
227,3,11:39.0,,R. Felton misses 3-pt jump shot from 24 ft,49,55
228,3,11:38.0,Defensive rebound by J. Green,,49,55
229,3,11:24.0,Turnover by M. Conley (bad pass; steal by Z. Pachulia),,49,55
230,3,11:21.0,,Shooting foul by M. Gasol (drawn by Z. Pachulia),49,55
231,3,11:21.0,,Z. Pachulia makes free throw 1 of 2,49,56
232,3,11:21.0,,Z. Pachulia makes free throw 2 of 2,49,57
233,3,11:03.0,C. Lee misses 2-pt jump shot from 14 ft,,49,57
234,3,11:02.0,,Defensive rebound by D. Williams,49,57
235,3,10:42.0,,D. Nowitzki makes 2-pt jump shot from 16 ft,49,59
236,3,10:40.0,,Violation by Team (delay of game),49,59
237,3,10:26.0,C. Lee misses 2-pt layup from 2 ft (block by D. Nowitzki),,49,59
238,3,10:24.0,,Defensive rebound by D. Nowitzki,49,59
239,3,10:18.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,49,59
240,3,10:18.0,Defensive rebound by J. Green,,49,59
241,3,10:05.0,J. Green misses 2-pt jump shot from 3 ft,,49,59
242,3,10:04.0,,Defensive rebound by Z. Pachulia,49,59
243,3,9:55.0,,W. Matthews misses 2-pt jump shot from 11 ft,49,59
244,3,9:54.0,,Offensive rebound by Z. Pachulia,49,59
245,3,9:53.0,,Z. Pachulia misses 2-pt layup from 1 ft (block by M. Barnes),49,59
246,3,9:52.0,Defensive rebound by J. Green,,49,59
247,3,9:51.0,Memphis full timeout,,49,59
248,3,9:28.0,M. Gasol makes 2-pt jump shot from 15 ft,,51,59
249,3,9:07.0,,Z. Pachulia misses 2-pt jump shot from 15 ft,51,59
250,3,9:06.0,,Offensive rebound by D. Nowitzki,51,59
251,3,9:06.0,,D. Nowitzki misses 2-pt layup from 1 ft,51,59
252,3,9:05.0,Defensive rebound by M. Barnes,,51,59
253,3,9:01.0,Turnover by M. Gasol (offensive foul),,51,59
254,3,9:01.0,Offensive foul by M. Gasol (drawn by Z. Pachulia),,51,59
255,3,8:38.0,,Z. Pachulia misses 2-pt jump shot from 15 ft,51,59
256,3,8:37.0,,Offensive rebound by D. Williams,51,59
257,3,8:36.0,,D. Williams misses 2-pt layup from 1 ft (block by M. Barnes),51,59
258,3,8:35.0,,Offensive rebound by Team,51,59
259,3,8:19.0,,R. Felton misses 2-pt jump shot from 18 ft,51,59
260,3,8:18.0,Defensive rebound by M. Barnes,,51,59
261,3,8:08.0,M. Conley misses 2-pt jump shot from 9 ft,,51,59
262,3,8:07.0,,Defensive rebound by D. Nowitzki,51,59
263,3,8:00.0,,Turnover by D. Williams (bad pass; steal by M. Barnes),51,59
264,3,7:57.0,M. Barnes makes 2-pt dunk at rim,,53,59
265,3,7:31.0,,R. Felton misses 2-pt jump shot from 11 ft (block by M. Barnes),53,59
266,3,7:29.0,Defensive rebound by M. Gasol,,53,59
267,3,7:23.0,Turnover by C. Lee (bad pass; steal by W. Matthews),,53,59
268,3,7:19.0,,Shooting block foul by M. Conley (drawn by W. Matthews),53,59
269,3,7:19.0,,W. Matthews makes free throw 1 of 2,53,60
270,3,7:19.0,,W. Matthews makes free throw 2 of 2,53,61
271,3,7:02.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,55,61
272,3,6:45.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Williams),55,63
273,3,6:20.0,M. Barnes misses 3-pt jump shot from 24 ft,,55,63
274,3,6:19.0,,Defensive rebound by Z. Pachulia,55,63
275,3,6:08.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Felton),55,65
276,3,6:06.0,Memphis full timeout,,55,65
277,3,6:06.0,,D. Powell enters the game for D. Nowitzki,55,65
278,3,6:06.0,Z. Randolph enters the game for J. Green,,55,65
279,3,5:57.0,Personal foul by D. Powell (drawn by M. Gasol),,55,65
280,3,5:57.0,,J. McGee enters the game for D. Powell,55,65
281,3,5:57.0,,C. Parsons enters the game for R. Felton,55,65
282,3,5:50.0,M. Conley makes 3-pt jump shot from 24 ft,,58,65
283,3,5:34.0,,Def 3 sec tech foul by Z. Randolph,58,65
284,3,5:34.0,,D. Williams makes technical free throw,58,66
285,3,5:34.0,,C. Villanueva enters the game for J. McGee,58,66
286,3,5:20.0,,Z. Pachulia makes 2-pt jump shot from 16 ft,58,68
287,3,5:02.0,M. Barnes misses 3-pt jump shot from 23 ft,,58,68
288,3,5:01.0,,Defensive rebound by D. Williams,58,68
289,3,4:48.0,,D. Williams misses 2-pt jump shot from 8 ft,58,68
290,3,4:46.0,,Offensive rebound by Z. Pachulia,58,68
291,3,4:45.0,,Z. Pachulia misses 2-pt jump shot from 4 ft,58,68
292,3,4:44.0,Defensive rebound by M. Gasol,,58,68
293,3,4:28.0,M. Gasol misses 2-pt jump shot from 18 ft,,58,68
294,3,4:27.0,,Defensive rebound by Z. Pachulia,58,68
295,3,4:21.0,,C. Villanueva makes 2-pt layup at rim (assist by W. Matthews),58,70
296,3,4:21.0,Memphis full timeout,,58,70
297,3,4:21.0,M. Chalmers enters the game for M. Barnes,,58,70
298,3,4:10.0,C. Lee misses 3-pt jump shot from 22 ft,,58,70
299,3,4:08.0,,Defensive rebound by Z. Pachulia,58,70
300,3,3:49.0,,C. Parsons misses 3-pt jump shot from 23 ft,58,70
301,3,3:48.0,Defensive rebound by Team,,58,70
302,3,3:29.0,M. Gasol misses 2-pt jump shot from 9 ft,,58,70
303,3,3:28.0,,Defensive rebound by C. Parsons,58,70
304,3,3:21.0,,C. Villanueva makes 3-pt jump shot from 23 ft (assist by C. Parsons),58,73
305,3,3:02.0,Shooting block foul by D. Williams (drawn by M. Conley),,58,73
306,3,3:02.0,M. Conley makes free throw 1 of 2,,59,73
307,3,3:02.0,,R. Felton enters the game for D. Williams,59,73
308,3,3:02.0,M. Conley makes free throw 2 of 2,,60,73
309,3,2:49.0,,C. Parsons misses 3-pt jump shot from 24 ft,60,73
310,3,2:48.0,Defensive rebound by Z. Randolph,,60,73
311,3,2:42.0,Turnover by M. Chalmers (lost ball),,60,73
312,3,2:28.0,,C. Villanueva misses 3-pt jump shot from 24 ft,60,73
313,3,2:27.0,Defensive rebound by M. Conley,,60,73
314,3,2:20.0,Def 3 sec tech foul by Z. Pachulia,,60,73
315,3,2:20.0,C. Lee makes technical free throw,,61,73
316,3,2:07.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by C. Lee),,64,73
317,3,2:05.0,,Dallas full timeout,64,73
318,3,2:05.0,,J. McGee enters the game for Z. Pachulia,64,73
319,3,2:05.0,,D. Nowitzki enters the game for C. Villanueva,64,73
320,3,1:45.0,,Turnover by J. McGee (3 sec),64,73
321,3,1:32.0,M. Conley misses 3-pt jump shot from 23 ft,,64,73
322,3,1:31.0,,Defensive rebound by W. Matthews,64,73
323,3,1:20.0,,R. Felton misses 2-pt layup from 1 ft,64,73
324,3,1:19.0,,Offensive rebound by J. McGee,64,73
325,3,1:19.0,,J. McGee makes 2-pt layup at rim,64,75
326,3,1:00.0,C. Lee misses 2-pt jump shot from 19 ft,,64,75
327,3,1:00.0,,Defensive rebound by R. Felton,64,75
328,3,0:57.0,,Turnover by R. Felton (bad pass; steal by C. Lee),64,75
329,3,0:47.0,Turnover by C. Lee (bad pass; steal by R. Felton),,64,75
330,3,0:43.0,,Turnover by C. Parsons (lost ball; steal by M. Gasol),64,75
331,3,0:37.0,M. Chalmers misses 3-pt jump shot from 23 ft,,64,75
332,3,0:36.0,,Defensive rebound by C. Parsons,64,75
333,3,0:14.0,,R. Felton misses 3-pt jump shot from 25 ft,64,75
334,3,0:12.0,Defensive rebound by M. Gasol,,64,75
335,3,0:02.0,Shooting block foul by R. Felton (drawn by M. Chalmers),,64,75
336,3,0:02.0,M. Chalmers makes free throw 1 of 2,,65,75
337,3,0:02.0,M. Chalmers makes free throw 2 of 2,,66,75
338,3,0:00.0,,C. Parsons misses 3-pt jump shot from 49 ft,66,75
339,3,0:00.0,,Offensive rebound by Team,66,75
340,4,11:45.0,M. Gasol makes 2-pt jump shot from 12 ft (assist by Z. Randolph),,68,75
341,4,11:30.0,,J. McGee makes 2-pt dunk at rim (assist by C. Parsons),68,77
342,4,11:09.0,M. Gasol misses 2-pt jump shot from 10 ft,,68,77
343,4,11:08.0,,Defensive rebound by Team,68,77
344,4,11:08.0,Loose ball foul by Z. Randolph (drawn by J. McGee),,68,77
345,4,10:52.0,,Turnover by R. Felton (bad pass; steal by M. Gasol),68,77
346,4,10:35.0,Z. Randolph makes 2-pt hook shot from 4 ft,,70,77
347,4,10:18.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by R. Felton),70,80
348,4,9:53.0,M. Gasol misses 2-pt hook shot from 6 ft,,70,80
349,4,9:52.0,,Defensive rebound by C. Parsons,70,80
350,4,9:42.0,,R. Felton makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),70,83
351,4,9:42.0,Memphis full timeout,,70,83
352,4,9:42.0,M. Barnes enters the game for M. Gasol,,70,83
353,4,9:42.0,J. Green enters the game for M. Conley,,70,83
354,4,9:22.0,J. Green misses 2-pt jump shot from 4 ft,,70,83
355,4,9:19.0,,Defensive rebound by J. Barea,70,83
356,4,9:06.0,,J. McGee misses 2-pt layup from 2 ft,70,83
357,4,9:05.0,Defensive rebound by J. Green,,70,83
358,4,9:00.0,M. Chalmers misses 2-pt layup at rim,,70,83
359,4,8:58.0,Offensive rebound by J. Green,,70,83
360,4,8:58.0,J. Green misses 2-pt layup from 1 ft,,70,83
361,4,8:57.0,,Defensive rebound by R. Felton,70,83
362,4,8:50.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by C. Parsons),70,86
363,4,8:42.0,Personal block foul by J. Barea,,70,86
364,4,8:29.0,Z. Randolph misses 2-pt jump shot from 3 ft (block by J. McGee),,70,86
365,4,8:27.0,,Defensive rebound by J. McGee,70,86
366,4,8:12.0,,Offensive foul by J. Barea (drawn by M. Chalmers),70,86
367,4,8:12.0,,Turnover by J. Barea (offensive foul),70,86
368,4,8:12.0,,D. Williams enters the game for D. Nowitzki,70,86
369,4,8:12.0,,C. Villanueva enters the game for R. Felton,70,86
370,4,8:04.0,M. Chalmers makes 2-pt layup at rim,,72,86
371,4,7:48.0,,Turnover by J. McGee (lost ball; steal by M. Chalmers),72,86
372,4,7:44.0,Turnover by M. Chalmers (lost ball; steal by D. Williams),,72,86
373,4,7:25.0,,Turnover by C. Villanueva (bad pass; steal by M. Barnes),72,86
374,4,7:17.0,J. Green misses 2-pt jump shot from 18 ft,,72,86
375,4,7:16.0,,Defensive rebound by C. Villanueva,72,86
376,4,6:56.0,,J. Barea misses 3-pt jump shot from 23 ft,72,86
377,4,6:55.0,Defensive rebound by J. Green,,72,86
378,4,6:47.0,Personal foul by J. Barea,,72,86
379,4,6:40.0,Z. Randolph misses 2-pt jump shot from 16 ft,,72,86
380,4,6:39.0,,Defensive rebound by J. Barea,72,86
381,4,6:34.0,,C. Villanueva makes 2-pt layup from 1 ft (assist by J. Barea),72,88
382,4,6:21.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,75,88
383,4,6:02.0,,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Barea),75,91
384,4,5:34.0,Z. Randolph misses 2-pt jump shot from 4 ft,,75,91
385,4,5:32.0,,Defensive rebound by D. Williams,75,91
386,4,5:23.0,,J. McGee makes 2-pt dunk at rim (assist by J. Barea),75,93
387,4,5:22.0,Memphis full timeout,,75,93
388,4,5:22.0,,Z. Pachulia enters the game for J. McGee,75,93
