,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
56,1,5:37.0,,R. Westbrook makes free throw 2 of 2,14,23
57,1,5:28.0,M. Belinelli misses 2-pt jump shot from 19 ft,,14,23
58,1,5:27.0,,Defensive rebound by R. Westbrook,14,23
59,1,5:19.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Westbrook),14,26
60,1,4:57.0,D. Cousins misses 2-pt jump shot from 8 ft,,14,26
61,1,4:57.0,,Defensive rebound by R. Westbrook,14,26
62,1,4:41.0,,Shooting foul by D. Cousins (drawn by S. Adams),14,26
63,1,4:41.0,,S. Adams misses free throw 1 of 2,14,26
64,1,4:41.0,,Offensive rebound by Team,14,26
65,1,4:41.0,K. Koufos enters the game for R. Gay,,14,26
66,1,4:41.0,D. Collison enters the game for B. McLemore,,14,26
67,1,4:41.0,,S. Adams makes free throw 2 of 2,14,27
68,1,4:27.0,R. Rondo misses 3-pt jump shot from 24 ft,,14,27
69,1,4:27.0,,Defensive rebound by Team,14,27
70,1,4:27.0,,C. Payne enters the game for A. Morrow,14,27
71,1,4:15.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),14,29
72,1,4:00.0,Turnover by M. Belinelli (bad pass),,14,29
73,1,3:49.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),14,31
74,1,3:33.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by R. Rondo),,16,31
75,1,3:06.0,,C. Payne misses 2-pt jump shot from 15 ft,16,31
76,1,3:06.0,Defensive rebound by D. Cousins,,16,31
77,1,2:58.0,D. Collison misses 2-pt jump shot from 12 ft (block by C. Payne),,16,31
78,1,2:57.0,,Defensive rebound by S. Adams,16,31
79,1,2:52.0,Offensive charge foul by R. Westbrook (drawn by R. Rondo),,16,31
80,1,2:52.0,,Turnover by R. Westbrook (offensive foul),16,31
81,1,2:52.0,,Oklahoma City full timeout,16,31
82,1,2:52.0,,D. Waiters enters the game for A. Roberson,16,31
83,1,2:52.0,,K. Singler enters the game for R. Westbrook,16,31
84,1,2:38.0,Shooting foul by S. Adams (drawn by D. Cousins),,16,31
85,1,2:38.0,D. Cousins makes free throw 1 of 2,,17,31
86,1,2:38.0,,E. Freedom enters the game for S. Adams,17,31
87,1,2:38.0,D. Cousins makes free throw 2 of 2,,18,31
88,1,2:21.0,,E. Freedom misses 2-pt jump shot from 19 ft,18,31
89,1,2:20.0,Defensive rebound by D. Cousins,,18,31
90,1,2:12.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by D. Collison),,21,31
91,1,1:56.0,,C. Payne misses 2-pt jump shot from 10 ft,21,31
92,1,1:56.0,Defensive rebound by K. Koufos,,21,31
93,1,1:49.0,R. Rondo misses 2-pt layup from 1 ft (block by S. Ibaka),,21,31
94,1,1:48.0,Offensive rebound by K. Koufos,,21,31
95,1,1:45.0,D. Cousins makes 2-pt dunk at rim (assist by K. Koufos),,23,31
96,1,1:45.0,Shooting foul by C. Payne (drawn by D. Cousins),,23,31
97,1,1:45.0,,M. McGary enters the game for S. Ibaka,23,31
98,1,1:45.0,D. Cousins makes free throw 1 of 1,,24,31
99,1,1:31.0,,Turnover by D. Waiters (bad pass; steal by R. Rondo),24,31
100,1,1:25.0,R. Rondo makes 2-pt layup from 1 ft,,26,31
101,1,1:23.0,,Oklahoma City full timeout,26,31
102,1,1:11.0,,K. Singler misses 2-pt jump shot from 15 ft,26,31
103,1,1:11.0,Defensive rebound by D. Cousins,,26,31
104,1,1:05.0,M. Belinelli misses 3-pt jump shot from 24 ft,,26,31
105,1,1:04.0,Offensive rebound by Team,,26,31
106,1,1:04.0,,Loose ball foul by K. Singler (drawn by K. Koufos),26,31
107,1,1:04.0,K. Koufos makes free throw 1 of 2,,27,31
108,1,1:04.0,K. Koufos makes free throw 2 of 2,,28,31
109,1,0:47.0,,E. Freedom misses 2-pt layup from 1 ft,28,31
110,1,0:46.0,Defensive rebound by R. Rondo,,28,31
111,1,0:36.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. Cousins),,31,31
112,1,0:22.0,,K. Singler makes 2-pt layup from 1 ft (assist by C. Payne),31,33
113,1,0:04.0,Turnover by R. Rondo (bad pass; steal by C. Payne),,31,33
114,1,0:00.0,,C. Payne misses 3-pt jump shot from 37 ft,31,33
115,1,0:00.0,,Offensive rebound by Team,31,33
116,2,11:46.0,Shooting foul by K. Singler (drawn by M. Belinelli),,31,33
117,2,11:46.0,M. Belinelli makes free throw 1 of 2,,32,33
118,2,11:46.0,M. Belinelli makes free throw 2 of 2,,33,33
119,2,11:36.0,,Shooting foul by M. Belinelli (drawn by D. Waiters),33,33
120,2,11:36.0,,D. Waiters misses free throw 1 of 2,33,33
121,2,11:36.0,,Offensive rebound by Team,33,33
122,2,11:36.0,,A. Roberson enters the game for M. McGary,33,33
123,2,11:36.0,,D. Waiters makes free throw 2 of 2,33,34
124,2,11:27.0,Shooting foul by A. Roberson (drawn by M. Belinelli),,33,34
125,2,11:27.0,M. Belinelli makes free throw 1 of 2,,34,34
126,2,11:27.0,M. Belinelli makes free throw 2 of 2,,35,34
127,2,11:10.0,,Shooting foul by W. Cauley-Stein (drawn by K. Singler),35,34
128,2,11:10.0,,K. Singler misses free throw 1 of 2,35,34
129,2,11:10.0,,Offensive rebound by Team,35,34
130,2,11:10.0,,K. Singler makes free throw 2 of 2,35,35
131,2,10:56.0,Turnover by D. Collison (bad pass; steal by A. Roberson),,35,35
132,2,10:53.0,,A. Roberson makes 2-pt dunk at rim,35,37
133,2,10:37.0,M. Belinelli misses 3-pt jump shot from 24 ft,,35,37
134,2,10:36.0,Offensive rebound by W. Cauley-Stein,,35,37
135,2,10:30.0,Personal foul by D. Waiters (drawn by K. Koufos),,35,37
136,2,10:30.0,R. Gay enters the game for R. Rondo,,35,37
137,2,10:21.0,D. Collison makes 2-pt jump shot from 16 ft,,37,37
138,2,10:01.0,,Turnover by A. Roberson (bad pass; steal by M. Belinelli),37,37
139,2,9:45.0,K. Koufos misses 2-pt layup at rim,,37,37
140,2,9:44.0,Offensive rebound by Team,,37,37
141,2,9:44.0,,R. Westbrook enters the game for C. Payne,37,37
142,2,9:36.0,R. Gay misses 2-pt jump shot from 15 ft,,37,37
143,2,9:36.0,,Defensive rebound by D. Waiters,37,37
144,2,9:30.0,,D. Waiters misses 2-pt layup from 2 ft (block by K. Koufos),37,37
145,2,9:29.0,Defensive rebound by R. Gay,,37,37
146,2,9:23.0,R. Gay makes 2-pt layup from 1 ft (assist by D. Collison),,39,37
147,2,9:08.0,,E. Freedom misses 2-pt layup from 2 ft (block by K. Koufos),39,37
148,2,9:07.0,,Offensive rebound by A. Roberson,39,37
149,2,9:03.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by D. Waiters),39,40
150,2,8:51.0,K. Koufos makes 2-pt dunk at rim (assist by D. Collison),,41,40
151,2,8:28.0,,Shooting foul by K. Koufos (drawn by E. Freedom),41,40
152,2,8:28.0,Official timeout,,41,40
153,2,8:28.0,,E. Freedom misses free throw 1 of 2,41,40
154,2,8:28.0,,Offensive rebound by Team,41,40
155,2,8:28.0,,E. Freedom makes free throw 2 of 2,41,41
156,2,8:13.0,M. Belinelli makes 2-pt jump shot from 12 ft,,43,41
157,2,7:48.0,,D. Waiters makes 2-pt jump shot from 17 ft,43,43
158,2,7:24.0,D. Collison makes 2-pt jump shot from 17 ft,,45,43
159,2,7:11.0,,Turnover by R. Westbrook (bad pass),45,43
160,2,7:11.0,,S. Adams enters the game for K. Singler,45,43
161,2,7:11.0,,S. Ibaka enters the game for D. Waiters,45,43
162,2,7:11.0,,A. Morrow enters the game for E. Freedom,45,43
163,2,7:00.0,M. Belinelli misses 2-pt jump shot from 19 ft,,45,43
164,2,6:59.0,Offensive rebound by R. Gay,,45,43
165,2,6:59.0,R. Gay makes 2-pt layup at rim,,47,43
166,2,6:59.0,Shooting foul by S. Adams (drawn by R. Gay),,47,43
167,2,6:59.0,R. Gay makes free throw 1 of 1,,48,43
168,2,6:45.0,,A. Morrow makes 3-pt jump shot from 24 ft,48,46
169,2,6:23.0,D. Collison makes 2-pt layup from 2 ft,,50,46
170,2,6:02.0,,A. Morrow misses 3-pt jump shot from 23 ft,50,46
171,2,6:00.0,,Offensive rebound by S. Adams,50,46
172,2,6:00.0,,S. Adams misses 2-pt layup from 1 ft,50,46
173,2,5:59.0,,Offensive rebound by S. Adams,50,46
174,2,5:59.0,,S. Adams makes 2-pt layup from 1 ft,50,48
175,2,5:48.0,D. Collison misses 2-pt layup from 2 ft,,50,48
176,2,5:46.0,Offensive rebound by W. Cauley-Stein,,50,48
177,2,5:46.0,W. Cauley-Stein makes 2-pt dunk at rim,,52,48
178,2,5:34.0,,R. Westbrook misses 2-pt jump shot from 12 ft,52,48
179,2,5:33.0,Defensive rebound by K. Koufos,,52,48
180,2,5:14.0,M. Belinelli makes 2-pt jump shot from 21 ft (assist by D. Collison),,54,48
181,2,5:07.0,,Oklahoma City full timeout,54,48
182,2,5:07.0,,E. Freedom enters the game for S. Adams,54,48
183,2,5:07.0,D. Cousins enters the game for M. Belinelli,,54,48
184,2,5:07.0,R. Rondo enters the game for W. Cauley-Stein,,54,48
185,2,5:04.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Roberson),54,50
186,2,4:51.0,Personal foul by E. Freedom (drawn by D. Cousins),,54,50
187,2,4:51.0,D. Cousins misses free throw 1 of 2,,54,50
188,2,4:51.0,Offensive rebound by Team,,54,50
189,2,4:51.0,D. Cousins makes free throw 2 of 2,,55,50
190,2,4:31.0,,A. Roberson misses 3-pt jump shot from 24 ft,55,50
191,2,4:30.0,Defensive rebound by D. Cousins,,55,50
192,2,4:22.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),,58,50
193,2,4:02.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),58,53
194,2,3:49.0,D. Collison misses 2-pt jump shot from 6 ft (block by A. Roberson),,58,53
195,2,3:49.0,,Defensive rebound by S. Ibaka,58,53
196,2,3:43.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),58,55
197,2,3:25.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,60,55
198,2,3:12.0,,E. Freedom misses 2-pt layup from 1 ft (block by K. Koufos),60,55
199,2,3:11.0,Defensive rebound by R. Gay,,60,55
200,2,3:07.0,D. Collison misses 2-pt layup from 1 ft (block by S. Ibaka),,60,55
201,2,3:07.0,,Defensive rebound by Team,60,55
202,2,3:07.0,M. Belinelli enters the game for D. Collison,,60,55
203,2,3:07.0,,D. Waiters enters the game for A. Roberson,60,55
204,2,2:54.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by R. Westbrook),60,57
205,2,2:43.0,Personal foul by A. Morrow (drawn by M. Belinelli),,60,57
206,2,2:43.0,M. Belinelli makes free throw 1 of 2,,61,57
207,2,2:43.0,M. Belinelli makes free throw 2 of 2,,62,57
208,2,2:27.0,,R. Westbrook makes 2-pt layup from 2 ft,62,59
209,2,2:10.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by R. Rondo),,64,59
210,2,1:56.0,,A. Morrow makes 2-pt jump shot from 19 ft (assist by R. Westbrook),64,61
211,2,1:47.0,D. Cousins misses 2-pt jump shot from 4 ft (block by E. Freedom),,64,61
212,2,1:44.0,Offensive rebound by D. Cousins,,64,61
213,2,1:44.0,D. Cousins makes 2-pt layup from 1 ft,,66,61
214,2,1:30.0,,D. Waiters misses 2-pt layup from 3 ft (block by D. Cousins),66,61
215,2,1:29.0,,Offensive rebound by Team,66,61
216,2,1:29.0,Sacramento full timeout,,66,61
217,2,1:26.0,,S. Ibaka misses 3-pt jump shot from 22 ft,66,61
218,2,1:25.0,Defensive rebound by M. Belinelli,,66,61
219,2,1:18.0,Personal foul by A. Morrow (drawn by R. Gay),,66,61
220,2,1:18.0,R. Gay makes free throw 1 of 2,,67,61
221,2,1:18.0,,K. Singler enters the game for A. Morrow,67,61
222,2,1:18.0,R. Gay makes free throw 2 of 2,,68,61
223,2,1:09.0,,R. Westbrook misses 3-pt jump shot from 24 ft,68,61
224,2,1:08.0,Defensive rebound by D. Cousins,,68,61
225,2,0:54.0,M. Belinelli misses 2-pt jump shot from 16 ft,,68,61
226,2,0:53.0,Offensive rebound by Team,,68,61
227,2,0:49.0,Turnover by D. Cousins (bad pass; steal by D. Waiters),,68,61
228,2,0:47.0,,Turnover by E. Freedom (bad pass; steal by R. Rondo),68,61
229,2,0:46.0,Turnover by R. Rondo (step out of bounds),,68,61
230,2,0:42.0,,Shooting foul by K. Koufos (drawn by D. Waiters),68,61
231,2,0:42.0,,D. Waiters makes free throw 1 of 2,68,62
232,2,0:42.0,D. Collison enters the game for K. Koufos,,68,62
233,2,0:42.0,,D. Waiters makes free throw 2 of 2,68,63
234,2,0:26.0,Turnover by R. Gay (3 sec),,68,63
235,2,0:26.0,J. Anderson enters the game for M. Belinelli,,68,63
236,2,0:26.0,,A. Morrow enters the game for E. Freedom,68,63
237,2,0:05.0,,R. Westbrook makes 3-pt jump shot from 24 ft,68,66
238,2,0:00.0,D. Collison misses 3-pt jump shot from 29 ft,,68,66
239,2,0:00.0,Offensive rebound by Team,,68,66
240,3,11:39.0,R. Gay misses 2-pt jump shot from 10 ft,,68,66
241,3,11:37.0,Offensive rebound by D. Cousins,,68,66
242,3,11:35.0,D. Cousins misses 2-pt layup from 1 ft,,68,66
243,3,11:32.0,,Defensive rebound by Team,68,66
244,3,11:09.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by S. Adams),68,68
245,3,10:53.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,70,68
246,3,10:37.0,,Offensive foul by S. Ibaka (drawn by R. Rondo),70,68
247,3,10:37.0,,Turnover by S. Ibaka (offensive foul),70,68
248,3,10:18.0,M. Belinelli misses 3-pt jump shot from 25 ft,,70,68
249,3,10:17.0,,Defensive rebound by S. Adams,70,68
250,3,10:12.0,,Turnover by R. Westbrook (bad pass),70,68
251,3,9:54.0,R. Rondo misses 2-pt jump shot from 11 ft,,70,68
252,3,9:54.0,,Defensive rebound by R. Westbrook,70,68
253,3,9:43.0,,R. Westbrook misses 2-pt jump shot from 22 ft,70,68
254,3,9:42.0,,Offensive rebound by S. Adams,70,68
255,3,9:38.0,,R. Westbrook misses 2-pt jump shot from 18 ft,70,68
256,3,9:37.0,,Offensive rebound by S. Adams,70,68
257,3,9:32.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by A. Roberson),70,71
258,3,9:14.0,Shooting foul by S. Ibaka (drawn by W. Cauley-Stein),,70,71
259,3,9:14.0,W. Cauley-Stein makes free throw 1 of 2,,71,71
260,3,9:14.0,W. Cauley-Stein misses free throw 2 of 2,,71,71
261,3,9:14.0,,Defensive rebound by S. Adams,71,71
262,3,8:55.0,,S. Ibaka misses 2-pt jump shot from 18 ft,71,71
263,3,8:54.0,Defensive rebound by R. Rondo,,71,71
264,3,8:50.0,W. Cauley-Stein misses 2-pt dunk at rim (block by S. Ibaka),,71,71
265,3,8:50.0,Offensive rebound by Team,,71,71
266,3,8:47.0,D. Cousins misses 2-pt jump shot from 17 ft,,71,71
267,3,8:46.0,,Defensive rebound by R. Westbrook,71,71
268,3,8:39.0,,R. Westbrook misses 2-pt jump shot from 10 ft,71,71
269,3,8:38.0,Defensive rebound by D. Cousins,,71,71
270,3,8:26.0,D. Cousins misses 2-pt layup at rim,,71,71
271,3,8:24.0,Offensive rebound by D. Cousins,,71,71
272,3,8:24.0,D. Cousins makes 2-pt layup from 1 ft,,73,71
273,3,8:21.0,,Turnover by R. Westbrook (lost ball),73,71
274,3,8:17.0,D. Cousins misses 3-pt jump shot from 23 ft,,73,71
275,3,8:16.0,,Defensive rebound by A. Roberson,73,71
276,3,8:02.0,,S. Ibaka misses 3-pt jump shot from 22 ft,73,71
277,3,8:00.0,Defensive rebound by M. Belinelli,,73,71
278,3,7:51.0,R. Gay misses 2-pt dunk at rim (block by S. Ibaka),,73,71
279,3,7:45.0,Offensive rebound by R. Rondo,,73,71
280,3,7:45.0,R. Rondo makes 2-pt jump shot from 2 ft,,75,71
281,3,7:30.0,,A. Morrow makes 2-pt jump shot from 7 ft (assist by S. Adams),75,73
282,3,7:14.0,D. Cousins misses 2-pt jump shot from 3 ft,,75,73
283,3,7:14.0,,Defensive rebound by S. Ibaka,75,73
284,3,7:13.0,,Personal foul by D. Cousins (drawn by S. Adams),75,73
285,3,7:13.0,K. Koufos enters the game for W. Cauley-Stein,,75,73
286,3,7:13.0,,D. Waiters enters the game for A. Morrow,75,73
287,3,6:51.0,,R. Westbrook misses 2-pt layup from 2 ft,75,73
288,3,6:51.0,Defensive rebound by D. Cousins,,75,73
289,3,6:39.0,K. Koufos misses 2-pt layup from 2 ft (block by A. Roberson),,75,73
290,3,6:39.0,,Defensive rebound by D. Waiters,75,73
291,3,6:24.0,,D. Waiters misses 3-pt jump shot from 23 ft,75,73
292,3,6:24.0,Defensive rebound by R. Gay,,75,73
293,3,6:08.0,Def 3 sec tech foul by R. Westbrook,,75,73
294,3,6:08.0,M. Belinelli makes technical free throw,,76,73
295,3,6:08.0,Sacramento full timeout,,76,73
296,3,6:08.0,,A. Morrow enters the game for A. Roberson,76,73
297,3,5:55.0,Personal foul by R. Westbrook (drawn by R. Rondo),,76,73
298,3,5:48.0,D. Cousins misses 2-pt hook shot from 5 ft,,76,73
299,3,5:47.0,,Defensive rebound by S. Ibaka,76,73
300,3,5:31.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),76,75
301,3,5:19.0,D. Cousins makes 2-pt jump shot from 18 ft (assist by R. Rondo),,78,75
302,3,5:03.0,,Personal foul by R. Gay (drawn by S. Adams),78,75
303,3,4:48.0,,D. Waiters misses 2-pt jump shot from 19 ft,78,75
304,3,4:47.0,,Offensive rebound by S. Adams,78,75
305,3,4:40.0,,R. Westbrook misses 3-pt jump shot from 23 ft,78,75
306,3,4:39.0,Defensive rebound by D. Cousins,,78,75
307,3,4:30.0,Turnover by R. Rondo (bad pass),,78,75
308,3,4:19.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),78,77
309,3,3:58.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by R. Rondo),,81,77
310,3,3:45.0,,R. Westbrook misses 3-pt jump shot from 24 ft,81,77
311,3,3:44.0,Defensive rebound by D. Cousins,,81,77
312,3,3:36.0,D. Cousins misses 2-pt layup from 2 ft (block by S. Ibaka),,81,77
313,3,3:35.0,,Defensive rebound by S. Ibaka,81,77
314,3,3:26.0,,A. Morrow misses 3-pt jump shot from 25 ft,81,77
315,3,3:25.0,Defensive rebound by D. Cousins,,81,77
316,3,3:19.0,R. Gay misses 2-pt jump shot from 3 ft,,81,77
317,3,3:18.0,,Defensive rebound by Team,81,77
318,3,3:17.0,D. Collison enters the game for M. Belinelli,,81,77
319,3,3:04.0,,Turnover by R. Westbrook (bad pass; steal by R. Rondo),81,77
320,3,3:01.0,R. Gay misses 2-pt layup from 1 ft,,81,77
321,3,3:00.0,,Defensive rebound by Team,81,77
322,3,2:46.0,,Shooting foul by K. Koufos (drawn by S. Ibaka),81,77
323,3,2:46.0,,Oklahoma City full timeout,81,77
324,3,2:46.0,,S. Ibaka makes free throw 1 of 2,81,78
325,3,2:46.0,,S. Ibaka makes free throw 2 of 2,81,79
326,3,2:32.0,D. Cousins misses 2-pt jump shot from 11 ft,,81,79
327,3,2:31.0,Offensive rebound by K. Koufos,,81,79
328,3,2:23.0,R. Gay misses 2-pt jump shot from 11 ft,,81,79
329,3,2:22.0,Offensive rebound by Team,,81,79
330,3,2:22.0,,Loose ball foul by S. Adams (drawn by D. Cousins),81,79
331,3,2:22.0,,E. Freedom enters the game for S. Adams,81,79
332,3,2:10.0,D. Cousins misses 2-pt jump shot from 4 ft,,81,79
333,3,2:09.0,,Defensive rebound by E. Freedom,81,79
334,3,2:07.0,,Personal take foul by R. Rondo (drawn by R. Westbrook),81,79
335,3,1:59.0,,Personal foul by R. Gay (drawn by A. Morrow),81,79
336,3,1:59.0,,A. Morrow misses free throw 1 of 2,81,79
337,3,1:59.0,,Offensive rebound by Team,81,79
338,3,1:59.0,J. Anderson enters the game for R. Gay,,81,79
339,3,1:59.0,,A. Morrow makes free throw 2 of 2,81,80
340,3,1:40.0,D. Collison makes 3-pt jump shot from 22 ft (assist by R. Rondo),,84,80
341,3,1:23.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Westbrook),84,82
342,3,1:00.0,K. Koufos makes 2-pt layup at rim (assist by R. Rondo),,86,82
343,3,0:48.0,,R. Westbrook misses 2-pt layup from 2 ft (block by K. Koufos),86,82
344,3,0:47.0,Defensive rebound by K. Koufos,,86,82
345,3,0:36.0,D. Cousins makes 2-pt hook shot from 7 ft (assist by R. Rondo),,88,82
346,3,0:29.0,,R. Westbrook misses 3-pt jump shot from 26 ft,88,82
347,3,0:28.0,Defensive rebound by J. Anderson,,88,82
348,3,0:05.0,K. Koufos makes 2-pt layup from 1 ft (assist by R. Rondo),,90,82
349,3,0:04.0,Violation by Team (delay of game),,90,82
350,3,0:00.0,,D. Waiters misses 3-pt jump shot from 23 ft,90,82
351,3,0:00.0,,Offensive rebound by Team,90,82
352,4,11:42.0,,C. Payne makes 3-pt jump shot from 24 ft (assist by E. Freedom),90,85
353,4,11:23.0,Personal foul by C. Payne (drawn by W. Cauley-Stein),,90,85
354,4,11:15.0,D. Collison makes 2-pt jump shot from 18 ft,,92,85
355,4,10:55.0,,D. Waiters misses 3-pt jump shot from 25 ft,92,85
356,4,10:52.0,,Offensive rebound by Team,92,85
357,4,10:52.0,,S. Adams enters the game for E. Freedom,92,85
358,4,10:49.0,,C. Payne misses 2-pt layup from 1 ft,92,85
359,4,10:48.0,Defensive rebound by W. Cauley-Stein,,92,85
360,4,10:34.0,Shooting foul by S. Adams (drawn by W. Cauley-Stein),,92,85
361,4,10:34.0,W. Cauley-Stein makes free throw 1 of 2,,93,85
362,4,10:34.0,,K. Singler enters the game for D. Waiters,93,85
363,4,10:34.0,,S. Ibaka enters the game for S. Adams,93,85
364,4,10:34.0,W. Cauley-Stein misses free throw 2 of 2,,93,85
365,4,10:33.0,,Defensive rebound by C. Payne,93,85
366,4,10:22.0,,C. Payne misses 2-pt jump shot from 7 ft,93,85
367,4,10:19.0,,Offensive rebound by N. Collison,93,85
368,4,10:19.0,,N. Collison misses 2-pt layup at rim,93,85
369,4,10:19.0,Defensive rebound by R. Rondo,,93,85
370,4,10:17.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,95,85
371,4,10:17.0,,Oklahoma City full timeout,95,85
372,4,10:17.0,,R. Westbrook enters the game for A. Morrow,95,85
373,4,9:58.0,,R. Westbrook makes 2-pt jump shot from 15 ft,95,87
374,4,9:43.0,R. Rondo misses 2-pt jump shot from 6 ft,,95,87
375,4,9:43.0,Offensive rebound by K. Koufos,,95,87
376,4,9:38.0,Turnover by K. Koufos (bad pass; steal by N. Collison),,95,87
377,4,9:29.0,,Shooting foul by J. Anderson (drawn by S. Ibaka),95,87
378,4,9:29.0,,S. Ibaka misses free throw 1 of 2,95,87
379,4,9:29.0,,Offensive rebound by Team,95,87
380,4,9:29.0,,S. Ibaka misses free throw 2 of 2,95,87
381,4,9:29.0,Defensive rebound by K. Koufos,,95,87
