,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
47,1,6:38.0,,T. Harris misses 3-pt jump shot from 23 ft,13,12
48,1,6:37.0,Defensive rebound by S. Hawes,,13,12
49,1,6:28.0,M. Williams misses 3-pt jump shot from 25 ft,,13,12
50,1,6:27.0,,Defensive rebound by E. Payton,13,12
51,1,6:19.0,,E. Payton misses 2-pt jump shot from 7 ft,13,12
52,1,6:18.0,,Offensive rebound by V. Oladipo,13,12
53,1,6:16.0,,V. Oladipo makes 2-pt layup at rim,13,14
54,1,5:55.0,K. Walker misses 2-pt jump shot from 5 ft,,13,14
55,1,5:54.0,,Defensive rebound by T. Harris,13,14
56,1,5:45.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),13,16
57,1,5:37.0,Charlotte full timeout,,13,16
58,1,5:37.0,F. Kaminsky enters the game for M. Williams,,13,16
59,1,5:24.0,J. Lin misses 3-pt jump shot from 24 ft,,13,16
60,1,5:23.0,,Defensive rebound by N. Vučević,13,16
61,1,5:06.0,,T. Harris makes 2-pt jump shot from 11 ft (assist by C. Frye),13,18
62,1,4:48.0,S. Hawes makes 2-pt layup from 2 ft,,15,18
63,1,4:34.0,,Shooting foul by S. Hawes (drawn by N. Vučević),15,18
64,1,4:34.0,,N. Vučević makes free throw 1 of 2,15,19
65,1,4:34.0,,N. Vučević makes free throw 2 of 2,15,20
66,1,4:20.0,S. Hawes makes 2-pt layup at rim (assist by J. Lin),,17,20
67,1,4:20.0,Shooting foul by V. Oladipo (drawn by S. Hawes),,17,20
68,1,4:20.0,S. Hawes makes free throw 1 of 1,,18,20
69,1,4:10.0,,V. Oladipo makes 2-pt jump shot from 19 ft (assist by N. Vučević),18,22
70,1,3:49.0,K. Walker makes 2-pt layup at rim,,20,22
71,1,3:38.0,,V. Oladipo misses 3-pt jump shot from 23 ft,20,22
72,1,3:38.0,Defensive rebound by Team,,20,22
73,1,3:38.0,,E. Fournier enters the game for V. Oladipo,20,22
74,1,3:38.0,T. Hansbrough enters the game for S. Hawes,,20,22
75,1,3:38.0,J. Lamb enters the game for J. Lin,,20,22
76,1,3:23.0,T. Hansbrough misses 2-pt jump shot from 7 ft,,20,22
77,1,3:23.0,,Defensive rebound by E. Fournier,20,22
78,1,3:09.0,,E. Fournier makes 2-pt jump shot from 15 ft (assist by E. Payton),20,24
79,1,2:50.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by P. Hairston),,23,24
80,1,2:36.0,,Shooting foul by P. Hairston (drawn by T. Harris),23,24
81,1,2:36.0,,Orlando full timeout,23,24
82,1,2:36.0,,S. Napier enters the game for E. Payton,23,24
83,1,2:36.0,M. Williams enters the game for P. Hairston,,23,24
84,1,2:36.0,,T. Harris makes free throw 1 of 2,23,25
85,1,2:36.0,,T. Harris makes free throw 2 of 2,23,26
86,1,2:20.0,Def 3 sec tech foul by N. Vučević,,23,26
87,1,2:20.0,K. Walker makes technical free throw,,24,26
88,1,2:20.0,,M. Hezonja enters the game for T. Harris,24,26
89,1,2:20.0,,J. Smith enters the game for N. Vučević,24,26
90,1,2:15.0,K. Walker makes 2-pt jump shot from 17 ft,,26,26
91,1,1:59.0,,S. Napier makes 2-pt jump shot from 15 ft (assist by J. Smith),26,28
92,1,1:43.0,K. Walker misses 2-pt jump shot from 15 ft,,26,28
93,1,1:42.0,,Defensive rebound by C. Frye,26,28
94,1,1:30.0,,E. Fournier makes 2-pt layup from 1 ft (assist by M. Hezonja),26,30
95,1,1:09.0,M. Williams misses 2-pt jump shot from 5 ft,,26,30
96,1,1:08.0,Offensive rebound by T. Hansbrough,,26,30
97,1,1:08.0,T. Hansbrough makes 2-pt layup at rim,,28,30
98,1,0:51.0,,Personal foul by J. Lamb (drawn by E. Fournier),28,30
99,1,0:51.0,,E. Fournier makes free throw 1 of 2,28,31
100,1,0:51.0,,E. Fournier makes free throw 2 of 2,28,32
101,1,0:27.0,J. Lamb misses 2-pt jump shot from 8 ft,,28,32
102,1,0:27.0,Offensive rebound by T. Hansbrough,,28,32
103,1,0:27.0,T. Hansbrough makes 2-pt layup at rim,,30,32
104,1,0:03.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by S. Napier),30,35
105,2,11:41.0,Turnover by B. Roberts (lost ball; steal by S. Napier),,30,35
106,2,11:40.0,,Personal foul by J. Lamb (drawn by E. Fournier),30,35
107,2,11:26.0,,Personal foul by J. Lamb (drawn by C. Frye),30,35
108,2,11:26.0,,C. Frye makes free throw 1 of 2,30,36
109,2,11:26.0,T. Daniels enters the game for J. Lamb,,30,36
110,2,11:26.0,,C. Frye makes free throw 2 of 2,30,37
111,2,11:09.0,T. Daniels makes 2-pt jump shot from 21 ft,,32,37
112,2,10:55.0,,E. Fournier misses 2-pt jump shot from 15 ft,32,37
113,2,10:54.0,Defensive rebound by B. Roberts,,32,37
114,2,10:41.0,J. Lin misses 2-pt jump shot from 10 ft,,32,37
115,2,10:40.0,,Defensive rebound by S. Napier,32,37
116,2,10:25.0,,E. Fournier makes 2-pt jump shot from 20 ft,32,39
117,2,10:05.0,T. Hansbrough makes 2-pt dunk at rim (assist by J. Lin),,34,39
118,2,9:46.0,,C. Frye misses 2-pt jump shot from 9 ft,34,39
119,2,9:46.0,,Offensive rebound by Team,34,39
120,2,9:46.0,Loose ball foul by J. Lin (drawn by J. Smith),,34,39
121,2,9:35.0,,Offensive foul by M. Hezonja (drawn by J. Lin),34,39
122,2,9:35.0,,Turnover by M. Hezonja (offensive foul),34,39
123,2,9:13.0,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by J. Lin),,36,39
124,2,8:52.0,,E. Fournier makes 3-pt jump shot from 25 ft,36,42
125,2,8:30.0,T. Hansbrough misses 2-pt dunk at rim (block by E. Fournier),,36,42
126,2,8:29.0,,Defensive rebound by M. Hezonja,36,42
127,2,8:19.0,,J. Smith misses 2-pt layup at rim,36,42
128,2,8:19.0,Defensive rebound by J. Lin,,36,42
129,2,8:08.0,B. Roberts misses 3-pt jump shot from 24 ft,,36,42
130,2,8:08.0,,Defensive rebound by M. Hezonja,36,42
131,2,7:54.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by E. Fournier),36,44
132,2,7:44.0,Personal foul by J. Smith (drawn by T. Hansbrough),,36,44
133,2,7:44.0,Official timeout,,36,44
134,2,7:44.0,M. Williams enters the game for T. Hansbrough,,36,44
135,2,7:44.0,,E. Payton enters the game for C. Frye,36,44
136,2,7:44.0,,V. Oladipo enters the game for S. Napier,36,44
137,2,7:44.0,,A. Nicholson enters the game for M. Hezonja,36,44
138,2,7:31.0,F. Kaminsky misses 2-pt jump shot from 8 ft,,36,44
139,2,7:30.0,,Defensive rebound by A. Nicholson,36,44
140,2,7:12.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by V. Oladipo),36,46
141,2,7:12.0,,Shooting foul by B. Roberts (drawn by J. Smith),36,46
142,2,7:12.0,,J. Smith misses free throw 1 of 1,36,46
143,2,7:11.0,Defensive rebound by M. Williams,,36,46
144,2,7:05.0,Charlotte full timeout,,36,46
145,2,6:49.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,39,46
146,2,6:29.0,,E. Fournier makes 2-pt jump shot from 7 ft,39,48
147,2,6:14.0,J. Lin makes 3-pt jump shot from 24 ft (assist by T. Daniels),,42,48
148,2,5:59.0,,E. Payton makes 2-pt dunk at rim (assist by V. Oladipo),42,50
149,2,5:45.0,Turnover by J. Lin (lost ball; steal by J. Smith),,42,50
150,2,5:29.0,,E. Fournier misses 3-pt jump shot from 25 ft,42,50
151,2,5:29.0,Defensive rebound by B. Roberts,,42,50
152,2,5:22.0,Personal foul by E. Payton (drawn by B. Roberts),,42,50
153,2,5:22.0,,Orlando full timeout,42,50
154,2,5:22.0,,T. Harris enters the game for E. Fournier,42,50
155,2,5:22.0,,N. Vučević enters the game for J. Smith,42,50
156,2,5:22.0,S. Hawes enters the game for F. Kaminsky,,42,50
157,2,5:22.0,K. Walker enters the game for B. Roberts,,42,50
158,2,5:11.0,M. Williams misses 2-pt layup from 2 ft,,42,50
159,2,5:11.0,Offensive rebound by M. Williams,,42,50
160,2,5:11.0,S. Hawes makes 2-pt layup at rim,,44,50
161,2,4:57.0,,Turnover by N. Vučević (bad pass; steal by M. Williams),44,50
162,2,4:52.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by K. Walker),,47,50
163,2,4:41.0,,Personal foul by T. Daniels (drawn by T. Harris),47,50
164,2,4:41.0,,T. Harris makes free throw 1 of 2,47,51
165,2,4:41.0,,T. Harris makes free throw 2 of 2,47,52
166,2,4:22.0,M. Williams misses 3-pt jump shot from 24 ft,,47,52
167,2,4:22.0,Offensive rebound by S. Hawes,,47,52
168,2,4:19.0,S. Hawes misses 2-pt hook shot from 6 ft,,47,52
169,2,4:18.0,Offensive rebound by M. Williams,,47,52
170,2,4:18.0,M. Williams makes 2-pt layup from 2 ft,,49,52
171,2,3:59.0,,T. Harris misses 2-pt layup at rim,49,52
172,2,3:59.0,Defensive rebound by S. Hawes,,49,52
173,2,3:51.0,K. Walker makes 2-pt layup at rim,,51,52
174,2,3:35.0,,N. Vučević makes 2-pt jump shot from 12 ft,51,54
175,2,3:11.0,T. Daniels misses 3-pt jump shot from 26 ft,,51,54
176,2,3:09.0,,Defensive rebound by E. Payton,51,54
177,2,2:59.0,,T. Harris makes 2-pt layup from 1 ft (assist by E. Payton),51,56
178,2,2:46.0,Turnover by J. Lin (bad pass),,51,56
179,2,2:46.0,Charlotte full timeout,,51,56
180,2,2:46.0,,E. Fournier enters the game for A. Nicholson,51,56
181,2,2:46.0,P. Hairston enters the game for J. Lin,,51,56
182,2,2:28.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by N. Vučević),51,59
183,2,2:06.0,Personal foul by E. Fournier (drawn by P. Hairston),,51,59
184,2,2:03.0,Personal foul by E. Payton (drawn by K. Walker),,51,59
185,2,1:54.0,K. Walker misses 3-pt jump shot from 24 ft,,51,59
186,2,1:54.0,,Defensive rebound by N. Vučević,51,59
187,2,1:47.0,,Turnover by N. Vučević (traveling),51,59
188,2,1:26.0,T. Daniels misses 2-pt jump shot from 18 ft,,51,59
189,2,1:25.0,,Defensive rebound by E. Payton,51,59
190,2,1:19.0,,V. Oladipo misses 2-pt jump shot from 12 ft,51,59
191,2,1:18.0,Defensive rebound by S. Hawes,,51,59
192,2,1:10.0,K. Walker makes 2-pt jump shot from 7 ft,,53,59
193,2,0:59.0,,Turnover by E. Payton (bad pass; steal by P. Hairston),53,59
194,2,0:49.0,K. Walker makes 2-pt layup from 2 ft,,55,59
195,2,0:37.0,,Shooting foul by T. Daniels (drawn by V. Oladipo),55,59
196,2,0:37.0,,V. Oladipo makes free throw 1 of 2,55,60
197,2,0:37.0,,V. Oladipo makes free throw 2 of 2,55,61
198,2,0:31.0,K. Walker misses 2-pt jump shot from 13 ft,,55,61
199,2,0:30.0,,Defensive rebound by E. Fournier,55,61
200,2,0:10.0,,Turnover by E. Fournier (lost ball; steal by P. Hairston),55,61
201,2,0:03.0,T. Daniels misses 3-pt jump shot from 22 ft,,55,61
202,2,0:02.0,,Defensive rebound by N. Vučević,55,61
203,2,0:00.0,,E. Payton misses 3-pt jump shot from 30 ft,55,61
204,2,0:00.0,,Offensive rebound by Team,55,61
205,3,11:33.0,P. Hairston makes 3-pt jump shot from 23 ft (assist by M. Williams),,58,61
206,3,11:16.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by T. Harris),58,64
207,3,11:00.0,J. Lin makes 2-pt layup at rim,,60,64
208,3,10:36.0,,E. Payton misses 2-pt jump shot from 20 ft,60,64
209,3,10:35.0,Defensive rebound by M. Williams,,60,64
210,3,10:24.0,S. Hawes misses 3-pt jump shot from 24 ft,,60,64
211,3,10:23.0,,Defensive rebound by T. Harris,60,64
212,3,10:17.0,,N. Vučević makes 2-pt hook shot from 8 ft,60,66
213,3,10:17.0,,Shooting foul by S. Hawes (drawn by N. Vučević),60,66
214,3,10:17.0,,N. Vučević makes free throw 1 of 1,60,67
215,3,10:00.0,P. Hairston misses 3-pt jump shot from 24 ft,,60,67
216,3,9:59.0,,Defensive rebound by A. Gordon,60,67
217,3,9:55.0,,A. Gordon makes 2-pt layup at rim,60,69
218,3,9:55.0,,Shooting foul by S. Hawes (drawn by A. Gordon),60,69
219,3,9:55.0,,A. Gordon misses free throw 1 of 1,60,69
220,3,9:54.0,Defensive rebound by M. Williams,,60,69
221,3,9:30.0,K. Walker misses 3-pt jump shot from 23 ft,,60,69
222,3,9:29.0,,Defensive rebound by N. Vučević,60,69
223,3,9:21.0,,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Payton),60,71
224,3,9:02.0,Turnover by J. Lin (lost ball; steal by N. Vučević),,60,71
225,3,8:57.0,,T. Harris makes 2-pt layup from 1 ft (assist by E. Payton),60,73
226,3,8:57.0,Charlotte full timeout,,60,73
227,3,8:44.0,Shooting foul by T. Harris (drawn by K. Walker),,60,73
228,3,8:44.0,K. Walker makes free throw 1 of 2,,61,73
229,3,8:44.0,K. Walker misses free throw 2 of 2,,61,73
230,3,8:43.0,,Defensive rebound by T. Harris,61,73
231,3,8:20.0,,N. Vučević misses 2-pt jump shot from 11 ft,61,73
232,3,8:19.0,Defensive rebound by K. Walker,,61,73
233,3,8:08.0,Personal foul by V. Oladipo (drawn by K. Walker),,61,73
234,3,7:57.0,Shooting foul by N. Vučević (drawn by J. Lin),,61,73
235,3,7:57.0,J. Lin makes free throw 1 of 2,,62,73
236,3,7:57.0,J. Lin makes free throw 2 of 2,,63,73
237,3,7:35.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by E. Payton),63,76
238,3,7:19.0,M. Williams misses 2-pt jump shot from 5 ft,,63,76
239,3,7:18.0,,Defensive rebound by T. Harris,63,76
240,3,7:05.0,,Turnover by N. Vučević (lost ball; steal by K. Walker),63,76
241,3,7:00.0,P. Hairston makes 2-pt dunk at rim (assist by K. Walker),,65,76
242,3,6:48.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by A. Gordon),65,79
243,3,6:30.0,J. Lin misses 2-pt jump shot from 13 ft,,65,79
244,3,6:29.0,,Defensive rebound by E. Payton,65,79
245,3,6:22.0,,T. Harris makes 2-pt jump shot from 18 ft,65,81
246,3,6:21.0,Charlotte full timeout,,65,81
247,3,6:21.0,F. Kaminsky enters the game for P. Hairston,,65,81
248,3,6:07.0,K. Walker makes 3-pt jump shot from 24 ft (assist by J. Lin),,68,81
249,3,5:42.0,,N. Vučević misses 2-pt jump shot from 21 ft,68,81
250,3,5:40.0,,Offensive rebound by E. Payton,68,81
251,3,5:40.0,,E. Payton misses 2-pt layup from 2 ft,68,81
252,3,5:39.0,,Offensive rebound by E. Payton,68,81
253,3,5:38.0,,E. Payton misses 2-pt layup from 1 ft,68,81
254,3,5:36.0,Defensive rebound by M. Williams,,68,81
255,3,5:29.0,Turnover by M. Williams (offensive foul),,68,81
256,3,5:29.0,Offensive foul by M. Williams (drawn by V. Oladipo),,68,81
257,3,5:12.0,,V. Oladipo makes 2-pt layup at rim (assist by T. Harris),68,83
258,3,4:55.0,Personal foul by E. Payton (drawn by J. Lin),,68,83
259,3,4:47.0,,S. Napier enters the game for E. Payton,68,83
260,3,4:40.0,K. Walker misses 2-pt jump shot from 18 ft,,68,83
261,3,4:40.0,Offensive rebound by S. Hawes,,68,83
262,3,4:24.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,68,83
263,3,4:23.0,Offensive rebound by F. Kaminsky,,68,83
264,3,4:16.0,M. Williams makes 2-pt jump shot from 21 ft (assist by K. Walker),,70,83
265,3,4:04.0,,Turnover by V. Oladipo (bad pass; steal by K. Walker),70,83
266,3,3:58.0,K. Walker misses 2-pt layup at rim,,70,83
267,3,3:57.0,,Defensive rebound by S. Napier,70,83
268,3,3:53.0,,T. Harris makes 2-pt layup at rim (assist by A. Gordon),70,85
269,3,3:53.0,Charlotte full timeout,,70,85
270,3,3:53.0,T. Hansbrough enters the game for M. Williams,,70,85
271,3,3:53.0,T. Daniels enters the game for S. Hawes,,70,85
272,3,3:41.0,J. Lin misses 2-pt layup from 1 ft (block by N. Vučević),,70,85
273,3,3:40.0,,Defensive rebound by A. Gordon,70,85
274,3,3:36.0,,T. Harris makes 2-pt layup from 1 ft (assist by A. Gordon),70,87
275,3,3:22.0,K. Walker misses 2-pt jump shot from 19 ft,,70,87
276,3,3:22.0,,Defensive rebound by N. Vučević,70,87
277,3,3:09.0,,A. Gordon makes 2-pt jump shot from 13 ft,70,89
278,3,2:42.0,T. Hansbrough misses 2-pt jump shot from 8 ft (block by N. Vučević),,70,89
279,3,2:41.0,,Defensive rebound by N. Vučević,70,89
280,3,2:39.0,,Offensive foul by A. Gordon (drawn by T. Hansbrough),70,89
281,3,2:39.0,,Turnover by A. Gordon (offensive foul),70,89
282,3,2:39.0,,E. Fournier enters the game for V. Oladipo,70,89
283,3,2:24.0,K. Walker makes 2-pt layup from 1 ft,,72,89
284,3,2:05.0,,N. Vučević misses 2-pt hook shot from 9 ft,72,89
285,3,2:05.0,,Offensive rebound by Team,72,89
286,3,2:05.0,Loose ball foul by J. Lin (drawn by A. Gordon),,72,89
287,3,1:57.0,,E. Fournier misses 3-pt jump shot from 24 ft,72,89
288,3,1:55.0,Defensive rebound by T. Hansbrough,,72,89
289,3,1:48.0,Shooting foul by S. Napier (drawn by K. Walker),,72,89
290,3,1:48.0,K. Walker makes free throw 1 of 3,,73,89
291,3,1:48.0,K. Walker misses free throw 2 of 3,,73,89
292,3,1:48.0,Offensive rebound by Team,,73,89
293,3,1:48.0,,J. Smith enters the game for N. Vučević,73,89
294,3,1:48.0,,V. Oladipo enters the game for A. Gordon,73,89
295,3,1:48.0,K. Walker makes free throw 3 of 3,,74,89
296,3,1:31.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by S. Napier),74,92
297,3,1:08.0,T. Daniels misses 2-pt jump shot from 20 ft,,74,92
298,3,1:08.0,,Defensive rebound by V. Oladipo,74,92
299,3,1:01.0,,V. Oladipo misses 3-pt jump shot from 23 ft,74,92
300,3,1:00.0,Defensive rebound by T. Daniels,,74,92
301,3,0:54.0,K. Walker misses 2-pt jump shot from 20 ft,,74,92
302,3,0:51.0,Offensive rebound by F. Kaminsky,,74,92
303,3,0:51.0,F. Kaminsky misses 2-pt layup from 2 ft,,74,92
304,3,0:50.0,Offensive rebound by F. Kaminsky,,74,92
305,3,0:43.0,T. Daniels misses 2-pt layup from 2 ft,,74,92
306,3,0:42.0,Offensive rebound by T. Daniels,,74,92
307,3,0:42.0,T. Daniels makes 2-pt layup at rim,,76,92
308,3,0:21.0,,T. Harris makes 2-pt layup from 1 ft (assist by S. Napier),76,94
309,3,0:01.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by K. Walker),,79,94
310,4,11:49.0,,J. Smith misses 2-pt jump shot from 17 ft,79,94
311,4,11:48.0,Defensive rebound by K. Walker,,79,94
312,4,11:34.0,T. Daniels misses 2-pt jump shot from 19 ft,,79,94
313,4,11:34.0,,Defensive rebound by V. Oladipo,79,94
314,4,11:18.0,,E. Fournier makes 2-pt jump shot from 21 ft,79,96
315,4,11:00.0,F. Kaminsky misses 2-pt jump shot from 4 ft (block by T. Harris),,79,96
316,4,10:59.0,,Defensive rebound by J. Smith,79,96
317,4,10:59.0,,Turnover by J. Smith (bad pass),79,96
318,4,10:59.0,,A. Gordon enters the game for T. Harris,79,96
319,4,10:59.0,,E. Payton enters the game for V. Oladipo,79,96
320,4,10:53.0,T. Daniels makes 2-pt jump shot from 9 ft (assist by K. Walker),,81,96
321,4,10:30.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by E. Fournier),81,99
322,4,10:15.0,T. Daniels makes 2-pt jump shot from 15 ft (assist by K. Walker),,83,99
323,4,9:53.0,,Turnover by S. Napier (bad pass; steal by F. Kaminsky),83,99
324,4,9:31.0,Turnover by F. Kaminsky (lost ball; steal by S. Napier),,83,99
325,4,9:26.0,,E. Fournier misses 2-pt layup at rim,83,99
326,4,9:24.0,,Offensive rebound by S. Napier,83,99
327,4,9:06.0,,V. Oladipo enters the game for S. Napier,83,99
328,4,9:03.0,,J. Smith misses 2-pt jump shot from 19 ft,83,99
329,4,9:02.0,Defensive rebound by K. Walker,,83,99
330,4,8:47.0,Shooting foul by E. Fournier (drawn by K. Walker),,83,99
331,4,8:47.0,Official timeout,,83,99
332,4,8:47.0,,N. Vučević enters the game for J. Smith,83,99
333,4,8:47.0,K. Walker makes free throw 1 of 2,,84,99
334,4,8:47.0,K. Walker makes free throw 2 of 2,,85,99
335,4,8:27.0,,E. Payton misses 2-pt jump shot from 6 ft,85,99
336,4,8:26.0,Defensive rebound by T. Hansbrough,,85,99
337,4,8:11.0,K. Walker makes 3-pt jump shot from 24 ft (assist by B. Roberts),,88,99
338,4,7:51.0,,Personal foul by T. Daniels (drawn by E. Fournier),88,99
339,4,7:42.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by N. Vučević),88,102
340,4,7:24.0,T. Hansbrough misses 2-pt jump shot from 3 ft,,88,102
341,4,7:23.0,,Defensive rebound by N. Vučević,88,102
342,4,7:16.0,,Shooting foul by T. Hansbrough (drawn by A. Gordon),88,102
343,4,7:16.0,,A. Gordon misses free throw 1 of 2,88,102
344,4,7:16.0,,Offensive rebound by Team,88,102
345,4,7:16.0,,A. Gordon makes free throw 2 of 2,88,103
346,4,7:05.0,B. Roberts makes 2-pt jump shot from 19 ft,,90,103
347,4,6:45.0,,Turnover by N. Vučević (3 sec),90,103
348,4,6:22.0,K. Walker misses 3-pt jump shot from 25 ft,,90,103
349,4,6:21.0,,Defensive rebound by A. Gordon,90,103
350,4,6:12.0,,Turnover by A. Gordon (offensive foul),90,103
351,4,6:12.0,Offensive charge foul by A. Gordon (drawn by T. Hansbrough),,90,103
352,4,6:12.0,,T. Harris enters the game for A. Gordon,90,103
353,4,5:52.0,F. Kaminsky misses 2-pt jump shot from 1 ft (block by T. Harris),,90,103
354,4,5:51.0,Offensive rebound by F. Kaminsky,,90,103
355,4,5:51.0,F. Kaminsky misses 2-pt layup from 1 ft (block by N. Vučević),,90,103
356,4,5:44.0,,Defensive rebound by N. Vučević,90,103
357,4,5:44.0,,Offensive foul by E. Payton (drawn by B. Roberts),90,103
358,4,5:44.0,,Turnover by E. Payton (offensive foul),90,103
359,4,5:44.0,,Orlando full timeout,90,103
360,4,5:44.0,S. Hawes enters the game for T. Hansbrough,,90,103
361,4,5:33.0,F. Kaminsky misses 2-pt layup at rim (block by N. Vučević),,90,103
362,4,5:32.0,,Defensive rebound by T. Harris,90,103
363,4,5:14.0,,N. Vučević misses 2-pt jump shot from 13 ft,90,103
364,4,5:14.0,Defensive rebound by F. Kaminsky,,90,103
365,4,5:04.0,K. Walker misses 2-pt layup from 2 ft (block by N. Vučević),,90,103
366,4,5:03.0,,Defensive rebound by E. Payton,90,103
367,4,4:55.0,,E. Payton misses 2-pt jump shot from 18 ft,90,103
368,4,4:55.0,Defensive rebound by K. Walker,,90,103
369,4,4:49.0,B. Roberts makes 3-pt jump shot from 24 ft (assist by K. Walker),,93,103
370,4,4:31.0,,V. Oladipo misses 3-pt jump shot from 24 ft,93,103
371,4,4:31.0,Defensive rebound by S. Hawes,,93,103
372,4,4:21.0,T. Daniels misses 2-pt jump shot from 13 ft,,93,103
373,4,4:20.0,Offensive rebound by T. Daniels,,93,103
374,4,4:19.0,Turnover by T. Daniels (lost ball),,93,103
375,4,3:56.0,,V. Oladipo misses 2-pt layup from 1 ft,93,103
376,4,3:54.0,Defensive rebound by F. Kaminsky,,93,103
377,4,3:50.0,Shooting foul by N. Vučević (drawn by B. Roberts),,93,103
378,4,3:50.0,B. Roberts makes free throw 1 of 2,,94,103
379,4,3:50.0,M. Williams enters the game for F. Kaminsky,,94,103
380,4,3:50.0,B. Roberts makes free throw 2 of 2,,95,103
381,4,3:34.0,,N. Vučević misses 2-pt hook shot from 6 ft,95,103
382,4,3:34.0,,Offensive rebound by Team,95,103
383,4,3:25.0,,E. Payton misses 2-pt jump shot from 14 ft,95,103
