,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
420,4,2:13.0,P. Gasol misses 2-pt jump shot from 10 ft,,86,76
421,4,2:11.0,,Defensive rebound by K. Irving,86,76
422,4,2:06.0,,Shooting foul by D. Rose (drawn by J. Smith),86,76
423,4,2:06.0,,J. Smith makes free throw 1 of 2,86,77
424,4,2:06.0,,J. Smith makes free throw 2 of 2,86,78
425,4,1:49.0,Shooting foul by L. James (drawn by T. Gibson),,86,78
426,4,1:49.0,T. Gibson makes 2-pt layup from 2 ft (assist by D. Rose),,88,78
427,4,1:49.0,T. Gibson makes free throw 1 of 1,,89,78
428,4,1:49.0,,Cleveland full timeout,89,78
429,4,1:35.0,,K. Love misses 3-pt jump shot from 25 ft,89,78
430,4,1:34.0,Defensive rebound by J. Butler,,89,78
431,4,1:10.0,T. Gibson makes 2-pt jump shot from 18 ft,,91,78
432,4,1:10.0,,Cleveland full timeout,91,78
433,4,0:59.0,,Shooting foul by P. Gasol (drawn by L. James),91,78
434,4,0:59.0,,L. James makes 2-pt layup at rim,91,80
435,4,0:59.0,,L. James makes free throw 1 of 1,91,81
436,4,0:58.0,Personal foul by K. Love (drawn by P. Gasol),,91,81
437,4,0:58.0,P. Gasol makes free throw 1 of 2,,92,81
438,4,0:58.0,P. Gasol makes free throw 2 of 2,,93,81
439,4,0:48.0,,J. Smith misses 3-pt jump shot from 24 ft,93,81
440,4,0:48.0,Defensive rebound by T. Snell,,93,81
441,4,0:30.0,J. Butler makes 3-pt jump shot from 24 ft,,96,81
442,4,0:10.0,,M. Dellavedova makes 2-pt jump shot from 15 ft (assist by K. Love),96,83
