,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PHOENIX_ACTION,PHILADELPHIA_SCORE,PHOENIX_SCORE
394,4,8:54.0,,P. Tucker enters the game for A. Len,89,79
395,4,8:54.0,,R. Price enters the game for T. Warren,89,79
396,4,8:39.0,K. Marshall misses 3-pt jump shot from 22 ft,,89,79
397,4,8:37.0,Offensive rebound by N. Stauskas,,89,79
398,4,8:37.0,N. Stauskas makes 2-pt layup at rim,,91,79
399,4,8:27.0,,Turnover by J. Leuer (lost ball; steal by N. Noel),91,79
400,4,8:24.0,Turnover by N. Noel (bad pass; steal by R. Price),,91,79
401,4,8:11.0,,B. Knight misses 2-pt jump shot from 8 ft,91,79
402,4,8:09.0,,Offensive rebound by P. Tucker,91,79
403,4,8:06.0,,P. Tucker makes 2-pt layup from 1 ft,91,81
404,4,8:02.0,Philadelphia full timeout,,91,81
405,4,8:02.0,,T. Chandler enters the game for D. Booker,91,81
406,4,8:02.0,I. Smith enters the game for N. Noel,,91,81
407,4,8:02.0,C. Landry enters the game for K. Marshall,,91,81
408,4,7:56.0,H. Thompson misses 3-pt jump shot from 24 ft,,91,81
409,4,7:54.0,,Defensive rebound by J. Leuer,91,81
410,4,7:43.0,,P. Tucker misses 2-pt layup from 1 ft,91,81
411,4,7:41.0,Defensive rebound by C. Landry,,91,81
412,4,7:32.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by H. Thompson),,94,81
413,4,7:21.0,,B. Knight misses 3-pt jump shot from 24 ft,94,81
414,4,7:19.0,Defensive rebound by C. Landry,,94,81
415,4,7:01.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Smith),,97,81
416,4,6:45.0,,Shooting foul by J. Grant (drawn by R. Price),97,81
417,4,6:45.0,,R. Price makes free throw 1 of 2,97,82
418,4,6:45.0,,R. Price makes free throw 2 of 2,97,83
419,4,6:31.0,C. Landry misses 2-pt jump shot from 17 ft,,97,83
420,4,6:29.0,,Defensive rebound by J. Leuer,97,83
421,4,6:20.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),97,86
422,4,6:12.0,Turnover by I. Smith (bad pass; steal by J. Leuer),,97,86
423,4,6:09.0,,J. Leuer makes 2-pt dunk at rim,97,88
424,4,6:09.0,Philadelphia full timeout,,97,88
425,4,6:09.0,N. Noel enters the game for J. Grant,,97,88
426,4,5:56.0,I. Smith makes 2-pt jump shot from 19 ft,,99,88
427,4,5:35.0,,R. Price misses 3-pt jump shot from 25 ft,99,88
428,4,5:33.0,,Offensive rebound by J. Leuer,99,88
429,4,5:29.0,,Turnover by R. Price (lost ball; steal by I. Smith),99,88
430,4,5:25.0,N. Stauskas makes 2-pt dunk at rim (assist by I. Smith),,101,88
431,4,5:08.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. Knight),101,91
432,4,4:52.0,N. Stauskas misses 2-pt layup at rim,,101,91
433,4,4:50.0,,Defensive rebound by T. Chandler,101,91
434,4,4:40.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),101,94
435,4,4:19.0,I. Smith makes 2-pt jump shot from 18 ft,,103,94
436,4,4:10.0,,Shooting foul by N. Noel (drawn by B. Knight),103,94
437,4,4:10.0,,B. Knight makes free throw 1 of 2,103,95
438,4,4:10.0,,M. Teletović enters the game for T. Chandler,103,95
439,4,4:10.0,I. Canaan enters the game for C. Landry,,103,95
440,4,4:10.0,J. Grant enters the game for N. Stauskas,,103,95
441,4,4:10.0,,B. Knight misses free throw 2 of 2,103,95
442,4,4:09.0,Defensive rebound by I. Canaan,,103,95
443,4,3:52.0,I. Smith misses 2-pt jump shot from 9 ft,,103,95
444,4,3:52.0,Offensive rebound by N. Noel,,103,95
445,4,3:52.0,N. Noel makes 2-pt layup from 2 ft,,105,95
446,4,3:52.0,Shooting foul by B. Knight (drawn by N. Noel),,105,95
447,4,3:52.0,,T. Chandler enters the game for M. Teletović,105,95
448,4,3:52.0,N. Noel makes free throw 1 of 1,,106,95
449,4,3:37.0,,Personal foul by I. Smith (drawn by T. Chandler),106,95
450,4,3:30.0,,B. Knight makes 3-pt jump shot from 25 ft,106,98
451,4,3:03.0,Turnover by I. Canaan (traveling),,106,98
452,4,2:57.0,,Shooting foul by N. Noel (drawn by B. Knight),106,98
453,4,2:57.0,Official timeout,,106,98
454,4,2:57.0,,B. Knight makes free throw 1 of 2,106,99
455,4,2:57.0,,B. Knight makes free throw 2 of 2,106,100
456,4,2:42.0,I. Smith misses 2-pt jump shot from 16 ft,,106,100
457,4,2:40.0,,Defensive rebound by T. Chandler,106,100
458,4,2:34.0,,Turnover by B. Knight (bad pass; steal by N. Noel),106,100
459,4,2:21.0,I. Canaan misses 2-pt jump shot from 10 ft,,106,100
460,4,2:19.0,,Defensive rebound by T. Chandler,106,100
461,4,2:15.0,,B. Knight misses 2-pt jump shot from 17 ft,106,100
462,4,2:11.0,Defensive rebound by J. Grant,,106,100
463,4,1:53.0,J. Grant misses 3-pt jump shot from 25 ft,,106,100
464,4,1:52.0,Offensive rebound by N. Noel,,106,100
465,4,1:35.0,I. Smith makes 2-pt layup from 2 ft,,108,100
466,4,1:35.0,,Phoenix full timeout,108,100
467,4,1:27.0,,R. Price misses 3-pt jump shot from 25 ft,108,100
468,4,1:27.0,,Offensive rebound by T. Chandler,108,100
469,4,1:27.0,,T. Chandler makes 2-pt dunk at rim,108,102
470,4,1:05.0,Turnover by J. Grant (bad pass),,108,102
471,4,1:05.0,,D. Booker enters the game for R. Price,108,102
472,4,0:54.0,,D. Booker misses 3-pt jump shot from 24 ft,108,102
473,4,0:52.0,Defensive rebound by I. Canaan,,108,102
474,4,0:30.0,Turnover by J. Grant (bad pass),,108,102
475,4,0:30.0,,Phoenix full timeout,108,102
476,4,0:30.0,,R. Price enters the game for T. Chandler,108,102
477,4,0:30.0,J. Sampson enters the game for I. Canaan,,108,102
478,4,0:25.0,,B. Knight misses 2-pt layup from 2 ft (block by J. Sampson),108,102
479,4,0:24.0,Defensive rebound by N. Noel,,108,102
480,4,0:24.0,Personal take foul by J. Leuer (drawn by J. Sampson),,108,102
481,4,0:24.0,Philadelphia full timeout,,108,102
482,4,0:24.0,I. Canaan enters the game for N. Noel,,108,102
483,4,0:24.0,N. Stauskas enters the game for J. Sampson,,108,102
484,4,0:24.0,,S. Weems enters the game for D. Booker,108,102
485,4,0:24.0,,T. Chandler enters the game for J. Leuer,108,102
486,4,0:24.0,Philadelphia full timeout,,108,102
487,4,0:17.0,Personal take foul by B. Knight (drawn by I. Canaan),,108,102
488,4,0:17.0,I. Canaan makes free throw 1 of 2,,109,102
489,4,0:17.0,,D. Booker enters the game for T. Chandler,109,102
490,4,0:17.0,J. Sampson enters the game for N. Stauskas,,109,102
491,4,0:17.0,I. Canaan makes free throw 2 of 2,,110,102
492,4,0:11.0,,B. Knight misses 3-pt jump shot from 25 ft,110,102
493,4,0:09.0,Defensive rebound by J. Sampson,,110,102
494,4,0:09.0,Personal take foul by D. Booker (drawn by J. Sampson),,110,102
495,4,0:09.0,J. Sampson misses free throw 1 of 2,,110,102
496,4,0:09.0,Offensive rebound by Team,,110,102
497,4,0:09.0,J. Sampson makes free throw 2 of 2,,111,102
498,4,0:05.0,,D. Booker makes 2-pt layup from 1 ft,111,104
