,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
79,1,2:38.0,D. Sloan misses 2-pt jump shot from 17 ft,,17,29
80,1,2:37.0,,Defensive rebound by C. Miles,17,29
81,1,2:15.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by T. Lawson),17,32
82,1,1:51.0,H. Sims misses 2-pt jump shot from 14 ft,,17,32
83,1,1:50.0,,Defensive rebound by I. Mahinmi,17,32
84,1,1:43.0,,Shooting block foul by H. Sims (drawn by R. Stuckey),17,32
85,1,1:43.0,,R. Stuckey makes free throw 1 of 2,17,33
86,1,1:43.0,T. Robinson enters the game for H. Sims,,17,33
87,1,1:43.0,,M. Turner enters the game for I. Mahinmi,17,33
88,1,1:43.0,,R. Stuckey makes free throw 2 of 2,17,34
89,1,1:31.0,S. Karasev makes 2-pt jump shot from 16 ft (assist by M. Brown),,19,34
90,1,1:20.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by T. Lawson),19,37
91,1,1:05.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,19,37
92,1,1:05.0,,Defensive rebound by M. Turner,19,37
93,1,0:52.0,,M. Turner misses 2-pt jump shot from 10 ft,19,37
94,1,0:51.0,Defensive rebound by T. Robinson,,19,37
95,1,0:41.0,S. Karasev misses 3-pt jump shot from 23 ft,,19,37
96,1,0:40.0,,Defensive rebound by R. Stuckey,19,37
97,1,0:37.0,,Turnover by R. Stuckey (lost ball; steal by M. Brown),19,37
98,1,0:28.0,D. Sloan misses 3-pt jump shot from 24 ft,,19,37
99,1,0:28.0,,Defensive rebound by C. Miles,19,37
100,1,0:06.0,,R. Stuckey makes 2-pt layup from 2 ft (assist by T. Lawson),19,39
101,1,0:00.0,S. Kilpatrick misses 3-pt jump shot from 24 ft (block by C. Miles),,19,39
102,1,0:00.0,Offensive rebound by Team,,19,39
103,2,11:49.0,,Shooting foul by S. Karasev (drawn by R. Stuckey),19,39
104,2,11:49.0,,R. Stuckey makes free throw 1 of 2,19,40
105,2,11:49.0,,R. Stuckey makes free throw 2 of 2,19,41
106,2,11:25.0,M. Brown makes 3-pt jump shot from 25 ft (assist by S. Karasev),,22,41
107,2,11:14.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by S. Hill),22,43
108,2,11:02.0,Personal foul by C. Miles,,22,43
109,2,10:53.0,Turnover by T. Robinson (bad pass; steal by M. Turner),,22,43
110,2,10:45.0,,T. Lawson misses 2-pt jump shot from 10 ft,22,43
111,2,10:44.0,,Offensive rebound by M. Turner,22,43
112,2,10:44.0,,M. Turner misses 2-pt layup at rim,22,43
113,2,10:43.0,Defensive rebound by S. Karasev,,22,43
114,2,10:37.0,S. Kilpatrick misses 2-pt jump shot from 4 ft,,22,43
115,2,10:36.0,,Defensive rebound by M. Turner,22,43
116,2,10:19.0,,S. Hill makes 2-pt layup from 1 ft (assist by M. Turner),22,45
117,2,9:56.0,S. Kilpatrick misses 2-pt jump shot from 7 ft,,22,45
118,2,9:55.0,,Defensive rebound by M. Turner,22,45
119,2,9:49.0,,C. Miles misses 3-pt jump shot from 24 ft,22,45
120,2,9:45.0,Defensive rebound by M. Brown,,22,45
121,2,9:42.0,Turnover by M. Brown (bad pass; steal by R. Stuckey),,22,45
122,2,9:38.0,,Turnover by S. Hill (bad pass),22,45
123,2,9:38.0,B. Bogdanović enters the game for S. Karasev,,22,45
124,2,9:20.0,T. Robinson misses 2-pt jump shot from 15 ft,,22,45
125,2,9:20.0,,Defensive rebound by M. Turner,22,45
126,2,9:09.0,,R. Stuckey makes 2-pt layup from 1 ft,22,47
127,2,9:09.0,Brooklyn full timeout,,22,47
128,2,9:09.0,C. McCullough enters the game for T. Robinson,,22,47
129,2,9:01.0,Shooting foul by T. Lawson (drawn by D. Sloan),,22,47
130,2,9:01.0,D. Sloan misses free throw 1 of 2,,22,47
131,2,9:01.0,Offensive rebound by Team,,22,47
132,2,9:01.0,D. Sloan makes free throw 2 of 2,,23,47
133,2,8:45.0,,M. Turner makes 2-pt jump shot from 9 ft (assist by C. Miles),23,49
134,2,8:26.0,B. Bogdanović misses 2-pt layup from 3 ft,,23,49
135,2,8:25.0,,Defensive rebound by S. Hill,23,49
136,2,8:19.0,,M. Turner makes 2-pt layup from 2 ft (assist by S. Hill),23,51
137,2,8:08.0,Turnover by C. McCullough (bad pass),,23,51
138,2,8:08.0,W. Ellington enters the game for D. Sloan,,23,51
139,2,8:08.0,S. Larkin enters the game for M. Brown,,23,51
140,2,7:53.0,,M. Turner misses 2-pt jump shot from 9 ft,23,51
141,2,7:52.0,Defensive rebound by C. McCullough,,23,51
142,2,7:38.0,C. McCullough misses 2-pt jump shot from 10 ft (block by M. Turner),,23,51
143,2,7:37.0,Offensive rebound by C. McCullough,,23,51
144,2,7:36.0,Shooting foul by C. Miles (drawn by C. McCullough),,23,51
145,2,7:36.0,C. McCullough misses free throw 1 of 2,,23,51
146,2,7:36.0,Offensive rebound by Team,,23,51
147,2,7:36.0,M. Brown enters the game for S. Kilpatrick,,23,51
148,2,7:36.0,,P. George enters the game for C. Miles,23,51
149,2,7:36.0,C. McCullough misses free throw 2 of 2,,23,51
150,2,7:36.0,,Defensive rebound by S. Hill,23,51
151,2,7:22.0,,M. Turner makes 2-pt layup from 2 ft (assist by T. Lawson),23,53
152,2,7:09.0,M. Brown makes 2-pt layup from 3 ft,,25,53
153,2,6:54.0,,M. Turner misses 2-pt jump shot from 19 ft,25,53
154,2,6:54.0,Defensive rebound by B. Bogdanović,,25,53
155,2,6:35.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,25,53
156,2,6:35.0,,Defensive rebound by M. Turner,25,53
157,2,6:25.0,,M. Turner makes 2-pt layup from 2 ft (assist by R. Stuckey),25,55
158,2,6:12.0,C. McCullough misses 2-pt jump shot from 10 ft,,25,55
159,2,6:11.0,Offensive rebound by C. McCullough,,25,55
160,2,6:10.0,,G. Hill enters the game for R. Stuckey,25,55
161,2,5:57.0,Turnover by S. Larkin (bad pass),,25,55
162,2,5:57.0,Official timeout,,25,55
163,2,5:42.0,,M. Turner makes 2-pt hook shot from 8 ft (assist by T. Lawson),25,57
164,2,5:21.0,Turnover by B. Bogdanović (lost ball; steal by S. Hill),,25,57
165,2,5:13.0,,P. George misses 3-pt jump shot from 25 ft,25,57
166,2,5:12.0,Defensive rebound by W. Ellington,,25,57
167,2,5:05.0,Personal foul by T. Lawson,,25,57
168,2,5:05.0,D. Sloan enters the game for C. McCullough,,25,57
169,2,5:05.0,,C. Miles enters the game for S. Hill,25,57
170,2,5:05.0,,M. Ellis enters the game for T. Lawson,25,57
171,2,5:00.0,W. Ellington misses 3-pt jump shot from 24 ft,,25,57
172,2,4:59.0,,Defensive rebound by M. Turner,25,57
173,2,4:51.0,,P. George makes 2-pt layup from 2 ft,25,59
174,2,4:41.0,Shooting foul by M. Ellis (drawn by B. Bogdanović),,25,59
175,2,4:41.0,B. Bogdanović makes free throw 1 of 2,,26,59
176,2,4:41.0,B. Bogdanović makes free throw 2 of 2,,27,59
177,2,4:27.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),27,62
178,2,4:08.0,M. Brown makes 2-pt dunk from 1 ft (assist by S. Larkin),,29,62
179,2,4:08.0,,Indiana full timeout,29,62
180,2,3:52.0,,M. Turner makes 2-pt layup from 2 ft (assist by P. George),29,64
181,2,3:35.0,D. Sloan makes 3-pt jump shot from 24 ft (assist by S. Larkin),,32,64
182,2,3:18.0,,C. Miles misses 3-pt jump shot from 25 ft,32,64
183,2,3:17.0,Defensive rebound by B. Bogdanović,,32,64
184,2,3:10.0,B. Bogdanović misses 2-pt layup from 3 ft (block by M. Turner),,32,64
185,2,3:09.0,,Defensive rebound by G. Hill,32,64
186,2,2:56.0,,M. Turner misses 2-pt jump shot from 9 ft,32,64
187,2,2:55.0,,Offensive rebound by P. George,32,64
188,2,2:52.0,,G. Hill misses 3-pt jump shot from 26 ft,32,64
189,2,2:52.0,Defensive rebound by M. Brown,,32,64
190,2,2:46.0,Shooting foul by M. Ellis (drawn by D. Sloan),,32,64
191,2,2:46.0,D. Sloan makes free throw 1 of 2,,33,64
192,2,2:46.0,,S. Hill enters the game for C. Miles,33,64
193,2,2:46.0,S. Kilpatrick enters the game for B. Bogdanović,,33,64
194,2,2:46.0,,I. Mahinmi enters the game for M. Turner,33,64
195,2,2:46.0,D. Sloan makes free throw 2 of 2,,34,64
196,2,2:33.0,,Turnover by P. George (bad pass),34,64
197,2,2:18.0,S. Larkin misses 2-pt layup from 2 ft,,34,64
198,2,2:18.0,,Defensive rebound by P. George,34,64
199,2,2:08.0,,I. Mahinmi misses 2-pt hook shot from 3 ft,34,64
200,2,2:08.0,,Offensive rebound by I. Mahinmi,34,64
201,2,2:05.0,,I. Mahinmi makes 2-pt layup from 2 ft,34,66
202,2,1:48.0,S. Larkin makes 3-pt jump shot from 24 ft (assist by D. Sloan),,37,66
203,2,1:34.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),37,69
204,2,1:21.0,D. Sloan misses 3-pt jump shot from 25 ft,,37,69
205,2,1:21.0,,Defensive rebound by G. Hill,37,69
206,2,1:09.0,,Personal foul by M. Brown,37,69
207,2,0:55.0,,P. George misses 3-pt jump shot from 24 ft,37,69
208,2,0:54.0,Defensive rebound by M. Brown,,37,69
209,2,0:50.0,,Offensive charge foul by S. Kilpatrick (drawn by M. Ellis),37,69
210,2,0:50.0,Turnover by S. Kilpatrick (offensive foul),,37,69
211,2,0:32.0,,G. Hill misses 2-pt layup from 2 ft (block by M. Brown),37,69
212,2,0:31.0,Defensive rebound by S. Larkin,,37,69
213,2,0:29.0,S. Kilpatrick makes 2-pt layup from 1 ft (assist by S. Larkin),,39,69
214,2,0:08.0,,P. George misses 2-pt jump shot from 13 ft,39,69
215,2,0:07.0,Defensive rebound by D. Sloan,,39,69
216,2,0:01.0,D. Sloan makes 2-pt layup from 1 ft,,41,69
217,3,11:44.0,,P. George makes 2-pt jump shot from 18 ft,41,71
218,3,11:27.0,W. Ellington misses 2-pt jump shot from 21 ft,,41,71
219,3,11:25.0,,Defensive rebound by P. George,41,71
220,3,11:15.0,,I. Mahinmi makes 2-pt layup from 3 ft (assist by P. George),41,73
221,3,10:55.0,B. Bogdanović misses 2-pt layup from 3 ft,,41,73
222,3,10:54.0,,Defensive rebound by L. Allen,41,73
223,3,10:43.0,,M. Ellis makes 3-pt jump shot from 26 ft (assist by P. George),41,76
224,3,10:20.0,Turnover by W. Ellington (bad pass),,41,76
225,3,10:02.0,,M. Ellis misses 3-pt jump shot from 24 ft,41,76
226,3,10:01.0,,Offensive rebound by I. Mahinmi,41,76
227,3,9:46.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by G. Hill),41,78
228,3,9:32.0,S. Larkin makes 2-pt jump shot from 12 ft (assist by W. Ellington),,43,78
229,3,9:20.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by P. George),43,81
230,3,9:07.0,D. Sloan misses 2-pt jump shot from 11 ft,,43,81
231,3,9:06.0,,Defensive rebound by L. Allen,43,81
232,3,9:00.0,,G. Hill makes 2-pt layup from 2 ft,43,83
233,3,8:59.0,Brooklyn full timeout,,43,83
234,3,8:46.0,S. Larkin misses 2-pt layup from 3 ft,,43,83
235,3,8:44.0,Offensive rebound by H. Sims,,43,83
236,3,8:44.0,H. Sims misses 2-pt layup from 1 ft,,43,83
237,3,8:44.0,,Defensive rebound by L. Allen,43,83
238,3,8:33.0,,Shooting foul by B. Bogdanović (drawn by L. Allen),43,83
239,3,8:33.0,,L. Allen makes free throw 1 of 2,43,84
240,3,8:33.0,,L. Allen makes free throw 2 of 2,43,85
241,3,8:23.0,D. Sloan makes 3-pt jump shot from 24 ft (assist by S. Larkin),,46,85
242,3,8:13.0,,G. Hill makes 3-pt jump shot from 25 ft,46,88
243,3,7:52.0,W. Ellington misses 2-pt jump shot from 19 ft,,46,88
244,3,7:50.0,Offensive rebound by H. Sims,,46,88
245,3,7:50.0,H. Sims misses 2-pt layup from 1 ft,,46,88
246,3,7:49.0,,Defensive rebound by I. Mahinmi,46,88
247,3,7:43.0,,Turnover by P. George (lost ball; steal by W. Ellington),46,88
248,3,7:34.0,Shooting foul by L. Allen (drawn by B. Bogdanović),,46,88
249,3,7:34.0,B. Bogdanović makes free throw 1 of 3,,47,88
250,3,7:34.0,B. Bogdanović makes free throw 2 of 3,,48,88
251,3,7:34.0,S. Karasev enters the game for H. Sims,,48,88
252,3,7:34.0,B. Bogdanović makes free throw 3 of 3,,49,88
253,3,7:26.0,,M. Ellis misses 2-pt layup from 1 ft,49,88
254,3,7:26.0,Defensive rebound by Team,,49,88
255,3,7:18.0,S. Larkin makes 2-pt layup from 4 ft,,51,88
256,3,7:00.0,,I. Mahinmi misses 2-pt hook shot from 2 ft,51,88
257,3,6:59.0,Defensive rebound by W. Ellington,,51,88
258,3,6:48.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,51,88
259,3,6:47.0,Offensive rebound by S. Larkin,,51,88
260,3,6:46.0,S. Larkin misses 2-pt layup from 1 ft,,51,88
261,3,6:46.0,,Defensive rebound by G. Hill,51,88
262,3,6:36.0,Violation by S. Karasev (kicked ball),,51,88
263,3,6:36.0,,S. Hill enters the game for L. Allen,51,88
264,3,6:27.0,,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by P. George),51,90
265,3,6:17.0,W. Ellington misses 3-pt jump shot from 25 ft,,51,90
266,3,6:15.0,,Defensive rebound by S. Hill,51,90
267,3,5:57.0,,S. Hill misses 3-pt jump shot from 23 ft,51,90
268,3,5:56.0,,Offensive rebound by S. Hill,51,90
269,3,5:53.0,,Turnover by S. Hill (bad pass; steal by S. Larkin),51,90
270,3,5:47.0,S. Larkin makes 3-pt jump shot from 23 ft (assist by D. Sloan),,54,90
271,3,5:47.0,Shooting foul by M. Ellis (drawn by S. Larkin),,54,90
272,3,5:47.0,S. Kilpatrick enters the game for W. Ellington,,54,90
273,3,5:47.0,M. Brown enters the game for D. Sloan,,54,90
274,3,5:47.0,S. Larkin makes free throw 1 of 1,,55,90
275,3,5:38.0,,Personal foul by M. Brown,55,90
276,3,5:24.0,,Shooting foul by S. Karasev (drawn by P. George),55,90
277,3,5:24.0,,P. George makes free throw 1 of 2,55,91
278,3,5:24.0,,P. George makes free throw 2 of 2,55,92
279,3,5:07.0,M. Brown makes 3-pt jump shot from 24 ft (assist by S. Larkin),,58,92
280,3,4:46.0,,G. Hill misses 3-pt jump shot from 25 ft,58,92
281,3,4:45.0,,Offensive rebound by P. George,58,92
282,3,4:45.0,Offensive charge foul by P. George (drawn by S. Karasev),,58,92
283,3,4:45.0,,Turnover by P. George (offensive foul),58,92
284,3,4:45.0,,C. Miles enters the game for P. George,58,92
285,3,4:38.0,M. Brown misses 3-pt jump shot from 24 ft,,58,92
286,3,4:38.0,,Defensive rebound by I. Mahinmi,58,92
287,3,4:22.0,,I. Mahinmi misses 2-pt jump shot from 3 ft,58,92
288,3,4:21.0,Defensive rebound by S. Larkin,,58,92
289,3,4:16.0,M. Brown makes 2-pt dunk from 1 ft,,60,92
290,3,4:15.0,,Indiana full timeout,60,92
291,3,4:15.0,,R. Stuckey enters the game for M. Ellis,60,92
292,3,4:15.0,,T. Lawson enters the game for G. Hill,60,92
293,3,4:04.0,,Shooting block foul by S. Karasev (drawn by S. Hill),60,92
294,3,4:04.0,,S. Hill misses free throw 1 of 2,60,92
295,3,4:04.0,,Offensive rebound by Team,60,92
296,3,4:04.0,,S. Hill makes free throw 2 of 2,60,93
297,3,3:49.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,60,93
298,3,3:49.0,,Defensive rebound by S. Hill,60,93
299,3,3:34.0,,R. Stuckey misses 3-pt jump shot from 26 ft,60,93
300,3,3:30.0,Defensive rebound by M. Brown,,60,93
301,3,3:27.0,Shooting foul by R. Stuckey (drawn by S. Larkin),,60,93
302,3,3:27.0,S. Larkin makes free throw 1 of 2,,61,93
303,3,3:27.0,,M. Turner enters the game for I. Mahinmi,61,93
304,3,3:27.0,S. Larkin makes free throw 2 of 2,,62,93
305,3,3:08.0,,S. Hill misses 2-pt jump shot from 4 ft (block by M. Brown),62,93
306,3,3:07.0,Defensive rebound by S. Karasev,,62,93
307,3,3:02.0,B. Bogdanović misses 2-pt hook shot from 2 ft,,62,93
308,3,2:58.0,Offensive rebound by S. Karasev,,62,93
309,3,2:53.0,S. Karasev misses 3-pt jump shot from 23 ft,,62,93
310,3,2:52.0,,Defensive rebound by S. Hill,62,93
311,3,2:46.0,,C. Miles misses 3-pt jump shot from 24 ft,62,93
312,3,2:42.0,Defensive rebound by M. Brown,,62,93
313,3,2:34.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,62,93
314,3,2:34.0,Offensive rebound by M. Brown,,62,93
315,3,2:34.0,Shooting foul by M. Turner (drawn by M. Brown),,62,93
316,3,2:34.0,M. Brown makes free throw 1 of 2,,63,93
317,3,2:34.0,D. Sloan enters the game for B. Bogdanović,,63,93
318,3,2:34.0,M. Brown misses free throw 2 of 2,,63,93
319,3,2:34.0,,Defensive rebound by S. Hill,63,93
320,3,2:15.0,,T. Lawson misses 2-pt jump shot from 17 ft,63,93
321,3,2:10.0,Defensive rebound by M. Brown,,63,93
322,3,2:06.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by S. Larkin),,65,93
323,3,1:57.0,,M. Turner makes 2-pt layup from 2 ft,65,95
324,3,1:57.0,,Shooting foul by D. Sloan (drawn by M. Turner),65,95
325,3,1:57.0,Brooklyn full timeout,,65,95
326,3,1:57.0,,M. Turner makes free throw 1 of 1,65,96
327,3,1:43.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,65,96
328,3,1:42.0,Offensive rebound by M. Brown,,65,96
329,3,1:38.0,S. Kilpatrick makes 2-pt jump shot from 8 ft (assist by S. Larkin),,67,96
330,3,1:24.0,,T. Lawson makes 2-pt layup from 2 ft (assist by S. Hill),67,98
331,3,1:24.0,,Shooting foul by M. Brown (drawn by T. Lawson),67,98
332,3,1:24.0,,T. Lawson misses free throw 1 of 1,67,98
333,3,1:23.0,Defensive rebound by M. Brown,,67,98
334,3,1:15.0,S. Kilpatrick makes 2-pt layup from 3 ft,,69,98
335,3,1:10.0,,Offensive foul by M. Turner (drawn by S. Karasev),69,98
336,3,1:10.0,,Turnover by M. Turner (offensive foul),69,98
337,3,1:01.0,D. Sloan misses 3-pt jump shot from 24 ft,,69,98
338,3,1:01.0,,Defensive rebound by R. Stuckey,69,98
339,3,0:55.0,,Personal foul by S. Karasev,69,98
340,3,0:55.0,,M. Turner makes free throw 1 of 2,69,99
341,3,0:55.0,,M. Turner makes free throw 2 of 2,69,100
342,3,0:43.0,S. Larkin misses 3-pt jump shot from 24 ft,,69,100
343,3,0:41.0,,Defensive rebound by T. Lawson,69,100
344,3,0:36.0,,M. Turner makes 2-pt dunk at rim (assist by R. Stuckey),69,102
345,3,0:36.0,Turnover by S. Karasev (bad pass; steal by T. Lawson),,69,102
346,3,0:34.0,,T. Lawson makes 2-pt layup from 3 ft,69,104
347,3,0:24.0,Personal foul by R. Stuckey,,69,104
348,3,0:24.0,,Technical foul by R. Stuckey,69,104
349,3,0:24.0,S. Karasev makes technical free throw,,70,104
350,3,0:24.0,S. Karasev makes free throw 1 of 2,,71,104
351,3,0:24.0,S. Karasev makes free throw 2 of 2,,72,104
352,3,0:03.0,,R. Stuckey misses 3-pt jump shot from 24 ft,72,104
353,3,0:02.0,,Offensive rebound by T. Lawson,72,104
354,3,0:00.0,,T. Lawson misses 2-pt jump shot from 17 ft,72,104
355,3,0:00.0,,Offensive rebound by Team,72,104
356,4,11:43.0,S. Kilpatrick makes 2-pt layup from 2 ft,,74,104
357,4,11:43.0,Shooting foul by M. Turner (drawn by S. Kilpatrick),,74,104
358,4,11:43.0,S. Kilpatrick makes free throw 1 of 1,,75,104
359,4,11:20.0,,J. Young misses 2-pt layup from 2 ft (block by M. Brown),75,104
360,4,11:19.0,Defensive rebound by W. Ellington,,75,104
361,4,11:08.0,D. Sloan makes 3-pt jump shot from 22 ft (assist by S. Kilpatrick),,78,104
362,4,10:53.0,,M. Turner misses 2-pt hook shot from 9 ft,78,104
363,4,10:53.0,Defensive rebound by D. Sloan,,78,104
364,4,10:45.0,M. Brown makes 2-pt layup from 2 ft (assist by D. Sloan),,80,104
365,4,10:28.0,,S. Hill makes 2-pt layup from 2 ft (assist by J. Young),80,106
366,4,10:21.0,Shooting foul by G. Robinson (drawn by S. Kilpatrick),,80,106
367,4,10:21.0,S. Kilpatrick makes free throw 1 of 2,,81,106
368,4,10:21.0,S. Kilpatrick makes free throw 2 of 2,,82,106
369,4,9:58.0,,J. Young misses 3-pt jump shot from 26 ft,82,106
370,4,9:58.0,Defensive rebound by S. Kilpatrick,,82,106
371,4,9:50.0,S. Kilpatrick misses 2-pt layup from 4 ft,,82,106
372,4,9:49.0,,Defensive rebound by T. Lawson,82,106
373,4,9:43.0,,S. Hill makes 2-pt layup from 2 ft (assist by T. Lawson),82,108
374,4,9:25.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by D. Sloan),,84,108
375,4,9:14.0,,M. Turner makes 2-pt layup from 1 ft (assist by T. Lawson),84,110
376,4,9:02.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,84,110
377,4,9:01.0,,Defensive rebound by S. Hill,84,110
378,4,8:56.0,,Personal foul by M. Brown,84,110
379,4,8:56.0,Official timeout,,84,110
380,4,8:56.0,H. Sims enters the game for M. Brown,,84,110
381,4,8:48.0,,Turnover by J. Young (bad pass; steal by H. Sims),84,110
382,4,8:29.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,84,110
383,4,8:28.0,,Defensive rebound by S. Hill,84,110
384,4,8:15.0,,G. Robinson misses 2-pt jump shot from 18 ft,84,110
385,4,8:15.0,Defensive rebound by D. Sloan,,84,110
