,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
195,2,1:10.0,J. Leuer makes 2-pt dunk at rim (assist by M. Morris),,34,41
196,2,0:50.0,,Shooting foul by J. Leuer (drawn by T. Duncan),34,41
197,2,0:50.0,,T. Duncan makes free throw 1 of 2,34,42
198,2,0:50.0,,T. Duncan makes free throw 2 of 2,34,43
199,2,0:29.0,Personal foul by J. Simmons (drawn by P. Tucker),,34,43
200,2,0:24.0,M. Morris misses 2-pt jump shot from 19 ft,,34,43
201,2,0:21.0,Offensive rebound by P. Tucker,,34,43
202,2,0:18.0,P. Tucker misses 2-pt layup from 3 ft,,34,43
203,2,0:17.0,,Defensive rebound by T. Duncan,34,43
204,2,0:17.0,,Personal foul by J. Leuer (drawn by T. Duncan),34,43
205,2,0:17.0,,T. Duncan makes free throw 1 of 2,34,44
206,2,0:17.0,D. Booker enters the game for M. Morris,,34,44
207,2,0:17.0,M. Teletović enters the game for P. Tucker,,34,44
208,2,0:17.0,T. Warren enters the game for A. Goodwin,,34,44
209,2,0:17.0,,D. Green enters the game for P. Mills,34,44
210,2,0:17.0,,T. Duncan misses free throw 2 of 2,34,44
211,2,0:16.0,Defensive rebound by J. Leuer,,34,44
212,2,0:03.0,B. Knight misses 3-pt jump shot from 26 ft,,34,44
213,2,0:02.0,,Defensive rebound by D. Green,34,44
214,3,11:39.0,,T. Duncan misses 2-pt jump shot from 10 ft,34,44
215,3,11:38.0,Defensive rebound by T. Chandler,,34,44
216,3,11:20.0,M. Morris makes 2-pt jump shot from 15 ft,,36,44
217,3,10:58.0,,D. Green misses 3-pt jump shot from 24 ft,36,44
218,3,10:57.0,Defensive rebound by M. Morris,,36,44
219,3,10:54.0,,Offensive charge foul by D. Booker (drawn by T. Parker),36,44
220,3,10:54.0,Turnover by D. Booker (offensive foul),,36,44
221,3,10:37.0,,T. Duncan misses 2-pt jump shot from 4 ft,36,44
222,3,10:36.0,Defensive rebound by M. Morris,,36,44
223,3,10:22.0,M. Morris makes 2-pt jump shot from 18 ft,,38,44
224,3,10:13.0,,T. Parker misses 2-pt jump shot from 11 ft,38,44
225,3,10:12.0,,Offensive rebound by T. Duncan,38,44
226,3,9:57.0,,D. Green makes 3-pt jump shot from 24 ft (assist by K. Leonard),38,47
227,3,9:41.0,B. Knight misses 2-pt jump shot from 18 ft,,38,47
228,3,9:40.0,,Defensive rebound by D. West,38,47
229,3,9:32.0,,Turnover by D. Green (lost ball; steal by D. Booker),38,47
230,3,9:32.0,Personal foul by D. Green (drawn by D. Booker),,38,47
231,3,9:32.0,T. Warren enters the game for D. Booker,,38,47
232,3,9:15.0,Offensive foul by M. Morris (drawn by T. Parker),,38,47
233,3,9:15.0,Turnover by M. Morris (offensive foul),,38,47
234,3,8:54.0,,Turnover by T. Duncan (3 sec),38,47
235,3,8:37.0,M. Morris makes 3-pt jump shot from 24 ft (assist by B. Knight),,41,47
236,3,8:24.0,,K. Leonard makes 2-pt layup from 2 ft,41,49
237,3,8:13.0,Turnover by B. Knight (lost ball; steal by D. West),,41,49
238,3,7:59.0,,Turnover by D. West (lost ball; steal by T. Chandler),41,49
239,3,7:46.0,Turnover by M. Morris (bad pass; steal by D. West),,41,49
240,3,7:38.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),41,51
241,3,7:23.0,Turnover by M. Morris (lost ball; steal by D. West),,41,51
242,3,7:17.0,,K. Leonard makes 2-pt layup from 1 ft (assist by D. Green),41,53
243,3,7:16.0,Phoenix full timeout,,41,53
244,3,7:16.0,Technical foul by Team,,41,53
245,3,7:16.0,,K. Leonard makes technical free throw,41,54
246,3,7:04.0,Personal take foul by D. Green (drawn by T. Warren),,41,54
247,3,6:51.0,M. Morris misses 2-pt jump shot from 8 ft,,41,54
248,3,6:50.0,,Defensive rebound by K. Leonard,41,54
249,3,6:42.0,,D. West misses 2-pt jump shot from 16 ft,41,54
250,3,6:41.0,Defensive rebound by M. Morris,,41,54
251,3,6:25.0,T. Warren misses 3-pt jump shot from 24 ft,,41,54
252,3,6:24.0,,Defensive rebound by K. Leonard,41,54
253,3,6:15.0,,K. Leonard misses 2-pt jump shot from 19 ft,41,54
254,3,6:14.0,Defensive rebound by M. Morris,,41,54
255,3,6:05.0,B. Knight misses 2-pt jump shot from 15 ft,,41,54
256,3,6:04.0,,Defensive rebound by T. Duncan,41,54
257,3,5:53.0,,T. Parker makes 2-pt jump shot from 16 ft,41,56
258,3,5:27.0,T. Warren misses 2-pt jump shot from 10 ft,,41,56
259,3,5:26.0,,Defensive rebound by K. Leonard,41,56
260,3,5:17.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),41,59
261,3,4:58.0,M. Morris makes 2-pt layup from 1 ft (assist by B. Knight),,43,59
262,3,4:40.0,,K. Leonard misses 2-pt jump shot from 7 ft,43,59
263,3,4:39.0,,Offensive rebound by K. Leonard,43,59
264,3,4:28.0,,T. Parker makes 2-pt jump shot from 17 ft,43,61
265,3,4:18.0,T. Warren makes 2-pt jump shot from 3 ft (assist by B. Knight),,45,61
266,3,4:03.0,,T. Parker makes 2-pt jump shot from 7 ft,45,63
267,3,3:52.0,Personal foul by T. Parker (drawn by M. Morris),,45,63
268,3,3:52.0,,M. Ginóbili enters the game for D. Green,45,63
269,3,3:52.0,,B. Diaw enters the game for D. West,45,63
270,3,3:52.0,,P. Mills enters the game for T. Parker,45,63
271,3,3:52.0,R. Price enters the game for P. Tucker,,45,63
272,3,3:52.0,M. Teletović enters the game for T. Chandler,,45,63
273,3,3:44.0,R. Price misses 3-pt jump shot from 23 ft,,45,63
274,3,3:43.0,,Defensive rebound by M. Ginóbili,45,63
275,3,3:37.0,,Turnover by B. Diaw (lost ball; steal by M. Teletović),45,63
276,3,3:32.0,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Teletović),,48,63
277,3,3:32.0,,San Antonio full timeout,48,63
278,3,3:32.0,,D. Green enters the game for T. Duncan,48,63
279,3,3:23.0,,Turnover by P. Mills (bad pass; steal by R. Price),48,63
280,3,3:21.0,Shooting foul by P. Mills (drawn by T. Warren),,48,63
281,3,3:21.0,T. Warren makes 2-pt layup from 1 ft,,50,63
282,3,3:21.0,T. Warren makes free throw 1 of 1,,51,63
283,3,3:04.0,,K. Leonard makes 2-pt layup from 1 ft,51,65
284,3,2:48.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by R. Price),,54,65
285,3,2:28.0,,K. Leonard misses 2-pt jump shot from 18 ft,54,65
286,3,2:27.0,Defensive rebound by M. Morris,,54,65
287,3,2:19.0,T. Warren makes 2-pt jump shot from 8 ft (assist by R. Price),,56,65
288,3,2:05.0,,D. Green misses 3-pt jump shot from 24 ft,56,65
289,3,2:04.0,,Offensive rebound by K. Leonard,56,65
290,3,1:54.0,,Offensive foul by B. Diaw (drawn by M. Teletović),56,65
291,3,1:54.0,,Turnover by B. Diaw (offensive foul),56,65
292,3,1:54.0,,K. Anderson enters the game for B. Diaw,56,65
293,3,1:39.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Morris),,58,65
294,3,1:26.0,,M. Ginóbili misses 2-pt layup from 1 ft,58,65
295,3,1:25.0,Defensive rebound by M. Teletović,,58,65
296,3,1:13.0,M. Morris makes 2-pt jump shot from 2 ft,,60,65
297,3,0:54.0,,Personal foul by T. Warren (drawn by M. Ginóbili),60,65
298,3,0:49.0,,M. Ginóbili misses 2-pt jump shot from 6 ft (block by T. Warren),60,65
299,3,0:49.0,,Offensive rebound by Team,60,65
300,3,0:47.0,,K. Anderson misses 2-pt jump shot from 9 ft,60,65
301,3,0:46.0,Defensive rebound by M. Teletović,,60,65
302,3,0:36.0,Turnover by B. Knight (lost ball; steal by K. Anderson),,60,65
303,3,0:31.0,,K. Anderson makes 2-pt dunk at rim,60,67
304,3,0:10.0,R. Price misses 3-pt jump shot from 25 ft,,60,67
305,3,0:07.0,Offensive rebound by T. Warren,,60,67
306,3,0:05.0,T. Warren misses 2-pt jump shot from 4 ft,,60,67
307,3,0:03.0,Offensive rebound by M. Teletović,,60,67
308,3,0:03.0,M. Teletović misses 2-pt layup from 2 ft,,60,67
309,3,0:01.0,Offensive rebound by M. Teletović,,60,67
310,3,0:01.0,M. Teletović misses 2-pt layup from 1 ft,,60,67
311,3,0:00.0,Offensive rebound by T. Warren,,60,67
312,3,0:00.0,T. Warren misses 2-pt layup from 2 ft,,60,67
313,3,0:00.0,Offensive rebound by Team,,60,67
314,4,11:45.0,T. Warren misses 2-pt jump shot from 12 ft,,60,67
315,4,11:44.0,Offensive rebound by T. Warren,,60,67
316,4,11:39.0,R. Price misses 2-pt jump shot from 3 ft,,60,67
317,4,11:38.0,,Defensive rebound by T. Duncan,60,67
318,4,11:31.0,,Turnover by T. Parker (lost ball; steal by J. Leuer),60,67
319,4,11:22.0,B. Knight misses 3-pt jump shot from 24 ft,,60,67
320,4,11:22.0,,Defensive rebound by M. Ginóbili,60,67
321,4,11:21.0,,Personal foul by T. Warren (drawn by M. Ginóbili),60,67
322,4,11:05.0,,T. Duncan misses 2-pt layup from 2 ft,60,67
323,4,11:04.0,,Offensive rebound by T. Duncan,60,67
324,4,11:04.0,,T. Duncan makes 2-pt layup from 2 ft,60,69
325,4,10:46.0,Turnover by B. Knight (bad pass; steal by M. Ginóbili),,60,69
326,4,10:37.0,,T. Parker makes 2-pt jump shot from 8 ft,60,71
327,4,10:36.0,Phoenix full timeout,,60,71
328,4,10:36.0,T. Chandler enters the game for J. Leuer,,60,71
329,4,10:15.0,B. Knight makes 2-pt jump shot from 6 ft,,62,71
330,4,10:02.0,,Turnover by T. Duncan (dbl dribble),62,71
331,4,9:50.0,B. Knight misses 2-pt jump shot from 19 ft,,62,71
332,4,9:49.0,,Defensive rebound by T. Parker,62,71
333,4,9:41.0,,T. Parker makes 2-pt jump shot from 15 ft,62,73
334,4,9:32.0,Personal foul by M. Ginóbili (drawn by M. Teletović),,62,73
335,4,9:23.0,B. Knight makes 2-pt jump shot from 8 ft (assist by R. Price),,64,73
336,4,9:02.0,,K. Anderson misses 2-pt jump shot from 14 ft,64,73
337,4,9:01.0,Defensive rebound by T. Chandler,,64,73
338,4,8:48.0,Turnover by T. Chandler (3 sec),,64,73
339,4,8:36.0,,P. Mills misses 3-pt jump shot from 24 ft,64,73
340,4,8:35.0,Defensive rebound by Team,,64,73
341,4,8:24.0,Turnover by T. Warren (traveling),,64,73
342,4,8:02.0,,T. Parker makes 2-pt layup at rim,64,75
343,4,7:52.0,Turnover by R. Price (bad pass; steal by T. Duncan),,64,75
344,4,7:45.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Parker),64,78
345,4,7:45.0,Phoenix full timeout,,64,78
346,4,7:45.0,,K. Leonard enters the game for K. Anderson,64,78
347,4,7:45.0,D. Booker enters the game for T. Warren,,64,78
348,4,7:45.0,M. Morris enters the game for T. Chandler,,64,78
349,4,7:31.0,Personal foul by T. Duncan (drawn by B. Knight),,64,78
350,4,7:26.0,M. Morris makes 2-pt dunk at rim (assist by B. Knight),,66,78
351,4,7:07.0,,T. Parker makes 2-pt jump shot from 6 ft (assist by M. Ginóbili),66,80
352,4,6:56.0,D. Booker makes 2-pt layup from 2 ft (assist by M. Morris),,68,80
353,4,6:36.0,P. Tucker enters the game for R. Price,,68,80
354,4,6:36.0,,D. Green enters the game for M. Ginóbili,68,80
355,4,6:31.0,,Turnover by T. Parker (lost ball; steal by B. Knight),68,80
356,4,6:30.0,Clear path foul by T. Duncan,,68,80
357,4,6:30.0,B. Knight makes clear path free throw 1 of 2,,69,80
358,4,6:30.0,B. Knight makes clear path free throw 2 of 2,,70,80
359,4,6:10.0,Turnover by M. Morris (bad pass; steal by T. Parker),,70,80
360,4,6:06.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),70,82
361,4,5:53.0,B. Knight misses 2-pt jump shot from 8 ft (block by K. Leonard),,70,82
362,4,5:52.0,Offensive rebound by D. Booker,,70,82
363,4,5:42.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by M. Morris),,73,82
364,4,5:22.0,,K. Leonard makes 2-pt jump shot from 8 ft,73,84
365,4,5:12.0,Turnover by M. Morris (bad pass),,73,84
366,4,4:47.0,,K. Leonard misses 2-pt jump shot from 13 ft,73,84
367,4,4:45.0,,Offensive rebound by Team,73,84
368,4,4:45.0,,San Antonio full timeout,73,84
369,4,4:38.0,,D. Green makes 2-pt jump shot from 17 ft (assist by T. Parker),73,86
370,4,4:21.0,B. Knight makes 2-pt layup from 1 ft,,75,86
371,4,4:12.0,,T. Parker makes 2-pt layup from 1 ft,75,88
372,4,3:55.0,P. Tucker misses 2-pt jump shot from 21 ft,,75,88
373,4,3:54.0,,Defensive rebound by D. Green,75,88
374,4,3:43.0,,T. Parker makes 2-pt jump shot from 19 ft,75,90
375,4,3:28.0,B. Knight makes 2-pt layup from 1 ft,,77,90
376,4,3:01.0,,K. Leonard misses 3-pt jump shot from 25 ft,77,90
377,4,3:00.0,,Offensive rebound by T. Duncan,77,90
378,4,3:00.0,Loose ball foul by M. Morris (drawn by T. Duncan),,77,90
379,4,3:00.0,T. Warren enters the game for P. Tucker,,77,90
380,4,2:54.0,,D. Green misses 2-pt jump shot from 15 ft,77,90
381,4,2:52.0,Defensive rebound by D. Booker,,77,90
382,4,2:45.0,M. Teletović misses 3-pt jump shot from 25 ft,,77,90
383,4,2:44.0,,Defensive rebound by D. Green,77,90
384,4,2:38.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by T. Parker),77,93
385,4,2:21.0,T. Warren makes 2-pt jump shot from 14 ft (assist by B. Knight),,79,93
386,4,2:05.0,,P. Mills makes 2-pt layup from 2 ft (assist by T. Parker),79,95
387,4,1:50.0,B. Knight makes 2-pt layup at rim,,81,95
