,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
27,1,8:22.0,,K. Love makes 2-pt jump shot from 12 ft,8,4
28,1,7:59.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by M. Morris),,11,4
29,1,7:45.0,,K. Irving makes 3-pt jump shot from 28 ft,11,7
30,1,7:30.0,R. Jackson makes 2-pt jump shot from 17 ft,,13,7
31,1,7:24.0,,Personal foul by T. Harris,13,7
32,1,7:13.0,,K. Love misses 2-pt hook shot from 7 ft,13,7
33,1,7:11.0,Defensive rebound by K. Caldwell-Pope,,13,7
34,1,7:01.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,13,7
35,1,7:01.0,,Defensive rebound by L. James,13,7
36,1,6:54.0,,Turnover by L. James (bad pass; steal by A. Drummond),13,7
37,1,6:47.0,M. Morris misses 2-pt layup from 1 ft,,13,7
38,1,6:46.0,Offensive rebound by T. Harris,,13,7
39,1,6:46.0,T. Harris makes 2-pt layup at rim,,15,7
40,1,6:46.0,,Cleveland full timeout,15,7
41,1,6:33.0,,K. Love misses 3-pt jump shot from 24 ft,15,7
42,1,6:33.0,Defensive rebound by K. Caldwell-Pope,,15,7
43,1,6:22.0,Shooting foul by K. Love (drawn by T. Harris),,15,7
44,1,6:22.0,T. Harris makes free throw 1 of 2,,16,7
45,1,6:22.0,T. Harris makes free throw 2 of 2,,17,7
46,1,6:14.0,,K. Irving makes 3-pt jump shot from 26 ft,17,10
47,1,5:54.0,R. Jackson misses 2-pt jump shot from 16 ft,,17,10
48,1,5:53.0,,Defensive rebound by K. Love,17,10
49,1,5:40.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by T. Mozgov),17,13
50,1,5:27.0,K. Caldwell-Pope misses 2-pt jump shot from 6 ft,,17,13
51,1,5:27.0,Offensive rebound by Team,,17,13
52,1,5:16.0,T. Harris misses 2-pt jump shot from 7 ft,,17,13
53,1,5:12.0,,Defensive rebound by K. Love,17,13
54,1,5:08.0,,J. Smith misses 3-pt jump shot from 26 ft,17,13
55,1,5:06.0,Defensive rebound by K. Caldwell-Pope,,17,13
56,1,4:52.0,M. Morris misses 2-pt jump shot from 16 ft,,17,13
57,1,4:52.0,,Defensive rebound by J. Smith,17,13
58,1,4:47.0,,Personal foul by M. Morris,17,13
59,1,4:47.0,S. Johnson enters the game for M. Morris,,17,13
60,1,4:42.0,,Offensive foul by T. Mozgov (drawn by K. Caldwell-Pope),17,13
61,1,4:42.0,,Turnover by T. Mozgov (offensive foul),17,13
62,1,4:31.0,,Offensive charge foul by T. Harris (drawn by L. James),17,13
63,1,4:31.0,Turnover by T. Harris (offensive foul),,17,13
64,1,4:31.0,M. Morris enters the game for T. Harris,,17,13
65,1,4:15.0,,K. Irving makes 2-pt jump shot from 18 ft,17,15
66,1,4:02.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,17,15
67,1,4:02.0,Offensive rebound by A. Drummond,,17,15
68,1,4:02.0,Personal foul by K. Love,,17,15
69,1,4:02.0,,I. Shumpert enters the game for K. Love,17,15
70,1,3:40.0,S. Johnson makes 2-pt jump shot from 8 ft,,19,15
71,1,3:20.0,,Personal foul by S. Johnson,19,15
72,1,3:11.0,,Turnover by T. Mozgov (lost ball),19,15
73,1,3:02.0,R. Jackson makes 2-pt layup from 2 ft,,21,15
74,1,2:36.0,,L. James makes 2-pt layup from 2 ft,21,17
75,1,2:23.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,23,17
76,1,2:02.0,,J. Smith misses 2-pt jump shot from 5 ft,23,17
77,1,2:00.0,Defensive rebound by K. Caldwell-Pope,,23,17
78,1,1:53.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),,26,17
79,1,1:53.0,,Cleveland full timeout,26,17
80,1,1:53.0,Detroit full timeout,,26,17
81,1,1:53.0,,R. Jefferson enters the game for L. James,26,17
82,1,1:53.0,S. Blake enters the game for R. Jackson,,26,17
83,1,1:31.0,,K. Irving misses 2-pt jump shot from 13 ft,26,17
84,1,1:30.0,Defensive rebound by Team,,26,17
85,1,1:19.0,Turnover by A. Drummond (bad pass; steal by I. Shumpert),,26,17
86,1,1:12.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by I. Shumpert),26,20
87,1,1:03.0,Personal foul by R. Jefferson,,26,20
88,1,1:03.0,A. Drummond misses free throw 1 of 2,,26,20
89,1,1:03.0,Offensive rebound by Team,,26,20
90,1,1:03.0,A. Drummond misses free throw 2 of 2,,26,20
91,1,1:02.0,Offensive rebound by Team,,26,20
92,1,0:55.0,Turnover by S. Blake (lost ball),,26,20
93,1,0:42.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Irving),26,23
94,1,0:37.0,Personal foul by R. Jefferson,,26,23
95,1,0:37.0,A. Drummond misses free throw 1 of 2,,26,23
96,1,0:37.0,Offensive rebound by Team,,26,23
97,1,0:37.0,A. Drummond misses free throw 2 of 2,,26,23
98,1,0:35.0,Offensive rebound by Team,,26,23
99,1,0:35.0,A. Baynes enters the game for A. Drummond,,26,23
100,1,0:32.0,S. Blake misses 3-pt jump shot from 24 ft,,26,23
101,1,0:32.0,Offensive rebound by Team,,26,23
102,1,0:18.0,Shooting foul by I. Shumpert (drawn by M. Morris),,26,23
103,1,0:18.0,M. Morris makes free throw 1 of 2,,27,23
104,1,0:18.0,R. Bullock enters the game for S. Johnson,,27,23
105,1,0:18.0,,L. James enters the game for T. Mozgov,27,23
106,1,0:18.0,M. Morris makes free throw 2 of 2,,28,23
107,1,0:01.0,,L. James misses 2-pt jump shot from 9 ft,28,23
108,1,0:00.0,,Offensive rebound by R. Jefferson,28,23
109,2,11:44.0,,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),28,25
110,2,11:19.0,S. Johnson misses 2-pt jump shot from 21 ft,,28,25
111,2,11:19.0,,Defensive rebound by C. Frye,28,25
112,2,11:06.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),28,28
113,2,10:59.0,Detroit full timeout,,28,28
114,2,10:46.0,Personal foul by C. Frye,,28,28
115,2,10:34.0,R. Bullock makes 2-pt layup at rim (assist by A. Tolliver),,30,28
116,2,10:12.0,,L. James makes 2-pt jump shot from 8 ft,30,30
117,2,9:55.0,S. Johnson misses 3-pt jump shot from 26 ft,,30,30
118,2,9:55.0,,Defensive rebound by M. Dellavedova,30,30
119,2,9:40.0,,I. Shumpert misses 3-pt jump shot from 25 ft,30,30
120,2,9:39.0,Defensive rebound by S. Johnson,,30,30
121,2,9:31.0,A. Baynes misses 2-pt jump shot from 7 ft,,30,30
122,2,9:29.0,,Defensive rebound by I. Shumpert,30,30
123,2,9:14.0,,L. James makes 2-pt layup from 1 ft,30,32
124,2,8:55.0,Turnover by S. Johnson (bad pass; steal by M. Dellavedova),,30,32
125,2,8:50.0,,L. James misses 2-pt jump shot from 6 ft,30,32
126,2,8:48.0,Defensive rebound by A. Tolliver,,30,32
127,2,8:38.0,A. Baynes misses 2-pt jump shot from 6 ft (block by C. Frye),,30,32
128,2,8:35.0,,Defensive rebound by I. Shumpert,30,32
129,2,8:31.0,,L. James makes 2-pt layup at rim (assist by I. Shumpert),30,34
130,2,8:25.0,Detroit full timeout,,30,34
131,2,8:25.0,T. Harris enters the game for S. Blake,,30,34
132,2,8:25.0,A. Drummond enters the game for A. Baynes,,30,34
133,2,8:25.0,R. Jackson enters the game for A. Tolliver,,30,34
134,2,8:17.0,R. Jackson misses 2-pt jump shot from 20 ft,,30,34
135,2,8:17.0,,Defensive rebound by I. Shumpert,30,34
136,2,7:55.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,30,34
137,2,7:53.0,,Offensive rebound by I. Shumpert,30,34
138,2,7:53.0,,I. Shumpert misses 2-pt layup from 1 ft,30,34
139,2,7:51.0,Defensive rebound by T. Harris,,30,34
140,2,7:45.0,Shooting foul by C. Frye (drawn by A. Drummond),,30,34
141,2,7:45.0,A. Drummond misses free throw 1 of 2,,30,34
142,2,7:45.0,Offensive rebound by Team,,30,34
143,2,7:45.0,,K. Love enters the game for C. Frye,30,34
144,2,7:45.0,,J. Smith enters the game for I. Shumpert,30,34
145,2,7:45.0,A. Drummond misses free throw 2 of 2,,30,34
146,2,7:43.0,,Defensive rebound by J. Smith,30,34
147,2,7:29.0,,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),30,36
148,2,7:06.0,R. Jackson makes 2-pt layup from 1 ft,,32,36
149,2,6:48.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),32,39
150,2,6:33.0,R. Jackson makes 2-pt jump shot from 17 ft,,34,39
151,2,6:21.0,,Turnover by M. Dellavedova (bad pass),34,39
152,2,6:21.0,M. Morris enters the game for S. Johnson,,34,39
153,2,6:21.0,K. Caldwell-Pope enters the game for R. Bullock,,34,39
154,2,6:08.0,R. Jackson makes 2-pt layup from 2 ft,,36,39
155,2,5:53.0,,K. Love makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),36,42
156,2,5:46.0,Detroit full timeout,,36,42
157,2,5:46.0,,K. Irving enters the game for M. Dellavedova,36,42
158,2,5:36.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,38,42
159,2,5:17.0,,Turnover by J. Smith (lost ball; steal by R. Jackson),38,42
160,2,5:17.0,Personal foul by J. Smith,,38,42
161,2,5:17.0,,I. Shumpert enters the game for R. Jefferson,38,42
162,2,5:02.0,Personal foul by I. Shumpert,,38,42
163,2,4:49.0,A. Drummond makes 2-pt hook shot from 10 ft (assist by R. Jackson),,40,42
164,2,4:40.0,,J. Smith misses 3-pt jump shot from 27 ft,40,42
165,2,4:39.0,Defensive rebound by R. Jackson,,40,42
166,2,4:34.0,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by R. Jackson),,42,42
167,2,4:13.0,,I. Shumpert misses 3-pt jump shot from 25 ft,42,42
168,2,4:12.0,Defensive rebound by M. Morris,,42,42
169,2,3:56.0,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,44,42
170,2,3:31.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Irving),44,45
171,2,3:16.0,Shooting foul by L. James (drawn by T. Harris),,44,45
172,2,3:16.0,Technical foul by M. Morris,,44,45
173,2,3:16.0,,K. Irving misses technical free throw,44,45
174,2,3:16.0,Offensive rebound by Team,,44,45
175,2,3:16.0,T. Harris makes free throw 1 of 2,,45,45
176,2,3:16.0,,M. Dellavedova enters the game for I. Shumpert,45,45
177,2,3:16.0,T. Harris makes free throw 2 of 2,,46,45
178,2,3:04.0,,K. Love misses 3-pt jump shot from 26 ft,46,45
179,2,3:04.0,Defensive rebound by M. Morris,,46,45
180,2,2:51.0,Personal foul by J. Smith,,46,45
181,2,2:51.0,Official timeout,,46,45
182,2,2:51.0,T. Harris makes free throw 1 of 2,,47,45
183,2,2:51.0,T. Harris misses free throw 2 of 2,,47,45
184,2,2:50.0,,Defensive rebound by J. Smith,47,45
185,2,2:38.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),47,47
186,2,2:35.0,Personal foul by M. Dellavedova,,47,47
187,2,2:35.0,A. Drummond makes free throw 1 of 2,,48,47
188,2,2:35.0,A. Drummond makes free throw 2 of 2,,49,47
189,2,2:22.0,,K. Irving misses 3-pt jump shot from 25 ft,49,47
190,2,2:22.0,Defensive rebound by T. Harris,,49,47
191,2,2:13.0,R. Jackson makes 2-pt jump shot from 4 ft,,51,47
192,2,1:51.0,,J. Smith makes 3-pt jump shot from 29 ft (assist by L. James),51,50
193,2,1:37.0,A. Drummond makes 2-pt dunk at rim (assist by T. Harris),,53,50
194,2,1:16.0,,C. Frye enters the game for K. Love,53,50
195,2,1:16.0,,R. Jefferson enters the game for J. Smith,53,50
196,2,1:16.0,S. Johnson enters the game for T. Harris,,53,50
197,2,1:09.0,,M. Dellavedova makes 3-pt jump shot from 25 ft,53,53
198,2,0:44.0,Turnover by A. Drummond (bad pass; steal by L. James),,53,53
199,2,0:39.0,,Personal block foul by K. Caldwell-Pope,53,53
200,2,0:30.0,,R. Jefferson misses 3-pt jump shot from 24 ft,53,53
201,2,0:30.0,,Offensive rebound by L. James,53,53
202,2,0:29.0,,L. James makes 2-pt layup at rim,53,55
203,2,0:26.0,Personal foul by C. Frye,,53,55
204,2,0:26.0,A. Drummond misses free throw 1 of 2,,53,55
205,2,0:26.0,Offensive rebound by Team,,53,55
206,2,0:26.0,A. Drummond misses free throw 2 of 2,,53,55
207,2,0:21.0,,Defensive rebound by C. Frye,53,55
208,2,0:19.0,,Turnover by C. Frye (bad pass; steal by R. Jackson),53,55
209,2,0:15.0,R. Jackson misses 2-pt layup from 1 ft,,53,55
210,2,0:14.0,Offensive rebound by A. Drummond,,53,55
211,2,0:14.0,A. Drummond misses 2-pt layup from 1 ft,,53,55
212,2,0:12.0,Offensive rebound by R. Jackson,,53,55
213,2,0:00.0,M. Morris misses 3-pt jump shot from 25 ft,,53,55
214,2,0:00.0,Offensive rebound by Team,,53,55
215,3,11:40.0,,L. James misses 3-pt jump shot from 25 ft,53,55
216,3,11:39.0,Defensive rebound by R. Jackson,,53,55
217,3,11:33.0,R. Jackson makes 2-pt layup from 1 ft,,55,55
218,3,11:13.0,,K. Irving misses 2-pt layup from 1 ft,55,55
219,3,11:11.0,Defensive rebound by K. Caldwell-Pope,,55,55
220,3,11:00.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by M. Morris),,58,55
221,3,10:41.0,,K. Love misses 2-pt hook shot from 10 ft,58,55
222,3,10:39.0,Defensive rebound by T. Harris,,58,55
223,3,10:24.0,A. Drummond makes 2-pt jump shot from 10 ft,,60,55
224,3,10:24.0,,Cleveland full timeout,60,55
225,3,10:12.0,,K. Irving misses 3-pt jump shot from 25 ft,60,55
226,3,10:11.0,Defensive rebound by M. Morris,,60,55
227,3,10:07.0,A. Drummond misses 2-pt layup at rim,,60,55
228,3,10:06.0,,Defensive rebound by K. Love,60,55
229,3,10:02.0,,Personal foul by R. Jackson,60,55
230,3,9:44.0,,K. Love misses 3-pt jump shot from 26 ft,60,55
231,3,9:44.0,Defensive rebound by M. Morris,,60,55
232,3,9:36.0,M. Morris misses 3-pt jump shot from 26 ft,,60,55
233,3,9:35.0,,Defensive rebound by L. James,60,55
234,3,9:26.0,,Personal foul by R. Jackson,60,55
235,3,9:12.0,,K. Irving makes 2-pt layup from 1 ft,60,57
236,3,8:46.0,Turnover by Team (shot clock),,60,57
237,3,8:32.0,Offensive charge foul by L. James (drawn by M. Morris),,60,57
238,3,8:32.0,,Turnover by L. James (offensive foul),60,57
239,3,8:13.0,A. Drummond misses 2-pt jump shot from 6 ft,,60,57
240,3,8:12.0,Offensive rebound by A. Drummond,,60,57
241,3,8:10.0,Turnover by A. Drummond (lost ball; steal by L. James),,60,57
242,3,8:02.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Smith),60,60
243,3,7:42.0,Turnover by M. Morris (lost ball; steal by K. Irving),,60,60
244,3,7:35.0,,Turnover by L. James (bad pass; steal by R. Jackson),60,60
245,3,7:31.0,Shooting foul by J. Smith (drawn by M. Morris),,60,60
246,3,7:31.0,M. Morris makes free throw 1 of 2,,61,60
247,3,7:31.0,M. Morris makes free throw 2 of 2,,62,60
248,3,7:24.0,,Personal foul by A. Drummond,62,60
249,3,7:15.0,,K. Irving misses 3-pt jump shot from 24 ft,62,60
250,3,7:14.0,Defensive rebound by A. Drummond,,62,60
251,3,7:07.0,Offensive foul by M. Morris (drawn by K. Irving),,62,60
252,3,7:07.0,Turnover by M. Morris (offensive foul),,62,60
253,3,6:49.0,,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),62,63
254,3,6:37.0,T. Harris misses 2-pt jump shot from 17 ft,,62,63
255,3,6:37.0,,Defensive rebound by Team,62,63
256,3,6:19.0,,L. James makes 3-pt jump shot from 24 ft (assist by K. Irving),62,66
257,3,5:58.0,T. Harris misses 2-pt jump shot from 18 ft,,62,66
258,3,5:57.0,,Defensive rebound by L. James,62,66
259,3,5:43.0,,K. Irving misses 2-pt jump shot from 4 ft (block by R. Jackson),62,66
260,3,5:42.0,Defensive rebound by K. Caldwell-Pope,,62,66
261,3,5:33.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,62,66
262,3,5:33.0,,Defensive rebound by K. Love,62,66
263,3,5:13.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Irving),62,66
264,3,5:13.0,,K. Irving makes free throw 1 of 2,62,67
265,3,5:13.0,,K. Irving makes free throw 2 of 2,62,68
266,3,4:55.0,M. Morris misses 2-pt jump shot from 6 ft,,62,68
267,3,4:53.0,,Defensive rebound by J. Smith,62,68
268,3,4:47.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),62,71
269,3,4:47.0,Detroit full timeout,,62,71
270,3,4:47.0,S. Johnson enters the game for M. Morris,,62,71
271,3,4:34.0,A. Drummond makes 2-pt layup at rim (assist by T. Harris),,64,71
272,3,4:06.0,,L. James makes 2-pt jump shot from 15 ft,64,73
273,3,3:53.0,Turnover by R. Jackson (bad pass; steal by L. James),,64,73
274,3,3:50.0,,Turnover by L. James (bad pass; steal by K. Caldwell-Pope),64,73
275,3,3:34.0,R. Jackson misses 2-pt jump shot from 12 ft,,64,73
276,3,3:33.0,,Defensive rebound by K. Love,64,73
277,3,3:25.0,,L. James makes 3-pt jump shot from 25 ft,64,76
278,3,3:03.0,S. Johnson makes 2-pt jump shot from 4 ft,,66,76
279,3,2:42.0,,K. Irving misses 2-pt jump shot from 10 ft,66,76
280,3,2:42.0,,Offensive rebound by Team,66,76
281,3,2:42.0,,R. Jefferson enters the game for L. James,66,76
282,3,2:42.0,,Turnover by Team (5 sec inbounds),66,76
283,3,2:25.0,T. Harris makes 2-pt layup at rim (assist by R. Jackson),,68,76
284,3,1:58.0,,J. Smith misses 2-pt jump shot from 16 ft,68,76
285,3,1:57.0,,Offensive rebound by T. Thompson,68,76
286,3,1:48.0,,Personal foul by T. Harris,68,76
287,3,1:48.0,,K. Love misses free throw 1 of 2,68,76
288,3,1:48.0,,Offensive rebound by Team,68,76
289,3,1:48.0,S. Blake enters the game for R. Jackson,,68,76
290,3,1:48.0,,K. Love makes free throw 2 of 2,68,77
291,3,1:35.0,Turnover by K. Caldwell-Pope (traveling),,68,77
292,3,1:12.0,,K. Love misses 2-pt jump shot from 9 ft (block by A. Drummond),68,77
293,3,1:12.0,,Offensive rebound by Team,68,77
294,3,1:12.0,,Cleveland full timeout,68,77
295,3,1:12.0,,M. Dellavedova enters the game for T. Thompson,68,77
296,3,1:12.0,R. Bullock enters the game for A. Drummond,,68,77
297,3,1:08.0,,K. Love makes 2-pt layup from 1 ft (assist by M. Dellavedova),68,79
298,3,0:57.0,Turnover by S. Blake (bad pass; steal by K. Irving),,68,79
299,3,0:53.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Love),68,82
300,3,0:37.0,T. Harris misses 2-pt layup from 1 ft,,68,82
301,3,0:35.0,Offensive rebound by T. Harris,,68,82
302,3,0:35.0,T. Harris misses 2-pt layup from 1 ft,,68,82
303,3,0:34.0,,Defensive rebound by J. Smith,68,82
304,3,0:27.0,,J. Smith misses 3-pt jump shot from 25 ft,68,82
305,3,0:27.0,Defensive rebound by Team,,68,82
306,3,0:04.0,S. Blake misses 2-pt jump shot from 3 ft,,68,82
307,3,0:03.0,,Defensive rebound by K. Love,68,82
308,3,0:00.0,,J. Smith misses 3-pt jump shot from 40 ft (block by K. Caldwell-Pope),68,82
309,3,0:00.0,,Offensive rebound by Team,68,82
310,4,11:59.0,Turnover by S. Johnson (bad pass),,68,82
311,4,11:48.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,68,84
312,4,11:26.0,S. Johnson misses 2-pt jump shot from 6 ft,,68,84
313,4,11:25.0,,Defensive rebound by C. Frye,68,84
314,4,11:05.0,,L. James misses 3-pt jump shot from 25 ft,68,84
315,4,11:05.0,Defensive rebound by S. Johnson,,68,84
316,4,10:52.0,A. Baynes makes 2-pt layup from 1 ft (assist by S. Blake),,70,84
317,4,10:36.0,,M. Dellavedova makes 2-pt layup from 1 ft,70,86
318,4,10:29.0,Detroit full timeout,,70,86
319,4,10:29.0,M. Morris enters the game for S. Johnson,,70,86
320,4,10:17.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,70,86
321,4,10:16.0,,Defensive rebound by L. James,70,86
322,4,10:11.0,,L. James makes 2-pt layup from 2 ft,70,88
323,4,10:11.0,,Shooting foul by M. Morris (drawn by L. James),70,88
324,4,10:11.0,,L. James misses free throw 1 of 1,70,88
325,4,10:10.0,Defensive rebound by A. Baynes,,70,88
326,4,9:48.0,M. Morris misses 3-pt jump shot from 23 ft,,70,88
327,4,9:47.0,Offensive rebound by M. Morris,,70,88
328,4,9:45.0,Shooting foul by C. Frye (drawn by M. Morris),,70,88
329,4,9:45.0,M. Morris makes free throw 1 of 2,,71,88
330,4,9:45.0,A. Drummond enters the game for A. Baynes,,71,88
331,4,9:45.0,R. Jackson enters the game for S. Blake,,71,88
332,4,9:45.0,M. Morris makes free throw 2 of 2,,72,88
333,4,9:29.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),72,91
334,4,9:09.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft,,74,91
335,4,8:37.0,,Turnover by L. James (bad pass),74,91
336,4,8:27.0,Personal foul by M. Dellavedova,,74,91
337,4,8:14.0,M. Morris misses 2-pt jump shot from 11 ft,,74,91
338,4,8:13.0,,Defensive rebound by C. Frye,74,91
339,4,8:03.0,,C. Frye misses 3-pt jump shot from 25 ft,74,91
340,4,8:03.0,Defensive rebound by A. Drummond,,74,91
341,4,7:55.0,Shooting block foul by R. Jefferson (drawn by A. Drummond),,74,91
342,4,7:55.0,A. Drummond misses free throw 1 of 2,,74,91
343,4,7:55.0,Offensive rebound by Team,,74,91
344,4,7:55.0,T. Harris enters the game for A. Tolliver,,74,91
345,4,7:55.0,A. Drummond misses free throw 2 of 2,,74,91
346,4,7:54.0,,Defensive rebound by I. Shumpert,74,91
347,4,7:44.0,,I. Shumpert makes 2-pt dunk at rim (assist by M. Dellavedova),74,93
348,4,7:44.0,Detroit full timeout,,74,93
349,4,7:30.0,T. Harris misses 2-pt jump shot from 14 ft,,74,93
350,4,7:29.0,,Defensive rebound by R. Jefferson,74,93
351,4,7:15.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,74,93
352,4,7:13.0,Defensive rebound by T. Harris,,74,93
353,4,6:54.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,74,93
354,4,6:54.0,Offensive rebound by T. Harris,,74,93
355,4,6:46.0,T. Harris makes 2-pt jump shot from 9 ft,,76,93
356,4,6:29.0,,Shooting foul by R. Jackson (drawn by M. Dellavedova),76,93
357,4,6:29.0,,M. Dellavedova misses free throw 1 of 2,76,93
358,4,6:29.0,,Offensive rebound by Team,76,93
359,4,6:29.0,,K. Love enters the game for C. Frye,76,93
360,4,6:29.0,,M. Dellavedova makes free throw 2 of 2,76,94
361,4,6:10.0,R. Jackson misses 2-pt jump shot from 15 ft,,76,94
362,4,6:10.0,,Defensive rebound by L. James,76,94
363,4,5:58.0,,R. Jefferson misses 3-pt jump shot from 26 ft,76,94
364,4,5:57.0,Defensive rebound by T. Harris,,76,94
365,4,5:52.0,Shooting foul by M. Dellavedova (drawn by K. Caldwell-Pope),,76,94
366,4,5:52.0,K. Caldwell-Pope misses free throw 1 of 2,,76,94
367,4,5:52.0,Offensive rebound by Team,,76,94
368,4,5:52.0,K. Caldwell-Pope makes free throw 2 of 2,,77,94
369,4,5:35.0,,L. James misses 2-pt jump shot from 13 ft,77,94
370,4,5:32.0,Defensive rebound by M. Morris,,77,94
371,4,5:22.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,77,94
372,4,5:21.0,Offensive rebound by A. Drummond,,77,94
373,4,5:21.0,A. Drummond misses 2-pt layup from 2 ft,,77,94
374,4,5:20.0,Offensive rebound by A. Drummond,,77,94
375,4,5:20.0,A. Drummond misses 2-pt layup from 2 ft,,77,94
376,4,5:18.0,Offensive rebound by R. Jackson,,77,94
377,4,5:18.0,R. Jackson misses 2-pt layup from 2 ft,,77,94
378,4,5:16.0,,Defensive rebound by I. Shumpert,77,94
379,4,5:09.0,,Shooting foul by T. Harris (drawn by L. James),77,94
380,4,5:09.0,,L. James misses free throw 1 of 2,77,94
381,4,5:09.0,,Offensive rebound by Team,77,94
382,4,5:09.0,R. Bullock enters the game for K. Caldwell-Pope,,77,94
383,4,5:09.0,,J. Smith enters the game for R. Jefferson,77,94
384,4,5:09.0,,K. Irving enters the game for M. Dellavedova,77,94
385,4,5:09.0,,L. James makes free throw 2 of 2,77,95
386,4,4:57.0,M. Morris makes 2-pt layup from 2 ft,,79,95
387,4,4:45.0,,Personal foul by M. Morris,79,95
388,4,4:34.0,,Turnover by K. Irving (lost ball; steal by R. Bullock),79,95
389,4,4:28.0,Personal foul by L. James,,79,95
390,4,4:28.0,A. Drummond makes free throw 1 of 2,,80,95
391,4,4:28.0,,M. Dellavedova enters the game for I. Shumpert,80,95
392,4,4:28.0,A. Drummond misses free throw 2 of 2,,80,95
393,4,4:28.0,,Defensive rebound by Team,80,95
394,4,4:28.0,Violation by A. Drummond (lane),,80,95
395,4,4:06.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),80,98
396,4,3:59.0,Detroit full timeout,,80,98
397,4,3:59.0,,R. Jefferson enters the game for L. James,80,98
398,4,3:59.0,S. Johnson enters the game for A. Drummond,,80,98
399,4,3:53.0,Shooting foul by J. Smith (drawn by T. Harris),,80,98
