,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHOENIX_ACTION,BOSTON_SCORE,PHOENIX_SCORE
396,4,5:30.0,Offensive rebound by M. Smart,,91,84
397,4,5:30.0,M. Smart makes 2-pt jump shot from 5 ft,,93,84
398,4,5:21.0,,D. Booker misses 2-pt jump shot from 8 ft,93,84
399,4,5:17.0,Defensive rebound by J. Jerebko,,93,84
400,4,5:10.0,Turnover by E. Turner (bad pass; steal by J. Jenkins),,93,84
401,4,5:07.0,,Shooting foul by T. Rozier (drawn by D. Booker),93,84
402,4,5:07.0,,Phoenix full timeout,93,84
403,4,5:07.0,A. Bradley enters the game for E. Turner,,93,84
404,4,5:07.0,I. Thomas enters the game for T. Rozier,,93,84
405,4,5:07.0,,M. Teletović enters the game for J. Jenkins,93,84
406,4,5:07.0,,D. Booker makes free throw 1 of 2,93,85
407,4,5:07.0,,D. Booker makes free throw 2 of 2,93,86
408,4,4:51.0,Turnover by I. Thomas (lost ball),,93,86
409,4,4:36.0,,D. Booker misses 3-pt jump shot from 24 ft,93,86
410,4,4:33.0,Defensive rebound by J. Jerebko,,93,86
411,4,4:24.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by I. Thomas),,96,86
412,4,3:58.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by M. Teletović),96,89
413,4,3:37.0,I. Thomas misses 2-pt jump shot from 14 ft,,96,89
414,4,3:35.0,Offensive rebound by M. Smart,,96,89
415,4,3:15.0,Turnover by I. Thomas (bad pass; steal by D. Booker),,96,89
416,4,3:07.0,,D. Booker makes 2-pt jump shot from 4 ft,96,91
417,4,3:07.0,Boston full timeout,,96,91
418,4,3:07.0,A. Johnson enters the game for J. Sullinger,,96,91
419,4,2:46.0,A. Bradley makes 2-pt jump shot from 19 ft,,98,91
420,4,2:19.0,,D. Booker makes 2-pt layup from 2 ft,98,93
421,4,2:07.0,I. Thomas misses 2-pt jump shot from 6 ft,,98,93
422,4,2:05.0,,Defensive rebound by P. Tucker,98,93
423,4,1:50.0,,M. Teletović makes 2-pt dunk at rim (assist by D. Booker),98,95
424,4,1:34.0,J. Jerebko misses 3-pt jump shot from 24 ft,,98,95
425,4,1:32.0,,Defensive rebound by D. Booker,98,95
426,4,1:22.0,,M. Teletović misses 3-pt jump shot from 24 ft,98,95
427,4,1:21.0,,Offensive rebound by A. Len,98,95
428,4,1:16.0,,D. Booker makes 2-pt jump shot from 16 ft,98,97
429,4,1:16.0,Boston full timeout,,98,97
430,4,1:16.0,E. Turner enters the game for A. Johnson,,98,97
431,4,1:16.0,K. Olynyk enters the game for J. Jerebko,,98,97
432,4,1:11.0,A. Bradley misses 2-pt layup from 2 ft,,98,97
433,4,1:09.0,,Defensive rebound by M. Teletović,98,97
434,4,1:02.0,,Phoenix full timeout,98,97
435,4,1:02.0,A. Johnson enters the game for I. Thomas,,98,97
436,4,1:02.0,J. Jerebko enters the game for K. Olynyk,,98,97
437,4,0:58.0,,D. Booker misses 2-pt jump shot from 19 ft,98,97
438,4,0:56.0,Defensive rebound by E. Turner,,98,97
439,4,0:56.0,Personal foul by P. Tucker,,98,97
440,4,0:56.0,I. Thomas enters the game for A. Johnson,,98,97
441,4,0:38.0,I. Thomas misses 3-pt jump shot from 24 ft,,98,97
442,4,0:36.0,,Defensive rebound by A. Len,98,97
443,4,0:24.0,,B. Knight misses 3-pt jump shot from 24 ft,98,97
444,4,0:23.0,Defensive rebound by Team,,98,97
445,4,0:21.0,Personal foul by M. Teletović,,98,97
446,4,0:21.0,M. Smart makes free throw 1 of 2,,99,97
447,4,0:21.0,A. Johnson enters the game for I. Thomas,,99,97
448,4,0:21.0,M. Smart makes free throw 2 of 2,,100,97
449,4,0:21.0,,Phoenix full timeout,100,97
450,4,0:18.0,,D. Booker misses 2-pt jump shot from 7 ft,100,97
451,4,0:16.0,,Offensive rebound by D. Booker,100,97
452,4,0:16.0,,D. Booker makes 2-pt layup from 2 ft,100,99
453,4,0:15.0,Boston full timeout,,100,99
454,4,0:15.0,I. Thomas enters the game for A. Johnson,,100,99
455,4,0:15.0,,R. Price enters the game for A. Len,100,99
456,4,0:14.0,Personal take foul by B. Knight,,100,99
457,4,0:14.0,I. Thomas misses free throw 1 of 2,,100,99
458,4,0:14.0,Offensive rebound by Team,,100,99
459,4,0:14.0,,A. Len enters the game for R. Price,100,99
460,4,0:14.0,A. Johnson enters the game for J. Jerebko,,100,99
461,4,0:14.0,I. Thomas makes free throw 2 of 2,,101,99
462,4,0:04.0,,D. Booker misses 2-pt jump shot from 8 ft (block by E. Turner),101,99
463,4,0:02.0,Defensive rebound by M. Smart,,101,99
464,4,0:02.0,Personal take foul by M. Teletović,,101,99
465,4,0:02.0,M. Smart makes free throw 1 of 2,,102,99
466,4,0:02.0,J. Jerebko enters the game for I. Thomas,,102,99
467,4,0:02.0,M. Smart misses free throw 2 of 2,,102,99
468,4,0:02.0,,Defensive rebound by P. Tucker,102,99
