,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
28,1,8:19.0,J. Okafor misses free throw 1 of 1,,7,13
29,1,8:19.0,Offensive rebound by N. Noel,,7,13
30,1,8:05.0,Shooting foul by J. Cunningham (drawn by J. Grant),,7,13
31,1,8:05.0,J. Grant makes free throw 1 of 2,,8,13
32,1,8:05.0,J. Grant makes free throw 2 of 2,,9,13
33,1,7:50.0,,J. Cunningham misses 2-pt layup from 1 ft (block by J. Grant),9,13
34,1,7:49.0,,Offensive rebound by K. Love,9,13
35,1,7:47.0,,Turnover by K. Love (lost ball; steal by N. Noel),9,13
36,1,7:40.0,J. Okafor misses 2-pt jump shot from 5 ft,,9,13
37,1,7:38.0,,Defensive rebound by K. Love,9,13
38,1,7:26.0,,T. Mozgov makes 2-pt layup at rim (assist by M. Williams),9,15
39,1,7:20.0,Turnover by T. McConnell (bad pass),,9,15
40,1,7:20.0,H. Thompson enters the game for N. Noel,,9,15
41,1,7:20.0,R. Holmes enters the game for N. Stauskas,,9,15
42,1,7:06.0,,T. Mozgov makes 2-pt jump shot from 5 ft,9,17
43,1,7:06.0,Philadelphia full timeout,,9,17
44,1,7:06.0,J. Sampson enters the game for J. Grant,,9,17
45,1,6:40.0,J. Sampson makes 2-pt jump shot from 5 ft (assist by J. Okafor),,11,17
46,1,6:24.0,,T. Mozgov misses 2-pt jump shot from 8 ft,11,17
47,1,6:20.0,Defensive rebound by J. Okafor,,11,17
48,1,6:09.0,J. Okafor makes 2-pt dunk at rim (assist by R. Holmes),,13,17
49,1,5:51.0,,L. James misses 2-pt jump shot from 15 ft,13,17
50,1,5:50.0,,Offensive rebound by T. Mozgov,13,17
51,1,5:42.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),13,19
52,1,5:18.0,J. Sampson makes 2-pt jump shot from 19 ft (assist by R. Holmes),,15,19
53,1,4:53.0,,K. Love misses 3-pt jump shot from 24 ft,15,19
54,1,4:53.0,Defensive rebound by T. McConnell,,15,19
55,1,4:39.0,Personal foul by T. Mozgov (drawn by J. Okafor),,15,19
56,1,4:39.0,P. Pressey enters the game for T. McConnell,,15,19
57,1,4:39.0,N. Noel enters the game for J. Okafor,,15,19
58,1,4:39.0,,T. Thompson enters the game for T. Mozgov,15,19
59,1,4:39.0,,R. Jefferson enters the game for J. Cunningham,15,19
60,1,4:28.0,P. Pressey misses 2-pt jump shot from 18 ft,,15,19
61,1,4:27.0,,Defensive rebound by T. Thompson,15,19
62,1,4:18.0,,K. Love makes 2-pt hook shot from 7 ft (assist by L. James),15,21
63,1,4:05.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by P. Pressey),,18,21
64,1,3:50.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by L. James),18,24
65,1,3:46.0,Personal foul by M. Williams (drawn by P. Pressey),,18,24
66,1,3:46.0,,M. Dellavedova enters the game for M. Williams,18,24
67,1,3:42.0,Turnover by P. Pressey (bad pass; steal by K. Love),,18,24
68,1,3:35.0,Offensive charge foul by K. Love (drawn by N. Noel),,18,24
69,1,3:35.0,,Turnover by K. Love (offensive foul),18,24
70,1,3:21.0,H. Thompson misses 3-pt jump shot from 24 ft,,18,24
71,1,3:20.0,,Defensive rebound by K. Love,18,24
72,1,3:07.0,,L. James misses 2-pt layup from 1 ft,18,24
73,1,3:06.0,,Offensive rebound by Team,18,24
74,1,3:06.0,Loose ball foul by J. Sampson (drawn by T. Thompson),,18,24
75,1,3:06.0,,J. Jones enters the game for K. Love,18,24
76,1,2:51.0,,Turnover by R. Jefferson (bad pass),18,24
77,1,2:51.0,,Cleveland full timeout,18,24
78,1,2:51.0,,J. Cunningham enters the game for L. James,18,24
79,1,2:51.0,Violation by Team (delay of game),,18,24
80,1,2:51.0,Turnover by R. Holmes (inbound),,18,24
81,1,2:51.0,I. Canaan enters the game for J. Sampson,,18,24
82,1,2:51.0,J. Grant enters the game for R. Holmes,,18,24
83,1,2:35.0,,R. Jefferson misses 2-pt jump shot from 17 ft,18,24
84,1,2:34.0,Defensive rebound by N. Noel,,18,24
85,1,2:22.0,Personal foul by J. Cunningham (drawn by J. Grant),,18,24
86,1,2:22.0,J. Grant misses free throw 1 of 2,,18,24
87,1,2:22.0,Offensive rebound by Team,,18,24
88,1,2:22.0,J. Grant misses free throw 2 of 2,,18,24
89,1,2:21.0,,Defensive rebound by R. Jefferson,18,24
90,1,2:09.0,,T. Thompson makes free throw 1 of 2,18,25
91,1,2:09.0,,Shooting foul by N. Noel (drawn by T. Thompson),18,25
92,1,2:09.0,,T. Thompson misses free throw 2 of 2,18,25
93,1,2:08.0,Defensive rebound by J. Grant,,18,25
94,1,1:54.0,P. Pressey misses 2-pt layup from 1 ft,,18,25
95,1,1:49.0,,Defensive rebound by T. Thompson,18,25
96,1,1:41.0,,J. Jones misses 2-pt jump shot from 21 ft,18,25
97,1,1:41.0,Defensive rebound by P. Pressey,,18,25
98,1,1:34.0,N. Noel misses 2-pt jump shot from 18 ft,,18,25
99,1,1:33.0,,Defensive rebound by J. Jones,18,25
100,1,1:20.0,,R. Jefferson misses 2-pt jump shot from 7 ft,18,25
101,1,1:18.0,Defensive rebound by J. Grant,,18,25
102,1,1:05.0,H. Thompson misses 3-pt jump shot from 23 ft,,18,25
103,1,1:03.0,Offensive rebound by N. Noel,,18,25
104,1,1:03.0,N. Noel misses 2-pt layup from 1 ft,,18,25
105,1,1:00.0,,Defensive rebound by M. Dellavedova,18,25
106,1,0:57.0,,J. Jones makes 3-pt jump shot from 24 ft (assist by R. Jefferson),18,28
107,1,0:46.0,T. McConnell enters the game for P. Pressey,,18,28
108,1,0:46.0,,J. Harris enters the game for J. Cunningham,18,28
109,1,0:46.0,,A. Varejão enters the game for T. Thompson,18,28
110,1,0:35.0,T. McConnell misses 2-pt jump shot from 7 ft,,18,28
111,1,0:33.0,Offensive rebound by H. Thompson,,18,28
112,1,0:33.0,H. Thompson makes 2-pt layup at rim,,20,28
113,1,0:18.0,,M. Dellavedova misses 2-pt jump shot from 22 ft,20,28
114,1,0:17.0,Defensive rebound by H. Thompson,,20,28
115,1,0:03.0,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),,22,28
116,1,0:00.0,,Turnover by J. Jones (bad pass; steal by T. McConnell),22,28
117,1,0:00.0,T. McConnell makes 3-pt jump shot from 24 ft,,25,28
118,2,11:44.0,Turnover by I. Canaan (bad pass; steal by A. Varejão),,25,28
119,2,11:31.0,,J. Jones misses 2-pt jump shot from 15 ft,25,28
120,2,11:31.0,,Offensive rebound by J. Jones,25,28
121,2,11:22.0,,R. Jefferson misses 2-pt jump shot from 15 ft,25,28
122,2,11:21.0,Defensive rebound by J. Grant,,25,28
123,2,11:07.0,Personal foul by A. Varejão (drawn by J. Okafor),,25,28
124,2,11:07.0,N. Stauskas enters the game for H. Thompson,,25,28
125,2,10:57.0,J. Okafor misses 2-pt jump shot from 9 ft,,25,28
126,2,10:55.0,,Defensive rebound by J. Harris,25,28
127,2,10:37.0,,R. Jefferson makes 2-pt layup from 1 ft,25,30
128,2,10:24.0,I. Canaan makes 2-pt jump shot from 10 ft,,27,30
129,2,10:05.0,,M. Dellavedova makes 2-pt jump shot from 12 ft (assist by J. Jones),27,32
130,2,10:05.0,,Shooting foul by T. McConnell (drawn by M. Dellavedova),27,32
131,2,10:05.0,N. Noel enters the game for I. Canaan,,27,32
132,2,10:05.0,,K. Love enters the game for J. Harris,27,32
133,2,10:05.0,,L. James enters the game for J. Jones,27,32
134,2,10:05.0,,M. Dellavedova makes free throw 1 of 1,27,33
135,2,9:41.0,J. Grant misses 3-pt jump shot from 25 ft,,27,33
136,2,9:40.0,,Defensive rebound by K. Love,27,33
137,2,9:31.0,,Turnover by A. Varejão (3 sec),27,33
138,2,9:31.0,Philadelphia full timeout,,27,33
139,2,9:06.0,J. Okafor misses 2-pt jump shot from 10 ft,,27,33
140,2,9:04.0,,Defensive rebound by L. James,27,33
141,2,9:01.0,Offensive charge foul by L. James (drawn by J. Grant),,27,33
142,2,9:01.0,,Turnover by L. James (offensive foul),27,33
143,2,9:01.0,J. Sampson enters the game for J. Grant,,27,33
144,2,8:44.0,N. Stauskas makes 2-pt jump shot from 5 ft,,29,33
145,2,8:33.0,,A. Varejão makes 2-pt jump shot from 15 ft (assist by L. James),29,35
146,2,8:12.0,Turnover by J. Okafor (lost ball),,29,35
147,2,8:12.0,,M. Williams enters the game for M. Dellavedova,29,35
148,2,7:56.0,,L. James misses 2-pt jump shot from 13 ft,29,35
149,2,7:56.0,Defensive rebound by Team,,29,35
150,2,7:41.0,N. Stauskas misses 3-pt jump shot from 25 ft,,29,35
151,2,7:40.0,,Defensive rebound by K. Love,29,35
152,2,7:36.0,,L. James makes 2-pt layup from 1 ft (assist by M. Williams),29,37
153,2,7:36.0,,Shooting foul by J. Sampson (drawn by L. James),29,37
154,2,7:36.0,,L. James misses free throw 1 of 1,29,37
155,2,7:34.0,,Offensive rebound by K. Love,29,37
156,2,7:34.0,,K. Love misses 2-pt layup at rim,29,37
157,2,7:31.0,,Offensive rebound by K. Love,29,37
158,2,7:23.0,,L. James makes 2-pt dunk from 1 ft,29,39
159,2,7:08.0,Turnover by N. Noel (lost ball; steal by K. Love),,29,39
160,2,7:07.0,,Turnover by K. Love (bad pass; steal by J. Sampson),29,39
161,2,7:04.0,Offensive foul by J. Sampson (drawn by R. Jefferson),,29,39
162,2,7:04.0,Turnover by J. Sampson (offensive foul),,29,39
163,2,7:04.0,J. Grant enters the game for J. Sampson,,29,39
164,2,6:56.0,,Turnover by M. Williams (palming),29,39
165,2,6:36.0,Offensive foul by J. Okafor (drawn by A. Varejão),,29,39
166,2,6:36.0,Turnover by J. Okafor (offensive foul),,29,39
167,2,6:21.0,,K. Love misses 3-pt jump shot from 23 ft,29,39
168,2,6:21.0,Defensive rebound by J. Okafor,,29,39
169,2,6:05.0,N. Noel makes 2-pt jump shot from 7 ft (assist by T. McConnell),,31,39
170,2,5:55.0,,Turnover by K. Love (bad pass; steal by N. Noel),31,39
171,2,5:51.0,J. Okafor misses 2-pt layup from 2 ft,,31,39
172,2,5:51.0,Offensive rebound by J. Grant,,31,39
173,2,5:51.0,J. Grant makes 2-pt layup from 1 ft,,33,39
174,2,5:51.0,,Cleveland full timeout,33,39
175,2,5:51.0,,T. Mozgov enters the game for A. Varejão,33,39
176,2,5:39.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),33,42
177,2,5:23.0,N. Noel makes 2-pt jump shot from 5 ft,,35,42
178,2,5:01.0,,K. Love misses 3-pt jump shot from 23 ft,35,42
179,2,5:01.0,Defensive rebound by N. Noel,,35,42
180,2,4:42.0,J. Okafor misses 2-pt layup from 2 ft,,35,42
181,2,4:41.0,,Defensive rebound by T. Mozgov,35,42
182,2,4:33.0,,M. Williams misses 2-pt jump shot from 13 ft,35,42
183,2,4:31.0,,Offensive rebound by K. Love,35,42
184,2,4:31.0,,K. Love misses 2-pt layup from 1 ft,35,42
185,2,4:29.0,Defensive rebound by N. Noel,,35,42
186,2,4:15.0,J. Okafor makes 2-pt layup from 1 ft,,37,42
187,2,3:58.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by M. Williams),37,44
188,2,3:58.0,,Shooting foul by J. Grant (drawn by T. Mozgov),37,44
189,2,3:58.0,P. Pressey enters the game for T. McConnell,,37,44
190,2,3:58.0,R. Holmes enters the game for N. Noel,,37,44
191,2,3:58.0,,M. Dellavedova enters the game for R. Jefferson,37,44
192,2,3:58.0,,T. Mozgov makes free throw 1 of 1,37,45
193,2,3:49.0,Turnover by P. Pressey (lost ball; steal by M. Dellavedova),,37,45
194,2,3:43.0,,L. James makes 2-pt dunk at rim (assist by M. Williams),37,47
195,2,3:16.0,P. Pressey makes 3-pt jump shot from 26 ft (assist by J. Okafor),,40,47
196,2,2:55.0,,Turnover by M. Dellavedova (lost ball; steal by N. Stauskas),40,47
197,2,2:48.0,J. Grant makes 2-pt dunk at rim,,42,47
198,2,2:38.0,,Personal foul by J. Okafor (drawn by T. Mozgov),42,47
199,2,2:38.0,Official timeout,,42,47
200,2,2:38.0,N. Noel enters the game for J. Okafor,,42,47
201,2,2:30.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,42,47
202,2,2:28.0,Defensive rebound by N. Stauskas,,42,47
203,2,2:24.0,J. Grant makes 2-pt dunk at rim,,44,47
204,2,2:05.0,,Turnover by T. Mozgov (lost ball; steal by P. Pressey),44,47
205,2,1:51.0,P. Pressey misses 3-pt jump shot from 24 ft,,44,47
206,2,1:50.0,,Defensive rebound by L. James,44,47
207,2,1:43.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,44,47
208,2,1:42.0,Defensive rebound by N. Noel,,44,47
209,2,1:24.0,N. Stauskas makes 2-pt layup from 2 ft,,46,47
210,2,1:10.0,T. McConnell enters the game for P. Pressey,,46,47
211,2,1:10.0,,T. Thompson enters the game for T. Mozgov,46,47
212,2,1:10.0,,R. Jefferson enters the game for L. James,46,47
213,2,1:10.0,J. Sampson enters the game for J. Grant,,46,47
214,2,1:04.0,,M. Williams makes 2-pt jump shot from 18 ft (assist by R. Jefferson),46,49
215,2,0:57.0,N. Stauskas misses 3-pt jump shot from 24 ft,,46,49
216,2,0:57.0,,Defensive rebound by K. Love,46,49
217,2,0:45.0,,M. Dellavedova misses 2-pt jump shot from 4 ft (block by N. Noel),46,49
218,2,0:44.0,Defensive rebound by N. Noel,,46,49
219,2,0:40.0,R. Holmes makes 2-pt dunk at rim (assist by N. Noel),,48,49
220,2,0:40.0,,Cleveland full timeout,48,49
221,2,0:29.0,,K. Love misses 3-pt jump shot from 25 ft,48,49
222,2,0:28.0,Defensive rebound by J. Sampson,,48,49
223,2,0:25.0,Philadelphia full timeout,,48,49
224,2,0:25.0,,J. Cunningham enters the game for M. Williams,48,49
225,2,0:25.0,H. Thompson enters the game for R. Holmes,,48,49
226,2,0:25.0,J. Okafor enters the game for J. Sampson,,48,49
227,2,0:17.0,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),,50,49
228,2,0:01.0,,M. Dellavedova misses 2-pt jump shot from 10 ft,50,49
229,2,0:00.0,Defensive rebound by H. Thompson,,50,49
230,3,11:37.0,,Violation by M. Williams (kicked ball),50,49
231,3,11:24.0,N. Noel misses 2-pt jump shot from 8 ft,,50,49
232,3,11:23.0,,Defensive rebound by M. Williams,50,49
233,3,11:18.0,,L. James makes 2-pt layup from 1 ft (assist by M. Williams),50,51
234,3,11:08.0,N. Noel misses 2-pt hook shot from 13 ft,,50,51
235,3,11:05.0,,Defensive rebound by T. Mozgov,50,51
236,3,10:57.0,,M. Williams makes 2-pt jump shot from 19 ft,50,53
237,3,10:43.0,Turnover by N. Stauskas (bad pass; steal by L. James),,50,53
238,3,10:41.0,,L. James makes 2-pt layup from 1 ft,50,55
239,3,10:41.0,,Shooting foul by J. Grant (drawn by L. James),50,55
240,3,10:41.0,,L. James makes free throw 1 of 1,50,56
241,3,10:40.0,Philadelphia full timeout,,50,56
242,3,10:21.0,N. Noel makes 2-pt hook shot from 7 ft,,52,56
243,3,10:02.0,,L. James makes 2-pt jump shot from 16 ft,52,58
244,3,9:54.0,Turnover by T. McConnell (bad pass; steal by M. Williams),,52,58
245,3,9:48.0,,M. Williams makes 2-pt jump shot from 15 ft,52,60
246,3,9:24.0,T. McConnell misses 3-pt jump shot from 25 ft,,52,60
247,3,9:24.0,Offensive rebound by Team,,52,60
248,3,9:24.0,,Loose ball foul by K. Love (drawn by N. Noel),52,60
249,3,9:06.0,J. Okafor misses 2-pt hook shot from 7 ft,,52,60
250,3,9:06.0,,Defensive rebound by K. Love,52,60
251,3,8:54.0,,Shooting foul by N. Stauskas (drawn by L. James),52,60
252,3,8:54.0,,L. James makes free throw 1 of 2,52,61
253,3,8:54.0,,L. James makes free throw 2 of 2,52,62
254,3,8:29.0,Turnover by N. Noel (lost ball; steal by M. Williams),,52,62
255,3,8:22.0,,L. James makes 3-pt jump shot from 25 ft (assist by M. Williams),52,65
256,3,7:55.0,T. McConnell misses 3-pt jump shot from 25 ft,,52,65
257,3,7:54.0,,Defensive rebound by T. Mozgov,52,65
258,3,7:47.0,,L. James misses 2-pt jump shot from 10 ft,52,65
259,3,7:46.0,Defensive rebound by N. Noel,,52,65
260,3,7:38.0,J. Okafor makes 2-pt layup from 1 ft (assist by J. Grant),,54,65
261,3,7:21.0,,T. Mozgov makes 2-pt jump shot from 10 ft (assist by K. Love),54,67
262,3,7:09.0,N. Noel makes 2-pt jump shot from 5 ft,,56,67
263,3,6:49.0,,L. James makes 3-pt jump shot from 22 ft (assist by K. Love),56,70
264,3,6:27.0,N. Stauskas makes 3-pt jump shot from 22 ft (assist by T. McConnell),,59,70
265,3,6:12.0,,K. Love makes 2-pt layup at rim (assist by M. Williams),59,72
266,3,6:04.0,Personal foul by T. Mozgov (drawn by J. Okafor),,59,72
267,3,6:04.0,I. Canaan enters the game for J. Grant,,59,72
268,3,6:04.0,R. Holmes enters the game for J. Okafor,,59,72
269,3,6:04.0,H. Thompson enters the game for T. McConnell,,59,72
270,3,6:04.0,,T. Thompson enters the game for K. Love,59,72
271,3,5:56.0,Shooting foul by T. Thompson (drawn by R. Holmes),,59,72
272,3,5:56.0,R. Holmes makes free throw 1 of 2,,60,72
273,3,5:56.0,R. Holmes misses free throw 2 of 2,,60,72
274,3,5:55.0,,Defensive rebound by T. Mozgov,60,72
275,3,5:38.0,,L. James misses 3-pt jump shot from 23 ft,60,72
276,3,5:38.0,Defensive rebound by N. Noel,,60,72
277,3,5:29.0,N. Noel misses 2-pt jump shot from 4 ft,,60,72
278,3,5:28.0,,Defensive rebound by J. Cunningham,60,72
279,3,5:11.0,,Def 3 sec tech foul by N. Stauskas,60,72
280,3,5:11.0,,L. James misses technical free throw,60,72
281,3,5:11.0,,Offensive rebound by Team,60,72
282,3,5:11.0,J. Sampson enters the game for N. Noel,,60,72
283,3,5:11.0,,J. Jones enters the game for T. Mozgov,60,72
284,3,4:59.0,,M. Williams makes 2-pt jump shot from 12 ft,60,74
285,3,4:48.0,I. Canaan misses 3-pt jump shot from 23 ft,,60,74
286,3,4:47.0,,Defensive rebound by J. Jones,60,74
287,3,4:28.0,,L. James makes 3-pt jump shot from 24 ft,60,77
288,3,4:14.0,N. Stauskas misses 3-pt jump shot from 24 ft,,60,77
289,3,4:13.0,,Defensive rebound by L. James,60,77
290,3,4:08.0,,Personal foul by J. Sampson (drawn by L. James),60,77
291,3,4:08.0,,M. Dellavedova enters the game for J. Cunningham,60,77
292,3,4:08.0,N. Noel enters the game for N. Stauskas,,60,77
293,3,3:59.0,,L. James misses 3-pt jump shot from 25 ft,60,77
294,3,3:59.0,Defensive rebound by N. Noel,,60,77
295,3,3:55.0,Personal foul by M. Dellavedova (drawn by I. Canaan),,60,77
296,3,3:48.0,N. Noel makes 2-pt jump shot from 16 ft (assist by I. Canaan),,62,77
297,3,3:31.0,,L. James misses 2-pt layup from 2 ft (block by N. Noel),62,77
298,3,3:30.0,,Offensive rebound by J. Jones,62,77
299,3,3:27.0,,M. Dellavedova makes 2-pt jump shot from 23 ft (assist by J. Jones),62,79
300,3,3:13.0,Personal foul by T. Thompson (drawn by J. Sampson),,62,79
301,3,3:13.0,J. Sampson makes free throw 1 of 2,,63,79
302,3,3:13.0,,R. Jefferson enters the game for L. James,63,79
303,3,3:13.0,J. Sampson misses free throw 2 of 2,,63,79
304,3,3:11.0,Offensive rebound by N. Noel,,63,79
305,3,3:01.0,J. Sampson misses 2-pt jump shot from 6 ft,,63,79
306,3,3:00.0,Offensive rebound by R. Holmes,,63,79
307,3,2:59.0,R. Holmes misses 2-pt dunk at rim,,63,79
308,3,2:58.0,,Defensive rebound by T. Thompson,63,79
309,3,2:51.0,,J. Jones misses 3-pt jump shot from 25 ft,63,79
310,3,2:51.0,,Offensive rebound by Team,63,79
311,3,2:51.0,Loose ball foul by R. Holmes (drawn by T. Thompson),,63,79
312,3,2:51.0,,Cleveland full timeout,63,79
313,3,2:51.0,J. Okafor enters the game for R. Holmes,,63,79
314,3,2:51.0,N. Stauskas enters the game for J. Sampson,,63,79
315,3,2:39.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,63,79
316,3,2:37.0,Defensive rebound by H. Thompson,,63,79
317,3,2:18.0,Turnover by N. Noel (bad pass),,63,79
318,3,2:02.0,,M. Dellavedova misses 2-pt jump shot from 19 ft,63,79
319,3,2:01.0,Defensive rebound by N. Stauskas,,63,79
320,3,1:41.0,J. Okafor misses 2-pt jump shot from 13 ft,,63,79
321,3,1:40.0,,Defensive rebound by T. Thompson,63,79
322,3,1:30.0,,R. Jefferson misses 2-pt jump shot from 20 ft,63,79
323,3,1:30.0,Defensive rebound by N. Noel,,63,79
324,3,1:12.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by H. Thompson),,66,79
325,3,0:57.0,,M. Williams misses 2-pt jump shot from 17 ft,66,79
326,3,0:56.0,Defensive rebound by H. Thompson,,66,79
327,3,0:53.0,Personal foul by J. Jones (drawn by I. Canaan),,66,79
328,3,0:53.0,I. Canaan makes free throw 1 of 2,,67,79
329,3,0:53.0,J. Grant enters the game for N. Noel,,67,79
330,3,0:53.0,I. Canaan makes free throw 2 of 2,,68,79
331,3,0:40.0,,M. Williams misses 3-pt jump shot from 24 ft,68,79
332,3,0:40.0,Defensive rebound by J. Okafor,,68,79
333,3,0:31.0,J. Okafor makes 2-pt layup at rim (assist by I. Canaan),,70,79
334,3,0:10.0,,R. Jefferson makes 2-pt layup at rim (assist by M. Williams),70,81
335,3,0:00.0,I. Canaan makes 3-pt jump shot from 24 ft,,73,81
336,4,11:47.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by L. James),73,84
337,4,11:30.0,I. Canaan makes 2-pt jump shot from 4 ft (assist by N. Stauskas),,75,84
338,4,11:11.0,,J. Jones misses 3-pt jump shot from 24 ft,75,84
339,4,11:10.0,Defensive rebound by J. Okafor,,75,84
340,4,10:58.0,J. Okafor makes 2-pt layup from 1 ft (assist by H. Thompson),,77,84
341,4,10:35.0,,L. James misses 2-pt jump shot from 17 ft,77,84
342,4,10:34.0,Defensive rebound by H. Thompson,,77,84
343,4,10:17.0,J. Okafor makes 2-pt jump shot from 12 ft,,79,84
344,4,9:57.0,,L. James misses 2-pt jump shot from 7 ft,79,84
345,4,9:57.0,,Offensive rebound by T. Thompson,79,84
346,4,9:52.0,,J. Jones misses 3-pt jump shot from 25 ft,79,84
347,4,9:51.0,,Offensive rebound by T. Thompson,79,84
348,4,9:37.0,,L. James makes 2-pt jump shot from 10 ft,79,86
349,4,9:37.0,,Shooting foul by H. Thompson (drawn by L. James),79,86
350,4,9:37.0,,K. Love enters the game for J. Jones,79,86
351,4,9:37.0,N. Noel enters the game for J. Grant,,79,86
352,4,9:37.0,,L. James makes free throw 1 of 1,79,87
353,4,9:37.0,Philadelphia full timeout,,79,87
354,4,9:26.0,Turnover by N. Stauskas (bad pass; steal by L. James),,79,87
355,4,9:19.0,,L. James misses 2-pt layup at rim,79,87
356,4,9:18.0,Defensive rebound by H. Thompson,,79,87
357,4,9:18.0,Personal foul by R. Jefferson (drawn by I. Canaan),,79,87
358,4,9:18.0,,Cleveland full timeout,79,87
359,4,8:55.0,J. Okafor misses 2-pt jump shot from 7 ft,,79,87
360,4,8:54.0,,Defensive rebound by T. Thompson,79,87
361,4,8:39.0,,Personal foul by H. Thompson (drawn by K. Love),79,87
362,4,8:29.0,,Turnover by R. Jefferson (lost ball; steal by N. Noel),79,87
363,4,8:18.0,I. Canaan misses 2-pt jump shot from 13 ft,,79,87
364,4,8:18.0,,Defensive rebound by L. James,79,87
365,4,7:53.0,,M. Dellavedova makes 3-pt jump shot from 22 ft (assist by L. James),79,90
366,4,7:38.0,N. Noel misses 2-pt jump shot from 13 ft,,79,90
367,4,7:37.0,Offensive rebound by J. Okafor,,79,90
368,4,7:32.0,I. Canaan misses 3-pt jump shot from 24 ft,,79,90
369,4,7:31.0,,Defensive rebound by T. Thompson,79,90
370,4,7:17.0,,K. Love misses 3-pt jump shot from 24 ft,79,90
371,4,7:16.0,Defensive rebound by H. Thompson,,79,90
372,4,7:07.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Canaan),,82,90
373,4,6:47.0,,L. James makes 2-pt jump shot from 17 ft,82,92
374,4,6:33.0,N. Stauskas makes 2-pt layup at rim,,84,92
375,4,6:16.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),84,95
376,4,5:58.0,N. Noel misses 2-pt jump shot from 8 ft,,84,95
377,4,5:58.0,,Defensive rebound by T. Thompson,84,95
378,4,5:51.0,,Turnover by L. James (bad pass),84,95
379,4,5:51.0,T. McConnell enters the game for I. Canaan,,84,95
380,4,5:51.0,J. Grant enters the game for N. Noel,,84,95
381,4,5:27.0,J. Grant misses 3-pt jump shot from 23 ft,,84,95
382,4,5:26.0,,Defensive rebound by T. Thompson,84,95
383,4,5:21.0,,R. Jefferson makes 2-pt dunk at rim (assist by L. James),84,97
384,4,5:20.0,Philadelphia full timeout,,84,97
385,4,5:16.0,,Violation by M. Dellavedova (kicked ball),84,97
386,4,4:59.0,H. Thompson misses 2-pt layup from 3 ft,,84,97
387,4,4:56.0,,Defensive rebound by T. Thompson,84,97
388,4,4:53.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by L. James),84,99
389,4,4:44.0,,Violation by Team (delay of game),84,99
