,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
35,1,7:33.0,J. Holiday makes 2-pt layup from 1 ft (assist by I. Smith),,6,13
36,1,7:21.0,,B. Knight makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),6,16
37,1,7:17.0,Personal block foul by E. Bledsoe (drawn by I. Smith),,6,16
38,1,7:08.0,J. Holiday makes 2-pt jump shot from 8 ft (assist by I. Smith),,8,16
39,1,7:00.0,,Personal foul by I. Smith (drawn by E. Bledsoe),8,16
40,1,6:57.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,8,16
41,1,6:55.0,Defensive rebound by A. Davis,,8,16
42,1,6:42.0,Shooting foul by A. Len (drawn by Ö. Aşık),,8,16
43,1,6:42.0,Ö. Aşık misses free throw 1 of 2,,8,16
44,1,6:42.0,Offensive rebound by Team,,8,16
45,1,6:42.0,Ö. Aşık misses free throw 2 of 2,,8,16
46,1,6:41.0,,Defensive rebound by M. Morris,8,16
47,1,6:27.0,,A. Len misses 2-pt jump shot from 5 ft (block by A. Davis),8,16
48,1,6:26.0,,Offensive rebound by T. Warren,8,16
49,1,6:26.0,,T. Warren misses 2-pt layup from 3 ft,8,16
50,1,6:26.0,,Offensive rebound by A. Len,8,16
51,1,6:25.0,,A. Len makes 2-pt layup from 1 ft,8,18
52,1,6:25.0,,Shooting foul by Ö. Aşık (drawn by A. Len),8,18
53,1,6:25.0,R. Anderson enters the game for Ö. Aşık,,8,18
54,1,6:25.0,,A. Len misses free throw 1 of 1,8,18
55,1,6:24.0,Defensive rebound by A. Davis,,8,18
56,1,6:05.0,A. Davis makes 2-pt jump shot from 17 ft,,10,18
57,1,5:55.0,,Turnover by E. Bledsoe (bad pass; steal by I. Smith),10,18
58,1,5:48.0,E. Gordon misses 3-pt jump shot from 25 ft,,10,18
59,1,5:45.0,,Defensive rebound by M. Morris,10,18
60,1,5:40.0,,B. Knight makes 2-pt layup from 1 ft,10,20
61,1,5:26.0,A. Davis makes 2-pt jump shot from 22 ft (assist by I. Smith),,12,20
62,1,5:18.0,,B. Knight misses 3-pt jump shot from 24 ft,12,20
63,1,5:16.0,Defensive rebound by A. Davis,,12,20
64,1,5:07.0,J. Holiday misses 3-pt jump shot from 25 ft,,12,20
65,1,5:05.0,,Defensive rebound by B. Knight,12,20
66,1,4:54.0,,Personal foul by J. Holiday (drawn by E. Bledsoe),12,20
67,1,4:54.0,,E. Bledsoe makes free throw 1 of 2,12,21
68,1,4:54.0,D. Cunningham enters the game for J. Holiday,,12,21
69,1,4:54.0,,P. Tucker enters the game for A. Len,12,21
70,1,4:54.0,,E. Bledsoe makes free throw 2 of 2,12,22
71,1,4:40.0,R. Anderson makes 2-pt jump shot from 19 ft,,14,22
72,1,4:16.0,,M. Morris misses 2-pt jump shot from 6 ft (block by A. Davis),14,22
73,1,4:13.0,Defensive rebound by I. Smith,,14,22
74,1,3:57.0,Shooting foul by T. Warren (drawn by D. Cunningham),,14,22
75,1,3:57.0,D. Cunningham misses free throw 1 of 2,,14,22
76,1,3:57.0,Offensive rebound by Team,,14,22
77,1,3:57.0,,D. Booker enters the game for E. Bledsoe,14,22
78,1,3:57.0,D. Cunningham misses free throw 2 of 2,,14,22
79,1,3:56.0,,Defensive rebound by M. Morris,14,22
80,1,3:41.0,,D. Booker makes 2-pt jump shot from 4 ft (assist by M. Morris),14,24
81,1,3:31.0,I. Smith makes 2-pt layup at rim,,16,24
82,1,3:17.0,,B. Knight makes 2-pt layup from 2 ft (assist by P. Tucker),16,26
83,1,2:57.0,I. Smith misses 2-pt jump shot from 18 ft,,16,26
84,1,2:55.0,,Defensive rebound by M. Morris,16,26
85,1,2:48.0,,Shooting block foul by A. Davis (drawn by B. Knight),16,26
86,1,2:48.0,,Phoenix full timeout,16,26
87,1,2:48.0,T. Douglas enters the game for E. Gordon,,16,26
88,1,2:48.0,,B. Knight makes free throw 1 of 2,16,27
89,1,2:48.0,,B. Knight misses free throw 2 of 2,16,27
90,1,2:47.0,Defensive rebound by A. Davis,,16,27
91,1,2:37.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,18,27
92,1,2:32.0,,P. Tucker makes 2-pt jump shot from 5 ft (assist by B. Knight),18,29
93,1,2:18.0,Shooting foul by T. Warren (drawn by T. Douglas),,18,29
94,1,2:18.0,T. Douglas makes free throw 1 of 2,,19,29
95,1,2:18.0,T. Douglas makes free throw 2 of 2,,20,29
96,1,2:04.0,,Offensive foul by P. Tucker (drawn by A. Davis),20,29
97,1,2:04.0,,Turnover by P. Tucker (offensive foul),20,29
98,1,1:52.0,Turnover by I. Smith (bad pass; steal by P. Tucker),,20,29
99,1,1:45.0,,D. Booker makes 3-pt jump shot from 23 ft (assist by B. Knight),20,32
100,1,1:26.0,Personal foul by P. Tucker (drawn by R. Anderson),,20,32
101,1,1:26.0,R. Anderson misses free throw 1 of 2,,20,32
102,1,1:26.0,Offensive rebound by Team,,20,32
103,1,1:26.0,,J. Leuer enters the game for M. Morris,20,32
104,1,1:26.0,R. Anderson makes free throw 2 of 2,,21,32
105,1,1:09.0,,B. Knight makes 2-pt jump shot from 20 ft,21,34
106,1,0:55.0,Personal foul by J. Leuer (drawn by T. Douglas),,21,34
107,1,0:55.0,T. Douglas makes free throw 1 of 2,,22,34
108,1,0:55.0,,M. Teletović enters the game for P. Tucker,22,34
109,1,0:55.0,T. Douglas makes free throw 2 of 2,,23,34
110,1,0:43.0,,B. Knight makes 3-pt jump shot from 24 ft,23,37
111,1,0:37.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,25,37
112,1,0:28.0,,T. Warren makes 2-pt jump shot from 20 ft (assist by J. Leuer),25,39
113,1,0:05.0,A. Davis misses 2-pt jump shot from 19 ft,,25,39
114,1,0:03.0,,Defensive rebound by J. Leuer,25,39
115,1,0:00.0,,D. Booker misses 3-pt jump shot from 39 ft,25,39
116,1,0:00.0,,Offensive rebound by Team,25,39
117,2,11:41.0,R. Anderson misses 3-pt jump shot from 24 ft,,25,39
118,2,11:37.0,,Defensive rebound by D. Booker,25,39
119,2,11:17.0,,M. Teletović misses 2-pt jump shot from 18 ft,25,39
120,2,11:17.0,Defensive rebound by Team,,25,39
121,2,11:17.0,,Loose ball foul by J. Leuer (drawn by R. Anderson),25,39
122,2,11:08.0,Personal foul by M. Teletović (drawn by R. Anderson),,25,39
123,2,11:08.0,,E. Bledsoe enters the game for B. Knight,25,39
124,2,10:54.0,R. Anderson misses 2-pt layup from 1 ft,,25,39
125,2,10:52.0,Offensive rebound by R. Anderson,,25,39
126,2,10:52.0,R. Anderson makes 2-pt layup from 1 ft,,27,39
127,2,10:28.0,,J. Leuer makes 2-pt layup from 1 ft,27,41
128,2,10:20.0,D. Cunningham makes 2-pt dunk at rim (assist by I. Smith),,29,41
129,2,10:07.0,,T. Warren misses 2-pt layup from 1 ft (block by D. Cunningham),29,41
130,2,10:05.0,Defensive rebound by D. Cunningham,,29,41
131,2,10:00.0,L. Babbitt misses 3-pt jump shot from 25 ft,,29,41
132,2,9:57.0,,Defensive rebound by D. Booker,29,41
133,2,9:50.0,,Turnover by E. Bledsoe (bad pass),29,41
134,2,9:38.0,R. Anderson misses 2-pt jump shot from 19 ft,,29,41
135,2,9:36.0,,Defensive rebound by J. Leuer,29,41
136,2,9:31.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),29,44
137,2,9:18.0,Turnover by D. Cunningham (bad pass; steal by D. Booker),,29,44
138,2,9:12.0,,E. Bledsoe makes 2-pt jump shot from 10 ft,29,46
139,2,8:59.0,I. Smith misses 2-pt layup from 1 ft,,29,46
140,2,8:58.0,Offensive rebound by Team,,29,46
141,2,8:58.0,Official timeout,,29,46
142,2,8:55.0,R. Anderson makes 3-pt jump shot from 23 ft (assist by I. Smith),,32,46
143,2,8:39.0,,J. Leuer misses 2-pt layup from 1 ft,32,46
144,2,8:36.0,,Offensive rebound by J. Leuer,32,46
145,2,8:34.0,,M. Teletović misses 3-pt jump shot from 24 ft,32,46
146,2,8:33.0,Defensive rebound by D. Cunningham,,32,46
147,2,8:24.0,T. Douglas makes 3-pt jump shot from 24 ft,,35,46
148,2,8:11.0,,T. Warren makes 2-pt jump shot from 11 ft,35,48
149,2,8:03.0,I. Smith misses 2-pt jump shot from 3 ft (block by E. Bledsoe),,35,48
150,2,8:00.0,,Defensive rebound by D. Booker,35,48
151,2,7:57.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),35,50
152,2,7:38.0,R. Anderson misses 2-pt layup from 1 ft,,35,50
153,2,7:36.0,Offensive rebound by R. Anderson,,35,50
154,2,7:36.0,Shooting foul by M. Teletović (drawn by R. Anderson),,35,50
155,2,7:36.0,R. Anderson makes free throw 1 of 2,,36,50
156,2,7:36.0,A. Davis enters the game for L. Babbitt,,36,50
157,2,7:36.0,R. Anderson makes free throw 2 of 2,,37,50
158,2,7:17.0,,M. Teletović misses 3-pt jump shot from 26 ft,37,50
159,2,7:14.0,Defensive rebound by A. Davis,,37,50
160,2,7:03.0,D. Cunningham misses 2-pt jump shot from 21 ft,,37,50
161,2,7:01.0,,Defensive rebound by J. Leuer,37,50
162,2,6:54.0,,Shooting block foul by I. Smith (drawn by M. Teletović),37,50
163,2,6:54.0,,M. Teletović makes free throw 1 of 2,37,51
164,2,6:54.0,,M. Morris enters the game for J. Leuer,37,51
165,2,6:54.0,J. Holiday enters the game for I. Smith,,37,51
166,2,6:54.0,E. Gordon enters the game for T. Douglas,,37,51
167,2,6:54.0,,B. Knight enters the game for D. Booker,37,51
168,2,6:54.0,,M. Teletović makes free throw 2 of 2,37,52
169,2,6:43.0,J. Holiday makes 2-pt jump shot from 4 ft,,39,52
170,2,6:19.0,,B. Knight misses 2-pt jump shot from 19 ft,39,52
171,2,6:16.0,Defensive rebound by A. Davis,,39,52
172,2,6:09.0,A. Davis makes 2-pt layup at rim (assist by R. Anderson),,41,52
173,2,6:09.0,,Phoenix full timeout,41,52
174,2,6:09.0,,P. Tucker enters the game for T. Warren,41,52
175,2,6:09.0,,A. Len enters the game for M. Teletović,41,52
176,2,6:09.0,A. Gee enters the game for D. Cunningham,,41,52
177,2,5:48.0,,P. Tucker misses 2-pt jump shot from 4 ft (block by A. Gee),41,52
178,2,5:45.0,Defensive rebound by Team,,41,52
179,2,5:33.0,Turnover by A. Davis (lost ball; steal by A. Len),,41,52
180,2,5:25.0,,M. Morris misses 2-pt jump shot from 16 ft,41,52
181,2,5:23.0,Defensive rebound by A. Gee,,41,52
182,2,5:23.0,Turnover by A. Gee (lost ball; steal by B. Knight),,41,52
183,2,5:15.0,Violation by J. Holiday (kicked ball),,41,52
184,2,5:03.0,,M. Morris misses 3-pt jump shot from 23 ft,41,52
185,2,5:00.0,Defensive rebound by R. Anderson,,41,52
186,2,4:51.0,R. Anderson makes 2-pt jump shot from 4 ft,,43,52
187,2,4:41.0,,Personal foul by A. Gee (drawn by B. Knight),43,52
188,2,4:41.0,D. Cunningham enters the game for A. Gee,,43,52
189,2,4:31.0,,M. Morris misses 3-pt jump shot from 25 ft,43,52
190,2,4:29.0,Defensive rebound by E. Gordon,,43,52
191,2,4:25.0,D. Cunningham misses 2-pt layup from 1 ft (block by M. Morris),,43,52
192,2,4:25.0,Offensive rebound by Team,,43,52
193,2,4:18.0,,Technical foul by P. Tucker,43,52
194,2,4:18.0,A. Davis makes technical free throw,,44,52
195,2,4:13.0,J. Holiday misses 2-pt jump shot from 4 ft (block by A. Len),,44,52
196,2,4:11.0,,Defensive rebound by A. Len,44,52
197,2,4:07.0,,Shooting foul by D. Cunningham (drawn by E. Bledsoe),44,52
198,2,4:07.0,,E. Bledsoe makes free throw 1 of 2,44,53
199,2,4:07.0,,E. Bledsoe makes free throw 2 of 2,44,54
200,2,4:02.0,Personal foul by A. Len (drawn by A. Davis),,44,54
201,2,3:55.0,Def 3 sec tech foul by B. Knight,,44,54
202,2,3:55.0,A. Davis makes technical free throw,,45,54
203,2,3:44.0,Turnover by A. Davis (bad pass; steal by A. Len),,45,54
204,2,3:36.0,,M. Morris makes 2-pt layup at rim (assist by B. Knight),45,56
205,2,3:27.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Holiday),,48,56
206,2,3:11.0,,M. Morris misses 3-pt jump shot from 24 ft,48,56
207,2,3:09.0,,Offensive rebound by P. Tucker,48,56
208,2,3:09.0,,Personal foul by J. Holiday (drawn by P. Tucker),48,56
209,2,3:02.0,,Offensive foul by A. Len (drawn by R. Anderson),48,56
210,2,3:02.0,,Turnover by A. Len (offensive foul),48,56
211,2,3:02.0,,M. Teletović enters the game for A. Len,48,56
212,2,2:46.0,E. Gordon misses 3-pt jump shot from 25 ft,,48,56
213,2,2:45.0,,Defensive rebound by Team,48,56
214,2,2:45.0,New Orleans full timeout,,48,56
215,2,2:45.0,I. Smith enters the game for J. Holiday,,48,56
216,2,2:36.0,,M. Teletović misses 3-pt jump shot from 25 ft,48,56
217,2,2:34.0,,Offensive rebound by M. Morris,48,56
218,2,2:32.0,,M. Morris makes 2-pt layup from 1 ft,48,58
219,2,2:15.0,I. Smith makes 3-pt jump shot from 23 ft (assist by E. Gordon),,51,58
220,2,1:57.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,51,58
221,2,1:54.0,Defensive rebound by D. Cunningham,,51,58
222,2,1:48.0,I. Smith misses 2-pt layup at rim,,51,58
223,2,1:44.0,,Defensive rebound by P. Tucker,51,58
224,2,1:42.0,,B. Knight misses 3-pt jump shot from 25 ft,51,58
225,2,1:39.0,Defensive rebound by D. Cunningham,,51,58
226,2,1:27.0,D. Cunningham misses 2-pt jump shot from 20 ft,,51,58
227,2,1:25.0,,Defensive rebound by M. Teletović,51,58
228,2,1:10.0,,Shooting block foul by D. Cunningham (drawn by E. Bledsoe),51,58
229,2,1:10.0,,E. Bledsoe makes free throw 1 of 2,51,59
230,2,1:10.0,,E. Bledsoe makes free throw 2 of 2,51,60
231,2,1:00.0,Personal foul by B. Knight (drawn by E. Gordon),,51,60
232,2,1:00.0,E. Gordon makes free throw 1 of 2,,52,60
233,2,1:00.0,E. Gordon makes free throw 2 of 2,,53,60
234,2,0:46.0,,Turnover by B. Knight (bad pass),53,60
235,2,0:29.0,R. Anderson makes 2-pt jump shot from 6 ft (assist by E. Gordon),,55,60
236,2,0:04.0,,Turnover by Team (shot clock),55,60
237,2,0:00.0,I. Smith makes 3-pt jump shot from 28 ft,,58,60
238,3,11:39.0,A. Gee misses 2-pt jump shot from 17 ft,,58,60
239,3,11:37.0,,Defensive rebound by A. Len,58,60
240,3,11:17.0,,B. Knight misses 2-pt jump shot from 15 ft,58,60
241,3,11:15.0,Defensive rebound by A. Davis,,58,60
242,3,11:11.0,J. Holiday makes 3-pt jump shot from 24 ft,,61,60
243,3,10:59.0,,M. Morris makes 2-pt layup from 1 ft,61,62
244,3,10:49.0,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),,63,62
245,3,10:38.0,,Turnover by A. Len (bad pass; steal by A. Gee),63,62
246,3,10:34.0,A. Gee misses 2-pt layup from 1 ft,,63,62
247,3,10:31.0,,Defensive rebound by A. Len,63,62
248,3,10:22.0,,E. Bledsoe makes 2-pt jump shot from 11 ft,63,64
249,3,10:11.0,E. Gordon makes 3-pt jump shot from 24 ft,,66,64
250,3,9:56.0,Violation by Ö. Aşık (kicked ball),,66,64
251,3,9:50.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,66,64
252,3,9:48.0,Defensive rebound by Ö. Aşık,,66,64
253,3,9:40.0,A. Davis makes 2-pt jump shot from 18 ft (assist by E. Gordon),,68,64
254,3,9:24.0,,Def 3 sec tech foul by Ö. Aşık,68,64
255,3,9:24.0,,E. Bledsoe makes technical free throw,68,65
256,3,9:19.0,,P. Tucker misses 2-pt jump shot from 4 ft (block by J. Holiday),68,65
257,3,9:19.0,Defensive rebound by Ö. Aşık,,68,65
258,3,9:19.0,Personal foul by P. Tucker (drawn by Ö. Aşık),,68,65
259,3,9:11.0,Offensive foul by Ö. Aşık (drawn by B. Knight),,68,65
260,3,9:11.0,Turnover by Ö. Aşık (offensive foul),,68,65
261,3,9:00.0,,Personal foul by A. Gee (drawn by P. Tucker),68,65
262,3,9:00.0,D. Cunningham enters the game for A. Gee,,68,65
263,3,9:00.0,Technical foul by A. Gee,,68,65
264,3,9:00.0,,B. Knight makes technical free throw,68,66
265,3,8:52.0,,Turnover by E. Bledsoe (traveling),68,66
266,3,8:34.0,Personal block foul by E. Bledsoe (drawn by J. Holiday),,68,66
267,3,8:26.0,J. Holiday misses 2-pt jump shot from 17 ft,,68,66
268,3,8:24.0,,Defensive rebound by A. Len,68,66
269,3,8:15.0,,M. Morris misses 2-pt jump shot from 16 ft,68,66
270,3,8:13.0,Defensive rebound by D. Cunningham,,68,66
271,3,8:03.0,E. Gordon misses 3-pt jump shot from 25 ft,,68,66
272,3,8:01.0,,Defensive rebound by B. Knight,68,66
273,3,7:50.0,,Turnover by P. Tucker (bad pass; steal by A. Davis),68,66
274,3,7:39.0,Shooting foul by M. Morris (drawn by A. Davis),,68,66
275,3,7:39.0,A. Davis makes free throw 1 of 2,,69,66
276,3,7:39.0,,T. Warren enters the game for P. Tucker,69,66
277,3,7:39.0,A. Davis misses free throw 2 of 2,,69,66
278,3,7:38.0,,Defensive rebound by M. Morris,69,66
279,3,7:30.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,69,66
280,3,7:27.0,Defensive rebound by D. Cunningham,,69,66
281,3,7:21.0,Turnover by J. Holiday (lost ball; steal by B. Knight),,69,66
282,3,7:07.0,,Shooting block foul by J. Holiday (drawn by B. Knight),69,66
283,3,7:07.0,,B. Knight misses free throw 1 of 2,69,66
284,3,7:07.0,,Offensive rebound by Team,69,66
285,3,7:07.0,R. Anderson enters the game for Ö. Aşık,,69,66
286,3,7:07.0,,B. Knight misses free throw 2 of 2,69,66
287,3,7:06.0,,Offensive rebound by A. Len,69,66
288,3,6:57.0,,M. Morris misses 2-pt jump shot from 16 ft,69,66
289,3,6:55.0,,Offensive rebound by A. Len,69,66
290,3,6:43.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,69,66
291,3,6:39.0,Defensive rebound by A. Davis,,69,66
292,3,6:33.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Holiday),,72,66
293,3,6:32.0,,Phoenix full timeout,72,66
294,3,6:32.0,,J. Leuer enters the game for A. Len,72,66
295,3,6:32.0,I. Smith enters the game for J. Holiday,,72,66
296,3,6:10.0,,T. Warren makes 2-pt jump shot from 6 ft,72,68
297,3,5:58.0,Turnover by E. Gordon (dbl dribble),,72,68
298,3,5:46.0,,J. Leuer misses 2-pt jump shot from 17 ft,72,68
299,3,5:44.0,Defensive rebound by I. Smith,,72,68
300,3,5:34.0,E. Gordon misses 3-pt jump shot from 25 ft,,72,68
301,3,5:32.0,,Defensive rebound by J. Leuer,72,68
302,3,5:21.0,,T. Warren misses 2-pt jump shot from 7 ft,72,68
303,3,5:19.0,Defensive rebound by A. Davis,,72,68
304,3,5:12.0,A. Davis misses 2-pt jump shot from 14 ft,,72,68
305,3,5:09.0,,Defensive rebound by J. Leuer,72,68
306,3,5:00.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),72,71
307,3,4:43.0,E. Gordon misses 3-pt jump shot from 25 ft,,72,71
308,3,4:41.0,,Defensive rebound by J. Leuer,72,71
309,3,4:31.0,,Personal foul by A. Davis (drawn by M. Morris),72,71
310,3,4:31.0,,M. Teletović enters the game for M. Morris,72,71
311,3,4:23.0,,T. Warren makes 2-pt jump shot from 8 ft (assist by E. Bledsoe),72,73
312,3,4:13.0,I. Smith misses 2-pt jump shot from 4 ft (block by E. Bledsoe),,72,73
313,3,4:11.0,,Defensive rebound by E. Bledsoe,72,73
314,3,4:09.0,,T. Warren makes 2-pt layup at rim (assist by E. Bledsoe),72,75
315,3,4:09.0,New Orleans full timeout,,72,75
316,3,4:09.0,,R. Price enters the game for B. Knight,72,75
317,3,3:56.0,Personal foul by T. Warren (drawn by A. Davis),,72,75
318,3,3:55.0,Personal foul by E. Bledsoe (drawn by E. Gordon),,72,75
319,3,3:55.0,E. Gordon makes free throw 1 of 2,,73,75
320,3,3:55.0,E. Gordon makes free throw 2 of 2,,74,75
321,3,3:48.0,,Turnover by E. Bledsoe (lost ball),74,75
322,3,3:42.0,E. Gordon makes 2-pt layup from 2 ft (assist by I. Smith),,76,75
323,3,3:30.0,,M. Teletović makes 2-pt jump shot from 3 ft,76,77
324,3,3:07.0,I. Smith makes 2-pt jump shot from 20 ft,,78,77
325,3,2:54.0,,J. Leuer misses 2-pt jump shot from 18 ft,78,77
326,3,2:52.0,Defensive rebound by A. Davis,,78,77
327,3,2:46.0,Shooting foul by J. Leuer (drawn by R. Anderson),,78,77
328,3,2:46.0,R. Anderson makes free throw 1 of 2,,79,77
329,3,2:46.0,,B. Knight enters the game for E. Bledsoe,79,77
330,3,2:46.0,R. Anderson makes free throw 2 of 2,,80,77
331,3,2:22.0,,B. Knight makes 2-pt layup from 2 ft,80,79
332,3,2:08.0,R. Anderson makes 2-pt jump shot from 19 ft,,82,79
333,3,1:51.0,,M. Teletović misses 2-pt jump shot from 13 ft,82,79
334,3,1:49.0,Defensive rebound by I. Smith,,82,79
335,3,1:42.0,I. Smith makes 2-pt layup from 1 ft,,84,79
336,3,1:32.0,,Def 3 sec tech foul by D. Cunningham,84,79
337,3,1:32.0,,B. Knight makes technical free throw,84,80
338,3,1:32.0,A. Gee enters the game for A. Davis,,84,80
339,3,1:29.0,,Personal foul by E. Gordon (drawn by B. Knight),84,80
340,3,1:18.0,,J. Leuer makes 2-pt dunk at rim (assist by B. Knight),84,82
341,3,0:54.0,R. Anderson makes 2-pt jump shot from 5 ft,,86,82
342,3,0:44.0,,B. Knight makes 3-pt jump shot from 22 ft (assist by R. Price),86,85
343,3,0:37.0,Def 3 sec tech foul by T. Warren,,86,85
344,3,0:37.0,R. Anderson misses technical free throw,,86,85
345,3,0:37.0,Offensive rebound by Team,,86,85
346,3,0:31.0,I. Smith makes 2-pt jump shot from 20 ft,,88,85
347,3,0:09.0,,B. Knight misses 2-pt jump shot from 15 ft,88,85
348,3,0:08.0,,Offensive rebound by Team,88,85
349,3,0:02.0,,B. Knight misses 3-pt jump shot from 24 ft,88,85
350,3,0:00.0,Defensive rebound by I. Smith,,88,85
351,4,11:40.0,,B. Knight misses 2-pt layup from 1 ft,88,85
352,4,11:35.0,Defensive rebound by D. Cunningham,,88,85
353,4,11:31.0,J. Holiday misses 2-pt jump shot from 6 ft,,88,85
354,4,11:27.0,,Defensive rebound by J. Leuer,88,85
355,4,11:22.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by R. Price),88,87
356,4,11:22.0,,Shooting block foul by J. Holiday (drawn by T. Warren),88,87
357,4,11:22.0,,T. Warren makes free throw 1 of 1,88,88
358,4,11:06.0,J. Holiday makes 2-pt layup from 1 ft,,90,88
359,4,10:49.0,,T. Warren misses 2-pt jump shot from 8 ft,90,88
360,4,10:47.0,Defensive rebound by J. Holiday,,90,88
361,4,10:42.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Holiday),,93,88
362,4,10:19.0,,R. Price makes 3-pt jump shot from 25 ft (assist by B. Knight),93,91
363,4,9:59.0,J. Holiday misses 2-pt jump shot from 17 ft,,93,91
364,4,9:55.0,,Defensive rebound by B. Knight,93,91
365,4,9:44.0,,M. Teletović misses 2-pt jump shot from 17 ft,93,91
366,4,9:42.0,Defensive rebound by R. Anderson,,93,91
367,4,9:32.0,D. Cunningham misses 3-pt jump shot from 24 ft,,93,91
368,4,9:30.0,,Defensive rebound by J. Leuer,93,91
369,4,9:21.0,,J. Leuer makes 2-pt hook shot from 10 ft,93,93
370,4,8:59.0,Shooting block foul by R. Price (drawn by J. Holiday),,93,93
371,4,8:59.0,Official timeout,,93,93
372,4,8:59.0,A. Davis enters the game for D. Cunningham,,93,93
373,4,8:59.0,J. Holiday makes free throw 1 of 2,,94,93
374,4,8:59.0,J. Holiday makes free throw 2 of 2,,95,93
375,4,8:59.0,,Personal take foul by R. Anderson (drawn by M. Teletović),95,93
376,4,8:59.0,T. Douglas enters the game for J. Holiday,,95,93
377,4,8:59.0,,E. Bledsoe enters the game for R. Price,95,93
378,4,8:42.0,,T. Warren makes 2-pt jump shot from 10 ft (assist by B. Knight),95,95
379,4,8:42.0,,Shooting foul by T. Douglas (drawn by T. Warren),95,95
380,4,8:42.0,,T. Warren makes free throw 1 of 1,95,96
381,4,8:35.0,Offensive foul by A. Davis (drawn by E. Bledsoe),,95,96
382,4,8:35.0,Turnover by A. Davis (offensive foul),,95,96
383,4,8:25.0,,E. Bledsoe misses 2-pt layup from 1 ft,95,96
384,4,8:21.0,Defensive rebound by I. Smith,,95,96
385,4,8:04.0,A. Davis makes 2-pt jump shot from 9 ft (assist by I. Smith),,97,96
