,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
73,1,2:59.0,A. Gordon misses 2-pt jump shot from 12 ft,,7,23
74,1,2:58.0,,Defensive rebound by K. Love,7,23
75,1,2:47.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),7,26
76,1,2:20.0,A. Nicholson makes 2-pt layup from 1 ft,,9,26
77,1,1:53.0,,T. Thompson misses 2-pt jump shot from 5 ft,9,26
78,1,1:53.0,Defensive rebound by A. Nicholson,,9,26
79,1,1:32.0,A. Gordon misses 3-pt jump shot from 25 ft,,9,26
80,1,1:32.0,,Defensive rebound by T. Thompson,9,26
81,1,1:24.0,,I. Shumpert makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),9,29
82,1,1:00.0,V. Oladipo makes 2-pt jump shot from 15 ft,,11,29
83,1,0:47.0,,Shooting foul by A. Gordon (drawn by T. Thompson),11,29
84,1,0:47.0,,T. Thompson misses free throw 1 of 2,11,29
85,1,0:47.0,,Offensive rebound by Team,11,29
86,1,0:47.0,,T. Mozgov enters the game for K. Love,11,29
87,1,0:47.0,T. Harris enters the game for A. Gordon,,11,29
88,1,0:47.0,M. Hezonja enters the game for E. Fournier,,11,29
89,1,0:47.0,,T. Thompson misses free throw 2 of 2,11,29
90,1,0:46.0,Defensive rebound by T. Harris,,11,29
91,1,0:38.0,Shooting foul by T. Mozgov (drawn by V. Oladipo),,11,29
92,1,0:38.0,V. Oladipo makes 2-pt layup at rim,,13,29
93,1,0:38.0,V. Oladipo misses free throw 1 of 1,,13,29
94,1,0:37.0,,Defensive rebound by T. Thompson,13,29
95,1,0:25.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,13,29
96,1,0:25.0,Defensive rebound by M. Hezonja,,13,29
97,1,0:08.0,Offensive foul by J. Smith (drawn by I. Shumpert),,13,29
98,1,0:08.0,Turnover by J. Smith (offensive foul),,13,29
99,1,0:08.0,,J. Jones enters the game for T. Thompson,13,29
100,1,0:08.0,D. Dedmon enters the game for J. Smith,,13,29
101,1,0:00.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,13,29
102,1,0:00.0,,Offensive rebound by Team,13,29
103,2,11:39.0,T. Harris misses 3-pt jump shot from 24 ft,,13,29
104,2,11:38.0,,Defensive rebound by M. Dellavedova,13,29
105,2,11:18.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,13,29
106,2,11:17.0,Defensive rebound by T. Harris,,13,29
107,2,11:00.0,D. Dedmon makes 2-pt jump shot from 6 ft (assist by M. Hezonja),,15,29
108,2,10:46.0,,J. Jones misses 3-pt jump shot from 25 ft,15,29
109,2,10:46.0,Defensive rebound by D. Dedmon,,15,29
110,2,10:35.0,V. Oladipo misses 2-pt jump shot from 13 ft,,15,29
111,2,10:34.0,,Defensive rebound by I. Shumpert,15,29
112,2,10:18.0,,T. Mozgov misses 2-pt jump shot from 10 ft,15,29
113,2,10:16.0,Defensive rebound by A. Nicholson,,15,29
114,2,10:04.0,Personal foul by R. Jefferson (drawn by T. Harris),,15,29
115,2,9:49.0,T. Harris misses 3-pt jump shot from 22 ft,,15,29
116,2,9:49.0,,Defensive rebound by T. Mozgov,15,29
117,2,9:40.0,,T. Mozgov makes 2-pt dunk at rim (assist by M. Dellavedova),15,31
118,2,9:17.0,M. Hezonja misses 3-pt jump shot from 25 ft,,15,31
119,2,9:17.0,,Defensive rebound by M. Dellavedova,15,31
120,2,9:00.0,,I. Shumpert misses 3-pt jump shot from 24 ft,15,31
121,2,9:00.0,Defensive rebound by T. Harris,,15,31
122,2,8:46.0,V. Oladipo misses 2-pt jump shot from 15 ft,,15,31
123,2,8:45.0,,Defensive rebound by T. Mozgov,15,31
124,2,8:39.0,,Cleveland full timeout,15,31
125,2,8:39.0,E. Payton enters the game for V. Oladipo,,15,31
126,2,8:39.0,N. Vučević enters the game for D. Dedmon,,15,31
127,2,8:39.0,,L. James enters the game for R. Jefferson,15,31
128,2,8:25.0,,L. James makes 2-pt jump shot from 21 ft (assist by T. Mozgov),15,33
129,2,8:05.0,Turnover by N. Vučević (traveling),,15,33
130,2,7:49.0,,L. James misses 2-pt jump shot from 17 ft,15,33
131,2,7:48.0,Defensive rebound by N. Vučević,,15,33
132,2,7:40.0,N. Vučević misses 2-pt jump shot from 19 ft,,15,33
133,2,7:40.0,,Defensive rebound by L. James,15,33
134,2,7:25.0,,L. James makes 2-pt dunk at rim (assist by T. Mozgov),15,35
135,2,7:15.0,Personal foul by L. James (drawn by T. Harris),,15,35
136,2,7:15.0,,K. Irving enters the game for M. Dellavedova,15,35
137,2,7:03.0,N. Vučević misses 2-pt jump shot from 15 ft,,15,35
138,2,7:03.0,,Defensive rebound by L. James,15,35
139,2,6:57.0,A. Gordon enters the game for A. Nicholson,,15,35
140,2,6:55.0,,Shooting foul by T. Harris (drawn by T. Mozgov),15,35
141,2,6:55.0,,T. Mozgov makes free throw 1 of 2,15,36
142,2,6:55.0,E. Fournier enters the game for T. Harris,,15,36
143,2,6:55.0,,T. Mozgov makes free throw 2 of 2,15,37
144,2,6:34.0,E. Payton misses 2-pt jump shot from 15 ft,,15,37
145,2,6:34.0,,Defensive rebound by L. James,15,37
146,2,6:25.0,,Def 3 sec tech foul by N. Vučević,15,37
147,2,6:25.0,,K. Irving makes technical free throw,15,38
148,2,6:19.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),15,40
149,2,6:19.0,,Shooting foul by N. Vučević (drawn by T. Mozgov),15,40
150,2,6:19.0,D. Dedmon enters the game for N. Vučević,,15,40
151,2,6:19.0,,J. Smith enters the game for I. Shumpert,15,40
152,2,6:19.0,,T. Mozgov makes free throw 1 of 1,15,41
153,2,6:07.0,M. Hezonja misses 2-pt layup at rim,,15,41
154,2,6:06.0,Offensive rebound by M. Hezonja,,15,41
155,2,6:05.0,M. Hezonja makes 2-pt layup from 1 ft,,17,41
156,2,5:46.0,,L. James makes 3-pt jump shot from 26 ft (assist by J. Jones),17,44
157,2,5:43.0,Offensive foul by E. Payton (drawn by J. Jones),,17,44
158,2,5:43.0,Turnover by E. Payton (offensive foul),,17,44
159,2,5:43.0,Official timeout,,17,44
160,2,5:43.0,S. Napier enters the game for E. Payton,,17,44
161,2,5:43.0,,K. Love enters the game for J. Jones,17,44
162,2,5:33.0,,Shooting foul by A. Gordon (drawn by K. Love),17,44
163,2,5:33.0,,K. Love makes free throw 1 of 3,17,45
164,2,5:33.0,,K. Love makes free throw 2 of 3,17,46
165,2,5:33.0,,K. Love misses free throw 3 of 3,17,46
166,2,5:32.0,Defensive rebound by D. Dedmon,,17,46
167,2,5:17.0,A. Gordon makes 2-pt jump shot from 7 ft (assist by E. Fournier),,19,46
168,2,5:02.0,,K. Irving misses 2-pt jump shot from 21 ft,19,46
169,2,5:01.0,Defensive rebound by A. Gordon,,19,46
170,2,4:59.0,Personal foul by T. Mozgov (drawn by A. Gordon),,19,46
171,2,4:59.0,,T. Thompson enters the game for T. Mozgov,19,46
172,2,4:43.0,A. Gordon makes 2-pt dunk at rim (assist by M. Hezonja),,21,46
173,2,4:19.0,,K. Irving misses 3-pt jump shot from 23 ft,21,46
174,2,4:18.0,Defensive rebound by S. Napier,,21,46
175,2,4:09.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by S. Napier),,24,46
176,2,4:08.0,,Cleveland full timeout,24,46
177,2,3:54.0,,Personal foul by E. Fournier (drawn by L. James),24,46
178,2,3:48.0,,J. Smith misses 2-pt jump shot from 9 ft,24,46
179,2,3:47.0,,Offensive rebound by J. Smith,24,46
180,2,3:45.0,,Turnover by K. Irving (step out of bounds),24,46
181,2,3:33.0,Turnover by E. Fournier (lost ball; steal by J. Smith),,24,46
182,2,3:24.0,,L. James misses 2-pt layup from 1 ft,24,46
183,2,3:22.0,Defensive rebound by D. Dedmon,,24,46
184,2,3:14.0,Turnover by S. Napier (bad pass; steal by L. James),,24,46
185,2,3:08.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),24,48
186,2,2:54.0,S. Napier makes 2-pt layup from 2 ft,,26,48
187,2,2:40.0,,Shooting foul by D. Dedmon (drawn by T. Thompson),26,48
188,2,2:40.0,Orlando full timeout,,26,48
189,2,2:40.0,,T. Thompson misses free throw 1 of 2,26,48
190,2,2:40.0,,Offensive rebound by Team,26,48
191,2,2:40.0,,T. Thompson misses free throw 2 of 2,26,48
192,2,2:36.0,Defensive rebound by D. Dedmon,,26,48
193,2,2:25.0,Personal foul by K. Irving (drawn by S. Napier),,26,48
194,2,2:15.0,M. Hezonja misses 2-pt jump shot from 17 ft,,26,48
195,2,2:14.0,,Defensive rebound by J. Smith,26,48
196,2,1:55.0,,L. James makes 2-pt dunk at rim,26,50
197,2,1:45.0,Shooting foul by K. Love (drawn by S. Napier),,26,50
198,2,1:45.0,S. Napier makes free throw 1 of 2,,27,50
199,2,1:45.0,S. Napier makes free throw 2 of 2,,28,50
200,2,1:28.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Love),28,52
201,2,1:19.0,Personal foul by J. Smith (drawn by E. Fournier),,28,52
202,2,1:19.0,E. Fournier makes free throw 1 of 2,,29,52
203,2,1:19.0,E. Fournier makes free throw 2 of 2,,30,52
204,2,1:08.0,,K. Irving makes 2-pt layup from 1 ft,30,54
205,2,0:54.0,D. Dedmon makes 2-pt dunk at rim (assist by E. Fournier),,32,54
206,2,0:35.0,,Shooting foul by S. Napier (drawn by K. Irving),32,54
207,2,0:35.0,,K. Irving makes free throw 1 of 2,32,55
208,2,0:35.0,,K. Irving misses free throw 2 of 2,32,55
209,2,0:34.0,Defensive rebound by A. Gordon,,32,55
210,2,0:27.0,S. Napier misses 3-pt jump shot from 27 ft,,32,55
211,2,0:27.0,,Defensive rebound by L. James,32,55
212,2,0:22.0,,Turnover by K. Love (bad pass),32,55
213,2,0:01.0,S. Napier misses 2-pt jump shot from 19 ft,,32,55
214,2,0:00.0,,Defensive rebound by L. James,32,55
215,3,11:41.0,E. Fournier makes 2-pt jump shot from 4 ft (assist by N. Vučević),,34,55
216,3,11:31.0,,Personal foul by C. Frye (drawn by T. Thompson),34,55
217,3,11:16.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by K. Irving),34,58
218,3,11:01.0,Turnover by E. Fournier (bad pass),,34,58
219,3,10:44.0,,J. Smith misses 3-pt jump shot from 26 ft,34,58
220,3,10:43.0,,Offensive rebound by T. Thompson,34,58
221,3,10:39.0,,K. Irving misses 3-pt jump shot from 22 ft,34,58
222,3,10:37.0,Defensive rebound by N. Vučević,,34,58
223,3,10:23.0,E. Payton misses 2-pt jump shot from 9 ft,,34,58
224,3,10:22.0,,Defensive rebound by K. Love,34,58
225,3,10:14.0,,L. James misses 2-pt jump shot from 14 ft,34,58
226,3,10:13.0,Defensive rebound by C. Frye,,34,58
227,3,10:07.0,E. Fournier misses 3-pt jump shot from 26 ft,,34,58
228,3,10:04.0,Offensive rebound by Team,,34,58
229,3,9:55.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,36,58
230,3,9:28.0,,K. Irving makes 2-pt layup from 1 ft,36,60
231,3,9:13.0,T. Harris makes 2-pt jump shot from 5 ft,,38,60
232,3,9:04.0,Violation by N. Vučević (kicked ball),,38,60
233,3,8:47.0,,K. Love misses 3-pt jump shot from 26 ft,38,60
234,3,8:47.0,Defensive rebound by T. Harris,,38,60
235,3,8:36.0,C. Frye makes 3-pt jump shot from 25 ft (assist by T. Harris),,41,60
236,3,8:22.0,,Shooting foul by C. Frye (drawn by K. Love),41,60
237,3,8:22.0,,K. Love makes free throw 1 of 2,41,61
238,3,8:22.0,,K. Love misses free throw 2 of 2,41,61
239,3,8:21.0,Defensive rebound by N. Vučević,,41,61
240,3,8:09.0,Personal foul by L. James (drawn by T. Harris),,41,61
241,3,7:58.0,E. Fournier misses 3-pt jump shot from 24 ft,,41,61
242,3,7:58.0,Offensive rebound by E. Payton,,41,61
243,3,7:45.0,N. Vučević makes 2-pt hook shot from 12 ft,,43,61
244,3,7:31.0,,K. Irving misses 3-pt jump shot from 26 ft,43,61
245,3,7:30.0,,Offensive rebound by T. Thompson,43,61
246,3,7:18.0,,K. Love misses 2-pt jump shot from 12 ft,43,61
247,3,7:17.0,Defensive rebound by T. Harris,,43,61
248,3,7:10.0,T. Harris misses 2-pt layup from 3 ft (block by J. Smith),,43,61
249,3,7:09.0,,Defensive rebound by K. Love,43,61
250,3,7:08.0,,Personal foul by E. Fournier (drawn by L. James),43,61
251,3,7:00.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),43,63
252,3,6:45.0,Turnover by E. Payton (traveling),,43,63
253,3,6:33.0,,Personal foul by C. Frye (drawn by K. Love),43,63
254,3,6:33.0,Technical foul by T. Harris,,43,63
255,3,6:33.0,,K. Irving makes technical free throw,43,64
256,3,6:17.0,,J. Smith misses 3-pt jump shot from 25 ft,43,64
257,3,6:16.0,,Offensive rebound by Team,43,64
258,3,6:10.0,,Turnover by Team (shot clock),43,64
259,3,6:10.0,Shooting foul by J. Smith (drawn by E. Fournier),,43,64
260,3,6:10.0,E. Fournier makes free throw 1 of 2,,44,64
261,3,6:10.0,E. Fournier makes free throw 2 of 2,,45,64
262,3,5:48.0,,K. Irving misses 2-pt jump shot from 8 ft,45,64
263,3,5:47.0,,Offensive rebound by K. Irving,45,64
264,3,5:47.0,,Personal foul by N. Vučević (drawn by K. Irving),45,64
265,3,5:47.0,,Cleveland full timeout,45,64
266,3,5:47.0,J. Smith enters the game for N. Vučević,,45,64
267,3,5:47.0,,I. Shumpert enters the game for J. Smith,45,64
268,3,5:47.0,,K. Irving misses free throw 1 of 2,45,64
269,3,5:47.0,,Offensive rebound by Team,45,64
270,3,5:47.0,,K. Irving makes free throw 2 of 2,45,65
271,3,5:32.0,J. Smith makes 2-pt layup from 1 ft (assist by E. Payton),,47,65
272,3,5:02.0,,K. Irving misses 2-pt jump shot from 15 ft,47,65
273,3,4:58.0,,Offensive rebound by T. Thompson,47,65
274,3,4:58.0,,T. Thompson makes 2-pt layup from 1 ft,47,67
275,3,4:45.0,E. Payton misses 2-pt jump shot from 3 ft,,47,67
276,3,4:45.0,Offensive rebound by E. Payton,,47,67
277,3,4:39.0,E. Fournier misses 3-pt jump shot from 25 ft,,47,67
278,3,4:39.0,,Defensive rebound by K. Love,47,67
279,3,4:37.0,,Personal foul by C. Frye (drawn by L. James),47,67
280,3,4:37.0,,L. James makes free throw 1 of 2,47,68
281,3,4:37.0,V. Oladipo enters the game for E. Payton,,47,68
282,3,4:37.0,A. Nicholson enters the game for C. Frye,,47,68
283,3,4:37.0,,M. Dellavedova enters the game for K. Irving,47,68
284,3,4:37.0,,L. James misses free throw 2 of 2,47,68
285,3,4:35.0,Defensive rebound by J. Smith,,47,68
286,3,4:21.0,V. Oladipo makes 2-pt jump shot from 20 ft,,49,68
287,3,3:59.0,,L. James makes 2-pt jump shot from 17 ft,49,70
288,3,3:45.0,V. Oladipo misses 3-pt jump shot from 24 ft,,49,70
289,3,3:44.0,,Defensive rebound by K. Love,49,70
290,3,3:31.0,,L. James makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),49,73
291,3,3:08.0,A. Nicholson misses 2-pt hook shot from 10 ft,,49,73
292,3,3:06.0,,Defensive rebound by K. Love,49,73
293,3,2:57.0,,L. James misses 3-pt jump shot from 26 ft,49,73
294,3,2:56.0,Defensive rebound by J. Smith,,49,73
295,3,2:41.0,A. Nicholson misses 3-pt jump shot from 26 ft,,49,73
296,3,2:41.0,,Defensive rebound by K. Love,49,73
297,3,2:30.0,,I. Shumpert misses 2-pt jump shot from 19 ft,49,73
298,3,2:29.0,,Offensive rebound by T. Thompson,49,73
299,3,2:11.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by I. Shumpert),49,76
300,3,2:11.0,Orlando full timeout,,49,76
301,3,2:11.0,A. Gordon enters the game for T. Harris,,49,76
302,3,2:11.0,M. Hezonja enters the game for E. Fournier,,49,76
303,3,1:54.0,M. Hezonja misses 3-pt jump shot from 25 ft,,49,76
304,3,1:54.0,,Defensive rebound by K. Love,49,76
305,3,1:49.0,,L. James makes 3-pt jump shot from 25 ft,49,79
306,3,1:22.0,V. Oladipo misses 2-pt jump shot from 21 ft,,49,79
307,3,1:21.0,,Defensive rebound by K. Love,49,79
308,3,1:06.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,49,79
309,3,1:05.0,,Offensive rebound by K. Love,49,79
310,3,1:05.0,,Personal foul by J. Smith (drawn by T. Thompson),49,79
311,3,1:05.0,,T. Thompson misses free throw 1 of 2,49,79
312,3,1:05.0,,Offensive rebound by Team,49,79
313,3,1:05.0,,T. Thompson makes free throw 2 of 2,49,80
314,3,0:49.0,J. Smith makes 2-pt jump shot from 18 ft (assist by V. Oladipo),,51,80
315,3,0:33.0,,L. James misses 2-pt jump shot from 16 ft,51,80
316,3,0:32.0,,Offensive rebound by T. Thompson,51,80
317,3,0:32.0,,Personal foul by J. Smith (drawn by T. Thompson),51,80
318,3,0:32.0,,T. Thompson misses free throw 1 of 2,51,80
319,3,0:32.0,,Offensive rebound by Team,51,80
320,3,0:32.0,,T. Thompson makes free throw 2 of 2,51,81
321,3,0:22.0,Personal foul by M. Dellavedova (drawn by V. Oladipo),,51,81
322,3,0:11.0,V. Oladipo misses 2-pt jump shot from 19 ft,,51,81
323,3,0:10.0,Offensive rebound by Team,,51,81
324,3,0:08.0,,Loose ball foul by I. Shumpert (drawn by J. Smith),51,81
325,3,0:08.0,J. Smith makes free throw 1 of 2,,52,81
326,3,0:08.0,J. Smith makes free throw 2 of 2,,53,81
327,3,0:02.0,,L. James misses 3-pt jump shot from 24 ft,53,81
328,3,0:01.0,Defensive rebound by A. Nicholson,,53,81
329,4,11:43.0,,R. Jefferson makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),53,84
330,4,11:30.0,Personal foul by I. Shumpert (drawn by M. Hezonja),,53,84
331,4,11:20.0,A. Nicholson makes 3-pt jump shot from 23 ft (assist by A. Gordon),,56,84
332,4,10:57.0,,J. Jones misses 3-pt jump shot from 24 ft,56,84
333,4,10:57.0,Defensive rebound by A. Gordon,,56,84
334,4,10:47.0,D. Dedmon makes 2-pt dunk at rim (assist by A. Gordon),,58,84
335,4,10:27.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,58,84
336,4,10:26.0,Defensive rebound by M. Hezonja,,58,84
337,4,10:18.0,M. Hezonja misses 3-pt jump shot from 24 ft,,58,84
338,4,10:17.0,,Defensive rebound by T. Mozgov,58,84
339,4,10:07.0,,R. Jefferson misses 3-pt jump shot from 24 ft,58,84
340,4,10:06.0,,Offensive rebound by T. Mozgov,58,84
341,4,9:57.0,,T. Mozgov misses 2-pt jump shot from 3 ft,58,84
342,4,9:56.0,Defensive rebound by M. Hezonja,,58,84
343,4,9:49.0,D. Dedmon makes 2-pt dunk at rim (assist by M. Hezonja),,60,84
344,4,9:32.0,,Shooting foul by A. Nicholson (drawn by J. Jones),60,84
345,4,9:32.0,,J. Jones makes free throw 1 of 3,60,85
346,4,9:32.0,,J. Jones makes free throw 2 of 3,60,86
347,4,9:32.0,,J. Jones makes free throw 3 of 3,60,87
348,4,9:16.0,A. Nicholson misses 3-pt jump shot from 24 ft,,60,87
349,4,9:15.0,Offensive rebound by A. Gordon,,60,87
350,4,9:09.0,Turnover by A. Gordon (lost ball; steal by R. Jefferson),,60,87
351,4,8:56.0,,J. Jones makes 2-pt layup from 1 ft (assist by M. Dellavedova),60,89
352,4,8:36.0,A. Gordon makes 2-pt jump shot from 11 ft,,62,89
353,4,8:19.0,,Personal foul by D. Dedmon (drawn by T. Mozgov),62,89
354,4,8:19.0,Official timeout,,62,89
355,4,8:14.0,,Turnover by M. Dellavedova (bad pass),62,89
356,4,8:01.0,Turnover by M. Hezonja (bad pass; steal by T. Mozgov),,62,89
357,4,7:48.0,,Personal foul by A. Nicholson (drawn by T. Mozgov),62,89
358,4,7:48.0,,M. Williams enters the game for M. Dellavedova,62,89
359,4,7:35.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by R. Jefferson),62,92
360,4,7:19.0,M. Hezonja misses 2-pt jump shot from 21 ft,,62,92
361,4,7:19.0,,Defensive rebound by T. Mozgov,62,92
362,4,7:07.0,,M. Williams misses 2-pt jump shot from 11 ft,62,92
363,4,7:05.0,Defensive rebound by M. Hezonja,,62,92
364,4,6:51.0,Shooting foul by R. Jefferson (drawn by S. Napier),,62,92
365,4,6:51.0,S. Napier makes free throw 1 of 2,,63,92
366,4,6:51.0,,Violation by Team (delay of game),63,92
367,4,6:51.0,,A. Varejão enters the game for T. Mozgov,63,92
368,4,6:51.0,,J. Cunningham enters the game for I. Shumpert,63,92
369,4,6:51.0,S. Napier makes free throw 2 of 2,,64,92
370,4,6:36.0,,R. Jefferson misses 3-pt jump shot from 24 ft,64,92
371,4,6:36.0,Defensive rebound by S. Napier,,64,92
372,4,6:15.0,M. Hezonja makes 3-pt jump shot from 25 ft,,67,92
373,4,5:57.0,,J. Cunningham misses 2-pt jump shot from 19 ft,67,92
374,4,5:56.0,Defensive rebound by D. Dedmon,,67,92
375,4,5:41.0,A. Nicholson misses 2-pt hook shot from 11 ft,,67,92
376,4,5:40.0,,Defensive rebound by A. Varejão,67,92
377,4,5:34.0,,M. Williams misses 3-pt jump shot from 23 ft,67,92
378,4,5:34.0,Defensive rebound by A. Gordon,,67,92
379,4,5:31.0,Personal foul by M. Williams (drawn by M. Hezonja),,67,92
380,4,5:31.0,,Cleveland full timeout,67,92
381,4,5:19.0,Offensive foul by M. Hezonja (drawn by A. Varejão),,67,92
382,4,5:19.0,Turnover by M. Hezonja (offensive foul),,67,92
383,4,5:04.0,,Shooting foul by A. Nicholson (drawn by M. Williams),67,92
384,4,5:04.0,,M. Williams makes free throw 1 of 3,67,93
385,4,5:04.0,,M. Williams makes free throw 2 of 3,67,94
386,4,5:04.0,,M. Williams makes free throw 3 of 3,67,95
387,4,4:44.0,S. Napier misses 3-pt jump shot from 26 ft,,67,95
388,4,4:44.0,Offensive rebound by A. Nicholson,,67,95
389,4,4:42.0,Shooting foul by A. Varejão (drawn by A. Nicholson),,67,95
390,4,4:42.0,A. Nicholson makes free throw 1 of 2,,68,95
391,4,4:42.0,A. Nicholson misses free throw 2 of 2,,68,95
392,4,4:40.0,,Defensive rebound by J. Jones,68,95
393,4,4:20.0,,Shooting foul by A. Gordon (drawn by R. Jefferson),68,95
394,4,4:20.0,,R. Jefferson misses free throw 1 of 3,68,95
