,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
31,1,7:52.0,,Defensive rebound by H. Barnes,4,2
32,1,7:43.0,,S. Curry makes 3-pt jump shot from 25 ft,4,5
33,1,7:24.0,C. Anthony misses 2-pt jump shot from 12 ft,,4,5
34,1,7:23.0,,Defensive rebound by D. Green,4,5
35,1,7:16.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),4,7
36,1,6:55.0,R. Lopez misses 2-pt hook shot from 6 ft,,4,7
37,1,6:54.0,,Defensive rebound by A. Bogut,4,7
38,1,6:43.0,,H. Barnes misses 2-pt jump shot from 21 ft,4,7
39,1,6:42.0,,Offensive rebound by A. Bogut,4,7
40,1,6:38.0,,S. Curry misses 3-pt jump shot from 32 ft,4,7
41,1,6:37.0,Defensive rebound by Team,,4,7
42,1,6:35.0,A. Afflalo enters the game for S. Vujačić,,4,7
43,1,6:35.0,D. Williams enters the game for K. Porziņģis,,4,7
44,1,6:16.0,J. Calderón misses 2-pt jump shot from 13 ft (block by K. Thompson),,4,7
45,1,6:15.0,Offensive rebound by J. Calderón,,4,7
46,1,6:11.0,A. Afflalo misses 2-pt jump shot from 8 ft,,4,7
47,1,6:10.0,Offensive rebound by R. Lopez,,4,7
48,1,6:10.0,A. Afflalo makes 2-pt jump shot from 8 ft,,6,7
49,1,6:10.0,Shooting foul by S. Curry (drawn by A. Afflalo),,6,7
50,1,6:10.0,A. Afflalo misses free throw 1 of 1,,6,7
51,1,6:09.0,,Defensive rebound by A. Bogut,6,7
52,1,5:52.0,,A. Bogut misses 2-pt layup at rim,6,7
53,1,5:51.0,,Offensive rebound by A. Bogut,6,7
54,1,5:51.0,,A. Bogut makes 2-pt dunk at rim,6,9
55,1,5:34.0,R. Lopez misses 2-pt hook shot from 5 ft,,6,9
56,1,5:33.0,,Defensive rebound by K. Thompson,6,9
57,1,5:26.0,,D. Green misses 3-pt jump shot from 29 ft,6,9
58,1,5:26.0,Defensive rebound by R. Lopez,,6,9
59,1,5:16.0,C. Anthony misses 2-pt jump shot from 18 ft,,6,9
60,1,5:15.0,,Defensive rebound by Team,6,9
61,1,5:15.0,,Golden State full timeout,6,9
62,1,5:15.0,,L. Barbosa enters the game for K. Thompson,6,9
63,1,5:05.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by D. Green),6,11
64,1,4:37.0,J. Calderón misses 2-pt jump shot from 17 ft,,6,11
65,1,4:36.0,,Defensive rebound by D. Green,6,11
66,1,4:26.0,,D. Green makes 2-pt layup from 1 ft,6,13
67,1,4:05.0,Shooting foul by A. Bogut (drawn by D. Williams),,6,13
68,1,4:05.0,D. Williams makes free throw 1 of 2,,7,13
69,1,4:05.0,,M. Speights enters the game for A. Bogut,7,13
70,1,4:05.0,,S. Livingston enters the game for H. Barnes,7,13
71,1,4:05.0,K. O'Quinn enters the game for R. Lopez,,7,13
72,1,4:05.0,D. Williams misses free throw 2 of 2,,7,13
73,1,4:05.0,,Defensive rebound by D. Green,7,13
74,1,3:52.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),7,15
75,1,3:38.0,C. Anthony makes 2-pt layup from 2 ft (assist by A. Afflalo),,9,15
76,1,3:31.0,,Shooting foul by K. O'Quinn (drawn by L. Barbosa),9,15
77,1,3:31.0,,L. Barbosa makes free throw 1 of 2,9,16
78,1,3:31.0,,L. Barbosa makes free throw 2 of 2,9,17
79,1,3:09.0,J. Calderón misses 2-pt jump shot from 21 ft,,9,17
80,1,3:09.0,,Defensive rebound by L. Barbosa,9,17
81,1,3:02.0,,M. Speights makes 2-pt layup from 2 ft (assist by L. Barbosa),9,19
82,1,2:56.0,New York full timeout,,9,19
83,1,2:43.0,Shooting foul by D. Green (drawn by C. Anthony),,9,19
84,1,2:43.0,C. Anthony misses free throw 1 of 2,,9,19
85,1,2:43.0,Offensive rebound by Team,,9,19
86,1,2:43.0,C. Anthony makes free throw 2 of 2,,10,19
87,1,2:34.0,,S. Curry makes 3-pt jump shot from 26 ft,10,22
88,1,2:05.0,D. Williams makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),,13,22
89,1,1:54.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),13,25
90,1,1:36.0,C. Anthony makes 2-pt jump shot from 15 ft (assist by A. Afflalo),,15,25
91,1,1:26.0,,S. Curry makes 3-pt jump shot from 30 ft (assist by D. Green),15,28
92,1,1:14.0,Personal foul by S. Livingston,,15,28
93,1,1:14.0,L. Galloway enters the game for J. Calderón,,15,28
94,1,1:06.0,A. Afflalo makes 2-pt layup from 2 ft (assist by D. Williams),,17,28
95,1,0:58.0,,Turnover by S. Curry (bad pass; steal by L. Galloway),17,28
96,1,0:51.0,D. Williams makes 2-pt jump shot from 4 ft (assist by L. Galloway),,19,28
97,1,0:39.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by D. Green),19,31
98,1,0:24.0,D. Williams misses 2-pt layup from 2 ft,,19,31
99,1,0:24.0,,Defensive rebound by S. Curry,19,31
100,1,0:09.0,,Personal foul by C. Anthony,19,31
101,1,0:06.0,,S. Curry misses 3-pt jump shot from 29 ft,19,31
102,1,0:03.0,Defensive rebound by L. Galloway,,19,31
103,2,11:45.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by S. Livingston),19,34
104,2,11:23.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by K. O'Quinn),,21,34
105,2,11:09.0,,L. Barbosa makes 2-pt layup at rim,21,36
106,2,11:09.0,,Shooting foul by A. Afflalo (drawn by L. Barbosa),21,36
107,2,11:09.0,,L. Barbosa makes free throw 1 of 1,21,37
108,2,10:51.0,K. Porziņģis misses 2-pt jump shot from 11 ft,,21,37
109,2,10:50.0,,Defensive rebound by M. Speights,21,37
110,2,10:43.0,,S. Livingston makes 2-pt jump shot from 14 ft,21,39
111,2,10:23.0,L. Galloway misses 2-pt jump shot from 20 ft,,21,39
112,2,10:22.0,,Defensive rebound by L. Barbosa,21,39
113,2,10:08.0,,M. Speights misses 3-pt jump shot from 24 ft,21,39
114,2,10:07.0,Defensive rebound by D. Williams,,21,39
115,2,9:56.0,K. O'Quinn misses 2-pt jump shot from 18 ft,,21,39
116,2,9:56.0,,Defensive rebound by B. Rush,21,39
117,2,9:39.0,,S. Livingston misses 2-pt jump shot from 12 ft,21,39
118,2,9:39.0,Defensive rebound by L. Galloway,,21,39
119,2,9:38.0,Personal foul by M. Speights,,21,39
120,2,9:38.0,K. Séraphin enters the game for K. O'Quinn,,21,39
121,2,9:38.0,,K. Thompson enters the game for L. Barbosa,21,39
122,2,9:38.0,,A. Varejão enters the game for M. Speights,21,39
123,2,9:16.0,K. Séraphin makes 2-pt jump shot from 17 ft,,23,39
124,2,8:51.0,,B. Rush makes 3-pt jump shot from 27 ft (assist by A. Varejão),23,42
125,2,8:33.0,A. Afflalo misses 2-pt jump shot from 14 ft,,23,42
126,2,8:32.0,,Defensive rebound by B. Rush,23,42
127,2,8:23.0,,H. Barnes misses 2-pt jump shot from 16 ft,23,42
128,2,8:22.0,Defensive rebound by D. Williams,,23,42
129,2,8:13.0,K. Séraphin makes 2-pt hook shot from 5 ft (assist by D. Williams),,25,42
130,2,7:55.0,,A. Varejão makes 2-pt layup from 1 ft (assist by H. Barnes),25,44
131,2,7:47.0,New York full timeout,,25,44
132,2,7:47.0,C. Anthony enters the game for K. Porziņģis,,25,44
133,2,7:47.0,S. Vujačić enters the game for D. Williams,,25,44
134,2,7:47.0,,I. Clark enters the game for S. Livingston,25,44
135,2,7:35.0,K. Séraphin makes 2-pt dunk at rim (assist by L. Galloway),,27,44
136,2,7:13.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by I. Clark),27,47
137,2,6:53.0,S. Vujačić makes 2-pt jump shot from 20 ft (assist by A. Afflalo),,29,47
138,2,6:39.0,,B. Rush misses 2-pt jump shot from 18 ft,29,47
139,2,6:38.0,Defensive rebound by S. Vujačić,,29,47
140,2,6:34.0,,Violation by I. Clark (kicked ball),29,47
141,2,6:26.0,K. Séraphin makes 2-pt jump shot from 13 ft (assist by C. Anthony),,31,47
142,2,6:16.0,,A. Varejão misses 2-pt jump shot from 4 ft,31,47
143,2,6:16.0,Defensive rebound by L. Galloway,,31,47
144,2,6:02.0,L. Galloway makes 2-pt layup from 2 ft,,33,47
145,2,5:40.0,,B. Rush misses 3-pt jump shot from 28 ft,33,47
146,2,5:39.0,Defensive rebound by C. Anthony,,33,47
147,2,5:33.0,A. Afflalo misses 2-pt jump shot from 17 ft,,33,47
148,2,5:33.0,Offensive rebound by K. Séraphin,,33,47
149,2,5:09.0,C. Anthony misses 2-pt jump shot from 15 ft,,33,47
150,2,5:09.0,,Defensive rebound by K. Thompson,33,47
151,2,5:00.0,,K. Thompson makes 3-pt jump shot from 27 ft,33,50
152,2,4:38.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by K. Séraphin),,36,50
153,2,4:37.0,,Golden State full timeout,36,50
154,2,4:37.0,J. Calderón enters the game for L. Galloway,,36,50
155,2,4:37.0,,S. Curry enters the game for H. Barnes,36,50
156,2,4:37.0,,D. Green enters the game for A. Varejão,36,50
157,2,4:37.0,,A. Bogut enters the game for I. Clark,36,50
158,2,4:27.0,,K. Thompson misses 2-pt jump shot from 19 ft,36,50
159,2,4:26.0,,Offensive rebound by K. Thompson,36,50
160,2,4:22.0,,B. Rush makes 2-pt dunk at rim (assist by D. Green),36,52
161,2,3:59.0,S. Vujačić misses 3-pt jump shot from 26 ft,,36,52
162,2,3:58.0,Offensive rebound by K. Séraphin,,36,52
163,2,3:53.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by J. Calderón),,39,52
164,2,3:37.0,,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),39,54
165,2,3:24.0,Turnover by S. Vujačić (bad pass; steal by B. Rush),,39,54
166,2,3:18.0,,Turnover by B. Rush (bad pass; steal by A. Afflalo),39,54
167,2,3:04.0,K. Séraphin misses 2-pt hook shot from 11 ft,,39,54
168,2,3:03.0,Offensive rebound by A. Afflalo,,39,54
169,2,3:01.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,42,54
170,2,2:47.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Bogut),42,57
171,2,2:29.0,A. Afflalo misses 2-pt jump shot from 11 ft (block by B. Rush),,42,57
172,2,2:29.0,,Defensive rebound by S. Curry,42,57
173,2,2:21.0,,B. Rush misses 3-pt jump shot from 24 ft,42,57
174,2,2:20.0,Defensive rebound by S. Vujačić,,42,57
175,2,2:18.0,Personal foul by A. Bogut,,42,57
176,2,2:18.0,Official timeout,,42,57
177,2,2:18.0,,H. Barnes enters the game for B. Rush,42,57
178,2,2:18.0,L. Galloway enters the game for J. Calderón,,42,57
179,2,2:10.0,S. Vujačić misses 2-pt jump shot from 19 ft,,42,57
180,2,2:08.0,,Defensive rebound by D. Green,42,57
181,2,1:48.0,,D. Green misses 2-pt jump shot from 6 ft,42,57
182,2,1:47.0,Defensive rebound by A. Afflalo,,42,57
183,2,1:32.0,Turnover by C. Anthony (bad pass),,42,57
184,2,1:25.0,,S. Curry makes 2-pt jump shot from 11 ft,42,59
185,2,1:10.0,A. Afflalo makes 2-pt jump shot from 6 ft (assist by C. Anthony),,44,59
186,2,1:10.0,Shooting foul by S. Curry (drawn by A. Afflalo),,44,59
187,2,1:10.0,R. Lopez enters the game for K. Séraphin,,44,59
188,2,1:10.0,A. Afflalo misses free throw 1 of 1,,44,59
189,2,1:10.0,,Defensive rebound by D. Green,44,59
190,2,0:52.0,,K. Thompson misses 2-pt jump shot from 18 ft,44,59
191,2,0:51.0,,Offensive rebound by K. Thompson,44,59
192,2,0:46.0,,H. Barnes misses 3-pt jump shot from 22 ft,44,59
193,2,0:46.0,,Offensive rebound by A. Bogut,44,59
194,2,0:44.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Bogut),44,62
195,2,0:33.0,C. Anthony makes 2-pt jump shot from 12 ft,,46,62
196,2,0:17.0,,S. Curry misses 3-pt jump shot from 27 ft,46,62
197,2,0:17.0,Defensive rebound by Team,,46,62
198,2,0:16.0,,A. Varejão enters the game for A. Bogut,46,62
199,2,0:16.0,,I. Clark enters the game for S. Curry,46,62
200,2,0:06.0,L. Galloway misses 2-pt jump shot from 19 ft,,46,62
201,2,0:03.0,,Defensive rebound by K. Thompson,46,62
202,2,0:01.0,,K. Thompson misses 3-pt jump shot from 62 ft,46,62
203,2,0:00.0,,Offensive rebound by Team,46,62
204,3,11:45.0,,Personal foul by C. Anthony,46,62
205,3,11:45.0,,H. Barnes makes free throw 1 of 2,46,63
206,3,11:45.0,,H. Barnes makes free throw 2 of 2,46,64
207,3,11:34.0,Turnover by C. Anthony (traveling),,46,64
208,3,11:19.0,,S. Curry misses 2-pt jump shot from 17 ft,46,64
209,3,11:18.0,,Offensive rebound by H. Barnes,46,64
210,3,11:03.0,,K. Thompson misses 2-pt jump shot from 9 ft,46,64
211,3,11:02.0,Defensive rebound by K. Porziņģis,,46,64
212,3,10:49.0,K. Porziņģis misses 3-pt jump shot from 22 ft,,46,64
213,3,10:48.0,Offensive rebound by R. Lopez,,46,64
214,3,10:47.0,S. Vujačić misses 3-pt jump shot from 25 ft,,46,64
215,3,10:44.0,,Defensive rebound by D. Green,46,64
216,3,10:30.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),46,67
217,3,10:03.0,Turnover by Team (shot clock),,46,67
218,3,9:56.0,,Turnover by S. Curry (lost ball; steal by J. Calderón),46,67
219,3,9:52.0,K. Porziņģis misses 2-pt layup from 1 ft (block by D. Green),,46,67
220,3,9:49.0,,Defensive rebound by D. Green,46,67
221,3,9:45.0,,Personal foul by J. Calderón,46,67
222,3,9:45.0,L. Galloway enters the game for J. Calderón,,46,67
223,3,9:45.0,D. Williams enters the game for K. Porziņģis,,46,67
224,3,9:42.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),46,69
225,3,9:11.0,R. Lopez makes 2-pt jump shot from 12 ft (assist by S. Vujačić),,48,69
226,3,8:55.0,,Turnover by K. Thompson (bad pass; steal by S. Vujačić),48,69
227,3,8:53.0,Personal foul by D. Green,,48,69
228,3,8:42.0,L. Galloway misses 2-pt jump shot from 19 ft,,48,69
229,3,8:42.0,,Defensive rebound by D. Green,48,69
230,3,8:40.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),48,71
231,3,8:39.0,New York full timeout,,48,71
232,3,8:39.0,A. Afflalo enters the game for S. Vujačić,,48,71
233,3,8:25.0,Turnover by R. Lopez (3 sec),,48,71
234,3,8:12.0,,K. Thompson misses 2-pt jump shot from 20 ft,48,71
235,3,8:12.0,Defensive rebound by R. Lopez,,48,71
236,3,8:03.0,C. Anthony misses 2-pt jump shot from 18 ft,,48,71
237,3,8:02.0,,Defensive rebound by S. Curry,48,71
238,3,7:47.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),48,74
239,3,7:30.0,A. Afflalo misses 2-pt layup from 2 ft (block by A. Bogut),,48,74
240,3,7:29.0,,Defensive rebound by D. Green,48,74
241,3,7:23.0,,S. Curry misses 3-pt jump shot from 22 ft,48,74
242,3,7:21.0,Defensive rebound by C. Anthony,,48,74
243,3,7:04.0,A. Afflalo misses 3-pt jump shot from 26 ft,,48,74
244,3,7:04.0,,Defensive rebound by S. Curry,48,74
245,3,7:00.0,,H. Barnes makes 2-pt layup at rim (assist by S. Curry),48,76
246,3,6:59.0,New York full timeout,,48,76
247,3,6:59.0,K. Séraphin enters the game for R. Lopez,,48,76
248,3,6:59.0,J. Grant enters the game for D. Williams,,48,76
249,3,6:43.0,C. Anthony makes 2-pt jump shot from 12 ft (assist by K. Séraphin),,50,76
250,3,6:24.0,,H. Barnes makes 2-pt jump shot from 8 ft,50,78
251,3,6:10.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by L. Galloway),,53,78
252,3,5:48.0,,D. Green misses 2-pt layup at rim,53,78
253,3,5:48.0,,Offensive rebound by D. Green,53,78
254,3,5:48.0,,D. Green makes 2-pt layup at rim,53,80
255,3,5:28.0,L. Galloway makes 2-pt jump shot from 18 ft (assist by C. Anthony),,55,80
256,3,5:20.0,,Turnover by D. Green (traveling),55,80
257,3,5:09.0,L. Galloway makes 2-pt jump shot from 20 ft (assist by K. Séraphin),,57,80
258,3,4:46.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Bogut),57,83
259,3,4:33.0,Shooting foul by A. Bogut (drawn by K. Séraphin),,57,83
260,3,4:33.0,K. Séraphin makes free throw 1 of 2,,58,83
261,3,4:33.0,,L. Barbosa enters the game for K. Thompson,58,83
262,3,4:33.0,K. Séraphin makes free throw 2 of 2,,59,83
263,3,4:16.0,,S. Curry misses 2-pt jump shot from 3 ft,59,83
264,3,4:16.0,Defensive rebound by J. Grant,,59,83
265,3,4:09.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by C. Anthony),,62,83
266,3,4:01.0,,Shooting foul by C. Anthony (drawn by S. Curry),62,83
267,3,4:01.0,,S. Curry makes free throw 1 of 2,62,84
268,3,4:01.0,,S. Livingston enters the game for H. Barnes,62,84
269,3,4:01.0,,S. Curry makes free throw 2 of 2,62,85
270,3,3:44.0,K. Séraphin misses 2-pt hook shot from 6 ft,,62,85
271,3,3:42.0,,Defensive rebound by Team,62,85
272,3,3:29.0,,D. Green makes 2-pt layup from 2 ft (assist by A. Bogut),62,87
273,3,3:08.0,L. Galloway misses 2-pt jump shot from 21 ft,,62,87
274,3,3:07.0,,Defensive rebound by A. Bogut,62,87
275,3,2:53.0,,S. Curry misses 2-pt layup from 2 ft,62,87
276,3,2:52.0,Defensive rebound by K. Séraphin,,62,87
277,3,2:40.0,K. Séraphin makes 2-pt layup from 1 ft (assist by J. Grant),,64,87
278,3,2:16.0,,A. Bogut makes 2-pt hook shot from 7 ft (assist by D. Green),64,89
279,3,1:57.0,J. Grant misses 3-pt jump shot from 22 ft,,64,89
280,3,1:57.0,,Defensive rebound by S. Livingston,64,89
281,3,1:54.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),64,91
282,3,1:54.0,New York full timeout,,64,91
283,3,1:54.0,,M. Speights enters the game for A. Bogut,64,91
284,3,1:54.0,K. Porziņģis enters the game for C. Anthony,,64,91
285,3,1:32.0,L. Galloway misses 3-pt jump shot from 25 ft,,64,91
286,3,1:31.0,,Defensive rebound by S. Curry,64,91
287,3,1:13.0,,D. Green misses 2-pt layup from 1 ft (block by K. Porziņģis),64,91
288,3,1:11.0,,Offensive rebound by S. Livingston,64,91
289,3,1:07.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by M. Speights),64,94
290,3,0:42.0,L. Galloway misses 2-pt jump shot from 8 ft,,64,94
291,3,0:41.0,Offensive rebound by J. Grant,,64,94
292,3,0:37.0,K. Porziņģis misses 2-pt hook shot from 6 ft,,64,94
293,3,0:37.0,,Defensive rebound by S. Livingston,64,94
294,3,0:26.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by L. Barbosa),64,97
295,3,0:04.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,64,97
296,3,0:02.0,,Defensive rebound by D. Green,64,97
297,3,0:00.0,,D. Green misses 3-pt jump shot from 68 ft,64,97
298,3,0:00.0,,Offensive rebound by Team,64,97
299,4,11:48.0,J. Grant makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),,66,97
300,4,11:32.0,,L. Barbosa misses 2-pt jump shot from 17 ft,66,97
301,4,11:31.0,Defensive rebound by K. Porziņģis,,66,97
302,4,11:20.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,66,97
303,4,11:19.0,,Defensive rebound by L. Barbosa,66,97
304,4,11:06.0,,L. Barbosa misses 2-pt layup from 2 ft,66,97
305,4,11:05.0,,Offensive rebound by H. Barnes,66,97
306,4,11:05.0,,Shooting foul by L. Galloway (drawn by H. Barnes),66,97
307,4,11:05.0,,H. Barnes makes free throw 1 of 2,66,98
308,4,11:05.0,,H. Barnes makes free throw 2 of 2,66,99
309,4,10:53.0,A. Afflalo makes 2-pt layup from 2 ft,,68,99
310,4,10:40.0,,H. Barnes misses 3-pt jump shot from 23 ft,68,99
311,4,10:38.0,,Offensive rebound by H. Barnes,68,99
312,4,10:32.0,,M. Speights misses 2-pt layup from 2 ft,68,99
313,4,10:32.0,Defensive rebound by K. Porziņģis,,68,99
314,4,10:22.0,K. Séraphin misses 2-pt dunk at rim (block by M. Speights),,68,99
315,4,10:21.0,,Defensive rebound by S. Livingston,68,99
316,4,10:18.0,,Turnover by H. Barnes (palming),68,99
317,4,10:06.0,K. Séraphin misses 2-pt jump shot from 14 ft,,68,99
318,4,10:05.0,,Defensive rebound by B. Rush,68,99
319,4,9:56.0,,L. Barbosa misses 3-pt jump shot from 26 ft,68,99
320,4,9:55.0,Defensive rebound by J. Grant,,68,99
321,4,9:45.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,68,99
322,4,9:45.0,,Defensive rebound by B. Rush,68,99
323,4,9:34.0,,M. Speights makes 3-pt jump shot from 29 ft (assist by S. Livingston),68,102
324,4,9:18.0,A. Afflalo makes 2-pt jump shot from 10 ft (assist by K. Porziņģis),,70,102
325,4,9:04.0,,B. Rush misses 3-pt jump shot from 23 ft,70,102
326,4,9:03.0,Defensive rebound by K. Porziņģis,,70,102
327,4,8:47.0,K. Séraphin misses 2-pt jump shot from 11 ft,,70,102
328,4,8:46.0,,Defensive rebound by L. Barbosa,70,102
329,4,8:38.0,,M. Speights misses 3-pt jump shot from 25 ft,70,102
330,4,8:37.0,Defensive rebound by K. Porziņģis,,70,102
331,4,8:26.0,L. Galloway misses 3-pt jump shot from 25 ft,,70,102
332,4,8:26.0,,Defensive rebound by M. Speights,70,102
333,4,8:26.0,,Golden State full timeout,70,102
334,4,8:26.0,L. Amundson enters the game for K. Séraphin,,70,102
335,4,8:26.0,,A. Varejão enters the game for L. Barbosa,70,102
336,4,8:26.0,,I. Clark enters the game for M. Speights,70,102
337,4,8:26.0,,K. Thompson enters the game for S. Livingston,70,102
338,4,8:11.0,,Personal foul by L. Galloway,70,102
339,4,7:57.0,,K. Thompson makes 2-pt jump shot from 10 ft,70,104
340,4,7:37.0,L. Amundson misses 2-pt jump shot from 3 ft (block by A. Varejão),,70,104
341,4,7:37.0,Offensive rebound by L. Amundson,,70,104
342,4,7:37.0,Shooting foul by H. Barnes (drawn by L. Amundson),,70,104
343,4,7:37.0,L. Amundson makes free throw 1 of 2,,71,104
344,4,7:37.0,,J. McAdoo enters the game for B. Rush,71,104
345,4,7:37.0,L. Amundson makes free throw 2 of 2,,72,104
346,4,7:25.0,,Personal foul by K. Porziņģis,72,104
347,4,7:18.0,,J. McAdoo makes 2-pt jump shot from 17 ft (assist by I. Clark),72,106
348,4,7:03.0,J. Grant misses 3-pt jump shot from 24 ft,,72,106
349,4,7:02.0,,Defensive rebound by H. Barnes,72,106
350,4,6:49.0,,A. Varejão makes 2-pt hook shot from 4 ft,72,108
351,4,6:49.0,,Shooting foul by K. Porziņģis (drawn by A. Varejão),72,108
352,4,6:49.0,,A. Varejão misses free throw 1 of 1,72,108
353,4,6:49.0,Defensive rebound by K. Porziņģis,,72,108
354,4,6:29.0,J. Grant makes 2-pt jump shot from 21 ft,,74,108
355,4,6:16.0,,K. Thompson misses 3-pt jump shot from 25 ft,74,108
356,4,6:16.0,,Offensive rebound by Team,74,108
357,4,6:14.0,,L. Barbosa enters the game for K. Thompson,74,108
358,4,6:09.0,,I. Clark makes 2-pt jump shot from 17 ft,74,110
359,4,6:00.0,Personal foul by J. McAdoo,,74,110
360,4,6:00.0,,B. Rush enters the game for H. Barnes,74,110
361,4,5:44.0,A. Afflalo misses 2-pt jump shot from 18 ft,,74,110
362,4,5:43.0,,Defensive rebound by Team,74,110
363,4,5:42.0,Official timeout,,74,110
364,4,5:19.0,,Turnover by J. McAdoo (bad pass; steal by J. Grant),74,110
365,4,5:13.0,J. Grant makes 2-pt layup from 1 ft,,76,110
366,4,4:49.0,,I. Clark makes 2-pt jump shot from 20 ft (assist by A. Varejão),76,112
367,4,4:33.0,L. Galloway makes 2-pt layup from 1 ft (assist by J. Grant),,78,112
368,4,4:08.0,,J. McAdoo misses 2-pt layup from 1 ft (block by L. Amundson),78,112
369,4,4:08.0,,Offensive rebound by Team,78,112
370,4,4:08.0,S. Vujačić enters the game for A. Afflalo,,78,112
371,4,4:07.0,,B. Rush misses 2-pt layup from 2 ft (block by L. Amundson),78,112
372,4,4:07.0,,Offensive rebound by Team,78,112
373,4,4:07.0,,Turnover by Team (shot clock),78,112
374,4,3:50.0,Turnover by L. Amundson (lost ball; steal by I. Clark),,78,112
375,4,3:47.0,,Turnover by I. Clark (bad pass; steal by J. Grant),78,112
376,4,3:42.0,J. Grant misses 2-pt layup from 2 ft (block by A. Varejão),,78,112
377,4,3:42.0,Offensive rebound by Team,,78,112
378,4,3:42.0,,M. Speights enters the game for A. Varejão,78,112
379,4,3:36.0,K. Porziņģis misses 2-pt hook shot from 9 ft,,78,112
380,4,3:36.0,,Defensive rebound by Team,78,112
381,4,3:36.0,,Personal foul by L. Amundson,78,112
382,4,3:36.0,,M. Speights makes free throw 1 of 2,78,113
