,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
386,4,4:42.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,72,89
387,4,4:41.0,Defensive rebound by E. Mudiay,,72,89
388,4,4:30.0,D. Gallinari misses 2-pt jump shot from 15 ft,,72,89
389,4,4:28.0,,Defensive rebound by Z. Pachulia,72,89
390,4,4:13.0,,D. Harris makes 2-pt layup at rim (assist by Z. Pachulia),72,91
391,4,3:58.0,W. Barton misses 3-pt jump shot from 24 ft,,72,91
392,4,3:57.0,,Defensive rebound by D. Harris,72,91
393,4,3:56.0,,Dallas full timeout,72,91
394,4,3:56.0,,D. Powell enters the game for D. Nowitzki,72,91
395,4,3:41.0,,R. Felton misses 3-pt jump shot from 24 ft,72,91
396,4,3:39.0,,Offensive rebound by Z. Pachulia,72,91
397,4,3:19.0,,D. Williams misses 3-pt jump shot from 23 ft,72,91
398,4,3:19.0,Defensive rebound by Team,,72,91
399,4,3:19.0,,J. Anderson enters the game for D. Williams,72,91
400,4,3:12.0,,Violation by Z. Pachulia (kicked ball),72,91
401,4,3:07.0,E. Mudiay makes 2-pt jump shot from 21 ft,,74,91
402,4,2:42.0,,Turnover by Z. Pachulia (lost ball; steal by D. Gallinari),74,91
403,4,2:35.0,R. Foye misses 3-pt jump shot from 26 ft,,74,91
404,4,2:34.0,Offensive rebound by K. Faried,,74,91
405,4,2:26.0,,J. Jenkins enters the game for D. Harris,74,91
406,4,2:26.0,,J. Evans enters the game for Z. Pachulia,74,91
407,4,2:26.0,K. Papanikolaou enters the game for D. Gallinari,,74,91
408,4,2:14.0,Shooting block foul by J. Evans (drawn by K. Papanikolaou),,74,91
409,4,2:14.0,K. Papanikolaou makes free throw 1 of 2,,75,91
410,4,2:14.0,,C. Villanueva enters the game for R. Felton,75,91
411,4,2:14.0,K. Papanikolaou makes free throw 2 of 2,,76,91
412,4,2:00.0,,C. Villanueva misses 3-pt jump shot from 24 ft,76,91
413,4,1:59.0,Defensive rebound by K. Faried,,76,91
414,4,1:49.0,Shooting block foul by J. Anderson (drawn by E. Mudiay),,76,91
415,4,1:49.0,E. Mudiay makes free throw 1 of 2,,77,91
416,4,1:49.0,E. Mudiay misses free throw 2 of 2,,77,91
417,4,1:48.0,,Defensive rebound by D. Powell,77,91
418,4,1:34.0,,D. Powell misses 2-pt jump shot from 12 ft,77,91
419,4,1:33.0,Defensive rebound by W. Barton,,77,91
420,4,1:29.0,Personal foul by D. Powell (drawn by K. Faried),,77,91
421,4,1:29.0,Technical foul by K. Faried,,77,91
422,4,1:29.0,,J. Jenkins makes technical free throw,77,92
423,4,1:29.0,M. Miller enters the game for E. Mudiay,,77,92
424,4,1:29.0,K. Faried makes free throw 1 of 2,,78,92
425,4,1:29.0,K. Faried makes free throw 2 of 2,,79,92
426,4,1:08.0,,Turnover by J. Jenkins (traveling),79,92
427,4,0:57.0,Turnover by K. Faried (lost ball; steal by D. Powell),,79,92
428,4,0:54.0,,Personal take foul by R. Foye (drawn by J. Anderson),79,92
429,4,0:39.0,,Turnover by J. Jenkins (bad pass; steal by K. Faried),79,92
430,4,0:37.0,K. Faried makes 2-pt dunk at rim,,81,92
431,4,0:23.0,,J. Anderson misses 3-pt jump shot from 24 ft,81,92
432,4,0:21.0,,Offensive rebound by D. Powell,81,92
433,4,0:21.0,,D. Powell misses 2-pt layup from 1 ft,81,92
434,4,0:20.0,,Offensive rebound by Team,81,92
