,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
79,1,3:32.0,Defensive rebound by A. Crabbe,,15,12
80,1,3:15.0,M. Harkless makes 2-pt layup from 3 ft (assist by G. Henderson),,17,12
81,1,2:53.0,,C. Aldrich makes 2-pt hook shot from 4 ft,17,14
82,1,2:35.0,G. Henderson misses 2-pt jump shot from 18 ft,,17,14
83,1,2:34.0,,Defensive rebound by W. Johnson,17,14
84,1,2:26.0,,J. Crawford misses 2-pt jump shot from 16 ft,17,14
85,1,2:24.0,,Offensive rebound by W. Johnson,17,14
86,1,2:24.0,,W. Johnson makes 2-pt layup from 2 ft,17,16
87,1,2:22.0,Portland full timeout,,17,16
88,1,2:22.0,A. Aminu enters the game for M. Harkless,,17,16
89,1,2:06.0,Shooting foul by W. Johnson (drawn by A. Aminu),,17,16
90,1,2:06.0,A. Aminu makes free throw 1 of 2,,18,16
91,1,2:06.0,A. Aminu misses free throw 2 of 2,,18,16
92,1,2:05.0,,Defensive rebound by C. Aldrich,18,16
93,1,1:56.0,,Turnover by J. Green (lost ball; steal by A. Aminu),18,16
94,1,1:52.0,Turnover by A. Aminu (bad pass),,18,16
95,1,1:31.0,,A. Rivers misses 2-pt layup from 2 ft,18,16
96,1,1:29.0,Defensive rebound by E. Davis,,18,16
97,1,1:24.0,Turnover by D. Lillard (lost ball; steal by C. Aldrich),,18,16
98,1,1:20.0,,A. Rivers makes 2-pt dunk at rim (assist by C. Aldrich),18,18
99,1,1:01.0,A. Crabbe misses 3-pt jump shot from 28 ft,,18,18
100,1,1:00.0,,Defensive rebound by C. Aldrich,18,18
101,1,0:52.0,,A. Rivers misses 3-pt jump shot from 26 ft,18,18
102,1,0:51.0,Defensive rebound by G. Henderson,,18,18
103,1,0:32.0,D. Lillard misses 2-pt layup from 3 ft,,18,18
104,1,0:29.0,Offensive rebound by A. Aminu,,18,18
105,1,0:12.0,G. Henderson misses 2-pt jump shot from 17 ft,,18,18
106,1,0:10.0,,Defensive rebound by A. Rivers,18,18
107,1,0:05.0,,Personal take foul by A. Crabbe,18,18
108,1,0:05.0,,J. Redick enters the game for C. Aldrich,18,18
109,1,0:01.0,,J. Crawford misses 3-pt jump shot from 33 ft,18,18
110,1,0:00.0,,Offensive rebound by Team,18,18
111,2,11:47.0,,A. Rivers makes 2-pt dunk at rim,18,20
112,2,11:29.0,G. Henderson makes 2-pt jump shot from 15 ft,,20,20
113,2,11:15.0,,J. Redick makes 2-pt layup from 5 ft (assist by A. Rivers),20,22
114,2,11:01.0,G. Henderson makes 3-pt jump shot from 26 ft (assist by A. Aminu),,23,22
115,2,10:49.0,,Personal foul by E. Davis,23,22
116,2,10:39.0,,W. Johnson misses 3-pt jump shot from 25 ft,23,22
117,2,10:37.0,Defensive rebound by A. Aminu,,23,22
118,2,10:29.0,C. McCollum makes 2-pt jump shot from 17 ft,,25,22
119,2,10:16.0,,Turnover by W. Johnson (lost ball; steal by G. Henderson),25,22
120,2,10:10.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by G. Henderson),,28,22
121,2,10:08.0,,LA Clippers full timeout,28,22
122,2,10:08.0,,P. Prigioni enters the game for A. Rivers,28,22
123,2,10:08.0,,J. Crawford enters the game for C. Aldrich,28,22
124,2,10:08.0,,D. Jordan enters the game for W. Johnson,28,22
125,2,9:54.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by D. Jordan),28,24
126,2,9:36.0,G. Henderson makes 2-pt layup from 2 ft (assist by A. Aminu),,30,24
127,2,9:32.0,,Shooting foul by E. Davis (drawn by D. Jordan),30,24
128,2,9:32.0,,D. Jordan misses free throw 1 of 2,30,24
129,2,9:32.0,,Offensive rebound by Team,30,24
130,2,9:32.0,,D. Jordan makes free throw 2 of 2,30,25
131,2,9:15.0,A. Crabbe misses 2-pt jump shot from 18 ft,,30,25
132,2,9:14.0,,Defensive rebound by D. Jordan,30,25
133,2,9:08.0,,Shooting foul by A. Aminu (drawn by J. Green),30,25
134,2,9:08.0,,J. Green makes free throw 1 of 2,30,26
135,2,9:08.0,,J. Green misses free throw 2 of 2,30,26
136,2,9:07.0,,Offensive rebound by D. Jordan,30,26
137,2,8:59.0,,J. Redick misses 3-pt jump shot from 27 ft,30,26
138,2,8:58.0,Defensive rebound by A. Aminu,,30,26
139,2,8:53.0,Turnover by C. McCollum (lost ball; steal by J. Green),,30,26
140,2,8:48.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by P. Prigioni),30,29
141,2,8:28.0,C. McCollum misses 3-pt jump shot from 26 ft,,30,29
142,2,8:27.0,,Defensive rebound by Team,30,29
143,2,8:14.0,,D. Jordan misses 2-pt layup from 2 ft,30,29
144,2,8:13.0,,Offensive rebound by D. Jordan,30,29
145,2,8:13.0,,D. Jordan makes 2-pt layup from 2 ft,30,31
146,2,8:03.0,Personal foul by J. Crawford,,30,31
147,2,8:03.0,M. Harkless enters the game for A. Aminu,,30,31
148,2,7:56.0,C. McCollum makes 2-pt jump shot from 15 ft (assist by A. Crabbe),,32,31
149,2,7:42.0,,Personal foul by C. McCollum,32,31
150,2,7:33.0,,J. Crawford misses 2-pt jump shot from 9 ft,32,31
151,2,7:32.0,,Offensive rebound by P. Prigioni,32,31
152,2,7:27.0,,J. Green makes 2-pt jump shot from 22 ft (assist by J. Redick),32,33
153,2,7:13.0,C. McCollum misses 2-pt jump shot from 18 ft,,32,33
154,2,7:10.0,,Defensive rebound by D. Jordan,32,33
155,2,7:04.0,,J. Green misses 2-pt layup from 2 ft,32,33
156,2,7:00.0,Defensive rebound by E. Davis,,32,33
157,2,6:48.0,Shooting foul by P. Prigioni (drawn by E. Davis),,32,33
158,2,6:48.0,E. Davis misses free throw 1 of 2,,32,33
159,2,6:48.0,Offensive rebound by Team,,32,33
160,2,6:48.0,D. Lillard enters the game for G. Henderson,,32,33
161,2,6:48.0,E. Davis misses free throw 2 of 2,,32,33
162,2,6:47.0,,Defensive rebound by D. Jordan,32,33
163,2,6:31.0,,J. Redick misses 2-pt jump shot from 17 ft,32,33
164,2,6:29.0,Defensive rebound by E. Davis,,32,33
165,2,6:22.0,D. Lillard misses 2-pt layup from 2 ft (block by D. Jordan),,32,33
166,2,6:21.0,,Defensive rebound by J. Green,32,33
167,2,6:16.0,,J. Green makes 2-pt dunk at rim,32,35
168,2,6:16.0,Portland full timeout,,32,35
169,2,6:16.0,M. Plumlee enters the game for E. Davis,,32,35
170,2,5:53.0,C. McCollum misses 2-pt jump shot from 16 ft,,32,35
171,2,5:50.0,,Defensive rebound by D. Jordan,32,35
172,2,5:40.0,,Shooting foul by M. Harkless (drawn by J. Green),32,35
173,2,5:40.0,,J. Green misses free throw 1 of 2,32,35
174,2,5:40.0,,Offensive rebound by Team,32,35
175,2,5:40.0,,A. Rivers enters the game for J. Redick,32,35
176,2,5:40.0,A. Aminu enters the game for A. Crabbe,,32,35
177,2,5:40.0,,J. Green misses free throw 2 of 2,32,35
178,2,5:38.0,Defensive rebound by M. Harkless,,32,35
179,2,5:24.0,M. Harkless makes 2-pt layup from 2 ft (assist by M. Plumlee),,34,35
180,2,5:11.0,,D. Jordan makes 2-pt dunk at rim (assist by P. Prigioni),34,37
181,2,4:58.0,M. Harkless misses 2-pt layup from 2 ft,,34,37
182,2,4:56.0,Offensive rebound by M. Plumlee,,34,37
183,2,4:56.0,Shooting foul by J. Green (drawn by M. Plumlee),,34,37
184,2,4:56.0,M. Plumlee makes free throw 1 of 2,,35,37
185,2,4:56.0,M. Plumlee makes free throw 2 of 2,,36,37
186,2,4:45.0,,J. Crawford misses 2-pt jump shot from 18 ft,36,37
187,2,4:43.0,Defensive rebound by A. Aminu,,36,37
188,2,4:38.0,Personal foul by P. Prigioni,,36,37
189,2,4:30.0,Turnover by A. Aminu (bad pass; steal by J. Green),,36,37
190,2,4:26.0,,J. Green makes 2-pt dunk at rim,36,39
191,2,4:16.0,M. Harkless misses 3-pt jump shot from 25 ft,,36,39
192,2,4:15.0,,Defensive rebound by A. Rivers,36,39
193,2,4:06.0,,J. Crawford misses 2-pt jump shot from 13 ft,36,39
194,2,4:03.0,Defensive rebound by M. Plumlee,,36,39
195,2,3:50.0,A. Aminu misses 3-pt jump shot from 26 ft,,36,39
196,2,3:49.0,,Defensive rebound by P. Prigioni,36,39
197,2,3:31.0,,Turnover by P. Prigioni (bad pass),36,39
198,2,3:23.0,D. Lillard misses 2-pt jump shot from 20 ft,,36,39
199,2,3:20.0,,Defensive rebound by D. Jordan,36,39
200,2,2:59.0,,P. Prigioni misses 2-pt jump shot from 15 ft,36,39
201,2,2:59.0,Defensive rebound by Team,,36,39
202,2,2:59.0,,Loose ball foul by P. Prigioni,36,39
203,2,2:59.0,Official timeout,,36,39
204,2,2:59.0,,P. Pierce enters the game for J. Green,36,39
205,2,2:59.0,,J. Redick enters the game for P. Prigioni,36,39
206,2,2:59.0,D. Lillard misses free throw 1 of 2,,36,39
207,2,2:59.0,Offensive rebound by Team,,36,39
208,2,2:59.0,D. Lillard makes free throw 2 of 2,,37,39
209,2,2:59.0,,Personal take foul by M. Plumlee,37,39
210,2,2:59.0,,D. Jordan makes free throw 1 of 2,37,40
211,2,2:59.0,,D. Jordan misses free throw 2 of 2,37,40
212,2,2:56.0,Defensive rebound by A. Aminu,,37,40
213,2,2:41.0,M. Harkless misses 2-pt jump shot from 6 ft (block by D. Jordan),,37,40
214,2,2:39.0,,Defensive rebound by J. Redick,37,40
215,2,2:31.0,,A. Rivers makes 2-pt jump shot from 6 ft,37,42
216,2,2:31.0,,Shooting foul by A. Aminu (drawn by A. Rivers),37,42
217,2,2:31.0,G. Henderson enters the game for A. Aminu,,37,42
218,2,2:31.0,,A. Rivers misses free throw 1 of 1,37,42
219,2,2:31.0,Defensive rebound by M. Harkless,,37,42
220,2,2:16.0,M. Harkless misses 2-pt layup from 2 ft (block by D. Jordan),,37,42
221,2,2:12.0,Offensive rebound by M. Harkless,,37,42
222,2,2:10.0,Shooting foul by P. Pierce (drawn by G. Henderson),,37,42
223,2,2:10.0,G. Henderson misses free throw 1 of 2,,37,42
224,2,2:10.0,Offensive rebound by Team,,37,42
225,2,2:10.0,G. Henderson makes free throw 2 of 2,,38,42
226,2,1:49.0,,Turnover by A. Rivers (bad pass; steal by M. Plumlee),38,42
227,2,1:47.0,Shooting foul by P. Pierce (drawn by M. Harkless),,38,42
228,2,1:47.0,M. Harkless makes free throw 1 of 2,,39,42
229,2,1:47.0,M. Harkless makes free throw 2 of 2,,40,42
230,2,1:47.0,,Personal take foul by D. Lillard,40,42
231,2,1:47.0,,D. Jordan makes free throw 1 of 2,40,43
232,2,1:47.0,,D. Jordan makes free throw 2 of 2,40,44
233,2,1:35.0,C. McCollum misses 2-pt jump shot from 6 ft,,40,44
234,2,1:34.0,,Defensive rebound by D. Jordan,40,44
235,2,1:34.0,,LA Clippers full timeout,40,44
236,2,1:34.0,,C. Aldrich enters the game for P. Pierce,40,44
237,2,1:34.0,,J. Green enters the game for D. Jordan,40,44
238,2,1:21.0,,J. Crawford makes 2-pt layup from 2 ft,40,46
239,2,1:05.0,Turnover by M. Plumlee (bad pass; steal by J. Crawford),,40,46
240,2,0:56.0,,C. Aldrich makes 2-pt hook shot from 5 ft (assist by J. Crawford),40,48
241,2,0:49.0,Personal block foul by C. Aldrich,,40,48
242,2,0:49.0,D. Lillard makes free throw 1 of 2,,41,48
243,2,0:49.0,D. Lillard makes free throw 2 of 2,,42,48
244,2,0:35.0,,J. Crawford makes 2-pt jump shot from 2 ft,42,50
245,2,0:28.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by D. Lillard),,45,50
246,2,0:04.0,,J. Crawford misses 2-pt jump shot from 4 ft (block by G. Henderson),45,50
247,2,0:04.0,,Offensive rebound by Team,45,50
248,2,0:03.0,,J. Redick misses 2-pt jump shot from 13 ft,45,50
249,2,0:02.0,Defensive rebound by M. Plumlee,,45,50
250,3,11:42.0,,J. Redick misses 2-pt jump shot from 5 ft (block by C. McCollum),45,50
251,3,11:41.0,Defensive rebound by C. McCollum,,45,50
252,3,11:35.0,D. Lillard misses 3-pt jump shot from 26 ft,,45,50
253,3,11:34.0,,Defensive rebound by D. Jordan,45,50
254,3,11:22.0,,A. Rivers misses 2-pt jump shot from 14 ft,45,50
255,3,11:21.0,Defensive rebound by M. Plumlee,,45,50
256,3,11:13.0,Shooting foul by P. Pierce (drawn by A. Aminu),,45,50
257,3,11:13.0,A. Aminu makes free throw 1 of 2,,46,50
258,3,11:13.0,A. Aminu makes free throw 2 of 2,,47,50
259,3,11:01.0,,J. Redick misses 2-pt layup from 2 ft,47,50
260,3,10:59.0,Defensive rebound by M. Plumlee,,47,50
261,3,10:47.0,M. Harkless misses 3-pt jump shot from 26 ft,,47,50
262,3,10:46.0,Offensive rebound by M. Plumlee,,47,50
263,3,10:43.0,A. Aminu misses 3-pt jump shot from 27 ft,,47,50
264,3,10:43.0,Offensive rebound by M. Harkless,,47,50
265,3,10:43.0,,Loose ball foul by J. Redick,47,50
266,3,10:33.0,Shooting foul by D. Jordan (drawn by A. Aminu),,47,50
267,3,10:33.0,A. Aminu makes free throw 1 of 2,,48,50
268,3,10:33.0,A. Aminu misses free throw 2 of 2,,48,50
269,3,10:32.0,,Defensive rebound by D. Jordan,48,50
270,3,10:11.0,,J. Crawford misses 2-pt jump shot from 11 ft,48,50
271,3,10:10.0,Defensive rebound by C. McCollum,,48,50
272,3,9:59.0,M. Plumlee misses 2-pt hook shot from 5 ft,,48,50
273,3,9:57.0,,Defensive rebound by J. Redick,48,50
274,3,9:46.0,,P. Pierce misses 2-pt layup from 3 ft,48,50
275,3,9:45.0,Defensive rebound by A. Aminu,,48,50
276,3,9:39.0,D. Lillard makes 3-pt jump shot from 27 ft,,51,50
277,3,9:37.0,,LA Clippers full timeout,51,50
278,3,9:37.0,,J. Green enters the game for P. Pierce,51,50
279,3,9:19.0,,Turnover by A. Rivers (bad pass; steal by D. Lillard),51,50
280,3,9:15.0,M. Plumlee makes 2-pt dunk at rim,,53,50
281,3,8:51.0,,A. Rivers misses 3-pt jump shot from 26 ft,53,50
282,3,8:49.0,Defensive rebound by M. Plumlee,,53,50
283,3,8:25.0,C. McCollum misses 2-pt jump shot from 5 ft,,53,50
284,3,8:22.0,,Defensive rebound by D. Jordan,53,50
285,3,8:12.0,,D. Jordan misses 2-pt hook shot from 7 ft,53,50
286,3,8:11.0,,Offensive rebound by D. Jordan,53,50
287,3,8:11.0,,D. Jordan misses 2-pt layup from 7 ft,53,50
288,3,8:09.0,Defensive rebound by M. Harkless,,53,50
289,3,7:59.0,Personal foul by A. Rivers,,53,50
290,3,7:50.0,D. Lillard misses 2-pt jump shot from 21 ft,,53,50
291,3,7:48.0,,Defensive rebound by J. Green,53,50
292,3,7:42.0,,Personal foul by M. Harkless,53,50
293,3,7:28.0,,J. Green misses 3-pt jump shot from 26 ft,53,50
294,3,7:27.0,Defensive rebound by M. Plumlee,,53,50
295,3,7:11.0,D. Lillard misses 2-pt jump shot from 16 ft,,53,50
296,3,7:10.0,Offensive rebound by M. Plumlee,,53,50
297,3,7:04.0,M. Harkless misses 3-pt jump shot from 25 ft,,53,50
298,3,7:03.0,,Defensive rebound by J. Green,53,50
299,3,6:48.0,,A. Rivers misses 2-pt layup from 3 ft (block by A. Aminu),53,50
300,3,6:46.0,Defensive rebound by C. McCollum,,53,50
301,3,6:36.0,C. McCollum makes 2-pt jump shot from 19 ft,,55,50
302,3,6:36.0,,LA Clippers full timeout,55,50
303,3,6:24.0,,Shooting foul by M. Plumlee (drawn by J. Green),55,50
304,3,6:24.0,,J. Green makes free throw 1 of 2,55,51
305,3,6:24.0,,J. Green makes free throw 2 of 2,55,52
306,3,6:06.0,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),,57,52
307,3,5:49.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by J. Redick),57,55
308,3,5:34.0,C. McCollum makes 2-pt jump shot from 12 ft (assist by M. Plumlee),,59,55
309,3,5:13.0,,J. Crawford makes 2-pt jump shot from 9 ft (assist by J. Green),59,57
310,3,5:01.0,Personal foul by J. Green,,59,57
311,3,5:01.0,C. McCollum misses free throw 1 of 2,,59,57
312,3,5:01.0,Offensive rebound by Team,,59,57
313,3,5:01.0,G. Henderson enters the game for M. Harkless,,59,57
314,3,5:01.0,C. McCollum makes free throw 2 of 2,,60,57
315,3,4:47.0,,Shooting foul by A. Aminu (drawn by D. Jordan),60,57
316,3,4:47.0,,D. Jordan makes free throw 1 of 2,60,58
317,3,4:47.0,A. Crabbe enters the game for A. Aminu,,60,58
318,3,4:47.0,,D. Jordan misses free throw 2 of 2,60,58
319,3,4:43.0,Defensive rebound by A. Crabbe,,60,58
320,3,4:29.0,C. McCollum makes 3-pt jump shot from 28 ft,,63,58
321,3,4:10.0,,J. Green makes 2-pt jump shot from 6 ft (assist by D. Jordan),63,60
322,3,3:55.0,C. McCollum makes 2-pt layup from 5 ft,,65,60
323,3,3:31.0,,J. Crawford misses 2-pt jump shot from 8 ft,65,60
324,3,3:29.0,Defensive rebound by G. Henderson,,65,60
325,3,3:24.0,A. Crabbe makes 2-pt jump shot from 19 ft (assist by G. Henderson),,67,60
326,3,3:08.0,,D. Jordan makes 2-pt dunk at rim,67,62
327,3,2:33.0,G. Henderson makes 2-pt jump shot from 5 ft (assist by M. Plumlee),,69,62
328,3,2:20.0,,Turnover by D. Jordan (bad pass; steal by A. Crabbe),69,62
329,3,2:15.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Crabbe),,71,62
330,3,1:52.0,,Shooting foul by A. Crabbe (drawn by J. Crawford),71,62
331,3,1:52.0,Portland full timeout,,71,62
332,3,1:52.0,E. Davis enters the game for M. Plumlee,,71,62
333,3,1:52.0,M. Harkless enters the game for C. McCollum,,71,62
334,3,1:52.0,,P. Prigioni enters the game for D. Jordan,71,62
335,3,1:52.0,,W. Johnson enters the game for J. Redick,71,62
336,3,1:52.0,,C. Aldrich enters the game for A. Rivers,71,62
337,3,1:52.0,,J. Crawford makes free throw 1 of 2,71,63
338,3,1:52.0,,J. Crawford makes free throw 2 of 2,71,64
339,3,1:42.0,D. Lillard misses 3-pt jump shot from 26 ft,,71,64
340,3,1:40.0,,Defensive rebound by J. Crawford,71,64
341,3,1:38.0,,J. Green makes 2-pt dunk from 1 ft (assist by J. Crawford),71,66
342,3,1:18.0,G. Henderson misses 2-pt jump shot from 18 ft,,71,66
343,3,1:18.0,,Defensive rebound by Team,71,66
344,3,0:59.0,,J. Green makes 3-pt jump shot from 26 ft (assist by C. Aldrich),71,69
345,3,0:32.0,A. Crabbe misses 3-pt jump shot from 28 ft,,71,69
346,3,0:31.0,,Defensive rebound by W. Johnson,71,69
347,3,0:08.0,,J. Crawford misses 2-pt jump shot from 19 ft,71,69
348,3,0:05.0,,Offensive rebound by J. Green,71,69
349,3,0:01.0,,Personal foul by M. Harkless,71,69
350,3,0:01.0,,J. Crawford makes free throw 1 of 2,71,70
351,3,0:01.0,,J. Crawford makes free throw 2 of 2,71,71
352,3,0:01.0,Turnover by M. Harkless (bad pass; steal by J. Green),,71,71
353,4,11:45.0,D. Lillard makes 3-pt jump shot from 26 ft,,74,71
354,4,11:33.0,,Shooting foul by G. Henderson (drawn by W. Johnson),74,71
355,4,11:33.0,,W. Johnson makes free throw 1 of 3,74,72
356,4,11:33.0,,W. Johnson makes free throw 2 of 3,74,73
357,4,11:33.0,,W. Johnson makes free throw 3 of 3,74,74
358,4,11:27.0,Personal foul by P. Prigioni,,74,74
359,4,11:20.0,A. Crabbe makes 2-pt jump shot from 16 ft,,76,74
360,4,11:02.0,,J. Green misses 2-pt jump shot from 11 ft,76,74
361,4,11:01.0,Defensive rebound by G. Henderson,,76,74
362,4,10:57.0,M. Harkless makes 2-pt dunk at rim (assist by G. Henderson),,78,74
363,4,10:43.0,,C. Aldrich makes 2-pt layup from 2 ft (assist by P. Prigioni),78,76
364,4,10:28.0,A. Crabbe misses 3-pt jump shot from 24 ft,,78,76
365,4,10:26.0,,Defensive rebound by W. Johnson,78,76
366,4,10:10.0,,J. Crawford misses 3-pt jump shot from 27 ft,78,76
367,4,10:09.0,Defensive rebound by E. Davis,,78,76
368,4,10:00.0,D. Lillard makes 3-pt jump shot from 26 ft,,81,76
369,4,9:50.0,,Turnover by P. Prigioni (lost ball; steal by D. Lillard),81,76
370,4,9:47.0,D. Lillard makes 2-pt dunk at rim,,83,76
371,4,9:28.0,,P. Prigioni misses 3-pt jump shot from 27 ft,83,76
372,4,9:28.0,Defensive rebound by G. Henderson,,83,76
373,4,9:17.0,G. Henderson misses 3-pt jump shot from 26 ft,,83,76
374,4,9:16.0,,Defensive rebound by W. Johnson,83,76
375,4,9:11.0,,Shooting block foul by M. Harkless (drawn by J. Green),83,76
376,4,9:11.0,,J. Green misses free throw 1 of 2,83,76
377,4,9:11.0,,Offensive rebound by Team,83,76
378,4,9:11.0,C. McCollum enters the game for D. Lillard,,83,76
379,4,9:11.0,A. Aminu enters the game for M. Harkless,,83,76
380,4,9:11.0,,A. Rivers enters the game for W. Johnson,83,76
381,4,9:11.0,,D. Jordan enters the game for C. Aldrich,83,76
382,4,9:11.0,,J. Green makes free throw 2 of 2,83,77
383,4,8:58.0,C. McCollum makes 2-pt layup from 2 ft,,85,77
384,4,8:45.0,,J. Crawford misses 2-pt jump shot from 17 ft,85,77
385,4,8:42.0,Defensive rebound by G. Henderson,,85,77
386,4,8:39.0,Official timeout,,85,77
387,4,8:39.0,,J. Redick enters the game for P. Prigioni,85,77
388,4,8:27.0,E. Davis makes 2-pt hook shot from 6 ft (assist by C. McCollum),,87,77
389,4,8:12.0,,Personal foul by G. Henderson,87,77
390,4,8:01.0,,A. Rivers misses 2-pt jump shot from 9 ft,87,77
391,4,7:58.0,Defensive rebound by E. Davis,,87,77
392,4,7:48.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by C. McCollum),,90,77
