,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA LAKERS_ACTION,BOSTON_SCORE,LA LAKERS_SCORE
39,1,6:38.0,,Defensive rebound by D. Russell,18,12
40,1,6:26.0,,K. Bryant misses 2-pt jump shot from 20 ft,18,12
41,1,6:24.0,Defensive rebound by I. Thomas,,18,12
42,1,6:21.0,Turnover by I. Thomas (bad pass; steal by K. Bryant),,18,12
43,1,6:12.0,,Shooting foul by J. Crowder (drawn by K. Bryant),18,12
44,1,6:12.0,,K. Bryant makes free throw 1 of 2,18,13
45,1,6:12.0,,M. Huertas enters the game for D. Russell,18,13
46,1,6:12.0,,K. Bryant makes free throw 2 of 2,18,14
47,1,6:03.0,E. Turner makes 2-pt jump shot from 12 ft (assist by I. Thomas),,20,14
48,1,5:50.0,,J. Randle misses 2-pt layup from 3 ft,20,14
49,1,5:46.0,Defensive rebound by A. Johnson,,20,14
50,1,5:36.0,A. Johnson misses 3-pt jump shot from 26 ft,,20,14
51,1,5:35.0,,Defensive rebound by R. Hibbert,20,14
52,1,5:20.0,,J. Clarkson makes 2-pt layup from 1 ft,20,16
53,1,5:18.0,Boston full timeout,,20,16
54,1,5:18.0,M. Smart enters the game for J. Crowder,,20,16
55,1,5:18.0,K. Olynyk enters the game for J. Sullinger,,20,16
56,1,5:18.0,,R. Kelly enters the game for J. Randle,20,16
57,1,5:03.0,I. Thomas makes 3-pt jump shot from 25 ft,,23,16
58,1,4:46.0,,K. Bryant misses 2-pt jump shot from 18 ft,23,16
59,1,4:44.0,Defensive rebound by A. Johnson,,23,16
60,1,4:32.0,E. Turner misses 2-pt jump shot from 10 ft,,23,16
61,1,4:31.0,Offensive rebound by Team,,23,16
62,1,4:25.0,A. Johnson makes 2-pt layup from 3 ft (assist by I. Thomas),,25,16
63,1,4:14.0,,M. Huertas misses 2-pt jump shot at rim,25,16
64,1,4:12.0,Defensive rebound by A. Johnson,,25,16
65,1,4:12.0,Turnover by A. Johnson (bad pass; steal by K. Bryant),,25,16
66,1,4:12.0,,Shooting foul by M. Smart (drawn by K. Bryant),25,16
67,1,4:12.0,,K. Bryant makes free throw 1 of 2,25,17
68,1,4:12.0,,T. Black enters the game for R. Hibbert,25,17
69,1,4:12.0,,K. Bryant makes free throw 2 of 2,25,18
70,1,3:52.0,K. Olynyk misses 2-pt layup from 1 ft,,25,18
71,1,3:48.0,Offensive rebound by A. Johnson,,25,18
72,1,3:48.0,A. Johnson makes 2-pt dunk at rim,,27,18
73,1,3:33.0,,Shooting foul by E. Turner (drawn by K. Bryant),27,18
74,1,3:33.0,,K. Bryant makes free throw 1 of 2,27,19
75,1,3:33.0,,K. Bryant makes free throw 2 of 2,27,20
76,1,3:18.0,E. Turner makes 2-pt jump shot from 15 ft (assist by A. Johnson),,29,20
77,1,2:57.0,,K. Bryant misses 3-pt jump shot from 25 ft,29,20
78,1,2:55.0,Defensive rebound by A. Johnson,,29,20
79,1,2:39.0,Turnover by E. Turner (bad pass),,29,20
80,1,2:39.0,,LA Lakers full timeout,29,20
81,1,2:39.0,,L. Nance enters the game for K. Bryant,29,20
82,1,2:39.0,J. Jerebko enters the game for I. Thomas,,29,20
83,1,2:23.0,,Shooting foul by J. Jerebko (drawn by J. Clarkson),29,20
84,1,2:23.0,,J. Clarkson misses free throw 1 of 2,29,20
85,1,2:23.0,,Offensive rebound by Team,29,20
86,1,2:23.0,,J. Clarkson makes free throw 2 of 2,29,21
87,1,2:12.0,Personal foul by J. Clarkson,,29,21
88,1,2:03.0,Turnover by M. Smart (lost ball; steal by J. Clarkson),,29,21
89,1,1:57.0,,J. Clarkson misses 2-pt layup from 1 ft,29,21
90,1,1:55.0,,Offensive rebound by J. Clarkson,29,21
91,1,1:55.0,,J. Clarkson misses 2-pt layup from 1 ft,29,21
92,1,1:52.0,,Offensive rebound by J. Clarkson,29,21
93,1,1:41.0,,T. Black misses 2-pt layup from 4 ft,29,21
94,1,1:38.0,Defensive rebound by J. Jerebko,,29,21
95,1,1:26.0,M. Smart misses 3-pt jump shot from 26 ft,,29,21
96,1,1:25.0,,Defensive rebound by L. Nance,29,21
97,1,1:06.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by M. Huertas),29,24
98,1,0:53.0,K. Olynyk makes 2-pt jump shot from 18 ft (assist by E. Turner),,31,24
99,1,0:39.0,,M. Huertas makes 2-pt jump shot from 5 ft,31,26
100,1,0:27.0,K. Olynyk misses 3-pt jump shot from 26 ft,,31,26
101,1,0:26.0,,Defensive rebound by J. Clarkson,31,26
102,1,0:04.0,,L. Nance misses 2-pt jump shot from 3 ft,31,26
103,1,0:03.0,Defensive rebound by A. Johnson,,31,26
104,2,11:48.0,,T. Black makes 2-pt layup at rim (assist by L. Nance),31,28
105,2,11:48.0,Boston full timeout,,31,28
106,2,11:31.0,J. Crowder misses 2-pt jump shot from 15 ft,,31,28
107,2,11:28.0,Offensive rebound by M. Smart,,31,28
108,2,11:23.0,Personal block foul by L. Nance,,31,28
109,2,11:19.0,Shooting block foul by L. Nance (drawn by J. Jerebko),,31,28
110,2,11:19.0,J. Jerebko misses free throw 1 of 2,,31,28
111,2,11:19.0,Offensive rebound by Team,,31,28
112,2,11:19.0,T. Zeller enters the game for K. Olynyk,,31,28
113,2,11:19.0,J. Jerebko makes free throw 2 of 2,,32,28
114,2,11:05.0,,T. Black makes 2-pt dunk at rim (assist by D. Russell),32,30
115,2,10:45.0,Shooting foul by R. Kelly (drawn by J. Crowder),,32,30
116,2,10:45.0,J. Crowder makes free throw 1 of 2,,33,30
117,2,10:45.0,J. Crowder makes free throw 2 of 2,,34,30
118,2,10:33.0,,Personal block foul by M. Smart,34,30
119,2,10:28.0,,M. Huertas makes 2-pt jump shot from 14 ft,34,32
120,2,10:08.0,J. Jerebko misses 3-pt jump shot from 26 ft,,34,32
121,2,10:06.0,,Defensive rebound by D. Russell,34,32
122,2,9:59.0,,Turnover by D. Russell (bad pass; steal by J. Crowder),34,32
123,2,9:53.0,J. Crowder misses 2-pt jump shot from 19 ft,,34,32
124,2,9:48.0,,Defensive rebound by D. Russell,34,32
125,2,9:43.0,,Personal foul by J. Crowder,34,32
126,2,9:43.0,,J. Randle enters the game for R. Kelly,34,32
127,2,9:37.0,,D. Russell misses 2-pt jump shot from 15 ft,34,32
128,2,9:34.0,Defensive rebound by J. Jerebko,,34,32
129,2,9:23.0,Shooting foul by T. Black (drawn by J. Crowder),,34,32
130,2,9:23.0,J. Crowder makes free throw 1 of 2,,35,32
131,2,9:23.0,J. Crowder makes free throw 2 of 2,,36,32
132,2,9:10.0,,Turnover by D. Russell (bad pass; steal by J. Crowder),36,32
133,2,9:05.0,J. Crowder makes 2-pt dunk at rim (assist by J. Jerebko),,38,32
134,2,8:48.0,,T. Black misses 2-pt hook shot from 3 ft,38,32
135,2,8:45.0,Defensive rebound by J. Jerebko,,38,32
136,2,8:38.0,T. Zeller misses 2-pt jump shot from 18 ft,,38,32
137,2,8:37.0,,Defensive rebound by M. Huertas,38,32
138,2,8:19.0,,D. Russell misses 3-pt jump shot from 24 ft,38,32
139,2,8:18.0,Defensive rebound by T. Zeller,,38,32
140,2,8:01.0,M. Smart misses 3-pt jump shot from 25 ft,,38,32
141,2,8:00.0,,Defensive rebound by J. Randle,38,32
142,2,7:47.0,,J. Randle makes 2-pt jump shot from 4 ft (assist by M. Huertas),38,34
143,2,7:26.0,J. Jerebko misses 2-pt hook shot from 6 ft,,38,34
144,2,7:22.0,,Defensive rebound by D. Russell,38,34
145,2,7:12.0,,D. Russell misses 2-pt layup from 3 ft,38,34
146,2,7:06.0,Defensive rebound by J. Crowder,,38,34
147,2,7:01.0,T. Rozier misses 2-pt jump shot from 18 ft,,38,34
148,2,6:57.0,,Defensive rebound by L. Nance,38,34
149,2,6:47.0,,Turnover by M. Huertas (bad pass; steal by T. Rozier),38,34
150,2,6:42.0,T. Rozier makes 2-pt layup from 2 ft,,40,34
151,2,6:42.0,,LA Lakers full timeout,40,34
152,2,6:42.0,I. Thomas enters the game for M. Smart,,40,34
153,2,6:42.0,J. Sullinger enters the game for J. Jerebko,,40,34
154,2,6:42.0,,R. Hibbert enters the game for T. Black,40,34
155,2,6:42.0,,K. Bryant enters the game for L. Nance,40,34
156,2,6:22.0,,K. Bryant makes 3-pt jump shot from 29 ft (assist by M. Huertas),40,37
157,2,5:59.0,J. Sullinger misses 2-pt hook shot from 6 ft,,40,37
158,2,5:54.0,Offensive rebound by T. Rozier,,40,37
159,2,5:53.0,I. Thomas misses 3-pt jump shot from 25 ft,,40,37
160,2,5:51.0,,Defensive rebound by D. Russell,40,37
161,2,5:45.0,,Turnover by D. Russell (bad pass),40,37
162,2,5:45.0,,J. Clarkson enters the game for M. Huertas,40,37
163,2,5:34.0,Shooting foul by K. Bryant (drawn by J. Crowder),,40,37
164,2,5:34.0,J. Crowder makes free throw 1 of 2,,41,37
165,2,5:34.0,J. Crowder makes free throw 2 of 2,,42,37
166,2,5:23.0,,K. Bryant misses 2-pt jump shot from 16 ft,42,37
167,2,5:20.0,Defensive rebound by T. Rozier,,42,37
168,2,5:16.0,J. Crowder misses 3-pt jump shot from 24 ft,,42,37
169,2,5:16.0,,Defensive rebound by Team,42,37
170,2,5:03.0,,J. Clarkson misses 2-pt jump shot from 12 ft,42,37
171,2,5:01.0,Defensive rebound by J. Sullinger,,42,37
172,2,4:39.0,J. Sullinger misses 2-pt jump shot from 18 ft,,42,37
173,2,4:37.0,Offensive rebound by T. Rozier,,42,37
174,2,4:36.0,I. Thomas makes 2-pt layup from 1 ft (assist by T. Rozier),,44,37
175,2,4:36.0,Shooting foul by J. Clarkson (drawn by I. Thomas),,44,37
176,2,4:36.0,I. Thomas makes free throw 1 of 1,,45,37
177,2,4:29.0,,Turnover by D. Russell (bad pass; steal by J. Crowder),45,37
178,2,4:25.0,I. Thomas makes 2-pt layup from 2 ft (assist by J. Crowder),,47,37
179,2,4:13.0,,Shooting foul by J. Sullinger (drawn by J. Randle),47,37
180,2,4:13.0,,J. Randle makes free throw 1 of 2,47,38
181,2,4:13.0,E. Turner enters the game for T. Zeller,,47,38
182,2,4:13.0,,J. Randle misses free throw 2 of 2,47,38
183,2,4:10.0,Defensive rebound by E. Turner,,47,38
184,2,4:01.0,I. Thomas makes 2-pt layup from 2 ft,,49,38
185,2,3:39.0,,J. Randle makes 2-pt layup from 1 ft (assist by R. Hibbert),49,40
186,2,3:29.0,I. Thomas makes 3-pt jump shot from 26 ft,,52,40
187,2,3:15.0,,J. Clarkson misses 2-pt jump shot from 16 ft,52,40
188,2,3:13.0,Defensive rebound by T. Rozier,,52,40
189,2,3:08.0,T. Rozier makes 2-pt layup from 2 ft,,54,40
190,2,3:08.0,,LA Lakers full timeout,54,40
191,2,2:56.0,,K. Bryant misses 2-pt jump shot from 15 ft,54,40
192,2,2:55.0,Defensive rebound by Team,,54,40
193,2,2:55.0,Official timeout,,54,40
194,2,2:42.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Crowder),,57,40
195,2,2:16.0,,J. Clarkson misses 2-pt jump shot from 7 ft,57,40
196,2,2:13.0,Defensive rebound by J. Crowder,,57,40
197,2,2:13.0,Turnover by J. Crowder (bad pass; steal by J. Clarkson),,57,40
198,2,2:13.0,Loose ball foul by I. Thomas,,57,40
199,2,1:58.0,,J. Randle makes 2-pt jump shot from 9 ft,57,42
200,2,1:42.0,J. Sullinger misses 2-pt layup from 2 ft,,57,42
201,2,1:37.0,,Defensive rebound by J. Randle,57,42
202,2,1:30.0,,K. Bryant misses 3-pt jump shot from 27 ft,57,42
203,2,1:28.0,Defensive rebound by I. Thomas,,57,42
204,2,1:24.0,I. Thomas misses 3-pt jump shot from 28 ft,,57,42
205,2,1:23.0,,Defensive rebound by J. Randle,57,42
206,2,1:17.0,,D. Russell misses 3-pt jump shot from 25 ft,57,42
207,2,1:16.0,,Offensive rebound by J. Randle,57,42
208,2,1:09.0,,K. Bryant makes 2-pt jump shot from 9 ft (assist by D. Russell),57,44
209,2,1:09.0,Boston full timeout,,57,44
210,2,1:09.0,A. Johnson enters the game for J. Crowder,,57,44
211,2,1:01.0,Turnover by I. Thomas (bad pass; steal by K. Bryant),,57,44
212,2,0:59.0,,K. Bryant makes 2-pt dunk at rim,57,46
213,2,0:42.0,T. Rozier misses 3-pt jump shot from 26 ft,,57,46
214,2,0:40.0,,Defensive rebound by J. Randle,57,46
215,2,0:34.0,,J. Clarkson misses 3-pt jump shot from 27 ft,57,46
216,2,0:32.0,Defensive rebound by T. Rozier,,57,46
217,2,0:10.0,T. Rozier misses 3-pt jump shot from 26 ft,,57,46
218,2,0:07.0,,Defensive rebound by J. Randle,57,46
219,2,0:02.0,,J. Randle makes 2-pt layup from 2 ft,57,48
220,3,11:39.0,,K. Bryant misses 2-pt jump shot from 17 ft,57,48
221,3,11:34.0,Defensive rebound by A. Johnson,,57,48
222,3,11:23.0,J. Sullinger makes 2-pt jump shot from 3 ft (assist by J. Crowder),,59,48
223,3,11:09.0,,R. Hibbert makes 2-pt hook shot from 4 ft,59,50
224,3,10:55.0,J. Sullinger misses 3-pt jump shot from 24 ft,,59,50
225,3,10:53.0,,Defensive rebound by K. Bryant,59,50
226,3,10:43.0,,K. Bryant misses 2-pt jump shot from 12 ft,59,50
227,3,10:39.0,Defensive rebound by E. Turner,,59,50
228,3,10:34.0,J. Crowder misses 3-pt jump shot from 26 ft,,59,50
229,3,10:33.0,,Defensive rebound by R. Hibbert,59,50
230,3,10:24.0,,J. Clarkson makes 2-pt jump shot from 3 ft (assist by D. Russell),59,52
231,3,10:18.0,Offensive foul by A. Johnson (drawn by J. Clarkson),,59,52
232,3,10:18.0,Turnover by A. Johnson (offensive foul),,59,52
233,3,10:06.0,,K. Bryant makes 2-pt hook shot from 3 ft (assist by D. Russell),59,54
234,3,10:06.0,,Shooting foul by J. Crowder (drawn by K. Bryant),59,54
235,3,10:06.0,,K. Bryant makes free throw 1 of 1,59,55
236,3,9:44.0,I. Thomas misses 2-pt jump shot from 8 ft,,59,55
237,3,9:41.0,,Defensive rebound by K. Bryant,59,55
238,3,9:33.0,,J. Clarkson makes 2-pt layup at rim (assist by K. Bryant),59,57
239,3,9:19.0,Personal foul by K. Bryant,,59,57
240,3,9:07.0,J. Crowder misses 3-pt jump shot from 24 ft,,59,57
241,3,9:05.0,Offensive rebound by A. Johnson,,59,57
242,3,8:53.0,E. Turner misses 2-pt jump shot from 15 ft,,59,57
243,3,8:50.0,,Defensive rebound by J. Clarkson,59,57
244,3,8:42.0,,K. Bryant misses 2-pt layup from 2 ft,59,57
245,3,8:40.0,,Offensive rebound by J. Clarkson,59,57
246,3,8:40.0,,J. Clarkson makes 2-pt layup at rim,59,59
247,3,8:38.0,Boston full timeout,,59,59
248,3,8:38.0,M. Smart enters the game for J. Crowder,,59,59
249,3,8:38.0,K. Olynyk enters the game for A. Johnson,,59,59
250,3,8:38.0,J. Jerebko enters the game for J. Sullinger,,59,59
251,3,8:22.0,E. Turner makes 2-pt layup at rim (assist by M. Smart),,61,59
252,3,8:05.0,,J. Randle misses 2-pt jump shot from 2 ft,61,59
253,3,8:00.0,Defensive rebound by E. Turner,,61,59
254,3,7:57.0,M. Smart misses 3-pt jump shot from 24 ft,,61,59
255,3,7:54.0,,Defensive rebound by R. Hibbert,61,59
256,3,7:45.0,,D. Russell misses 2-pt jump shot from 9 ft,61,59
257,3,7:42.0,,Offensive rebound by D. Russell,61,59
258,3,7:42.0,,D. Russell makes 2-pt layup from 1 ft,61,61
259,3,7:29.0,Shooting foul by K. Bryant (drawn by E. Turner),,61,61
260,3,7:29.0,E. Turner misses free throw 1 of 2,,61,61
261,3,7:29.0,Offensive rebound by Team,,61,61
262,3,7:29.0,E. Turner makes free throw 2 of 2,,62,61
263,3,7:09.0,,J. Randle misses 2-pt jump shot from 4 ft,62,61
264,3,7:09.0,,Offensive rebound by J. Randle,62,61
265,3,7:09.0,,Shooting foul by K. Olynyk (drawn by J. Randle),62,61
266,3,7:09.0,,J. Randle makes free throw 1 of 2,62,62
267,3,7:09.0,,J. Randle makes free throw 2 of 2,62,63
268,3,6:56.0,I. Thomas misses 2-pt jump shot from 12 ft,,62,63
269,3,6:53.0,Offensive rebound by M. Smart,,62,63
270,3,6:48.0,I. Thomas makes 3-pt jump shot from 23 ft (assist by M. Smart),,65,63
271,3,6:38.0,,Personal foul by K. Olynyk,65,63
272,3,6:30.0,,K. Bryant makes 3-pt jump shot from 25 ft (assist by R. Hibbert),65,66
273,3,6:16.0,J. Jerebko misses 3-pt jump shot from 27 ft,,65,66
274,3,6:14.0,,Defensive rebound by D. Russell,65,66
275,3,6:11.0,,D. Russell makes 2-pt layup from 1 ft,65,68
276,3,6:11.0,,Shooting block foul by J. Jerebko (drawn by D. Russell),65,68
277,3,6:11.0,,D. Russell misses free throw 1 of 1,65,68
278,3,6:10.0,Defensive rebound by Team,,65,68
279,3,5:55.0,M. Smart misses 2-pt layup from 1 ft (block by R. Hibbert),,65,68
280,3,5:53.0,,Defensive rebound by R. Hibbert,65,68
281,3,5:49.0,,D. Russell misses 2-pt layup from 1 ft,65,68
282,3,5:49.0,Defensive rebound by Team,,65,68
283,3,5:47.0,,Loose ball foul by J. Clarkson,65,68
284,3,5:34.0,M. Smart makes 2-pt layup from 1 ft (assist by I. Thomas),,67,68
285,3,5:16.0,,Turnover by J. Clarkson (dbl dribble),67,68
286,3,5:16.0,,M. Huertas enters the game for J. Clarkson,67,68
287,3,5:06.0,I. Thomas misses 2-pt layup from 2 ft (block by R. Hibbert),,67,68
288,3,5:06.0,Offensive rebound by Team,,67,68
289,3,5:00.0,E. Turner misses 2-pt jump shot from 4 ft,,67,68
290,3,4:57.0,,Defensive rebound by K. Bryant,67,68
291,3,4:51.0,,K. Bryant misses 3-pt jump shot from 25 ft,67,68
292,3,4:50.0,Defensive rebound by M. Smart,,67,68
293,3,4:44.0,J. Jerebko makes 2-pt layup at rim (assist by E. Turner),,69,68
294,3,4:19.0,,J. Randle misses 2-pt jump shot from 15 ft,69,68
295,3,4:17.0,,Offensive rebound by Team,69,68
296,3,4:17.0,,L. Nance enters the game for J. Randle,69,68
297,3,4:11.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by L. Nance),69,71
298,3,3:52.0,I. Thomas misses 3-pt jump shot from 26 ft,,69,71
299,3,3:50.0,Offensive rebound by K. Olynyk,,69,71
300,3,3:47.0,K. Olynyk makes 2-pt layup from 1 ft,,71,71
301,3,3:27.0,,K. Bryant misses 2-pt jump shot from 20 ft,71,71
302,3,3:24.0,,Offensive rebound by K. Bryant,71,71
303,3,3:20.0,,R. Hibbert misses 2-pt jump shot from 18 ft,71,71
304,3,3:19.0,Defensive rebound by Team,,71,71
305,3,3:19.0,,Loose ball foul by M. Huertas,71,71
306,3,3:19.0,Technical foul by I. Thomas,,71,71
307,3,3:19.0,,K. Bryant misses technical free throw,71,71
308,3,3:19.0,Offensive rebound by Team,,71,71
309,3,3:19.0,,T. Black enters the game for R. Hibbert,71,71
310,3,3:05.0,I. Thomas misses 3-pt jump shot from 26 ft,,71,71
311,3,3:04.0,,Defensive rebound by L. Nance,71,71
312,3,2:53.0,,K. Bryant misses 2-pt layup at rim,71,71
313,3,2:49.0,,Offensive rebound by L. Nance,71,71
314,3,2:46.0,,K. Bryant misses 3-pt jump shot from 24 ft,71,71
315,3,2:46.0,Defensive rebound by Team,,71,71
316,3,2:46.0,,LA Lakers full timeout,71,71
317,3,2:46.0,J. Crowder enters the game for I. Thomas,,71,71
318,3,2:46.0,,R. Kelly enters the game for K. Bryant,71,71
319,3,2:28.0,J. Crowder misses 2-pt jump shot from 11 ft,,71,71
320,3,2:26.0,,Defensive rebound by T. Black,71,71
321,3,2:16.0,,L. Nance makes 2-pt dunk at rim (assist by M. Huertas),71,73
322,3,2:01.0,Turnover by K. Olynyk (3 sec),,71,73
323,3,2:01.0,A. Johnson enters the game for J. Jerebko,,71,73
324,3,1:51.0,,D. Russell misses 2-pt jump shot from 18 ft,71,73
325,3,1:48.0,Defensive rebound by E. Turner,,71,73
326,3,1:39.0,J. Crowder misses 2-pt jump shot from 15 ft,,71,73
327,3,1:36.0,,Defensive rebound by M. Huertas,71,73
328,3,1:25.0,T. Zeller enters the game for K. Olynyk,,71,73
329,3,1:20.0,,L. Nance misses 2-pt jump shot from 19 ft,71,73
330,3,1:19.0,,Offensive rebound by R. Kelly,71,73
331,3,1:18.0,,R. Kelly misses 2-pt jump shot from 8 ft,71,73
332,3,1:14.0,Defensive rebound by M. Smart,,71,73
333,3,1:13.0,J. Crowder makes 2-pt jump shot from 5 ft (assist by M. Smart),,73,73
334,3,1:13.0,Shooting foul by M. Huertas (drawn by J. Crowder),,73,73
335,3,1:13.0,J. Crowder misses free throw 1 of 1,,73,73
336,3,1:12.0,Offensive rebound by Team,,73,73
337,3,1:12.0,Offensive foul by T. Zeller (drawn by T. Black),,73,73
338,3,1:12.0,Turnover by T. Zeller (offensive foul),,73,73
339,3,1:00.0,,Turnover by D. Russell (bad pass; steal by J. Crowder),73,73
340,3,0:56.0,A. Johnson makes 2-pt layup from 1 ft (assist by J. Crowder),,75,73
341,3,0:37.0,,M. Huertas makes 2-pt jump shot from 6 ft,75,75
342,3,0:26.0,E. Turner makes 2-pt jump shot from 9 ft (assist by M. Smart),,77,75
343,3,0:06.0,,D. Russell misses 3-pt jump shot from 25 ft,77,75
344,3,0:04.0,,Offensive rebound by T. Black,77,75
345,3,0:02.0,,Shooting foul by T. Zeller (drawn by T. Black),77,75
346,3,0:02.0,,T. Black misses free throw 1 of 2,77,75
347,3,0:02.0,,Offensive rebound by Team,77,75
348,3,0:02.0,,T. Black misses free throw 2 of 2,77,75
349,3,0:02.0,Defensive rebound by A. Johnson,,77,75
350,3,0:00.0,A. Johnson misses 3-pt jump shot from 73 ft,,77,75
351,3,0:00.0,Offensive rebound by Team,,77,75
352,4,11:46.0,J. Crowder misses 2-pt layup from 3 ft,,77,75
353,4,11:45.0,,Defensive rebound by R. Kelly,77,75
354,4,11:26.0,,R. Kelly makes 2-pt jump shot from 14 ft (assist by T. Black),77,77
355,4,11:09.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by M. Smart),,80,77
356,4,10:44.0,,J. Clarkson misses 3-pt jump shot from 24 ft,80,77
357,4,10:43.0,,Offensive rebound by L. Nance,80,77
358,4,10:39.0,,L. Nance misses 2-pt jump shot from 8 ft,80,77
359,4,10:33.0,Defensive rebound by T. Zeller,,80,77
360,4,10:22.0,J. Crowder makes 2-pt layup from 2 ft (assist by T. Zeller),,82,77
361,4,10:08.0,,R. Kelly misses 3-pt jump shot from 24 ft,82,77
362,4,10:07.0,Defensive rebound by T. Rozier,,82,77
363,4,9:57.0,T. Rozier makes 2-pt jump shot from 19 ft,,84,77
364,4,9:52.0,,LA Lakers full timeout,84,77
365,4,9:34.0,,M. Huertas misses 2-pt layup from 1 ft,84,77
366,4,9:32.0,Defensive rebound by T. Zeller,,84,77
367,4,9:14.0,A. Johnson misses 2-pt jump shot from 3 ft (block by T. Black),,84,77
368,4,9:12.0,,Defensive rebound by T. Black,84,77
369,4,9:10.0,,Personal block foul by T. Rozier,84,77
370,4,9:01.0,,Turnover by M. Huertas (bad pass; steal by J. Crowder),84,77
371,4,8:51.0,J. Crowder misses 3-pt jump shot from 24 ft,,84,77
372,4,8:50.0,,Defensive rebound by M. Huertas,84,77
373,4,8:48.0,,Shooting foul by J. Crowder (drawn by L. Nance),84,77
374,4,8:48.0,,L. Nance makes free throw 1 of 2,84,78
375,4,8:48.0,,L. Nance misses free throw 2 of 2,84,78
376,4,8:47.0,Defensive rebound by J. Crowder,,84,78
377,4,8:35.0,Turnover by M. Smart (lost ball; steal by J. Clarkson),,84,78
378,4,8:13.0,,L. Nance makes 2-pt jump shot from 12 ft,84,80
379,4,7:58.0,T. Zeller makes 2-pt jump shot from 19 ft (assist by A. Johnson),,86,80
380,4,7:44.0,,Personal foul by M. Smart,86,80
381,4,7:44.0,,K. Bryant enters the game for R. Kelly,86,80
382,4,7:44.0,E. Turner enters the game for J. Crowder,,86,80
383,4,7:37.0,,K. Bryant misses 2-pt jump shot from 14 ft,86,80
384,4,7:33.0,Defensive rebound by M. Smart,,86,80
385,4,7:13.0,T. Zeller makes 2-pt layup from 3 ft (assist by M. Smart),,88,80
386,4,7:04.0,,Turnover by J. Clarkson (bad pass; steal by M. Smart),88,80
387,4,7:01.0,Shooting foul by L. Nance (drawn by M. Smart),,88,80
388,4,7:01.0,M. Smart makes free throw 1 of 2,,89,80
389,4,7:01.0,J. Jerebko enters the game for A. Johnson,,89,80
390,4,7:01.0,M. Smart makes free throw 2 of 2,,90,80
