,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
92,1,1:45.0,M. Chalmers misses 2-pt jump shot from 13 ft,,15,20
93,1,1:44.0,,Defensive rebound by Team,15,20
94,1,1:44.0,Loose ball foul by Z. Randolph (drawn by D. Waiters),,15,20
95,1,1:44.0,M. Barnes enters the game for J. Green,,15,20
96,1,1:44.0,R. Hollins enters the game for M. Gasol,,15,20
97,1,1:33.0,,Turnover by K. Durant (lost ball; steal by T. Allen),15,20
98,1,1:22.0,Shooting foul by E. Freedom (drawn by M. Chalmers),,15,20
99,1,1:22.0,M. Chalmers misses free throw 1 of 2,,15,20
100,1,1:22.0,Offensive rebound by Team,,15,20
101,1,1:22.0,M. Chalmers makes free throw 2 of 2,,16,20
102,1,1:04.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by K. Durant),16,23
103,1,0:46.0,Z. Randolph misses 2-pt jump shot from 11 ft (block by N. Collison),,16,23
104,1,0:45.0,,Defensive rebound by E. Freedom,16,23
105,1,0:38.0,,E. Freedom makes 2-pt layup from 2 ft (assist by D. Waiters),16,25
106,1,0:21.0,Z. Randolph misses 2-pt jump shot from 13 ft,,16,25
107,1,0:21.0,,Defensive rebound by E. Freedom,16,25
108,1,0:01.0,,K. Durant misses 2-pt layup from 1 ft,16,25
109,1,0:00.0,Defensive rebound by M. Chalmers,,16,25
110,2,11:38.0,Z. Randolph misses 2-pt jump shot from 4 ft,,16,25
111,2,11:36.0,Offensive rebound by M. Chalmers,,16,25
112,2,11:36.0,M. Chalmers misses 2-pt layup from 1 ft,,16,25
113,2,11:35.0,Offensive rebound by R. Hollins,,16,25
114,2,11:35.0,R. Hollins makes 2-pt layup from 1 ft,,18,25
115,2,11:25.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by C. Payne),18,28
116,2,11:01.0,M. Chalmers makes 2-pt layup from 2 ft (assist by R. Hollins),,20,28
117,2,10:40.0,,Def 3 sec tech foul by R. Hollins,20,28
118,2,10:40.0,,A. Morrow makes technical free throw,20,29
119,2,10:24.0,,C. Payne makes 3-pt jump shot from 24 ft (assist by D. Waiters),20,32
120,2,10:02.0,M. Barnes misses 3-pt jump shot from 24 ft,,20,32
121,2,10:02.0,Offensive rebound by Z. Randolph,,20,32
122,2,9:59.0,Z. Randolph misses 2-pt jump shot from 4 ft,,20,32
123,2,9:59.0,,Defensive rebound by N. Collison,20,32
124,2,9:57.0,,S. Ibaka enters the game for N. Collison,20,32
125,2,9:43.0,,E. Freedom misses 2-pt hook shot from 4 ft,20,32
126,2,9:43.0,Defensive rebound by C. Lee,,20,32
127,2,9:29.0,M. Chalmers misses 2-pt layup from 2 ft,,20,32
128,2,9:28.0,Offensive rebound by Z. Randolph,,20,32
129,2,9:26.0,Shooting foul by C. Payne (drawn by Z. Randolph),,20,32
130,2,9:26.0,Z. Randolph makes free throw 1 of 2,,21,32
131,2,9:26.0,Z. Randolph makes free throw 2 of 2,,22,32
132,2,9:16.0,,Personal foul by M. Chalmers (drawn by C. Payne),22,32
133,2,9:04.0,,C. Payne makes 3-pt jump shot from 24 ft (assist by D. Waiters),22,35
134,2,8:48.0,Official timeout,,22,35
135,2,8:40.0,M. Chalmers makes 2-pt layup from 1 ft,,24,35
136,2,8:21.0,,C. Payne misses 3-pt jump shot from 23 ft,24,35
137,2,8:20.0,Defensive rebound by Z. Randolph,,24,35
138,2,8:10.0,Shooting block foul by C. Payne (drawn by M. Barnes),,24,35
139,2,8:10.0,,Oklahoma City full timeout,24,35
140,2,8:10.0,M. Barnes misses free throw 1 of 2,,24,35
141,2,8:10.0,Offensive rebound by Team,,24,35
142,2,8:10.0,M. Barnes misses free throw 2 of 2,,24,35
143,2,8:09.0,,Defensive rebound by C. Payne,24,35
144,2,7:53.0,,D. Waiters makes 2-pt jump shot from 16 ft,24,37
145,2,7:35.0,C. Lee misses 3-pt jump shot from 25 ft,,24,37
146,2,7:35.0,,Defensive rebound by Team,24,37
147,2,7:34.0,,R. Westbrook enters the game for C. Payne,24,37
148,2,7:34.0,M. Gasol enters the game for R. Hollins,,24,37
149,2,7:24.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),24,39
150,2,7:03.0,M. Barnes makes 2-pt layup at rim (assist by M. Gasol),,26,39
151,2,6:53.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),26,41
152,2,6:39.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Chalmers),,28,41
153,2,6:22.0,,Turnover by S. Ibaka (lost ball; steal by Z. Randolph),28,41
154,2,6:16.0,M. Chalmers misses 2-pt layup at rim (block by S. Ibaka),,28,41
155,2,6:16.0,Offensive rebound by Team,,28,41
156,2,6:16.0,,S. Adams enters the game for E. Freedom,28,41
157,2,6:16.0,,K. Durant enters the game for A. Morrow,28,41
158,2,6:04.0,M. Chalmers misses 3-pt jump shot from 24 ft,,28,41
159,2,6:04.0,Offensive rebound by Z. Randolph,,28,41
160,2,5:50.0,M. Gasol makes 2-pt hook shot from 8 ft (assist by M. Chalmers),,30,41
161,2,5:31.0,,Shooting foul by C. Lee (drawn by R. Westbrook),30,41
162,2,5:31.0,,R. Westbrook makes free throw 1 of 2,30,42
163,2,5:31.0,,R. Westbrook makes free throw 2 of 2,30,43
164,2,5:15.0,C. Lee misses 3-pt jump shot from 23 ft,,30,43
165,2,5:15.0,,Defensive rebound by S. Ibaka,30,43
166,2,5:09.0,,R. Westbrook makes 2-pt layup from 1 ft,30,45
167,2,5:08.0,Memphis full timeout,,30,45
168,2,5:08.0,T. Allen enters the game for Z. Randolph,,30,45
169,2,4:55.0,Personal foul by S. Ibaka (drawn by M. Gasol),,30,45
170,2,4:49.0,M. Chalmers misses 2-pt layup from 3 ft,,30,45
171,2,4:47.0,,Defensive rebound by S. Ibaka,30,45
172,2,4:35.0,,Shooting foul by T. Allen (drawn by S. Ibaka),30,45
173,2,4:35.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by R. Westbrook),30,47
174,2,4:35.0,,S. Ibaka misses free throw 1 of 1,30,47
175,2,4:35.0,Defensive rebound by T. Allen,,30,47
176,2,4:13.0,M. Barnes misses 3-pt jump shot from 23 ft,,30,47
177,2,4:12.0,,Defensive rebound by S. Adams,30,47
178,2,4:04.0,,K. Durant misses 2-pt jump shot from 7 ft,30,47
179,2,4:03.0,,Offensive rebound by R. Westbrook,30,47
180,2,4:03.0,,R. Westbrook misses 2-pt layup at rim,30,47
181,2,4:02.0,Defensive rebound by M. Chalmers,,30,47
182,2,3:52.0,Personal foul by R. Westbrook (drawn by M. Gasol),,30,47
183,2,3:36.0,M. Gasol misses 2-pt jump shot from 19 ft,,30,47
184,2,3:36.0,,Defensive rebound by K. Durant,30,47
185,2,3:30.0,,Turnover by D. Waiters (lost ball; steal by T. Allen),30,47
186,2,3:24.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by T. Allen),,33,47
187,2,3:09.0,,Shooting foul by M. Barnes (drawn by S. Adams),33,47
188,2,3:09.0,,S. Adams makes free throw 1 of 2,33,48
189,2,3:09.0,,S. Adams misses free throw 2 of 2,33,48
190,2,3:09.0,Defensive rebound by M. Gasol,,33,48
191,2,2:51.0,Turnover by M. Chalmers (bad pass; steal by R. Westbrook),,33,48
192,2,2:50.0,,Personal foul by M. Barnes (drawn by R. Westbrook),33,48
193,2,2:50.0,,R. Westbrook makes free throw 1 of 2,33,49
194,2,2:50.0,J. Green enters the game for M. Barnes,,33,49
195,2,2:50.0,,R. Westbrook makes free throw 2 of 2,33,50
196,2,2:38.0,J. Green misses 2-pt jump shot from 5 ft,,33,50
197,2,2:38.0,,Defensive rebound by S. Ibaka,33,50
198,2,2:22.0,,R. Westbrook makes 2-pt layup from 1 ft,33,52
199,2,2:01.0,M. Gasol misses 2-pt layup at rim,,33,52
200,2,2:00.0,,Defensive rebound by K. Durant,33,52
201,2,1:35.0,,R. Westbrook misses 2-pt jump shot from 15 ft (block by C. Lee),33,52
202,2,1:34.0,Defensive rebound by M. Chalmers,,33,52
203,2,1:31.0,Turnover by C. Lee (lost ball; steal by K. Durant),,33,52
204,2,1:29.0,,Personal block foul by M. Chalmers (drawn by K. Durant),33,52
205,2,1:29.0,,K. Durant makes free throw 1 of 2,33,53
206,2,1:29.0,,K. Durant makes free throw 2 of 2,33,54
207,2,1:17.0,C. Lee misses 2-pt jump shot from 16 ft,,33,54
208,2,1:17.0,,Defensive rebound by S. Ibaka,33,54
209,2,1:05.0,,S. Ibaka misses 3-pt jump shot from 24 ft,33,54
210,2,1:05.0,Defensive rebound by T. Allen,,33,54
211,2,1:00.0,Shooting foul by S. Adams (drawn by M. Chalmers),,33,54
212,2,1:00.0,M. Chalmers misses free throw 1 of 2,,33,54
213,2,1:00.0,Offensive rebound by Team,,33,54
214,2,1:00.0,,A. Morrow enters the game for S. Adams,33,54
215,2,1:00.0,M. Chalmers makes free throw 2 of 2,,34,54
216,2,0:52.0,,R. Westbrook misses 2-pt layup from 1 ft,34,54
217,2,0:50.0,Defensive rebound by J. Green,,34,54
218,2,0:44.0,M. Chalmers misses 2-pt layup from 1 ft,,34,54
219,2,0:43.0,,Defensive rebound by K. Durant,34,54
220,2,0:39.0,,R. Westbrook makes 2-pt layup at rim (assist by K. Durant),34,56
221,2,0:22.0,Shooting foul by S. Ibaka (drawn by M. Gasol),,34,56
222,2,0:22.0,M. Gasol makes free throw 1 of 2,,35,56
223,2,0:22.0,M. Gasol makes free throw 2 of 2,,36,56
224,2,0:04.0,,Oklahoma City full timeout,36,56
225,2,0:02.0,,S. Ibaka misses 2-pt layup at rim,36,56
226,2,0:02.0,,Offensive rebound by R. Westbrook,36,56
227,2,0:02.0,,R. Westbrook misses 2-pt layup from 2 ft,36,56
228,2,0:01.0,Defensive rebound by M. Gasol,,36,56
229,3,11:43.0,T. Allen makes 2-pt jump shot from 8 ft (assist by J. Green),,38,56
230,3,11:43.0,Shooting foul by A. Roberson (drawn by T. Allen),,38,56
231,3,11:43.0,T. Allen makes free throw 1 of 1,,39,56
232,3,11:32.0,,Personal foul by T. Allen (drawn by K. Durant),39,56
233,3,11:22.0,,A. Roberson makes 2-pt dunk at rim (assist by S. Adams),39,58
234,3,11:22.0,,Shooting foul by M. Barnes (drawn by A. Roberson),39,58
235,3,11:22.0,,A. Roberson makes free throw 1 of 1,39,59
236,3,11:10.0,Shooting foul by S. Adams (drawn by M. Gasol),,39,59
237,3,11:10.0,M. Gasol makes free throw 1 of 2,,40,59
238,3,11:10.0,M. Gasol makes free throw 2 of 2,,41,59
239,3,11:02.0,,Shooting foul by T. Allen (drawn by K. Durant),41,59
240,3,11:02.0,,K. Durant makes free throw 1 of 2,41,60
241,3,11:02.0,,K. Durant makes free throw 2 of 2,41,61
242,3,10:48.0,J. Green makes 2-pt jump shot from 10 ft,,43,61
243,3,10:28.0,,R. Westbrook makes 2-pt layup from 1 ft,43,63
244,3,10:14.0,J. Green makes 3-pt jump shot from 23 ft,,46,63
245,3,10:01.0,,A. Roberson misses 2-pt dunk at rim,46,63
246,3,10:00.0,Defensive rebound by T. Allen,,46,63
247,3,9:55.0,Turnover by M. Barnes (lost ball),,46,63
248,3,9:42.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),46,65
249,3,9:40.0,Memphis full timeout,,46,65
250,3,9:23.0,M. Gasol misses 2-pt hook shot from 7 ft,,46,65
251,3,9:22.0,Offensive rebound by M. Barnes,,46,65
252,3,9:19.0,T. Allen misses 2-pt layup from 1 ft,,46,65
253,3,9:18.0,,Defensive rebound by K. Durant,46,65
254,3,8:56.0,,Turnover by R. Westbrook (bad pass; steal by M. Barnes),46,65
255,3,8:45.0,M. Gasol misses 2-pt jump shot from 14 ft,,46,65
256,3,8:44.0,,Defensive rebound by K. Durant,46,65
257,3,8:42.0,,Personal take foul by J. Green (drawn by K. Durant),46,65
258,3,8:42.0,M. Chalmers enters the game for C. Lee,,46,65
259,3,8:16.0,,R. Westbrook misses 2-pt jump shot from 11 ft,46,65
260,3,8:16.0,Defensive rebound by M. Chalmers,,46,65
261,3,8:13.0,M. Barnes makes 2-pt dunk at rim (assist by M. Chalmers),,48,65
262,3,7:53.0,,R. Westbrook misses 2-pt jump shot from 6 ft,48,65
263,3,7:52.0,,Offensive rebound by Team,48,65
264,3,7:41.0,,K. Durant makes 2-pt jump shot from 13 ft,48,67
265,3,7:25.0,M. Barnes makes 2-pt layup from 1 ft (assist by M. Chalmers),,50,67
266,3,7:13.0,,Personal foul by M. Barnes (drawn by R. Westbrook),50,67
267,3,7:13.0,,R. Westbrook makes free throw 1 of 2,50,68
268,3,7:13.0,,R. Westbrook makes free throw 2 of 2,50,69
269,3,6:49.0,M. Barnes misses 3-pt jump shot from 24 ft,,50,69
270,3,6:49.0,,Defensive rebound by K. Durant,50,69
271,3,6:45.0,,Turnover by A. Roberson (lost ball),50,69
272,3,6:25.0,M. Gasol misses 2-pt jump shot from 6 ft,,50,69
273,3,6:24.0,Offensive rebound by M. Gasol,,50,69
274,3,6:21.0,M. Gasol misses 2-pt jump shot from 16 ft,,50,69
275,3,6:20.0,,Defensive rebound by K. Durant,50,69
276,3,6:13.0,,Turnover by R. Westbrook (bad pass),50,69
277,3,5:55.0,M. Gasol misses 2-pt hook shot from 5 ft,,50,69
278,3,5:55.0,,Defensive rebound by R. Westbrook,50,69
279,3,5:49.0,,R. Westbrook misses 2-pt layup from 1 ft,50,69
280,3,5:48.0,,Offensive rebound by K. Durant,50,69
281,3,5:48.0,,K. Durant makes 2-pt layup from 1 ft,50,71
282,3,5:42.0,Personal foul by R. Westbrook (drawn by M. Chalmers),,50,71
283,3,5:42.0,Memphis full timeout,,50,71
284,3,5:42.0,Z. Randolph enters the game for M. Barnes,,50,71
285,3,5:42.0,J. Green enters the game for M. Gasol,,50,71
286,3,5:42.0,,D. Waiters enters the game for A. Roberson,50,71
287,3,5:27.0,M. Chalmers misses 2-pt layup from 2 ft,,50,71
288,3,5:27.0,,Defensive rebound by K. Durant,50,71
289,3,5:20.0,,S. Ibaka misses 3-pt jump shot from 24 ft,50,71
290,3,5:19.0,,Offensive rebound by K. Durant,50,71
291,3,5:18.0,,K. Durant makes 2-pt dunk at rim,50,73
292,3,5:02.0,Z. Randolph makes 2-pt jump shot from 17 ft (assist by T. Allen),,52,73
293,3,5:02.0,Loose ball foul by J. Green (drawn by S. Ibaka),,52,73
294,3,5:02.0,,S. Ibaka makes free throw 1 of 2,52,74
295,3,5:02.0,,S. Ibaka misses free throw 2 of 2,52,74
296,3,5:01.0,Defensive rebound by J. Green,,52,74
297,3,4:49.0,M. Chalmers makes 2-pt layup at rim,,54,74
298,3,4:31.0,,Turnover by S. Ibaka (traveling),54,74
299,3,4:19.0,Personal foul by R. Westbrook (drawn by J. Green),,54,74
300,3,4:19.0,,N. Collison enters the game for S. Ibaka,54,74
301,3,4:10.0,J. Green misses 3-pt jump shot from 24 ft,,54,74
302,3,4:10.0,,Defensive rebound by Team,54,74
303,3,4:10.0,Loose ball foul by J. Green (drawn by N. Collison),,54,74
304,3,4:10.0,,N. Collison makes free throw 1 of 2,54,75
305,3,4:10.0,,N. Collison makes free throw 2 of 2,54,76
306,3,3:51.0,Z. Randolph misses 2-pt jump shot from 18 ft,,54,76
307,3,3:50.0,,Defensive rebound by K. Durant,54,76
308,3,3:42.0,,Turnover by K. Durant (bad pass; steal by T. Allen),54,76
309,3,3:30.0,J. Green makes 2-pt jump shot from 18 ft (assist by M. Chalmers),,56,76
310,3,3:18.0,,Turnover by R. Westbrook (bad pass; steal by Z. Randolph),56,76
311,3,3:04.0,J. Green makes 2-pt jump shot from 16 ft (assist by J. Green),,58,76
312,3,2:59.0,,Oklahoma City full timeout,58,76
313,3,2:49.0,,Turnover by S. Adams (bad pass),58,76
314,3,2:36.0,Personal foul by N. Collison (drawn by J. Green),,58,76
315,3,2:36.0,J. Green makes free throw 1 of 2,,59,76
316,3,2:36.0,,C. Payne enters the game for R. Westbrook,59,76
317,3,2:36.0,J. Green makes free throw 2 of 2,,60,76
318,3,2:18.0,,Turnover by C. Payne (lost ball; steal by M. Chalmers),60,76
319,3,2:15.0,Shooting foul by K. Durant (drawn by T. Allen),,60,76
320,3,2:15.0,T. Allen misses free throw 1 of 2,,60,76
321,3,2:15.0,Offensive rebound by Team,,60,76
322,3,2:15.0,T. Allen makes free throw 2 of 2,,61,76
323,3,2:01.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by C. Payne),61,79
324,3,1:41.0,J. Green misses 2-pt layup from 1 ft (block by S. Adams),,61,79
325,3,1:40.0,,Defensive rebound by S. Adams,61,79
326,3,1:34.0,,D. Waiters misses 2-pt jump shot from 18 ft,61,79
327,3,1:34.0,,Offensive rebound by K. Durant,61,79
328,3,1:32.0,,K. Durant makes 2-pt jump shot from 7 ft,61,81
329,3,1:16.0,J. Green makes 2-pt jump shot from 19 ft (assist by M. Chalmers),,63,81
330,3,0:57.0,,C. Payne misses 2-pt jump shot from 11 ft,63,81
331,3,0:55.0,,Offensive rebound by N. Collison,63,81
332,3,0:55.0,,N. Collison misses 2-pt layup from 1 ft,63,81
333,3,0:54.0,Defensive rebound by J. Green,,63,81
334,3,0:45.0,M. Chalmers makes 2-pt layup from 2 ft,,65,81
335,3,0:30.0,,D. Waiters makes 2-pt layup at rim,65,83
336,3,0:11.0,J. Green misses 2-pt jump shot from 20 ft,,65,83
337,3,0:10.0,,Defensive rebound by S. Adams,65,83
338,3,0:03.0,,Turnover by K. Durant (lost ball; steal by M. Chalmers),65,83
339,3,0:00.0,M. Chalmers misses 3-pt jump shot from 24 ft,,65,83
340,3,0:00.0,Offensive rebound by Team,,65,83
341,4,11:35.0,,D. Waiters makes 2-pt layup at rim,65,85
342,4,11:20.0,M. Barnes makes 2-pt layup from 1 ft (assist by V. Carter),,67,85
343,4,10:58.0,,E. Freedom misses 2-pt jump shot from 13 ft,67,85
344,4,10:58.0,,Offensive rebound by N. Collison,67,85
345,4,10:38.0,,N. Collison misses 2-pt jump shot from 14 ft,67,85
346,4,10:38.0,Defensive rebound by M. Chalmers,,67,85
347,4,10:22.0,Z. Randolph misses 2-pt jump shot from 4 ft,,67,85
348,4,10:22.0,Offensive rebound by J. Green,,67,85
349,4,10:22.0,J. Green misses 2-pt layup from 1 ft,,67,85
350,4,10:21.0,,Defensive rebound by E. Freedom,67,85
351,4,9:57.0,,N. Collison misses 2-pt jump shot from 7 ft,67,85
352,4,9:57.0,,Offensive rebound by E. Freedom,67,85
353,4,9:57.0,,Turnover by Team (shot clock),67,85
354,4,9:46.0,Shooting block foul by C. Payne (drawn by M. Chalmers),,67,85
355,4,9:46.0,M. Chalmers misses free throw 1 of 2,,67,85
356,4,9:46.0,Offensive rebound by Team,,67,85
357,4,9:46.0,M. Chalmers makes free throw 2 of 2,,68,85
358,4,9:33.0,,E. Freedom misses 2-pt jump shot from 4 ft,68,85
359,4,9:32.0,Defensive rebound by Z. Randolph,,68,85
360,4,9:19.0,Z. Randolph misses 2-pt layup from 2 ft,,68,85
361,4,9:18.0,,Defensive rebound by N. Collison,68,85
362,4,9:11.0,,Oklahoma City full timeout,68,85
363,4,9:02.0,,C. Payne misses 2-pt layup at rim,68,85
364,4,9:02.0,,Offensive rebound by Team,68,85
365,4,9:02.0,Loose ball foul by M. Chalmers (drawn by E. Freedom),,68,85
366,4,9:02.0,Technical foul by J. Green,,68,85
367,4,9:02.0,,A. Morrow makes technical free throw,68,86
368,4,8:57.0,,Personal foul by V. Carter (drawn by E. Freedom),68,86
369,4,8:47.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by N. Collison),68,89
370,4,8:35.0,Personal foul by C. Payne (drawn by V. Carter),,68,89
371,4,8:23.0,M. Chalmers makes 3-pt jump shot from 24 ft,,71,89
372,4,8:04.0,,Shooting foul by M. Chalmers (drawn by A. Morrow),71,89
373,4,8:04.0,,A. Morrow makes free throw 1 of 2,71,90
374,4,8:04.0,,A. Morrow makes free throw 2 of 2,71,91
375,4,7:50.0,Z. Randolph makes 2-pt jump shot from 13 ft,,73,91
376,4,7:29.0,,Offensive foul by E. Freedom (drawn by Z. Randolph),73,91
377,4,7:29.0,,Turnover by E. Freedom (offensive foul),73,91
378,4,7:15.0,Z. Randolph misses 2-pt jump shot from 14 ft,,73,91
379,4,7:15.0,Offensive rebound by Team,,73,91
380,4,7:13.0,,Loose ball foul by N. Collison (drawn by J. Green),73,91
381,4,7:06.0,M. Chalmers makes 3-pt jump shot from 23 ft,,76,91
382,4,6:48.0,,D. Waiters misses 2-pt layup at rim,76,91
383,4,6:47.0,,Offensive rebound by E. Freedom,76,91
384,4,6:47.0,,E. Freedom misses 2-pt layup from 1 ft,76,91
385,4,6:46.0,Defensive rebound by Z. Randolph,,76,91
386,4,6:40.0,Offensive foul by V. Carter (drawn by C. Payne),,76,91
387,4,6:40.0,Turnover by Z. Randolph (offensive foul),,76,91
388,4,6:40.0,,R. Westbrook enters the game for C. Payne,76,91
389,4,6:40.0,,K. Durant enters the game for A. Morrow,76,91
390,4,6:32.0,Violation by V. Carter (kicked ball),,76,91
