,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
168,2,4:53.0,,G. Harris enters the game for J. Nelson,46,38
169,2,4:30.0,J. Barea misses 2-pt layup from 3 ft,,46,38
170,2,4:29.0,,Defensive rebound by Team,46,38
171,2,4:29.0,Loose ball foul by Z. Pachulia,,46,38
172,2,4:29.0,D. Nowitzki enters the game for Z. Pachulia,,46,38
173,2,4:15.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by E. Mudiay),46,41
174,2,3:58.0,J. Barea misses 3-pt jump shot from 25 ft,,46,41
175,2,3:57.0,,Defensive rebound by W. Barton,46,41
176,2,3:53.0,,N. Jokić misses 2-pt layup from 2 ft (block by J. Anderson),46,41
177,2,3:52.0,,Offensive rebound by Team,46,41
178,2,3:52.0,D. Lee enters the game for D. Powell,,46,41
179,2,3:39.0,,G. Harris makes 2-pt jump shot from 14 ft (assist by E. Mudiay),46,43
180,2,3:25.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,46,43
181,2,3:25.0,,Defensive rebound by W. Barton,46,43
182,2,3:14.0,,Personal foul by D. Nowitzki,46,43
183,2,3:14.0,W. Matthews enters the game for J. Barea,,46,43
184,2,3:14.0,D. Harris enters the game for J. Anderson,,46,43
185,2,3:05.0,,E. Mudiay misses 2-pt layup from 2 ft (block by D. Nowitzki),46,43
186,2,3:04.0,Defensive rebound by Team,,46,43
187,2,3:04.0,,Loose ball foul by E. Mudiay,46,43
188,2,2:40.0,D. Nowitzki makes 2-pt layup from 2 ft (assist by W. Matthews),,48,43
189,2,2:31.0,,W. Barton makes 3-pt jump shot from 27 ft (assist by D. Arthur),48,46
190,2,2:02.0,D. Nowitzki misses 2-pt layup from 2 ft,,48,46
191,2,2:01.0,,Defensive rebound by W. Barton,48,46
192,2,1:55.0,,W. Barton misses 3-pt jump shot from 25 ft,48,46
193,2,1:53.0,Defensive rebound by D. Lee,,48,46
194,2,1:43.0,Personal foul by W. Barton,,48,46
195,2,1:43.0,,Denver full timeout,48,46
196,2,1:30.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,48,46
197,2,1:29.0,,Defensive rebound by W. Barton,48,46
198,2,1:07.0,,W. Barton misses 3-pt jump shot from 26 ft,48,46
199,2,1:03.0,Defensive rebound by D. Harris,,48,46
200,2,0:56.0,R. Felton makes 2-pt layup from 2 ft,,50,46
201,2,0:36.0,,Personal foul by R. Felton,50,46
202,2,0:30.0,,D. Arthur misses 3-pt jump shot from 24 ft,50,46
203,2,0:28.0,Defensive rebound by D. Lee,,50,46
204,2,0:05.0,D. Harris misses 2-pt jump shot from 11 ft,,50,46
205,2,0:04.0,,Defensive rebound by W. Barton,50,46
206,2,0:01.0,,Denver full timeout,50,46
207,2,0:01.0,D. Powell enters the game for D. Nowitzki,,50,46
208,2,0:01.0,J. Anderson enters the game for D. Harris,,50,46
209,2,0:00.0,,N. Jokić misses 2-pt jump shot from 12 ft,50,46
210,2,0:00.0,,Offensive rebound by Team,50,46
211,3,11:49.0,D. Nowitzki misses 2-pt jump shot from 5 ft,,50,46
212,3,11:48.0,,Defensive rebound by N. Jokić,50,46
213,3,11:39.0,,E. Mudiay makes 2-pt layup from 1 ft,50,48
214,3,11:19.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,50,48
215,3,11:18.0,,Defensive rebound by N. Jokić,50,48
216,3,11:07.0,,Turnover by G. Harris (lost ball; steal by D. Powell),50,48
217,3,11:02.0,J. Anderson makes 2-pt dunk at rim (assist by R. Felton),,52,48
218,3,10:43.0,,G. Harris misses 3-pt jump shot from 23 ft,52,48
219,3,10:42.0,,Offensive rebound by K. Faried,52,48
220,3,10:35.0,,Personal foul by R. Felton,52,48
221,3,10:35.0,,K. Faried makes free throw 1 of 2,52,49
222,3,10:35.0,,K. Faried misses free throw 2 of 2,52,49
223,3,10:33.0,Defensive rebound by R. Felton,,52,49
224,3,10:12.0,R. Felton misses 2-pt jump shot from 16 ft,,52,49
225,3,10:11.0,,Defensive rebound by J. Sampson,52,49
226,3,10:03.0,,K. Faried misses 2-pt jump shot from 7 ft,52,49
227,3,10:02.0,Defensive rebound by D. Nowitzki,,52,49
228,3,9:54.0,Personal foul by N. Jokić,,52,49
229,3,9:38.0,W. Matthews makes 3-pt jump shot from 27 ft,,55,49
230,3,9:28.0,,E. Mudiay misses 2-pt jump shot from 17 ft,55,49
231,3,9:27.0,,Offensive rebound by K. Faried,55,49
232,3,9:26.0,,Shooting foul by D. Powell (drawn by K. Faried),55,49
233,3,9:26.0,,K. Faried makes free throw 1 of 2,55,50
234,3,9:26.0,Z. Pachulia enters the game for D. Powell,,55,50
235,3,9:26.0,,K. Faried makes free throw 2 of 2,55,51
236,3,9:13.0,W. Matthews misses 2-pt jump shot from 22 ft,,55,51
237,3,9:11.0,,Defensive rebound by K. Faried,55,51
238,3,8:57.0,,G. Harris misses 2-pt jump shot from 3 ft (block by W. Matthews),55,51
239,3,8:56.0,Defensive rebound by Team,,55,51
240,3,8:36.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Felton),,57,51
241,3,8:24.0,,N. Jokić misses 3-pt jump shot from 25 ft,57,51
242,3,8:24.0,Defensive rebound by D. Nowitzki,,57,51
243,3,8:13.0,W. Matthews misses 2-pt layup from 1 ft,,57,51
244,3,8:12.0,,Defensive rebound by N. Jokić,57,51
245,3,8:04.0,,E. Mudiay makes 2-pt layup from 2 ft,57,53
246,3,8:04.0,Technical foul by Z. Pachulia,,57,53
247,3,8:04.0,,E. Mudiay misses technical free throw,57,53
248,3,8:04.0,Offensive rebound by Team,,57,53
249,3,7:51.0,Z. Pachulia misses 2-pt layup from 1 ft (block by J. Sampson),,57,53
250,3,7:49.0,,Defensive rebound by K. Faried,57,53
251,3,7:38.0,,G. Harris makes 2-pt jump shot from 7 ft (assist by J. Sampson),57,55
252,3,7:32.0,Dallas full timeout,,57,55
253,3,7:32.0,D. Harris enters the game for J. Anderson,,57,55
254,3,7:13.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,57,55
255,3,7:12.0,,Defensive rebound by K. Faried,57,55
256,3,6:52.0,,J. Sampson misses 2-pt jump shot from 5 ft,57,55
257,3,6:51.0,,Offensive rebound by Team,57,55
258,3,6:51.0,Loose ball foul by W. Matthews,,57,55
259,3,6:51.0,D. Powell enters the game for D. Nowitzki,,57,55
260,3,6:43.0,,Turnover by N. Jokić (bad pass),57,55
261,3,6:24.0,R. Felton misses 2-pt jump shot from 19 ft,,57,55
262,3,6:23.0,,Defensive rebound by K. Faried,57,55
263,3,6:23.0,Loose ball foul by Z. Pachulia,,57,55
264,3,6:06.0,,G. Harris misses 2-pt jump shot from 19 ft,57,55
265,3,6:06.0,Defensive rebound by D. Powell,,57,55
266,3,5:55.0,W. Matthews misses 3-pt jump shot from 25 ft,,57,55
267,3,5:55.0,,Defensive rebound by N. Jokić,57,55
268,3,5:44.0,,K. Faried misses 2-pt jump shot from 6 ft,57,55
269,3,5:43.0,Defensive rebound by Z. Pachulia,,57,55
270,3,5:19.0,D. Powell misses 2-pt jump shot from 17 ft,,57,55
271,3,5:18.0,,Defensive rebound by Team,57,55
272,3,5:01.0,,Turnover by N. Jokić (bad pass; steal by D. Powell),57,55
273,3,4:44.0,D. Powell misses 2-pt jump shot from 15 ft,,57,55
274,3,4:43.0,,Defensive rebound by N. Jokić,57,55
275,3,4:27.0,,K. Faried misses 2-pt hook shot from 6 ft,57,55
276,3,4:26.0,Defensive rebound by Z. Pachulia,,57,55
277,3,4:05.0,R. Felton makes 3-pt jump shot from 25 ft (assist by D. Harris),,60,55
278,3,4:05.0,,Denver full timeout,60,55
279,3,4:05.0,,D. Arthur enters the game for J. Sampson,60,55
280,3,4:05.0,,W. Barton enters the game for K. Faried,60,55
281,3,4:05.0,,J. Lauvergne enters the game for N. Jokić,60,55
282,3,3:43.0,,D. Arthur makes 2-pt jump shot from 9 ft,60,57
283,3,3:26.0,D. Powell makes 2-pt dunk at rim (assist by D. Harris),,62,57
284,3,3:15.0,,E. Mudiay misses 3-pt jump shot from 24 ft,62,57
285,3,3:13.0,Defensive rebound by W. Matthews,,62,57
286,3,2:55.0,D. Powell misses 2-pt jump shot from 20 ft,,62,57
287,3,2:55.0,,Defensive rebound by W. Barton,62,57
288,3,2:46.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),62,60
289,3,2:44.0,Dallas full timeout,,62,60
290,3,2:44.0,D. Nowitzki enters the game for D. Powell,,62,60
291,3,2:44.0,J. Barea enters the game for W. Matthews,,62,60
292,3,2:44.0,J. Anderson enters the game for R. Felton,,62,60
293,3,2:44.0,,D. Augustin enters the game for G. Harris,62,60
294,3,2:29.0,D. Harris misses 3-pt jump shot from 26 ft,,62,60
295,3,2:29.0,,Defensive rebound by D. Augustin,62,60
296,3,2:12.0,,Turnover by D. Arthur (bad pass; steal by D. Nowitzki),62,60
297,3,1:59.0,J. Barea makes 2-pt layup from 2 ft,,64,60
298,3,1:46.0,,Turnover by W. Barton (bad pass; steal by D. Harris),64,60
299,3,1:33.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,64,60
300,3,1:32.0,,Defensive rebound by E. Mudiay,64,60
301,3,1:31.0,,E. Mudiay makes 2-pt layup from 2 ft,64,62
302,3,1:31.0,,Shooting foul by J. Barea (drawn by E. Mudiay),64,62
303,3,1:31.0,,E. Mudiay makes free throw 1 of 1,64,63
304,3,1:16.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,64,63
305,3,1:13.0,Offensive rebound by J. Anderson,,64,63
306,3,1:13.0,J. Anderson makes 2-pt dunk at rim,,66,63
307,3,0:54.0,,Turnover by J. Lauvergne (traveling),66,63
308,3,0:33.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by J. Barea),,69,63
309,3,0:15.0,,Turnover by E. Mudiay (bad pass; steal by J. Barea),69,63
310,3,0:05.0,Personal take foul by E. Mudiay,,69,63
311,3,0:02.0,J. Barea makes 3-pt jump shot from 24 ft (assist by J. Anderson),,72,63
312,3,0:00.0,,W. Barton makes 3-pt jump shot from 32 ft (assist by J. Lauvergne),72,66
313,4,11:39.0,,D. Arthur misses 2-pt layup from 1 ft,72,66
314,4,11:38.0,Defensive rebound by J. Anderson,,72,66
315,4,11:25.0,D. Harris misses 3-pt jump shot from 23 ft,,72,66
316,4,11:25.0,,Defensive rebound by D. Arthur,72,66
317,4,11:21.0,,Shooting foul by J. Anderson (drawn by D. Augustin),72,66
318,4,11:21.0,,D. Augustin makes free throw 1 of 2,72,67
319,4,11:21.0,,D. Augustin makes free throw 2 of 2,72,68
320,4,10:57.0,D. Harris misses 3-pt jump shot from 25 ft,,72,68
321,4,10:57.0,,Defensive rebound by D. Augustin,72,68
322,4,10:48.0,,D. Augustin misses 2-pt hook shot from 3 ft,72,68
323,4,10:47.0,Defensive rebound by Z. Pachulia,,72,68
324,4,10:28.0,J. Anderson misses 2-pt jump shot from 4 ft,,72,68
325,4,10:27.0,,Defensive rebound by Team,72,68
326,4,10:27.0,Loose ball foul by Z. Pachulia,,72,68
327,4,10:27.0,W. Matthews enters the game for J. Anderson,,72,68
328,4,10:27.0,D. Powell enters the game for Z. Pachulia,,72,68
329,4,10:03.0,,D. Arthur makes 2-pt jump shot from 9 ft,72,70
330,4,9:46.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),,74,70
331,4,9:28.0,,D. Augustin misses 2-pt jump shot from 18 ft,74,70
332,4,9:27.0,Defensive rebound by D. Nowitzki,,74,70
333,4,9:15.0,J. Barea makes 2-pt jump shot from 15 ft,,76,70
334,4,9:15.0,,Denver full timeout,76,70
335,4,8:58.0,,J. Lauvergne makes 2-pt layup from 2 ft,76,72
336,4,8:37.0,D. Powell makes 2-pt layup from 1 ft (assist by D. Harris),,78,72
337,4,8:09.0,,W. Barton misses 2-pt jump shot from 6 ft,78,72
338,4,8:08.0,Defensive rebound by W. Matthews,,78,72
339,4,7:51.0,D. Harris misses 3-pt jump shot from 26 ft,,78,72
340,4,7:50.0,,Defensive rebound by J. Lauvergne,78,72
341,4,7:37.0,,J. Lauvergne makes 2-pt jump shot from 6 ft (assist by D. Augustin),78,74
342,4,7:29.0,Dallas full timeout,,78,74
343,4,7:29.0,R. Felton enters the game for D. Nowitzki,,78,74
344,4,7:29.0,Z. Pachulia enters the game for D. Harris,,78,74
345,4,7:29.0,,G. Harris enters the game for A. Toupane,78,74
346,4,7:20.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by J. Barea),,81,74
347,4,7:05.0,,Personal foul by Z. Pachulia,81,74
348,4,7:05.0,,K. Faried enters the game for D. Arthur,81,74
349,4,6:56.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by D. Augustin),81,77
350,4,6:34.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,83,77
351,4,6:12.0,,Turnover by K. Faried (lost ball; steal by J. Barea),83,77
352,4,5:52.0,D. Powell makes 2-pt jump shot from 18 ft (assist by J. Barea),,85,77
353,4,5:35.0,,Denver full timeout,85,77
354,4,5:35.0,,E. Mudiay enters the game for D. Augustin,85,77
355,4,5:25.0,,W. Barton misses 2-pt jump shot from 6 ft,85,77
356,4,5:25.0,Defensive rebound by Team,,85,77
357,4,5:25.0,,Loose ball foul by J. Lauvergne,85,77
358,4,5:08.0,J. Barea misses 3-pt jump shot from 25 ft,,85,77
359,4,5:08.0,Offensive rebound by Z. Pachulia,,85,77
360,4,5:03.0,W. Matthews misses 3-pt jump shot from 24 ft,,85,77
361,4,5:02.0,Offensive rebound by D. Powell,,85,77
362,4,5:01.0,D. Powell makes 2-pt dunk at rim,,87,77
363,4,4:47.0,,J. Lauvergne misses 2-pt hook shot from 4 ft,87,77
364,4,4:46.0,,Offensive rebound by K. Faried,87,77
365,4,4:46.0,,K. Faried makes 2-pt layup from 1 ft,87,79
366,4,4:23.0,D. Powell makes 2-pt jump shot from 13 ft (assist by J. Barea),,89,79
367,4,4:23.0,,Denver full timeout,89,79
368,4,4:23.0,D. Harris enters the game for J. Barea,,89,79
369,4,4:23.0,,N. Jokić enters the game for J. Lauvergne,89,79
370,4,4:14.0,,Shooting foul by D. Powell (drawn by W. Barton),89,79
371,4,4:14.0,,W. Barton makes free throw 1 of 2,89,80
372,4,4:14.0,,W. Barton makes free throw 2 of 2,89,81
373,4,3:48.0,W. Matthews misses 2-pt jump shot from 20 ft,,89,81
374,4,3:48.0,,Defensive rebound by E. Mudiay,89,81
375,4,3:45.0,,E. Mudiay misses 2-pt layup from 2 ft (block by D. Harris),89,81
376,4,3:44.0,,Offensive rebound by Team,89,81
377,4,3:44.0,D. Nowitzki enters the game for Z. Pachulia,,89,81
378,4,3:44.0,J. Barea enters the game for D. Harris,,89,81
379,4,3:32.0,,E. Mudiay misses 3-pt jump shot from 26 ft,89,81
380,4,3:31.0,Defensive rebound by W. Matthews,,89,81
381,4,3:18.0,J. Barea makes 3-pt jump shot from 23 ft (assist by R. Felton),,92,81
382,4,3:10.0,,Shooting foul by D. Nowitzki (drawn by W. Barton),92,81
383,4,3:10.0,,W. Barton makes free throw 1 of 2,92,82
384,4,3:10.0,,D. Arthur enters the game for K. Faried,92,82
385,4,3:10.0,,W. Barton makes free throw 2 of 2,92,83
386,4,2:56.0,Turnover by J. Barea (bad pass; steal by N. Jokić),,92,83
387,4,2:52.0,,Shooting block foul by R. Felton (drawn by E. Mudiay),92,83
388,4,2:52.0,,E. Mudiay makes free throw 1 of 2,92,84
389,4,2:52.0,,E. Mudiay makes free throw 2 of 2,92,85
