,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
62,1,4:17.0,Z. Randolph makes 2-pt jump shot from 13 ft,,21,16
63,1,3:53.0,,B. Griffin makes 2-pt jump shot from 2 ft,21,18
64,1,3:44.0,Z. Randolph makes 2-pt jump shot from 19 ft (assist by M. Conley),,23,18
65,1,3:24.0,,Turnover by J. Redick (bad pass; steal by Z. Randolph),23,18
66,1,3:12.0,Memphis full timeout,,23,18
67,1,3:12.0,,J. Smith enters the game for D. Jordan,23,18
68,1,3:12.0,,J. Crawford enters the game for J. Redick,23,18
69,1,3:12.0,J. Green enters the game for T. Allen,,23,18
70,1,2:58.0,Z. Randolph misses 2-pt jump shot from 18 ft (block by J. Smith),,23,18
71,1,2:54.0,,Defensive rebound by J. Smith,23,18
72,1,2:51.0,,P. Pierce misses 2-pt layup from 1 ft (block by J. Green),23,18
73,1,2:48.0,Defensive rebound by Z. Randolph,,23,18
74,1,2:35.0,Shooting foul by J. Smith (drawn by J. Green),,23,18
75,1,2:35.0,J. Green misses free throw 1 of 2,,23,18
76,1,2:35.0,Offensive rebound by Team,,23,18
77,1,2:35.0,M. Gasol enters the game for Z. Randolph,,23,18
78,1,2:35.0,M. Barnes enters the game for C. Lee,,23,18
79,1,2:35.0,J. Green makes free throw 2 of 2,,24,18
80,1,2:13.0,B. Udrih enters the game for M. Conley,,24,18
81,1,2:11.0,,Shooting foul by M. Barnes (drawn by J. Crawford),24,18
82,1,2:11.0,,J. Crawford makes free throw 1 of 3,24,19
83,1,2:11.0,,J. Crawford makes free throw 2 of 3,24,20
84,1,2:11.0,,J. Crawford makes free throw 3 of 3,24,21
85,1,1:58.0,J. Green misses 2-pt jump shot from 15 ft,,24,21
86,1,1:57.0,,Defensive rebound by B. Griffin,24,21
87,1,1:48.0,,B. Griffin misses 2-pt jump shot from 20 ft,24,21
88,1,1:47.0,Defensive rebound by M. Barnes,,24,21
89,1,1:36.0,M. Gasol misses 2-pt jump shot from 14 ft,,24,21
90,1,1:30.0,,Defensive rebound by J. Smith,24,21
91,1,1:23.0,,J. Smith misses 2-pt layup from 1 ft,24,21
92,1,1:21.0,Defensive rebound by J. Green,,24,21
93,1,1:07.0,B. Udrih makes 2-pt jump shot from 16 ft (assist by M. Barnes),,26,21
94,1,0:47.0,,Shooting foul by J. Green (drawn by B. Griffin),26,21
95,1,0:47.0,,B. Griffin makes free throw 1 of 2,26,22
96,1,0:47.0,,B. Griffin makes free throw 2 of 2,26,23
97,1,0:30.0,B. Udrih misses 3-pt jump shot from 24 ft,,26,23
98,1,0:29.0,,Defensive rebound by B. Griffin,26,23
99,1,0:09.0,,A. Rivers makes 2-pt layup from 1 ft (assist by P. Pierce),26,25
100,1,0:04.0,B. Udrih misses 2-pt jump shot from 13 ft (block by J. Smith),,26,25
101,1,0:03.0,Offensive rebound by B. Udrih,,26,25
102,1,0:01.0,B. Udrih misses 2-pt layup at rim (block by J. Smith),,26,25
103,1,0:00.0,Offensive rebound by Team,,26,25
104,2,11:46.0,J. Green misses 2-pt jump shot from 18 ft,,26,25
105,2,11:45.0,,Defensive rebound by J. Smith,26,25
106,2,11:27.0,,P. Pierce misses 3-pt jump shot from 23 ft,26,25
107,2,11:26.0,Defensive rebound by M. Barnes,,26,25
108,2,11:19.0,Turnover by B. Udrih (bad pass; steal by A. Rivers),,26,25
109,2,11:11.0,,J. Smith misses 2-pt layup from 2 ft (block by M. Barnes),26,25
110,2,11:10.0,Defensive rebound by J. Green,,26,25
111,2,11:04.0,M. Barnes misses 2-pt layup at rim,,26,25
112,2,11:03.0,Offensive rebound by B. Udrih,,26,25
113,2,11:03.0,Offensive foul by J. Green (drawn by W. Johnson),,26,25
114,2,11:03.0,Turnover by J. Green (offensive foul),,26,25
115,2,10:50.0,,A. Rivers makes 2-pt jump shot from 20 ft,26,27
116,2,10:50.0,Memphis full timeout,,26,27
117,2,10:50.0,,C. Paul enters the game for W. Johnson,26,27
118,2,10:50.0,M. Conley enters the game for B. Udrih,,26,27
119,2,10:36.0,J. Green misses 2-pt jump shot from 19 ft,,26,27
120,2,10:35.0,,Defensive rebound by P. Pierce,26,27
121,2,10:17.0,,J. Crawford makes 2-pt layup from 1 ft,26,29
122,2,9:55.0,M. Conley misses 2-pt jump shot from 21 ft,,26,29
123,2,9:53.0,,Defensive rebound by J. Crawford,26,29
124,2,9:50.0,,Turnover by A. Rivers (step out of bounds),26,29
125,2,9:35.0,J. Green makes 2-pt dunk at rim (assist by M. Gasol),,28,29
126,2,9:24.0,,J. Crawford misses 3-pt jump shot from 25 ft,28,29
127,2,9:23.0,Defensive rebound by J. Green,,28,29
128,2,9:11.0,Personal foul by A. Rivers (drawn by J. Green),,28,29
129,2,9:11.0,C. Lee enters the game for J. Green,,28,29
130,2,9:11.0,,L. Stephenson enters the game for A. Rivers,28,29
131,2,9:07.0,Turnover by M. Gasol (offensive foul),,28,29
132,2,9:07.0,Offensive foul by M. Gasol (drawn by J. Smith),,28,29
133,2,8:55.0,,Turnover by P. Pierce (traveling),28,29
134,2,8:41.0,M. Barnes misses 3-pt jump shot from 24 ft,,28,29
135,2,8:41.0,,Defensive rebound by J. Smith,28,29
136,2,8:31.0,,P. Pierce misses 3-pt jump shot from 23 ft,28,29
137,2,8:31.0,Defensive rebound by Team,,28,29
138,2,8:31.0,,D. Jordan enters the game for J. Smith,28,29
139,2,8:17.0,M. Conley misses 2-pt jump shot from 19 ft,,28,29
140,2,8:16.0,,Defensive rebound by L. Stephenson,28,29
141,2,8:03.0,,J. Crawford misses 2-pt layup from 2 ft (block by M. Barnes),28,29
142,2,8:03.0,,Offensive rebound by Team,28,29
143,2,8:03.0,,B. Griffin enters the game for P. Pierce,28,29
144,2,7:39.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),28,31
145,2,7:21.0,M. Gasol misses 2-pt jump shot from 14 ft,,28,31
146,2,7:20.0,,Defensive rebound by B. Griffin,28,31
147,2,7:14.0,,C. Paul makes 3-pt jump shot from 24 ft,28,34
148,2,6:54.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by C. Lee),,30,34
149,2,6:31.0,,Shooting foul by C. Lee (drawn by D. Jordan),30,34
150,2,6:31.0,,D. Jordan misses free throw 1 of 2,30,34
151,2,6:31.0,,Offensive rebound by Team,30,34
152,2,6:31.0,Z. Randolph enters the game for M. Barnes,,30,34
153,2,6:31.0,T. Allen enters the game for J. Green,,30,34
154,2,6:31.0,,J. Redick enters the game for J. Crawford,30,34
155,2,6:31.0,,D. Jordan makes free throw 2 of 2,30,35
156,2,6:05.0,M. Conley makes 2-pt layup from 2 ft,,32,35
157,2,5:47.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),32,37
158,2,5:34.0,Shooting foul by J. Redick (drawn by C. Lee),,32,37
159,2,5:34.0,Official timeout,,32,37
160,2,5:34.0,C. Lee makes free throw 1 of 2,,33,37
161,2,5:34.0,C. Lee makes free throw 2 of 2,,34,37
162,2,5:12.0,,B. Griffin misses 2-pt jump shot from 19 ft,34,37
163,2,5:11.0,Defensive rebound by M. Gasol,,34,37
164,2,5:01.0,Shooting foul by D. Jordan (drawn by M. Gasol),,34,37
165,2,5:01.0,M. Gasol makes free throw 1 of 2,,35,37
166,2,5:01.0,,A. Rivers enters the game for C. Paul,35,37
167,2,5:01.0,M. Gasol makes free throw 2 of 2,,36,37
168,2,4:52.0,,Turnover by L. Stephenson (traveling),36,37
169,2,4:39.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),,38,37
170,2,4:20.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),38,39
171,2,3:54.0,Turnover by M. Gasol (lost ball; steal by B. Griffin),,38,39
172,2,3:50.0,,B. Griffin makes 2-pt layup from 1 ft,38,41
173,2,3:50.0,,Shooting foul by C. Lee (drawn by B. Griffin),38,41
174,2,3:50.0,B. Udrih enters the game for M. Conley,,38,41
175,2,3:50.0,,B. Griffin makes free throw 1 of 1,38,42
176,2,3:29.0,Z. Randolph makes 2-pt jump shot from 17 ft (assist by C. Lee),,40,42
177,2,3:12.0,,B. Griffin misses 2-pt jump shot from 19 ft,40,42
178,2,3:12.0,Defensive rebound by B. Udrih,,40,42
179,2,3:06.0,J. Green enters the game for M. Gasol,,40,42
180,2,2:55.0,J. Green makes 2-pt dunk at rim (assist by Z. Randolph),,42,42
181,2,2:34.0,,B. Griffin misses 2-pt hook shot at rim,42,42
182,2,2:32.0,,Offensive rebound by D. Jordan,42,42
183,2,2:29.0,,Turnover by L. Stephenson (bad pass; steal by T. Allen),42,42
184,2,2:23.0,T. Allen makes 2-pt layup from 1 ft,,44,42
185,2,2:08.0,,Shooting foul by Z. Randolph (drawn by A. Rivers),44,42
186,2,2:08.0,,LA Clippers full timeout,44,42
187,2,2:08.0,,C. Paul enters the game for L. Stephenson,44,42
188,2,2:08.0,,A. Rivers makes free throw 1 of 2,44,43
189,2,2:08.0,,A. Rivers makes free throw 2 of 2,44,44
190,2,1:51.0,B. Udrih misses 2-pt jump shot from 17 ft,,44,44
191,2,1:51.0,,Defensive rebound by B. Griffin,44,44
192,2,1:45.0,,Turnover by C. Paul (lost ball),44,44
193,2,1:45.0,M. Gasol enters the game for J. Green,,44,44
194,2,1:45.0,,J. Crawford enters the game for A. Rivers,44,44
195,2,1:29.0,Shooting foul by D. Jordan (drawn by T. Allen),,44,44
196,2,1:29.0,T. Allen misses free throw 1 of 2,,44,44
197,2,1:29.0,Offensive rebound by Team,,44,44
198,2,1:29.0,T. Allen misses free throw 2 of 2,,44,44
199,2,1:27.0,Offensive rebound by T. Allen,,44,44
200,2,1:17.0,M. Gasol misses 2-pt jump shot from 11 ft,,44,44
201,2,1:16.0,Offensive rebound by T. Allen,,44,44
202,2,1:13.0,T. Allen misses 2-pt layup at rim,,44,44
203,2,1:13.0,,Defensive rebound by D. Jordan,44,44
204,2,1:03.0,,Offensive foul by B. Griffin (drawn by T. Allen),44,44
205,2,1:03.0,,Turnover by B. Griffin (offensive foul),44,44
206,2,0:55.0,Turnover by B. Udrih (bad pass),,44,44
207,2,0:45.0,,Offensive foul by C. Paul (drawn by B. Udrih),44,44
208,2,0:45.0,,Turnover by C. Paul (offensive foul),44,44
209,2,0:45.0,,J. Smith enters the game for D. Jordan,44,44
210,2,0:45.0,,A. Rivers enters the game for C. Paul,44,44
211,2,0:29.0,Z. Randolph makes 2-pt layup from 1 ft,,46,44
212,2,0:21.0,,LA Clippers full timeout,46,44
213,2,0:21.0,,C. Paul enters the game for J. Smith,46,44
214,2,0:21.0,J. Green enters the game for Z. Randolph,,46,44
215,2,0:21.0,M. Barnes enters the game for M. Gasol,,46,44
216,2,0:21.0,J. Green enters the game for B. Udrih,,46,44
217,2,0:19.0,,Personal foul by J. Green (drawn by C. Paul),46,44
218,2,0:07.0,,Shooting foul by J. Green (drawn by J. Crawford),46,44
219,2,0:07.0,,J. Crawford makes free throw 1 of 2,46,45
220,2,0:07.0,,L. Mbah a Moute enters the game for C. Paul,46,45
221,2,0:07.0,M. Conley enters the game for T. Allen,,46,45
222,2,0:07.0,,J. Crawford makes free throw 2 of 2,46,46
223,2,0:03.0,M. Conley misses 2-pt jump shot from 5 ft,,46,46
224,2,0:00.0,Offensive rebound by Team,,46,46
225,3,11:39.0,C. Lee makes 2-pt jump shot from 16 ft (assist by Z. Randolph),,48,46
226,3,11:15.0,,D. Jordan misses 2-pt layup from 1 ft,48,46
227,3,11:14.0,Defensive rebound by M. Conley,,48,46
228,3,10:59.0,C. Lee misses 2-pt layup from 2 ft (block by D. Jordan),,48,46
229,3,10:58.0,Offensive rebound by Z. Randolph,,48,46
230,3,10:54.0,Z. Randolph makes 2-pt layup from 1 ft,,50,46
231,3,10:37.0,,B. Griffin misses 2-pt jump shot from 19 ft,50,46
232,3,10:37.0,Defensive rebound by C. Lee,,50,46
233,3,10:24.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by C. Lee),,52,46
234,3,10:08.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by D. Jordan),52,48
235,3,9:43.0,Z. Randolph misses 2-pt hook shot from 7 ft,,52,48
236,3,9:41.0,,Defensive rebound by L. Stephenson,52,48
237,3,9:32.0,,Turnover by C. Paul (bad pass; steal by T. Allen),52,48
238,3,9:31.0,Turnover by T. Allen (step out of bounds),,52,48
239,3,9:23.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),52,51
240,3,9:05.0,Z. Randolph misses 2-pt jump shot from 13 ft,,52,51
241,3,9:05.0,,Defensive rebound by B. Griffin,52,51
242,3,8:47.0,,B. Griffin misses 2-pt jump shot from 4 ft,52,51
243,3,8:45.0,,Offensive rebound by D. Jordan,52,51
244,3,8:44.0,,D. Jordan misses 2-pt layup from 1 ft,52,51
245,3,8:44.0,Defensive rebound by T. Allen,,52,51
246,3,8:44.0,,Violation by L. Stephenson (kicked ball),52,51
247,3,8:44.0,,A. Rivers enters the game for C. Paul,52,51
248,3,8:33.0,M. Conley misses 3-pt jump shot from 24 ft,,52,51
249,3,8:33.0,,Defensive rebound by D. Jordan,52,51
250,3,8:09.0,,D. Jordan misses 2-pt layup from 1 ft,52,51
251,3,8:09.0,,Offensive rebound by D. Jordan,52,51
252,3,8:09.0,,D. Jordan makes 2-pt layup from 1 ft,52,53
253,3,7:52.0,C. Lee misses 2-pt layup from 1 ft (block by D. Jordan),,52,53
254,3,7:51.0,Offensive rebound by M. Conley,,52,53
255,3,7:49.0,Personal foul by A. Rivers (drawn by M. Gasol),,52,53
256,3,7:35.0,M. Conley misses 3-pt jump shot from 24 ft,,52,53
257,3,7:35.0,Offensive rebound by Team,,52,53
258,3,7:28.0,M. Gasol makes 2-pt hook shot from 9 ft (assist by M. Conley),,54,53
259,3,7:09.0,,Turnover by J. Redick (bad pass; steal by M. Conley),54,53
260,3,7:04.0,M. Conley makes 2-pt layup from 1 ft,,56,53
261,3,6:37.0,,J. Redick misses 3-pt jump shot from 27 ft,56,53
262,3,6:36.0,,Offensive rebound by L. Stephenson,56,53
263,3,6:33.0,,L. Stephenson misses 2-pt layup from 1 ft,56,53
264,3,6:33.0,,Offensive rebound by B. Griffin,56,53
265,3,6:29.0,,B. Griffin makes 2-pt dunk at rim,56,55
266,3,6:12.0,M. Gasol makes 2-pt hook shot from 6 ft,,58,55
267,3,5:56.0,,J. Redick misses 3-pt jump shot from 27 ft,58,55
268,3,5:55.0,Defensive rebound by M. Gasol,,58,55
269,3,5:52.0,,Offensive charge foul by C. Lee (drawn by J. Redick),58,55
270,3,5:52.0,Turnover by C. Lee (offensive foul),,58,55
271,3,5:52.0,,LA Clippers full timeout,58,55
272,3,5:52.0,M. Barnes enters the game for T. Allen,,58,55
273,3,5:52.0,B. Udrih enters the game for M. Conley,,58,55
274,3,5:52.0,,C. Paul enters the game for A. Rivers,58,55
275,3,5:38.0,,B. Griffin makes 2-pt layup from 1 ft,58,57
276,3,5:38.0,,Shooting foul by Z. Randolph (drawn by B. Griffin),58,57
277,3,5:38.0,,B. Griffin makes free throw 1 of 1,58,58
278,3,5:19.0,C. Lee misses 2-pt layup from 2 ft,,58,58
279,3,5:18.0,Offensive rebound by Z. Randolph,,58,58
280,3,5:16.0,Z. Randolph makes 2-pt layup from 1 ft,,60,58
281,3,5:05.0,,C. Paul misses 2-pt jump shot from 14 ft,60,58
282,3,5:04.0,,Offensive rebound by B. Griffin,60,58
283,3,4:58.0,,J. Crawford enters the game for L. Stephenson,60,58
284,3,4:58.0,J. Green enters the game for M. Gasol,,60,58
285,3,4:47.0,,Shooting foul by B. Udrih (drawn by C. Paul),60,58
286,3,4:47.0,,C. Paul makes free throw 1 of 2,60,59
287,3,4:47.0,,C. Paul makes free throw 2 of 2,60,60
288,3,4:21.0,B. Udrih misses 2-pt layup from 1 ft (block by D. Jordan),,60,60
289,3,4:20.0,,Defensive rebound by D. Jordan,60,60
290,3,4:20.0,,J. Smith enters the game for D. Jordan,60,60
291,3,4:20.0,,A. Rivers enters the game for J. Redick,60,60
292,3,4:04.0,,Turnover by J. Crawford (bad pass),60,60
293,3,3:41.0,B. Udrih misses 2-pt layup from 2 ft (block by B. Griffin),,60,60
294,3,3:41.0,,Defensive rebound by B. Griffin,60,60
295,3,3:41.0,Loose ball foul by J. Green (drawn by B. Griffin),,60,60
296,3,3:41.0,,P. Pierce enters the game for B. Griffin,60,60
297,3,3:25.0,,P. Pierce misses 3-pt jump shot from 24 ft,60,60
298,3,3:25.0,Defensive rebound by Z. Randolph,,60,60
299,3,3:10.0,Z. Randolph makes 2-pt hook shot from 2 ft (assist by C. Lee),,62,60
300,3,2:53.0,,J. Crawford misses 3-pt jump shot from 24 ft,62,60
301,3,2:52.0,Defensive rebound by M. Barnes,,62,60
302,3,2:43.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by J. Green),,64,60
303,3,2:06.0,,J. Crawford misses 2-pt jump shot from 19 ft,64,60
304,3,2:02.0,,Offensive rebound by C. Paul,64,60
305,3,1:57.0,,C. Paul makes 2-pt layup from 1 ft,64,62
306,3,1:38.0,M. Barnes misses 2-pt jump shot from 6 ft,,64,62
307,3,1:37.0,,Defensive rebound by J. Smith,64,62
308,3,1:34.0,,Shooting foul by Z. Randolph (drawn by A. Rivers),64,62
309,3,1:34.0,Memphis full timeout,,64,62
310,3,1:34.0,J. Green enters the game for C. Lee,,64,62
311,3,1:34.0,,A. Rivers makes free throw 1 of 2,64,63
312,3,1:34.0,,A. Rivers misses free throw 2 of 2,64,63
313,3,1:33.0,Defensive rebound by M. Barnes,,64,63
314,3,1:14.0,Turnover by J. Green (traveling),,64,63
315,3,0:53.0,,Shooting foul by M. Barnes (drawn by A. Rivers),64,63
316,3,0:53.0,,A. Rivers makes free throw 1 of 2,64,64
317,3,0:53.0,,A. Rivers makes free throw 2 of 2,64,65
318,3,0:31.0,Turnover by M. Barnes (lost ball),,64,65
319,3,0:31.0,Loose ball foul by M. Barnes (drawn by C. Paul),,64,65
320,3,0:31.0,,C. Paul makes free throw 1 of 2,64,66
321,3,0:31.0,,C. Paul makes free throw 2 of 2,64,67
322,3,0:17.0,J. Green makes 2-pt dunk at rim (assist by B. Udrih),,66,67
323,3,0:01.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by J. Smith),66,70
324,4,11:43.0,,A. Rivers misses 2-pt layup from 2 ft,66,70
325,4,11:43.0,Defensive rebound by Z. Randolph,,66,70
326,4,11:27.0,Turnover by M. Conley (lost ball; steal by A. Rivers),,66,70
327,4,11:24.0,,Shooting foul by J. Green (drawn by J. Smith),66,70
328,4,11:24.0,,J. Smith makes free throw 1 of 2,66,71
329,4,11:24.0,,D. Jordan enters the game for C. Paul,66,71
330,4,11:24.0,,J. Smith makes free throw 2 of 2,66,72
331,4,11:00.0,J. Green misses 2-pt jump shot from 8 ft,,66,72
332,4,10:59.0,,Defensive rebound by D. Jordan,66,72
333,4,10:53.0,,A. Rivers misses 2-pt layup from 1 ft,66,72
334,4,10:51.0,Defensive rebound by J. Green,,66,72
335,4,10:42.0,Z. Randolph misses 2-pt jump shot from 17 ft,,66,72
336,4,10:41.0,,Defensive rebound by J. Smith,66,72
337,4,10:35.0,,D. Jordan makes 2-pt layup from 1 ft (assist by J. Smith),66,74
338,4,10:29.0,Memphis full timeout,,66,74
339,4,10:29.0,,Violation by Team (delay of game),66,74
340,4,10:17.0,M. Barnes makes 2-pt layup from 2 ft (assist by M. Gasol),,68,74
341,4,10:05.0,,Personal foul by M. Barnes (drawn by D. Jordan),68,74
342,4,9:52.0,,J. Crawford misses 2-pt layup from 1 ft,68,74
343,4,9:51.0,Defensive rebound by Z. Randolph,,68,74
344,4,9:40.0,Shooting foul by D. Jordan (drawn by M. Conley),,68,74
345,4,9:40.0,M. Conley makes free throw 1 of 2,,69,74
346,4,9:40.0,M. Conley makes free throw 2 of 2,,70,74
347,4,9:30.0,,Turnover by J. Crawford (lost ball; steal by M. Barnes),70,74
348,4,9:26.0,Flagrant foul type 1 by P. Pierce (drawn by J. Green),,70,74
349,4,9:26.0,J. Green makes flagrant free throw 1 of 2,,71,74
350,4,9:26.0,J. Green misses flagrant free throw 2 of 2,,71,74
351,4,9:26.0,Offensive rebound by Team,,71,74
352,4,9:26.0,,B. Griffin enters the game for J. Smith,71,74
353,4,9:16.0,J. Green misses 3-pt jump shot from 22 ft,,71,74
354,4,9:15.0,,Defensive rebound by D. Jordan,71,74
355,4,9:13.0,,Turnover by D. Jordan (lost ball; steal by Z. Randolph),71,74
356,4,8:56.0,Shooting foul by D. Jordan (drawn by M. Gasol),,71,74
357,4,8:56.0,M. Gasol makes free throw 1 of 2,,72,74
358,4,8:56.0,M. Gasol misses free throw 2 of 2,,72,74
359,4,8:55.0,,Defensive rebound by B. Griffin,72,74
360,4,8:39.0,,C. Paul enters the game for A. Rivers,72,74
361,4,8:34.0,,Flagrant foul type 1 by M. Gasol (drawn by B. Griffin),72,74
362,4,8:34.0,,B. Griffin makes flagrant free throw 1 of 2,72,75
363,4,8:34.0,,B. Griffin makes flagrant free throw 2 of 2,72,76
364,4,8:25.0,,C. Paul misses 3-pt jump shot from 24 ft,72,76
365,4,8:24.0,Defensive rebound by M. Gasol,,72,76
366,4,8:08.0,M. Gasol makes 2-pt dunk at rim (assist by Z. Randolph),,74,76
367,4,7:48.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),74,78
368,4,7:22.0,J. Green misses 2-pt jump shot from 11 ft,,74,78
369,4,7:22.0,Offensive rebound by Team,,74,78
370,4,7:22.0,,Loose ball foul by B. Griffin (drawn by Z. Randolph),74,78
371,4,7:22.0,,J. Redick enters the game for J. Crawford,74,78
372,4,7:08.0,M. Barnes misses 2-pt jump shot from 21 ft,,74,78
373,4,7:07.0,,Defensive rebound by D. Jordan,74,78
374,4,6:40.0,,C. Paul misses 3-pt jump shot from 24 ft,74,78
375,4,6:39.0,Defensive rebound by M. Conley,,74,78
376,4,6:28.0,Offensive foul by M. Gasol (drawn by J. Redick),,74,78
377,4,6:28.0,Turnover by M. Gasol (offensive foul),,74,78
378,4,6:15.0,,J. Redick misses 3-pt jump shot from 25 ft,74,78
379,4,6:15.0,Defensive rebound by M. Gasol,,74,78
380,4,5:56.0,M. Conley misses 2-pt jump shot from 10 ft,,74,78
381,4,5:53.0,,Defensive rebound by B. Griffin,74,78
382,4,5:36.0,,B. Griffin misses 2-pt jump shot from 6 ft,74,78
383,4,5:35.0,Defensive rebound by M. Gasol,,74,78
384,4,5:30.0,Turnover by M. Conley (lost ball; steal by J. Redick),,74,78
385,4,5:23.0,,J. Redick misses 3-pt jump shot from 24 ft,74,78
386,4,5:21.0,Defensive rebound by M. Barnes,,74,78
387,4,5:15.0,Shooting foul by B. Griffin (drawn by Z. Randolph),,74,78
388,4,5:15.0,Official timeout,,74,78
389,4,5:15.0,T. Allen enters the game for J. Green,,74,78
390,4,5:15.0,Z. Randolph makes free throw 1 of 2,,75,78
391,4,5:15.0,Z. Randolph makes free throw 2 of 2,,76,78
392,4,5:00.0,,C. Paul makes 2-pt jump shot from 20 ft (assist by B. Griffin),76,80
