,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
27,1,8:38.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),9,6
28,1,8:17.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by R. Lopez),,11,6
29,1,7:56.0,,D. Wade misses 2-pt layup from 1 ft,11,6
30,1,7:55.0,Defensive rebound by K. Porziņģis,,11,6
31,1,7:43.0,Shooting foul by C. Bosh (drawn by C. Anthony),,11,6
32,1,7:43.0,C. Anthony makes free throw 1 of 2,,12,6
33,1,7:43.0,C. Anthony makes free throw 2 of 2,,13,6
34,1,7:32.0,,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),13,8
35,1,7:16.0,C. Anthony misses 2-pt jump shot from 3 ft,,13,8
36,1,7:15.0,,Defensive rebound by D. Wade,13,8
37,1,7:11.0,Offensive charge foul by D. Wade (drawn by J. Calderón),,13,8
38,1,7:11.0,,Turnover by D. Wade (offensive foul),13,8
39,1,6:57.0,,J. Winslow enters the game for C. Bosh,13,8
40,1,6:47.0,Turnover by Team (shot clock),,13,8
41,1,6:34.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),13,10
42,1,6:18.0,K. Porziņģis misses 2-pt layup from 2 ft,,13,10
43,1,6:17.0,Offensive rebound by R. Lopez,,13,10
44,1,6:16.0,R. Lopez makes 2-pt layup at rim,,15,10
45,1,6:00.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by G. Dragić),15,13
46,1,5:48.0,K. Porziņģis misses 2-pt jump shot from 10 ft,,15,13
47,1,5:47.0,Offensive rebound by R. Lopez,,15,13
48,1,5:46.0,R. Lopez makes 2-pt layup at rim,,17,13
49,1,5:37.0,,Miami full timeout,17,13
50,1,5:37.0,,G. Green enters the game for D. Wade,17,13
51,1,5:24.0,,H. Whiteside misses 2-pt jump shot from 16 ft,17,13
52,1,5:23.0,Defensive rebound by K. Porziņģis,,17,13
53,1,5:12.0,K. Porziņģis misses 2-pt layup from 1 ft (block by H. Whiteside),,17,13
54,1,5:11.0,Offensive rebound by R. Lopez,,17,13
55,1,4:56.0,Turnover by C. Anthony (bad pass; steal by L. Deng),,17,13
56,1,4:40.0,,G. Dragić makes 2-pt jump shot from 12 ft,17,15
57,1,4:16.0,Turnover by C. Anthony (bad pass),,17,15
58,1,4:16.0,L. Thomas enters the game for K. Porziņģis,,17,15
59,1,3:58.0,,L. Deng makes 2-pt layup from 1 ft,17,17
60,1,3:48.0,L. Thomas misses 3-pt jump shot from 23 ft,,17,17
61,1,3:47.0,,Defensive rebound by G. Green,17,17
62,1,3:40.0,,G. Green misses 3-pt jump shot from 24 ft,17,17
63,1,3:38.0,,Offensive rebound by Team,17,17
64,1,3:38.0,,J. McRoberts enters the game for L. Deng,17,17
65,1,3:38.0,L. Galloway enters the game for J. Calderón,,17,17
66,1,3:24.0,,H. Whiteside misses 2-pt hook shot from 4 ft,17,17
67,1,3:23.0,,Offensive rebound by Team,17,17
68,1,3:23.0,Loose ball foul by L. Galloway (drawn by J. McRoberts),,17,17
69,1,3:08.0,,J. Winslow misses 2-pt jump shot from 6 ft,17,17
70,1,3:07.0,Defensive rebound by C. Anthony,,17,17
71,1,2:59.0,C. Anthony misses 3-pt jump shot from 24 ft,,17,17
72,1,2:58.0,,Defensive rebound by H. Whiteside,17,17
73,1,2:44.0,,G. Green makes 2-pt layup from 1 ft (assist by G. Dragić),17,19
74,1,2:18.0,R. Lopez makes 2-pt hook shot from 5 ft,,19,19
75,1,2:02.0,,G. Dragić misses 2-pt jump shot from 11 ft,19,19
76,1,2:01.0,,Offensive rebound by H. Whiteside,19,19
77,1,2:00.0,,Shooting foul by L. Thomas (drawn by H. Whiteside),19,19
78,1,2:00.0,New York full timeout,,19,19
79,1,2:00.0,S. Vujačić enters the game for A. Afflalo,,19,19
80,1,2:00.0,,T. Johnson enters the game for G. Dragić,19,19
81,1,2:00.0,,H. Whiteside makes free throw 1 of 2,19,20
82,1,2:00.0,,H. Whiteside misses free throw 2 of 2,19,20
83,1,1:59.0,Defensive rebound by L. Thomas,,19,20
84,1,1:46.0,L. Thomas misses 3-pt jump shot from 24 ft,,19,20
85,1,1:45.0,,Defensive rebound by J. Winslow,19,20
86,1,1:28.0,,J. McRoberts misses 2-pt jump shot from 6 ft,19,20
87,1,1:27.0,,Offensive rebound by J. McRoberts,19,20
88,1,1:27.0,,Personal foul by S. Vujačić (drawn by J. McRoberts),19,20
89,1,1:27.0,,J. McRoberts makes free throw 1 of 2,19,21
90,1,1:27.0,K. O'Quinn enters the game for R. Lopez,,19,21
91,1,1:27.0,D. Williams enters the game for C. Anthony,,19,21
92,1,1:27.0,,C. Bosh enters the game for H. Whiteside,19,21
93,1,1:27.0,,J. McRoberts makes free throw 2 of 2,19,22
94,1,1:07.0,L. Thomas misses 2-pt jump shot from 20 ft,,19,22
95,1,1:06.0,,Defensive rebound by G. Green,19,22
96,1,0:54.0,,G. Green misses 2-pt layup from 1 ft,19,22
97,1,0:53.0,Defensive rebound by K. O'Quinn,,19,22
98,1,0:43.0,Turnover by K. O'Quinn (bad pass; steal by C. Bosh),,19,22
99,1,0:39.0,,J. Winslow makes 2-pt layup from 1 ft,19,24
100,1,0:16.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,19,24
101,1,0:15.0,,Defensive rebound by J. Winslow,19,24
102,1,0:03.0,,Personal foul by L. Thomas (drawn by T. Johnson),19,24
103,1,0:03.0,,T. Johnson makes free throw 1 of 2,19,25
104,1,0:03.0,,T. Johnson makes free throw 2 of 2,19,26
105,2,11:48.0,,G. Green makes 2-pt dunk at rim (assist by J. McRoberts),19,28
106,2,11:27.0,Turnover by K. O'Quinn (bad pass; steal by T. Johnson),,19,28
107,2,11:21.0,,T. Johnson misses 2-pt layup from 1 ft (block by K. O'Quinn),19,28
108,2,11:18.0,Defensive rebound by S. Vujačić,,19,28
109,2,11:12.0,L. Thomas misses 3-pt jump shot from 24 ft,,19,28
110,2,11:11.0,,Defensive rebound by J. McRoberts,19,28
111,2,11:02.0,,J. McRoberts misses 3-pt jump shot from 24 ft,19,28
112,2,11:01.0,,Offensive rebound by C. Bosh,19,28
113,2,10:59.0,,Shooting foul by K. O'Quinn (drawn by C. Bosh),19,28
114,2,10:59.0,,C. Bosh makes free throw 1 of 2,19,29
115,2,10:59.0,K. Porziņģis enters the game for L. Thomas,,19,29
116,2,10:59.0,J. Grant enters the game for S. Vujačić,,19,29
117,2,10:59.0,,C. Bosh makes free throw 2 of 2,19,30
118,2,10:39.0,J. Grant misses 2-pt jump shot from 17 ft,,19,30
119,2,10:37.0,Offensive rebound by K. Porziņģis,,19,30
120,2,10:33.0,K. Porziņģis makes 2-pt jump shot from 14 ft,,21,30
121,2,10:18.0,,C. Bosh misses 2-pt jump shot from 18 ft,21,30
122,2,10:17.0,Defensive rebound by K. O'Quinn,,21,30
123,2,9:57.0,K. Porziņģis misses 2-pt jump shot from 10 ft,,21,30
124,2,9:56.0,,Defensive rebound by J. Winslow,21,30
125,2,9:47.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by J. McRoberts),21,33
126,2,9:33.0,L. Galloway misses 3-pt jump shot from 24 ft,,21,33
127,2,9:32.0,,Defensive rebound by C. Bosh,21,33
128,2,9:21.0,,G. Green misses 3-pt jump shot from 23 ft,21,33
129,2,9:20.0,Defensive rebound by D. Williams,,21,33
130,2,9:12.0,New York full timeout,,21,33
131,2,9:12.0,A. Afflalo enters the game for K. O'Quinn,,21,33
132,2,9:12.0,C. Anthony enters the game for D. Williams,,21,33
133,2,9:08.0,Personal foul by J. Winslow (drawn by C. Anthony),,21,33
134,2,8:58.0,L. Galloway misses 2-pt layup from 2 ft,,21,33
135,2,8:57.0,,Defensive rebound by C. Bosh,21,33
136,2,8:52.0,,J. Winslow misses 2-pt layup from 1 ft,21,33
137,2,8:51.0,,Offensive rebound by G. Green,21,33
138,2,8:50.0,,G. Green makes 2-pt dunk at rim,21,35
139,2,8:36.0,Turnover by C. Anthony (bad pass),,21,35
140,2,8:24.0,,G. Green misses 3-pt jump shot from 25 ft,21,35
141,2,8:23.0,Defensive rebound by K. Porziņģis,,21,35
142,2,8:13.0,C. Anthony misses 3-pt jump shot from 25 ft,,21,35
143,2,8:12.0,,Defensive rebound by G. Green,21,35
144,2,7:57.0,,Shooting foul by K. Porziņģis (drawn by C. Bosh),21,35
145,2,7:57.0,,C. Bosh makes free throw 1 of 2,21,36
146,2,7:57.0,,D. Wade enters the game for G. Green,21,36
147,2,7:57.0,,C. Bosh makes free throw 2 of 2,21,37
148,2,7:46.0,J. Grant misses 2-pt layup from 2 ft,,21,37
149,2,7:45.0,,Defensive rebound by D. Wade,21,37
150,2,7:36.0,,C. Bosh misses 3-pt jump shot from 24 ft,21,37
151,2,7:35.0,,Offensive rebound by T. Johnson,21,37
152,2,7:34.0,,T. Johnson misses 2-pt dunk at rim,21,37
153,2,7:33.0,Defensive rebound by A. Afflalo,,21,37
154,2,7:21.0,A. Afflalo misses 3-pt jump shot from 25 ft,,21,37
155,2,7:21.0,,Defensive rebound by Team,21,37
156,2,6:55.0,,C. Bosh makes 2-pt jump shot from 17 ft (assist by D. Wade),21,39
157,2,6:36.0,J. Grant misses 3-pt jump shot from 25 ft,,21,39
158,2,6:35.0,Offensive rebound by C. Anthony,,21,39
159,2,6:31.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,21,39
160,2,6:30.0,,Defensive rebound by C. Bosh,21,39
161,2,6:09.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Winslow),21,42
162,2,6:08.0,New York full timeout,,21,42
163,2,6:08.0,R. Lopez enters the game for L. Galloway,,21,42
164,2,6:08.0,J. Calderón enters the game for J. Grant,,21,42
165,2,6:08.0,,H. Whiteside enters the game for C. Bosh,21,42
166,2,6:08.0,,L. Deng enters the game for J. McRoberts,21,42
167,2,5:51.0,Shooting foul by J. Winslow (drawn by C. Anthony),,21,42
168,2,5:51.0,C. Anthony makes free throw 1 of 2,,22,42
169,2,5:51.0,C. Anthony makes free throw 2 of 2,,23,42
170,2,5:30.0,,J. Winslow misses 2-pt layup from 2 ft (block by K. Porziņģis),23,42
171,2,5:29.0,Defensive rebound by K. Porziņģis,,23,42
172,2,5:14.0,R. Lopez misses 2-pt hook shot from 7 ft,,23,42
173,2,5:13.0,,Defensive rebound by T. Johnson,23,42
174,2,5:03.0,,D. Wade misses 3-pt jump shot from 25 ft,23,42
175,2,5:02.0,Defensive rebound by K. Porziņģis,,23,42
176,2,4:51.0,J. Calderón misses 2-pt jump shot from 17 ft,,23,42
177,2,4:50.0,,Defensive rebound by J. Winslow,23,42
178,2,4:44.0,,T. Johnson makes 2-pt jump shot from 21 ft (assist by J. Winslow),23,44
179,2,4:23.0,R. Lopez makes 2-pt hook shot from 4 ft,,25,44
180,2,3:58.0,,L. Deng makes 2-pt dunk at rim (assist by H. Whiteside),25,46
181,2,3:44.0,C. Anthony makes 2-pt jump shot from 16 ft,,27,46
182,2,3:24.0,,D. Wade misses 2-pt jump shot from 7 ft,27,46
183,2,3:23.0,,Offensive rebound by D. Wade,27,46
184,2,3:23.0,,Shooting foul by A. Afflalo (drawn by D. Wade),27,46
185,2,3:23.0,,D. Wade makes free throw 1 of 2,27,47
186,2,3:23.0,,G. Dragić enters the game for T. Johnson,27,47
187,2,3:23.0,,D. Wade makes free throw 2 of 2,27,48
188,2,3:01.0,R. Lopez misses 2-pt hook shot from 9 ft,,27,48
189,2,3:00.0,,Defensive rebound by G. Dragić,27,48
190,2,2:52.0,,J. Winslow makes 2-pt layup from 1 ft (assist by G. Dragić),27,50
191,2,2:28.0,A. Afflalo makes 2-pt jump shot from 16 ft,,29,50
192,2,2:08.0,,L. Deng misses 3-pt jump shot from 24 ft,29,50
193,2,2:07.0,Defensive rebound by R. Lopez,,29,50
194,2,2:00.0,Personal foul by G. Dragić (drawn by J. Calderón),,29,50
195,2,2:00.0,Official timeout,,29,50
196,2,1:50.0,R. Lopez misses 2-pt jump shot from 6 ft,,29,50
197,2,1:49.0,,Defensive rebound by G. Dragić,29,50
198,2,1:31.0,,Turnover by G. Dragić (bad pass; steal by C. Anthony),29,50
199,2,1:26.0,A. Afflalo misses 2-pt layup from 1 ft (block by J. Winslow),,29,50
200,2,1:25.0,,Defensive rebound by G. Dragić,29,50
201,2,1:18.0,,L. Deng misses 3-pt jump shot from 23 ft,29,50
202,2,1:17.0,,Offensive rebound by H. Whiteside,29,50
203,2,1:15.0,,Turnover by H. Whiteside (lost ball),29,50
204,2,0:58.0,,Violation by H. Whiteside (kicked ball),29,50
205,2,0:58.0,,T. Johnson enters the game for D. Wade,29,50
206,2,0:58.0,,C. Bosh enters the game for J. Winslow,29,50
207,2,0:52.0,Shooting foul by C. Bosh (drawn by R. Lopez),,29,50
208,2,0:52.0,R. Lopez makes free throw 1 of 2,,30,50
209,2,0:52.0,,J. McRoberts enters the game for C. Bosh,30,50
210,2,0:52.0,R. Lopez misses free throw 2 of 2,,30,50
211,2,0:51.0,,Defensive rebound by L. Deng,30,50
212,2,0:34.0,,G. Dragić makes 2-pt jump shot from 16 ft,30,52
213,2,0:22.0,C. Anthony misses 2-pt jump shot from 17 ft,,30,52
214,2,0:21.0,,Defensive rebound by J. McRoberts,30,52
215,2,0:01.0,,Turnover by L. Deng (lost ball; steal by C. Anthony),30,52
216,3,11:44.0,,H. Whiteside misses 2-pt dunk at rim,30,52
217,3,11:43.0,,Offensive rebound by G. Dragić,30,52
218,3,11:42.0,,C. Bosh misses 3-pt jump shot from 24 ft,30,52
219,3,11:41.0,Defensive rebound by C. Anthony,,30,52
220,3,11:19.0,Turnover by A. Afflalo (lost ball; steal by C. Bosh),,30,52
221,3,10:56.0,,G. Dragić misses 3-pt jump shot from 23 ft,30,52
222,3,10:55.0,Defensive rebound by K. Porziņģis,,30,52
223,3,10:43.0,Turnover by R. Lopez (bad pass; steal by G. Dragić),,30,52
224,3,10:37.0,,L. Deng misses 2-pt layup from 1 ft,30,52
225,3,10:36.0,,Offensive rebound by L. Deng,30,52
226,3,10:35.0,,L. Deng makes 2-pt layup from 1 ft,30,54
227,3,10:21.0,Turnover by A. Afflalo (bad pass; steal by H. Whiteside),,30,54
228,3,10:10.0,,G. Dragić makes 2-pt jump shot from 8 ft,30,56
229,3,10:10.0,,Shooting foul by K. Porziņģis (drawn by G. Dragić),30,56
230,3,10:10.0,,G. Dragić misses free throw 1 of 1,30,56
231,3,10:09.0,,Offensive rebound by D. Wade,30,56
232,3,9:58.0,,D. Wade misses 2-pt jump shot from 15 ft,30,56
233,3,9:57.0,,Offensive rebound by H. Whiteside,30,56
234,3,9:55.0,,H. Whiteside misses 2-pt layup at rim,30,56
235,3,9:54.0,Defensive rebound by R. Lopez,,30,56
236,3,9:47.0,C. Anthony makes 2-pt jump shot from 9 ft,,32,56
237,3,9:35.0,,Personal foul by A. Afflalo (drawn by G. Dragić),32,56
238,3,9:25.0,,D. Wade misses 2-pt jump shot from 11 ft,32,56
239,3,9:24.0,Defensive rebound by K. Porziņģis,,32,56
240,3,9:20.0,Shooting foul by G. Dragić (drawn by A. Afflalo),,32,56
241,3,9:20.0,A. Afflalo makes free throw 1 of 2,,33,56
242,3,9:20.0,A. Afflalo makes free throw 2 of 2,,34,56
243,3,9:10.0,,D. Wade misses 2-pt layup at rim (block by K. Porziņģis),34,56
244,3,9:09.0,Defensive rebound by K. Porziņģis,,34,56
245,3,8:58.0,Personal foul by D. Wade (drawn by A. Afflalo),,34,56
246,3,8:49.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,37,56
247,3,8:25.0,,D. Wade makes 2-pt layup from 2 ft (assist by C. Bosh),37,58
248,3,8:06.0,Turnover by R. Lopez (lost ball; steal by G. Dragić),,37,58
249,3,8:05.0,,Personal foul by K. Porziņģis (drawn by D. Wade),37,58
250,3,7:56.0,,G. Dragić misses 2-pt jump shot from 19 ft,37,58
251,3,7:55.0,Defensive rebound by C. Anthony,,37,58
252,3,7:44.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,40,58
253,3,7:27.0,,H. Whiteside misses 2-pt layup from 1 ft (block by C. Anthony),40,58
254,3,7:26.0,,Offensive rebound by G. Dragić,40,58
255,3,7:24.0,,Shooting foul by R. Lopez (drawn by C. Bosh),40,58
256,3,7:24.0,,C. Bosh misses free throw 1 of 2,40,58
257,3,7:24.0,,Offensive rebound by Team,40,58
258,3,7:24.0,,C. Bosh makes free throw 2 of 2,40,59
259,3,7:13.0,Shooting foul by H. Whiteside (drawn by K. Porziņģis),,40,59
260,3,7:13.0,K. Porziņģis makes free throw 1 of 2,,41,59
261,3,7:13.0,K. Porziņģis makes free throw 2 of 2,,42,59
262,3,7:00.0,,L. Deng misses 2-pt jump shot from 18 ft,42,59
263,3,6:59.0,Defensive rebound by K. Porziņģis,,42,59
264,3,6:51.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,42,59
265,3,6:50.0,Offensive rebound by A. Afflalo,,42,59
266,3,6:30.0,R. Lopez misses 2-pt dunk at rim,,42,59
267,3,6:29.0,,Defensive rebound by H. Whiteside,42,59
268,3,6:15.0,,C. Bosh misses 3-pt jump shot from 25 ft,42,59
269,3,6:14.0,Defensive rebound by J. Calderón,,42,59
270,3,5:55.0,K. Porziņģis misses 2-pt hook shot from 8 ft,,42,59
271,3,5:54.0,Offensive rebound by R. Lopez,,42,59
272,3,5:53.0,R. Lopez makes 2-pt hook shot from 6 ft,,44,59
273,3,5:53.0,,Miami full timeout,44,59
274,3,5:53.0,,J. Winslow enters the game for C. Bosh,44,59
275,3,5:31.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by D. Wade),44,62
276,3,5:11.0,A. Afflalo misses 3-pt jump shot from 24 ft,,44,62
277,3,5:10.0,,Defensive rebound by H. Whiteside,44,62
278,3,4:57.0,,D. Wade makes 2-pt jump shot from 19 ft,44,64
279,3,4:33.0,C. Anthony misses 3-pt jump shot from 24 ft,,44,64
280,3,4:32.0,,Defensive rebound by H. Whiteside,44,64
281,3,4:24.0,,Shooting foul by A. Afflalo (drawn by D. Wade),44,64
282,3,4:24.0,,D. Wade makes free throw 1 of 2,44,65
283,3,4:24.0,,D. Wade makes free throw 2 of 2,44,66
284,3,4:08.0,C. Anthony makes 2-pt layup from 3 ft,,46,66
285,3,3:44.0,,D. Wade makes 2-pt jump shot from 19 ft,46,68
286,3,3:32.0,C. Anthony makes 2-pt jump shot from 18 ft,,48,68
287,3,3:07.0,,D. Wade makes 2-pt jump shot from 9 ft (assist by J. Winslow),48,70
288,3,2:52.0,K. Porziņģis makes 2-pt jump shot from 11 ft,,50,70
289,3,2:39.0,,Personal foul by R. Lopez (drawn by H. Whiteside),50,70
290,3,2:39.0,New York full timeout,,50,70
291,3,2:39.0,L. Amundson enters the game for K. Porziņģis,,50,70
292,3,2:39.0,L. Galloway enters the game for R. Lopez,,50,70
293,3,2:39.0,J. Grant enters the game for A. Afflalo,,50,70
294,3,2:39.0,K. Séraphin enters the game for J. Calderón,,50,70
295,3,2:39.0,,J. McRoberts enters the game for L. Deng,50,70
296,3,2:39.0,,T. Johnson enters the game for D. Wade,50,70
297,3,2:39.0,,H. Whiteside misses free throw 1 of 2,50,70
298,3,2:39.0,,Offensive rebound by Team,50,70
299,3,2:39.0,,H. Whiteside misses free throw 2 of 2,50,70
300,3,2:38.0,,Offensive rebound by J. McRoberts,50,70
301,3,2:15.0,,Turnover by Team (shot clock),50,70
302,3,1:56.0,Shooting foul by H. Whiteside (drawn by L. Amundson),,50,70
303,3,1:56.0,L. Amundson makes free throw 1 of 2,,51,70
304,3,1:56.0,,C. Bosh enters the game for H. Whiteside,51,70
305,3,1:56.0,L. Amundson makes free throw 2 of 2,,52,70
306,3,1:43.0,,Shooting foul by L. Amundson (drawn by T. Johnson),52,70
307,3,1:43.0,,T. Johnson makes free throw 1 of 2,52,71
308,3,1:43.0,,T. Johnson misses free throw 2 of 2,52,71
309,3,1:42.0,Defensive rebound by L. Amundson,,52,71
310,3,1:24.0,K. Séraphin misses 2-pt hook shot from 10 ft,,52,71
311,3,1:23.0,,Defensive rebound by J. McRoberts,52,71
312,3,1:18.0,,Personal foul by L. Galloway (drawn by T. Johnson),52,71
313,3,1:18.0,,T. Johnson makes free throw 1 of 2,52,72
314,3,1:18.0,,T. Johnson makes free throw 2 of 2,52,73
315,3,1:05.0,K. Séraphin misses 2-pt jump shot from 11 ft,,52,73
316,3,1:04.0,,Defensive rebound by G. Dragić,52,73
317,3,0:58.0,,Turnover by G. Dragić (lost ball; steal by L. Galloway),52,73
318,3,0:52.0,L. Galloway misses 2-pt layup from 2 ft (block by T. Johnson),,52,73
319,3,0:51.0,Offensive rebound by C. Anthony,,52,73
320,3,0:48.0,Personal foul by J. Winslow (drawn by C. Anthony),,52,73
321,3,0:48.0,C. Anthony makes free throw 1 of 2,,53,73
322,3,0:48.0,C. Anthony makes free throw 2 of 2,,54,73
323,3,0:28.0,,Turnover by C. Bosh (lost ball; steal by C. Anthony),54,73
324,3,0:24.0,C. Anthony misses 3-pt jump shot from 29 ft,,54,73
325,3,0:23.0,Offensive rebound by L. Amundson,,54,73
326,3,0:22.0,L. Amundson misses 2-pt layup at rim,,54,73
327,3,0:21.0,Offensive rebound by K. Séraphin,,54,73
328,3,0:20.0,K. Séraphin makes 2-pt layup from 1 ft,,56,73
329,3,0:03.0,,C. Bosh misses 3-pt jump shot from 25 ft,56,73
330,3,0:00.0,,Offensive rebound by Team,56,73
331,4,11:42.0,C. Anthony makes 2-pt jump shot from 12 ft,,58,73
332,4,11:42.0,Shooting foul by J. Winslow (drawn by C. Anthony),,58,73
333,4,11:42.0,C. Anthony makes free throw 1 of 1,,59,73
334,4,11:23.0,,C. Bosh misses 2-pt jump shot from 18 ft,59,73
335,4,11:22.0,Defensive rebound by C. Anthony,,59,73
336,4,11:13.0,L. Amundson makes 2-pt layup from 2 ft (assist by C. Anthony),,61,73
337,4,11:13.0,Shooting foul by J. McRoberts (drawn by L. Amundson),,61,73
338,4,11:13.0,L. Amundson misses free throw 1 of 1,,61,73
339,4,11:12.0,Offensive rebound by J. Grant,,61,73
340,4,11:07.0,C. Anthony misses 3-pt jump shot from 25 ft,,61,73
341,4,11:06.0,,Defensive rebound by G. Green,61,73
342,4,10:47.0,,Personal foul by K. Séraphin (drawn by C. Bosh),61,73
343,4,10:36.0,,Shooting foul by L. Amundson (drawn by C. Bosh),61,73
344,4,10:36.0,,C. Bosh makes free throw 1 of 2,61,74
345,4,10:36.0,,C. Bosh makes free throw 2 of 2,61,75
346,4,10:16.0,K. Séraphin misses 2-pt jump shot from 7 ft,,61,75
347,4,10:15.0,,Defensive rebound by C. Bosh,61,75
348,4,10:03.0,,Shooting foul by K. Séraphin (drawn by C. Bosh),61,75
349,4,10:03.0,,C. Bosh makes free throw 1 of 2,61,76
350,4,10:03.0,,L. Deng enters the game for J. Winslow,61,76
351,4,10:03.0,,C. Bosh makes free throw 2 of 2,61,77
352,4,9:46.0,L. Galloway misses 3-pt jump shot from 23 ft,,61,77
353,4,9:45.0,,Defensive rebound by C. Bosh,61,77
354,4,9:33.0,,Turnover by T. Johnson (bad pass; steal by C. Anthony),61,77
355,4,9:22.0,Personal foul by J. McRoberts,,61,77
356,4,9:22.0,K. Porziņģis enters the game for K. Séraphin,,61,77
357,4,9:15.0,L. Amundson misses 2-pt hook shot from 5 ft,,61,77
358,4,9:14.0,,Defensive rebound by J. McRoberts,61,77
359,4,9:05.0,,G. Green makes 2-pt jump shot from 6 ft (assist by T. Johnson),61,79
360,4,9:05.0,,Shooting foul by J. Grant (drawn by G. Green),61,79
361,4,9:05.0,,G. Green makes free throw 1 of 1,61,80
362,4,8:48.0,J. Grant misses 2-pt layup from 2 ft,,61,80
363,4,8:47.0,,Defensive rebound by J. McRoberts,61,80
364,4,8:26.0,,C. Bosh misses 2-pt jump shot from 16 ft,61,80
365,4,8:24.0,Defensive rebound by K. Porziņģis,,61,80
366,4,8:17.0,L. Amundson makes 2-pt layup from 1 ft (assist by C. Anthony),,63,80
367,4,8:01.0,,G. Green misses 2-pt jump shot from 16 ft,63,80
368,4,8:00.0,Defensive rebound by K. Porziņģis,,63,80
369,4,7:45.0,K. Porziņģis makes 2-pt layup from 1 ft (assist by C. Anthony),,65,80
370,4,7:45.0,,Miami full timeout,65,80
371,4,7:45.0,J. Calderón enters the game for J. Grant,,65,80
372,4,7:24.0,,C. Bosh misses 2-pt jump shot from 14 ft,65,80
373,4,7:23.0,,Offensive rebound by J. McRoberts,65,80
374,4,7:15.0,,G. Green misses 3-pt jump shot from 25 ft,65,80
375,4,7:14.0,Defensive rebound by K. Porziņģis,,65,80
376,4,7:05.0,Shooting foul by G. Green (drawn by C. Anthony),,65,80
377,4,7:05.0,C. Anthony makes free throw 1 of 2,,66,80
378,4,7:05.0,,D. Wade enters the game for G. Green,66,80
379,4,7:05.0,,H. Whiteside enters the game for C. Bosh,66,80
380,4,7:05.0,R. Lopez enters the game for L. Amundson,,66,80
381,4,7:05.0,C. Anthony makes free throw 2 of 2,,67,80
382,4,6:47.0,,D. Wade misses 2-pt layup from 4 ft,67,80
383,4,6:46.0,Defensive rebound by L. Galloway,,67,80
384,4,6:34.0,C. Anthony misses 2-pt jump shot from 22 ft,,67,80
385,4,6:33.0,,Defensive rebound by J. McRoberts,67,80
386,4,6:19.0,,D. Wade misses 2-pt jump shot from 16 ft,67,80
387,4,6:18.0,,Offensive rebound by T. Johnson,67,80
