,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PORTLAND_ACTION,ATLANTA_SCORE,PORTLAND_SCORE
80,1,2:57.0,Defensive rebound by Team,,19,18
81,1,2:57.0,,Loose ball foul by E. Davis (drawn by K. Bazemore),19,18
82,1,2:57.0,,Portland full timeout,19,18
83,1,2:45.0,K. Bazemore makes 2-pt jump shot from 13 ft,,21,18
84,1,2:29.0,,D. Lillard misses 3-pt jump shot from 27 ft,21,18
85,1,2:29.0,Defensive rebound by Team,,21,18
86,1,2:17.0,T. Splitter makes 2-pt dunk at rim (assist by K. Bazemore),,23,18
87,1,2:01.0,,D. Lillard misses 2-pt jump shot from 3 ft (block by T. Splitter),23,18
88,1,2:00.0,,Offensive rebound by E. Davis,23,18
89,1,1:57.0,,D. Lillard misses 2-pt jump shot from 19 ft,23,18
90,1,1:56.0,Defensive rebound by T. Sefolosha,,23,18
91,1,1:42.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),,26,18
92,1,1:16.0,,Turnover by Team (shot clock),26,18
93,1,1:01.0,Personal block foul by E. Davis (drawn by D. Schröder),,26,18
94,1,1:01.0,D. Schröder makes free throw 1 of 2,,27,18
95,1,1:01.0,D. Schröder misses free throw 2 of 2,,27,18
96,1,1:00.0,,Defensive rebound by M. Harkless,27,18
97,1,0:50.0,,D. Lillard misses 2-pt layup from 1 ft,27,18
98,1,0:50.0,,Offensive rebound by E. Davis,27,18
99,1,0:50.0,,E. Davis misses 2-pt layup at rim,27,18
100,1,0:49.0,Defensive rebound by K. Bazemore,,27,18
101,1,0:41.0,K. Bazemore misses 2-pt jump shot from 8 ft,,27,18
102,1,0:40.0,Offensive rebound by D. Schröder,,27,18
103,1,0:34.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by D. Schröder),,29,18
104,1,0:19.0,,M. Leonard misses 2-pt jump shot from 15 ft,29,18
105,1,0:17.0,Defensive rebound by T. Sefolosha,,29,18
106,1,0:02.0,Shooting foul by D. Lillard (drawn by T. Sefolosha),,29,18
107,1,0:02.0,T. Sefolosha misses free throw 1 of 2,,29,18
108,1,0:02.0,Offensive rebound by Team,,29,18
109,1,0:02.0,M. Scott enters the game for P. Millsap,,29,18
110,1,0:02.0,M. Muscala enters the game for T. Splitter,,29,18
111,1,0:02.0,,C. McCollum enters the game for D. Lillard,29,18
112,1,0:02.0,T. Sefolosha misses free throw 2 of 2,,29,18
113,1,0:02.0,,Defensive rebound by M. Leonard,29,18
114,2,11:47.0,,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),29,20
115,2,11:31.0,D. Schröder misses 2-pt jump shot from 5 ft,,29,20
116,2,11:30.0,Offensive rebound by A. Horford,,29,20
117,2,11:27.0,T. Hardaway misses 3-pt jump shot from 25 ft,,29,20
118,2,11:26.0,,Defensive rebound by M. Leonard,29,20
119,2,11:16.0,,M. Leonard misses 3-pt jump shot from 24 ft,29,20
120,2,11:16.0,,Offensive rebound by E. Davis,29,20
121,2,11:14.0,,E. Davis misses 2-pt layup at rim,29,20
122,2,11:12.0,Defensive rebound by A. Horford,,29,20
123,2,10:56.0,A. Horford misses 2-pt jump shot from 15 ft,,29,20
124,2,10:55.0,,Defensive rebound by M. Leonard,29,20
125,2,10:31.0,,M. Harkless misses 3-pt jump shot from 25 ft,29,20
126,2,10:31.0,Defensive rebound by D. Schröder,,29,20
127,2,10:23.0,Turnover by D. Schröder (lost ball; steal by C. McCollum),,29,20
128,2,10:17.0,,M. Harkless misses 2-pt layup from 1 ft,29,20
129,2,10:17.0,Defensive rebound by T. Sefolosha,,29,20
130,2,9:56.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,29,20
131,2,9:56.0,,Defensive rebound by A. Crabbe,29,20
132,2,9:47.0,,C. McCollum misses 2-pt jump shot from 11 ft,29,20
133,2,9:46.0,,Offensive rebound by M. Leonard,29,20
134,2,9:32.0,,E. Davis misses 2-pt layup from 1 ft,29,20
135,2,9:31.0,,Offensive rebound by E. Davis,29,20
136,2,9:25.0,,M. Leonard misses 3-pt jump shot from 24 ft,29,20
137,2,9:24.0,Defensive rebound by M. Scott,,29,20
138,2,9:09.0,D. Schröder misses 2-pt layup from 2 ft (block by E. Davis),,29,20
139,2,9:09.0,Offensive rebound by Team,,29,20
140,2,9:06.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by T. Hardaway),,31,20
141,2,9:00.0,,Personal foul by T. Sefolosha (drawn by C. McCollum),31,20
142,2,9:00.0,,A. Aminu enters the game for M. Leonard,31,20
143,2,8:55.0,,C. McCollum misses 3-pt jump shot from 24 ft,31,20
144,2,8:55.0,Defensive rebound by A. Horford,,31,20
145,2,8:36.0,M. Scott makes 2-pt jump shot from 12 ft (assist by A. Horford),,33,20
146,2,8:35.0,,Portland full timeout,33,20
147,2,8:35.0,J. Teague enters the game for D. Schröder,,33,20
148,2,8:21.0,,E. Davis makes 2-pt hook shot from 5 ft (assist by A. Aminu),33,22
149,2,8:08.0,J. Teague misses 2-pt layup from 1 ft,,33,22
150,2,8:07.0,Offensive rebound by A. Horford,,33,22
151,2,8:07.0,A. Horford makes 2-pt layup at rim,,35,22
152,2,7:58.0,,C. McCollum makes 2-pt jump shot from 12 ft,35,24
153,2,7:40.0,A. Horford misses 3-pt jump shot from 23 ft,,35,24
154,2,7:40.0,,Defensive rebound by Team,35,24
155,2,7:40.0,,M. Plumlee enters the game for E. Davis,35,24
156,2,7:40.0,K. Korver enters the game for T. Sefolosha,,35,24
157,2,7:26.0,,C. McCollum makes 3-pt jump shot from 22 ft (assist by A. Crabbe),35,27
158,2,7:16.0,J. Teague misses 2-pt jump shot from 4 ft,,35,27
159,2,7:16.0,,Defensive rebound by C. McCollum,35,27
160,2,7:10.0,,C. McCollum makes 2-pt layup from 1 ft,35,29
161,2,6:50.0,J. Teague makes 2-pt jump shot from 10 ft,,37,29
162,2,6:38.0,,A. Crabbe misses 3-pt jump shot from 24 ft,37,29
163,2,6:37.0,Defensive rebound by M. Scott,,37,29
164,2,6:25.0,A. Horford makes 2-pt layup from 2 ft (assist by K. Korver),,39,29
165,2,6:06.0,,Turnover by M. Harkless (bad pass; steal by M. Scott),39,29
166,2,5:58.0,J. Teague misses 2-pt layup from 2 ft,,39,29
167,2,5:57.0,Offensive rebound by M. Scott,,39,29
168,2,5:57.0,M. Scott makes 2-pt dunk at rim,,41,29
169,2,5:57.0,,Portland full timeout,41,29
170,2,5:57.0,Official timeout,,41,29
171,2,5:57.0,,D. Lillard enters the game for M. Harkless,41,29
172,2,5:57.0,,G. Henderson enters the game for A. Crabbe,41,29
173,2,5:41.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by G. Henderson),41,32
174,2,5:17.0,M. Scott misses 3-pt jump shot from 24 ft,,41,32
175,2,5:17.0,,Defensive rebound by D. Lillard,41,32
176,2,5:08.0,,C. McCollum makes 2-pt jump shot from 22 ft,41,34
177,2,4:47.0,J. Teague misses 3-pt jump shot from 24 ft,,41,34
178,2,4:46.0,,Defensive rebound by A. Aminu,41,34
179,2,4:30.0,,G. Henderson makes 2-pt layup at rim (assist by M. Plumlee),41,36
180,2,4:30.0,Atlanta full timeout,,41,36
181,2,4:30.0,P. Millsap enters the game for A. Horford,,41,36
182,2,4:30.0,K. Bazemore enters the game for M. Scott,,41,36
183,2,4:30.0,T. Splitter enters the game for T. Hardaway,,41,36
184,2,4:08.0,K. Bazemore makes 2-pt jump shot from 20 ft,,43,36
185,2,3:50.0,,Shooting foul by T. Splitter (drawn by C. McCollum),43,36
186,2,3:50.0,,C. McCollum makes free throw 1 of 2,43,37
187,2,3:50.0,,C. McCollum makes free throw 2 of 2,43,38
188,2,3:39.0,J. Teague misses 2-pt layup from 1 ft,,43,38
189,2,3:39.0,,Defensive rebound by M. Plumlee,43,38
190,2,3:23.0,,G. Henderson makes 2-pt jump shot from 20 ft (assist by M. Plumlee),43,40
191,2,3:03.0,T. Splitter misses 2-pt layup from 1 ft,,43,40
192,2,3:02.0,,Defensive rebound by M. Plumlee,43,40
193,2,2:41.0,,D. Lillard makes 2-pt jump shot from 19 ft,43,42
194,2,2:25.0,P. Millsap misses 2-pt jump shot from 5 ft (block by A. Aminu),,43,42
195,2,2:25.0,Offensive rebound by Team,,43,42
196,2,2:25.0,D. Schröder enters the game for J. Teague,,43,42
197,2,2:25.0,A. Horford enters the game for T. Splitter,,43,42
198,2,2:22.0,D. Schröder misses 2-pt jump shot from 19 ft,,43,42
199,2,2:19.0,,Defensive rebound by A. Aminu,43,42
200,2,2:11.0,,Turnover by C. McCollum (lost ball),43,42
201,2,1:54.0,K. Bazemore misses 2-pt layup from 2 ft,,43,42
202,2,1:54.0,,Defensive rebound by A. Aminu,43,42
203,2,1:48.0,,Personal foul by P. Millsap (drawn by D. Lillard),43,42
204,2,1:29.0,,A. Aminu misses 3-pt jump shot from 23 ft,43,42
205,2,1:29.0,Defensive rebound by K. Korver,,43,42
206,2,1:24.0,Turnover by K. Bazemore (bad pass; steal by A. Aminu),,43,42
207,2,1:16.0,,C. McCollum misses 3-pt jump shot from 24 ft,43,42
208,2,1:15.0,Defensive rebound by D. Schröder,,43,42
209,2,1:00.0,Shooting foul by D. Lillard (drawn by P. Millsap),,43,42
210,2,1:00.0,P. Millsap makes free throw 1 of 2,,44,42
211,2,1:00.0,P. Millsap makes free throw 2 of 2,,45,42
212,2,0:47.0,,Turnover by C. McCollum (bad pass),45,42
213,2,0:47.0,,A. Crabbe enters the game for C. McCollum,45,42
214,2,0:32.0,Shooting foul by A. Aminu (drawn by P. Millsap),,45,42
215,2,0:32.0,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),,47,42
216,2,0:32.0,T. Sefolosha enters the game for K. Korver,,47,42
217,2,0:32.0,P. Millsap makes free throw 1 of 1,,48,42
218,2,0:17.0,,G. Henderson misses 3-pt jump shot from 23 ft,48,42
219,2,0:16.0,,Offensive rebound by A. Aminu,48,42
220,2,0:15.0,,Shooting foul by P. Millsap (drawn by A. Aminu),48,42
221,2,0:15.0,,A. Aminu misses free throw 1 of 2,48,42
222,2,0:15.0,,Offensive rebound by Team,48,42
223,2,0:15.0,,C. McCollum enters the game for D. Lillard,48,42
224,2,0:15.0,,E. Davis enters the game for M. Plumlee,48,42
225,2,0:15.0,M. Scott enters the game for T. Sefolosha,,48,42
226,2,0:15.0,K. Korver enters the game for P. Millsap,,48,42
227,2,0:15.0,,A. Aminu makes free throw 2 of 2,48,43
228,2,0:03.0,A. Horford misses 2-pt dunk at rim,,48,43
229,2,0:02.0,,Defensive rebound by C. McCollum,48,43
230,2,0:00.0,,A. Aminu misses 3-pt jump shot from 24 ft,48,43
231,2,0:00.0,,Offensive rebound by Team,48,43
232,3,11:43.0,,Turnover by C. McCollum (bad pass; steal by P. Millsap),48,43
233,3,11:37.0,A. Horford misses 2-pt layup from 1 ft (block by N. Vonleh),,48,43
234,3,11:37.0,Offensive rebound by Team,,48,43
235,3,11:34.0,K. Korver misses 2-pt jump shot from 16 ft,,48,43
236,3,11:33.0,,Defensive rebound by N. Vonleh,48,43
237,3,11:25.0,,D. Lillard misses 3-pt jump shot from 26 ft,48,43
238,3,11:25.0,Defensive rebound by K. Bazemore,,48,43
239,3,11:16.0,J. Teague makes 3-pt jump shot from 24 ft,,51,43
240,3,10:55.0,,N. Vonleh makes 2-pt layup from 2 ft (assist by D. Lillard),51,45
241,3,10:41.0,Turnover by K. Bazemore (bad pass; steal by M. Plumlee),,51,45
242,3,10:31.0,,C. McCollum makes 2-pt jump shot from 20 ft,51,47
243,3,10:12.0,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Teague),,53,47
244,3,9:49.0,,C. McCollum misses 2-pt layup at rim,53,47
245,3,9:49.0,,Offensive rebound by M. Plumlee,53,47
246,3,9:44.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Plumlee),53,50
247,3,9:34.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by J. Teague),,56,50
248,3,9:18.0,,C. McCollum misses 3-pt jump shot from 24 ft,56,50
249,3,9:17.0,,Offensive rebound by M. Plumlee,56,50
250,3,9:13.0,,D. Lillard misses 3-pt jump shot from 24 ft,56,50
251,3,9:13.0,Defensive rebound by P. Millsap,,56,50
252,3,8:56.0,K. Bazemore misses 3-pt jump shot from 24 ft,,56,50
253,3,8:55.0,Offensive rebound by P. Millsap,,56,50
254,3,8:53.0,P. Millsap misses 2-pt layup from 1 ft,,56,50
255,3,8:53.0,,Defensive rebound by N. Vonleh,56,50
256,3,8:44.0,,N. Vonleh misses 3-pt jump shot from 24 ft,56,50
257,3,8:43.0,Defensive rebound by J. Teague,,56,50
258,3,8:38.0,Personal foul by N. Vonleh (drawn by P. Millsap),,56,50
259,3,8:30.0,P. Millsap misses 2-pt layup from 2 ft,,56,50
260,3,8:29.0,,Defensive rebound by M. Plumlee,56,50
261,3,8:16.0,,D. Lillard makes 2-pt layup from 1 ft,56,52
262,3,8:00.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,58,52
263,3,7:43.0,,Personal foul by K. Korver (drawn by M. Plumlee),58,52
264,3,7:33.0,,A. Aminu makes 2-pt jump shot from 11 ft,58,54
265,3,7:19.0,Shooting foul by D. Lillard (drawn by J. Teague),,58,54
266,3,7:19.0,J. Teague misses free throw 1 of 2,,58,54
267,3,7:19.0,Offensive rebound by Team,,58,54
268,3,7:19.0,T. Splitter enters the game for P. Millsap,,58,54
269,3,7:19.0,T. Sefolosha enters the game for K. Bazemore,,58,54
270,3,7:19.0,J. Teague makes free throw 2 of 2,,59,54
271,3,6:59.0,,A. Aminu misses 2-pt jump shot from 18 ft,59,54
272,3,6:58.0,Defensive rebound by T. Sefolosha,,59,54
273,3,6:50.0,Turnover by J. Teague (bad pass),,59,54
274,3,6:35.0,,M. Plumlee misses 2-pt layup at rim,59,54
275,3,6:34.0,Defensive rebound by T. Sefolosha,,59,54
276,3,6:17.0,Shooting foul by M. Plumlee (drawn by A. Horford),,59,54
277,3,6:17.0,A. Horford makes free throw 1 of 2,,60,54
278,3,6:17.0,A. Horford misses free throw 2 of 2,,60,54
279,3,6:16.0,,Defensive rebound by M. Plumlee,60,54
280,3,6:03.0,,D. Lillard makes 2-pt jump shot from 3 ft,60,56
281,3,5:52.0,J. Teague misses 3-pt jump shot from 24 ft,,60,56
282,3,5:51.0,Offensive rebound by A. Horford,,60,56
283,3,5:46.0,T. Splitter makes 2-pt layup from 2 ft (assist by K. Korver),,62,56
284,3,5:46.0,Shooting foul by N. Vonleh (drawn by T. Splitter),,62,56
285,3,5:46.0,,Portland full timeout,62,56
286,3,5:46.0,T. Splitter misses free throw 1 of 1,,62,56
287,3,5:45.0,Offensive rebound by K. Korver,,62,56
288,3,5:36.0,J. Teague makes 2-pt layup at rim,,64,56
289,3,5:36.0,Violation by Team (delay of game),,64,56
290,3,5:12.0,,D. Lillard misses 2-pt jump shot from 11 ft,64,56
291,3,5:12.0,Defensive rebound by A. Horford,,64,56
292,3,4:53.0,Personal foul by D. Lillard (drawn by T. Splitter),,64,56
293,3,4:53.0,T. Splitter makes free throw 1 of 2,,65,56
294,3,4:53.0,D. Schröder enters the game for K. Korver,,65,56
295,3,4:53.0,,G. Henderson enters the game for A. Aminu,65,56
296,3,4:53.0,,A. Crabbe enters the game for D. Lillard,65,56
297,3,4:53.0,T. Splitter makes free throw 2 of 2,,66,56
298,3,4:28.0,,M. Plumlee misses 2-pt jump shot from 5 ft,66,56
299,3,4:27.0,,Offensive rebound by N. Vonleh,66,56
300,3,4:27.0,,N. Vonleh makes 2-pt layup from 1 ft,66,58
301,3,4:15.0,D. Schröder misses 2-pt jump shot from 21 ft,,66,58
302,3,4:14.0,,Defensive rebound by M. Plumlee,66,58
303,3,3:54.0,,Turnover by G. Henderson (bad pass; steal by T. Sefolosha),66,58
304,3,3:50.0,Turnover by T. Sefolosha (traveling),,66,58
305,3,3:50.0,P. Millsap enters the game for J. Teague,,66,58
306,3,3:50.0,K. Bazemore enters the game for A. Horford,,66,58
307,3,3:39.0,,C. McCollum makes 2-pt jump shot from 18 ft,66,60
308,3,3:24.0,Offensive foul by D. Schröder (drawn by C. McCollum),,66,60
309,3,3:24.0,Turnover by D. Schröder (offensive foul),,66,60
310,3,3:24.0,,M. Leonard enters the game for N. Vonleh,66,60
311,3,3:24.0,,E. Davis enters the game for M. Plumlee,66,60
312,3,3:13.0,,Turnover by M. Leonard (lost ball; steal by D. Schröder),66,60
313,3,3:06.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),,69,60
314,3,2:45.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by G. Henderson),69,63
315,3,2:42.0,Atlanta full timeout,,69,63
316,3,2:33.0,D. Schröder makes 2-pt jump shot from 6 ft,,71,63
317,3,2:16.0,,M. Leonard makes 2-pt jump shot from 15 ft (assist by A. Crabbe),71,65
318,3,1:58.0,K. Bazemore misses 3-pt jump shot from 23 ft,,71,65
319,3,1:57.0,,Defensive rebound by M. Leonard,71,65
320,3,1:44.0,,Turnover by G. Henderson (bad pass; steal by D. Schröder),71,65
321,3,1:39.0,K. Bazemore misses 2-pt dunk at rim (block by G. Henderson),,71,65
322,3,1:39.0,,Defensive rebound by Team,71,65
323,3,1:28.0,,Shooting foul by D. Schröder (drawn by E. Davis),71,65
324,3,1:28.0,,E. Davis makes free throw 1 of 2,71,66
325,3,1:28.0,,E. Davis makes free throw 2 of 2,71,67
326,3,1:18.0,Turnover by D. Schröder (bad pass),,71,67
327,3,1:18.0,A. Horford enters the game for T. Splitter,,71,67
328,3,1:09.0,,C. McCollum misses 2-pt jump shot from 4 ft,71,67
329,3,1:07.0,Defensive rebound by P. Millsap,,71,67
330,3,1:01.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. Millsap),,74,67
331,3,0:41.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by E. Davis),74,70
332,3,0:29.0,D. Schröder misses 3-pt jump shot from 24 ft,,74,70
333,3,0:28.0,,Defensive rebound by E. Davis,74,70
334,3,0:05.0,,C. McCollum makes 2-pt jump shot from 19 ft,74,72
335,3,0:00.0,Turnover by D. Schröder (bad pass; steal by C. McCollum),,74,72
336,4,11:49.0,D. Schröder misses 2-pt jump shot from 15 ft,,74,72
337,4,11:48.0,,Defensive rebound by G. Henderson,74,72
338,4,11:33.0,,G. Henderson misses 2-pt jump shot from 19 ft,74,72
339,4,11:32.0,Defensive rebound by T. Sefolosha,,74,72
340,4,11:20.0,A. Horford misses 2-pt jump shot from 16 ft,,74,72
341,4,11:19.0,,Defensive rebound by M. Leonard,74,72
342,4,11:00.0,,A. Crabbe misses 2-pt layup from 1 ft,74,72
343,4,11:00.0,Defensive rebound by Team,,74,72
344,4,10:46.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),,77,72
345,4,10:36.0,,D. Lillard misses 2-pt layup from 2 ft (block by T. Hardaway),77,72
346,4,10:34.0,Defensive rebound by P. Millsap,,77,72
347,4,10:30.0,P. Millsap makes 2-pt layup from 1 ft,,79,72
348,4,10:12.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),79,75
349,4,9:50.0,D. Schröder misses 3-pt jump shot from 24 ft,,79,75
350,4,9:49.0,,Defensive rebound by M. Leonard,79,75
351,4,9:42.0,,Shooting foul by T. Sefolosha (drawn by D. Lillard),79,75
352,4,9:42.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by M. Leonard),79,78
353,4,9:42.0,T. Splitter enters the game for P. Millsap,,79,78
354,4,9:42.0,,D. Lillard makes free throw 1 of 1,79,79
355,4,9:19.0,D. Schröder misses 2-pt layup from 2 ft,,79,79
356,4,9:18.0,,Defensive rebound by E. Davis,79,79
357,4,9:08.0,,D. Lillard misses 3-pt jump shot from 24 ft,79,79
358,4,9:07.0,Defensive rebound by A. Horford,,79,79
359,4,8:57.0,T. Splitter misses 2-pt jump shot from 6 ft,,79,79
360,4,8:57.0,,Defensive rebound by M. Leonard,79,79
361,4,8:51.0,,D. Lillard makes 2-pt layup from 1 ft,79,81
362,4,8:50.0,Atlanta full timeout,,79,81
363,4,8:50.0,K. Bazemore enters the game for A. Horford,,79,81
364,4,8:50.0,K. Korver enters the game for T. Sefolosha,,79,81
365,4,8:50.0,P. Millsap enters the game for T. Hardaway,,79,81
366,4,8:26.0,D. Schröder misses 2-pt layup from 2 ft,,79,81
367,4,8:26.0,Offensive rebound by T. Splitter,,79,81
368,4,8:26.0,T. Splitter misses 2-pt layup at rim,,79,81
369,4,8:25.0,,Defensive rebound by D. Lillard,79,81
370,4,8:10.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),79,84
371,4,7:50.0,K. Bazemore makes 2-pt jump shot from 19 ft (assist by K. Korver),,81,84
372,4,7:33.0,,M. Leonard misses 3-pt jump shot from 24 ft,81,84
373,4,7:33.0,,Offensive rebound by Team,81,84
374,4,7:33.0,Loose ball foul by T. Splitter (drawn by E. Davis),,81,84
375,4,7:33.0,J. Teague enters the game for D. Schröder,,81,84
376,4,7:33.0,,C. McCollum enters the game for A. Crabbe,81,84
377,4,7:17.0,,C. McCollum misses 2-pt jump shot from 14 ft,81,84
378,4,7:16.0,,Offensive rebound by E. Davis,81,84
379,4,7:04.0,,M. Leonard misses 2-pt jump shot from 17 ft,81,84
380,4,7:04.0,Defensive rebound by K. Korver,,81,84
381,4,6:56.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by P. Millsap),,84,84
382,4,6:27.0,,M. Leonard misses 2-pt jump shot from 6 ft,84,84
383,4,6:25.0,Defensive rebound by Team,,84,84
384,4,6:25.0,A. Horford enters the game for T. Splitter,,84,84
385,4,6:25.0,,M. Plumlee enters the game for M. Leonard,84,84
