,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
139,2,8:13.0,,C. Brewer misses 3-pt jump shot from 24 ft,36,43
140,2,8:12.0,Defensive rebound by Team,,36,43
141,2,8:12.0,,Loose ball foul by D. Howard,36,43
142,2,8:12.0,D. Green enters the game for A. Iguodala,,36,43
143,2,8:04.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,38,43
144,2,7:44.0,,M. Beasley misses 2-pt jump shot from 15 ft,38,43
145,2,7:43.0,Defensive rebound by S. Livingston,,38,43
146,2,7:34.0,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),,41,43
147,2,7:17.0,,Shooting block foul by A. Bogut (drawn by J. Harden),41,43
148,2,7:17.0,,J. Harden makes free throw 1 of 2,41,44
149,2,7:17.0,,T. Ariza enters the game for C. Brewer,41,44
150,2,7:17.0,,J. Harden makes free throw 2 of 2,41,45
151,2,7:03.0,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),,43,45
152,2,6:48.0,,M. Beasley misses 2-pt jump shot from 14 ft,43,45
153,2,6:47.0,,Offensive rebound by D. Howard,43,45
154,2,6:47.0,,Shooting foul by H. Barnes (drawn by D. Howard),43,45
155,2,6:47.0,,D. Howard misses free throw 1 of 2,43,45
156,2,6:47.0,,Offensive rebound by Team,43,45
157,2,6:47.0,,D. Motiejūnas enters the game for M. Beasley,43,45
158,2,6:47.0,K. Thompson enters the game for H. Barnes,,43,45
159,2,6:47.0,,D. Howard misses free throw 2 of 2,43,45
160,2,6:46.0,,Offensive rebound by Team,43,45
161,2,6:46.0,Loose ball foul by D. Green,,43,45
162,2,6:46.0,,Personal take foul by S. Livingston,43,45
163,2,6:46.0,,D. Howard makes free throw 1 of 2,43,46
164,2,6:46.0,,Violation by Team (double lane),43,46
165,2,6:27.0,,Shooting foul by A. Bogut (drawn by T. Ariza),43,46
166,2,6:27.0,,T. Ariza makes free throw 1 of 3,43,47
167,2,6:27.0,,T. Ariza misses free throw 2 of 3,43,47
168,2,6:27.0,,Offensive rebound by Team,43,47
169,2,6:27.0,F. Ezeli enters the game for A. Bogut,,43,47
170,2,6:27.0,,T. Ariza makes free throw 3 of 3,43,48
171,2,6:16.0,Turnover by D. Green (lost ball; steal by J. Harden),,43,48
172,2,6:12.0,,Turnover by J. Harden (bad pass),43,48
173,2,5:57.0,Turnover by S. Curry (bad pass; steal by J. Harden),,43,48
174,2,5:54.0,,J. Harden makes 2-pt dunk at rim,43,50
175,2,5:53.0,Golden State full timeout,,43,50
176,2,5:53.0,,C. Capela enters the game for D. Motiejūnas,43,50
177,2,5:53.0,Inbound foul by C. Capela,,43,50
178,2,5:53.0,F. Ezeli makes free throw 1 of 2,,44,50
179,2,5:53.0,,D. Motiejūnas enters the game for C. Capela,44,50
180,2,5:53.0,F. Ezeli misses free throw 2 of 2,,44,50
181,2,5:53.0,Offensive rebound by Team,,44,50
182,2,5:53.0,,Loose ball foul by D. Motiejūnas,44,50
183,2,5:47.0,Turnover by S. Curry (bad pass; steal by T. Ariza),,44,50
184,2,5:45.0,Offensive charge foul by T. Ariza (drawn by S. Curry),,44,50
185,2,5:45.0,,Turnover by T. Ariza (offensive foul),44,50
186,2,5:39.0,Offensive foul by D. Green (drawn by P. Beverley),,44,50
187,2,5:39.0,Turnover by D. Green (offensive foul),,44,50
188,2,5:28.0,,Turnover by D. Motiejūnas (bad pass),44,50
189,2,5:17.0,S. Curry misses 3-pt jump shot from 23 ft,,44,50
190,2,5:17.0,,Defensive rebound by D. Motiejūnas,44,50
191,2,4:58.0,,P. Beverley misses 3-pt jump shot from 23 ft,44,50
192,2,4:57.0,,Offensive rebound by Team,44,50
193,2,4:57.0,A. Iguodala enters the game for S. Curry,,44,50
194,2,4:41.0,,T. Ariza misses 2-pt jump shot from 2 ft,44,50
195,2,4:40.0,,Offensive rebound by T. Ariza,44,50
196,2,4:40.0,,T. Ariza misses 2-pt layup from 2 ft,44,50
197,2,4:38.0,Defensive rebound by A. Iguodala,,44,50
198,2,4:34.0,K. Thompson misses 3-pt jump shot from 23 ft,,44,50
199,2,4:33.0,Offensive rebound by A. Iguodala,,44,50
200,2,4:14.0,S. Livingston misses 2-pt jump shot from 10 ft,,44,50
201,2,4:13.0,,Defensive rebound by P. Beverley,44,50
202,2,4:07.0,,T. Ariza misses 3-pt jump shot from 25 ft,44,50
203,2,4:07.0,Defensive rebound by Team,,44,50
204,2,3:54.0,D. Green misses 2-pt layup from 3 ft,,44,50
205,2,3:53.0,,Defensive rebound by J. Harden,44,50
206,2,3:48.0,,Turnover by J. Harden (bad pass; steal by D. Green),44,50
207,2,3:38.0,F. Ezeli makes 2-pt hook shot from 6 ft (assist by K. Thompson),,46,50
208,2,3:37.0,,Houston full timeout,46,50
209,2,3:37.0,H. Barnes enters the game for S. Livingston,,46,50
210,2,3:37.0,,J. Terry enters the game for P. Beverley,46,50
211,2,3:33.0,,Personal take foul by F. Ezeli,46,50
212,2,3:33.0,,D. Howard misses free throw 1 of 2,46,50
213,2,3:33.0,,Offensive rebound by Team,46,50
214,2,3:33.0,,D. Howard misses free throw 2 of 2,46,50
215,2,3:31.0,Defensive rebound by F. Ezeli,,46,50
216,2,3:20.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,49,50
217,2,3:00.0,,Turnover by J. Harden (bad pass),49,50
218,2,2:39.0,A. Iguodala makes 3-pt jump shot from 25 ft,,52,50
219,2,2:29.0,,Personal take foul by F. Ezeli,52,50
220,2,2:29.0,,D. Howard misses free throw 1 of 2,52,50
221,2,2:29.0,,Offensive rebound by Team,52,50
222,2,2:29.0,,M. Beasley enters the game for D. Motiejūnas,52,50
223,2,2:29.0,,D. Howard makes free throw 2 of 2,52,51
224,2,2:18.0,Shooting foul by T. Ariza (drawn by A. Iguodala),,52,51
225,2,2:18.0,A. Iguodala misses free throw 1 of 2,,52,51
226,2,2:18.0,Offensive rebound by Team,,52,51
227,2,2:18.0,,D. Motiejūnas enters the game for D. Howard,52,51
228,2,2:18.0,S. Curry enters the game for F. Ezeli,,52,51
229,2,2:18.0,A. Iguodala misses free throw 2 of 2,,52,51
230,2,2:18.0,,Defensive rebound by M. Beasley,52,51
231,2,1:56.0,,Shooting foul by K. Thompson (drawn by M. Beasley),52,51
232,2,1:56.0,,M. Beasley makes free throw 1 of 2,52,52
233,2,1:56.0,,M. Beasley makes free throw 2 of 2,52,53
234,2,1:36.0,H. Barnes misses 3-pt jump shot from 25 ft,,52,53
235,2,1:35.0,,Defensive rebound by J. Terry,52,53
236,2,1:24.0,,Turnover by M. Beasley (bad pass; steal by A. Iguodala),52,53
237,2,1:18.0,H. Barnes makes 2-pt dunk at rim (assist by A. Iguodala),,54,53
238,2,1:02.0,Violation by K. Thompson (kicked ball),,54,53
239,2,1:02.0,M. Speights enters the game for D. Green,,54,53
240,2,0:49.0,,Shooting foul by A. Iguodala (drawn by J. Harden),54,53
241,2,0:49.0,,J. Harden makes free throw 1 of 2,54,54
242,2,0:49.0,,C. Brewer enters the game for J. Terry,54,54
243,2,0:49.0,,J. Harden makes free throw 2 of 2,54,55
244,2,0:36.0,S. Curry misses 3-pt jump shot from 25 ft,,54,55
245,2,0:34.0,Offensive rebound by M. Speights,,54,55
246,2,0:34.0,M. Speights misses 2-pt layup from 2 ft,,54,55
247,2,0:34.0,Offensive rebound by Team,,54,55
248,2,0:33.0,Turnover by S. Curry (bad pass; steal by J. Harden),,54,55
249,2,0:30.0,,Shooting foul by H. Barnes (drawn by J. Harden),54,55
250,2,0:30.0,,J. Harden misses free throw 1 of 2,54,55
251,2,0:30.0,,Offensive rebound by Team,54,55
252,2,0:30.0,B. Rush enters the game for H. Barnes,,54,55
253,2,0:30.0,,J. Harden makes free throw 2 of 2,54,56
254,2,0:13.0,Turnover by S. Curry (lost ball; steal by D. Motiejūnas),,54,56
255,2,0:10.0,,Turnover by D. Motiejūnas (bad pass; steal by K. Thompson),54,56
256,2,0:04.0,A. Iguodala makes 2-pt dunk at rim (assist by K. Thompson),,56,56
257,2,0:00.0,,T. Ariza misses 3-pt jump shot from 33 ft,56,56
258,2,0:00.0,,Offensive rebound by Team,56,56
259,3,11:34.0,,T. Ariza misses 2-pt jump shot from 14 ft,56,56
260,3,11:33.0,Defensive rebound by A. Bogut,,56,56
261,3,11:18.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Bogut),,59,56
262,3,10:58.0,,Shooting foul by S. Livingston (drawn by D. Motiejūnas),59,56
263,3,10:58.0,,D. Motiejūnas makes free throw 1 of 2,59,57
264,3,10:58.0,,D. Motiejūnas misses free throw 2 of 2,59,57
265,3,10:58.0,Defensive rebound by D. Green,,59,57
266,3,10:36.0,Shooting foul by J. Terry (drawn by H. Barnes),,59,57
267,3,10:36.0,H. Barnes makes free throw 1 of 2,,60,57
268,3,10:36.0,H. Barnes makes free throw 2 of 2,,61,57
269,3,10:26.0,,Turnover by D. Howard (lost ball; steal by A. Bogut),61,57
270,3,10:15.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Bogut),,64,57
271,3,10:15.0,,Houston full timeout,64,57
272,3,9:56.0,,D. Motiejūnas makes 2-pt hook shot from 7 ft (assist by J. Harden),64,59
273,3,9:41.0,Turnover by D. Green (lost ball; steal by J. Harden),,64,59
274,3,9:38.0,,Personal foul by A. Bogut,64,59
275,3,9:28.0,,Shooting foul by A. Bogut (drawn by D. Motiejūnas),64,59
276,3,9:28.0,,D. Motiejūnas misses free throw 1 of 2,64,59
277,3,9:28.0,,Offensive rebound by Team,64,59
278,3,9:28.0,F. Ezeli enters the game for A. Bogut,,64,59
279,3,9:28.0,,D. Motiejūnas misses free throw 2 of 2,64,59
280,3,9:28.0,Defensive rebound by F. Ezeli,,64,59
281,3,9:10.0,D. Green misses 2-pt jump shot from 18 ft,,64,59
282,3,9:10.0,,Defensive rebound by J. Harden,64,59
283,3,9:06.0,,Turnover by D. Motiejūnas (bad pass; steal by H. Barnes),64,59
284,3,8:59.0,S. Livingston makes 2-pt dunk at rim (assist by H. Barnes),,66,59
285,3,8:40.0,,D. Motiejūnas makes 3-pt jump shot from 25 ft (assist by J. Terry),66,62
286,3,8:22.0,K. Thompson misses 2-pt jump shot from 22 ft,,66,62
287,3,8:21.0,,Defensive rebound by T. Ariza,66,62
288,3,8:18.0,,Turnover by T. Ariza (bad pass; steal by K. Thompson),66,62
289,3,8:11.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Thompson),,69,62
290,3,7:57.0,,J. Harden makes 3-pt jump shot from 24 ft,69,65
291,3,7:38.0,H. Barnes misses 3-pt jump shot from 23 ft,,69,65
292,3,7:37.0,Offensive rebound by F. Ezeli,,69,65
293,3,7:26.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Livingston),,72,65
294,3,7:13.0,,J. Harden misses 3-pt jump shot from 25 ft,72,65
295,3,7:12.0,Defensive rebound by S. Livingston,,72,65
296,3,7:08.0,D. Green makes 2-pt dunk at rim (assist by K. Thompson),,74,65
297,3,7:08.0,,M. Beasley enters the game for D. Motiejūnas,74,65
298,3,7:08.0,,Technical foul by D. Howard,74,65
299,3,7:08.0,Technical foul by S. Livingston,,74,65
300,3,6:54.0,,J. Harden makes 2-pt jump shot from 17 ft,74,67
301,3,6:29.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),,77,67
302,3,6:15.0,,J. Harden misses 2-pt jump shot from 11 ft,77,67
303,3,6:14.0,Defensive rebound by S. Livingston,,77,67
304,3,6:08.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),,80,67
305,3,6:08.0,,Houston full timeout,80,67
306,3,5:52.0,,M. Beasley makes 2-pt jump shot from 7 ft (assist by J. Harden),80,69
307,3,5:38.0,Turnover by K. Thompson (bad pass; steal by J. Harden),,80,69
308,3,5:17.0,,J. Harden misses 3-pt jump shot from 23 ft,80,69
309,3,5:17.0,Defensive rebound by K. Thompson,,80,69
310,3,5:07.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by S. Livingston),,83,69
311,3,4:46.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by J. Harden),83,72
312,3,4:39.0,S. Livingston makes 2-pt jump shot from 16 ft,,85,72
313,3,4:39.0,Shooting foul by J. Terry (drawn by S. Livingston),,85,72
314,3,4:39.0,A. Iguodala enters the game for H. Barnes,,85,72
315,3,4:39.0,,C. Brewer enters the game for J. Terry,85,72
316,3,4:39.0,S. Livingston makes free throw 1 of 1,,86,72
317,3,4:25.0,,Turnover by J. Harden (bad pass),86,72
318,3,4:02.0,K. Thompson misses 3-pt jump shot from 26 ft,,86,72
319,3,4:01.0,,Defensive rebound by D. Howard,86,72
320,3,3:47.0,,M. Beasley misses 2-pt jump shot from 20 ft,86,72
321,3,3:46.0,,Offensive rebound by C. Brewer,86,72
322,3,3:42.0,,M. Beasley makes 2-pt layup from 1 ft (assist by C. Brewer),86,74
323,3,3:26.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),,89,74
324,3,3:00.0,,C. Brewer misses 3-pt jump shot from 25 ft,89,74
325,3,2:59.0,Defensive rebound by K. Thompson,,89,74
326,3,2:35.0,S. Livingston misses 2-pt jump shot from 11 ft,,89,74
327,3,2:34.0,,Defensive rebound by J. Harden,89,74
328,3,2:27.0,,C. Brewer makes 2-pt jump shot from 22 ft (assist by J. Harden),89,76
329,3,2:26.0,Golden State full timeout,,89,76
330,3,2:26.0,I. Clark enters the game for S. Livingston,,89,76
331,3,2:26.0,M. Speights enters the game for F. Ezeli,,89,76
332,3,2:26.0,,C. Capela enters the game for D. Howard,89,76
333,3,2:11.0,Shooting foul by C. Brewer (drawn by M. Speights),,89,76
334,3,2:11.0,M. Speights makes free throw 1 of 2,,90,76
335,3,2:11.0,M. Speights makes free throw 2 of 2,,91,76
336,3,2:01.0,,C. Brewer misses 3-pt jump shot from 24 ft,91,76
337,3,2:00.0,,Offensive rebound by J. Harden,91,76
338,3,1:55.0,,M. Beasley misses 2-pt jump shot from 11 ft,91,76
339,3,1:54.0,Defensive rebound by D. Green,,91,76
340,3,1:34.0,D. Green misses 3-pt jump shot from 25 ft,,91,76
341,3,1:33.0,Offensive rebound by A. Iguodala,,91,76
342,3,1:30.0,A. Iguodala makes 2-pt dunk at rim,,93,76
343,3,1:09.0,,M. Beasley misses 2-pt jump shot from 11 ft,93,76
344,3,1:08.0,Defensive rebound by D. Green,,93,76
345,3,1:02.0,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),,95,76
346,3,0:50.0,,J. Harden misses 2-pt jump shot from 3 ft,95,76
347,3,0:50.0,Defensive rebound by A. Iguodala,,95,76
348,3,0:37.0,Personal foul by T. Ariza,,95,76
349,3,0:33.0,M. Speights misses 3-pt jump shot from 25 ft,,95,76
350,3,0:32.0,,Defensive rebound by M. Beasley,95,76
351,3,0:22.0,,J. Harden misses 3-pt jump shot from 26 ft,95,76
352,3,0:21.0,Defensive rebound by M. Speights,,95,76
353,3,0:18.0,D. Green makes 2-pt dunk at rim (assist by M. Speights),,97,76
354,3,0:04.0,,M. Beasley misses 3-pt jump shot from 25 ft,97,76
355,3,0:03.0,Defensive rebound by D. Green,,97,76
356,3,0:00.0,D. Green misses 3-pt jump shot from 69 ft,,97,76
357,3,0:00.0,Offensive rebound by Team,,97,76
358,4,11:47.0,Turnover by I. Clark (bad pass; steal by J. Harden),,97,76
359,4,11:36.0,,T. Ariza makes 2-pt jump shot from 7 ft,97,78
360,4,11:22.0,Personal foul by T. Ariza,,97,78
361,4,11:16.0,Turnover by M. Speights (lost ball),,97,78
362,4,11:06.0,,J. Harden misses 3-pt jump shot from 25 ft,97,78
363,4,11:05.0,Defensive rebound by M. Speights,,97,78
364,4,11:00.0,Personal foul by J. Terry,,97,78
365,4,10:46.0,L. Barbosa misses 2-pt jump shot from 8 ft,,97,78
366,4,10:46.0,Offensive rebound by Team,,97,78
367,4,10:46.0,,Loose ball foul by J. Terry,97,78
368,4,10:36.0,M. Speights misses 2-pt jump shot from 20 ft,,97,78
369,4,10:36.0,,Defensive rebound by D. Howard,97,78
370,4,10:33.0,Offensive charge foul by D. Howard (drawn by M. Speights),,97,78
371,4,10:33.0,,Turnover by D. Howard (offensive foul),97,78
372,4,10:20.0,H. Barnes misses 3-pt jump shot from 23 ft,,97,78
373,4,10:18.0,,Defensive rebound by Team,97,78
374,4,10:03.0,,T. Ariza misses 2-pt jump shot from 10 ft,97,78
375,4,10:02.0,Defensive rebound by I. Clark,,97,78
376,4,9:48.0,I. Clark makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,100,78
377,4,9:31.0,,Personal foul by I. Clark,100,78
378,4,9:21.0,,T. Ariza misses 3-pt jump shot from 23 ft,100,78
379,4,9:20.0,Defensive rebound by H. Barnes,,100,78
380,4,9:14.0,A. Iguodala makes 2-pt layup from 3 ft,,102,78
381,4,9:03.0,,Shooting foul by M. Speights (drawn by D. Howard),102,78
382,4,9:03.0,,D. Howard makes free throw 1 of 2,102,79
383,4,9:03.0,,D. Howard makes free throw 2 of 2,102,80
384,4,8:47.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by I. Clark),,105,80
385,4,8:45.0,Violation by Team (jump ball),,105,80
386,4,8:36.0,,J. Harden misses 2-pt jump shot from 13 ft,105,80
387,4,8:35.0,Defensive rebound by A. Iguodala,,105,80
388,4,8:30.0,Turnover by A. Iguodala (bad pass; steal by T. Ariza),,105,80
389,4,8:12.0,,D. Howard makes 2-pt layup from 2 ft,105,82
390,4,7:47.0,H. Barnes misses 2-pt layup from 2 ft,,105,82
391,4,7:46.0,,Defensive rebound by D. Howard,105,82
