,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
128,2,8:02.0,,T. McConnell enters the game for K. Marshall,39,31
129,2,8:02.0,A. Tolliver makes free throw 1 of 2,,40,31
130,2,8:02.0,M. Morris enters the game for A. Baynes,,40,31
131,2,8:02.0,,N. Noel enters the game for J. Okafor,40,31
132,2,8:02.0,A. Drummond enters the game for S. Johnson,,40,31
133,2,8:02.0,A. Tolliver makes free throw 2 of 2,,41,31
134,2,7:52.0,,R. Covington misses 3-pt jump shot from 26 ft (block by M. Morris),41,31
135,2,7:51.0,,Offensive rebound by R. Covington,41,31
136,2,7:48.0,,Personal foul by M. Morris (drawn by R. Covington),41,31
137,2,7:39.0,,Turnover by T. McConnell (traveling),41,31
138,2,7:24.0,Turnover by M. Morris (inbound),,41,31
139,2,7:08.0,,J. Sampson misses 3-pt jump shot from 25 ft,41,31
140,2,7:07.0,Defensive rebound by S. Blake,,41,31
141,2,6:56.0,A. Tolliver misses 3-pt jump shot from 23 ft,,41,31
142,2,6:55.0,,Defensive rebound by T. McConnell,41,31
143,2,6:43.0,,J. Sampson misses 2-pt layup from 2 ft,41,31
144,2,6:41.0,Defensive rebound by A. Tolliver,,41,31
145,2,6:40.0,,J. Grant enters the game for J. Sampson,41,31
146,2,6:40.0,R. Jackson enters the game for S. Blake,,41,31
147,2,6:30.0,R. Jackson misses 2-pt jump shot from 19 ft,,41,31
148,2,6:28.0,,Defensive rebound by R. Covington,41,31
149,2,6:18.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by T. McConnell),41,34
150,2,6:01.0,D. Hilliard misses 2-pt jump shot from 22 ft,,41,34
151,2,6:00.0,,Defensive rebound by T. McConnell,41,34
152,2,5:55.0,,Philadelphia full timeout,41,34
153,2,5:55.0,K. Caldwell-Pope enters the game for D. Hilliard,,41,34
154,2,5:45.0,,Turnover by R. Covington (lost ball; steal by M. Morris),41,34
155,2,5:43.0,Turnover by M. Morris (lost ball; steal by J. Grant),,41,34
156,2,5:38.0,,J. Grant makes 2-pt jump shot from 3 ft,41,36
157,2,5:22.0,R. Jackson misses 2-pt layup from 1 ft,,41,36
158,2,5:20.0,Offensive rebound by A. Drummond,,41,36
159,2,5:20.0,A. Drummond makes 2-pt dunk at rim,,43,36
160,2,5:09.0,,Turnover by R. Covington (bad pass; steal by A. Drummond),43,36
161,2,4:59.0,A. Drummond misses 2-pt layup from 2 ft,,43,36
162,2,4:57.0,Offensive rebound by A. Drummond,,43,36
163,2,4:57.0,Personal foul by R. Covington (drawn by A. Drummond),,43,36
164,2,4:57.0,E. İlyasova enters the game for A. Tolliver,,43,36
165,2,4:57.0,,H. Thompson enters the game for R. Covington,43,36
166,2,4:51.0,E. İlyasova misses 3-pt jump shot from 25 ft,,43,36
167,2,4:49.0,,Defensive rebound by N. Noel,43,36
168,2,4:43.0,,T. McConnell makes 2-pt jump shot from 9 ft,43,38
169,2,4:28.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,43,38
170,2,4:27.0,Offensive rebound by A. Drummond,,43,38
171,2,4:27.0,A. Drummond misses 2-pt layup from 1 ft,,43,38
172,2,4:27.0,Offensive rebound by A. Drummond,,43,38
173,2,4:27.0,Shooting foul by J. Grant (drawn by A. Drummond),,43,38
174,2,4:27.0,A. Drummond misses free throw 1 of 2,,43,38
175,2,4:27.0,Offensive rebound by Team,,43,38
176,2,4:27.0,A. Drummond makes free throw 2 of 2,,44,38
177,2,4:17.0,,J. Grant makes 2-pt jump shot from 7 ft (assist by T. McConnell),44,40
178,2,3:58.0,M. Morris makes 2-pt jump shot from 11 ft,,46,40
179,2,3:41.0,,Shooting foul by A. Drummond (drawn by N. Noel),46,40
180,2,3:41.0,,N. Noel misses free throw 1 of 2,46,40
181,2,3:41.0,,Offensive rebound by Team,46,40
182,2,3:41.0,,N. Noel makes free throw 2 of 2,46,41
183,2,3:25.0,E. İlyasova misses 2-pt layup from 2 ft (block by J. Grant),,46,41
184,2,3:25.0,Offensive rebound by Team,,46,41
185,2,3:25.0,,J. Okafor enters the game for J. Grant,46,41
186,2,3:23.0,R. Jackson makes 2-pt layup from 2 ft (assist by M. Morris),,48,41
187,2,3:00.0,,J. Okafor makes 2-pt jump shot from 15 ft (assist by T. McConnell),48,43
188,2,2:47.0,R. Jackson misses 2-pt jump shot from 9 ft,,48,43
189,2,2:46.0,Offensive rebound by R. Jackson,,48,43
190,2,2:41.0,Shooting foul by T. McConnell (drawn by K. Caldwell-Pope),,48,43
191,2,2:41.0,Official timeout,,48,43
192,2,2:41.0,K. Caldwell-Pope misses free throw 1 of 2,,48,43
193,2,2:41.0,Offensive rebound by Team,,48,43
194,2,2:41.0,A. Baynes enters the game for A. Drummond,,48,43
195,2,2:41.0,,N. Stauskas enters the game for T. McConnell,48,43
196,2,2:41.0,K. Caldwell-Pope makes free throw 2 of 2,,49,43
197,2,2:21.0,Offensive charge foul by N. Noel (drawn by E. İlyasova),,49,43
198,2,2:21.0,,Turnover by N. Noel (offensive foul),49,43
199,2,2:07.0,A. Baynes makes 2-pt layup from 2 ft (assist by M. Morris),,51,43
200,2,1:41.0,,I. Canaan misses 3-pt jump shot from 28 ft,51,43
201,2,1:40.0,,Offensive rebound by N. Noel,51,43
202,2,1:40.0,,Shooting foul by E. İlyasova (drawn by N. Noel),51,43
203,2,1:40.0,,N. Noel misses free throw 1 of 2,51,43
204,2,1:40.0,,Offensive rebound by Team,51,43
205,2,1:40.0,,R. Covington enters the game for N. Stauskas,51,43
206,2,1:40.0,A. Tolliver enters the game for E. İlyasova,,51,43
207,2,1:40.0,,N. Noel misses free throw 2 of 2,51,43
208,2,1:39.0,Defensive rebound by M. Morris,,51,43
209,2,1:28.0,R. Jackson makes 2-pt layup from 1 ft,,53,43
210,2,1:09.0,,R. Covington misses 2-pt jump shot from 14 ft,53,43
211,2,1:08.0,Defensive rebound by K. Caldwell-Pope,,53,43
212,2,1:03.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,56,43
213,2,0:52.0,,Personal foul by A. Baynes (drawn by I. Canaan),56,43
214,2,0:52.0,,I. Canaan makes free throw 1 of 2,56,44
215,2,0:52.0,,I. Canaan makes free throw 2 of 2,56,45
216,2,0:41.0,A. Baynes makes 2-pt hook shot from 7 ft,,58,45
217,2,0:28.0,,R. Covington misses 2-pt layup from 1 ft,58,45
218,2,0:25.0,,Offensive rebound by H. Thompson,58,45
219,2,0:25.0,,H. Thompson misses 2-pt layup at rim,58,45
220,2,0:24.0,,Offensive rebound by R. Covington,58,45
221,2,0:24.0,,R. Covington misses 2-pt layup from 2 ft (block by A. Baynes),58,45
222,2,0:24.0,,Offensive rebound by J. Okafor,58,45
223,2,0:24.0,,Shooting foul by A. Baynes (drawn by J. Okafor),58,45
224,2,0:24.0,,J. Okafor misses free throw 1 of 2,58,45
225,2,0:24.0,,Offensive rebound by Team,58,45
226,2,0:24.0,,J. Grant enters the game for H. Thompson,58,45
227,2,0:24.0,,J. Sampson enters the game for I. Canaan,58,45
228,2,0:24.0,,J. Okafor makes free throw 2 of 2,58,46
229,2,0:01.0,R. Jackson misses 2-pt jump shot from 5 ft,,58,46
230,2,0:00.0,,Defensive rebound by N. Noel,58,46
231,3,11:49.0,,Turnover by R. Covington (traveling),58,46
232,3,11:34.0,M. Morris misses 2-pt jump shot from 15 ft,,58,46
233,3,11:32.0,,Defensive rebound by T. McConnell,58,46
234,3,11:21.0,,Shooting foul by E. İlyasova (drawn by N. Noel),58,46
235,3,11:21.0,,N. Noel makes free throw 1 of 2,58,47
236,3,11:21.0,,N. Noel misses free throw 2 of 2,58,47
237,3,11:20.0,Defensive rebound by M. Morris,,58,47
238,3,10:59.0,M. Morris misses 2-pt jump shot from 9 ft,,58,47
239,3,10:58.0,Offensive rebound by E. İlyasova,,58,47
240,3,10:58.0,E. İlyasova makes 2-pt layup at rim,,60,47
241,3,10:41.0,,J. Okafor makes 2-pt jump shot from 10 ft,60,49
242,3,10:31.0,R. Jackson misses 2-pt layup from 2 ft,,60,49
243,3,10:28.0,,Defensive rebound by J. Okafor,60,49
244,3,10:14.0,,I. Canaan misses 2-pt jump shot from 13 ft,60,49
245,3,10:11.0,,Offensive rebound by J. Okafor,60,49
246,3,10:11.0,,J. Okafor misses 2-pt dunk at rim,60,49
247,3,10:08.0,Defensive rebound by M. Morris,,60,49
248,3,10:05.0,M. Morris makes 2-pt jump shot from 21 ft,,62,49
249,3,9:37.0,,R. Covington misses 3-pt jump shot from 22 ft,62,49
250,3,9:35.0,,Offensive rebound by T. McConnell,62,49
251,3,9:34.0,,T. McConnell misses 2-pt jump shot from 3 ft,62,49
252,3,9:33.0,,Offensive rebound by N. Noel,62,49
253,3,9:33.0,,N. Noel makes 2-pt dunk at rim,62,51
254,3,9:15.0,Shooting foul by J. Okafor (drawn by M. Morris),,62,51
255,3,9:15.0,M. Morris makes free throw 1 of 2,,63,51
256,3,9:15.0,,N. Stauskas enters the game for I. Canaan,63,51
257,3,9:15.0,M. Morris makes free throw 2 of 2,,64,51
258,3,9:05.0,,Turnover by N. Noel (bad pass),64,51
259,3,9:05.0,,J. Grant enters the game for N. Noel,64,51
260,3,8:52.0,R. Jackson makes 2-pt jump shot from 11 ft,,66,51
261,3,8:39.0,,Turnover by T. McConnell (lost ball),66,51
262,3,8:26.0,R. Jackson makes 2-pt jump shot from 14 ft,,68,51
263,3,8:25.0,,Philadelphia full timeout,68,51
264,3,8:25.0,,K. Marshall enters the game for T. McConnell,68,51
265,3,8:12.0,,J. Okafor misses 2-pt layup from 2 ft (block by A. Drummond),68,51
266,3,8:09.0,Defensive rebound by R. Jackson,,68,51
267,3,8:04.0,M. Morris makes 3-pt jump shot from 22 ft (assist by E. İlyasova),,71,51
268,3,7:44.0,,R. Covington misses 3-pt jump shot from 25 ft,71,51
269,3,7:42.0,Defensive rebound by E. İlyasova,,71,51
270,3,7:32.0,E. İlyasova misses 3-pt jump shot from 27 ft,,71,51
271,3,7:30.0,,Defensive rebound by R. Covington,71,51
272,3,7:22.0,,K. Marshall misses 2-pt layup from 2 ft (block by A. Drummond),71,51
273,3,7:20.0,Defensive rebound by R. Jackson,,71,51
274,3,7:16.0,E. İlyasova misses 2-pt jump shot from 6 ft (block by J. Grant),,71,51
275,3,7:14.0,Offensive rebound by M. Morris,,71,51
276,3,7:10.0,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,74,51
277,3,6:49.0,,R. Covington misses 2-pt layup from 2 ft,74,51
278,3,6:47.0,Defensive rebound by R. Jackson,,74,51
279,3,6:39.0,E. İlyasova misses 3-pt jump shot from 26 ft,,74,51
280,3,6:38.0,,Defensive rebound by Team,74,51
281,3,6:38.0,,J. Sampson enters the game for N. Stauskas,74,51
282,3,6:38.0,,H. Thompson enters the game for R. Covington,74,51
283,3,6:38.0,,N. Noel enters the game for J. Okafor,74,51
284,3,6:26.0,,Turnover by K. Marshall (bad pass),74,51
285,3,6:06.0,R. Jackson misses 3-pt jump shot from 25 ft,,74,51
286,3,6:04.0,Offensive rebound by A. Drummond,,74,51
287,3,6:00.0,A. Drummond makes 2-pt hook shot from 4 ft,,76,51
288,3,5:47.0,,Turnover by J. Sampson (offensive foul),76,51
289,3,5:47.0,Offensive charge foul by J. Sampson (drawn by M. Morris),,76,51
290,3,5:37.0,Turnover by R. Jackson (bad pass; steal by N. Noel),,76,51
291,3,5:33.0,,Shooting foul by R. Jackson (drawn by J. Sampson),76,51
292,3,5:33.0,,J. Sampson makes 2-pt layup from 2 ft,76,53
293,3,5:33.0,,J. Sampson misses free throw 1 of 1,76,53
294,3,5:31.0,Defensive rebound by A. Drummond,,76,53
295,3,5:24.0,R. Jackson misses 2-pt jump shot from 4 ft,,76,53
296,3,5:22.0,Offensive rebound by R. Jackson,,76,53
297,3,5:17.0,E. İlyasova misses 3-pt jump shot from 26 ft,,76,53
298,3,5:15.0,,Defensive rebound by N. Noel,76,53
299,3,5:15.0,Loose ball foul by A. Drummond (drawn by N. Noel),,76,53
300,3,5:03.0,,N. Noel makes 2-pt layup from 3 ft (assist by K. Marshall),76,55
301,3,4:47.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,76,55
302,3,4:45.0,,Defensive rebound by J. Sampson,76,55
303,3,4:40.0,Offensive charge foul by J. Sampson (drawn by E. İlyasova),,76,55
304,3,4:40.0,,Turnover by J. Sampson (offensive foul),76,55
305,3,4:25.0,R. Jackson makes 2-pt layup at rim,,78,55
306,3,4:14.0,,K. Marshall makes 2-pt layup from 2 ft,78,57
307,3,3:48.0,M. Morris makes 3-pt jump shot from 28 ft,,81,57
308,3,3:36.0,,K. Marshall misses 2-pt layup from 1 ft,81,57
309,3,3:34.0,,Offensive rebound by J. Sampson,81,57
310,3,3:33.0,,J. Sampson misses 2-pt jump shot from 4 ft,81,57
311,3,3:31.0,Defensive rebound by M. Morris,,81,57
312,3,3:26.0,A. Drummond makes 2-pt layup from 1 ft (assist by E. İlyasova),,83,57
313,3,3:25.0,,Philadelphia full timeout,83,57
314,3,3:25.0,,I. Canaan enters the game for K. Marshall,83,57
315,3,3:25.0,,R. Covington enters the game for J. Sampson,83,57
316,3,3:25.0,S. Johnson enters the game for R. Jackson,,83,57
317,3,3:25.0,S. Blake enters the game for M. Morris,,83,57
318,3,3:02.0,,I. Canaan misses 2-pt jump shot from 3 ft (block by S. Johnson),83,57
319,3,3:00.0,Defensive rebound by E. İlyasova,,83,57
320,3,2:54.0,A. Drummond makes 2-pt hook shot from 6 ft,,85,57
321,3,2:41.0,,J. Grant makes 2-pt layup from 1 ft,85,59
322,3,2:24.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by S. Blake),,88,59
323,3,2:11.0,,Personal foul by S. Blake (drawn by J. Grant),88,59
324,3,2:11.0,Detroit full timeout,,88,59
325,3,2:00.0,,N. Noel makes 2-pt jump shot from 12 ft (assist by J. Grant),88,61
326,3,1:43.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,88,61
327,3,1:42.0,,Defensive rebound by N. Noel,88,61
328,3,1:32.0,,J. Grant misses 2-pt jump shot from 3 ft (block by E. İlyasova),88,61
329,3,1:30.0,Defensive rebound by A. Drummond,,88,61
330,3,1:26.0,Shooting foul by R. Covington (drawn by A. Drummond),,88,61
331,3,1:26.0,A. Drummond misses free throw 1 of 2,,88,61
332,3,1:26.0,Offensive rebound by Team,,88,61
333,3,1:26.0,A. Drummond misses free throw 2 of 2,,88,61
334,3,1:23.0,,Defensive rebound by R. Covington,88,61
335,3,1:10.0,,I. Canaan misses 3-pt jump shot from 26 ft,88,61
336,3,1:08.0,Defensive rebound by K. Caldwell-Pope,,88,61
337,3,1:02.0,Personal foul by I. Canaan (drawn by A. Drummond),,88,61
338,3,1:02.0,A. Drummond makes free throw 1 of 2,,89,61
339,3,1:02.0,,T. McConnell enters the game for I. Canaan,89,61
340,3,1:02.0,A. Drummond misses free throw 2 of 2,,89,61
341,3,1:01.0,,Defensive rebound by N. Noel,89,61
342,3,0:51.0,,T. McConnell misses 2-pt jump shot from 8 ft,89,61
343,3,0:50.0,Defensive rebound by A. Drummond,,89,61
344,3,0:46.0,Turnover by A. Drummond (bad pass; steal by T. McConnell),,89,61
345,3,0:43.0,,Shooting block foul by K. Caldwell-Pope (drawn by R. Covington),89,61
346,3,0:43.0,,R. Covington makes 2-pt jump shot from 3 ft (assist by T. McConnell),89,63
347,3,0:43.0,A. Baynes enters the game for A. Drummond,,89,63
348,3,0:43.0,,R. Covington makes free throw 1 of 1,89,64
349,3,0:28.0,Turnover by S. Blake (bad pass),,89,64
350,3,0:07.0,,Shooting block foul by A. Baynes (drawn by N. Noel),89,64
351,3,0:07.0,,N. Noel makes free throw 1 of 2,89,65
352,3,0:07.0,,J. Sampson enters the game for H. Thompson,89,65
353,3,0:07.0,,N. Noel makes free throw 2 of 2,89,66
354,3,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,89,66
355,3,0:00.0,Offensive rebound by Team,,89,66
356,4,11:40.0,Turnover by S. Johnson (lost ball),,89,66
357,4,11:40.0,,K. Marshall enters the game for T. McConnell,89,66
358,4,11:36.0,,Personal foul by S. Blake (drawn by K. Marshall),89,66
359,4,11:36.0,K. Caldwell-Pope enters the game for S. Johnson,,89,66
360,4,11:24.0,,J. Sampson misses 3-pt jump shot from 27 ft,89,66
361,4,11:22.0,Defensive rebound by M. Morris,,89,66
362,4,11:05.0,S. Blake misses 3-pt jump shot from 25 ft,,89,66
363,4,11:03.0,,Defensive rebound by K. Marshall,89,66
364,4,10:55.0,,R. Covington makes 2-pt layup from 1 ft (assist by K. Marshall),89,68
365,4,10:38.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Tolliver),,92,68
366,4,10:28.0,,Personal foul by S. Blake (drawn by K. Marshall),92,68
367,4,10:28.0,,H. Thompson enters the game for J. Sampson,92,68
368,4,10:16.0,,J. Okafor misses 2-pt jump shot from 13 ft,92,68
369,4,10:14.0,Defensive rebound by A. Tolliver,,92,68
370,4,10:09.0,Shooting foul by J. Okafor (drawn by M. Morris),,92,68
371,4,10:09.0,M. Morris makes free throw 1 of 2,,93,68
372,4,10:09.0,M. Morris makes free throw 2 of 2,,94,68
373,4,10:09.0,,Philadelphia full timeout,94,68
374,4,9:52.0,,J. Okafor misses 2-pt jump shot from 7 ft,94,68
375,4,9:50.0,Defensive rebound by A. Tolliver,,94,68
376,4,9:28.0,Turnover by A. Baynes (bad pass; steal by R. Covington),,94,68
377,4,9:24.0,,N. Stauskas makes 2-pt layup at rim (assist by R. Covington),94,70
378,4,9:04.0,M. Morris makes 2-pt jump shot from 14 ft (assist by S. Blake),,96,70
379,4,8:53.0,,J. Okafor makes 2-pt layup from 2 ft (assist by K. Marshall),96,72
380,4,8:53.0,,Shooting foul by A. Baynes (drawn by J. Okafor),96,72
381,4,8:53.0,S. Johnson enters the game for K. Caldwell-Pope,,96,72
382,4,8:53.0,,J. Okafor makes free throw 1 of 1,96,73
383,4,8:41.0,Turnover by M. Morris (traveling),,96,73
384,4,8:27.0,,J. Okafor makes 2-pt jump shot from 5 ft (assist by K. Marshall),96,75
385,4,8:08.0,S. Blake makes 2-pt jump shot from 16 ft,,98,75
