,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
56,1,6:09.0,J. Wall misses 2-pt jump shot from 16 ft,,11,5
57,1,6:09.0,,Defensive rebound by I. Mahinmi,11,5
58,1,5:59.0,,C. Miles makes 2-pt jump shot from 20 ft,11,7
59,1,5:49.0,D. Gooden makes 2-pt jump shot from 14 ft (assist by G. Temple),,13,7
60,1,5:48.0,,Indiana full timeout,13,7
61,1,5:48.0,B. Beal enters the game for J. Dudley,,13,7
62,1,5:36.0,,P. George misses 2-pt jump shot from 19 ft,13,7
63,1,5:35.0,Defensive rebound by D. Gooden,,13,7
64,1,5:16.0,G. Temple misses 2-pt layup from 2 ft (block by C. Miles),,13,7
65,1,5:15.0,,Defensive rebound by C. Budinger,13,7
66,1,5:10.0,,M. Ellis misses 2-pt jump shot from 13 ft,13,7
67,1,5:10.0,,Offensive rebound by P. George,13,7
68,1,5:09.0,,P. George makes 2-pt layup from 1 ft,13,9
69,1,4:51.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),,16,9
70,1,4:41.0,,Turnover by I. Mahinmi (bad pass; steal by K. Oubre),16,9
71,1,4:38.0,K. Oubre makes 2-pt dunk from 1 ft,,18,9
72,1,4:16.0,,P. George makes 2-pt jump shot from 8 ft,18,11
73,1,4:12.0,Washington full timeout,,18,11
74,1,4:12.0,G. Neal enters the game for G. Temple,,18,11
75,1,4:12.0,,L. Allen enters the game for C. Miles,18,11
76,1,4:12.0,,M. Turner enters the game for I. Mahinmi,18,11
77,1,3:58.0,D. Gooden misses 2-pt hook shot from 5 ft,,18,11
78,1,3:57.0,,Defensive rebound by L. Allen,18,11
79,1,3:53.0,,M. Ellis makes 2-pt layup from 1 ft,18,13
80,1,3:53.0,,Shooting foul by K. Oubre (drawn by M. Ellis),18,13
81,1,3:53.0,J. Dudley enters the game for K. Oubre,,18,13
82,1,3:53.0,,M. Ellis makes free throw 1 of 1,18,14
83,1,3:36.0,Turnover by B. Beal (traveling),,18,14
84,1,3:27.0,,Shooting foul by B. Beal (drawn by M. Turner),18,14
85,1,3:27.0,,M. Turner makes free throw 1 of 2,18,15
86,1,3:27.0,,M. Turner makes free throw 2 of 2,18,16
87,1,3:13.0,Turnover by D. Gooden (lost ball; steal by P. George),,18,16
88,1,3:06.0,,P. George makes 2-pt jump shot from 11 ft,18,18
89,1,2:53.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,20,18
90,1,2:37.0,,Turnover by C. Budinger (bad pass),20,18
91,1,2:25.0,B. Beal misses 2-pt jump shot from 18 ft,,20,18
92,1,2:24.0,,Defensive rebound by C. Budinger,20,18
93,1,2:15.0,,L. Allen makes 2-pt layup from 2 ft (assist by M. Ellis),20,20
94,1,2:15.0,,Shooting block foul by J. Dudley (drawn by L. Allen),20,20
95,1,2:15.0,D. Blair enters the game for J. Dudley,,20,20
96,1,2:15.0,,L. Allen makes free throw 1 of 1,20,21
97,1,1:55.0,G. Neal makes 2-pt jump shot from 9 ft,,22,21
98,1,1:42.0,,M. Turner makes 2-pt hook shot from 7 ft (assist by P. George),22,23
99,1,1:30.0,J. Wall misses 2-pt layup from 3 ft,,22,23
100,1,1:28.0,Offensive rebound by J. Wall,,22,23
101,1,1:28.0,J. Wall misses 2-pt layup at rim,,22,23
102,1,1:27.0,Offensive rebound by D. Blair,,22,23
103,1,1:23.0,D. Gooden misses 3-pt jump shot from 25 ft,,22,23
104,1,1:23.0,,Defensive rebound by M. Ellis,22,23
105,1,1:23.0,,Personal foul by B. Beal (drawn by M. Ellis),22,23
106,1,1:23.0,,M. Ellis misses free throw 1 of 2,22,23
107,1,1:23.0,,Offensive rebound by Team,22,23
108,1,1:23.0,R. Sessions enters the game for J. Wall,,22,23
109,1,1:23.0,,M. Ellis misses free throw 2 of 2,22,23
110,1,1:22.0,,Offensive rebound by M. Turner,22,23
111,1,1:14.0,,M. Turner makes 2-pt layup from 2 ft (assist by P. George),22,25
112,1,0:54.0,B. Beal misses 2-pt layup from 3 ft,,22,25
113,1,0:53.0,Offensive rebound by B. Beal,,22,25
114,1,0:49.0,D. Gooden makes 2-pt jump shot from 21 ft (assist by B. Beal),,24,25
115,1,0:33.0,,L. Allen makes 2-pt dunk from 2 ft (assist by M. Turner),24,27
116,1,0:17.0,G. Neal misses 2-pt jump shot from 13 ft,,24,27
117,1,0:16.0,,Defensive rebound by M. Turner,24,27
118,1,0:01.0,,P. George misses 2-pt layup from 1 ft,24,27
119,1,0:00.0,Defensive rebound by D. Gooden,,24,27
120,2,11:45.0,,M. Turner misses 2-pt jump shot from 20 ft,24,27
121,2,11:45.0,Defensive rebound by G. Neal,,24,27
122,2,11:39.0,G. Neal makes 2-pt jump shot from 21 ft,,26,27
123,2,11:25.0,,L. Allen misses 2-pt jump shot from 20 ft,26,27
124,2,11:25.0,Defensive rebound by B. Beal,,26,27
125,2,11:00.0,B. Beal makes 2-pt jump shot from 16 ft,,28,27
126,2,10:50.0,,Personal foul by R. Sessions (drawn by G. Hill),28,27
127,2,10:47.0,,Turnover by M. Turner (bad pass; steal by D. Blair),28,27
128,2,10:40.0,B. Beal misses 3-pt jump shot from 23 ft,,28,27
129,2,10:40.0,,Defensive rebound by M. Turner,28,27
130,2,10:25.0,,C. Budinger misses 2-pt jump shot from 11 ft,28,27
131,2,10:25.0,Defensive rebound by D. Gooden,,28,27
132,2,10:08.0,D. Blair makes 2-pt jump shot from 14 ft (assist by G. Neal),,30,27
133,2,9:50.0,,C. Budinger misses 3-pt jump shot from 25 ft,30,27
134,2,9:50.0,Defensive rebound by D. Gooden,,30,27
135,2,9:38.0,R. Sessions misses 2-pt jump shot from 14 ft,,30,27
136,2,9:37.0,Offensive rebound by D. Blair,,30,27
137,2,9:34.0,Turnover by D. Gooden (bad pass; steal by G. Robinson),,30,27
138,2,9:34.0,,Personal take foul by G. Neal (drawn by G. Robinson),30,27
139,2,9:34.0,J. Dudley enters the game for D. Gooden,,30,27
140,2,9:34.0,G. Temple enters the game for B. Beal,,30,27
141,2,9:34.0,N. Hilário enters the game for D. Blair,,30,27
142,2,9:22.0,,M. Turner misses 2-pt jump shot from 19 ft,30,27
143,2,9:21.0,Defensive rebound by G. Neal,,30,27
144,2,9:14.0,N. Hilário misses 2-pt jump shot from 9 ft,,30,27
145,2,9:13.0,,Defensive rebound by G. Hill,30,27
146,2,9:04.0,,M. Turner misses 2-pt jump shot from 18 ft,30,27
147,2,9:04.0,Defensive rebound by J. Dudley,,30,27
148,2,8:58.0,R. Sessions misses 2-pt layup from 3 ft,,30,27
149,2,8:57.0,Offensive rebound by N. Hilário,,30,27
150,2,8:57.0,Personal foul by M. Turner (drawn by N. Hilário),,30,27
151,2,8:57.0,Official timeout,,30,27
152,2,8:57.0,,J. Hill enters the game for M. Turner,30,27
153,2,8:48.0,J. Dudley misses 2-pt jump shot from 18 ft,,30,27
154,2,8:47.0,,Defensive rebound by G. Hill,30,27
155,2,8:32.0,,G. Robinson misses 2-pt layup from 1 ft,30,27
156,2,8:32.0,Defensive rebound by N. Hilário,,30,27
157,2,8:27.0,R. Sessions makes 2-pt layup from 3 ft,,32,27
158,2,8:09.0,,G. Hill misses 2-pt jump shot from 3 ft,32,27
159,2,8:08.0,Defensive rebound by N. Hilário,,32,27
160,2,8:08.0,Turnover by N. Hilário (bad pass),,32,27
161,2,7:57.0,,Personal foul by N. Hilário (drawn by C. Budinger),32,27
162,2,7:43.0,,L. Allen makes 2-pt dunk from 2 ft (assist by J. Hill),32,29
163,2,7:29.0,G. Neal misses 3-pt jump shot from 24 ft,,32,29
164,2,7:28.0,Offensive rebound by N. Hilário,,32,29
165,2,7:28.0,N. Hilário makes 2-pt layup from 1 ft,,34,29
166,2,7:15.0,,G. Hill misses 2-pt jump shot from 7 ft,34,29
167,2,7:14.0,Defensive rebound by R. Sessions,,34,29
168,2,7:07.0,G. Neal makes 3-pt jump shot from 25 ft (assist by R. Sessions),,37,29
169,2,6:39.0,,C. Budinger misses 3-pt jump shot from 25 ft,37,29
170,2,6:37.0,Defensive rebound by G. Temple,,37,29
171,2,6:32.0,R. Sessions makes 2-pt layup from 1 ft (assist by G. Temple),,39,29
172,2,6:32.0,,Indiana full timeout,39,29
173,2,6:32.0,,C. Miles enters the game for L. Allen,39,29
174,2,6:11.0,,J. Hill misses 2-pt layup from 2 ft (block by N. Hilário),39,29
175,2,6:11.0,,Offensive rebound by Team,39,29
176,2,6:08.0,,G. Hill makes 2-pt jump shot from 6 ft (assist by C. Budinger),39,31
177,2,5:49.0,G. Neal makes 2-pt jump shot from 16 ft (assist by R. Sessions),,41,31
178,2,5:29.0,,J. Hill misses 2-pt jump shot from 16 ft,41,31
179,2,5:28.0,,Offensive rebound by G. Hill,41,31
180,2,5:25.0,,G. Hill misses 2-pt layup from 1 ft,41,31
181,2,5:24.0,Defensive rebound by J. Dudley,,41,31
182,2,5:08.0,G. Temple makes 3-pt jump shot from 24 ft (assist by G. Neal),,44,31
183,2,4:59.0,,G. Hill makes 2-pt layup from 1 ft (assist by J. Hill),44,33
184,2,4:44.0,Turnover by N. Hilário (lost ball; steal by C. Miles),,44,33
185,2,4:37.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by C. Budinger),44,36
186,2,4:29.0,Washington full timeout,,44,36
187,2,4:29.0,,M. Ellis enters the game for G. Hill,44,36
188,2,4:29.0,,P. George enters the game for G. Robinson,44,36
189,2,4:29.0,J. Wall enters the game for R. Sessions,,44,36
190,2,4:21.0,Shooting foul by C. Miles (drawn by J. Wall),,44,36
191,2,4:21.0,J. Wall makes free throw 1 of 2,,45,36
192,2,4:21.0,J. Wall misses free throw 2 of 2,,45,36
193,2,4:21.0,,Defensive rebound by J. Hill,45,36
194,2,3:56.0,,P. George misses 3-pt jump shot from 25 ft,45,36
195,2,3:55.0,Defensive rebound by J. Dudley,,45,36
196,2,3:50.0,,G. Hill enters the game for C. Budinger,45,36
197,2,3:31.0,G. Neal misses 2-pt jump shot from 5 ft,,45,36
198,2,3:30.0,,Defensive rebound by C. Miles,45,36
199,2,3:24.0,,M. Ellis misses 2-pt layup from 2 ft,45,36
200,2,3:24.0,Defensive rebound by J. Wall,,45,36
201,2,3:17.0,G. Temple misses 3-pt jump shot from 23 ft,,45,36
202,2,3:16.0,,Defensive rebound by J. Hill,45,36
203,2,3:03.0,,Shooting foul by G. Temple (drawn by J. Hill),45,36
204,2,3:03.0,,J. Hill makes free throw 1 of 2,45,37
205,2,3:03.0,D. Blair enters the game for N. Hilário,,45,37
206,2,3:03.0,B. Beal enters the game for G. Neal,,45,37
207,2,3:03.0,,J. Hill misses free throw 2 of 2,45,37
208,2,3:01.0,Defensive rebound by J. Dudley,,45,37
209,2,2:48.0,J. Wall makes 2-pt layup from 2 ft (assist by D. Blair),,47,37
210,2,2:38.0,,G. Hill misses 2-pt layup from 1 ft,47,37
211,2,2:37.0,,Offensive rebound by G. Hill,47,37
212,2,2:36.0,,G. Hill makes 2-pt layup from 2 ft,47,39
213,2,2:25.0,D. Blair makes 2-pt jump shot from 11 ft (assist by G. Temple),,49,39
214,2,2:17.0,,M. Ellis makes 2-pt jump shot from 11 ft,49,41
215,2,1:56.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,52,41
216,2,1:43.0,,M. Ellis makes 2-pt layup from 4 ft,52,43
217,2,1:36.0,J. Wall makes 2-pt layup from 1 ft,,54,43
218,2,1:23.0,,P. George misses 2-pt jump shot from 18 ft,54,43
219,2,1:22.0,Defensive rebound by D. Blair,,54,43
220,2,1:11.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,57,43
221,2,0:53.0,,G. Hill makes 2-pt jump shot from 17 ft,57,45
222,2,0:49.0,J. Wall makes 2-pt layup from 2 ft,,59,45
223,2,0:45.0,,Personal foul by B. Beal (drawn by G. Hill),59,45
224,2,0:45.0,,G. Hill makes free throw 1 of 2,59,46
225,2,0:45.0,R. Sessions enters the game for B. Beal,,59,46
226,2,0:45.0,K. Oubre enters the game for J. Dudley,,59,46
227,2,0:45.0,,I. Mahinmi enters the game for J. Hill,59,46
228,2,0:45.0,,L. Allen enters the game for C. Miles,59,46
229,2,0:45.0,,G. Hill misses free throw 2 of 2,59,46
230,2,0:45.0,Defensive rebound by G. Temple,,59,46
231,2,0:35.0,J. Wall misses 2-pt jump shot from 17 ft,,59,46
232,2,0:35.0,,Defensive rebound by I. Mahinmi,59,46
233,2,0:24.0,,Offensive foul by P. George (drawn by G. Temple),59,46
234,2,0:24.0,,Turnover by P. George (offensive foul),59,46
235,2,0:24.0,Washington full timeout,,59,46
236,2,0:24.0,G. Neal enters the game for K. Oubre,,59,46
237,2,0:24.0,B. Beal enters the game for R. Sessions,,59,46
238,2,0:24.0,,C. Budinger enters the game for G. Hill,59,46
239,2,0:07.0,Turnover by J. Wall (bad pass; steal by I. Mahinmi),,59,46
240,2,0:00.0,,M. Ellis misses 2-pt jump shot from 17 ft,59,46
241,2,0:00.0,,Offensive rebound by Team,59,46
242,3,11:44.0,,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),59,49
243,3,11:20.0,N. Hilário misses 2-pt jump shot from 21 ft,,59,49
244,3,11:19.0,,Defensive rebound by G. Hill,59,49
245,3,11:11.0,,P. George misses 2-pt jump shot from 16 ft,59,49
246,3,11:10.0,Defensive rebound by J. Dudley,,59,49
247,3,11:02.0,J. Wall misses 2-pt jump shot from 17 ft,,59,49
248,3,11:01.0,Offensive rebound by N. Hilário,,59,49
249,3,10:52.0,N. Hilário makes 2-pt hook shot from 7 ft,,61,49
250,3,10:44.0,,Personal foul by G. Temple (drawn by P. George),61,49
251,3,10:30.0,,Personal foul by G. Temple (drawn by M. Ellis),61,49
252,3,10:16.0,,M. Ellis misses 3-pt jump shot from 25 ft,61,49
253,3,10:15.0,Defensive rebound by J. Wall,,61,49
254,3,10:12.0,J. Wall makes 2-pt layup from 1 ft,,63,49
255,3,10:12.0,Shooting foul by M. Ellis (drawn by J. Wall),,63,49
256,3,10:12.0,J. Wall makes free throw 1 of 1,,64,49
257,3,9:55.0,,Personal foul by J. Wall (drawn by G. Hill),64,49
258,3,9:51.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),64,51
259,3,9:48.0,Turnover by J. Wall (lost ball),,64,51
260,3,9:34.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by P. George),64,53
261,3,9:21.0,G. Temple misses 3-pt jump shot from 25 ft,,64,53
262,3,9:20.0,Offensive rebound by N. Hilário,,64,53
263,3,9:16.0,K. Oubre misses 3-pt jump shot from 24 ft,,64,53
264,3,9:14.0,Offensive rebound by Team,,64,53
265,3,9:00.0,J. Wall makes 2-pt dunk from 2 ft,,66,53
266,3,8:50.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by C. Miles),66,56
267,3,8:37.0,J. Wall makes 3-pt jump shot from 25 ft (assist by G. Temple),,69,56
268,3,8:23.0,,G. Hill makes 2-pt layup from 2 ft,69,58
269,3,8:04.0,G. Temple makes 2-pt layup at rim (assist by N. Hilário),,71,58
270,3,7:51.0,,G. Hill misses 3-pt jump shot from 25 ft,71,58
271,3,7:50.0,Defensive rebound by K. Oubre,,71,58
272,3,7:34.0,J. Wall makes 2-pt jump shot from 18 ft,,73,58
273,3,7:34.0,,Indiana full timeout,73,58
274,3,7:14.0,,Shooting foul by N. Hilário (drawn by I. Mahinmi),73,58
275,3,7:14.0,,I. Mahinmi makes free throw 1 of 2,73,59
276,3,7:14.0,,I. Mahinmi misses free throw 2 of 2,73,59
277,3,7:11.0,Defensive rebound by G. Temple,,73,59
278,3,6:50.0,J. Wall misses 2-pt jump shot from 18 ft,,73,59
279,3,6:50.0,,Defensive rebound by I. Mahinmi,73,59
280,3,6:41.0,,Shooting foul by K. Oubre (drawn by P. George),73,59
281,3,6:41.0,,P. George makes free throw 1 of 2,73,60
282,3,6:41.0,,P. George makes free throw 2 of 2,73,61
283,3,6:24.0,Shooting block foul by I. Mahinmi (drawn by K. Oubre),,73,61
284,3,6:24.0,K. Oubre misses free throw 1 of 2,,73,61
285,3,6:24.0,Offensive rebound by Team,,73,61
286,3,6:24.0,K. Oubre makes free throw 2 of 2,,74,61
287,3,6:07.0,,P. George misses 2-pt jump shot from 15 ft,74,61
288,3,6:06.0,Defensive rebound by K. Oubre,,74,61
289,3,5:55.0,J. Dudley misses 3-pt jump shot from 23 ft,,74,61
290,3,5:54.0,Offensive rebound by N. Hilário,,74,61
291,3,5:48.0,G. Temple misses 2-pt layup from 1 ft (block by M. Ellis),,74,61
292,3,5:47.0,,Defensive rebound by G. Hill,74,61
293,3,5:41.0,,Turnover by P. George (bad pass; steal by N. Hilário),74,61
294,3,5:19.0,J. Wall misses 3-pt jump shot from 24 ft,,74,61
295,3,5:19.0,,Defensive rebound by M. Ellis,74,61
296,3,5:09.0,D. Blair enters the game for N. Hilário,,74,61
297,3,5:09.0,B. Beal enters the game for K. Oubre,,74,61
298,3,4:56.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by P. George),74,63
299,3,4:40.0,B. Beal makes 2-pt jump shot from 13 ft,,76,63
300,3,4:40.0,Shooting foul by C. Miles (drawn by B. Beal),,76,63
301,3,4:40.0,B. Beal misses free throw 1 of 1,,76,63
302,3,4:39.0,,Defensive rebound by Team,76,63
303,3,4:27.0,,C. Miles misses 3-pt jump shot from 25 ft,76,63
304,3,4:26.0,Defensive rebound by J. Wall,,76,63
305,3,4:10.0,B. Beal makes 3-pt jump shot from 22 ft (assist by J. Wall),,79,63
306,3,3:56.0,,M. Ellis makes 2-pt jump shot from 16 ft,79,65
307,3,3:47.0,D. Blair makes 2-pt layup from 2 ft (assist by G. Temple),,81,65
308,3,3:31.0,,M. Ellis makes 2-pt layup from 3 ft,81,67
309,3,3:19.0,J. Wall makes 2-pt jump shot from 18 ft,,83,67
310,3,3:18.0,,Indiana full timeout,83,67
311,3,3:18.0,,M. Turner enters the game for C. Miles,83,67
312,3,3:18.0,,S. Hill enters the game for I. Mahinmi,83,67
313,3,3:18.0,,L. Allen enters the game for G. Hill,83,67
314,3,3:10.0,,Personal foul by D. Blair (drawn by P. George),83,67
315,3,3:10.0,,P. George makes free throw 1 of 2,83,68
316,3,3:10.0,,P. George makes free throw 2 of 2,83,69
317,3,2:51.0,Washington full timeout,,83,69
318,3,2:45.0,B. Beal misses 3-pt jump shot from 22 ft,,83,69
319,3,2:45.0,,Defensive rebound by P. George,83,69
320,3,2:30.0,,P. George misses 3-pt jump shot from 25 ft,83,69
321,3,2:29.0,Defensive rebound by B. Beal,,83,69
322,3,2:26.0,Turnover by J. Wall (discontinued dribble),,83,69
323,3,2:11.0,,M. Ellis misses 2-pt jump shot from 14 ft,83,69
324,3,2:11.0,Defensive rebound by D. Blair,,83,69
325,3,2:00.0,D. Blair misses 2-pt jump shot from 2 ft,,83,69
326,3,1:59.0,,Defensive rebound by L. Allen,83,69
327,3,1:51.0,,L. Allen misses 2-pt layup at rim,83,69
328,3,1:50.0,Defensive rebound by G. Temple,,83,69
329,3,1:47.0,Turnover by G. Temple (lost ball; steal by P. George),,83,69
330,3,1:47.0,,Personal foul by D. Blair (drawn by L. Allen),83,69
331,3,1:47.0,,L. Allen misses free throw 1 of 2,83,69
332,3,1:47.0,,Offensive rebound by Team,83,69
333,3,1:47.0,R. Sessions enters the game for J. Wall,,83,69
334,3,1:47.0,,L. Allen makes free throw 2 of 2,83,70
335,3,1:41.0,D. Gooden enters the game for J. Dudley,,83,70
336,3,1:37.0,B. Beal misses 2-pt jump shot from 10 ft,,83,70
337,3,1:35.0,Offensive rebound by B. Beal,,83,70
338,3,1:17.0,D. Gooden misses 2-pt jump shot from 21 ft,,83,70
339,3,1:17.0,,Defensive rebound by M. Ellis,83,70
340,3,1:08.0,,Personal foul by G. Temple (drawn by P. George),83,70
341,3,1:08.0,,P. George makes free throw 1 of 2,83,71
342,3,1:08.0,G. Neal enters the game for G. Temple,,83,71
343,3,1:08.0,,P. George makes free throw 2 of 2,83,72
344,3,0:46.0,B. Beal makes 2-pt jump shot from 10 ft,,85,72
345,3,0:33.0,,M. Ellis misses 3-pt jump shot from 25 ft,85,72
346,3,0:31.0,Defensive rebound by B. Beal,,85,72
347,3,0:10.0,G. Neal makes 3-pt jump shot from 26 ft (assist by R. Sessions),,88,72
348,3,0:00.0,,P. George misses 2-pt jump shot from 16 ft,88,72
349,3,0:00.0,,Offensive rebound by Team,88,72
350,4,11:44.0,Turnover by D. Blair (bad pass),,88,72
351,4,11:31.0,,P. George misses 3-pt jump shot from 24 ft,88,72
352,4,11:29.0,,Offensive rebound by G. Hill,88,72
353,4,11:14.0,,M. Turner misses 2-pt jump shot from 15 ft,88,72
354,4,11:14.0,Defensive rebound by R. Sessions,,88,72
355,4,11:01.0,D. Gooden makes 2-pt jump shot from 20 ft (assist by R. Sessions),,90,72
356,4,10:49.0,,L. Allen makes 2-pt layup from 2 ft (assist by P. George),90,74
357,4,10:49.0,,Shooting foul by D. Gooden (drawn by L. Allen),90,74
358,4,10:49.0,,L. Allen makes free throw 1 of 1,90,75
359,4,10:30.0,R. Sessions makes 2-pt jump shot from 15 ft,,92,75
360,4,10:21.0,,Shooting block foul by D. Blair (drawn by P. George),92,75
361,4,10:21.0,,P. George makes free throw 1 of 2,92,76
362,4,10:21.0,,P. George makes free throw 2 of 2,92,77
363,4,10:01.0,D. Gooden misses 2-pt hook shot from 9 ft,,92,77
364,4,10:01.0,,Defensive rebound by G. Hill,92,77
365,4,10:01.0,,Personal foul by R. Sessions (drawn by G. Hill),92,77
366,4,9:50.0,,P. George misses 3-pt jump shot from 24 ft,92,77
367,4,9:49.0,Defensive rebound by G. Neal,,92,77
368,4,9:39.0,G. Neal misses 2-pt jump shot from 13 ft,,92,77
369,4,9:38.0,Offensive rebound by D. Blair,,92,77
370,4,9:36.0,D. Blair makes 2-pt layup from 3 ft,,94,77
371,4,9:22.0,,P. George makes 2-pt layup at rim (assist by L. Allen),94,79
372,4,9:06.0,B. Beal makes 2-pt jump shot from 14 ft,,96,79
373,4,8:55.0,,P. George misses 3-pt jump shot from 26 ft,96,79
374,4,8:54.0,Defensive rebound by G. Neal,,96,79
375,4,8:44.0,Personal foul by P. George (drawn by G. Neal),,96,79
376,4,8:44.0,Official timeout,,96,79
377,4,8:44.0,J. Wall enters the game for B. Beal,,96,79
378,4,8:44.0,,C. Budinger enters the game for P. George,96,79
379,4,8:30.0,G. Neal misses 2-pt jump shot from 17 ft,,96,79
380,4,8:30.0,,Defensive rebound by L. Allen,96,79
381,4,8:16.0,,L. Allen makes 2-pt jump shot from 16 ft (assist by G. Hill),96,81
382,4,7:52.0,D. Blair makes 2-pt layup from 1 ft (assist by J. Wall),,98,81
383,4,7:35.0,,Turnover by G. Hill (bad pass; steal by R. Sessions),98,81
384,4,7:31.0,R. Sessions makes 2-pt layup from 1 ft,,100,81
385,4,7:31.0,,Indiana full timeout,100,81
386,4,7:31.0,,I. Mahinmi enters the game for M. Turner,100,81
387,4,7:31.0,,C. Miles enters the game for C. Budinger,100,81
388,4,7:13.0,,C. Miles misses 3-pt jump shot from 24 ft,100,81
389,4,7:11.0,,Offensive rebound by C. Miles,100,81
390,4,7:06.0,,L. Allen makes 2-pt layup from 1 ft (assist by M. Ellis),100,83
391,4,6:46.0,D. Gooden misses 3-pt jump shot from 22 ft,,100,83
392,4,6:46.0,,Defensive rebound by I. Mahinmi,100,83
393,4,6:39.0,,Personal foul by D. Gooden (drawn by L. Allen),100,83
394,4,6:36.0,,M. Ellis misses 2-pt jump shot from 7 ft,100,83
395,4,6:35.0,Defensive rebound by D. Blair,,100,83
