,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
373,4,6:29.0,Personal foul by J. Lin (drawn by S. Larkin),,96,100
374,4,6:15.0,J. Jack makes 3-pt jump shot from 25 ft,,99,100
375,4,5:57.0,,A. Jefferson makes 2-pt jump shot from 1 ft (assist by N. Batum),99,102
376,4,5:52.0,Turnover by J. Jack (bad pass; steal by M. Williams),,99,102
377,4,5:45.0,,J. Lin misses 3-pt jump shot from 25 ft,99,102
378,4,5:42.0,,Offensive rebound by M. Williams,99,102
379,4,5:41.0,,M. Williams misses 2-pt layup from 1 ft,99,102
380,4,5:41.0,,Offensive rebound by M. Williams,99,102
381,4,5:41.0,,M. Williams makes 2-pt layup from 1 ft,99,104
382,4,5:41.0,Brooklyn full timeout,,99,104
383,4,5:21.0,J. Johnson makes 2-pt jump shot from 17 ft (assist by B. Lopez),,101,104
384,4,5:07.0,,A. Jefferson makes 2-pt layup at rim (assist by N. Batum),101,106
385,4,4:45.0,M. Brown misses 2-pt layup from 1 ft,,101,106
386,4,4:44.0,,Defensive rebound by J. Lin,101,106
387,4,4:29.0,,A. Jefferson misses 2-pt jump shot from 7 ft,101,106
388,4,4:26.0,Defensive rebound by J. Johnson,,101,106
389,4,4:23.0,Shooting foul by A. Jefferson (drawn by J. Johnson),,101,106
390,4,4:23.0,J. Johnson makes free throw 1 of 2,,102,106
391,4,4:23.0,T. Young enters the game for M. Brown,,102,106
392,4,4:23.0,J. Johnson misses free throw 2 of 2,,102,106
393,4,4:19.0,Offensive rebound by T. Young,,102,106
394,4,4:03.0,T. Young misses 2-pt hook shot from 8 ft,,102,106
395,4,4:01.0,Offensive rebound by S. Larkin,,102,106
396,4,3:58.0,B. Lopez misses 2-pt hook shot from 7 ft,,102,106
397,4,3:58.0,,Defensive rebound by M. Williams,102,106
398,4,3:58.0,,Personal foul by T. Young (drawn by M. Williams),102,106
399,4,3:58.0,,M. Williams makes free throw 1 of 2,102,107
400,4,3:58.0,R. Hollis-Jefferson enters the game for S. Larkin,,102,107
401,4,3:58.0,,M. Williams makes free throw 2 of 2,102,108
402,4,3:40.0,J. Johnson misses 2-pt jump shot from 15 ft (block by A. Jefferson),,102,108
403,4,3:37.0,,Defensive rebound by K. Walker,102,108
404,4,3:34.0,,J. Lin makes 2-pt layup from 1 ft (assist by K. Walker),102,110
405,4,3:23.0,Personal foul by J. Lin (drawn by R. Hollis-Jefferson),,102,110
406,4,3:16.0,J. Jack misses 3-pt jump shot from 25 ft,,102,110
407,4,3:15.0,,Defensive rebound by A. Jefferson,102,110
408,4,3:01.0,,Turnover by N. Batum (lost ball),102,110
409,4,2:48.0,T. Young makes 2-pt layup from 2 ft (assist by J. Jack),,104,110
410,4,2:38.0,,K. Walker misses 3-pt jump shot from 26 ft,104,110
411,4,2:36.0,Defensive rebound by J. Jack,,104,110
412,4,2:23.0,B. Lopez makes 2-pt hook shot from 7 ft (assist by J. Johnson),,106,110
413,4,2:16.0,,Charlotte full timeout,106,110
414,4,1:58.0,,N. Batum misses 2-pt jump shot from 3 ft,106,110
415,4,1:57.0,Defensive rebound by B. Lopez,,106,110
416,4,1:44.0,J. Jack misses 2-pt jump shot from 7 ft (block by A. Jefferson),,106,110
417,4,1:42.0,,Defensive rebound by K. Walker,106,110
418,4,1:40.0,,J. Lin misses 2-pt layup from 1 ft,106,110
419,4,1:39.0,,Offensive rebound by K. Walker,106,110
420,4,1:39.0,,K. Walker makes 2-pt layup from 1 ft,106,112
421,4,1:28.0,T. Young makes 2-pt layup from 2 ft,,108,112
422,4,1:07.0,,Personal foul by B. Lopez (drawn by K. Walker),108,112
423,4,1:07.0,,K. Walker misses free throw 1 of 2,108,112
424,4,1:07.0,,Offensive rebound by Team,108,112
425,4,1:07.0,,K. Walker misses free throw 2 of 2,108,112
426,4,1:06.0,Defensive rebound by J. Johnson,,108,112
427,4,1:06.0,Brooklyn full timeout,,108,112
428,4,1:06.0,W. Ellington enters the game for R. Hollis-Jefferson,,108,112
429,4,0:55.0,J. Johnson misses 2-pt jump shot from 11 ft,,108,112
430,4,0:54.0,Offensive rebound by T. Young,,108,112
431,4,0:54.0,T. Young misses 2-pt layup from 1 ft,,108,112
432,4,0:52.0,,Defensive rebound by K. Walker,108,112
433,4,0:33.0,,Turnover by N. Batum (bad pass; steal by T. Young),108,112
434,4,0:32.0,Brooklyn full timeout,,108,112
435,4,0:32.0,,C. Zeller enters the game for A. Jefferson,108,112
436,4,0:26.0,B. Lopez misses 2-pt jump shot from 8 ft,,108,112
437,4,0:25.0,,Defensive rebound by M. Williams,108,112
438,4,0:24.0,,Charlotte full timeout,108,112
439,4,0:24.0,M. Brown enters the game for B. Lopez,,108,112
440,4,0:24.0,,S. Hawes enters the game for C. Zeller,108,112
441,4,0:20.0,,Turnover by N. Batum (bad pass),108,112
442,4,0:20.0,,C. Zeller enters the game for S. Hawes,108,112
443,4,0:20.0,B. Lopez enters the game for M. Brown,,108,112
444,4,0:18.0,Offensive foul by B. Lopez (drawn by K. Walker),,108,112
445,4,0:18.0,Turnover by B. Lopez (offensive foul),,108,112
446,4,0:18.0,M. Brown enters the game for B. Lopez,,108,112
447,4,0:18.0,R. Hollis-Jefferson enters the game for W. Ellington,,108,112
448,4,0:18.0,,S. Hawes enters the game for C. Zeller,108,112
449,4,0:17.0,,Personal foul by J. Johnson (drawn by M. Williams),108,112
450,4,0:17.0,,M. Williams makes free throw 1 of 2,108,113
451,4,0:17.0,,C. Zeller enters the game for S. Hawes,108,113
452,4,0:17.0,B. Lopez enters the game for M. Brown,,108,113
453,4,0:17.0,,M. Williams makes free throw 2 of 2,108,114
454,4,0:17.0,Brooklyn full timeout,,108,114
455,4,0:17.0,W. Ellington enters the game for R. Hollis-Jefferson,,108,114
456,4,0:15.0,J. Johnson misses 3-pt jump shot from 26 ft,,108,114
457,4,0:13.0,,Defensive rebound by K. Walker,108,114
458,4,0:13.0,,Personal take foul by J. Jack (drawn by K. Walker),108,114
459,4,0:13.0,,K. Walker makes free throw 1 of 2,108,115
460,4,0:13.0,M. Brown enters the game for J. Johnson,,108,115
461,4,0:13.0,T. Robinson enters the game for B. Lopez,,108,115
462,4,0:13.0,,K. Walker makes free throw 2 of 2,108,116
463,4,0:09.0,J. Jack makes 3-pt jump shot from 24 ft,,111,116
