,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
112,2,10:41.0,,Offensive foul by J. Grant (drawn by N. Hilário),32,22
113,2,10:41.0,,Turnover by J. Grant (offensive foul),32,22
114,2,10:26.0,R. Sessions makes 2-pt layup from 1 ft,,34,22
115,2,10:13.0,,S. Weems misses 3-pt jump shot from 25 ft,34,22
116,2,10:11.0,Defensive rebound by G. Temple,,34,22
117,2,10:06.0,M. Thornton makes 2-pt layup at rim (assist by G. Temple),,36,22
118,2,10:06.0,,Philadelphia full timeout,36,22
119,2,10:06.0,,I. Canaan enters the game for N. Stauskas,36,22
120,2,10:06.0,,I. Smith enters the game for S. Weems,36,22
121,2,10:06.0,,N. Noel enters the game for C. Landry,36,22
122,2,9:54.0,,I. Smith makes 2-pt jump shot from 16 ft,36,24
123,2,9:33.0,N. Hilário misses 2-pt jump shot from 4 ft,,36,24
124,2,9:31.0,Offensive rebound by N. Hilário,,36,24
125,2,9:29.0,Turnover by N. Hilário (lost ball; steal by I. Smith),,36,24
126,2,9:19.0,,I. Smith misses 2-pt jump shot from 4 ft,36,24
127,2,9:18.0,,Offensive rebound by N. Noel,36,24
128,2,9:17.0,,N. Noel makes 2-pt layup from 2 ft,36,26
129,2,9:06.0,G. Temple makes 3-pt jump shot from 24 ft (assist by R. Sessions),,39,26
130,2,8:58.0,,I. Smith misses 2-pt layup from 1 ft,39,26
131,2,8:55.0,Defensive rebound by N. Hilário,,39,26
132,2,8:51.0,R. Sessions misses 2-pt layup from 2 ft (block by J. Grant),,39,26
133,2,8:48.0,Offensive rebound by R. Sessions,,39,26
134,2,8:45.0,M. Thornton misses 3-pt jump shot from 25 ft,,39,26
135,2,8:43.0,,Defensive rebound by N. Noel,39,26
136,2,8:38.0,,J. Grant makes 2-pt layup from 1 ft (assist by I. Smith),39,28
137,2,8:21.0,G. Temple misses 3-pt jump shot from 26 ft,,39,28
138,2,8:19.0,,Defensive rebound by J. Grant,39,28
139,2,8:04.0,,Shooting foul by J. Dudley (drawn by J. Grant),39,28
140,2,8:04.0,,J. Grant misses free throw 1 of 2,39,28
141,2,8:04.0,,Offensive rebound by Team,39,28
142,2,8:04.0,,J. Grant misses free throw 2 of 2,39,28
143,2,8:03.0,,Offensive rebound by Team,39,28
144,2,7:53.0,,I. Canaan misses 3-pt jump shot from 24 ft,39,28
145,2,7:51.0,Defensive rebound by N. Hilário,,39,28
146,2,7:36.0,N. Hilário misses 2-pt jump shot from 17 ft,,39,28
147,2,7:34.0,,Defensive rebound by T. McConnell,39,28
148,2,7:19.0,,I. Smith misses 2-pt layup from 2 ft,39,28
149,2,7:17.0,,Offensive rebound by I. Canaan,39,28
150,2,7:13.0,,I. Smith misses 3-pt jump shot from 23 ft,39,28
151,2,7:11.0,Defensive rebound by N. Hilário,,39,28
152,2,6:58.0,M. Thornton misses 2-pt jump shot from 3 ft,,39,28
153,2,6:56.0,,Defensive rebound by N. Noel,39,28
154,2,6:50.0,,I. Smith misses 2-pt layup from 1 ft,39,28
155,2,6:49.0,Defensive rebound by N. Hilário,,39,28
156,2,6:47.0,,H. Thompson enters the game for J. Grant,39,28
157,2,6:47.0,Personal foul by T. McConnell,,39,28
158,2,6:47.0,J. Wall enters the game for R. Sessions,,39,28
159,2,6:47.0,M. Morris enters the game for J. Dudley,,39,28
160,2,6:35.0,Turnover by G. Temple (bad pass; steal by N. Noel),,39,28
161,2,6:25.0,,I. Smith makes 3-pt jump shot from 24 ft (assist by T. McConnell),39,31
162,2,6:09.0,G. Temple makes 3-pt jump shot from 24 ft (assist by J. Wall),,42,31
163,2,5:55.0,,Turnover by T. McConnell (bad pass; steal by M. Thornton),42,31
164,2,5:40.0,Turnover by G. Temple (bad pass; steal by I. Smith),,42,31
165,2,5:25.0,,T. McConnell misses 3-pt jump shot from 24 ft,42,31
166,2,5:24.0,Defensive rebound by M. Morris,,42,31
167,2,5:18.0,M. Thornton makes 3-pt jump shot from 25 ft (assist by J. Wall),,45,31
168,2,5:17.0,,Philadelphia full timeout,45,31
169,2,5:17.0,Official timeout,,45,31
170,2,5:17.0,M. Gortat enters the game for N. Hilário,,45,31
171,2,5:17.0,,C. Landry enters the game for T. McConnell,45,31
172,2,5:17.0,,N. Stauskas enters the game for N. Noel,45,31
173,2,5:02.0,,N. Stauskas misses 3-pt jump shot from 22 ft,45,31
174,2,4:59.0,Defensive rebound by M. Morris,,45,31
175,2,4:53.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,47,31
176,2,4:38.0,,H. Thompson misses 3-pt jump shot from 25 ft,47,31
177,2,4:37.0,Defensive rebound by G. Temple,,47,31
178,2,4:30.0,M. Morris makes 2-pt jump shot from 3 ft (assist by J. Wall),,49,31
179,2,4:13.0,,N. Stauskas makes 2-pt jump shot from 18 ft (assist by I. Smith),49,33
180,2,3:59.0,J. Wall misses 2-pt jump shot from 21 ft,,49,33
181,2,3:58.0,,Defensive rebound by Team,49,33
182,2,3:38.0,,I. Canaan makes 2-pt jump shot from 20 ft,49,35
183,2,3:24.0,M. Gortat makes 2-pt layup at rim (assist by M. Morris),,51,35
184,2,3:14.0,,I. Canaan misses 3-pt jump shot from 26 ft,51,35
185,2,3:12.0,Defensive rebound by J. Wall,,51,35
186,2,3:08.0,J. Wall misses 2-pt layup from 2 ft,,51,35
187,2,3:05.0,,Defensive rebound by I. Canaan,51,35
188,2,3:01.0,,N. Stauskas misses 3-pt jump shot from 26 ft,51,35
189,2,2:58.0,,Offensive rebound by N. Stauskas,51,35
190,2,2:57.0,,N. Stauskas makes 2-pt layup at rim,51,37
191,2,2:43.0,Washington full timeout,,51,37
192,2,2:43.0,O. Porter enters the game for M. Thornton,,51,37
193,2,2:43.0,,J. Grant enters the game for C. Landry,51,37
194,2,2:38.0,Turnover by G. Temple (step out of bounds),,51,37
195,2,2:28.0,,I. Canaan misses 3-pt jump shot from 25 ft,51,37
196,2,2:26.0,Defensive rebound by O. Porter,,51,37
197,2,2:19.0,Personal foul by I. Canaan,,51,37
198,2,2:13.0,M. Gortat makes 2-pt layup from 1 ft,,53,37
199,2,2:00.0,,J. Grant misses 2-pt jump shot from 13 ft,53,37
200,2,1:58.0,Defensive rebound by J. Wall,,53,37
201,2,1:51.0,Turnover by J. Wall (bad pass; steal by I. Canaan),,53,37
202,2,1:46.0,,I. Canaan makes 2-pt layup from 1 ft (assist by I. Smith),53,39
203,2,1:24.0,M. Gortat misses 2-pt jump shot from 5 ft (block by J. Grant),,53,39
204,2,1:22.0,,Defensive rebound by J. Grant,53,39
205,2,1:12.0,,Turnover by I. Canaan (bad pass; steal by O. Porter),53,39
206,2,1:06.0,M. Morris makes 2-pt layup at rim (assist by J. Wall),,55,39
207,2,0:50.0,,H. Thompson misses 3-pt jump shot from 23 ft,55,39
208,2,0:49.0,Defensive rebound by J. Wall,,55,39
209,2,0:40.0,J. Wall misses 2-pt jump shot from 17 ft,,55,39
210,2,0:38.0,,Defensive rebound by H. Thompson,55,39
211,2,0:24.0,,I. Canaan misses 2-pt jump shot from 14 ft,55,39
212,2,0:23.0,Defensive rebound by M. Gortat,,55,39
213,2,0:16.0,Washington full timeout,,55,39
214,2,0:16.0,M. Thornton enters the game for O. Porter,,55,39
215,2,0:16.0,,C. Landry enters the game for I. Canaan,55,39
216,2,0:16.0,,T. McConnell enters the game for N. Stauskas,55,39
217,2,0:16.0,,Violation by Team (delay of game),55,39
218,2,0:01.0,M. Morris misses 3-pt jump shot from 22 ft,,55,39
219,2,0:01.0,Offensive rebound by Team,,55,39
220,2,0:00.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by M. Morris),,58,39
221,3,11:35.0,J. Wall makes 2-pt jump shot from 18 ft,,60,39
222,3,11:09.0,,J. Grant misses 2-pt layup from 2 ft,60,39
223,3,11:07.0,Defensive rebound by J. Wall,,60,39
224,3,11:03.0,,Violation by I. Smith (kicked ball),60,39
225,3,10:57.0,O. Porter makes 2-pt jump shot from 19 ft,,62,39
226,3,10:42.0,,Shooting block foul by O. Porter (drawn by N. Noel),62,39
227,3,10:42.0,,N. Noel misses free throw 1 of 2,62,39
228,3,10:42.0,,Offensive rebound by Team,62,39
229,3,10:42.0,,N. Noel misses free throw 2 of 2,62,39
230,3,10:41.0,Defensive rebound by M. Gortat,,62,39
231,3,10:33.0,Turnover by J. Wall (bad pass; steal by N. Noel),,62,39
232,3,10:29.0,,Shooting foul by M. Morris (drawn by J. Grant),62,39
233,3,10:29.0,,J. Grant makes free throw 1 of 2,62,40
234,3,10:29.0,,J. Grant makes free throw 2 of 2,62,41
235,3,10:19.0,M. Morris misses 3-pt jump shot from 26 ft,,62,41
236,3,10:17.0,,Defensive rebound by N. Noel,62,41
237,3,10:09.0,,H. Thompson misses 3-pt jump shot from 26 ft,62,41
238,3,10:08.0,Defensive rebound by J. Wall,,62,41
239,3,9:51.0,J. Wall misses 3-pt jump shot from 25 ft,,62,41
240,3,9:49.0,,Defensive rebound by I. Smith,62,41
241,3,9:37.0,,I. Smith misses 2-pt jump shot from 21 ft,62,41
242,3,9:35.0,Defensive rebound by J. Wall,,62,41
243,3,9:28.0,M. Morris makes 2-pt jump shot from 19 ft (assist by J. Wall),,64,41
244,3,9:09.0,,Shooting block foul by J. Wall (drawn by H. Thompson),64,41
245,3,9:09.0,,H. Thompson makes free throw 1 of 2,64,42
246,3,9:09.0,,H. Thompson makes free throw 2 of 2,64,43
247,3,8:47.0,M. Morris misses 2-pt layup from 2 ft,,64,43
248,3,8:45.0,,Defensive rebound by N. Noel,64,43
249,3,8:40.0,,Turnover by J. Grant (lost ball; steal by J. Wall),64,43
250,3,8:32.0,O. Porter makes 3-pt jump shot from 24 ft (assist by G. Temple),,67,43
251,3,8:15.0,,K. Marshall enters the game for H. Thompson,67,43
252,3,8:05.0,,I. Smith misses 2-pt layup from 2 ft,67,43
253,3,8:03.0,Defensive rebound by J. Wall,,67,43
254,3,7:53.0,Turnover by M. Gortat (lost ball; steal by K. Marshall),,67,43
255,3,7:49.0,,I. Smith makes 2-pt layup from 1 ft,67,45
256,3,7:22.0,Turnover by Team (shot clock),,67,45
257,3,7:13.0,,N. Noel misses 2-pt layup from 2 ft,67,45
258,3,7:12.0,,Offensive rebound by N. Noel,67,45
259,3,7:10.0,,N. Noel makes 2-pt layup from 2 ft,67,47
260,3,6:52.0,Turnover by M. Morris (lost ball; steal by N. Noel),,67,47
261,3,6:46.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by I. Canaan),67,50
262,3,6:45.0,Washington full timeout,,67,50
263,3,6:45.0,,T. McConnell enters the game for J. Grant,67,50
264,3,6:23.0,O. Porter makes 2-pt jump shot from 16 ft,,69,50
265,3,6:13.0,,K. Marshall misses 2-pt jump shot from 20 ft,69,50
266,3,6:11.0,Defensive rebound by M. Gortat,,69,50
267,3,6:01.0,Turnover by M. Gortat (lost ball; steal by K. Marshall),,69,50
268,3,5:57.0,,T. McConnell misses 2-pt layup from 1 ft (block by G. Temple),69,50
269,3,5:55.0,Defensive rebound by M. Gortat,,69,50
270,3,5:43.0,J. Wall misses 2-pt jump shot from 18 ft,,69,50
271,3,5:40.0,Offensive rebound by M. Morris,,69,50
272,3,5:40.0,M. Morris misses 2-pt layup from 1 ft,,69,50
273,3,5:39.0,,Defensive rebound by I. Canaan,69,50
274,3,5:24.0,,K. Marshall misses 3-pt jump shot from 26 ft,69,50
275,3,5:23.0,Defensive rebound by J. Wall,,69,50
276,3,5:16.0,Personal foul by K. Marshall,,69,50
277,3,5:16.0,,S. Weems enters the game for I. Canaan,69,50
278,3,5:13.0,Turnover by M. Morris (traveling),,69,50
279,3,4:55.0,,K. Marshall misses 2-pt layup at rim,69,50
280,3,4:53.0,Defensive rebound by M. Gortat,,69,50
281,3,4:48.0,G. Temple misses 3-pt jump shot from 23 ft,,69,50
282,3,4:46.0,Offensive rebound by O. Porter,,69,50
283,3,4:40.0,Turnover by M. Morris (lost ball; steal by K. Marshall),,69,50
284,3,4:24.0,,T. McConnell makes 2-pt layup from 1 ft (assist by N. Noel),69,52
285,3,4:10.0,Turnover by J. Wall (bad pass; steal by N. Noel),,69,52
286,3,4:00.0,,I. Smith misses 2-pt jump shot from 17 ft,69,52
287,3,3:58.0,Defensive rebound by M. Gortat,,69,52
288,3,3:49.0,Turnover by J. Wall (bad pass; steal by I. Smith),,69,52
289,3,3:39.0,,I. Smith misses 2-pt layup from 2 ft,69,52
290,3,3:37.0,Defensive rebound by O. Porter,,69,52
291,3,3:22.0,J. Wall misses 3-pt jump shot from 26 ft,,69,52
292,3,3:20.0,Offensive rebound by M. Gortat,,69,52
293,3,3:07.0,O. Porter misses 3-pt jump shot from 25 ft,,69,52
294,3,3:05.0,,Defensive rebound by N. Noel,69,52
295,3,3:00.0,,Philadelphia full timeout,69,52
296,3,3:00.0,J. Dudley enters the game for M. Morris,,69,52
297,3,3:00.0,R. Sessions enters the game for G. Temple,,69,52
298,3,3:00.0,,H. Thompson enters the game for I. Smith,69,52
299,3,2:53.0,,Turnover by N. Noel (traveling),69,52
300,3,2:40.0,Turnover by J. Wall (lost ball; steal by N. Noel),,69,52
301,3,2:37.0,,Personal foul by J. Dudley,69,52
302,3,2:30.0,,T. McConnell misses 2-pt jump shot from 12 ft,69,52
303,3,2:28.0,,Offensive rebound by N. Noel,69,52
304,3,2:28.0,,N. Noel misses 2-pt layup from 2 ft,69,52
305,3,2:27.0,Defensive rebound by M. Gortat,,69,52
306,3,2:17.0,Turnover by M. Gortat (bad pass; steal by N. Noel),,69,52
307,3,2:11.0,,S. Weems misses 3-pt jump shot from 25 ft,69,52
308,3,2:09.0,Defensive rebound by J. Dudley,,69,52
309,3,1:50.0,J. Wall misses 2-pt jump shot from 5 ft,,69,52
310,3,1:49.0,,Defensive rebound by N. Noel,69,52
311,3,1:40.0,,N. Noel makes 2-pt jump shot from 12 ft (assist by T. McConnell),69,54
312,3,1:27.0,Personal foul by N. Noel,,69,54
313,3,1:27.0,N. Hilário enters the game for M. Gortat,,69,54
314,3,1:27.0,M. Thornton enters the game for J. Wall,,69,54
315,3,1:27.0,,C. Landry enters the game for N. Noel,69,54
316,3,1:19.0,M. Thornton misses 3-pt jump shot from 24 ft,,69,54
317,3,1:18.0,,Defensive rebound by K. Marshall,69,54
318,3,1:13.0,,S. Weems makes 2-pt layup from 2 ft (assist by K. Marshall),69,56
319,3,0:56.0,R. Sessions misses 2-pt jump shot from 15 ft,,69,56
320,3,0:54.0,Offensive rebound by N. Hilário,,69,56
321,3,0:52.0,Personal foul by C. Landry,,69,56
322,3,0:52.0,N. Hilário makes free throw 1 of 2,,70,56
323,3,0:52.0,N. Hilário misses free throw 2 of 2,,70,56
324,3,0:51.0,Offensive rebound by J. Dudley,,70,56
325,3,0:44.0,Turnover by M. Thornton (bad pass; steal by K. Marshall),,70,56
326,3,0:40.0,,K. Marshall makes 2-pt layup from 1 ft,70,58
327,3,0:40.0,,Shooting foul by M. Thornton (drawn by K. Marshall),70,58
328,3,0:40.0,,K. Marshall makes free throw 1 of 1,70,59
329,3,0:25.0,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Dudley),,73,59
330,3,0:02.0,,T. McConnell makes 2-pt jump shot from 7 ft,73,61
331,3,0:01.0,M. Thornton misses 3-pt jump shot from 56 ft,,73,61
332,3,0:00.0,Offensive rebound by Team,,73,61
333,4,11:40.0,,Turnover by K. Marshall (bad pass),73,61
334,4,11:26.0,N. Hilário misses 2-pt jump shot from 16 ft,,73,61
335,4,11:24.0,,Defensive rebound by C. Landry,73,61
336,4,11:13.0,,H. Thompson misses 3-pt jump shot from 27 ft,73,61
337,4,11:11.0,Defensive rebound by M. Thornton,,73,61
338,4,11:06.0,M. Thornton makes 2-pt jump shot from 14 ft,,75,61
339,4,11:06.0,Shooting foul by H. Thompson (drawn by M. Thornton),,75,61
340,4,11:06.0,,I. Smith enters the game for K. Marshall,75,61
341,4,11:06.0,M. Thornton makes free throw 1 of 1,,76,61
342,4,10:58.0,,T. McConnell misses 2-pt jump shot from 13 ft,76,61
343,4,10:56.0,Defensive rebound by R. Sessions,,76,61
344,4,10:50.0,J. Dudley misses 3-pt jump shot from 27 ft,,76,61
345,4,10:49.0,,Defensive rebound by S. Weems,76,61
346,4,10:37.0,,T. McConnell misses 3-pt jump shot from 23 ft,76,61
347,4,10:35.0,Defensive rebound by J. Dudley,,76,61
348,4,10:23.0,M. Thornton makes 2-pt layup from 1 ft (assist by N. Hilário),,78,61
349,4,10:21.0,,Philadelphia full timeout,78,61
350,4,10:21.0,,N. Noel enters the game for C. Landry,78,61
351,4,10:21.0,,I. Canaan enters the game for T. McConnell,78,61
352,4,10:04.0,,I. Smith makes 2-pt jump shot from 17 ft,78,63
353,4,9:54.0,Turnover by M. Thornton (traveling),,78,63
354,4,9:35.0,,I. Smith misses 2-pt jump shot from 18 ft,78,63
355,4,9:33.0,Defensive rebound by M. Thornton,,78,63
356,4,9:26.0,M. Thornton misses 3-pt jump shot from 26 ft,,78,63
357,4,9:24.0,,Defensive rebound by I. Canaan,78,63
358,4,9:17.0,,I. Canaan makes 3-pt jump shot from 26 ft,78,66
359,4,9:00.0,R. Sessions misses 2-pt jump shot from 8 ft,,78,66
360,4,8:58.0,Offensive rebound by N. Hilário,,78,66
361,4,8:56.0,J. Dudley misses 3-pt jump shot from 25 ft,,78,66
362,4,8:54.0,Offensive rebound by N. Hilário,,78,66
363,4,8:53.0,N. Hilário makes 2-pt layup from 1 ft,,80,66
364,4,8:33.0,,Shooting foul by M. Thornton (drawn by I. Canaan),80,66
365,4,8:33.0,,I. Canaan makes free throw 1 of 2,80,67
366,4,8:33.0,J. Wall enters the game for M. Thornton,,80,67
367,4,8:33.0,,J. Grant enters the game for S. Weems,80,67
368,4,8:33.0,,I. Canaan misses free throw 2 of 2,80,67
369,4,8:31.0,Defensive rebound by N. Hilário,,80,67
370,4,8:23.0,Personal foul by H. Thompson,,80,67
371,4,8:17.0,N. Hilário misses 2-pt jump shot from 15 ft,,80,67
372,4,8:16.0,,Defensive rebound by H. Thompson,80,67
373,4,7:54.0,,I. Smith makes 2-pt layup from 2 ft,80,69
374,4,7:41.0,R. Sessions makes 2-pt layup from 1 ft,,82,69
375,4,7:27.0,,Shooting foul by J. Dudley (drawn by J. Grant),82,69
376,4,7:27.0,,J. Grant makes free throw 1 of 2,82,70
377,4,7:27.0,M. Gortat enters the game for N. Hilário,,82,70
378,4,7:27.0,,J. Grant makes free throw 2 of 2,82,71
379,4,7:16.0,Turnover by J. Wall (back court),,82,71
380,4,7:05.0,,Shooting foul by J. Wall (drawn by I. Canaan),82,71
381,4,7:05.0,,I. Canaan makes free throw 1 of 3,82,72
382,4,7:05.0,,I. Canaan makes free throw 2 of 3,82,73
383,4,7:05.0,,I. Canaan makes free throw 3 of 3,82,74
384,4,6:48.0,R. Sessions misses 2-pt jump shot from 12 ft,,82,74
385,4,6:48.0,Offensive rebound by Team,,82,74
386,4,6:48.0,,Loose ball foul by N. Noel,82,74
387,4,6:48.0,M. Morris enters the game for J. Dudley,,82,74
388,4,6:48.0,O. Porter enters the game for R. Sessions,,82,74
389,4,6:41.0,J. Wall misses 2-pt jump shot from 12 ft,,82,74
390,4,6:39.0,,Defensive rebound by I. Smith,82,74
391,4,6:30.0,,H. Thompson misses 2-pt layup from 2 ft,82,74
392,4,6:29.0,,Offensive rebound by Team,82,74
393,4,6:22.0,,I. Canaan makes 2-pt layup from 2 ft,82,76
394,4,6:21.0,Washington full timeout,,82,76
395,4,6:04.0,Turnover by J. Wall (lost ball; steal by N. Noel),,82,76
