,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
113,2,9:17.0,Turnover by R. Hollins (bad pass),,29,25
114,2,9:05.0,,N. Bjelica misses 3-pt jump shot from 26 ft,29,25
115,2,9:04.0,,Offensive rebound by K. Martin,29,25
116,2,9:03.0,,K. Martin misses 2-pt layup from 2 ft (block by M. Chalmers),29,25
117,2,9:02.0,Defensive rebound by M. Conley,,29,25
118,2,8:57.0,J. Green makes 2-pt jump shot from 15 ft (assist by M. Conley),,31,25
119,2,8:38.0,,N. Peković misses 2-pt layup from 2 ft,31,25
120,2,8:36.0,Defensive rebound by M. Barnes,,31,25
121,2,8:29.0,M. Conley misses 2-pt jump shot from 8 ft (block by Z. LaVine),,31,25
122,2,8:27.0,,Defensive rebound by Z. LaVine,31,25
123,2,8:21.0,,K. Martin makes 3-pt jump shot from 22 ft (assist by Z. LaVine),31,28
124,2,8:10.0,M. Chalmers misses 3-pt jump shot from 24 ft,,31,28
125,2,8:08.0,,Defensive rebound by S. Muhammad,31,28
126,2,7:51.0,,S. Muhammad makes 2-pt layup at rim (assist by N. Bjelica),31,30
127,2,7:51.0,,Shooting foul by R. Hollins (drawn by S. Muhammad),31,30
128,2,7:51.0,Z. Randolph enters the game for R. Hollins,,31,30
129,2,7:51.0,,S. Muhammad makes free throw 1 of 1,31,31
130,2,7:32.0,Z. Randolph misses 2-pt jump shot from 15 ft,,31,31
131,2,7:31.0,Offensive rebound by Team,,31,31
132,2,7:31.0,,Loose ball foul by N. Bjelica (drawn by M. Barnes),31,31
133,2,7:31.0,C. Lee enters the game for M. Chalmers,,31,31
134,2,7:19.0,J. Green makes 2-pt jump shot from 4 ft,,33,31
135,2,7:19.0,Shooting foul by N. Bjelica (drawn by J. Green),,33,31
136,2,7:19.0,J. Green makes free throw 1 of 1,,34,31
137,2,7:04.0,,Shooting foul by Z. Randolph (drawn by Z. LaVine),34,31
138,2,7:04.0,,Z. LaVine makes free throw 1 of 2,34,32
139,2,7:04.0,,Z. LaVine makes free throw 2 of 2,34,33
140,2,6:49.0,Personal foul by Z. LaVine (drawn by M. Conley),,34,33
141,2,6:38.0,Shooting foul by Z. LaVine (drawn by M. Conley),,34,33
142,2,6:38.0,M. Conley makes free throw 1 of 2,,35,33
143,2,6:38.0,M. Conley makes free throw 2 of 2,,36,33
144,2,6:30.0,,Personal foul by M. Conley (drawn by K. Martin),36,33
145,2,6:26.0,,S. Muhammad misses 2-pt jump shot from 20 ft,36,33
146,2,6:25.0,Defensive rebound by M. Conley,,36,33
147,2,6:12.0,Z. Randolph misses 2-pt layup from 2 ft,,36,33
148,2,6:11.0,,Defensive rebound by K. Martin,36,33
149,2,6:04.0,,Turnover by Z. LaVine (step out of bounds),36,33
150,2,5:51.0,M. Conley makes 2-pt jump shot from 5 ft,,38,33
151,2,5:41.0,,Minnesota full timeout,38,33
152,2,5:41.0,M. Gasol enters the game for J. Green,,38,33
153,2,5:41.0,,A. Wiggins enters the game for K. Martin,38,33
154,2,5:27.0,,Shooting foul by Z. Randolph (drawn by N. Peković),38,33
155,2,5:27.0,,N. Peković misses free throw 1 of 2,38,33
156,2,5:27.0,,Offensive rebound by Team,38,33
157,2,5:27.0,,K. Garnett enters the game for N. Bjelica,38,33
158,2,5:27.0,,R. Rubio enters the game for Z. LaVine,38,33
159,2,5:27.0,,N. Peković makes free throw 2 of 2,38,34
160,2,5:15.0,,Violation by N. Peković (kicked ball),38,34
161,2,5:15.0,,K. Towns enters the game for N. Peković,38,34
162,2,5:00.0,M. Gasol misses 2-pt jump shot from 13 ft,,38,34
163,2,4:59.0,,Defensive rebound by A. Wiggins,38,34
164,2,4:49.0,,K. Towns makes 2-pt jump shot from 20 ft (assist by R. Rubio),38,36
165,2,4:37.0,Turnover by M. Conley (lost ball; steal by R. Rubio),,38,36
166,2,4:32.0,,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),38,38
167,2,4:15.0,C. Lee misses 2-pt jump shot from 20 ft,,38,38
168,2,4:13.0,,Defensive rebound by R. Rubio,38,38
169,2,3:59.0,,Turnover by S. Muhammad (bad pass; steal by M. Conley),38,38
170,2,3:57.0,M. Barnes misses 2-pt layup at rim,,38,38
171,2,3:53.0,Offensive rebound by M. Conley,,38,38
172,2,3:52.0,M. Conley misses 2-pt layup from 1 ft,,38,38
173,2,3:51.0,Offensive rebound by C. Lee,,38,38
174,2,3:46.0,M. Conley misses 2-pt layup from 1 ft,,38,38
175,2,3:45.0,,Defensive rebound by R. Rubio,38,38
176,2,3:38.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by R. Rubio),38,40
177,2,3:37.0,Memphis full timeout,,38,40
178,2,3:37.0,M. Chalmers enters the game for M. Conley,,38,40
179,2,3:30.0,Personal foul by K. Garnett (drawn by Z. Randolph),,38,40
180,2,3:30.0,Z. Randolph misses free throw 1 of 2,,38,40
181,2,3:30.0,Offensive rebound by Team,,38,40
182,2,3:30.0,Z. Randolph makes free throw 2 of 2,,39,40
183,2,3:18.0,,Shooting foul by M. Barnes (drawn by A. Wiggins),39,40
184,2,3:18.0,,A. Wiggins makes free throw 1 of 2,39,41
185,2,3:18.0,,A. Wiggins makes free throw 2 of 2,39,42
186,2,3:02.0,M. Barnes misses 3-pt jump shot from 24 ft,,39,42
187,2,3:00.0,,Defensive rebound by R. Rubio,39,42
188,2,2:52.0,,R. Rubio makes 2-pt jump shot from 5 ft,39,44
189,2,2:52.0,,Shooting foul by M. Chalmers (drawn by R. Rubio),39,44
190,2,2:52.0,,Minnesota full timeout,39,44
191,2,2:52.0,,R. Rubio makes free throw 1 of 1,39,45
192,2,2:41.0,M. Chalmers misses 2-pt layup at rim (block by A. Wiggins),,39,45
193,2,2:40.0,,Defensive rebound by Team,39,45
194,2,2:30.0,,Personal foul by M. Chalmers (drawn by R. Rubio),39,45
195,2,2:30.0,,R. Rubio makes free throw 1 of 2,39,46
196,2,2:30.0,,R. Rubio makes free throw 2 of 2,39,47
197,2,2:24.0,Turnover by M. Chalmers (bad pass; steal by R. Rubio),,39,47
198,2,2:20.0,,S. Muhammad misses 2-pt layup from 1 ft,39,47
199,2,2:19.0,,Offensive rebound by R. Rubio,39,47
200,2,2:19.0,,R. Rubio makes 2-pt layup from 1 ft,39,49
201,2,2:19.0,Memphis full timeout,,39,49
202,2,2:19.0,,N. Peković enters the game for K. Garnett,39,49
203,2,2:06.0,M. Gasol misses 2-pt jump shot from 6 ft,,39,49
204,2,2:05.0,,Defensive rebound by Team,39,49
205,2,1:47.0,,R. Rubio misses 2-pt jump shot from 18 ft,39,49
206,2,1:46.0,Defensive rebound by Z. Randolph,,39,49
207,2,1:34.0,M. Gasol misses 2-pt layup from 1 ft,,39,49
208,2,1:33.0,,Defensive rebound by K. Towns,39,49
209,2,1:29.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),39,51
210,2,1:13.0,Z. Randolph misses 2-pt jump shot from 6 ft,,39,51
211,2,1:12.0,,Defensive rebound by K. Towns,39,51
212,2,1:09.0,,Shooting foul by C. Lee (drawn by S. Muhammad),39,51
213,2,1:09.0,,S. Muhammad makes free throw 1 of 2,39,52
214,2,1:09.0,,G. Dieng enters the game for K. Towns,39,52
215,2,1:09.0,,S. Muhammad makes free throw 2 of 2,39,53
216,2,0:56.0,M. Chalmers makes 2-pt jump shot from 11 ft,,41,53
217,2,0:56.0,Technical foul by M. Chalmers,,41,53
218,2,0:56.0,,R. Rubio makes technical free throw,41,54
219,2,0:48.0,,Personal foul by M. Chalmers (drawn by R. Rubio),41,54
220,2,0:48.0,,R. Rubio makes free throw 1 of 2,41,55
221,2,0:48.0,,R. Rubio makes free throw 2 of 2,41,56
222,2,0:34.0,Personal foul by G. Dieng (drawn by M. Gasol),,41,56
223,2,0:34.0,Technical foul by Team,,41,56
224,2,0:34.0,,R. Rubio makes technical free throw,41,57
225,2,0:34.0,M. Gasol makes free throw 1 of 2,,42,57
226,2,0:34.0,,N. Bjelica enters the game for G. Dieng,42,57
227,2,0:34.0,M. Gasol makes free throw 2 of 2,,43,57
228,2,0:20.0,,R. Rubio misses 3-pt jump shot from 24 ft,43,57
229,2,0:18.0,Defensive rebound by Z. Randolph,,43,57
230,2,0:00.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,46,57
231,3,11:38.0,,A. Wiggins misses 2-pt jump shot from 21 ft,46,57
232,3,11:35.0,Defensive rebound by Z. Randolph,,46,57
233,3,11:15.0,Z. Randolph misses 2-pt jump shot from 17 ft,,46,57
234,3,11:14.0,,Defensive rebound by K. Towns,46,57
235,3,11:03.0,,N. Peković misses 2-pt jump shot from 7 ft (block by M. Gasol),46,57
236,3,11:01.0,Defensive rebound by M. Conley,,46,57
237,3,10:49.0,M. Gasol misses 2-pt jump shot from 15 ft,,46,57
238,3,10:45.0,Offensive rebound by Z. Randolph,,46,57
239,3,10:29.0,Z. Randolph makes 2-pt hook shot from 8 ft (assist by M. Conley),,48,57
240,3,10:04.0,,N. Peković makes 2-pt layup at rim (assist by T. Prince),48,59
241,3,9:39.0,Shooting foul by R. Rubio (drawn by M. Conley),,48,59
242,3,9:39.0,M. Conley makes free throw 1 of 3,,49,59
243,3,9:39.0,M. Conley makes free throw 2 of 3,,50,59
244,3,9:39.0,M. Conley makes free throw 3 of 3,,51,59
245,3,9:21.0,,A. Wiggins makes 2-pt jump shot from 20 ft,51,61
246,3,9:00.0,C. Lee misses 2-pt jump shot from 11 ft,,51,61
247,3,8:59.0,,Defensive rebound by K. Towns,51,61
248,3,8:44.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),51,63
249,3,8:29.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Conley),,54,63
250,3,8:06.0,,Turnover by R. Rubio (bad pass; steal by C. Lee),54,63
251,3,8:02.0,M. Barnes makes 2-pt dunk at rim,,56,63
252,3,7:44.0,,T. Prince makes 2-pt jump shot from 20 ft (assist by R. Rubio),56,65
253,3,7:19.0,M. Gasol makes 2-pt hook shot from 5 ft,,58,65
254,3,7:04.0,,T. Prince makes 2-pt layup at rim (assist by N. Peković),58,67
255,3,6:44.0,Turnover by M. Gasol (lost ball; steal by K. Towns),,58,67
256,3,6:32.0,,N. Peković makes 2-pt hook shot from 12 ft (assist by R. Rubio),58,69
257,3,6:04.0,Z. Randolph misses 3-pt jump shot from 25 ft,,58,69
258,3,6:03.0,,Defensive rebound by A. Wiggins,58,69
259,3,5:57.0,,Minnesota full timeout,58,69
260,3,5:57.0,M. Chalmers enters the game for M. Conley,,58,69
261,3,5:57.0,R. Hollins enters the game for Z. Randolph,,58,69
262,3,5:57.0,,G. Dieng enters the game for N. Peković,58,69
263,3,5:43.0,,T. Prince misses 2-pt jump shot from 9 ft,58,69
264,3,5:42.0,,Offensive rebound by T. Prince,58,69
265,3,5:41.0,,T. Prince makes 2-pt layup from 1 ft,58,71
266,3,5:15.0,M. Chalmers makes 3-pt jump shot from 22 ft (assist by R. Hollins),,61,71
267,3,4:55.0,,A. Wiggins misses 2-pt jump shot from 20 ft,61,71
268,3,4:54.0,Defensive rebound by M. Chalmers,,61,71
269,3,4:43.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Chalmers),,63,71
270,3,4:16.0,,K. Towns makes 2-pt layup from 3 ft (assist by A. Wiggins),63,73
271,3,3:54.0,Shooting foul by R. Rubio (drawn by R. Hollins),,63,73
272,3,3:54.0,R. Hollins makes free throw 1 of 2,,64,73
273,3,3:54.0,J. Green enters the game for C. Lee,,64,73
274,3,3:54.0,,Z. LaVine enters the game for R. Rubio,64,73
275,3,3:54.0,,S. Muhammad enters the game for T. Prince,64,73
276,3,3:54.0,R. Hollins misses free throw 2 of 2,,64,73
277,3,3:53.0,,Defensive rebound by G. Dieng,64,73
278,3,3:30.0,,G. Dieng misses 2-pt jump shot from 3 ft,64,73
279,3,3:29.0,Defensive rebound by M. Gasol,,64,73
280,3,3:24.0,J. Green makes 2-pt dunk at rim (assist by M. Barnes),,66,73
281,3,3:03.0,,S. Muhammad makes 2-pt jump shot from 7 ft (assist by K. Towns),66,75
282,3,2:41.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by J. Green),,69,75
283,3,2:27.0,,S. Muhammad makes 3-pt jump shot from 25 ft (assist by G. Dieng),69,78
284,3,2:26.0,Memphis full timeout,,69,78
285,3,2:26.0,,K. Martin enters the game for A. Wiggins,69,78
286,3,2:12.0,Personal foul by K. Martin (drawn by J. Green),,69,78
287,3,2:00.0,M. Gasol makes 2-pt jump shot from 9 ft,,71,78
288,3,1:34.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Martin),71,81
289,3,1:14.0,J. Green misses 2-pt jump shot from 8 ft,,71,81
290,3,1:13.0,,Defensive rebound by K. Towns,71,81
291,3,1:00.0,,Turnover by G. Dieng (lost ball; steal by M. Barnes),71,81
292,3,0:56.0,M. Barnes misses 2-pt layup from 1 ft,,71,81
293,3,0:54.0,,Defensive rebound by K. Martin,71,81
294,3,0:37.0,,K. Martin makes 3-pt jump shot from 24 ft (assist by K. Towns),71,84
295,3,0:27.0,Shooting foul by Z. LaVine (drawn by M. Chalmers),,71,84
296,3,0:27.0,M. Chalmers misses free throw 1 of 2,,71,84
297,3,0:27.0,Offensive rebound by Team,,71,84
298,3,0:27.0,J. Green enters the game for M. Gasol,,71,84
299,3,0:27.0,,N. Bjelica enters the game for K. Towns,71,84
300,3,0:27.0,M. Chalmers makes free throw 2 of 2,,72,84
301,3,0:06.0,,Turnover by Z. LaVine (bad pass; steal by M. Chalmers),72,84
302,3,0:00.0,J. Green makes 2-pt jump shot from 5 ft (assist by M. Barnes),,74,84
303,4,11:46.0,M. Chalmers makes 2-pt layup from 2 ft,,76,84
304,4,11:24.0,,K. Martin misses 2-pt jump shot from 12 ft,76,84
305,4,11:23.0,Defensive rebound by J. Green,,76,84
306,4,11:15.0,R. Hollins makes 2-pt dunk at rim (assist by M. Chalmers),,78,84
307,4,10:54.0,,G. Dieng misses 2-pt jump shot from 20 ft,78,84
308,4,10:53.0,Defensive rebound by Team,,78,84
309,4,10:43.0,R. Hollins misses 2-pt layup at rim,,78,84
310,4,10:42.0,,Defensive rebound by N. Bjelica,78,84
311,4,10:35.0,,N. Bjelica misses 3-pt jump shot from 24 ft,78,84
312,4,10:34.0,Defensive rebound by J. Green,,78,84
313,4,10:16.0,J. Green misses 2-pt jump shot from 18 ft,,78,84
314,4,10:15.0,,Defensive rebound by N. Bjelica,78,84
315,4,10:02.0,,Turnover by K. Martin (lost ball; steal by M. Chalmers),78,84
316,4,9:58.0,Turnover by M. Chalmers (lost ball; steal by Z. LaVine),,78,84
317,4,9:47.0,,S. Muhammad misses 3-pt jump shot from 24 ft,78,84
318,4,9:45.0,,Offensive rebound by K. Martin,78,84
319,4,9:38.0,,Minnesota full timeout,78,84
320,4,9:34.0,,S. Muhammad makes 2-pt jump shot from 7 ft (assist by Z. LaVine),78,86
321,4,9:34.0,,Shooting foul by J. Green (drawn by S. Muhammad),78,86
322,4,9:34.0,,S. Muhammad makes free throw 1 of 1,78,87
323,4,9:22.0,V. Carter misses 3-pt jump shot from 24 ft,,78,87
324,4,9:21.0,,Defensive rebound by G. Dieng,78,87
325,4,9:09.0,,Turnover by G. Dieng (3 sec),78,87
326,4,8:54.0,V. Carter misses 2-pt layup from 1 ft,,78,87
327,4,8:53.0,Offensive rebound by R. Hollins,,78,87
328,4,8:51.0,R. Hollins misses 2-pt layup at rim (block by G. Dieng),,78,87
329,4,8:50.0,Offensive rebound by J. Green,,78,87
330,4,8:49.0,J. Green makes 2-pt layup at rim,,80,87
331,4,8:26.0,,K. Martin misses 3-pt jump shot from 24 ft,80,87
332,4,8:25.0,Defensive rebound by M. Chalmers,,80,87
333,4,8:15.0,J. Green misses 2-pt jump shot from 14 ft,,80,87
334,4,8:13.0,,Defensive rebound by Z. LaVine,80,87
335,4,8:05.0,,Shooting foul by M. Chalmers (drawn by S. Muhammad),80,87
336,4,8:05.0,,S. Muhammad makes free throw 1 of 2,80,88
337,4,8:05.0,M. Barnes enters the game for J. Green,,80,88
338,4,8:05.0,,A. Wiggins enters the game for K. Martin,80,88
339,4,8:05.0,,S. Muhammad makes free throw 2 of 2,80,89
340,4,7:42.0,R. Hollins makes 2-pt dunk at rim (assist by M. Chalmers),,82,89
341,4,7:26.0,,Turnover by A. Wiggins (bad pass; steal by J. Green),82,89
342,4,7:21.0,Turnover by J. Green (bad pass; steal by Z. LaVine),,82,89
343,4,7:13.0,,Turnover by Z. LaVine (bad pass; steal by R. Hollins),82,89
344,4,7:09.0,Shooting foul by Z. LaVine (drawn by M. Chalmers),,82,89
345,4,7:09.0,M. Chalmers makes free throw 1 of 2,,83,89
346,4,7:09.0,,R. Rubio enters the game for Z. LaVine,83,89
347,4,7:09.0,M. Chalmers makes free throw 2 of 2,,84,89
348,4,6:54.0,,S. Muhammad misses 2-pt jump shot from 13 ft,84,89
349,4,6:52.0,,Offensive rebound by G. Dieng,84,89
350,4,6:45.0,,Turnover by Team (shot clock),84,89
351,4,6:45.0,,K. Towns enters the game for G. Dieng,84,89
352,4,6:30.0,M. Barnes misses 3-pt jump shot from 26 ft,,84,89
353,4,6:28.0,,Defensive rebound by K. Towns,84,89
354,4,6:27.0,,Personal foul by M. Chalmers (drawn by K. Towns),84,89
355,4,6:04.0,,A. Wiggins makes 2-pt jump shot from 19 ft,84,91
356,4,5:50.0,M. Chalmers makes 2-pt layup at rim,,86,91
357,4,5:39.0,,Turnover by N. Bjelica (offensive foul),86,91
358,4,5:39.0,,Offensive foul by N. Bjelica (drawn by M. Chalmers),86,91
359,4,5:39.0,Memphis full timeout,,86,91
360,4,5:27.0,Shooting foul by R. Rubio (drawn by M. Chalmers),,86,91
361,4,5:27.0,M. Chalmers makes free throw 1 of 2,,87,91
362,4,5:27.0,M. Chalmers makes free throw 2 of 2,,88,91
363,4,5:15.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Towns),88,93
364,4,4:56.0,J. Green makes 2-pt layup from 2 ft,,90,93
365,4,4:33.0,,K. Towns makes 2-pt layup from 1 ft,90,95
366,4,4:16.0,V. Carter makes 3-pt jump shot from 22 ft (assist by M. Chalmers),,93,95
367,4,3:54.0,,S. Muhammad misses 3-pt jump shot from 24 ft,93,95
368,4,3:53.0,,Offensive rebound by K. Towns,93,95
369,4,3:52.0,,Shooting foul by R. Hollins (drawn by K. Towns),93,95
370,4,3:52.0,,K. Towns makes free throw 1 of 2,93,96
371,4,3:52.0,M. Conley enters the game for M. Chalmers,,93,96
372,4,3:52.0,M. Gasol enters the game for R. Hollins,,93,96
373,4,3:52.0,,K. Towns makes free throw 2 of 2,93,97
374,4,3:38.0,M. Conley misses 2-pt layup from 1 ft,,93,97
375,4,3:37.0,,Defensive rebound by K. Towns,93,97
376,4,3:27.0,,Offensive foul by K. Towns (drawn by V. Carter),93,97
377,4,3:27.0,,Turnover by K. Towns (offensive foul),93,97
378,4,3:20.0,Personal foul by S. Muhammad (drawn by J. Green),,93,97
379,4,3:14.0,J. Green misses 2-pt layup from 2 ft (block by K. Towns),,93,97
380,4,3:12.0,Offensive rebound by J. Green,,93,97
381,4,3:10.0,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Green),,96,97
382,4,2:46.0,,N. Bjelica misses 3-pt jump shot from 27 ft,96,97
383,4,2:45.0,,Offensive rebound by R. Rubio,96,97
