,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
120,2,8:15.0,,M. World Peace misses 3-pt jump shot from 25 ft,31,25
121,2,8:12.0,,Offensive rebound by B. Bass,31,25
122,2,8:12.0,J. Teague enters the game for D. Schröder,,31,25
123,2,8:12.0,K. Bazemore enters the game for T. Hardaway,,31,25
124,2,8:01.0,,B. Bass misses 2-pt layup from 1 ft (block by A. Horford),31,25
125,2,8:01.0,,Offensive rebound by L. Nance,31,25
126,2,8:01.0,,Personal foul by M. Scott (drawn by M. World Peace),31,25
127,2,7:44.0,,M. Huertas misses 3-pt jump shot from 24 ft,31,25
128,2,7:43.0,,Offensive rebound by L. Nance,31,25
129,2,7:31.0,,N. Young misses 2-pt jump shot from 16 ft,31,25
130,2,7:29.0,,Offensive rebound by L. Nance,31,25
131,2,7:25.0,,M. World Peace misses 3-pt jump shot from 23 ft,31,25
132,2,7:25.0,,Offensive rebound by Team,31,25
133,2,7:25.0,Loose ball foul by M. Scott (drawn by N. Young),,31,25
134,2,7:25.0,P. Millsap enters the game for M. Scott,,31,25
135,2,7:25.0,K. Korver enters the game for T. Sefolosha,,31,25
136,2,7:08.0,,B. Bass makes 2-pt jump shot from 11 ft,31,27
137,2,6:50.0,J. Teague makes 2-pt layup at rim (assist by P. Millsap),,33,27
138,2,6:30.0,,L. Nance makes 2-pt dunk at rim,33,29
139,2,6:06.0,Def 3 sec tech foul by B. Bass,,33,29
140,2,6:06.0,K. Korver makes technical free throw,,34,29
141,2,6:06.0,K. Humphries enters the game for A. Horford,,34,29
142,2,6:06.0,,J. Randle enters the game for L. Nance,34,29
143,2,6:06.0,,A. Brown enters the game for M. World Peace,34,29
144,2,5:57.0,P. Millsap misses 2-pt jump shot from 17 ft,,34,29
145,2,5:56.0,,Defensive rebound by J. Randle,34,29
146,2,5:42.0,,J. Randle misses 3-pt jump shot from 24 ft,34,29
147,2,5:40.0,Defensive rebound by P. Millsap,,34,29
148,2,5:34.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by J. Teague),,37,29
149,2,5:11.0,,A. Brown misses 3-pt jump shot from 24 ft,37,29
150,2,5:09.0,Defensive rebound by K. Humphries,,37,29
151,2,4:58.0,K. Humphries misses 2-pt layup from 1 ft,,37,29
152,2,4:56.0,Offensive rebound by K. Humphries,,37,29
153,2,4:49.0,J. Teague misses 3-pt jump shot from 24 ft,,37,29
154,2,4:48.0,,Defensive rebound by J. Randle,37,29
155,2,4:31.0,,M. Huertas makes 3-pt jump shot from 24 ft (assist by J. Randle),37,32
156,2,4:20.0,Shooting foul by M. Huertas (drawn by J. Teague),,37,32
157,2,4:20.0,,LA Lakers full timeout,37,32
158,2,4:20.0,,D. Russell enters the game for N. Young,37,32
159,2,4:20.0,J. Teague makes free throw 1 of 2,,38,32
160,2,4:20.0,J. Teague makes free throw 2 of 2,,39,32
161,2,4:02.0,,B. Bass misses 2-pt layup from 1 ft,39,32
162,2,4:00.0,Defensive rebound by K. Korver,,39,32
163,2,3:58.0,Turnover by K. Bazemore (step out of bounds),,39,32
164,2,3:42.0,,Personal foul by P. Millsap (drawn by M. Huertas),39,32
165,2,3:30.0,,J. Randle makes 2-pt jump shot from 16 ft (assist by M. Huertas),39,34
166,2,3:08.0,Shooting foul by A. Brown (drawn by P. Millsap),,39,34
167,2,3:08.0,P. Millsap makes free throw 1 of 2,,40,34
168,2,3:08.0,P. Millsap misses free throw 2 of 2,,40,34
169,2,3:06.0,,Defensive rebound by D. Russell,40,34
170,2,2:51.0,,D. Russell misses 3-pt jump shot from 24 ft,40,34
171,2,2:49.0,Defensive rebound by P. Millsap,,40,34
172,2,2:44.0,K. Humphries makes 2-pt layup at rim (assist by P. Millsap),,42,34
173,2,2:34.0,,D. Russell misses 2-pt layup from 2 ft,42,34
174,2,2:31.0,Defensive rebound by K. Bazemore,,42,34
175,2,2:25.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,45,34
176,2,2:25.0,,LA Lakers full timeout,45,34
177,2,2:14.0,,Turnover by M. Huertas (bad pass; steal by K. Humphries),45,34
178,2,2:06.0,J. Teague misses 3-pt jump shot from 24 ft,,45,34
179,2,2:05.0,,Defensive rebound by B. Bass,45,34
180,2,1:58.0,,Turnover by D. Russell (dbl dribble),45,34
181,2,1:54.0,K. Humphries makes 2-pt layup at rim (assist by J. Teague),,47,34
182,2,1:54.0,Shooting foul by B. Bass (drawn by K. Humphries),,47,34
183,2,1:54.0,K. Humphries makes free throw 1 of 1,,48,34
184,2,1:39.0,,B. Bass makes 2-pt dunk at rim (assist by M. Huertas),48,36
185,2,1:17.0,K. Bazemore misses 3-pt jump shot from 23 ft,,48,36
186,2,1:15.0,,Defensive rebound by J. Randle,48,36
187,2,1:07.0,,D. Russell misses 2-pt jump shot from 17 ft,48,36
188,2,1:04.0,Defensive rebound by P. Millsap,,48,36
189,2,0:59.0,K. Humphries makes 3-pt jump shot from 23 ft (assist by K. Korver),,51,36
190,2,0:40.0,,M. Huertas misses 3-pt jump shot from 25 ft,51,36
191,2,0:39.0,Defensive rebound by K. Korver,,51,36
192,2,0:32.0,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),,54,36
193,2,0:12.0,,M. Huertas misses 2-pt jump shot from 3 ft (block by K. Humphries),54,36
194,2,0:09.0,Defensive rebound by K. Korver,,54,36
195,3,11:40.0,,R. Hibbert makes 2-pt jump shot from 17 ft (assist by N. Young),54,38
196,3,11:18.0,P. Millsap misses 2-pt jump shot from 18 ft,,54,38
197,3,11:14.0,,Defensive rebound by J. Randle,54,38
198,3,11:10.0,,Shooting foul by P. Millsap (drawn by R. Hibbert),54,38
199,3,11:10.0,,R. Hibbert misses free throw 1 of 2,54,38
200,3,11:10.0,,Offensive rebound by Team,54,38
201,3,11:10.0,,R. Hibbert misses free throw 2 of 2,54,38
202,3,11:09.0,Defensive rebound by K. Bazemore,,54,38
203,3,10:51.0,J. Teague makes 2-pt jump shot from 9 ft,,56,38
204,3,10:31.0,,J. Randle misses 2-pt jump shot from 20 ft,56,38
205,3,10:28.0,Defensive rebound by J. Teague,,56,38
206,3,10:19.0,Turnover by A. Horford (bad pass; steal by A. Brown),,56,38
207,3,10:12.0,,Personal foul by K. Korver (drawn by R. Hibbert),56,38
208,3,10:08.0,,Shooting foul by A. Horford (drawn by A. Brown),56,38
209,3,10:08.0,,A. Brown makes free throw 1 of 2,56,39
210,3,10:08.0,,A. Brown makes free throw 2 of 2,56,40
211,3,9:57.0,Shooting foul by N. Young (drawn by A. Horford),,56,40
212,3,9:57.0,A. Horford makes free throw 1 of 2,,57,40
213,3,9:57.0,A. Horford makes free throw 2 of 2,,58,40
214,3,9:36.0,,Shooting foul by A. Horford (drawn by R. Hibbert),58,40
215,3,9:36.0,,R. Hibbert makes free throw 1 of 2,58,41
216,3,9:36.0,,R. Hibbert makes free throw 2 of 2,58,42
217,3,9:25.0,J. Teague misses 2-pt jump shot from 17 ft,,58,42
218,3,9:24.0,,Defensive rebound by D. Russell,58,42
219,3,9:01.0,,J. Randle misses 2-pt hook shot from 6 ft,58,42
220,3,8:59.0,Defensive rebound by K. Korver,,58,42
221,3,8:53.0,Shooting foul by R. Hibbert (drawn by A. Horford),,58,42
222,3,8:53.0,A. Horford makes free throw 1 of 2,,59,42
223,3,8:53.0,A. Horford makes free throw 2 of 2,,60,42
224,3,8:31.0,,N. Young makes 3-pt jump shot from 24 ft (assist by D. Russell),60,45
225,3,8:14.0,A. Horford misses 2-pt jump shot from 19 ft,,60,45
226,3,8:12.0,,Defensive rebound by R. Hibbert,60,45
227,3,7:53.0,,D. Russell misses 3-pt jump shot from 22 ft,60,45
228,3,7:53.0,Defensive rebound by Team,,60,45
229,3,7:37.0,Turnover by J. Teague (bad pass),,60,45
230,3,7:24.0,,Personal foul by K. Bazemore (drawn by N. Young),60,45
231,3,7:24.0,,N. Young makes free throw 1 of 2,60,46
232,3,7:24.0,Atlanta full timeout,,60,46
233,3,7:24.0,,N. Young makes free throw 2 of 2,60,47
234,3,7:14.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,62,47
235,3,6:57.0,,N. Young misses 2-pt jump shot from 14 ft (block by K. Bazemore),62,47
236,3,6:57.0,,Offensive rebound by Team,62,47
237,3,6:48.0,,D. Russell makes 2-pt layup from 1 ft (assist by A. Brown),62,49
238,3,6:37.0,Turnover by J. Teague (bad pass; steal by R. Hibbert),,62,49
239,3,6:31.0,,A. Brown misses 3-pt jump shot from 24 ft,62,49
240,3,6:28.0,Defensive rebound by K. Bazemore,,62,49
241,3,6:24.0,P. Millsap makes 2-pt dunk at rim (assist by K. Bazemore),,64,49
242,3,6:05.0,,Turnover by D. Russell (lost ball; steal by K. Bazemore),64,49
243,3,6:00.0,A. Horford makes 2-pt dunk at rim (assist by K. Bazemore),,66,49
244,3,5:37.0,,Offensive foul by D. Russell (drawn by P. Millsap),66,49
245,3,5:37.0,,Turnover by D. Russell (offensive foul),66,49
246,3,5:37.0,K. Humphries enters the game for A. Horford,,66,49
247,3,5:37.0,T. Sefolosha enters the game for K. Bazemore,,66,49
248,3,5:37.0,,M. Huertas enters the game for D. Russell,66,49
249,3,5:16.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by J. Teague),,69,49
250,3,5:00.0,,N. Young misses 3-pt jump shot from 24 ft,69,49
251,3,4:58.0,,Offensive rebound by J. Randle,69,49
252,3,4:46.0,,R. Hibbert makes 2-pt hook shot from 4 ft,69,51
253,3,4:32.0,J. Teague misses 3-pt jump shot from 24 ft,,69,51
254,3,4:30.0,,Defensive rebound by M. Huertas,69,51
255,3,4:19.0,,Shooting foul by P. Millsap (drawn by J. Randle),69,51
256,3,4:19.0,,J. Randle makes 2-pt layup at rim (assist by R. Hibbert),69,53
257,3,4:19.0,D. Schröder enters the game for J. Teague,,69,53
258,3,4:19.0,,M. World Peace enters the game for N. Young,69,53
259,3,4:19.0,,J. Randle makes free throw 1 of 1,69,54
260,3,4:03.0,Shooting foul by M. Huertas (drawn by D. Schröder),,69,54
261,3,4:03.0,D. Schröder makes free throw 1 of 2,,70,54
262,3,4:03.0,T. Hardaway enters the game for K. Korver,,70,54
263,3,4:03.0,D. Schröder makes free throw 2 of 2,,71,54
264,3,3:46.0,,Turnover by M. World Peace (bad pass; steal by T. Hardaway),71,54
265,3,3:30.0,D. Schröder makes 2-pt layup from 1 ft (assist by P. Millsap),,73,54
266,3,3:10.0,,A. Brown makes 3-pt jump shot from 23 ft (assist by J. Randle),73,57
267,3,2:48.0,Shooting foul by R. Hibbert (drawn by K. Humphries),,73,57
268,3,2:48.0,,LA Lakers full timeout,73,57
269,3,2:48.0,,L. Nance enters the game for J. Randle,73,57
270,3,2:48.0,,B. Bass enters the game for R. Hibbert,73,57
271,3,2:48.0,K. Humphries misses free throw 1 of 2,,73,57
272,3,2:48.0,Offensive rebound by Team,,73,57
273,3,2:48.0,K. Humphries makes free throw 2 of 2,,74,57
274,3,2:28.0,,L. Nance misses 2-pt jump shot from 20 ft,74,57
275,3,2:25.0,,Offensive rebound by M. World Peace,74,57
276,3,2:07.0,,M. Huertas misses 2-pt jump shot from 18 ft,74,57
277,3,2:06.0,Defensive rebound by P. Millsap,,74,57
278,3,1:57.0,Personal foul by M. Huertas (drawn by P. Millsap),,74,57
279,3,1:57.0,P. Millsap misses free throw 1 of 2,,74,57
280,3,1:57.0,Offensive rebound by Team,,74,57
281,3,1:57.0,P. Millsap misses free throw 2 of 2,,74,57
282,3,1:56.0,,Defensive rebound by A. Brown,74,57
283,3,1:32.0,,M. World Peace misses 2-pt jump shot from 21 ft (block by T. Sefolosha),74,57
284,3,1:30.0,Defensive rebound by T. Hardaway,,74,57
285,3,1:26.0,T. Sefolosha misses 2-pt jump shot from 5 ft,,74,57
286,3,1:21.0,,Defensive rebound by L. Nance,74,57
287,3,1:07.0,,L. Nance makes 2-pt jump shot from 20 ft (assist by M. World Peace),74,59
288,3,0:49.0,P. Millsap misses 3-pt jump shot from 24 ft,,74,59
289,3,0:48.0,Offensive rebound by K. Humphries,,74,59
290,3,0:30.0,K. Humphries misses 2-pt jump shot from 19 ft,,74,59
291,3,0:28.0,,Defensive rebound by L. Nance,74,59
292,3,0:08.0,,L. Nance misses 2-pt jump shot from 17 ft,74,59
293,3,0:07.0,Defensive rebound by T. Sefolosha,,74,59
294,3,0:01.0,P. Millsap misses 3-pt jump shot from 23 ft,,74,59
295,3,0:00.0,Offensive rebound by Team,,74,59
296,4,12:00.0,Technical foul by D. Schröder,,74,59
297,4,12:00.0,,M. Huertas makes technical free throw,74,60
298,4,11:47.0,D. Schröder makes 2-pt layup from 2 ft (assist by A. Horford),,76,60
299,4,11:32.0,,L. Nance makes 2-pt hook shot from 6 ft,76,62
300,4,11:14.0,D. Schröder misses 3-pt jump shot from 24 ft,,76,62
301,4,11:14.0,,Defensive rebound by Team,76,62
302,4,10:51.0,,B. Bass misses 2-pt jump shot from 15 ft,76,62
303,4,10:50.0,Defensive rebound by K. Bazemore,,76,62
304,4,10:49.0,Turnover by K. Bazemore (step out of bounds),,76,62
305,4,10:49.0,,D. Russell enters the game for A. Brown,76,62
306,4,10:49.0,,Inbound foul by M. Scott,76,62
307,4,10:49.0,,L. Nance makes free throw 1 of 2,76,63
308,4,10:49.0,,L. Nance makes free throw 2 of 2,76,64
309,4,10:34.0,K. Bazemore misses 3-pt jump shot from 22 ft,,76,64
310,4,10:33.0,,Defensive rebound by B. Bass,76,64
311,4,10:13.0,,D. Russell misses 2-pt layup from 1 ft,76,64
312,4,10:11.0,,Offensive rebound by L. Nance,76,64
313,4,10:10.0,,L. Nance misses 2-pt layup at rim,76,64
314,4,10:07.0,Defensive rebound by A. Horford,,76,64
315,4,9:51.0,Turnover by K. Bazemore (lost ball),,76,64
316,4,9:51.0,K. Korver enters the game for K. Bazemore,,76,64
317,4,9:34.0,,D. Russell misses 3-pt jump shot from 23 ft,76,64
318,4,9:33.0,Defensive rebound by A. Horford,,76,64
319,4,9:15.0,T. Sefolosha makes 2-pt layup at rim (assist by A. Horford),,78,64
320,4,9:06.0,,D. Russell misses 2-pt layup from 1 ft,78,64
321,4,9:06.0,,Offensive rebound by B. Bass,78,64
322,4,9:06.0,,Shooting foul by M. Scott (drawn by B. Bass),78,64
323,4,9:06.0,,B. Bass makes free throw 1 of 2,78,65
324,4,9:06.0,K. Bazemore enters the game for T. Sefolosha,,78,65
325,4,9:06.0,K. Humphries enters the game for M. Scott,,78,65
326,4,9:06.0,,B. Bass makes free throw 2 of 2,78,66
327,4,8:52.0,D. Schröder makes 3-pt jump shot from 24 ft,,81,66
328,4,8:27.0,,B. Bass misses 2-pt layup from 1 ft,81,66
329,4,8:26.0,,Offensive rebound by L. Nance,81,66
330,4,8:23.0,,L. Nance misses 2-pt layup from 1 ft (block by A. Horford),81,66
331,4,8:19.0,,Offensive rebound by M. World Peace,81,66
332,4,8:13.0,,D. Russell makes 2-pt layup at rim,81,68
333,4,7:56.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,84,68
334,4,7:36.0,,Personal foul by D. Schröder (drawn by L. Nance),84,68
335,4,7:36.0,Official timeout,,84,68
336,4,7:36.0,J. Teague enters the game for D. Schröder,,84,68
337,4,7:29.0,,Personal foul by K. Bazemore (drawn by D. Russell),84,68
338,4,7:22.0,,D. Russell misses 3-pt jump shot from 24 ft,84,68
339,4,7:21.0,,Offensive rebound by M. World Peace,84,68
340,4,7:11.0,,M. Huertas misses 3-pt jump shot from 24 ft,84,68
341,4,7:10.0,Defensive rebound by K. Humphries,,84,68
342,4,6:51.0,K. Bazemore misses 3-pt jump shot from 24 ft,,84,68
343,4,6:50.0,Offensive rebound by K. Humphries,,84,68
344,4,6:45.0,Turnover by J. Teague (lost ball; steal by M. World Peace),,84,68
345,4,6:39.0,,D. Russell misses 2-pt layup from 1 ft (block by A. Horford),84,68
346,4,6:34.0,Defensive rebound by J. Teague,,84,68
347,4,6:32.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by J. Teague),,87,68
348,4,6:32.0,Away from play foul by M. World Peace (drawn by K. Humphries),,87,68
349,4,6:32.0,,J. Randle enters the game for L. Nance,87,68
350,4,6:32.0,K. Humphries makes free throw 1 of 1,,88,68
351,4,6:11.0,,J. Randle misses 2-pt jump shot from 5 ft,88,68
352,4,6:09.0,Defensive rebound by Team,,88,68
353,4,6:09.0,,A. Brown enters the game for M. Huertas,88,68
354,4,5:50.0,Shooting foul by M. World Peace (drawn by K. Bazemore),,88,68
355,4,5:50.0,,LA Lakers full timeout,88,68
356,4,5:50.0,T. Sefolosha enters the game for K. Korver,,88,68
357,4,5:50.0,K. Humphries makes free throw 1 of 2,,89,68
358,4,5:50.0,K. Humphries makes free throw 2 of 2,,90,68
359,4,5:27.0,,J. Randle makes 2-pt jump shot from 16 ft (assist by D. Russell),90,70
360,4,5:17.0,K. Humphries misses 3-pt jump shot from 24 ft,,90,70
361,4,5:15.0,,Defensive rebound by J. Randle,90,70
362,4,5:13.0,,Turnover by D. Russell (lost ball),90,70
363,4,5:02.0,Shooting foul by D. Russell (drawn by J. Teague),,90,70
364,4,5:02.0,J. Teague makes free throw 1 of 2,,91,70
365,4,5:02.0,M. Scott enters the game for A. Horford,,91,70
366,4,5:02.0,J. Teague makes free throw 2 of 2,,92,70
367,4,4:50.0,,Shooting foul by T. Sefolosha (drawn by B. Bass),92,70
368,4,4:50.0,,B. Bass makes free throw 1 of 2,92,71
369,4,4:50.0,,B. Bass misses free throw 2 of 2,92,71
370,4,4:48.0,Defensive rebound by K. Humphries,,92,71
371,4,4:24.0,J. Teague misses 2-pt hook shot from 5 ft,,92,71
372,4,4:24.0,,Defensive rebound by Team,92,71
373,4,4:24.0,,T. Black enters the game for B. Bass,92,71
374,4,4:09.0,,T. Black misses 2-pt layup at rim,92,71
375,4,4:08.0,,Offensive rebound by T. Black,92,71
376,4,4:07.0,,Shooting foul by M. Scott (drawn by T. Black),92,71
377,4,4:07.0,,T. Black misses free throw 1 of 2,92,71
378,4,4:07.0,,Offensive rebound by Team,92,71
379,4,4:07.0,M. Muscala enters the game for K. Humphries,,92,71
380,4,4:07.0,,T. Black misses free throw 2 of 2,92,71
381,4,4:06.0,Defensive rebound by T. Sefolosha,,92,71
382,4,3:51.0,J. Teague makes 2-pt layup from 1 ft (assist by M. Scott),,94,71
383,4,3:39.0,,D. Russell misses 2-pt layup from 2 ft (block by M. Muscala),94,71
384,4,3:36.0,Defensive rebound by K. Bazemore,,94,71
385,4,3:30.0,K. Bazemore misses 3-pt jump shot from 24 ft,,94,71
386,4,3:28.0,,Defensive rebound by T. Black,94,71
387,4,3:19.0,,J. Randle misses 2-pt jump shot from 17 ft,94,71
388,4,3:17.0,Defensive rebound by M. Muscala,,94,71
389,4,3:10.0,Atlanta full timeout,,94,71
390,4,3:10.0,,M. Huertas enters the game for J. Randle,94,71
391,4,3:10.0,,N. Young enters the game for D. Russell,94,71
392,4,3:10.0,,R. Kelly enters the game for M. World Peace,94,71
393,4,3:10.0,E. Tavares enters the game for K. Bazemore,,94,71
