,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
78,1,2:02.0,,Offensive charge foul by J. Simmons (drawn by C. Brewer),18,18
79,1,2:02.0,Turnover by J. Simmons (offensive foul),,18,18
80,1,1:44.0,,Shooting foul by L. Aldridge (drawn by T. Jones),18,18
81,1,1:44.0,,T. Jones makes free throw 1 of 2,18,19
82,1,1:44.0,,T. Jones makes free throw 2 of 2,18,20
83,1,1:28.0,Personal foul by T. Lawson (drawn by M. Ginóbili),,18,20
84,1,1:18.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by J. Simmons),,20,20
85,1,1:05.0,,T. Jones makes 2-pt jump shot from 8 ft (assist by T. Lawson),20,22
86,1,0:47.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,20,22
87,1,0:46.0,,Defensive rebound by T. Jones,20,22
88,1,0:35.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by C. Brewer),20,25
89,1,0:18.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by J. Simmons),,22,25
90,1,0:02.0,,T. Jones misses 2-pt jump shot from 7 ft,22,25
91,1,0:01.0,Defensive rebound by M. Ginóbili,,22,25
92,2,11:51.0,,Def 3 sec tech foul by B. Diaw,22,25
93,2,11:51.0,,J. Terry misses technical free throw,22,25
94,2,11:51.0,,Offensive rebound by Team,22,25
95,2,11:43.0,,T. Lawson makes 2-pt layup from 1 ft,22,27
96,2,11:28.0,Turnover by B. Diaw (bad pass; steal by T. Jones),,22,27
97,2,11:14.0,,T. Jones misses 2-pt jump shot from 6 ft,22,27
98,2,11:13.0,Defensive rebound by D. West,,22,27
99,2,11:00.0,B. Diaw makes 2-pt jump shot from 6 ft,,24,27
100,2,10:44.0,,Turnover by C. Brewer (bad pass; steal by D. West),24,27
101,2,10:34.0,J. Simmons misses 3-pt jump shot from 23 ft,,24,27
102,2,10:33.0,,Defensive rebound by T. Lawson,24,27
103,2,10:24.0,,C. Brewer makes 2-pt jump shot from 3 ft (assist by T. Lawson),24,29
104,2,10:06.0,D. West misses 2-pt jump shot from 16 ft,,24,29
105,2,10:05.0,,Defensive rebound by C. Brewer,24,29
106,2,9:54.0,,C. Brewer makes 2-pt jump shot from 23 ft (assist by T. Lawson),24,31
107,2,9:46.0,M. Ginóbili makes 2-pt layup from 1 ft,,26,31
108,2,9:33.0,,D. Howard enters the game for T. Jones,26,31
109,2,9:33.0,,D. Motiejūnas enters the game for C. Capela,26,31
110,2,9:19.0,,D. Motiejūnas misses 2-pt layup at rim,26,31
111,2,9:18.0,Defensive rebound by D. West,,26,31
112,2,9:12.0,D. West makes 2-pt layup from 1 ft (assist by J. Simmons),,28,31
113,2,9:03.0,,Shooting foul by J. Simmons (drawn by D. Howard),28,31
114,2,9:03.0,,D. Howard makes free throw 1 of 2,28,32
115,2,9:03.0,,P. Beverley enters the game for T. Lawson,28,32
116,2,9:03.0,,D. Howard misses free throw 2 of 2,28,32
117,2,9:03.0,Defensive rebound by J. Simmons,,28,32
118,2,8:46.0,P. Mills misses 3-pt jump shot from 24 ft,,28,32
119,2,8:45.0,,Defensive rebound by C. Brewer,28,32
120,2,8:39.0,,C. Brewer misses 2-pt dunk at rim,28,32
121,2,8:38.0,Defensive rebound by P. Mills,,28,32
122,2,8:32.0,J. Simmons makes 2-pt layup from 1 ft (assist by P. Mills),,30,32
123,2,8:20.0,,Turnover by C. Brewer (bad pass; steal by M. Ginóbili),30,32
124,2,8:19.0,Personal foul by C. Brewer (drawn by M. Ginóbili),,30,32
125,2,8:19.0,San Antonio full timeout,,30,32
126,2,8:19.0,,J. Harden enters the game for C. Brewer,30,32
127,2,8:19.0,,T. Ariza enters the game for J. Terry,30,32
128,2,8:19.0,T. Duncan enters the game for M. Ginóbili,,30,32
129,2,8:19.0,T. Parker enters the game for P. Mills,,30,32
130,2,8:19.0,D. Green enters the game for B. Diaw,,30,32
131,2,8:19.0,K. Leonard enters the game for J. Simmons,,30,32
132,2,7:53.0,D. West misses 3-pt jump shot from 24 ft,,30,32
133,2,7:52.0,,Defensive rebound by T. Ariza,30,32
134,2,7:35.0,,D. Motiejūnas makes 2-pt hook shot from 6 ft (assist by J. Harden),30,34
135,2,7:16.0,D. Green makes 2-pt jump shot from 9 ft (assist by T. Duncan),,32,34
136,2,6:51.0,,D. Motiejūnas misses 2-pt hook shot from 3 ft,32,34
137,2,6:50.0,Defensive rebound by D. West,,32,34
138,2,6:44.0,Turnover by T. Parker (bad pass),,32,34
139,2,6:28.0,,Turnover by T. Ariza (bad pass; steal by K. Leonard),32,34
140,2,6:24.0,L. Aldridge enters the game for D. West,,32,34
141,2,6:15.0,T. Duncan misses 2-pt jump shot from 16 ft,,32,34
142,2,6:13.0,,Defensive rebound by D. Howard,32,34
143,2,6:03.0,,T. Ariza misses 2-pt jump shot from 7 ft,32,34
144,2,6:02.0,Defensive rebound by K. Leonard,,32,34
145,2,5:55.0,K. Leonard misses 2-pt jump shot from 20 ft,,32,34
146,2,5:54.0,,Defensive rebound by D. Howard,32,34
147,2,5:44.0,,Personal foul by K. Leonard (drawn by D. Motiejūnas),32,34
148,2,5:44.0,,Houston full timeout,32,34
149,2,5:38.0,,D. Motiejūnas makes 2-pt jump shot from 7 ft (assist by J. Harden),32,36
150,2,5:25.0,D. Green misses 2-pt jump shot from 19 ft,,32,36
151,2,5:24.0,,Defensive rebound by D. Howard,32,36
152,2,5:10.0,,P. Beverley misses 2-pt layup from 1 ft,32,36
153,2,5:09.0,Defensive rebound by T. Duncan,,32,36
154,2,4:53.0,K. Leonard misses 2-pt layup from 2 ft,,32,36
155,2,4:52.0,,Defensive rebound by D. Howard,32,36
156,2,4:49.0,,J. Harden misses 2-pt layup from 2 ft (block by D. Green),32,36
157,2,4:48.0,,Offensive rebound by Team,32,36
158,2,4:33.0,,P. Beverley misses 3-pt jump shot from 23 ft,32,36
159,2,4:32.0,Defensive rebound by K. Leonard,,32,36
160,2,4:20.0,K. Leonard makes 2-pt jump shot from 18 ft (assist by L. Aldridge),,34,36
161,2,3:56.0,,Turnover by J. Harden (bad pass; steal by K. Leonard),34,36
162,2,3:52.0,K. Leonard makes 2-pt dunk at rim,,36,36
163,2,3:33.0,,Shooting foul by T. Duncan (drawn by T. Ariza),36,36
164,2,3:33.0,,T. Ariza makes free throw 1 of 2,36,37
165,2,3:33.0,,C. Capela enters the game for D. Motiejūnas,36,37
166,2,3:33.0,,T. Ariza makes free throw 2 of 2,36,38
167,2,3:18.0,D. Green misses 3-pt jump shot from 24 ft,,36,38
168,2,3:17.0,Offensive rebound by K. Leonard,,36,38
169,2,3:13.0,K. Leonard makes 2-pt jump shot from 8 ft,,38,38
170,2,3:06.0,,Turnover by T. Ariza (lost ball; steal by T. Parker),38,38
171,2,2:58.0,Personal foul by J. Harden (drawn by L. Aldridge),,38,38
172,2,2:58.0,San Antonio full timeout,,38,38
173,2,2:58.0,M. Ginóbili enters the game for D. Green,,38,38
174,2,2:45.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),,40,38
175,2,2:23.0,,Turnover by C. Capela (bad pass),40,38
176,2,2:11.0,Personal foul by D. Howard (drawn by M. Ginóbili),,40,38
177,2,2:03.0,Shooting foul by T. Ariza (drawn by T. Duncan),,40,38
178,2,2:03.0,T. Duncan misses free throw 1 of 2,,40,38
179,2,2:03.0,Offensive rebound by Team,,40,38
180,2,2:03.0,T. Duncan makes free throw 2 of 2,,41,38
181,2,1:42.0,,P. Beverley misses 2-pt jump shot from 14 ft,41,38
182,2,1:41.0,Defensive rebound by L. Aldridge,,41,38
183,2,1:27.0,L. Aldridge misses 2-pt jump shot from 20 ft,,41,38
184,2,1:26.0,Offensive rebound by K. Leonard,,41,38
185,2,1:24.0,K. Leonard misses 2-pt layup from 1 ft,,41,38
186,2,1:21.0,Offensive rebound by M. Ginóbili,,41,38
187,2,1:20.0,Turnover by M. Ginóbili (bad pass; steal by P. Beverley),,41,38
188,2,1:12.0,,J. Harden misses 2-pt jump shot from 15 ft,41,38
189,2,1:11.0,,Offensive rebound by C. Capela,41,38
190,2,1:10.0,,Turnover by C. Capela (bad pass; steal by K. Leonard),41,38
191,2,0:48.0,T. Parker misses 2-pt jump shot from 24 ft,,41,38
192,2,0:47.0,Offensive rebound by K. Leonard,,41,38
193,2,0:33.0,Shooting foul by T. Ariza (drawn by M. Ginóbili),,41,38
194,2,0:33.0,M. Ginóbili makes free throw 1 of 2,,42,38
195,2,0:33.0,,C. Brewer enters the game for T. Ariza,42,38
196,2,0:33.0,M. Ginóbili makes free throw 2 of 2,,43,38
197,2,0:28.0,,J. Harden misses 3-pt jump shot from 27 ft,43,38
198,2,0:26.0,Defensive rebound by M. Ginóbili,,43,38
199,2,0:18.0,San Antonio full timeout,,43,38
200,2,0:03.0,Turnover by L. Aldridge (bad pass; steal by D. Howard),,43,38
201,2,0:01.0,,C. Brewer misses 2-pt layup from 1 ft,43,38
202,2,0:00.0,,Offensive rebound by Team,43,38
203,3,11:45.0,,J. Harden misses 2-pt jump shot from 16 ft,43,38
204,3,11:44.0,Defensive rebound by T. Parker,,43,38
205,3,11:26.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Duncan),,45,38
206,3,11:19.0,,Personal foul by T. Duncan (drawn by J. Harden),45,38
207,3,11:01.0,,J. Harden misses 2-pt jump shot from 3 ft,45,38
208,3,11:00.0,Defensive rebound by D. Green,,45,38
209,3,10:48.0,L. Aldridge misses 2-pt jump shot from 18 ft,,45,38
210,3,10:47.0,,Defensive rebound by P. Beverley,45,38
211,3,10:40.0,,P. Beverley makes 3-pt jump shot from 24 ft,45,41
212,3,10:24.0,T. Parker misses 2-pt jump shot from 6 ft,,45,41
213,3,10:23.0,Offensive rebound by L. Aldridge,,45,41
214,3,10:23.0,L. Aldridge misses 2-pt layup from 1 ft,,45,41
215,3,10:19.0,,Defensive rebound by D. Howard,45,41
216,3,10:04.0,,J. Harden makes 2-pt jump shot from 4 ft (assist by T. Ariza),45,43
217,3,9:46.0,T. Duncan makes 2-pt jump shot from 18 ft (assist by K. Leonard),,47,43
218,3,9:44.0,,Houston full timeout,47,43
219,3,9:35.0,,J. Harden makes 2-pt jump shot from 15 ft,47,45
220,3,9:10.0,K. Leonard makes 2-pt jump shot from 9 ft,,49,45
221,3,9:04.0,,Turnover by P. Beverley (bad pass),49,45
222,3,8:53.0,Turnover by T. Parker (bad pass; steal by P. Beverley),,49,45
223,3,8:48.0,,J. Harden makes 2-pt layup at rim (assist by P. Beverley),49,47
224,3,8:35.0,Personal foul by T. Ariza (drawn by K. Leonard),,49,47
225,3,8:35.0,,C. Brewer enters the game for T. Ariza,49,47
226,3,8:30.0,Turnover by T. Parker (bad pass),,49,47
227,3,8:16.0,,P. Beverley misses 3-pt jump shot from 25 ft,49,47
228,3,8:15.0,Defensive rebound by T. Duncan,,49,47
229,3,7:55.0,Turnover by K. Leonard (lost ball),,49,47
230,3,7:46.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),49,49
231,3,7:27.0,Turnover by T. Duncan (bad pass; steal by D. Howard),,49,49
232,3,7:21.0,,Turnover by C. Brewer (bad pass; steal by D. Green),49,49
233,3,7:15.0,D. Green misses 2-pt layup from 2 ft (block by J. Harden),,49,49
234,3,7:15.0,,Defensive rebound by J. Harden,49,49
235,3,7:15.0,Loose ball foul by K. Leonard (drawn by J. Harden),,49,49
236,3,6:54.0,,C. Capela makes 2-pt hook shot from 7 ft (assist by J. Harden),49,51
237,3,6:53.0,San Antonio full timeout,,49,51
238,3,6:37.0,L. Aldridge makes 2-pt jump shot from 6 ft,,51,51
239,3,6:26.0,,Personal foul by T. Parker (drawn by P. Beverley),51,51
240,3,6:12.0,,D. Howard makes 2-pt hook shot from 4 ft (assist by P. Beverley),51,53
241,3,5:51.0,L. Aldridge misses 2-pt jump shot from 15 ft,,51,53
242,3,5:50.0,,Defensive rebound by D. Howard,51,53
243,3,5:46.0,,C. Brewer misses 2-pt layup from 2 ft (block by K. Leonard),51,53
244,3,5:45.0,Defensive rebound by T. Parker,,51,53
245,3,5:42.0,Personal foul by P. Beverley (drawn by T. Parker),,51,53
246,3,5:42.0,M. Ginóbili enters the game for D. Green,,51,53
247,3,5:42.0,,T. Jones enters the game for C. Capela,51,53
248,3,5:42.0,,T. Lawson enters the game for P. Beverley,51,53
249,3,5:26.0,K. Leonard misses 2-pt jump shot from 12 ft,,51,53
250,3,5:26.0,,Defensive rebound by Team,51,53
251,3,5:26.0,P. Mills enters the game for T. Parker,,51,53
252,3,5:08.0,,J. Harden misses 3-pt jump shot from 24 ft,51,53
253,3,5:06.0,Defensive rebound by M. Ginóbili,,51,53
254,3,5:01.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,54,53
255,3,4:47.0,,T. Jones makes 2-pt jump shot from 6 ft (assist by J. Harden),54,55
256,3,4:35.0,B. Diaw enters the game for T. Duncan,,54,55
257,3,4:32.0,M. Ginóbili misses 2-pt layup from 1 ft,,54,55
258,3,4:32.0,,Defensive rebound by C. Brewer,54,55
259,3,4:23.0,,J. Harden makes 2-pt layup from 2 ft,54,57
260,3,4:05.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by B. Diaw),,56,57
261,3,3:57.0,,Personal foul by B. Diaw (drawn by J. Harden),56,57
262,3,3:57.0,,C. Capela enters the game for D. Howard,56,57
263,3,3:57.0,D. West enters the game for L. Aldridge,,56,57
264,3,3:54.0,,Personal foul by B. Diaw (drawn by J. Harden),56,57
265,3,3:54.0,,J. Harden makes free throw 1 of 2,56,58
266,3,3:54.0,,J. Harden makes free throw 2 of 2,56,59
267,3,3:48.0,Personal foul by J. Harden (drawn by K. Leonard),,56,59
268,3,3:32.0,B. Diaw misses 2-pt jump shot from 8 ft,,56,59
269,3,3:30.0,,Defensive rebound by J. Harden,56,59
270,3,3:28.0,Offensive charge foul by J. Harden (drawn by P. Mills),,56,59
271,3,3:28.0,,Turnover by J. Harden (offensive foul),56,59
272,3,3:18.0,M. Ginóbili misses 2-pt layup from 2 ft,,56,59
273,3,3:17.0,,Defensive rebound by T. Jones,56,59
274,3,2:54.0,,C. Brewer misses 2-pt jump shot from 17 ft,56,59
275,3,2:52.0,Defensive rebound by P. Mills,,56,59
276,3,2:39.0,B. Diaw makes 2-pt jump shot from 3 ft (assist by D. West),,58,59
277,3,2:12.0,,J. Harden misses 2-pt jump shot from 15 ft,58,59
278,3,2:11.0,Defensive rebound by P. Mills,,58,59
279,3,1:55.0,B. Diaw misses 2-pt jump shot from 4 ft,,58,59
280,3,1:54.0,,Defensive rebound by T. Jones,58,59
281,3,1:44.0,,C. Capela misses 2-pt layup from 1 ft,58,59
282,3,1:42.0,,Offensive rebound by C. Capela,58,59
283,3,1:39.0,,C. Capela misses 2-pt layup from 2 ft,58,59
284,3,1:38.0,Defensive rebound by P. Mills,,58,59
285,3,1:32.0,K. Leonard misses 2-pt jump shot from 14 ft,,58,59
286,3,1:31.0,Offensive rebound by D. West,,58,59
287,3,1:14.0,B. Diaw misses 2-pt jump shot from 3 ft,,58,59
288,3,1:13.0,Offensive rebound by M. Ginóbili,,58,59
289,3,1:09.0,D. West misses 2-pt jump shot from 6 ft,,58,59
290,3,1:08.0,,Defensive rebound by T. Jones,58,59
291,3,1:05.0,,Turnover by C. Capela (lost ball; steal by P. Mills),58,59
292,3,1:05.0,Personal foul by C. Capela (drawn by M. Ginóbili),,58,59
293,3,1:05.0,J. Simmons enters the game for K. Leonard,,58,59
294,3,1:05.0,,J. Terry enters the game for J. Harden,58,59
295,3,1:05.0,B. Diaw makes 2-pt layup from 1 ft (assist by M. Ginóbili),,60,59
296,3,0:46.0,,T. Lawson makes 2-pt jump shot from 10 ft,60,61
297,3,0:31.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,60,61
298,3,0:30.0,,Defensive rebound by T. Lawson,60,61
299,3,0:24.0,,Turnover by J. Terry (step out of bounds),60,61
300,3,0:24.0,,P. Beverley enters the game for J. Terry,60,61
301,3,0:01.0,B. Diaw misses 3-pt jump shot from 24 ft,,60,61
302,3,0:00.0,,Defensive rebound by C. Capela,60,61
303,4,11:46.0,Turnover by M. Ginóbili (bad pass),,60,61
304,4,11:35.0,,T. Jones makes 2-pt hook shot from 7 ft (assist by T. Lawson),60,63
305,4,11:17.0,P. Mills misses 3-pt jump shot from 25 ft,,60,63
306,4,11:16.0,,Defensive rebound by C. Brewer,60,63
307,4,11:13.0,Offensive charge foul by C. Brewer (drawn by J. Simmons),,60,63
308,4,11:13.0,,Turnover by C. Brewer (offensive foul),60,63
309,4,10:56.0,Personal foul by C. Brewer (drawn by D. West),,60,63
310,4,10:49.0,B. Diaw misses 2-pt layup from 2 ft,,60,63
311,4,10:48.0,,Defensive rebound by C. Brewer,60,63
312,4,10:42.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by C. Brewer),60,66
313,4,10:41.0,San Antonio full timeout,,60,66
314,4,10:27.0,P. Mills misses 3-pt jump shot from 25 ft,,60,66
315,4,10:26.0,,Defensive rebound by D. Howard,60,66
316,4,10:15.0,,J. Terry makes 2-pt jump shot from 16 ft,60,68
317,4,10:07.0,Turnover by M. Ginóbili (bad pass),,60,68
318,4,10:07.0,K. Leonard enters the game for J. Simmons,,60,68
319,4,9:53.0,,T. Jones makes 2-pt layup from 1 ft (assist by T. Lawson),60,70
320,4,9:32.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by B. Diaw),,63,70
321,4,9:18.0,,Turnover by T. Lawson (bad pass; steal by K. Leonard),63,70
322,4,9:09.0,B. Diaw misses 3-pt jump shot from 24 ft,,63,70
323,4,9:08.0,,Defensive rebound by T. Jones,63,70
324,4,9:05.0,,Personal foul by M. Ginóbili (drawn by T. Jones),63,70
325,4,9:05.0,L. Aldridge enters the game for M. Ginóbili,,63,70
326,4,9:05.0,T. Duncan enters the game for B. Diaw,,63,70
327,4,9:05.0,D. Green enters the game for D. West,,63,70
328,4,9:05.0,,T. Ariza enters the game for C. Brewer,63,70
329,4,9:05.0,,J. Harden enters the game for J. Terry,63,70
330,4,8:52.0,,T. Lawson misses 2-pt jump shot from 10 ft,63,70
331,4,8:51.0,Defensive rebound by T. Duncan,,63,70
332,4,8:27.0,Turnover by Team (shot clock),,63,70
333,4,8:27.0,,C. Capela enters the game for D. Howard,63,70
334,4,8:10.0,,T. Jones misses 2-pt jump shot from 21 ft,63,70
335,4,8:09.0,Defensive rebound by T. Duncan,,63,70
336,4,7:56.0,L. Aldridge makes 2-pt hook shot from 7 ft,,65,70
337,4,7:42.0,,J. Harden misses 2-pt jump shot from 15 ft,65,70
338,4,7:41.0,Defensive rebound by P. Mills,,65,70
339,4,7:36.0,K. Leonard makes 2-pt dunk from 1 ft (assist by P. Mills),,67,70
340,4,7:36.0,,Houston full timeout,67,70
341,4,7:36.0,T. Parker enters the game for P. Mills,,67,70
342,4,7:36.0,,J. Terry enters the game for T. Lawson,67,70
343,4,7:17.0,,J. Harden misses 3-pt jump shot from 25 ft,67,70
344,4,7:16.0,Defensive rebound by L. Aldridge,,67,70
345,4,6:58.0,K. Leonard misses 3-pt jump shot from 24 ft,,67,70
346,4,6:57.0,Offensive rebound by T. Duncan,,67,70
347,4,6:55.0,T. Duncan misses 2-pt layup from 3 ft (block by C. Capela),,67,70
348,4,6:55.0,Offensive rebound by Team,,67,70
349,4,6:55.0,,D. Howard enters the game for T. Jones,67,70
350,4,6:40.0,T. Duncan makes 2-pt layup from 2 ft (assist by K. Leonard),,69,70
351,4,6:28.0,,D. Howard makes 2-pt layup from 2 ft (assist by J. Harden),69,72
352,4,6:06.0,L. Aldridge misses 2-pt jump shot from 16 ft,,69,72
353,4,6:05.0,,Defensive rebound by Team,69,72
354,4,6:05.0,,Inbound foul by L. Aldridge,69,72
355,4,6:05.0,,C. Capela misses free throw 1 of 2,69,72
356,4,6:05.0,,Offensive rebound by Team,69,72
357,4,6:05.0,,C. Capela misses free throw 2 of 2,69,72
358,4,6:05.0,Defensive rebound by K. Leonard,,69,72
359,4,5:41.0,K. Leonard misses 2-pt jump shot from 17 ft,,69,72
360,4,5:40.0,Offensive rebound by L. Aldridge,,69,72
361,4,5:32.0,T. Parker misses 2-pt jump shot from 7 ft,,69,72
362,4,5:31.0,,Defensive rebound by J. Terry,69,72
363,4,5:28.0,,Shooting block foul by D. Green (drawn by J. Harden),69,72
364,4,5:28.0,,J. Harden makes free throw 1 of 2,69,73
365,4,5:28.0,,J. Harden makes free throw 2 of 2,69,74
366,4,5:08.0,Shooting foul by D. Howard (drawn by T. Duncan),,69,74
367,4,5:08.0,T. Duncan makes free throw 1 of 2,,70,74
368,4,5:08.0,T. Duncan makes free throw 2 of 2,,71,74
369,4,5:08.0,,Personal take foul by K. Leonard (drawn by C. Capela),71,74
370,4,5:08.0,,C. Capela makes free throw 1 of 2,71,75
371,4,5:08.0,,C. Capela makes free throw 2 of 2,71,76
372,4,4:54.0,Turnover by D. Green (bad pass; steal by J. Terry),,71,76
373,4,4:54.0,Loose ball foul by T. Duncan (drawn by J. Terry),,71,76
374,4,4:54.0,,J. Terry makes free throw 1 of 2,71,77
375,4,4:54.0,M. Ginóbili enters the game for D. Green,,71,77
376,4,4:54.0,,T. Jones enters the game for C. Capela,71,77
377,4,4:54.0,,J. Terry makes free throw 2 of 2,71,78
378,4,4:34.0,T. Duncan makes 2-pt hook shot from 5 ft (assist by T. Parker),,73,78
379,4,4:19.0,,J. Harden makes 3-pt jump shot from 24 ft,73,81
380,4,4:00.0,T. Duncan makes 2-pt layup from 2 ft (assist by K. Leonard),,75,81
381,4,3:36.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by J. Terry),75,84
382,4,3:21.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by T. Parker),,77,84
383,4,3:13.0,,Personal take foul by T. Duncan (drawn by D. Howard),77,84
384,4,3:13.0,,D. Howard makes free throw 1 of 2,77,85
385,4,3:13.0,,C. Capela enters the game for T. Jones,77,85
