,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
130,2,9:36.0,,L. Babbitt misses 3-pt jump shot from 25 ft,28,35
131,2,9:35.0,Defensive rebound by J. Leuer,,28,35
132,2,9:27.0,Personal foul by I. Smith (drawn by D. Booker),,28,35
133,2,9:27.0,D. Booker makes free throw 1 of 2,,29,35
134,2,9:27.0,,J. Holiday enters the game for T. Douglas,29,35
135,2,9:27.0,D. Booker makes free throw 2 of 2,,30,35
136,2,9:14.0,,R. Anderson makes 2-pt dunk at rim,30,37
137,2,8:54.0,T. Warren misses 2-pt jump shot from 16 ft,,30,37
138,2,8:53.0,Offensive rebound by J. Leuer,,30,37
139,2,8:52.0,Turnover by J. Leuer (lost ball),,30,37
140,2,8:52.0,Official timeout,,30,37
141,2,8:40.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),30,40
142,2,8:24.0,T. Warren misses 2-pt jump shot from 6 ft,,30,40
143,2,8:24.0,,Defensive rebound by R. Anderson,30,40
144,2,8:17.0,,Shooting foul by M. Teletović (drawn by L. Babbitt),30,40
145,2,8:17.0,,L. Babbitt makes free throw 1 of 2,30,41
146,2,8:17.0,P. Tucker enters the game for M. Teletović,,30,41
147,2,8:17.0,,L. Babbitt misses free throw 2 of 2,30,41
148,2,8:16.0,Defensive rebound by J. Leuer,,30,41
149,2,7:53.0,T. Warren makes 3-pt jump shot from 24 ft (assist by B. Knight),,33,41
150,2,7:40.0,,D. Cunningham misses 3-pt jump shot from 23 ft,33,41
151,2,7:39.0,Defensive rebound by B. Knight,,33,41
152,2,7:31.0,B. Knight misses 2-pt layup from 2 ft (block by R. Anderson),,33,41
153,2,7:30.0,,Defensive rebound by I. Smith,33,41
154,2,7:18.0,,D. Cunningham makes 2-pt layup at rim (assist by I. Smith),33,43
155,2,7:00.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),,36,43
156,2,6:43.0,,J. Holiday misses 2-pt layup from 2 ft,36,43
157,2,6:41.0,Defensive rebound by D. Booker,,36,43
158,2,6:34.0,Personal foul by L. Babbitt (drawn by B. Knight),,36,43
159,2,6:34.0,B. Knight makes free throw 1 of 2,,37,43
160,2,6:34.0,,A. Davis enters the game for D. Cunningham,37,43
161,2,6:34.0,E. Bledsoe enters the game for D. Booker,,37,43
162,2,6:34.0,T. Chandler enters the game for J. Leuer,,37,43
163,2,6:34.0,,A. Gee enters the game for I. Smith,37,43
164,2,6:34.0,B. Knight makes free throw 2 of 2,,38,43
165,2,6:11.0,,R. Anderson misses 3-pt jump shot from 26 ft,38,43
166,2,6:10.0,Defensive rebound by Team,,38,43
167,2,5:56.0,B. Knight misses 2-pt jump shot from 9 ft,,38,43
168,2,5:55.0,Offensive rebound by T. Chandler,,38,43
169,2,5:50.0,Turnover by T. Chandler (lost ball; steal by A. Davis),,38,43
170,2,5:41.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by J. Holiday),38,46
171,2,5:31.0,Shooting foul by R. Anderson (drawn by E. Bledsoe),,38,46
172,2,5:31.0,,New Orleans full timeout,38,46
173,2,5:31.0,,Ö. Aşık enters the game for R. Anderson,38,46
174,2,5:31.0,,E. Gordon enters the game for L. Babbitt,38,46
175,2,5:31.0,E. Bledsoe makes free throw 1 of 2,,39,46
176,2,5:31.0,E. Bledsoe makes free throw 2 of 2,,40,46
177,2,5:10.0,,A. Gee misses 3-pt jump shot from 22 ft,40,46
178,2,5:09.0,Defensive rebound by T. Chandler,,40,46
179,2,4:55.0,Shooting foul by J. Holiday (drawn by E. Bledsoe),,40,46
180,2,4:55.0,E. Bledsoe makes free throw 1 of 3,,41,46
181,2,4:55.0,E. Bledsoe makes free throw 2 of 3,,42,46
182,2,4:55.0,E. Bledsoe makes free throw 3 of 3,,43,46
183,2,4:41.0,,Shooting foul by T. Chandler (drawn by J. Holiday),43,46
184,2,4:41.0,,J. Holiday makes free throw 1 of 2,43,47
185,2,4:41.0,,J. Holiday misses free throw 2 of 2,43,47
186,2,4:40.0,Defensive rebound by T. Chandler,,43,47
187,2,4:30.0,E. Bledsoe makes 2-pt jump shot from 15 ft,,45,47
188,2,4:08.0,,E. Gordon misses 2-pt layup at rim,45,47
189,2,4:07.0,Defensive rebound by E. Bledsoe,,45,47
190,2,4:00.0,T. Warren makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,48,47
191,2,3:43.0,,I. Smith enters the game for J. Holiday,48,47
192,2,3:39.0,,A. Davis misses 2-pt jump shot from 7 ft (block by T. Chandler),48,47
193,2,3:39.0,Defensive rebound by E. Bledsoe,,48,47
194,2,3:30.0,Turnover by B. Knight (bad pass; steal by I. Smith),,48,47
195,2,3:25.0,,I. Smith misses 2-pt layup from 1 ft,48,47
196,2,3:24.0,Defensive rebound by P. Tucker,,48,47
197,2,3:18.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by B. Knight),,51,47
198,2,3:10.0,,New Orleans full timeout,51,47
199,2,3:10.0,,R. Anderson enters the game for Ö. Aşık,51,47
200,2,3:00.0,,Personal foul by E. Bledsoe (drawn by R. Anderson),51,47
201,2,2:56.0,,Shooting foul by E. Bledsoe (drawn by I. Smith),51,47
202,2,2:56.0,,I. Smith makes free throw 1 of 2,51,48
203,2,2:56.0,,I. Smith misses free throw 2 of 2,51,48
204,2,2:55.0,Defensive rebound by T. Chandler,,51,48
205,2,2:47.0,E. Bledsoe misses 2-pt layup at rim,,51,48
206,2,2:46.0,,Defensive rebound by R. Anderson,51,48
207,2,2:40.0,,E. Gordon misses 3-pt jump shot from 25 ft,51,48
208,2,2:38.0,,Offensive rebound by I. Smith,51,48
209,2,2:34.0,,I. Smith makes 2-pt layup from 1 ft,51,50
210,2,2:21.0,B. Knight misses 2-pt jump shot from 3 ft,,51,50
211,2,2:20.0,,Defensive rebound by A. Gee,51,50
212,2,2:15.0,,A. Davis makes 2-pt dunk at rim (assist by I. Smith),51,52
213,2,1:57.0,B. Knight misses 2-pt layup from 3 ft,,51,52
214,2,1:56.0,Offensive rebound by T. Chandler,,51,52
215,2,1:56.0,Shooting foul by I. Smith (drawn by T. Chandler),,51,52
216,2,1:56.0,T. Chandler misses free throw 1 of 2,,51,52
217,2,1:56.0,Offensive rebound by Team,,51,52
218,2,1:56.0,R. Price enters the game for B. Knight,,51,52
219,2,1:56.0,T. Chandler makes free throw 2 of 2,,52,52
220,2,1:46.0,,Offensive foul by A. Davis (drawn by T. Chandler),52,52
221,2,1:46.0,,Turnover by A. Davis (offensive foul),52,52
222,2,1:46.0,M. Morris enters the game for T. Chandler,,52,52
223,2,1:30.0,Turnover by E. Bledsoe (bad pass; steal by A. Davis),,52,52
224,2,1:25.0,,I. Smith misses 2-pt layup from 1 ft,52,52
225,2,1:24.0,,Offensive rebound by A. Davis,52,52
226,2,1:22.0,,A. Davis makes 2-pt layup at rim,52,54
227,2,1:09.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,55,54
228,2,0:53.0,,A. Davis misses 2-pt jump shot from 6 ft,55,54
229,2,0:52.0,Defensive rebound by T. Warren,,55,54
230,2,0:43.0,P. Tucker misses 3-pt jump shot from 24 ft,,55,54
231,2,0:42.0,,Defensive rebound by E. Gordon,55,54
232,2,0:28.0,,Shooting foul by T. Warren (drawn by R. Anderson),55,54
233,2,0:28.0,,R. Anderson makes free throw 1 of 2,55,55
234,2,0:28.0,,T. Douglas enters the game for I. Smith,55,55
235,2,0:28.0,,D. Cunningham enters the game for A. Davis,55,55
236,2,0:28.0,,R. Anderson makes free throw 2 of 2,55,56
237,2,0:06.0,Turnover by E. Bledsoe (bad pass; steal by A. Gee),,55,56
238,2,0:00.0,,R. Anderson misses 3-pt jump shot from 23 ft,55,56
239,2,0:00.0,,Offensive rebound by Team,55,56
240,3,11:34.0,M. Morris misses 3-pt jump shot from 31 ft,,55,56
241,3,11:33.0,,Defensive rebound by A. Gee,55,56
242,3,11:32.0,,Personal foul by P. Tucker (drawn by A. Gee),55,56
243,3,11:32.0,D. Booker enters the game for E. Bledsoe,,55,56
244,3,11:21.0,,Personal foul by B. Knight (drawn by J. Holiday),55,56
245,3,11:11.0,,J. Holiday misses 2-pt jump shot from 18 ft,55,56
246,3,11:10.0,Defensive rebound by T. Chandler,,55,56
247,3,11:02.0,B. Knight misses 2-pt jump shot from 20 ft,,55,56
248,3,11:01.0,,Defensive rebound by E. Gordon,55,56
249,3,10:48.0,,A. Davis misses 2-pt jump shot from 8 ft,55,56
250,3,10:47.0,Defensive rebound by T. Chandler,,55,56
251,3,10:31.0,T. Chandler misses 2-pt layup from 1 ft (block by A. Davis),,55,56
252,3,10:29.0,,Defensive rebound by A. Davis,55,56
253,3,10:25.0,,J. Holiday makes 2-pt layup from 2 ft,55,58
254,3,10:15.0,D. Booker makes 2-pt jump shot from 6 ft,,57,58
255,3,10:02.0,,A. Davis misses 2-pt jump shot from 18 ft,57,58
256,3,10:01.0,Defensive rebound by D. Booker,,57,58
257,3,9:51.0,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Knight),,60,58
258,3,9:44.0,,Turnover by E. Gordon (lost ball; steal by B. Knight),60,58
259,3,9:31.0,P. Tucker misses 2-pt jump shot from 23 ft,,60,58
260,3,9:30.0,,Defensive rebound by A. Davis,60,58
261,3,9:19.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Davis),60,61
262,3,8:47.0,D. Booker makes 2-pt layup from 1 ft,,62,61
263,3,8:27.0,,E. Gordon misses 3-pt jump shot from 24 ft,62,61
264,3,8:26.0,Defensive rebound by M. Morris,,62,61
265,3,8:21.0,Personal foul by J. Holiday (drawn by M. Morris),,62,61
266,3,8:14.0,Offensive foul by T. Chandler (drawn by A. Gee),,62,61
267,3,8:14.0,Turnover by T. Chandler (offensive foul),,62,61
268,3,8:03.0,,A. Davis misses 2-pt jump shot from 19 ft,62,61
269,3,8:02.0,,Offensive rebound by Team,62,61
270,3,8:02.0,Loose ball foul by T. Chandler (drawn by Ö. Aşık),,62,61
271,3,8:02.0,T. Warren enters the game for P. Tucker,,62,61
272,3,8:02.0,A. Len enters the game for T. Chandler,,62,61
273,3,7:57.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Gee),62,63
274,3,7:41.0,B. Knight makes 3-pt jump shot from 26 ft,,65,63
275,3,7:32.0,,Shooting foul by M. Morris (drawn by Ö. Aşık),65,63
276,3,7:32.0,,Ö. Aşık makes free throw 1 of 2,65,64
277,3,7:32.0,,I. Smith enters the game for J. Holiday,65,64
278,3,7:32.0,,Ö. Aşık makes free throw 2 of 2,65,65
279,3,7:25.0,D. Booker misses 2-pt jump shot from 17 ft,,65,65
280,3,7:24.0,,Defensive rebound by E. Gordon,65,65
281,3,7:14.0,,A. Davis misses 2-pt jump shot from 8 ft,65,65
282,3,7:13.0,,Offensive rebound by A. Davis,65,65
283,3,7:05.0,,A. Davis makes 2-pt dunk at rim (assist by A. Gee),65,67
284,3,6:50.0,Turnover by B. Knight (lost ball; steal by I. Smith),,65,67
285,3,6:41.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by A. Gee),65,70
286,3,6:40.0,Phoenix full timeout,,65,70
287,3,6:26.0,M. Morris misses 2-pt layup from 1 ft,,65,70
288,3,6:25.0,,Defensive rebound by Ö. Aşık,65,70
289,3,6:14.0,,Shooting foul by A. Len (drawn by A. Davis),65,70
290,3,6:14.0,,A. Davis makes free throw 1 of 2,65,71
291,3,6:14.0,,R. Anderson enters the game for Ö. Aşık,65,71
292,3,6:14.0,P. Tucker enters the game for A. Len,,65,71
293,3,6:14.0,,A. Davis makes free throw 2 of 2,65,72
294,3,5:49.0,T. Warren misses 2-pt jump shot from 16 ft,,65,72
295,3,5:48.0,,Defensive rebound by A. Davis,65,72
296,3,5:43.0,,A. Gee makes 2-pt dunk at rim (assist by I. Smith),65,74
297,3,5:24.0,D. Booker makes 2-pt layup from 2 ft (assist by M. Morris),,67,74
298,3,5:18.0,M. Teletović enters the game for D. Booker,,67,74
299,3,5:10.0,,Shooting foul by B. Knight (drawn by E. Gordon),67,74
300,3,5:10.0,,E. Gordon misses free throw 1 of 2,67,74
301,3,5:10.0,,Offensive rebound by Team,67,74
302,3,5:10.0,,E. Gordon makes free throw 2 of 2,67,75
303,3,4:53.0,Turnover by B. Knight (bad pass; steal by E. Gordon),,67,75
304,3,4:47.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by I. Smith),67,78
305,3,4:22.0,B. Knight makes 3-pt jump shot from 27 ft,,70,78
306,3,4:05.0,,A. Gee misses 3-pt jump shot from 24 ft,70,78
307,3,4:04.0,Defensive rebound by P. Tucker,,70,78
308,3,3:48.0,P. Tucker misses 2-pt layup from 1 ft (block by I. Smith),,70,78
309,3,3:46.0,Offensive rebound by P. Tucker,,70,78
310,3,3:46.0,P. Tucker makes 2-pt layup at rim,,72,78
311,3,3:23.0,,I. Smith makes 2-pt layup from 2 ft,72,80
312,3,3:12.0,B. Knight makes 2-pt jump shot from 18 ft,,74,80
313,3,2:51.0,,E. Gordon misses 2-pt jump shot from 6 ft,74,80
314,3,2:50.0,Defensive rebound by M. Morris,,74,80
315,3,2:47.0,Shooting foul by E. Gordon (drawn by B. Knight),,74,80
316,3,2:47.0,,New Orleans full timeout,74,80
317,3,2:47.0,J. Leuer enters the game for M. Morris,,74,80
318,3,2:47.0,E. Bledsoe enters the game for T. Warren,,74,80
319,3,2:47.0,B. Knight makes free throw 1 of 2,,75,80
320,3,2:47.0,B. Knight makes free throw 2 of 2,,76,80
321,3,2:33.0,,Shooting foul by J. Leuer (drawn by A. Davis),76,80
322,3,2:33.0,,A. Davis makes free throw 1 of 2,76,81
323,3,2:33.0,,A. Davis makes free throw 2 of 2,76,82
324,3,2:17.0,M. Teletović makes 3-pt jump shot from 25 ft,,79,82
325,3,1:54.0,,I. Smith misses 2-pt jump shot from 19 ft,79,82
326,3,1:53.0,Defensive rebound by P. Tucker,,79,82
327,3,1:49.0,Shooting foul by A. Gee (drawn by B. Knight),,79,82
328,3,1:49.0,B. Knight misses free throw 1 of 2,,79,82
329,3,1:49.0,Offensive rebound by Team,,79,82
330,3,1:49.0,B. Knight makes free throw 2 of 2,,80,82
331,3,1:35.0,,R. Anderson makes 2-pt jump shot from 20 ft,80,84
332,3,1:24.0,Turnover by E. Bledsoe (bad pass),,80,84
333,3,1:13.0,,I. Smith misses 3-pt jump shot from 25 ft,80,84
334,3,1:12.0,Defensive rebound by M. Teletović,,80,84
335,3,1:07.0,Turnover by M. Teletović (bad pass; steal by I. Smith),,80,84
336,3,0:59.0,,Turnover by I. Smith (bad pass; steal by B. Knight),80,84
337,3,0:53.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by B. Knight),,83,84
338,3,0:50.0,,A. Davis makes 2-pt layup from 2 ft (assist by I. Smith),83,86
339,3,0:36.0,B. Knight misses 2-pt layup from 1 ft,,83,86
340,3,0:34.0,,Defensive rebound by I. Smith,83,86
341,3,0:20.0,,I. Smith makes 2-pt jump shot from 20 ft,83,88
342,3,0:20.0,Loose ball foul by E. Bledsoe (drawn by A. Davis),,83,88
343,3,0:20.0,,A. Davis misses free throw 1 of 1,83,88
344,3,0:20.0,,Offensive rebound by R. Anderson,83,88
345,3,0:19.0,,R. Anderson misses 2-pt jump shot from 4 ft (block by M. Teletović),83,88
346,3,0:19.0,,Offensive rebound by A. Davis,83,88
347,3,0:18.0,,A. Davis misses 2-pt layup at rim,83,88
348,3,0:18.0,,Offensive rebound by A. Davis,83,88
349,3,0:15.0,,A. Davis makes 2-pt dunk at rim,83,90
350,3,0:05.0,Personal foul by A. Gee (drawn by B. Knight),,83,90
351,3,0:05.0,B. Knight makes free throw 1 of 2,,84,90
352,3,0:05.0,B. Knight makes free throw 2 of 2,,85,90
353,3,0:00.0,,I. Smith makes 2-pt layup from 2 ft,85,92
354,4,11:49.0,,Offensive foul by D. Cunningham (drawn by E. Bledsoe),85,92
355,4,11:49.0,,Turnover by D. Cunningham (offensive foul),85,92
356,4,11:33.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by M. Morris),,88,92
357,4,11:11.0,,I. Smith misses 3-pt jump shot from 25 ft,88,92
358,4,11:10.0,Defensive rebound by M. Teletović,,88,92
359,4,11:00.0,M. Morris misses 2-pt jump shot from 13 ft,,88,92
360,4,10:59.0,,Defensive rebound by I. Smith,88,92
361,4,10:46.0,,L. Babbitt misses 3-pt jump shot from 24 ft,88,92
362,4,10:45.0,,Offensive rebound by I. Smith,88,92
363,4,10:45.0,,I. Smith misses 2-pt jump shot from 1 ft,88,92
364,4,10:43.0,Defensive rebound by M. Morris,,88,92
365,4,10:26.0,E. Bledsoe misses 2-pt layup from 2 ft,,88,92
366,4,10:25.0,Offensive rebound by Team,,88,92
367,4,10:19.0,R. Price misses 3-pt jump shot from 25 ft,,88,92
368,4,10:18.0,,Defensive rebound by D. Cunningham,88,92
369,4,10:12.0,,Turnover by J. Holiday (lost ball; steal by M. Morris),88,92
370,4,10:00.0,Personal foul by L. Babbitt (drawn by R. Price),,88,92
371,4,9:57.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,91,92
372,4,9:57.0,Shooting foul by J. Holiday (drawn by E. Bledsoe),,91,92
373,4,9:57.0,,A. Gee enters the game for D. Cunningham,91,92
374,4,9:57.0,,A. Davis enters the game for L. Babbitt,91,92
375,4,9:57.0,E. Bledsoe makes free throw 1 of 1,,92,92
376,4,9:43.0,,R. Anderson makes 2-pt jump shot from 18 ft (assist by A. Gee),92,94
377,4,9:26.0,Offensive foul by M. Morris (drawn by J. Holiday),,92,94
378,4,9:26.0,Turnover by M. Morris (offensive foul),,92,94
379,4,9:26.0,Technical foul by M. Morris,,92,94
380,4,9:26.0,,R. Anderson makes technical free throw,92,95
381,4,9:11.0,,Shooting foul by R. Price (drawn by A. Davis),92,95
382,4,9:11.0,,A. Davis makes free throw 1 of 2,92,96
383,4,9:11.0,,A. Davis makes free throw 2 of 2,92,97
384,4,8:59.0,Shooting foul by J. Holiday (drawn by E. Bledsoe),,92,97
385,4,8:59.0,E. Bledsoe makes free throw 1 of 2,,93,97
386,4,8:59.0,,E. Gordon enters the game for J. Holiday,93,97
387,4,8:59.0,Official timeout,,93,97
