,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
158,2,2:35.0,J. Winslow enters the game for G. Green,,46,46
159,2,2:19.0,H. Whiteside makes 2-pt hook shot from 7 ft,,48,46
160,2,2:02.0,,B. Lopez misses 2-pt jump shot from 8 ft,48,46
161,2,2:01.0,Defensive rebound by J. Winslow,,48,46
162,2,1:55.0,Shooting foul by B. Lopez (drawn by L. Deng),,48,46
163,2,1:55.0,L. Deng makes free throw 1 of 2,,49,46
164,2,1:55.0,,T. Robinson enters the game for B. Lopez,49,46
165,2,1:55.0,L. Deng misses free throw 2 of 2,,49,46
166,2,1:54.0,,Defensive rebound by T. Young,49,46
167,2,1:42.0,,Shooting foul by J. Winslow (drawn by T. Robinson),49,46
168,2,1:42.0,,T. Robinson makes free throw 1 of 2,49,47
169,2,1:42.0,,T. Robinson misses free throw 2 of 2,49,47
170,2,1:41.0,Defensive rebound by D. Wade,,49,47
171,2,1:27.0,G. Dragić misses 3-pt jump shot from 24 ft,,49,47
172,2,1:26.0,,Defensive rebound by B. Bogdanović,49,47
173,2,1:16.0,,Turnover by J. Jack (bad pass; steal by G. Dragić),49,47
174,2,1:12.0,Shooting foul by T. Robinson (drawn by G. Dragić),,49,47
175,2,1:12.0,G. Dragić makes free throw 1 of 2,,50,47
176,2,1:12.0,G. Dragić makes free throw 2 of 2,,51,47
177,2,0:52.0,,T. Young misses 2-pt hook shot from 7 ft,51,47
178,2,0:50.0,,Offensive rebound by T. Robinson,51,47
179,2,0:37.0,,T. Young makes 2-pt layup from 3 ft (assist by J. Jack),51,49
180,2,0:31.0,Miami full timeout,,51,49
181,2,0:31.0,C. Bosh enters the game for H. Whiteside,,51,49
182,2,0:31.0,G. Green enters the game for J. Winslow,,51,49
183,2,0:19.0,C. Bosh makes 2-pt layup from 2 ft (assist by G. Dragić),,53,49
184,2,0:06.0,,Personal foul by G. Dragić (drawn by J. Jack),53,49
185,2,0:06.0,,J. Jack misses free throw 1 of 2,53,49
186,2,0:06.0,,Offensive rebound by Team,53,49
187,2,0:06.0,,M. Brown enters the game for W. Ellington,53,49
188,2,0:06.0,,J. Jack makes free throw 2 of 2,53,50
189,2,0:01.0,G. Dragić makes 2-pt layup from 2 ft,,55,50
190,3,11:49.0,Shooting foul by T. Young (drawn by H. Whiteside),,55,50
191,3,11:49.0,H. Whiteside makes free throw 1 of 2,,56,50
192,3,11:49.0,H. Whiteside misses free throw 2 of 2,,56,50
193,3,11:49.0,,Defensive rebound by Team,56,50
194,3,11:39.0,,J. Jack misses 2-pt jump shot from 6 ft,56,50
195,3,11:37.0,Defensive rebound by H. Whiteside,,56,50
196,3,11:15.0,C. Bosh misses 2-pt jump shot from 18 ft,,56,50
197,3,11:14.0,Offensive rebound by D. Wade,,56,50
198,3,11:13.0,D. Wade makes 2-pt jump shot from 10 ft,,58,50
199,3,10:58.0,,Personal foul by H. Whiteside (drawn by B. Lopez),58,50
200,3,10:47.0,,T. Young makes 2-pt hook shot from 6 ft (assist by J. Jack),58,52
201,3,10:34.0,G. Dragić misses 2-pt jump shot from 6 ft,,58,52
202,3,10:33.0,Offensive rebound by H. Whiteside,,58,52
203,3,10:32.0,H. Whiteside makes 2-pt dunk at rim,,60,52
204,3,10:12.0,,T. Young misses 2-pt jump shot from 9 ft,60,52
205,3,10:10.0,Defensive rebound by H. Whiteside,,60,52
206,3,10:00.0,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),,62,52
207,3,9:53.0,,Brooklyn full timeout,62,52
208,3,9:37.0,,J. Johnson misses 2-pt jump shot from 20 ft,62,52
209,3,9:36.0,Defensive rebound by C. Bosh,,62,52
210,3,9:29.0,C. Bosh misses 3-pt jump shot from 23 ft,,62,52
211,3,9:28.0,,Defensive rebound by B. Lopez,62,52
212,3,9:19.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),62,54
213,3,8:53.0,H. Whiteside misses 2-pt jump shot from 14 ft,,62,54
214,3,8:52.0,,Defensive rebound by T. Young,62,54
215,3,8:37.0,,B. Lopez makes 2-pt jump shot from 17 ft (assist by J. Johnson),62,56
216,3,8:27.0,,Violation by B. Bogdanović (kicked ball),62,56
217,3,8:17.0,Turnover by H. Whiteside (3 sec),,62,56
218,3,8:05.0,,Turnover by J. Johnson (lost ball),62,56
219,3,7:52.0,H. Whiteside makes 2-pt layup from 3 ft (assist by D. Wade),,64,56
220,3,7:36.0,,J. Jack makes 2-pt jump shot from 18 ft,64,58
221,3,7:20.0,H. Whiteside misses 2-pt layup from 2 ft,,64,58
222,3,7:20.0,Offensive rebound by H. Whiteside,,64,58
223,3,7:18.0,H. Whiteside makes 2-pt layup from 3 ft,,66,58
224,3,7:04.0,,B. Lopez misses 2-pt jump shot from 19 ft,66,58
225,3,7:03.0,Defensive rebound by D. Wade,,66,58
226,3,6:58.0,Personal foul by B. Bogdanović (drawn by D. Wade),,66,58
227,3,6:58.0,,A. Bargnani enters the game for T. Young,66,58
228,3,6:58.0,,W. Ellington enters the game for J. Johnson,66,58
229,3,6:48.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by D. Wade),,69,58
230,3,6:38.0,,A. Bargnani makes 2-pt jump shot from 16 ft (assist by J. Jack),69,60
231,3,6:21.0,L. Deng misses 3-pt jump shot from 22 ft,,69,60
232,3,6:20.0,,Defensive rebound by B. Bogdanović,69,60
233,3,6:08.0,,A. Bargnani makes 2-pt jump shot from 8 ft (assist by J. Jack),69,62
234,3,6:08.0,Miami full timeout,,69,62
235,3,6:08.0,J. Winslow enters the game for C. Bosh,,69,62
236,3,5:53.0,D. Wade makes 2-pt layup from 1 ft,,71,62
237,3,5:32.0,,Turnover by J. Jack (lost ball),71,62
238,3,5:14.0,D. Wade makes 2-pt jump shot from 18 ft,,73,62
239,3,4:56.0,,W. Ellington misses 3-pt jump shot from 25 ft,73,62
240,3,4:55.0,Defensive rebound by G. Dragić,,73,62
241,3,4:43.0,G. Dragić misses 3-pt jump shot from 24 ft,,73,62
242,3,4:42.0,,Defensive rebound by B. Bogdanović,73,62
243,3,4:26.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Jack),73,64
244,3,4:13.0,Shooting foul by B. Bogdanović (drawn by H. Whiteside),,73,64
245,3,4:13.0,H. Whiteside misses free throw 1 of 2,,73,64
246,3,4:13.0,Offensive rebound by Team,,73,64
247,3,4:13.0,,W. Reed enters the game for B. Lopez,73,64
248,3,4:13.0,H. Whiteside makes free throw 2 of 2,,74,64
249,3,3:55.0,,W. Ellington makes 2-pt jump shot from 20 ft (assist by J. Jack),74,66
250,3,3:38.0,D. Wade misses 2-pt layup from 2 ft (block by W. Reed),,74,66
251,3,3:36.0,,Defensive rebound by J. Jack,74,66
252,3,3:28.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Jack),74,69
253,3,3:12.0,Turnover by H. Whiteside (traveling),,74,69
254,3,3:12.0,G. Green enters the game for D. Wade,,74,69
255,3,2:46.0,,A. Bargnani misses 2-pt jump shot from 22 ft,74,69
256,3,2:45.0,Defensive rebound by L. Deng,,74,69
257,3,2:38.0,Shooting foul by W. Ellington (drawn by H. Whiteside),,74,69
258,3,2:38.0,H. Whiteside makes free throw 1 of 2,,75,69
259,3,2:38.0,H. Whiteside makes free throw 2 of 2,,76,69
260,3,2:26.0,,J. Jack makes 2-pt jump shot from 18 ft,76,71
261,3,2:14.0,Turnover by L. Deng (bad pass; steal by W. Ellington),,76,71
262,3,1:59.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,76,71
263,3,1:58.0,,Offensive rebound by A. Bargnani,76,71
264,3,1:56.0,,A. Bargnani makes 2-pt jump shot from 8 ft,76,73
265,3,1:35.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by L. Deng),,79,73
266,3,1:22.0,,W. Ellington misses 3-pt jump shot from 24 ft,79,73
267,3,1:20.0,Defensive rebound by H. Whiteside,,79,73
268,3,1:07.0,G. Green makes 2-pt jump shot from 17 ft,,81,73
269,3,0:54.0,,J. Jack makes 3-pt jump shot from 24 ft,81,76
270,3,0:34.0,L. Deng misses 2-pt layup from 3 ft (block by W. Reed),,81,76
271,3,0:34.0,Offensive rebound by Team,,81,76
272,3,0:34.0,C. Bosh enters the game for H. Whiteside,,81,76
273,3,0:34.0,B. Udrih enters the game for G. Dragić,,81,76
274,3,0:34.0,U. Haslem enters the game for L. Deng,,81,76
275,3,0:34.0,G. Green misses 3-pt jump shot from 25 ft,,81,76
276,3,0:31.0,,Defensive rebound by W. Ellington,81,76
277,3,0:25.0,,W. Ellington misses 2-pt jump shot from 21 ft,81,76
278,3,0:23.0,,Offensive rebound by W. Reed,81,76
279,3,0:22.0,,W. Reed makes 2-pt layup from 2 ft,81,78
280,3,0:04.0,G. Green makes 3-pt jump shot from 24 ft (assist by U. Haslem),,84,78
281,3,0:00.0,,J. Jack misses 3-pt jump shot from 29 ft,84,78
282,3,0:00.0,,Offensive rebound by Team,84,78
283,4,11:36.0,,A. Bargnani misses 2-pt jump shot from 22 ft,84,78
284,4,11:34.0,Defensive rebound by J. Winslow,,84,78
285,4,11:20.0,G. Green misses 3-pt jump shot from 24 ft,,84,78
286,4,11:18.0,,Defensive rebound by A. Bargnani,84,78
287,4,10:59.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,84,78
288,4,10:58.0,,Offensive rebound by D. Sloan,84,78
289,4,10:53.0,,W. Ellington misses 3-pt jump shot from 24 ft,84,78
290,4,10:52.0,Defensive rebound by C. Bosh,,84,78
291,4,10:42.0,C. Bosh misses 3-pt jump shot from 24 ft,,84,78
292,4,10:41.0,,Defensive rebound by W. Reed,84,78
293,4,10:26.0,,W. Reed misses 2-pt jump shot from 7 ft,84,78
294,4,10:24.0,Defensive rebound by U. Haslem,,84,78
295,4,10:09.0,Turnover by C. Bosh (traveling),,84,78
296,4,9:58.0,,W. Ellington misses 2-pt jump shot from 18 ft,84,78
297,4,9:57.0,Defensive rebound by C. Bosh,,84,78
298,4,9:44.0,G. Green misses 2-pt jump shot from 18 ft,,84,78
299,4,9:43.0,,Defensive rebound by W. Reed,84,78
300,4,9:29.0,,D. Sloan makes 2-pt layup from 1 ft (assist by W. Reed),84,80
301,4,9:18.0,,Violation by D. Sloan (kicked ball),84,80
302,4,9:04.0,G. Green misses 2-pt jump shot from 5 ft,,84,80
303,4,9:03.0,,Defensive rebound by B. Bogdanović,84,80
304,4,8:51.0,,Personal foul by U. Haslem (drawn by B. Bogdanović),84,80
305,4,8:51.0,Official timeout,,84,80
306,4,8:51.0,,Violation by Team (delay of game),84,80
307,4,8:39.0,,B. Bogdanović misses 2-pt jump shot from 6 ft,84,80
308,4,8:38.0,Defensive rebound by C. Bosh,,84,80
309,4,8:16.0,U. Haslem misses 3-pt jump shot from 22 ft,,84,80
310,4,8:14.0,,Defensive rebound by W. Reed,84,80
311,4,8:06.0,,A. Bargnani makes 2-pt layup from 2 ft (assist by D. Sloan),84,82
312,4,8:06.0,,Shooting foul by U. Haslem (drawn by A. Bargnani),84,82
313,4,8:06.0,,J. Johnson enters the game for W. Ellington,84,82
314,4,8:06.0,,T. Young enters the game for W. Reed,84,82
315,4,8:06.0,,A. Bargnani misses free throw 1 of 1,84,82
316,4,8:05.0,Defensive rebound by U. Haslem,,84,82
317,4,7:42.0,B. Udrih makes 2-pt jump shot from 17 ft (assist by C. Bosh),,86,82
318,4,7:31.0,,D. Sloan makes 2-pt jump shot from 6 ft,86,84
319,4,7:31.0,,Shooting foul by B. Udrih (drawn by D. Sloan),86,84
320,4,7:31.0,L. Deng enters the game for U. Haslem,,86,84
321,4,7:31.0,,D. Sloan makes free throw 1 of 1,86,85
322,4,7:12.0,Shooting foul by A. Bargnani (drawn by C. Bosh),,86,85
323,4,7:12.0,C. Bosh makes free throw 1 of 2,,87,85
324,4,7:12.0,C. Bosh misses free throw 2 of 2,,87,85
325,4,7:11.0,,Defensive rebound by T. Young,87,85
326,4,6:50.0,,T. Young misses 2-pt hook shot from 10 ft,87,85
327,4,6:49.0,,Offensive rebound by A. Bargnani,87,85
328,4,6:48.0,,A. Bargnani misses 2-pt layup from 1 ft,87,85
329,4,6:47.0,Defensive rebound by L. Deng,,87,85
330,4,6:41.0,,Offensive charge foul by G. Green (drawn by D. Sloan),87,85
331,4,6:41.0,Turnover by G. Green (offensive foul),,87,85
332,4,6:41.0,,Brooklyn full timeout,87,85
333,4,6:41.0,,J. Jack enters the game for B. Bogdanović,87,85
334,4,6:41.0,,B. Lopez enters the game for A. Bargnani,87,85
335,4,6:41.0,,W. Ellington enters the game for D. Sloan,87,85
336,4,6:28.0,,J. Johnson misses 2-pt jump shot from 8 ft,87,85
337,4,6:27.0,Defensive rebound by C. Bosh,,87,85
338,4,6:12.0,Shooting foul by B. Lopez (drawn by C. Bosh),,87,85
339,4,6:12.0,C. Bosh makes free throw 1 of 2,,88,85
340,4,6:12.0,G. Dragić enters the game for B. Udrih,,88,85
341,4,6:12.0,D. Wade enters the game for G. Green,,88,85
342,4,6:12.0,C. Bosh makes free throw 2 of 2,,89,85
343,4,5:59.0,,T. Young makes 2-pt hook shot from 5 ft (assist by J. Jack),89,87
344,4,5:37.0,D. Wade makes 2-pt jump shot from 11 ft,,91,87
345,4,5:12.0,,Turnover by T. Young (lost ball; steal by L. Deng),91,87
346,4,4:59.0,D. Wade makes 2-pt jump shot from 11 ft,,93,87
347,4,4:45.0,,B. Lopez misses 2-pt jump shot from 7 ft (block by D. Wade),93,87
348,4,4:43.0,Defensive rebound by L. Deng,,93,87
349,4,4:41.0,G. Dragić makes 2-pt layup from 3 ft (assist by L. Deng),,95,87
350,4,4:41.0,,Brooklyn full timeout,95,87
351,4,4:41.0,,B. Bogdanović enters the game for W. Ellington,95,87
352,4,4:41.0,H. Whiteside enters the game for C. Bosh,,95,87
353,4,4:31.0,,J. Jack misses 2-pt jump shot from 16 ft (block by G. Dragić),95,87
354,4,4:29.0,,Offensive rebound by B. Bogdanović,95,87
355,4,4:22.0,,Turnover by B. Bogdanović (lost ball; steal by G. Dragić),95,87
356,4,4:10.0,D. Wade makes 2-pt jump shot from 18 ft,,97,87
357,4,3:45.0,,T. Young misses 2-pt jump shot from 17 ft,97,87
358,4,3:44.0,Defensive rebound by G. Dragić,,97,87
359,4,3:29.0,D. Wade misses 2-pt jump shot from 18 ft,,97,87
360,4,3:29.0,,Defensive rebound by Team,97,87
361,4,3:23.0,,Personal foul by H. Whiteside (drawn by B. Lopez),97,87
362,4,3:12.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Jack),97,90
363,4,2:53.0,Turnover by D. Wade (step out of bounds),,97,90
364,4,2:53.0,Miami full timeout,,97,90
365,4,2:48.0,,Shooting foul by H. Whiteside (drawn by B. Lopez),97,90
366,4,2:48.0,,B. Lopez misses free throw 1 of 2,97,90
367,4,2:48.0,,Offensive rebound by Team,97,90
368,4,2:48.0,,B. Lopez makes free throw 2 of 2,97,91
369,4,2:24.0,G. Dragić makes 2-pt jump shot from 17 ft,,99,91
370,4,2:08.0,,Personal foul by G. Dragić (drawn by J. Jack),99,91
371,4,2:08.0,,J. Jack makes free throw 1 of 2,99,92
372,4,2:08.0,,J. Jack makes free throw 2 of 2,99,93
373,4,1:53.0,D. Wade makes 2-pt jump shot from 19 ft (assist by G. Dragić),,101,93
374,4,1:42.0,,B. Lopez makes 2-pt jump shot from 17 ft (assist by J. Jack),101,95
375,4,1:26.0,G. Dragić misses 2-pt jump shot from 19 ft,,101,95
376,4,1:25.0,,Defensive rebound by B. Lopez,101,95
377,4,1:17.0,,T. Young misses 2-pt layup from 1 ft (block by D. Wade),101,95
378,4,1:16.0,,Offensive rebound by B. Lopez,101,95
379,4,1:15.0,C. Bosh enters the game for H. Whiteside,,101,95
380,4,1:12.0,Violation by D. Wade (kicked ball),,101,95
381,4,1:12.0,,A. Bargnani enters the game for T. Young,101,95
382,4,1:01.0,,Shooting foul by G. Dragić (drawn by J. Jack),101,95
383,4,1:01.0,,J. Jack makes free throw 1 of 3,101,96
384,4,1:01.0,,J. Jack makes free throw 2 of 3,101,97
385,4,1:01.0,,T. Young enters the game for A. Bargnani,101,97
386,4,1:01.0,,J. Jack makes free throw 3 of 3,101,98
