,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
105,2,11:35.0,,D. Russell misses 3-pt jump shot from 25 ft,32,25
106,2,11:34.0,Defensive rebound by J. McGee,,32,25
107,2,11:13.0,J. Barea makes 2-pt jump shot from 23 ft (assist by R. Felton),,34,25
108,2,10:55.0,,L. Williams misses 2-pt jump shot from 13 ft,34,25
109,2,10:51.0,Defensive rebound by J. Anderson,,34,25
110,2,10:36.0,J. Barea misses 3-pt jump shot from 26 ft,,34,25
111,2,10:34.0,,Defensive rebound by L. Nance,34,25
112,2,10:18.0,,D. Russell misses 2-pt jump shot from 18 ft,34,25
113,2,10:14.0,Defensive rebound by J. Barea,,34,25
114,2,10:02.0,D. Nowitzki misses 2-pt hook shot from 3 ft,,34,25
115,2,10:01.0,,Defensive rebound by B. Bass,34,25
116,2,9:56.0,,Shooting foul by D. Nowitzki (drawn by L. Williams),34,25
117,2,9:56.0,,L. Williams makes free throw 1 of 2,34,26
118,2,9:56.0,,L. Williams makes free throw 2 of 2,34,27
119,2,9:38.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,34,27
120,2,9:37.0,,Defensive rebound by N. Young,34,27
121,2,9:24.0,,B. Bass makes 2-pt hook shot from 3 ft,34,29
122,2,9:17.0,J. Barea makes 2-pt layup at rim,,36,29
123,2,9:03.0,,Turnover by D. Russell (bad pass; steal by J. Anderson),36,29
124,2,8:56.0,Personal foul by L. Nance (drawn by D. Nowitzki),,36,29
125,2,8:56.0,Official timeout,,36,29
126,2,8:47.0,J. Barea misses 2-pt layup from 1 ft,,36,29
127,2,8:43.0,Offensive rebound by J. McGee,,36,29
128,2,8:43.0,J. McGee makes 2-pt dunk at rim,,38,29
129,2,8:20.0,,N. Young misses 3-pt jump shot from 24 ft,38,29
130,2,8:19.0,,Offensive rebound by D. Russell,38,29
131,2,8:14.0,,Shooting foul by J. McGee (drawn by B. Bass),38,29
132,2,8:14.0,,B. Bass makes free throw 1 of 2,38,30
133,2,8:14.0,C. Parsons enters the game for D. Nowitzki,,38,30
134,2,8:14.0,,B. Bass makes free throw 2 of 2,38,31
135,2,7:53.0,J. Barea makes 2-pt layup from 2 ft (assist by C. Parsons),,40,31
136,2,7:39.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by N. Young),40,34
137,2,7:32.0,Personal foul by D. Russell,,40,34
138,2,7:32.0,,J. Randle enters the game for L. Nance,40,34
139,2,7:32.0,,J. Clarkson enters the game for D. Russell,40,34
140,2,7:32.0,D. Williams enters the game for R. Felton,,40,34
141,2,7:32.0,S. Mejri enters the game for J. Anderson,,40,34
142,2,7:32.0,W. Matthews enters the game for J. McGee,,40,34
143,2,7:28.0,Turnover by S. Mejri (bad pass; steal by L. Williams),,40,34
144,2,7:24.0,,L. Williams makes 2-pt layup at rim,40,36
145,2,7:05.0,J. Barea makes 2-pt jump shot from 13 ft (assist by D. Williams),,42,36
146,2,6:53.0,,Shooting foul by D. Williams (drawn by L. Williams),42,36
147,2,6:53.0,,L. Williams makes free throw 1 of 2,42,37
148,2,6:53.0,,R. Hibbert enters the game for B. Bass,42,37
149,2,6:53.0,,L. Williams makes free throw 2 of 2,42,38
150,2,6:35.0,J. Barea makes 2-pt layup at rim,,44,38
151,2,6:18.0,,J. Clarkson misses 2-pt jump shot from 10 ft,44,38
152,2,6:16.0,,Offensive rebound by J. Clarkson,44,38
153,2,6:12.0,,N. Young makes 3-pt jump shot from 22 ft (assist by J. Clarkson),44,41
154,2,6:01.0,J. Barea misses 2-pt layup from 2 ft (block by L. Williams),,44,41
155,2,6:01.0,Offensive rebound by Team,,44,41
156,2,6:01.0,Dallas full timeout,,44,41
157,2,5:57.0,C. Parsons makes 2-pt dunk from 1 ft (assist by D. Williams),,46,41
158,2,5:44.0,,N. Young makes 3-pt jump shot from 24 ft (assist by R. Hibbert),46,44
159,2,5:24.0,W. Matthews misses 3-pt jump shot from 24 ft,,46,44
160,2,5:22.0,,Defensive rebound by N. Young,46,44
161,2,5:11.0,,J. Randle misses 2-pt layup from 1 ft,46,44
162,2,5:09.0,Defensive rebound by J. Barea,,46,44
163,2,5:04.0,Shooting foul by J. Randle (drawn by S. Mejri),,46,44
164,2,5:04.0,S. Mejri makes free throw 1 of 2,,47,44
165,2,5:04.0,R. Felton enters the game for D. Williams,,47,44
166,2,5:04.0,S. Mejri misses free throw 2 of 2,,47,44
167,2,5:01.0,,Defensive rebound by J. Randle,47,44
168,2,4:40.0,,R. Hibbert makes 2-pt jump shot from 20 ft (assist by J. Randle),47,46
169,2,4:24.0,C. Parsons misses 3-pt jump shot from 25 ft,,47,46
170,2,4:22.0,,Defensive rebound by L. Williams,47,46
171,2,4:15.0,,J. Randle misses 2-pt hook shot from 6 ft,47,46
172,2,4:15.0,,Offensive rebound by R. Hibbert,47,46
173,2,4:15.0,,R. Hibbert makes 2-pt dunk at rim,47,48
174,2,4:15.0,Dallas full timeout,,47,48
175,2,4:15.0,D. Nowitzki enters the game for J. Barea,,47,48
176,2,3:53.0,R. Felton makes 2-pt jump shot from 6 ft,,49,48
177,2,3:35.0,,N. Young misses 2-pt jump shot from 19 ft,49,48
178,2,3:35.0,,Offensive rebound by Team,49,48
179,2,3:35.0,Loose ball foul by S. Mejri (drawn by R. Hibbert),,49,48
180,2,3:35.0,J. McGee enters the game for S. Mejri,,49,48
181,2,3:26.0,,J. Randle makes 2-pt jump shot from 18 ft (assist by N. Young),49,50
182,2,3:07.0,Shooting foul by R. Hibbert (drawn by J. McGee),,49,50
183,2,3:07.0,J. McGee makes free throw 1 of 2,,50,50
184,2,3:07.0,J. McGee misses free throw 2 of 2,,50,50
185,2,3:06.0,,Defensive rebound by J. Randle,50,50
186,2,2:50.0,,Shooting foul by J. McGee (drawn by N. Young),50,50
187,2,2:50.0,,LA Lakers full timeout,50,50
188,2,2:50.0,D. Powell enters the game for J. McGee,,50,50
189,2,2:50.0,,N. Young makes free throw 1 of 2,50,51
190,2,2:50.0,,N. Young makes free throw 2 of 2,50,52
191,2,2:32.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,50,52
192,2,2:29.0,,Defensive rebound by J. Randle,50,52
193,2,2:10.0,,R. Hibbert misses 2-pt jump shot from 19 ft,50,52
194,2,2:09.0,Defensive rebound by D. Nowitzki,,50,52
195,2,2:01.0,R. Felton misses 2-pt jump shot from 6 ft,,50,52
196,2,2:00.0,,Defensive rebound by Team,50,52
197,2,2:00.0,,B. Bass enters the game for R. Hibbert,50,52
198,2,1:48.0,,L. Williams makes 2-pt jump shot from 18 ft (assist by J. Clarkson),50,54
199,2,1:30.0,Personal foul by N. Young (drawn by W. Matthews),,50,54
200,2,1:30.0,W. Matthews makes free throw 1 of 2,,51,54
201,2,1:30.0,W. Matthews makes free throw 2 of 2,,52,54
202,2,1:22.0,,Personal foul by R. Felton (drawn by J. Clarkson),52,54
203,2,1:22.0,,J. Clarkson makes free throw 1 of 2,52,55
204,2,1:22.0,,J. Clarkson makes free throw 2 of 2,52,56
205,2,1:04.0,W. Matthews makes 2-pt layup at rim (assist by D. Nowitzki),,54,56
206,2,0:50.0,,L. Williams misses 2-pt jump shot from 15 ft,54,56
207,2,0:47.0,Defensive rebound by D. Nowitzki,,54,56
208,2,0:37.0,Shooting foul by B. Bass (drawn by D. Powell),,54,56
209,2,0:37.0,D. Powell makes free throw 1 of 2,,55,56
210,2,0:37.0,D. Powell makes free throw 2 of 2,,56,56
211,2,0:31.0,,Shooting foul by D. Nowitzki (drawn by B. Bass),56,56
212,2,0:31.0,Technical foul by D. Nowitzki,,56,56
213,2,0:31.0,,J. Clarkson makes technical free throw,56,57
214,2,0:31.0,,B. Bass makes free throw 1 of 2,56,58
215,2,0:31.0,J. Barea enters the game for D. Nowitzki,,56,58
216,2,0:31.0,,B. Bass misses free throw 2 of 2,56,58
217,2,0:30.0,Defensive rebound by C. Parsons,,56,58
218,2,0:07.0,J. Barea misses 3-pt jump shot from 23 ft,,56,58
219,2,0:05.0,,Defensive rebound by J. Randle,56,58
220,2,0:01.0,,J. Randle misses 2-pt jump shot from 6 ft,56,58
221,2,0:00.0,,Offensive rebound by Team,56,58
222,3,11:43.0,,L. Williams misses 2-pt jump shot from 19 ft,56,58
223,3,11:39.0,Defensive rebound by C. Parsons,,56,58
224,3,11:30.0,Personal foul by J. Randle (drawn by D. Nowitzki),,56,58
225,3,11:17.0,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by D. Williams),,58,58
226,3,10:56.0,,J. Clarkson makes 2-pt jump shot from 16 ft (assist by R. Hibbert),58,60
227,3,10:33.0,C. Parsons misses 3-pt jump shot from 26 ft,,58,60
228,3,10:32.0,,Defensive rebound by L. Williams,58,60
229,3,10:10.0,,J. Randle misses 3-pt jump shot from 24 ft,58,60
230,3,10:09.0,Defensive rebound by S. Mejri,,58,60
231,3,10:01.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,58,60
232,3,9:59.0,,Defensive rebound by J. Randle,58,60
233,3,9:46.0,,Shooting foul by S. Mejri (drawn by R. Hibbert),58,60
234,3,9:46.0,,R. Hibbert makes 2-pt jump shot from 16 ft,58,62
235,3,9:46.0,,R. Hibbert makes free throw 1 of 1,58,63
236,3,9:29.0,C. Parsons makes 2-pt layup from 2 ft (assist by W. Matthews),,60,63
237,3,9:16.0,,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),60,65
238,3,9:16.0,,Shooting foul by D. Nowitzki (drawn by J. Randle),60,65
239,3,9:16.0,,J. Randle makes free throw 1 of 1,60,66
240,3,8:57.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,60,66
241,3,8:56.0,,Defensive rebound by L. Williams,60,66
242,3,8:40.0,,Turnover by R. Hibbert (bad pass; steal by D. Williams),60,66
243,3,8:34.0,D. Williams makes 3-pt jump shot from 24 ft,,63,66
244,3,8:17.0,,Turnover by J. Clarkson (dbl dribble),63,66
245,3,8:17.0,J. Barea enters the game for D. Nowitzki,,63,66
246,3,8:05.0,C. Parsons misses 2-pt jump shot from 4 ft (block by R. Hibbert),,63,66
247,3,8:03.0,,Defensive rebound by J. Clarkson,63,66
248,3,7:59.0,,J. Clarkson makes 2-pt layup from 2 ft,63,68
249,3,7:41.0,S. Mejri makes 2-pt layup from 1 ft (assist by J. Barea),,65,68
250,3,7:33.0,Violation by W. Matthews (kicked ball),,65,68
251,3,7:24.0,,A. Brown misses 3-pt jump shot from 24 ft,65,68
252,3,7:23.0,Defensive rebound by C. Parsons,,65,68
253,3,7:09.0,D. Williams misses 3-pt jump shot from 24 ft,,65,68
254,3,7:06.0,,Defensive rebound by J. Clarkson,65,68
255,3,6:53.0,,J. Randle misses 2-pt hook shot from 4 ft,65,68
256,3,6:50.0,Defensive rebound by S. Mejri,,65,68
257,3,6:45.0,D. Williams makes 3-pt jump shot from 24 ft (assist by C. Parsons),,68,68
258,3,6:45.0,,LA Lakers full timeout,68,68
259,3,6:19.0,,J. Clarkson misses 3-pt jump shot from 22 ft,68,68
260,3,6:18.0,Defensive rebound by C. Parsons,,68,68
261,3,6:02.0,W. Matthews misses 3-pt jump shot from 25 ft,,68,68
262,3,6:01.0,,Defensive rebound by J. Randle,68,68
263,3,5:52.0,,L. Williams misses 2-pt jump shot from 16 ft,68,68
264,3,5:52.0,Defensive rebound by Team,,68,68
265,3,5:52.0,,Loose ball foul by R. Hibbert (drawn by C. Parsons),68,68
266,3,5:52.0,,D. Russell enters the game for L. Williams,68,68
267,3,5:35.0,D. Williams misses 3-pt jump shot from 25 ft,,68,68
268,3,5:34.0,,Defensive rebound by J. Randle,68,68
269,3,5:26.0,,Turnover by J. Randle (bad pass; steal by J. Barea),68,68
270,3,5:02.0,J. Barea makes 2-pt jump shot from 14 ft (assist by W. Matthews),,70,68
271,3,4:40.0,,Offensive foul by D. Russell (drawn by J. Barea),70,68
272,3,4:40.0,,Turnover by D. Russell (offensive foul),70,68
273,3,4:40.0,,B. Bass enters the game for R. Hibbert,70,68
274,3,4:30.0,J. Barea makes 2-pt jump shot from 14 ft,,72,68
275,3,4:11.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),72,71
276,3,3:52.0,J. Barea misses 2-pt jump shot from 8 ft,,72,71
277,3,3:51.0,Offensive rebound by S. Mejri,,72,71
278,3,3:46.0,J. Barea misses 3-pt jump shot from 22 ft,,72,71
279,3,3:46.0,Offensive rebound by Team,,72,71
280,3,3:46.0,,Loose ball foul by B. Bass (drawn by S. Mejri),72,71
281,3,3:46.0,R. Felton enters the game for W. Matthews,,72,71
282,3,3:46.0,D. Powell enters the game for S. Mejri,,72,71
283,3,3:30.0,D. Powell makes 2-pt jump shot from 20 ft (assist by J. Barea),,74,71
284,3,3:08.0,,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),74,73
285,3,2:58.0,D. Powell misses 2-pt dunk at rim (block by J. Randle),,74,73
286,3,2:55.0,,Defensive rebound by J. Clarkson,74,73
287,3,2:54.0,,Offensive foul by J. Clarkson (drawn by D. Williams),74,73
288,3,2:54.0,,Turnover by J. Clarkson (offensive foul),74,73
289,3,2:54.0,Dallas full timeout,,74,73
290,3,2:54.0,,L. Nance enters the game for J. Randle,74,73
291,3,2:37.0,Turnover by D. Williams (bad pass; steal by D. Russell),,74,73
292,3,2:16.0,,D. Russell misses 2-pt layup from 2 ft,74,73
293,3,2:15.0,Defensive rebound by D. Powell,,74,73
294,3,1:56.0,Shooting foul by J. Clarkson (drawn by D. Williams),,74,73
295,3,1:56.0,D. Williams makes free throw 1 of 2,,75,73
296,3,1:56.0,D. Williams makes free throw 2 of 2,,76,73
297,3,1:47.0,,Personal foul by R. Felton (drawn by D. Russell),76,73
298,3,1:39.0,,A. Brown misses 3-pt jump shot from 25 ft,76,73
299,3,1:38.0,Defensive rebound by C. Parsons,,76,73
300,3,1:26.0,Personal foul by B. Bass (drawn by D. Williams),,76,73
301,3,1:26.0,D. Williams makes free throw 1 of 2,,77,73
302,3,1:26.0,,T. Black enters the game for B. Bass,77,73
303,3,1:26.0,D. Williams misses free throw 2 of 2,,77,73
304,3,1:23.0,,Defensive rebound by T. Black,77,73
305,3,1:04.0,,D. Russell makes 3-pt jump shot from 24 ft,77,76
306,3,0:51.0,C. Parsons misses 3-pt jump shot from 25 ft,,77,76
307,3,0:49.0,,Defensive rebound by D. Russell,77,76
308,3,0:37.0,,D. Russell misses 3-pt jump shot from 22 ft,77,76
309,3,0:36.0,,Offensive rebound by J. Clarkson,77,76
310,3,0:31.0,,J. Clarkson misses 2-pt jump shot from 13 ft,77,76
311,3,0:30.0,,Offensive rebound by Team,77,76
312,3,0:28.0,,Personal block foul by J. Barea,77,76
313,3,0:28.0,,D. Russell makes free throw 1 of 2,77,77
314,3,0:28.0,,D. Russell makes free throw 2 of 2,77,78
315,3,0:05.0,Turnover by J. Barea (bad pass),,77,78
316,3,0:01.0,,J. Clarkson misses 2-pt jump shot from 18 ft,77,78
317,3,0:00.0,,Offensive rebound by Team,77,78
318,4,11:42.0,D. Powell misses 2-pt jump shot from 17 ft,,77,78
319,4,11:41.0,,Defensive rebound by N. Young,77,78
320,4,11:21.0,,Personal foul by J. Barea,77,78
321,4,11:16.0,,Offensive foul by L. Nance (drawn by J. Barea),77,78
322,4,11:16.0,,Turnover by L. Nance (offensive foul),77,78
323,4,11:01.0,D. Nowitzki makes 2-pt jump shot from 9 ft,,79,78
324,4,10:53.0,,Personal foul by J. Barea,79,78
325,4,10:47.0,,Offensive foul by T. Black (drawn by J. Barea),79,78
326,4,10:47.0,,Turnover by T. Black (offensive foul),79,78
327,4,10:40.0,Personal foul by L. Nance (drawn by D. Nowitzki),,79,78
328,4,10:33.0,Shooting foul by T. Black (drawn by J. Barea),,79,78
329,4,10:33.0,J. Barea makes free throw 1 of 2,,80,78
330,4,10:33.0,,L. Williams enters the game for J. Clarkson,80,78
331,4,10:33.0,J. Barea makes free throw 2 of 2,,81,78
332,4,10:11.0,,D. Russell makes 2-pt jump shot from 20 ft,81,80
333,4,9:55.0,R. Felton misses 2-pt jump shot from 5 ft,,81,80
334,4,9:52.0,,Defensive rebound by T. Black,81,80
335,4,9:44.0,,Shooting foul by D. Nowitzki (drawn by T. Black),81,80
336,4,9:44.0,,T. Black misses free throw 1 of 2,81,80
337,4,9:44.0,,Offensive rebound by Team,81,80
338,4,9:44.0,,T. Black makes free throw 2 of 2,81,81
339,4,9:37.0,Personal foul by L. Nance (drawn by D. Nowitzki),,81,81
340,4,9:21.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,81,81
341,4,9:19.0,Offensive rebound by J. Barea,,81,81
342,4,9:06.0,R. Felton misses 3-pt jump shot from 26 ft,,81,81
343,4,9:05.0,,Defensive rebound by L. Nance,81,81
344,4,8:48.0,,D. Russell misses 2-pt jump shot from 12 ft,81,81
345,4,8:44.0,Defensive rebound by D. Powell,,81,81
346,4,8:34.0,J. Anderson misses 3-pt jump shot from 25 ft,,81,81
347,4,8:33.0,,Defensive rebound by L. Nance,81,81
348,4,8:21.0,,T. Black makes 2-pt dunk at rim (assist by L. Nance),81,83
349,4,8:21.0,Dallas full timeout,,81,83
350,4,8:21.0,S. Mejri enters the game for J. Barea,,81,83
351,4,8:21.0,W. Matthews enters the game for J. Anderson,,81,83
352,4,8:21.0,D. Williams enters the game for D. Powell,,81,83
353,4,8:12.0,Turnover by D. Williams (bad pass; steal by D. Russell),,81,83
354,4,7:56.0,,N. Young misses 3-pt jump shot from 22 ft,81,83
355,4,7:54.0,Defensive rebound by D. Nowitzki,,81,83
356,4,7:36.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,81,83
357,4,7:35.0,,Defensive rebound by T. Black,81,83
358,4,7:23.0,,N. Young misses 3-pt jump shot from 22 ft,81,83
359,4,7:22.0,Defensive rebound by S. Mejri,,81,83
360,4,7:02.0,R. Felton makes 3-pt jump shot from 25 ft (assist by W. Matthews),,84,83
361,4,6:40.0,,D. Russell misses 3-pt jump shot from 25 ft,84,83
362,4,6:39.0,Defensive rebound by R. Felton,,84,83
363,4,6:28.0,Turnover by W. Matthews (traveling),,84,83
364,4,6:11.0,,L. Williams makes 2-pt jump shot from 7 ft,84,85
365,4,5:53.0,Turnover by D. Williams (lost ball; steal by N. Young),,84,85
366,4,5:53.0,,Personal foul by D. Williams (drawn by N. Young),84,85
367,4,5:53.0,Official timeout,,84,85
368,4,5:53.0,,J. Randle enters the game for T. Black,84,85
369,4,5:53.0,C. Parsons enters the game for D. Nowitzki,,84,85
370,4,5:36.0,,D. Russell makes 2-pt layup from 2 ft,84,87
371,4,5:12.0,C. Parsons misses 2-pt jump shot from 6 ft,,84,87
372,4,5:12.0,,Defensive rebound by L. Nance,84,87
373,4,5:04.0,,Offensive foul by J. Randle (drawn by S. Mejri),84,87
374,4,5:04.0,,Turnover by J. Randle (offensive foul),84,87
375,4,4:49.0,Shooting foul by L. Nance (drawn by C. Parsons),,84,87
376,4,4:49.0,C. Parsons makes free throw 1 of 3,,85,87
377,4,4:49.0,C. Parsons misses free throw 2 of 3,,85,87
378,4,4:49.0,Offensive rebound by Team,,85,87
379,4,4:49.0,D. Nowitzki enters the game for S. Mejri,,85,87
380,4,4:49.0,J. Barea enters the game for R. Felton,,85,87
381,4,4:49.0,C. Parsons makes free throw 3 of 3,,86,87
382,4,4:28.0,,L. Williams misses 3-pt jump shot from 26 ft,86,87
383,4,4:26.0,Defensive rebound by D. Nowitzki,,86,87
384,4,4:20.0,C. Parsons misses 3-pt jump shot from 24 ft,,86,87
385,4,4:17.0,,Defensive rebound by N. Young,86,87
386,4,3:55.0,,J. Randle misses 2-pt jump shot from 18 ft,86,87
387,4,3:55.0,,Offensive rebound by Team,86,87
388,4,3:55.0,,Turnover by Team (shot clock),86,87
389,4,3:55.0,,J. Clarkson enters the game for N. Young,86,87
390,4,3:46.0,D. Nowitzki makes 2-pt layup from 2 ft (assist by J. Barea),,88,87
391,4,3:34.0,,Personal foul by J. Barea,88,87
392,4,3:34.0,,D. Russell misses free throw 1 of 2,88,87
393,4,3:34.0,,Offensive rebound by Team,88,87
394,4,3:34.0,,D. Russell makes free throw 2 of 2,88,88
