,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
115,2,11:43.0,,D. Schröder misses 3-pt jump shot from 25 ft,27,30
116,2,11:41.0,,Offensive rebound by M. Scott,27,30
117,2,11:28.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by A. Horford),27,33
118,2,11:12.0,B. Beal makes 2-pt jump shot from 12 ft,,29,33
119,2,11:00.0,,D. Schröder misses 2-pt jump shot from 17 ft,29,33
120,2,10:58.0,Defensive rebound by G. Temple,,29,33
121,2,10:49.0,Turnover by G. Temple (bad pass; steal by A. Horford),,29,33
122,2,10:41.0,,Turnover by T. Hardaway (bad pass),29,33
123,2,10:28.0,Shooting foul by A. Horford (drawn by N. Hilário),,29,33
124,2,10:28.0,N. Hilário misses free throw 1 of 2,,29,33
125,2,10:28.0,Offensive rebound by Team,,29,33
126,2,10:28.0,N. Hilário misses free throw 2 of 2,,29,33
127,2,10:27.0,,Defensive rebound by T. Sefolosha,29,33
128,2,10:07.0,,D. Schröder misses 2-pt layup from 2 ft (block by G. Temple),29,33
129,2,10:05.0,Defensive rebound by J. Dudley,,29,33
130,2,10:01.0,R. Sessions makes 2-pt jump shot from 18 ft,,31,33
131,2,9:38.0,,T. Sefolosha makes 2-pt hook shot from 4 ft (assist by A. Horford),31,35
132,2,9:28.0,N. Hilário makes 2-pt dunk at rim (assist by J. Dudley),,33,35
133,2,9:14.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by A. Horford),33,37
134,2,9:03.0,J. Dudley makes 2-pt jump shot from 17 ft (assist by N. Hilário),,35,37
135,2,8:48.0,,T. Hardaway misses 3-pt jump shot from 24 ft,35,37
136,2,8:47.0,Defensive rebound by N. Hilário,,35,37
137,2,8:41.0,R. Sessions misses 2-pt jump shot from 9 ft,,35,37
138,2,8:39.0,,Defensive rebound by T. Sefolosha,35,37
139,2,8:27.0,,M. Scott makes 2-pt hook shot from 9 ft,35,39
140,2,8:03.0,B. Beal makes 2-pt jump shot from 11 ft,,37,39
141,2,7:58.0,,Atlanta full timeout,37,39
142,2,7:58.0,,K. Bazemore enters the game for A. Horford,37,39
143,2,7:58.0,,P. Millsap enters the game for T. Sefolosha,37,39
144,2,7:38.0,,P. Millsap misses 3-pt jump shot from 24 ft,37,39
145,2,7:36.0,Defensive rebound by R. Sessions,,37,39
146,2,7:19.0,G. Temple makes 2-pt jump shot from 16 ft (assist by R. Sessions),,39,39
147,2,7:05.0,,M. Scott makes 2-pt jump shot from 15 ft (assist by D. Schröder),39,41
148,2,6:50.0,Shooting foul by T. Hardaway (drawn by J. Dudley),,39,41
149,2,6:50.0,J. Dudley misses free throw 1 of 2,,39,41
150,2,6:50.0,Offensive rebound by Team,,39,41
151,2,6:50.0,,J. Teague enters the game for D. Schröder,39,41
152,2,6:50.0,J. Wall enters the game for B. Beal,,39,41
153,2,6:50.0,J. Dudley makes free throw 2 of 2,,40,41
154,2,6:32.0,,Shooting foul by J. Dudley (drawn by K. Bazemore),40,41
155,2,6:32.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Teague),40,43
156,2,6:32.0,,K. Korver enters the game for T. Hardaway,40,43
157,2,6:32.0,O. Porter enters the game for R. Sessions,,40,43
158,2,6:32.0,,K. Bazemore makes free throw 1 of 1,40,44
159,2,6:18.0,O. Porter makes 2-pt layup from 1 ft (assist by G. Temple),,42,44
160,2,6:06.0,,M. Scott misses 3-pt jump shot from 24 ft,42,44
161,2,6:05.0,Defensive rebound by N. Hilário,,42,44
162,2,5:58.0,O. Porter misses 2-pt jump shot from 19 ft,,42,44
163,2,5:56.0,,Defensive rebound by P. Millsap,42,44
164,2,5:43.0,,P. Millsap makes 2-pt layup at rim (assist by K. Bazemore),42,46
165,2,5:28.0,J. Dudley makes 2-pt layup from 1 ft (assist by J. Wall),,44,46
166,2,5:16.0,,K. Korver misses 3-pt jump shot from 23 ft,44,46
167,2,5:14.0,Defensive rebound by J. Dudley,,44,46
168,2,5:07.0,J. Dudley misses 3-pt jump shot from 24 ft,,44,46
169,2,5:05.0,Offensive rebound by O. Porter,,44,46
170,2,5:05.0,O. Porter makes 2-pt dunk at rim,,46,46
171,2,5:05.0,,Atlanta full timeout,46,46
172,2,5:05.0,Official timeout,,46,46
173,2,5:05.0,M. Gortat enters the game for J. Dudley,,46,46
174,2,5:05.0,M. Morris enters the game for N. Hilário,,46,46
175,2,4:51.0,,Shooting foul by G. Temple (drawn by P. Millsap),46,46
176,2,4:51.0,,P. Millsap makes free throw 1 of 2,46,47
177,2,4:51.0,,P. Millsap makes free throw 2 of 2,46,48
178,2,4:31.0,Shooting foul by P. Millsap (drawn by M. Gortat),,46,48
179,2,4:31.0,M. Gortat makes free throw 1 of 2,,47,48
180,2,4:31.0,,A. Horford enters the game for M. Scott,47,48
181,2,4:31.0,M. Gortat makes free throw 2 of 2,,48,48
182,2,4:13.0,,J. Teague misses 2-pt layup at rim,48,48
183,2,4:11.0,Defensive rebound by J. Wall,,48,48
184,2,4:07.0,J. Wall misses 2-pt layup from 1 ft,,48,48
185,2,4:06.0,Offensive rebound by O. Porter,,48,48
186,2,3:57.0,Turnover by J. Wall (bad pass; steal by P. Millsap),,48,48
187,2,3:43.0,,K. Bazemore misses 3-pt jump shot from 24 ft,48,48
188,2,3:41.0,Defensive rebound by O. Porter,,48,48
189,2,3:31.0,M. Morris misses 3-pt jump shot from 24 ft,,48,48
190,2,3:29.0,Offensive rebound by G. Temple,,48,48
191,2,3:23.0,J. Wall makes 3-pt jump shot from 23 ft (assist by O. Porter),,51,48
192,2,3:10.0,,J. Teague makes 2-pt layup at rim,51,50
193,2,3:00.0,O. Porter misses 3-pt jump shot from 22 ft,,51,50
194,2,2:58.0,,Defensive rebound by A. Horford,51,50
195,2,2:53.0,,J. Teague makes 3-pt jump shot from 23 ft (assist by K. Korver),51,53
196,2,2:43.0,Washington full timeout,,51,53
197,2,2:43.0,,T. Sefolosha enters the game for K. Korver,51,53
198,2,2:43.0,B. Beal enters the game for G. Temple,,51,53
199,2,2:35.0,Shooting foul by K. Bazemore (drawn by O. Porter),,51,53
200,2,2:35.0,O. Porter makes free throw 1 of 2,,52,53
201,2,2:35.0,O. Porter makes free throw 2 of 2,,53,53
202,2,2:21.0,,K. Bazemore misses 2-pt jump shot from 9 ft (block by O. Porter),53,53
203,2,2:19.0,Defensive rebound by M. Morris,,53,53
204,2,2:12.0,J. Wall misses 2-pt jump shot from 17 ft,,53,53
205,2,2:10.0,,Defensive rebound by T. Sefolosha,53,53
206,2,1:50.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Teague),53,56
207,2,1:29.0,B. Beal makes 3-pt jump shot from 24 ft,,56,56
208,2,1:09.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by A. Horford),56,59
209,2,0:51.0,M. Morris makes 2-pt jump shot from 17 ft (assist by J. Wall),,58,59
210,2,0:44.0,,J. Teague misses 3-pt jump shot from 25 ft,58,59
211,2,0:42.0,Defensive rebound by M. Morris,,58,59
212,2,0:35.0,J. Wall makes 3-pt jump shot from 25 ft,,61,59
213,2,0:29.0,,Turnover by J. Teague (lost ball; steal by M. Gortat),61,59
214,2,0:24.0,Turnover by J. Wall (bad pass; steal by J. Teague),,61,59
215,2,0:04.0,,Personal take foul by B. Beal,61,59
216,2,0:04.0,J. Dudley enters the game for M. Morris,,61,59
217,2,0:04.0,,K. Korver enters the game for T. Sefolosha,61,59
218,2,0:04.0,,M. Scott enters the game for P. Millsap,61,59
219,2,0:04.0,G. Temple enters the game for B. Beal,,61,59
220,2,0:03.0,,Turnover by K. Bazemore (bad pass; steal by O. Porter),61,59
221,2,0:01.0,J. Wall misses 2-pt layup from 1 ft (block by K. Bazemore),,61,59
222,2,0:00.0,Offensive rebound by Team,,61,59
223,3,11:46.0,Offensive charge foul by P. Millsap (drawn by J. Wall),,61,59
224,3,11:46.0,,Turnover by P. Millsap (offensive foul),61,59
225,3,11:35.0,Turnover by M. Gortat (lost ball; steal by A. Horford),,61,59
226,3,11:25.0,,J. Teague misses 3-pt jump shot from 25 ft,61,59
227,3,11:23.0,Defensive rebound by J. Wall,,61,59
228,3,11:15.0,Shooting foul by J. Teague (drawn by J. Wall),,61,59
229,3,11:15.0,J. Wall makes free throw 1 of 2,,62,59
230,3,11:15.0,J. Wall makes free throw 2 of 2,,63,59
231,3,10:58.0,,A. Horford misses 3-pt jump shot from 24 ft,63,59
232,3,10:56.0,,Offensive rebound by J. Teague,63,59
233,3,10:48.0,,P. Millsap misses 2-pt jump shot from 10 ft,63,59
234,3,10:47.0,Defensive rebound by M. Gortat,,63,59
235,3,10:41.0,M. Morris misses 2-pt jump shot from 11 ft,,63,59
236,3,10:38.0,,Defensive rebound by P. Millsap,63,59
237,3,10:19.0,,Turnover by A. Horford (bad pass; steal by M. Morris),63,59
238,3,10:12.0,J. Wall makes 2-pt jump shot from 15 ft,,65,59
239,3,9:55.0,,Turnover by K. Bazemore (lost ball; steal by M. Morris),65,59
240,3,9:47.0,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),,68,59
241,3,9:46.0,,Atlanta full timeout,68,59
242,3,9:46.0,,T. Sefolosha enters the game for K. Korver,68,59
243,3,9:46.0,,T. Hardaway enters the game for K. Bazemore,68,59
244,3,9:32.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by A. Horford),68,62
245,3,9:07.0,M. Morris misses 2-pt jump shot from 7 ft,,68,62
246,3,9:06.0,Offensive rebound by M. Gortat,,68,62
247,3,9:03.0,J. Wall misses 3-pt jump shot from 24 ft,,68,62
248,3,9:01.0,,Defensive rebound by T. Hardaway,68,62
249,3,8:50.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,68,62
250,3,8:48.0,Defensive rebound by M. Gortat,,68,62
251,3,8:39.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,71,62
252,3,8:18.0,,J. Teague makes 2-pt jump shot from 14 ft,71,64
253,3,8:12.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,74,64
254,3,7:54.0,,J. Teague makes 3-pt jump shot from 24 ft,74,67
255,3,7:27.0,,Offensive charge foul by J. Wall (drawn by T. Hardaway),74,67
256,3,7:27.0,Turnover by J. Wall (offensive foul),,74,67
257,3,7:11.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by A. Horford),74,70
258,3,6:54.0,Shooting foul by P. Millsap (drawn by M. Morris),,74,70
259,3,6:54.0,M. Morris misses free throw 1 of 2,,74,70
260,3,6:54.0,Offensive rebound by Team,,74,70
261,3,6:54.0,,M. Scott enters the game for P. Millsap,74,70
262,3,6:54.0,M. Morris makes free throw 2 of 2,,75,70
263,3,6:42.0,,A. Horford misses 2-pt jump shot from 20 ft,75,70
264,3,6:40.0,Defensive rebound by M. Morris,,75,70
265,3,6:35.0,Offensive foul by M. Gortat (drawn by J. Teague),,75,70
266,3,6:35.0,Turnover by M. Gortat (offensive foul),,75,70
267,3,6:23.0,,J. Teague makes 2-pt jump shot from 9 ft,75,72
268,3,6:02.0,B. Beal makes 3-pt jump shot from 25 ft,,78,72
269,3,5:50.0,,Turnover by T. Hardaway (lost ball; steal by J. Wall),78,72
270,3,5:26.0,B. Beal misses 2-pt jump shot from 16 ft,,78,72
271,3,5:24.0,,Defensive rebound by T. Hardaway,78,72
272,3,5:11.0,,Shooting foul by O. Porter (drawn by J. Teague),78,72
273,3,5:11.0,,J. Teague makes free throw 1 of 2,78,73
274,3,5:11.0,,J. Teague makes free throw 2 of 2,78,74
275,3,5:00.0,J. Wall makes 2-pt jump shot from 17 ft,,80,74
276,3,4:51.0,,Personal foul by M. Morris,80,74
277,3,4:51.0,,D. Schröder enters the game for J. Teague,80,74
278,3,4:36.0,,A. Horford misses 2-pt jump shot from 18 ft,80,74
279,3,4:35.0,Defensive rebound by M. Morris,,80,74
280,3,4:22.0,Turnover by M. Morris (bad pass; steal by A. Horford),,80,74
281,3,4:07.0,,A. Horford makes 2-pt jump shot from 2 ft,80,76
282,3,3:48.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,82,76
283,3,3:31.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by M. Scott),82,79
284,3,3:08.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,85,79
285,3,2:54.0,,D. Schröder misses 3-pt jump shot from 23 ft,85,79
286,3,2:52.0,Defensive rebound by B. Beal,,85,79
287,3,2:43.0,B. Beal misses 2-pt jump shot from 13 ft,,85,79
288,3,2:43.0,Offensive rebound by Team,,85,79
289,3,2:43.0,,Loose ball foul by M. Scott,85,79
290,3,2:43.0,Washington full timeout,,85,79
291,3,2:43.0,G. Temple enters the game for M. Morris,,85,79
292,3,2:43.0,J. Dudley enters the game for B. Beal,,85,79
293,3,2:31.0,Turnover by J. Wall (lost ball),,85,79
294,3,2:20.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by T. Sefolosha),85,81
295,3,1:53.0,J. Wall makes 2-pt jump shot from 17 ft,,87,81
296,3,1:40.0,,A. Horford misses 3-pt jump shot from 24 ft,87,81
297,3,1:39.0,Defensive rebound by J. Dudley,,87,81
298,3,1:29.0,J. Wall makes 2-pt jump shot from 16 ft,,89,81
299,3,1:13.0,,D. Schröder misses 2-pt layup from 1 ft,89,81
300,3,1:12.0,Defensive rebound by M. Gortat,,89,81
301,3,1:12.0,Personal foul by D. Schröder,,89,81
302,3,1:12.0,N. Hilário enters the game for M. Gortat,,89,81
303,3,1:00.0,G. Temple misses 3-pt jump shot from 22 ft,,89,81
304,3,0:59.0,,Defensive rebound by A. Horford,89,81
305,3,0:48.0,,Turnover by D. Schröder (bad pass; steal by G. Temple),89,81
306,3,0:40.0,O. Porter misses 3-pt jump shot from 25 ft,,89,81
307,3,0:39.0,,Defensive rebound by A. Horford,89,81
308,3,0:32.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by A. Horford),89,84
309,3,0:17.0,J. Wall misses 2-pt layup at rim,,89,84
310,3,0:16.0,,Defensive rebound by T. Hardaway,89,84
311,3,0:07.0,,Personal take foul by G. Temple,89,84
312,3,0:07.0,R. Sessions enters the game for J. Wall,,89,84
313,3,0:07.0,,K. Korver enters the game for T. Sefolosha,89,84
314,3,0:02.0,,D. Schröder makes 2-pt layup at rim,89,86
315,4,11:43.0,B. Beal misses 2-pt jump shot from 11 ft (block by M. Scott),,89,86
316,4,11:41.0,,Defensive rebound by A. Horford,89,86
317,4,11:29.0,,Turnover by D. Schröder (bad pass; steal by R. Sessions),89,86
318,4,11:22.0,R. Sessions misses 2-pt layup at rim,,89,86
319,4,11:20.0,,Defensive rebound by T. Hardaway,89,86
320,4,11:02.0,,M. Scott misses 2-pt layup at rim,89,86
321,4,10:59.0,Defensive rebound by J. Dudley,,89,86
322,4,10:52.0,G. Temple makes 3-pt jump shot from 23 ft (assist by N. Hilário),,92,86
323,4,10:28.0,,D. Schröder misses 2-pt jump shot from 18 ft,92,86
324,4,10:26.0,Defensive rebound by N. Hilário,,92,86
325,4,10:14.0,B. Beal misses 2-pt layup at rim,,92,86
326,4,10:13.0,,Defensive rebound by T. Sefolosha,92,86
327,4,10:04.0,,A. Horford misses 2-pt jump shot from 15 ft,92,86
328,4,10:02.0,Defensive rebound by B. Beal,,92,86
329,4,9:49.0,N. Hilário makes 2-pt jump shot from 18 ft (assist by R. Sessions),,94,86
330,4,9:27.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by M. Scott),94,88
331,4,9:12.0,B. Beal makes 2-pt dunk at rim (assist by J. Dudley),,96,88
332,4,9:11.0,,Atlanta full timeout,96,88
333,4,9:11.0,,K. Korver enters the game for A. Horford,96,88
334,4,9:11.0,,P. Millsap enters the game for T. Hardaway,96,88
335,4,8:50.0,,D. Schröder makes 2-pt layup at rim,96,90
336,4,8:30.0,N. Hilário misses 2-pt jump shot from 12 ft,,96,90
337,4,8:29.0,,Defensive rebound by T. Sefolosha,96,90
338,4,8:20.0,,P. Millsap misses 2-pt jump shot from 20 ft,96,90
339,4,8:18.0,Defensive rebound by R. Sessions,,96,90
340,4,8:11.0,,K. Bazemore enters the game for T. Sefolosha,96,90
341,4,8:01.0,Turnover by R. Sessions (lost ball),,96,90
342,4,7:49.0,,Turnover by D. Schröder (traveling),96,90
343,4,7:44.0,G. Temple misses 3-pt jump shot from 25 ft,,96,90
344,4,7:44.0,Offensive rebound by Team,,96,90
345,4,7:44.0,,Loose ball foul by M. Scott,96,90
346,4,7:44.0,,J. Teague enters the game for D. Schröder,96,90
347,4,7:34.0,B. Beal makes 2-pt jump shot from 8 ft (assist by R. Sessions),,98,90
348,4,7:14.0,,Personal foul by N. Hilário,98,90
349,4,7:14.0,J. Wall enters the game for R. Sessions,,98,90
350,4,7:00.0,,K. Bazemore misses 3-pt jump shot from 24 ft,98,90
351,4,6:59.0,Defensive rebound by G. Temple,,98,90
352,4,6:41.0,J. Dudley misses 2-pt layup from 2 ft,,98,90
353,4,6:40.0,,Defensive rebound by J. Teague,98,90
354,4,6:36.0,,Shooting foul by G. Temple (drawn by J. Teague),98,90
355,4,6:36.0,,J. Teague misses free throw 1 of 2,98,90
356,4,6:36.0,,Offensive rebound by Team,98,90
357,4,6:36.0,,J. Teague makes free throw 2 of 2,98,91
358,4,6:21.0,G. Temple misses 3-pt jump shot from 23 ft,,98,91
359,4,6:20.0,,Defensive rebound by M. Scott,98,91
360,4,6:10.0,O. Porter enters the game for B. Beal,,98,91
361,4,5:58.0,,J. Teague misses 3-pt jump shot from 24 ft,98,91
362,4,5:58.0,,Offensive rebound by Team,98,91
363,4,5:58.0,Official timeout,,98,91
364,4,5:58.0,,A. Horford enters the game for M. Scott,98,91
365,4,5:58.0,M. Morris enters the game for J. Dudley,,98,91
366,4,5:41.0,,P. Millsap makes 2-pt jump shot from 11 ft,98,93
367,4,5:21.0,,Violation by A. Horford (def goaltending),98,93
368,4,5:21.0,O. Porter makes 2-pt layup from 1 ft (assist by N. Hilário),,100,93
369,4,5:09.0,,Turnover by P. Millsap (lost ball; steal by M. Morris),100,93
370,4,4:56.0,O. Porter misses 2-pt layup from 1 ft (block by P. Millsap),,100,93
371,4,4:52.0,Offensive rebound by O. Porter,,100,93
372,4,4:52.0,O. Porter makes 2-pt layup at rim,,102,93
373,4,4:40.0,,K. Bazemore misses 3-pt jump shot from 24 ft,102,93
374,4,4:38.0,Defensive rebound by N. Hilário,,102,93
375,4,4:27.0,J. Wall misses 2-pt jump shot from 15 ft,,102,93
376,4,4:26.0,,Defensive rebound by A. Horford,102,93
377,4,4:11.0,,Shooting foul by G. Temple (drawn by K. Bazemore),102,93
378,4,4:11.0,,K. Bazemore misses free throw 1 of 2,102,93
379,4,4:11.0,,Offensive rebound by Team,102,93
380,4,4:11.0,M. Gortat enters the game for N. Hilário,,102,93
381,4,4:11.0,B. Beal enters the game for G. Temple,,102,93
382,4,4:11.0,,T. Sefolosha enters the game for K. Korver,102,93
383,4,4:11.0,,K. Bazemore makes free throw 2 of 2,102,94
384,4,3:50.0,M. Morris misses 2-pt jump shot from 18 ft,,102,94
385,4,3:48.0,,Defensive rebound by T. Sefolosha,102,94
386,4,3:40.0,,J. Teague misses 3-pt jump shot from 24 ft,102,94
387,4,3:38.0,Defensive rebound by Team,,102,94
388,4,3:38.0,,T. Hardaway enters the game for K. Bazemore,102,94
389,4,3:21.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,105,94
390,4,3:11.0,,M. Scott enters the game for P. Millsap,105,94
391,4,3:10.0,,Turnover by T. Sefolosha (bad pass; steal by O. Porter),105,94
